symbol,htf,mid,ltf,direction,group,event_date_htf,pullback_start,pullback_low/high,pullback_extreme_time,reversal_trigger_date_ltf,entry_time,entry_price,sl_price,tp_price,mfe_24h,mfe_48h,mfe_120h,mae_24h,mae_48h,mae_120h,outcome,r_result,exit_time,exit_reason,risk_price,pullback_atr,zigzag_count,sl_anchor_price,notes
USDJPY,D1,H4,H1,short,NO-GO,2020-05-04 00:00,2020-04-29 00:00,107.499,2020-04-30 00:00,,2020-05-04 01:00,106.731,107.53526656359266,105.12246687281467,0.12060677938256534,0.3916611907784544,0.9263098004125297,0.42025867454959276,0.42025867454959276,0.42025867454959276,0,-0.3021386328862499,2020-05-11 01:00,not_reached_120h,0.8042665635926625,1.5720080236891092,0,107.499,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;no_ltf_reversal_before_deadline;deadline=2020-05-09 00:00:00
USDJPY,D1,H4,H1,short,GO,2020-05-14 00:00,2020-05-06 00:00,107.768,2020-05-11 00:00,2020-05-14 09:00,2020-05-14 10:00,106.833,106.97462361615067,106.54975276769866,0.13415841592261105,0.13415841592261105,0.13415841592261105,4.236581555449718,4.236581555449718,8.861516420148837,-1,-1.0,2020-05-14 11:00,SL,0.14162361615066743,2.749184338943108,2,106.95,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2020-05-16 00:00:00
USDJPY,D1,H4,H1,long,GO,2020-05-16 00:00,2020-05-11 00:00,106.742,2020-05-13 00:00,2020-05-18 09:00,2020-05-18 10:00,107.292,106.98294078356541,107.91011843286918,0.9674521389439709,2.575558202673622,2.575558202673622,0.28797070356526516,0.28797070356526516,0.28797070356526516,1,2.0,2020-05-19 13:00,TP_2R,0.30905921643459067,1.6033360087254906,2,107.015,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2020-05-22 00:00:00
USDJPY,D1,H4,H1,long,GO,2020-05-26 00:00,2020-05-19 00:00,107.322,2020-05-22 00:00,2020-05-26 02:00,2020-05-26 03:00,107.878,107.63765996143411,108.35868007713178,0.07905465986182972,0.2870932384455206,0.2870932384455206,2.1344758162688113,2.1344758162688113,3.324456485767596,-1,-1.0,2020-05-26 12:00,SL,0.2403400385658898,1.4497474600545919,2,107.651,sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2020-05-30 00:00:00
USDJPY,D1,H4,H1,long,GO,2020-06-02 00:00,2020-05-27 00:00,107.079,2020-05-29 00:00,2020-06-02 04:00,2020-06-02 05:00,107.722,107.48679946843049,108.192401063139,4.787404146096761,5.603728831754496,9.043346908301789,0.17431933391647525,0.17431933391647525,0.17431933391647525,1,2.0,2020-06-02 13:00,TP_2R,0.23520053156950382,1.7028082007179621,2,107.512,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2020-06-09 00:00:00
USDJPY,D1,H4,H1,short,GO,2020-06-19 00:00,2020-06-11 00:00,107.639,2020-06-16 00:00,2020-06-19 01:00,2020-06-19 02:00,106.926,107.13225545309614,106.51348909380773,0.8920976257254976,0.8920976257254976,4.140496588965133,0.581802799386224,0.581802799386224,2.545387247314592,-1,-1.0,2020-06-23 03:00,SL,0.20625545309613358,1.753416558699744,2,107.098,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2020-06-26 00:00:00
USDJPY,D1,H4,H1,long,GO,2020-07-06 00:00,2020-07-01 00:00,107.33,2020-07-02 00:00,2020-07-06 02:00,2020-07-06 03:00,107.721,107.40825203742637,108.34649592514728,0.16307060669657814,0.220624938471841,0.220624938471841,1.521992329168002,1.521992329168002,3.462852295144846,-1,-1.0,2020-07-06 18:00,SL,0.31274796257363846,1.633216261841118,2,107.421,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2020-07-10 00:00:00
USDJPY,D1,H4,H1,short,GO,2020-07-17 00:00,2020-07-10 00:00,107.434,2020-07-14 00:00,2020-07-17 08:00,2020-07-17 09:00,107.113,107.38445913739741,106.57008172520517,0.6409804498320191,0.6409804498320191,3.4701355387456014,1.5656131676930802,1.5656131676930802,1.5656131676930802,-1,-1.0,2020-07-20 01:00,SL,0.27145913739741445,1.6337974943337714,2,107.361,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2020-07-18 00:00:00
USDJPY,D1,H4,H1,short,GO,2020-07-23 00:00,2020-07-15 00:00,107.538,2020-07-20 00:00,2020-07-23 16:00,2020-07-23 17:00,106.837,107.19489000948764,106.12121998102474,3.0037161460276787,4.808739988198727,5.769929154927566,0.20956159158333382,0.20956159158333382,0.20956159158333382,1,2.0,2020-07-24 13:00,TP_2R,0.35789000948763317,1.8108049637171955,2,107.177,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2020-08-04 00:00:00
USDJPY,D1,H4,H1,short,NO-GO,2020-08-06 00:00,2020-07-31 00:00,106.471,2020-08-03 00:00,,2020-08-06 01:00,105.563,106.50429465954959,103.68041068090083,0.2783400472338484,0.2783400472338484,0.2783400472338484,0.14235712339441114,0.5226843635078413,1.5414939257111127,-1,-1.0,2020-08-11 16:00,SL,0.9412946595495839,3.6424502374086263,0,106.471,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;no_ltf_reversal_before_deadline;deadline=2020-08-10 00:00:00
USDJPY,D1,H4,H1,short,NO-GO,2020-11-07 00:00,2020-10-29 00:00,105.344,2020-11-04 00:00,,2020-11-08 23:00,103.322,105.38535216378204,99.19529567243592,0.06397356802052359,0.06397356802052359,0.06397356802052359,1.1268071639978172,1.1268071639978172,1.140861963032627,-1,-1.0,2020-11-09 16:00,SL,2.0633521637820422,2.553876842976309,0,105.344,leg_ge_1.5atr;close_lt_sma20=True;ll20=True;no_ltf_reversal_before_deadline;deadline=2020-11-10 00:00:00
USDJPY,D1,H4,H1,long,GO,2020-11-10 00:00,2020-11-04 00:00,103.176,2020-11-06 00:00,2020-11-10 08:00,2020-11-10 09:00,105.046,104.76919707045057,105.59960585909887,1.5931912307352663,2.2759874724789957,2.2759874724789957,0.29262696074731265,0.29262696074731265,2.4710721129772555,1,2.0,2020-11-11 16:00,TP_2R,0.276802929549433,3.4580622553919023,2,104.82,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2020-11-14 00:00:00
USDJPY,D1,H4,H1,short,GO,2020-12-14 00:00,2020-12-03 00:00,104.579,2020-12-10 00:00,2020-12-14 08:00,2020-12-14 09:00,103.921,104.08106451842771,103.6008709631446,2.5552196327928938,3.217452593858979,6.547359841483907,1.443168056662924,1.443168056662924,1.443168056662924,1,2.0,2020-12-14 14:00,TP_2R,0.16006451842770275,2.1283669564781835,2,104.058,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2020-12-21 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-01-16 00:00,2021-01-11 00:00,103.525,2021-01-13 00:00,2021-01-19 03:00,2021-01-19 04:00,104.052,103.72513699381746,104.7057260123651,0.1009597273958771,0.1009597273958771,0.1009597273958771,0.9361720176712635,1.8570471069491765,2.2180546170315303,-1,-1.0,2021-01-20 07:00,SL,0.32686300618254904,1.8465603822259775,2,103.75,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-01-22 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-02-26 00:00,2021-02-16 00:00,104.922,2021-02-23 00:00,2021-02-26 07:00,2021-02-26 08:00,106.156,105.80682083345593,106.85435833308816,1.5608033130785135,2.199443934760233,6.128658880712104,0.41812345634765036,0.41812345634765036,0.41812345634765036,1,2.0,2021-03-01 19:00,TP_2R,0.34917916654407577,2.6204437977708888,2,105.848,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-03-12 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-06-04 00:00,2021-05-28 00:00,109.33,2021-06-01 00:00,2021-06-04 06:00,2021-06-04 07:00,110.274,110.11901560616326,110.58396878767348,0.03226131274392943,0.03226131274392943,0.03226131274392943,5.878011181949297,7.013609390536659,7.013609390536659,-1,-1.0,2021-06-04 10:00,SL,0.15498439383674167,1.7713107467110427,2,110.141,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-06-07 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-06-10 00:00,2021-06-03 00:00,109.187,2021-06-07 00:00,2021-06-10 13:00,2021-06-10 14:00,109.646,109.43119764136422,110.07560471727156,0.6890054696789717,0.9124667030883822,5.474800218530359,1.5875058456792657,1.5875058456792657,1.5875058456792657,-1,-1.0,2021-06-10 15:00,SL,0.21480235863577946,2.354194365293569,2,109.45,leg_ge_1.5atr+horizontal_touch_le_0.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-06-21 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-06-24 00:00,2021-06-17 00:00,109.714,2021-06-21 00:00,2021-06-24 19:00,2021-06-24 20:00,110.857,110.66250971908742,111.24598056182515,0.6478472826960582,0.6478472826960582,4.020766468796,1.9384002029873149,1.9384002029873149,2.2520405541338437,-1,-1.0,2021-06-25 13:00,SL,0.19449028091257503,2.252422610017747,2,110.689,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-06-28 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-07-03 00:00,2021-06-24 00:00,110.419,2021-06-30 00:00,2021-07-05 02:00,2021-07-05 03:00,111.055,110.8734051611123,111.41818967777542,0.49010203453543527,0.49010203453543527,0.49010203453543527,1.4813196324723235,3.639971290201442,8.3812954669994,-1,-1.0,2021-07-05 09:00,SL,0.18159483888770467,1.3928047526939444,2,110.9,sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-07-06 00:00:00
USDJPY,D1,H4,H1,short,GO,2021-07-17 00:00,2021-07-08 00:00,110.698,2021-07-14 00:00,2021-07-19 11:00,2021-07-19 12:00,109.814,110.0549331344608,109.33213373107839,3.1170473985684524,3.1170473985684524,3.1170473985684524,0.05810740822901474,1.5107926139533214,3.2291116858672497,1,2.0,2021-07-19 14:00,TP_2R,0.24093313446080344,2.3296332878343122,2,110.033,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2021-07-22 00:00:00
USDJPY,D1,H4,H1,long,NO-GO,2021-09-03 00:00,2021-08-27 00:00,109.585,2021-08-31 00:00,,2021-09-03 01:00,109.946,109.56887031982451,110.70025936035097,0.33410258227720113,0.33410258227720113,1.325803897925351,0.9439723753228355,0.9439723753228355,0.9439723753228355,0,-0.6443406943917074,2021-09-10 01:00,not_reached_120h,0.37712968017548576,1.6226020060996895,0,109.585,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;no_ltf_reversal_before_deadline;deadline=2021-09-04 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-09-07 00:00,2021-09-01 00:00,109.59,2021-09-03 00:00,2021-09-07 10:00,2021-09-07 11:00,109.961,109.67074250293129,110.54151499413742,1.6709301392659377,1.6709301392659377,1.6709301392659377,0.0895756363317694,0.337631244635176,1.1748189226591244,-1,-1.0,2021-09-09 18:00,SL,0.2902574970687084,2.1300862885821186,2,109.685,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-09-11 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-09-13 00:00,2021-09-08 00:00,109.62,2021-09-09 00:00,2021-09-13 05:00,2021-09-13 06:00,109.972,109.78140063061483,110.35319873877033,0.9758689160410241,0.9916087372674922,0.9916087372674922,0.388248923586189,2.3399867556681624,4.51208208492069,-1,-1.0,2021-09-14 15:00,SL,0.19059936938516842,2.123752067700291,2,109.8,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-09-17 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-09-18 00:00,2021-09-14 00:00,109.112,2021-09-15 00:00,2021-09-21 01:00,2021-09-21 02:00,109.55,109.40655298073473,109.83689403853053,1.0805383115934266,2.439925219727134,10.554419379047944,3.0045936277210363,3.0045936277210363,3.0045936277210363,-1,-1.0,2021-09-21 12:00,SL,0.14344701926526682,2.449146690075994,2,109.43,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-09-21 00:00:00
USDJPY,D1,H4,H1,short,GO,2021-09-21 00:00,2021-09-15 00:00,110.08,2021-09-17 00:00,2021-09-21 12:00,2021-09-21 13:00,109.395,109.72890307410223,108.72719385179552,0.8265871787556148,0.8265871787556148,0.8265871787556148,0.6229352651491628,1.9466727035911655,6.199403840667218,-1,-1.0,2021-09-22 19:00,SL,0.3339030741022384,2.258833316863515,2,109.705,leg_ge_1.5atr+horizontal_touch_le_0.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2021-09-25 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-09-25 00:00,2021-09-17 00:00,109.119,2021-09-22 00:00,2021-09-27 02:00,2021-09-27 03:00,110.655,110.59539447138546,110.77421105722908,8.0193903335905,17.229945340162235,23.873624361295878,2.0467900014603586,2.0467900014603586,2.0467900014603586,-1,-1.0,2021-09-27 04:00,SL,0.05960552861454005,2.0306392519987164,2,110.619,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-10-04 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-10-07 00:00,2021-09-30 00:00,110.821,2021-10-04 00:00,2021-10-07 05:00,2021-10-07 06:00,111.415,111.28709808222196,111.6708038355561,3.9952489288452533,10.210949317166213,18.678375129180772,1.4620578271900506,1.4620578271900506,1.4620578271900506,-1,-1.0,2021-10-07 08:00,SL,0.12790191777804694,2.421048949154546,2,111.312,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-10-21 00:00:00
USDJPY,D1,H4,H1,short,GO,2021-11-08 00:00,2021-11-02 00:00,114.277,2021-11-04 00:00,2021-11-11 14:00,2021-11-11 15:00,113.876,114.1641559988476,113.2996880023048,0.24639431517630306,0.43379280840899676,0.43379280840899676,1.4714252061232906,1.4714252061232906,3.7930843167282307,-1,-1.0,2021-11-12 01:00,SL,0.2881559988475999,1.445561246137022,2,114.133,horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2021-11-12 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-11-12 00:00,2021-11-04 00:00,112.723,2021-11-09 00:00,2021-11-12 04:00,2021-11-12 05:00,114.255,114.00712633571052,114.75074732857894,0.10892645686017656,0.22995585337148386,2.880499636968999,2.033293861389848,2.033293861389848,2.033293861389848,-1,-1.0,2021-11-12 09:00,SL,0.24787366428947166,2.6180373710152867,2,114.03,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-11-16 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-11-18 00:00,2021-11-12 00:00,113.751,2021-11-15 00:00,2021-11-18 07:00,2021-11-18 08:00,114.173,113.83858319036041,114.84183361927919,0.9329674556020275,1.0914523118421087,4.033888133356244,0.5890852203641134,1.7582848201730894,1.7582848201730894,-1,-1.0,2021-11-19 11:00,SL,0.33441680963959186,0.9022233475079456,2,113.876,sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-11-19 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-11-23 00:00,2021-11-16 00:00,113.585,2021-11-19 00:00,2021-11-23 05:00,2021-11-23 06:00,115.099,114.702660400822,115.89167919835602,0.3456631643270909,1.067266558469778,1.067266558469778,1.55926887265799,1.55926887265799,5.326240437186043,-1,-1.0,2021-11-23 08:00,SL,0.3963395991780061,2.205501616067046,2,114.736,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2021-11-27 00:00:00
USDJPY,D1,H4,H1,short,GO,2021-11-27 00:00,2021-11-19 00:00,115.522,2021-11-24 00:00,2021-11-29 05:00,2021-11-29 06:00,113.601,113.95010700155686,112.90278599688628,1.7559086390885785,3.067827328652309,3.067827328652309,1.0140157556889982,1.0140157556889982,1.0140157556889982,-1,-1.0,2021-11-29 16:00,SL,0.3491070015568596,2.6662448480753635,2,113.875,leg_ge_1.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2021-12-03 00:00:00
USDJPY,D1,H4,H1,short,GO,2021-12-11 00:00,2021-11-30 00:00,113.954,2021-12-08 00:00,2021-12-13 17:00,2021-12-13 18:00,113.428,113.49293830710239,113.29812338579521,0.5543723205354973,0.5543723205354973,4.465777026535659,5.020149347071375,7.253037860339204,12.99695107033185,-1,-1.0,2021-12-13 20:00,SL,0.06493830710239479,2.009072695596425,2,113.463,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2021-12-14 00:00:00
USDJPY,D1,H4,H1,long,GO,2021-12-21 00:00,2021-12-15 00:00,113.138,2021-12-17 00:00,2021-12-21 15:00,2021-12-21 16:00,113.861,113.52669189658452,114.52961620683097,1.4148625030849191,1.7139877680077187,3.254482882360225,0.0,0.0,0.0,1,2.0,2021-12-27 09:00,TP_2R,0.3343081034154807,1.9023430918763578,2,113.553,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-01-03 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-01-21 00:00,2022-01-14 00:00,115.056,2022-01-18 00:00,2022-01-21 02:00,2022-01-21 03:00,113.802,114.2624594020181,112.88108119596383,0.43217708038502584,0.7297060251726896,0.7297060251726896,0.49950114818364516,0.6363210279035244,3.663732334721068,-1,-1.0,2022-01-26 14:00,SL,0.4604594020180883,2.8713608812931355,2,114.231,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2022-01-27 00:00:00
USDJPY,D1,H4,H1,long,GO,2022-02-05 00:00,2022-01-28 00:00,114.15,2022-02-02 00:00,2022-02-08 16:00,2022-02-08 17:00,115.591,115.10337961474386,116.56624077051227,0.18046825493930826,1.5298786157353783,1.5298786157353783,0.5557601941880477,0.5557601941880477,1.1935514133484844,-1,-1.0,2022-02-11 20:00,SL,0.48762038525613605,2.622304341256848,2,115.135,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-02-14 00:00:00
USDJPY,D1,H4,H1,long,GO,2022-02-15 00:00,2022-02-10 00:00,115.009,2022-02-11 00:00,2022-02-15 11:00,2022-02-15 12:00,115.637,115.22239339799813,116.46621320400374,0.5692142837584168,0.5692142837584168,0.5692142837584168,0.16883474518259606,1.661816277582823,2.7471824966136555,-1,-1.0,2022-02-17 04:00,SL,0.41460660200186794,2.2545032111899026,2,115.257,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-02-18 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-03-02 00:00,2022-02-24 00:00,115.765,2022-02-27 00:00,2022-03-03 19:00,2022-03-03 20:00,115.442,115.72119015423687,114.88361969152625,2.8403580425948363,2.8403580425948363,2.8403580425948363,0.4083238547992772,0.4083238547992772,2.693504726395164,1,2.0,2022-03-04 16:00,TP_2R,0.279190154236872,2.181433417325681,2,115.686,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2022-03-04 00:00:00
USDJPY,D1,H4,H1,short,NO-GO,2022-03-07 00:00,2022-03-01 00:00,115.806,2022-03-03 00:00,,2022-03-07 01:00,114.952,115.84330594068688,113.16938811862624,0.1357558549500383,0.1357558549500383,0.1357558549500383,0.5822916423063924,0.9390714925056786,2.9237996528910357,-1,-1.0,2022-03-09 01:00,SL,0.8913059406868769,1.808581770411154,0,115.806,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;no_ltf_reversal_before_deadline;deadline=2022-03-08 00:00:00
USDJPY,D1,H4,H1,long,GO,2022-03-08 00:00,2022-03-03 00:00,114.649,2022-03-04 00:00,2022-03-08 02:00,2022-03-08 03:00,115.478,115.21094233010545,116.01211533978908,1.6588177384118914,2.374019065808377,10.563261489977062,0.471808205507623,0.471808205507623,0.471808205507623,1,2.0,2022-03-10 02:00,TP_2R,0.26705766989454105,1.8825577194082095,2,115.243,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-03-21 23:00:00
USDJPY,D1,H4,H1,long,GO,2022-05-07 00:00,2022-04-28 00:00,128.619,2022-05-04 00:00,2022-05-09 02:00,2022-05-09 03:00,130.781,130.39563709317335,131.55172581365332,1.463555495375402,1.463555495375402,1.463555495375402,2.5638170734590684,2.5638170734590684,8.469938186002457,-1,-1.0,2022-05-09 16:00,SL,0.3853629068266571,2.205950840241907,2,130.45,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-05-12 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-05-20 00:00,2022-05-12 00:00,129.78,2022-05-17 00:00,2022-05-20 07:00,2022-05-20 08:00,127.753,128.28271926066438,126.69356147867124,1.1383388235566627,1.1383388235566627,2.6315826202952053,1.0269590713347045,1.0269590713347045,1.0269590713347045,-1,-1.0,2022-05-20 10:00,SL,0.529719260664379,1.8759114263960028,2,128.212,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2022-05-23 00:00:00
USDJPY,D1,H4,H1,long,GO,2022-06-27 00:00,2022-06-21 00:00,134.263,2022-06-23 00:00,2022-06-28 19:00,2022-06-28 20:00,136.307,134.4535762053213,140.01384758935737,0.37498169711396573,0.37498169711396573,0.37498169711396573,0.2886549754762074,0.405196049687152,0.8454623300396519,0,-0.28919451748644587,2022-07-05 20:00,not_reached_120h,1.8534237946786902,1.8672618735176194,2,134.518,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-07-02 00:00:00
USDJPY,D1,H4,H1,long,GO,2022-07-05 00:00,2022-06-29 00:00,134.74,2022-07-01 00:00,2022-07-05 02:00,2022-07-05 03:00,136.33,135.36917968108492,138.2516406378302,0.011448550559813564,0.011448550559813564,1.479985354187386,1.2458104563729318,1.4373134839189765,1.4373134839189765,-1,-1.0,2022-07-06 02:00,SL,0.960820318915097,1.869248688006907,2,135.412,leg_ge_1.5atr+horizontal_touch_le_0.5atr+sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2022-07-18 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-08-11 00:00,2022-08-02 00:00,135.58,2022-08-08 00:00,2022-08-11 13:00,2022-08-11 14:00,131.932,133.38441459269055,129.02717081461887,0.0385564839969314,0.0385564839969314,0.0385564839969314,1.34947693989301,1.34947693989301,2.4545333115911205,-1,-1.0,2022-08-12 01:00,SL,1.452414592690559,3.3551615358960634,2,133.308,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2022-08-15 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-12-10 00:00,2022-12-02 00:00,137.854,2022-12-07 00:00,2022-12-13 14:00,2022-12-13 15:00,135.154,137.19983332321647,131.06233335356706,0.24635438003698126,0.2869246450033889,1.543625262215869,0.2830142580186839,0.8646843219948993,1.4747046916102882,-1,-1.0,2022-12-15 16:00,SL,2.0458333232164705,2.5297883303134943,2,137.134,leg_ge_1.5atr+sma20_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2022-12-17 00:00:00
USDJPY,D1,H4,H1,short,GO,2022-12-19 00:00,2022-12-14 00:00,138.171,2022-12-15 00:00,2022-12-19 02:00,2022-12-19 03:00,135.869,136.82820876667637,133.95058246664726,0.12510311015588518,5.528514942971947,5.528514942971947,1.6711690464989786,1.6711690464989786,1.6711690464989786,-1,-1.0,2022-12-19 16:00,SL,0.9592087666763689,2.155539568188537,2,136.758,leg_ge_1.5atr+horizontal_touch_le_0.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2023-01-02 00:00:00
USDJPY,D1,H4,H1,short,GO,2023-01-21 00:00,2023-01-16 00:00,131.572,2023-01-18 00:00,2023-01-25 12:00,2023-01-25 13:00,129.691,131.1920042843752,126.6889914312496,0.44703403380310774,0.44703403380310774,0.44703403380310774,0.2271812302933907,0.6175865116773209,0.6175865116773209,0,-0.10326419558790315,2023-02-01 13:00,not_reached_120h,1.501004284375199,2.515670188318736,2,131.116,leg_ge_1.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2023-01-30 00:00:00
USDJPY,D1,H4,H1,long,GO,2023-02-14 00:00,2023-02-06 00:00,129.801,2023-02-10 00:00,2023-02-14 18:00,2023-02-14 19:00,133.079,131.4198170671816,136.3973658656368,0.7702586464224879,0.8329401012174407,1.2946131240340468,0.32365328100851604,0.32365328100851604,0.32365328100851604,0,1.0890902770621562,2023-02-21 19:00,not_reached_120h,1.6591829328183962,2.1221902264868704,2,131.499,leg_ge_1.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2023-02-21 00:00:00
USDJPY,D1,H4,H1,long,GO,2023-03-09 00:00,2023-03-02 00:00,135.364,2023-03-06 00:00,2023-03-09 05:00,2023-03-09 06:00,136.792,136.73566047622137,136.90467904755727,3.1239170691524087,3.5499057604005104,3.5499057604005104,17.447786812369575,57.98771059614556,81.29284191317653,-1,-1.0,2023-03-09 06:00,SL,0.05633952377863238,1.4892527013464154,2,136.797,sma20_touch_le_0.5atr;close_gt_sma20=True;hh20=True;2step_lower_high_close_break;deadline=2023-03-11 00:00:00
USDJPY,D1,H4,H1,short,GO,2023-03-25 00:00,2023-03-20 00:00,133.0,2023-03-22 00:00,2023-03-27 06:00,2023-03-27 07:00,130.903,131.12714620574707,130.45470758850584,1.7890108764654558,2.221764130872369,2.221764130872369,3.823397309553524,4.5238329893667615,11.996634031959761,-1,-1.0,2023-03-27 07:00,SL,0.22414620574707556,1.5553449196082156,2,131.051,leg_ge_1.5atr;close_lt_sma20=True;ll20=True;2step_higher_low_close_break;deadline=2023-03-28 00:00:00
