time,open,high,low,close
1737640800,21753.1,21825.8,21721.6,21793.2
1737655200,21793,21904.4,21778.5,21876.5
1737669600,21868,21896.7,21851,21873.4
1737684000,21873.5,21921.6,21842.5,21859.1
1737698400,21859.5,21884.9,21835.1,21868.1
1737712800,21868,21906.7,21848.6,21874.1
1737727200,21873.9,21941,21793.4,21803.4
1737741600,21803.8,21814.7,21706.4,21770.9
1737932400,21599.9,21600.7,21354.3,21388.5
1737946800,21388.4,21428.3,21222.5,21253.9
1737961200,21253.8,21277.2,20629.8,20753.7
1737975600,20754,21205.8,20744.8,21197.8
1737990000,21197.5,21282.8,21004.9,21016.8
1738004400,21018.2,21195.2,20962.4,21167.1
1738015200,21213.8,21225.8,21098.4,21106.8
1738029600,21107.1,21201.4,21089.7,21162.7
1738044000,21162.8,21274.3,21135.3,21265.4
1738058400,21265.7,21293.1,21127.3,21171.1
1738072800,21170.9,21432.8,21031.2,21414.1
1738087200,21415.3,21495.3,21383.4,21422.9
1738101600,21422.8,21452.8,21405.7,21441.1
1738116000,21441.4,21482.4,21433.2,21454.6
1738130400,21467.8,21571.1,21466.3,21541.7
1738144800,21541.8,21564.1,21434.9,21476.9
1738159200,21477.1,21500.7,21331.1,21358.9
1738173600,21359.7,21482.9,21242.8,21442.9
1738188000,21422.8,21544,21383.3,21527.3
1738202400,21527.4,21556.8,21523.3,21536.3
1738216800,21536.4,21586.3,21500.6,21511.4
1738231200,21511.8,21547.5,21452.1,21544.8
1738245600,21545,21625.5,21296.9,21429.4
1738260000,21429.8,21576.9,21401.8,21479.5
1738274400,21565.8,21660.3,21541.1,21655.5
1738288800,21655.6,21667,21602.9,21617.4
1738303200,21617.5,21687.5,21612.1,21662.4
1738317600,21663,21693.3,21637.6,21672
1738332000,21671.6,21846.1,21630.9,21795.6
1738346400,21795.9,21806.9,21414.9,21448.1
1738537200,21067.2,21067.2,20833.6,20912.3
1738551600,20912.6,20983,20865.2,20949.8
1738566000,20950.5,21133.5,20950.3,21116.3
1738580400,21117.2,21202.6,21040.3,21106
1738594800,21103.5,21359.9,21000.8,21354.5
1738609200,21354.4,21463.3,21275.3,21440.2
1738620000,21489.6,21489.6,21370.4,21398.7
1738634400,21399.2,21405.1,21132.6,21248.7
1738648800,21247.7,21314.2,21202.8,21259.9
1738663200,21259.8,21386.9,21247.8,21324.3
1738677600,21324.6,21584.4,21295.4,21513.8
1738692000,21511,21581.2,21460.8,21473
1738706400,21456.5,21515.9,21442.8,21462.9
1738720800,21462.8,21479.1,21423.5,21431.8
1738735200,21432.9,21440.9,21329.4,21333.1
1738749600,21332,21444.4,21323,21421.9
1738764000,21422.1,21634.1,21393.9,21597.9
1738778400,21597.6,21687.8,21565,21661.6
1738792800,21654.2,21692.7,21642.6,21663.2
1738807200,21663.1,21727.2,21651.7,21723.7
1738821600,21723.8,21725.8,21664.2,21689.6
1738836000,21689.7,21704.8,21601.6,21671.7
1738850400,21671.2,21743.8,21633.8,21710.6
1738864800,21710.7,21776.1,21607,21736.3
1738879200,21710,21797.9,21706.7,21793.1
1738893600,21793,21800.6,21746.9,21754.7
1738908000,21754.4,21782.7,21728.4,21756.6
1738922400,21755.5,21810.9,21693.7,21779.7
1738936800,21779.5,21869.1,21487.2,21554.4
1738951200,21555.5,21632.1,21456.5,21473.9
1739142000,21365.6,21601.4,21365.1,21577
1739156400,21577.4,21632.4,21571,21595.9
1739170800,21596,21636.4,21584.9,21627.9
1739185200,21627.7,21710.4,21597.2,21694.8
1739199600,21696.2,21795.9,21684.8,21781.6
1739214000,21781.4,21783.5,21723,21735.8
1739224800,21735.3,21735.6,21679.3,21699.1
1739239200,21699.8,21701.8,21655.2,21693.1
1739253600,21692.9,21694.4,21623.8,21652.8
1739268000,21653.4,21673.8,21578.7,21580.2
1739282400,21580.1,21775.3,21574.2,21668.3
1739296800,21668.1,21744.6,21652.2,21693.8
1739311200,21704.8,21737.7,21686.9,21733.6
1739325600,21733.7,21734.7,21674.7,21680.9
1739340000,21681.6,21720.4,21642.4,21675.8
1739354400,21676.1,21754.9,21422.4,21451.1
1739368800,21451.2,21732.3,21418.2,21725.1
1739383200,21725.3,21769.1,21666.4,21768.6
1739397600,21770.1,21823.4,21755.4,21801.3
1739412000,21800.6,21835.9,21782.6,21809
1739426400,21808.9,21829.6,21662.9,21737.9
1739440800,21737.8,21809.1,21698,21787.3
1739455200,21786.4,21967.1,21744.8,21876.4
1739469600,21876.9,22033,21800.4,21981
1739484000,21990.2,22058.4,21986.2,22058.2
1739498400,22058.4,22062,22028.2,22034.8
1739512800,22034.9,22076.3,22017.5,22039.7
1739527200,22039.8,22041.3,21957.7,22019.7
1739541600,22020,22085.9,22006.5,22072.5
1739556000,22073,22137.8,22060.2,22115.7
1739746800,22134.4,22183.8,22111.3,22182.8
1739761200,22182.9,22196.2,22164.9,22190.3
1739775600,22190.6,22190.9,22141.1,22171.7
1739790000,22172.4,22184.3,22107.4,22127.8
1739804400,22127.9,22166.3,22117.2,22143.8
1739818800,22143.6,22172.1,22143.4,22166.3
1739829600,22145.2,22163.8,22115.8,22161
1739844000,22160.8,22186.8,22152.5,22172.8
1739858400,22173,22239.3,22170.8,22191.1
1739872800,22186.5,22233.3,22184.3,22231.1
1739887200,22231.7,22238.3,22045.6,22115.5
1739901600,22115.2,22169.3,22023.2,22142.9
1739916000,22147,22209.4,22145.5,22196.9
1739930400,22195.6,22214.5,22176.4,22185.5
1739944800,22185.8,22199,22164.6,22170.5
1739959200,22170.4,22179,22103.4,22128.4
1739973600,22128.5,22179.8,22042,22169
1739988000,22169.3,22222.9,22119,22139.6
1740002400,22131.5,22154.4,22085.9,22092
1740016800,22091.8,22113.6,22080.5,22091.5
1740031200,22091.4,22130.4,22063.3,22127.9
1740045600,22127.8,22142.3,22096.5,22125.9
1740060000,22126.1,22147.6,21873.8,21962.3
1740074400,21962.4,22070.1,21950.4,22055.1
1740088800,22056.2,22103.1,22055.7,22070.9
1740103200,22071.1,22087.7,22042.3,22056.1
1740117600,22055.9,22100.1,22035.1,22098.2
1740132000,22098.1,22175.6,22083.4,22154.6
1740146400,22153.1,22166.9,21769,21783.1
1740160800,21783.2,21784.7,21582.3,21587.4
1740351600,21636.7,21725,21609.8,21710.3
1740366000,21711.3,21733.5,21698.9,21717.8
1740380400,21717.9,21744.8,21633.9,21695.5
1740394800,21695.7,21737.4,21493.8,21499.3
1740409200,21501.4,21592.9,21369.4,21541
1740423600,21540.7,21571.9,21340.3,21360.4
1740434400,21371.2,21387.5,21301.8,21377.5
1740448800,21377.2,21387,21333.5,21372.1
1740463200,21372.2,21380,21237.7,21239.2
1740477600,21239.8,21386.6,21221.5,21339
1740492000,21339.2,21348.7,20926.5,21155.9
1740506400,21156.3,21216.7,21058.2,21128.5
1740520800,21160.8,21189.1,21147.6,21155.1
1740535200,21155.4,21218,21138.9,21217.3
1740549600,21216.6,21265.9,21200.3,21243.3
1740564000,21243.5,21270,21194.4,21210.9
1740578400,21210.6,21347,21127.9,21187.4
1740592800,21187.1,21264,20986.5,21210.8
1740607200,21172.5,21199,21050.2,21110.2
1740621600,21110.3,21206,21089.9,21187.4
1740636000,21187.2,21276.5,21181.8,21266.5
1740650400,21266.7,21328.5,21213,21250.2
1740664800,21248.5,21322.9,20839.2,20979.9
1740679200,20979.4,21059.1,20522.5,20567.6
1740693600,20567.7,20634.3,20485.7,20572.6
1740708000,20572.3,20592.1,20463.5,20569.3
1740722400,20569.5,20630.2,20500.8,20605.2
1740736800,20605.1,20625.3,20508.5,20546.5
1740751200,20548,20724.7,20407.2,20486.7
1740765600,20486.8,20890.8,20432.2,20856.7
1740956400,20925.8,20982.3,20789.7,20877.8
1740970800,20878.1,20970.3,20833.8,20956.8
1740985200,20957.7,20969.3,20837.8,20953.4
1740999600,20952.7,21070.1,20774.1,20802.9
1741014000,20804.4,20937.9,20602.9,20698.1
1741028400,20696.7,20768.8,20267.2,20475.5
1741039200,20466.2,20520.8,20418.7,20428.6
1741053600,20428.1,20540.1,20423.1,20520.2
1741068000,20520.6,20533.6,20417.2,20446.8
1741082400,20447,20465.3,20213.3,20276.1
1741096800,20275.8,20382.6,20027.5,20288
1741111200,20288.6,20683.7,20263,20486.7
1741125600,20495.5,20549.3,20407.3,20457.4
1741140000,20457.5,20521.8,20395.5,20504.4
1741154400,20505,20583.6,20468.3,20563.3
1741168800,20563.5,20576.6,20361.1,20373.6
1741183200,20373.3,20529.9,20170,20524.4
1741197600,20524.5,20678.9,20401.5,20562.4
1741212000,20566.7,20598.4,20539.2,20569.7
1741226400,20570,20602.8,20546.3,20567.5
1741240800,20567.4,20597.4,20331.9,20364.2
1741255200,20364.3,20394,20255,20282.5
1741269600,20281.7,20468.2,20046.4,20127.7
1741284000,20127.3,20168.1,19958.7,20126.5
1741298400,20177.7,20184.3,20101.1,20155.8
1741312800,20156.1,20176.2,20098.2,20113.2
1741327200,20113.3,20186.6,20073.3,20156.6
1741341600,20157.8,20230,20000.2,20026.1
1741356000,20025.6,20201,19726.2,19904.3
1741370400,19907.1,20244.2,19902.7,20162.1
1741557600,20043.3,20096.9,19894.8,20094.4
1741572000,20094,20114.3,20038.5,20051.3
1741586400,20051.6,20100,19909.6,19963.4
1741600800,19964.3,19984,19706.3,19750
1741615200,19748.5,19748.5,19383.3,19402.6
1741629600,19402.1,19511.3,19232.6,19431.6
1741640400,19400.4,19421,19103.8,19167.8
1741654800,19168.4,19454.8,19106.9,19427.3
1741669200,19427,19528.9,19364.9,19524.5
1741683600,19523.6,19543.1,19401,19413.5
1741698000,19413.3,19572.8,19226,19284.5
1741712400,19284.3,19646.6,19161.8,19357
1741726800,19382.9,19464.4,19361.6,19431.4
1741741200,19431.6,19457.2,19400.7,19417.6
1741755600,19418.6,19519.6,19351.2,19510.6
1741770000,19512.1,19751.2,19488,19686.6
1741784400,19686.5,19738.3,19360.1,19590.3
1741798800,19591,19683.6,19496,19532.2
1741813200,19533.9,19660.3,19532.9,19610.6
1741827600,19608.5,19622.7,19429.8,19447.8
1741842000,19448.2,19478.2,19367.6,19459.1
1741856400,19458.5,19597.3,19427.6,19522.1
1741870800,19522.3,19557.1,19207.8,19254.8
1741885200,19254.1,19362.8,19137.1,19253.1
1741899600,19275.5,19396.1,19269,19371.4
1741914000,19372.7,19430,19358.5,19412.9
1741928400,19412.7,19425.4,19341.4,19398.7
1741942800,19398.6,19503.7,19369.9,19467.1
1741957200,19466.2,19678.1,19412.1,19657.4
1741971600,19657.5,19713.4,19583.1,19642
1742162400,19634.9,19649.9,19530.4,19588
1742176800,19588.2,19590.2,19563.2,19572.5
1742191200,19572.7,19615.5,19533.4,19603.9
1742205600,19603,19826.2,19597.3,19768.4
1742220000,19769.7,19812.2,19607.9,19794.7
1742234400,19794.3,19937.7,19779.9,19807.4
1742245200,19819.2,19838.8,19764,19775.8
1742259600,19775.7,19787.8,19693.1,19700.6
1742274000,19700.7,19808.8,19699.5,19795.5
1742288400,19796.2,19809.6,19674.3,19677.3
1742302800,19677.2,19701.8,19377.8,19504.3
1742317200,19502.8,19555.1,19427.6,19473.5
1742331600,19476.1,19571.3,19440.9,19549.9
1742346000,19549.8,19560.4,19505.1,19509.4
1742360400,19509.8,19536.2,19434.6,19495.7
1742374800,19495.6,19563.6,19480.3,19534.8
1742389200,19535.1,19711.4,19481.2,19650.1
1742403600,19650.4,19924.4,19551.7,19722.5
1742418000,19722.6,19839,19722.6,19830.3
1742432400,19829.8,19874.4,19807.7,19862.3
1742446800,19862.2,19872.2,19819.2,19837.7
1742461200,19837.8,19841.5,19518.3,19610.4
1742475600,19610,19888.5,19539.7,19659.9
1742490000,19660,19725.2,19585.1,19680.4
1742504400,19680.7,19724.2,19646,19711.3
1742518800,19710.6,19730.1,19659.5,19666.8
1742533200,19667,19694.2,19562.2,19595.2
1742547600,19596,19642.5,19471.5,19478.6
1742562000,19478.2,19694.2,19401.8,19693.4
1742576400,19693.7,19775.7,19600.3,19764.9
1742767200,19870,19937.8,19856,19909.1
1742781600,19909,19925.3,19896,19916.3
1742796000,19916.9,20026.3,19909.9,19988.6
1742810400,19988.8,20137.6,19982.9,20115.1
1742824800,20117.3,20179.9,20074.4,20142
1742839200,20142.1,20207.8,20108.3,20154
1742850000,20161,20169.8,20134.5,20168.3
1742864400,20166.1,20174.4,20128.8,20136
1742878800,20135.9,20171.8,20093.4,20104.5
1742893200,20104.4,20247.3,20096.8,20206.8
1742907600,20206.9,20294.3,20163,20250.4
1742922000,20250.3,20324.3,20202.3,20315.8
1742936400,20315.9,20338.9,20306.9,20330.1
1742950800,20329.8,20329.8,20272.3,20286.5
1742965200,20286.6,20300.6,20243.5,20255
1742979600,20255.4,20295.3,20232.1,20282.9
1742994000,20282.8,20288.8,19928.1,19935.9
1743008400,19935.3,19960.6,19848.6,19891.4
1743022800,19858.6,19898.9,19808.6,19877.9
1743037200,19878.5,19953.1,19876.2,19939.9
1743051600,19939.6,19949.5,19826.2,19917.5
1743066000,19917.7,19943.6,19836.7,19870.4
1743080400,19870.6,20004.5,19744.5,19814.1
1743094800,19814.5,19934.4,19780,19801.6
1743109200,19799.5,19818.9,19743.7,19796.2
1743123600,19795.6,19809.3,19774.7,19793.6
1743138000,19793.4,19820.4,19657.8,19716.6
1743152400,19717.1,19781.1,19675.8,19676.8
1743166800,19677.7,19777.3,19297.7,19304.3
1743181200,19302.9,19329.8,19168.3,19170.6
1743372000,19128.3,19139,18973.5,19055.1
1743386400,19054.8,19072.6,18993.1,19051.3
1743400800,19051.5,19085.2,18977,19009.2
1743415200,19009,19049.6,18790.1,18902.6
1743429600,18898.5,19123.9,18870.9,19040.3
1743444000,19039.9,19307,19036.2,19227.5
1743454800,19228.6,19233.6,19112.7,19139.1
1743469200,19138.6,19206.1,19103.9,19185.4
1743483600,19186.3,19298.7,19170.2,19288.8
1743498000,19288.6,19330.7,19131.7,19202.6
1743512400,19202.3,19462.7,19081.1,19386
1743526800,19385.4,19448.3,19207.1,19418.3
1743541200,19424,19515.6,19381.4,19396
1743555600,19395.9,19426.5,19385.5,19414.4
1743570000,19414.3,19415.4,19323.3,19353.6
1743584400,19353.8,19378.5,19167.6,19210.6
1743598800,19210.1,19652.8,19142.6,19637.9
1743613200,19637.2,19865.5,18898,18950.3
1743627600,18954,18954,18643.7,18818.8
1743642000,18819.6,18971.2,18818.3,18945.7
1743656400,18945.6,18994.8,18847.3,18976.7
1743670800,18976.3,19000,18669.1,18674.8
1743685200,18674,18896.7,18544.1,18698.6
1743699600,18698.7,18742,18450.2,18482.6
1743714000,18482.2,18555.8,18437,18516.1
1743728400,18516,18542.4,18318.5,18326.5
1743742800,18326.8,18517.6,18305.8,18430
1743757200,18436.1,18443,17666,18053.9
1743771600,18055.6,18116.7,17508,17607.7
1743786000,17606.6,17766.2,17245.5,17346
1743976800,16738.6,16871,16324.1,16843.3
1743991200,16839.8,16884.5,16529.3,16620.7
1744005600,16620.2,16815.7,16341.2,16749.7
1744020000,16748.5,17156.1,16534.5,17134.5
1744034400,17131.6,18220.5,17013.2,17640
1744048800,17641.8,17680.3,17265.2,17491.5
1744059600,17520.5,17716.1,17506.8,17574.5
1744074000,17574.1,17744.9,17524.1,17644.1
1744088400,17642.5,17751.2,17530.2,17686.4
1744102800,17686.2,17922.3,17555.8,17845.2
1744117200,17843.5,18216.8,17517.2,17525.3
1744131600,17524.6,17622.1,16840.1,17091.3
1744146000,17091.6,17107,16712.5,16766.7
1744160400,16766.6,17068.6,16620.3,16691.5
1744174800,16691.1,17294.1,16605.3,17220.8
1744189200,17220.2,17268.1,16738.4,16997.2
1744203600,16993.4,17463.1,16993.4,17398
1744218000,17399.1,19230.8,17291.7,19198.9
1744232400,19131,19234.1,18997.1,19080.6
1744246800,19080.5,19131.4,18824,18900.5
1744261200,18900.4,19039.1,18560.4,18636.2
1744275600,18636.1,18857.4,18588.2,18676.9
1744290000,18677.4,18753.4,17777.4,18171.5
1744304400,18171.7,18528,17899,18358.4
1744318800,18358.5,18459.8,17930.5,18046.9
1744333200,18047,18412.7,18022.4,18352.7
1744347600,18354.7,18654.7,18177.7,18260.6
1744362000,18259.5,18562.6,18221,18352.4
1744376400,18352.6,18647.2,18135.9,18598.1
1744390800,18600.1,18735.2,18456.7,18681.5
1744581600,18976.3,19011,18797.4,18870.9
1744596000,18871.5,18992.9,18868,18950
1744610400,18949.4,19042.8,18886.9,18928.5
1744624800,18928.6,19116.5,18848.3,18906.3
1744639200,18905.9,19049.7,18598.2,18800.7
1744653600,18799.8,18954.3,18652.2,18763.9
1744664400,18763.8,18784.7,18672.6,18775.8
1744678800,18774.8,18810.8,18722.9,18774.8
1744693200,18774.9,18901.8,18731.2,18862.2
1744707600,18862.4,18887.6,18697.7,18797.2
1744722000,18797.6,19006.3,18788.7,18827
1744736400,18826.4,18871.5,18747.5,18797.3
1744750800,18620.9,18641.1,18501.3,18534.8
1744765200,18534.6,18594.1,18525.6,18534.6
1744779600,18535.9,18727.3,18372.6,18578.3
1744794000,18579.4,18630.3,18498.2,18503.9
1744808400,18502.7,18602.2,18377.6,18429
1744822800,18428.7,18463.9,17985,18237.4
1744837200,18285.6,18368.7,18217.2,18359.2
1744851600,18358.8,18424,18324.6,18416.3
1744866000,18416.5,18531.4,18397.9,18418.3
1744880400,18418.4,18503.9,18337.1,18410.3
1744894800,18409.4,18425.9,18141,18333.1
