time,open,high,low,close
1521406800,105.994,106.151,105.876,105.9115
1521421200,105.9115,105.938,105.691,105.71
1521435600,105.71,105.939,105.678,105.9095
1521450000,105.9095,106.308,105.892,106.1995
1521464400,106.1995,106.221,105.784,105.8985
1521478800,105.8985,106.16,105.792,106.095
1521493200,106.095,106.139,105.93,106.0455
1521507600,106.0455,106.352,105.984,106.3175
1521522000,106.3175,106.608,106.212,106.4
1521536400,106.4,106.604,106.083,106.458
1521550800,106.458,106.5,106.336,106.4145
1521565200,106.4145,106.547,106.362,106.5365
1521579600,106.5365,106.552,106.44,106.462
1521594000,106.462,106.522,106.445,106.4725
1521608400,106.4725,106.484,106.254,106.32
1521622800,106.32,106.38,106.082,106.208
1521637200,106.208,106.419,106.138,106.309
1521651600,106.309,106.642,105.878,106.0495
1521666000,106.0495,106.0885,105.58,105.609
1521680400,105.609,105.776,105.609,105.773
1521694800,105.773,105.963,105.632,105.7645
1521709200,105.7645,105.768,105.262,105.4095
1521723600,105.4095,105.776,105.288,105.6225
1521738000,105.6225,105.818,105.272,105.2825
1521752400,105.2825,105.339,104.64,104.845
1521766800,104.845,104.968,104.732,104.8145
1521781200,104.8145,105.119,104.66,104.8955
1521795600,104.8955,105.225,104.825,105.085
1521810000,105.085,105.287,104.797,104.91
1521824400,104.91,105.061,104.66,104.736
1522011600,104.736,105.004,104.638,104.9825
1522026000,104.9825,105.058,104.867,104.874
1522040400,104.874,105.159,104.854,104.9565
1522054800,104.9565,105.207,104.934,105.187
1522069200,105.187,105.258,104.915,105.1305
1522083600,105.1305,105.482,105.098,105.4015
1522098000,105.4015,105.681,105.393,105.5935
1522112400,105.5935,105.752,105.544,105.629
1522126800,105.629,105.687,105.452,105.5645
1522141200,105.5645,105.904,105.563,105.74
1522155600,105.74,105.805,105.57,105.742
1522170000,105.742,105.786,105.324,105.331
1522184400,105.331,105.62,105.331,105.5135
1522198800,105.5135,105.67,105.456,105.569
1522213200,105.569,105.732,105.43,105.571
1522227600,105.571,106.347,105.558,106.109
1522242000,106.109,106.478,106.035,106.431
1522256400,106.431,107.012,106.411,106.851
1522270800,106.851,106.934,106.764,106.8615
1522285200,106.8615,106.866,106.45,106.47
1522299600,106.47,106.692,106.398,106.655
1522314000,106.655,106.681,106.416,106.538
1522328400,106.538,106.544,106.266,106.4245
1522342800,106.4245,106.574,106.394,106.438
1522357200,106.438,106.5385,106.232,106.29
1522371600,106.29,106.456,106.144,106.28
1522386000,106.28,106.344,106.135,106.177
1522400400,106.177,106.219,106.1255,106.174
1522414800,106.174,106.239,106.172,106.2145
1522429200,106.2145,106.2925,106.2,106.283
1522616400,106.283,106.406,106.187,106.2825
1522630800,106.2825,106.392,106.233,106.332
1522645200,106.332,106.379,106.27,106.286
1522659600,106.286,106.43,106.264,106.4275
1522674000,106.4275,106.45,105.943,106.0155
1522688400,106.0155,106.038,105.659,105.899
1522702800,105.899,105.9135,105.695,105.813
1522717200,105.813,105.978,105.8,105.9375
1522731600,105.9375,106.194,105.76,106.1
1522746000,106.1,106.305,106.058,106.2965
1522760400,106.2965,106.594,106.2715,106.442
1522774800,106.442,106.659,106.41,106.6055
1522789200,106.6055,106.658,106.411,106.524
1522803600,106.524,106.588,106.432,106.557
1522818000,106.557,106.688,105.991,106.1995
1522832400,106.1995,106.284,105.993,106.2495
1522846800,106.2495,106.65,106.189,106.6125
1522861200,106.6125,106.848,106.51,106.777
1522875600,106.777,106.878,106.712,106.87
1522890000,106.87,107.024,106.778,106.9385
1522904400,106.9385,107.154,106.834,107.1165
1522918800,107.1165,107.146,106.954,107.083
1522933200,107.083,107.492,106.998,107.4285
1522947600,107.4285,107.489,107.321,107.3855
1522962000,107.3855,107.437,107.002,107.154
1522976400,107.154,107.441,106.994,107.3525
1522990800,107.3525,107.46,107.27,107.4155
1523005200,107.4155,107.424,107.129,107.2265
1523019600,107.2265,107.286,106.946,107.1115
1523034000,107.1115,107.113,106.776,106.933
1523221200,106.933,107.043,106.804,106.889
1523235600,106.889,107.068,106.84,107.0185
1523250000,107.0185,107.158,106.955,107.0895
1523264400,107.0895,107.204,106.9655,106.9665
1523278800,106.9665,107.122,106.903,106.9395
1523293200,106.9395,106.962,106.617,106.771
1523307600,106.771,106.8,106.62,106.685
1523322000,106.685,107.246,106.68,107.1195
1523336400,107.1195,107.232,106.806,106.9855
1523350800,106.9855,107.157,106.934,107.09
1523365200,107.09,107.4,106.942,107.2275
1523379600,107.2275,107.377,107.125,107.203
1523394000,107.203,107.255,106.972,107.101
1523408400,107.101,107.153,107.019,107.019
1523422800,107.019,107.11,106.894,106.958
1523437200,106.958,107.028,106.682,106.8335
1523451600,106.8335,106.962,106.652,106.868
1523466000,106.868,107.066,106.782,106.794
1523480400,106.794,106.873,106.702,106.8525
1523494800,106.8525,106.938,106.814,106.9105
1523509200,106.9105,106.972,106.82,106.8245
1523523600,106.8245,107.244,106.824,107.236
1523538000,107.236,107.431,107.18,107.2205
1523552400,107.2205,107.368,107.082,107.339
1523566800,107.339,107.373,107.206,107.3365
1523581200,107.3365,107.48,107.312,107.376
1523595600,107.376,107.675,107.363,107.6145
1523610000,107.6145,107.738,107.526,107.701
1523624400,107.701,107.78,107.378,107.3965
1523638800,107.3965,107.512,107.254,107.358
1523826000,107.358,107.61,107.358,107.476
1523840400,107.476,107.48,107.166,107.251
1523854800,107.251,107.316,107.13,107.194
1523869200,107.194,107.391,107.152,107.311
1523883600,107.311,107.34,107.099,107.118
1523898000,107.118,107.174,107.036,107.114
1523912400,107.114,107.164,106.998,107.068
1523926800,107.068,107.097,106.968,107.06
1523941200,107.06,107.067,106.884,106.97
1523955600,106.97,107.17,106.952,107.144
1523970000,107.144,107.212,106.936,106.944
1523984400,106.944,107.049,106.897,107.01
1523998800,107.01,107.21,107.001,107.186
1524013200,107.186,107.378,107.182,107.352
1524027600,107.352,107.386,107.257,107.282
1524042000,107.282,107.324,107.166,107.226
1524056400,107.226,107.309,107.099,107.167
1524070800,107.167,107.318,107.162,107.23
1524085200,107.23,107.467,107.184,107.435
1524099600,107.435,107.518,107.36,107.434
1524114000,107.434,107.472,107.264,107.362
1524128400,107.362,107.456,107.314,107.348
1524142800,107.348,107.47,107.262,107.276
1524157200,107.276,107.506,107.241,107.366
1524171600,107.366,107.562,107.358,107.465
1524186000,107.465,107.733,107.415,107.647
1524200400,107.647,107.674,107.482,107.618
1524214800,107.618,107.712,107.552,107.696
1524229200,107.696,107.858,107.511,107.514
1524243600,107.514,107.668,107.507,107.65
1524430800,107.65,107.89,107.65,107.821
1524445200,107.821,107.884,107.74,107.807
1524459600,107.807,108.012,107.768,108
1524474000,108,108.281,108,108.212
1524488400,108.212,108.716,108.176,108.649
1524502800,108.649,108.754,108.552,108.707
1524517200,108.707,108.808,108.672,108.752
1524531600,108.752,108.872,108.694,108.814
1524546000,108.814,108.918,108.755,108.822
1524560400,108.822,109.067,108.776,108.996
1524574800,108.996,109.202,108.713,108.724
1524589200,108.724,108.834,108.544,108.816
1524603600,108.816,108.966,108.786,108.892
1524618000,108.892,109.064,108.812,109.035
1524632400,109.035,109.269,109,109.09
1524646800,109.09,109.258,108.984,109.202
1524661200,109.202,109.385,109.056,109.242
1524675600,109.242,109.455,109.238,109.427
1524690000,109.427,109.47,109.244,109.414
1524704400,109.414,109.458,109.278,109.339
1524718800,109.339,109.395,109.246,109.356
1524733200,109.356,109.386,109.096,109.172
1524747600,109.172,109.398,109.066,109.203
1524762000,109.203,109.42,109.203,109.303
1524776400,109.303,109.354,109.234,109.268
1524790800,109.268,109.339,109.146,109.182
1524805200,109.182,109.508,109.165,109.376
1524819600,109.376,109.539,109.256,109.316
1524834000,109.316,109.346,108.971,109.086
1524848400,109.086,109.148,108.986,109.049
1525035600,109.049,109.181,109.022,109.076
1525050000,109.076,109.158,109.062,109.14
1525064400,109.14,109.33,109.132,109.308
1525078800,109.308,109.433,109.232,109.323
1525093200,109.323,109.453,109.087,109.123
1525107600,109.123,109.369,109.106,109.342
1525122000,109.342,109.342,109.242,109.298
1525136400,109.298,109.391,109.292,109.38
1525150800,109.38,109.586,109.37,109.572
1525165200,109.572,109.704,109.559,109.683
1525179600,109.683,109.796,109.566,109.586
1525194000,109.586,109.89,109.514,109.864
1525208400,109.864,109.92,109.694,109.807
1525222800,109.807,109.843,109.644,109.734
1525237200,109.734,109.879,109.728,109.795
1525251600,109.795,109.854,109.77,109.776
1525266000,109.776,110.036,109.746,109.862
1525280400,109.862,109.966,109.595,109.831
1525294800,109.831,109.912,109.69,109.695
1525309200,109.695,109.736,109.57,109.65
1525323600,109.65,109.745,109.556,109.658
1525338000,109.658,109.687,109.154,109.258
1525352400,109.258,109.384,108.93,109.15
1525366800,109.15,109.249,109.102,109.194
1525381200,109.194,109.236,109.1,109.174
1525395600,109.174,109.185,108.936,109.104
1525410000,109.104,109.161,108.988,109.052
1525424400,109.052,109.126,108.648,108.808
1525438800,108.808,109.274,108.808,108.974
1525453200,108.974,109.164,108.974,109.1
1525640400,109.1,109.202,108.902,108.91
1525654800,108.91,109.133,108.758,109.119
1525669200,109.119,109.331,109.113,109.298
1525683600,109.298,109.399,109.188,109.272
1525698000,109.272,109.378,109.038,109.074
1525712400,109.074,109.114,108.992,109.092
1525726800,109.092,109.14,108.866,108.902
1525741200,108.902,109.113,108.853,109.053
1525755600,109.053,109.103,108.89,109.047
1525770000,109.047,109.13,108.892,109.111
1525784400,109.111,109.352,109.038,109.06
1525798800,109.06,109.194,108.831,109.128
1525813200,109.128,109.377,108.998,109.357
1525827600,109.357,109.64,109.354,109.469
1525842000,109.469,109.808,109.46,109.758
1525856400,109.758,109.802,109.574,109.652
1525870800,109.652,109.834,109.636,109.656
1525885200,109.656,109.76,109.599,109.744
1525899600,109.744,109.922,109.685,109.86
1525914000,109.86,109.87,109.632,109.691
1525928400,109.691,110.019,109.674,109.772
1525942800,109.772,109.797,109.317,109.425
1525957200,109.425,109.651,109.326,109.448
1525971600,109.448,109.48,109.321,109.396
1525986000,109.396,109.568,109.196,109.239
1526000400,109.239,109.498,109.228,109.452
1526014800,109.452,109.523,109.264,109.271
1526029200,109.271,109.357,109.212,109.242
1526043600,109.242,109.437,109.153,109.224
1526058000,109.224,109.387,109.222,109.387
1526245200,109.387,109.406,109.21,109.264
1526259600,109.264,109.388,109.221,109.386
1526274000,109.386,109.56,109.316,109.548
1526288400,109.548,109.598,109.458,109.511
1526302800,109.511,109.638,109.424,109.428
1526317200,109.428,109.672,109.421,109.65
1526331600,109.65,109.794,109.65,109.722
1526346000,109.722,109.925,109.69,109.906
1526360400,109.906,110.003,109.817,109.962
1526374800,109.962,110.302,109.872,110.206
1526389200,110.206,110.381,110.178,110.288
1526403600,110.288,110.454,110.248,110.352
1526418000,110.352,110.386,110.2,110.326
1526432400,110.326,110.387,110.198,110.251
1526446800,110.251,110.308,110.078,110.178
1526461200,110.178,110.278,110.077,110.12
1526475600,110.12,110.349,110.041,110.086
1526490000,110.086,110.406,110.084,110.397
1526504400,110.397,110.402,110.274,110.334
1526518800,110.334,110.376,110.074,110.321
1526533200,110.321,110.744,110.239,110.671
1526547600,110.671,110.804,110.563,110.753
1526562000,110.753,110.859,110.629,110.647
1526576400,110.647,110.806,110.646,110.772
1526590800,110.772,110.921,110.728,110.883
1526605200,110.883,111.004,110.882,110.922
1526619600,110.922,111.02,110.808,110.952
1526634000,110.952,111.083,110.9,110.952
1526648400,110.952,111.006,110.608,110.621
1526662800,110.621,110.778,110.615,110.756
1526850000,110.756,111.07,110.756,111.03
1526864400,111.03,111.247,110.948,111.239
1526878800,111.239,111.397,111.216,111.306
1526893200,111.306,111.364,111.238,111.258
1526907600,111.258,111.263,111.014,111.022
1526922000,111.022,111.146,110.955,111.052
1526936400,111.052,111.075,110.876,110.964
1526950800,110.964,111.007,110.84,110.94
1526965200,110.94,111.186,110.893,110.996
1526979600,110.996,111.029,110.796,110.912
1526994000,110.912,111.08,110.855,110.942
1527008400,110.942,111.025,110.86,110.901
1527022800,110.901,110.92,110.724,110.854
1527037200,110.854,110.855,110.378,110.492
1527051600,110.492,110.526,109.778,109.866
1527066000,109.866,109.982,109.558,109.906
1527080400,109.906,110.256,109.892,110.254
1527094800,110.254,110.33,110.004,110.08
1527109200,110.08,110.119,109.655,109.668
1527123600,109.668,109.71,109.382,109.484
1527138000,109.484,109.754,109.332,109.707
1527152400,109.707,109.766,109.514,109.64
1527166800,109.64,109.64,108.954,109.328
1527181200,109.328,109.376,109.23,109.252
1527195600,109.252,109.551,109.132,109.522
1527210000,109.522,109.744,109.514,109.541
1527224400,109.541,109.59,109.331,109.54
1527238800,109.54,109.596,109.298,109.354
1527253200,109.354,109.432,109.123,109.43
1527267600,109.43,109.573,109.368,109.396
1527454800,109.396,109.831,109.396,109.48
1527469200,109.48,109.522,109.316,109.406
1527483600,109.406,109.614,109.382,109.391
1527498000,109.391,109.474,109.233,109.352
1527512400,109.352,109.438,109.251,109.419
1527526800,109.419,109.442,109.322,109.418
1527541200,109.418,109.469,109.138,109.207
1527555600,109.207,109.24,108.917,109.08
1527570000,109.08,109.126,108.427,108.605
1527584400,108.605,109.01,108.546,108.94
1527598800,108.94,109.11,108.53,108.768
1527613200,108.768,108.788,108.114,108.769
1527627600,108.769,108.785,108.352,108.49
1527642000,108.49,108.781,108.436,108.64
1527656400,108.64,108.888,108.471,108.656
1527670800,108.656,108.98,108.574,108.839
1527685200,108.839,109.075,108.812,108.913
1527699600,108.913,108.97,108.828,108.907
1527714000,108.907,108.91,108.538,108.717
1527728400,108.717,108.809,108.542,108.71
1527742800,108.71,108.946,108.572,108.946
1527757200,108.946,109.004,108.757,108.82
1527771600,108.82,108.836,108.386,108.739
1527786000,108.739,108.88,108.616,108.814
1527800400,108.814,108.937,108.724,108.866
1527814800,108.866,109.243,108.734,109.108
1527829200,109.108,109.236,109.034,109.212
1527843600,109.212,109.696,109.158,109.686
1527858000,109.686,109.738,109.428,109.492
1527872400,109.492,109.584,109.422,109.519
1528059600,109.519,109.768,109.453,109.73
1528074000,109.73,109.734,109.556,109.626
1528088400,109.626,109.726,109.46,109.534
1528102800,109.534,109.642,109.372,109.512
1528117200,109.512,109.748,109.462,109.692
1528131600,109.692,109.854,109.654,109.816
1528146000,109.816,109.994,109.777,109.886
1528160400,109.886,109.987,109.773,109.95
1528174800,109.95,110.006,109.73,109.749
1528189200,109.749,109.818,109.652,109.674
1528203600,109.674,109.904,109.472,109.576
1528218000,109.576,109.82,109.559,109.801
1528232400,109.801,109.943,109.788,109.827
1528246800,109.827,109.971,109.818,109.939
1528261200,109.939,110.148,109.86,110.06
1528275600,110.06,110.23,110.048,110.091
1528290000,110.091,110.137,109.894,110.122
1528304400,110.122,110.268,110.092,110.184
1528318800,110.184,110.222,110.09,110.156
1528333200,110.156,110.175,109.866,109.905
1528347600,109.905,110.07,109.845,109.942
1528362000,109.942,110.092,109.896,109.99
1528376400,109.99,110.046,109.704,109.778
1528390800,109.778,109.782,109.477,109.7
1528405200,109.7,109.833,109.608,109.801
1528419600,109.801,109.854,109.636,109.656
1528434000,109.656,109.731,109.299,109.322
1528448400,109.322,109.547,109.2,109.544
1528462800,109.544,109.602,109.338,109.498
1528477200,109.498,109.544,109.399,109.542
1528664400,109.542,109.542,109.323,109.448
1528678800,109.448,109.838,109.4,109.795
1528693200,109.795,110.072,109.754,109.96
1528707600,109.96,110.051,109.903,109.906
1528722000,109.906,110.054,109.846,110.013
1528736400,110.013,110.119,110.004,110.036
1528750800,110.036,110.495,109.985,110.319
1528765200,110.319,110.434,110.13,110.389
1528779600,110.389,110.438,110.142,110.222
1528794000,110.222,110.425,110.1,110.28
1528808400,110.28,110.303,110.158,110.258
1528822800,110.258,110.488,110.252,110.375
1528837200,110.375,110.542,110.348,110.472
1528851600,110.472,110.689,110.463,110.639
1528866000,110.639,110.719,110.544,110.623
1528880400,110.623,110.654,110.465,110.478
1528894800,110.478,110.482,110.342,110.402
1528909200,110.402,110.849,110.274,110.343
1528923600,110.343,110.376,110.086,110.304
1528938000,110.304,110.35,110.16,110.192
1528952400,110.192,110.196,109.917,109.953
1528966800,109.953,110.228,109.924,110.172
1528981200,110.172,110.494,110.164,110.442
1528995600,110.442,110.695,110.415,110.631
1529010000,110.631,110.691,110.493,110.567
1529024400,110.567,110.798,110.456,110.751
1529038800,110.751,110.904,110.388,110.507
1529053200,110.507,110.732,110.438,110.496
1529067600,110.496,110.654,110.414,110.594
1529082000,110.594,110.681,110.535,110.662
1529269200,110.662,110.737,110.47,110.554
1529283600,110.554,110.556,110.301,110.502
1529298000,110.502,110.618,110.444,110.531
1529312400,110.531,110.58,110.418,110.469
1529326800,110.469,110.526,110.378,110.465
1529341200,110.465,110.596,110.465,110.55
1529355600,110.55,110.575,110.026,110.118
1529370000,110.118,110.16,109.679,109.72
1529384400,109.72,109.85,109.552,109.838
1529398800,109.838,109.952,109.788,109.905
1529413200,109.905,110.1,109.707,109.954
1529427600,109.954,110.102,109.867,110.051
1529442000,110.051,110.143,109.986,110.005
1529456400,110.005,110.202,109.855,110.162
1529470800,110.162,110.251,110.081,110.113
1529485200,110.113,110.159,109.996,110.036
1529499600,110.036,110.25,109.948,110.198
1529514000,110.198,110.452,110.162,110.358
1529528400,110.358,110.436,110.325,110.378
1529542800,110.378,110.689,110.337,110.644
1529557200,110.644,110.758,110.366,110.468
1529571600,110.468,110.598,110.204,110.272
1529586000,110.272,110.32,109.852,109.958
1529600400,109.958,110.036,109.843,109.971
1529614800,109.971,110.04,109.848,109.998
1529629200,109.998,110.067,109.933,110.036
1529643600,110.036,110.218,109.86,110.144
1529658000,110.144,110.194,110.044,110.062
1529672400,110.062,110.118,109.804,109.947
1529686800,109.947,110.004,109.874,109.98
1529874000,109.98,110.038,109.582,109.623
1529888400,109.623,109.681,109.45,109.489
1529902800,109.489,109.588,109.376,109.458
1529917200,109.458,109.664,109.416,109.65
1529931600,109.65,109.695,109.472,109.546
1529946000,109.546,110.05,109.368,109.764
1529960400,109.764,109.78,109.506,109.564
1529974800,109.564,109.645,109.37,109.458
1529989200,109.458,109.726,109.458,109.648
1530003600,109.648,109.802,109.556,109.71
1530018000,109.71,110.048,109.676,109.996
1530032400,109.996,110.22,109.987,110.038
1530046800,110.038,110.207,109.893,109.936
1530061200,109.936,110.004,109.774,109.991
1530075600,109.991,110.008,109.686,109.776
1530090000,109.776,110.349,109.762,110.249
1530104400,110.249,110.49,110.246,110.346
1530118800,110.346,110.374,110.148,110.263
1530133200,110.263,110.294,109.968,110.04
1530147600,110.04,110.318,110.008,110.294
1530162000,110.294,110.42,110.232,110.305
1530176400,110.305,110.328,110.062,110.15
1530190800,110.15,110.424,110.141,110.342
1530205200,110.342,110.65,110.327,110.492
1530219600,110.492,110.541,110.376,110.448
1530234000,110.448,110.792,110.432,110.678
1530248400,110.678,110.763,110.564,110.742
1530262800,110.742,110.75,110.475,110.61
1530277200,110.61,110.881,110.608,110.782
1530291600,110.782,110.946,110.606,110.728
1530478800,110.728,110.844,110.594,110.844
1530493200,110.844,111.064,110.756,110.802
1530507600,110.802,110.842,110.604,110.802
1530522000,110.802,110.84,110.698,110.818
1530536400,110.818,110.918,110.676,110.844
1530550800,110.844,110.928,110.792,110.892
1530565200,110.892,110.977,110.799,110.961
1530579600,110.961,111.136,110.756,110.844
1530594000,110.844,111.118,110.792,110.927
1530608400,110.927,110.94,110.586,110.695
1530622800,110.695,110.744,110.509,110.552
1530637200,110.552,110.612,110.524,110.592
1530651600,110.592,110.612,110.278,110.291
1530666000,110.291,110.483,110.282,110.456
1530680400,110.456,110.556,110.324,110.484
1530694800,110.484,110.528,110.462,110.495
1530709200,110.495,110.552,110.46,110.475
1530723600,110.475,110.53,110.414,110.494
1530738000,110.494,110.618,110.406,110.444
1530752400,110.444,110.482,110.29,110.378
1530766800,110.378,110.7,110.369,110.61
1530781200,110.61,110.706,110.541,110.57
1530795600,110.57,110.694,110.526,110.632
1530810000,110.632,110.73,110.579,110.647
1530824400,110.647,110.74,110.53,110.689
1530838800,110.689,110.776,110.598,110.676
1530853200,110.676,110.787,110.528,110.634
1530867600,110.634,110.689,110.44,110.566
1530882000,110.566,110.566,110.381,110.474
1530896400,110.474,110.516,110.388,110.468
1531083600,110.468,110.531,110.391,110.459
1531098000,110.459,110.505,110.351,110.448
1531112400,110.448,110.546,110.387,110.47
1531126800,110.47,110.52,110.41,110.496
1531141200,110.496,110.85,110.49,110.823
1531155600,110.823,110.904,110.781,110.846
1531170000,110.846,111.04,110.8,111.018
1531184400,111.018,111.167,110.95,111.162
