time,open,high,low,close
1430960400,135.285,135.615,135.232,135.5295
1430974800,135.5295,135.8645,135.322,135.519
1430989200,135.519,135.998,134.384,134.787
1431003600,134.787,135.142,134.198,134.9885
1431018000,134.9885,135.135,134.808,134.91
1431032400,134.91,134.974,134.4705,134.7725
1431046800,134.7725,134.979,134.3035,134.46
1431061200,134.46,134.988,134.115,134.8845
1431075600,134.8845,135.417,134.3655,134.8655
1431090000,134.8655,134.9225,134.0805,134.3355
1431104400,134.3355,134.493,134.1265,134.229
1431291600,134.229,134.229,133.717,133.7245
1431306000,133.7245,133.8335,133.489,133.6745
1431320400,133.6745,134.2385,133.579,133.945
1431334800,133.945,134.017,133.523,133.606
1431349200,133.606,133.964,133.5135,133.964
1431363600,133.964,134.0535,133.816,133.9555
1431378000,133.9555,134.023,133.7585,133.825
1431392400,133.825,134.278,133.783,134.2695
1431406800,134.2695,135.2735,134.2265,135.143
1431421200,135.143,135.294,134.7775,134.8735
1431435600,134.8735,135.1785,134.6135,134.645
1431450000,134.645,134.6835,134.359,134.41
1431464400,134.41,134.644,134.319,134.4895
1431478800,134.4895,134.982,134.3375,134.8385
1431493200,134.8385,135.077,134.406,134.4975
1431507600,134.4975,135.0535,134.21,134.9635
1431522000,134.9635,135.502,134.8855,135.4085
1431536400,135.4085,135.4825,135.1135,135.289
1431550800,135.289,135.378,135.2025,135.3595
1431565200,135.3595,135.5125,135.2645,135.4595
1431579600,135.4595,136.0615,135.3035,135.9315
1431594000,135.9315,136.421,135.8145,135.9245
1431608400,135.9245,135.9245,135.32,135.548
1431622800,135.548,136.0555,135.4975,135.971
1431637200,135.971,136.129,135.8685,136.093
1431651600,136.093,136.3355,136.063,136.2285
1431666000,136.2285,136.367,135.7045,135.7695
1431680400,135.7695,136.271,135.704,135.8525
1431694800,135.8525,136.5975,135.741,136.5035
1431709200,136.5035,136.82,136.416,136.615
1431896400,136.615,136.8215,136.542,136.7795
1431910800,136.7795,136.8185,136.693,136.783
1431925200,136.783,136.9625,136.0435,136.276
1431939600,136.276,136.6945,136.115,136.348
1431954000,136.348,136.434,135.8085,136.0565
1431968400,136.0565,136.0975,135.5895,135.7545
1431982800,135.7545,135.8325,135.6205,135.648
1431997200,135.648,135.648,135.401,135.593
1432011600,135.593,135.7685,133.945,134.3615
1432026000,134.3615,134.6885,133.9745,134.09
1432040400,134.09,134.5015,134.0775,134.4285
1432054800,134.4285,134.7205,134.3305,134.5535
1432069200,134.5535,134.6095,134.345,134.578
1432083600,134.578,134.7465,134.567,134.6535
1432098000,134.6535,134.772,133.9195,134.3045
1432112400,134.3045,134.6235,134.177,134.6235
1432126800,134.6235,134.6665,134.316,134.545
1432141200,134.545,134.8705,134.3725,134.64
1432155600,134.64,134.707,134.4755,134.606
1432170000,134.606,134.791,134.5945,134.6545
1432184400,134.6545,135.059,134.2235,134.8175
1432198800,134.8175,135.3505,134.6815,134.734
1432213200,134.734,134.8335,134.5565,134.7675
1432227600,134.7675,134.7795,134.468,134.4845
1432242000,134.4845,134.5875,134.4295,134.497
1432256400,134.497,134.715,134.439,134.6
1432270800,134.6,134.9695,134.495,134.9065
1432285200,134.9065,135.344,134.519,134.5975
1432299600,134.5975,134.5985,133.7275,134.107
1432314000,134.107,134.132,133.7505,133.843
1432501200,133.843,133.843,133.3165,133.603
1432515600,133.603,133.7475,133.559,133.6455
1432530000,133.6455,133.835,133.3225,133.4485
1432544400,133.4485,133.574,133.31,133.4505
1432558800,133.4505,133.46,133.2575,133.46
1432573200,133.46,133.496,133.339,133.439
1432587600,133.439,133.4915,133.1285,133.2025
1432602000,133.2025,133.379,133.1025,133.2605
1432616400,133.2605,133.832,133.152,133.7255
1432630800,133.7255,134.4005,133.5875,134.3685
1432645200,134.3685,134.5185,133.787,133.8675
1432659600,133.8675,133.951,133.67,133.863
1432674000,133.863,133.98,133.785,133.846
1432688400,133.846,134.0685,133.8025,134.0415
1432702800,134.0415,134.404,134.0065,134.375
1432717200,134.375,134.7805,133.9835,134.0435
1432731600,134.0435,134.934,133.821,134.8015
1432746000,134.8015,135.02,134.7645,134.851
1432760400,134.851,135.0135,134.752,134.948
1432774800,134.948,135.491,134.857,135.323
1432789200,135.323,135.649,134.997,135.542
1432803600,135.542,135.8565,135.157,135.3065
1432818000,135.3065,135.72,135.2115,135.353
1432832400,135.353,135.782,135.2615,135.706
1432846800,135.706,135.922,135.552,135.601
1432861200,135.601,135.685,135.4365,135.5725
1432875600,135.5725,135.804,135.434,135.7015
1432890000,135.7015,136.259,135.6435,136.036
1432904400,136.036,136.415,135.858,136.1905
1432918800,136.1905,136.484,136.172,136.452
1433106000,136.452,136.452,135.9335,135.9425
1433120400,135.9425,136.0215,135.807,135.949
1433134800,135.949,136.0805,135.134,135.241
1433149200,135.241,135.914,135.1475,135.686
1433163600,135.686,136.415,135.515,136.34
1433178000,136.34,136.5965,136.2795,136.3475
1433192400,136.3475,136.485,136.2485,136.431
1433206800,136.431,136.5305,136.2025,136.3045
1433221200,136.3045,136.8825,136.109,136.749
1433235600,136.749,138.0005,136.636,137.9865
1433250000,137.9865,138.8795,137.8585,138.5975
1433264400,138.5975,138.6605,138.287,138.39
1433278800,138.39,138.4335,138.2685,138.3515
1433293200,138.3515,138.486,138.224,138.35
1433307600,138.35,138.6345,138.051,138.3845
1433322000,138.3845,138.7305,138.113,138.593
1433336400,138.593,140.072,138.5785,139.986
1433350800,139.986,140.1445,139.844,140.0725
1433365200,140.0725,140.1185,139.9315,140.0235
1433379600,140.0235,140.3555,139.9945,140.266
1433394000,140.266,140.917,139.5545,140.6295
1433408400,140.6295,141.057,140.2125,140.4165
1433422800,140.4165,140.926,139.8885,140.5625
1433437200,140.5625,140.629,139.6295,139.769
1433451600,139.769,139.866,139.135,139.535
1433466000,139.535,139.6915,139.3995,139.5925
1433480400,139.5925,140.6985,139.543,140.471
1433494800,140.471,140.605,139.239,139.4325
1433509200,139.4325,139.761,139.0315,139.6435
1433523600,139.6435,139.839,139.528,139.61
1433710800,139.61,139.61,139.1865,139.215
1433725200,139.215,139.3735,139.038,139.346
1433739600,139.346,139.968,139.1555,139.422
1433754000,139.422,140.2875,139.2805,139.903
1433768400,139.903,140.6055,139.903,140.476
1433782800,140.476,140.745,140.334,140.5775
1433797200,140.5775,140.718,140.4765,140.566
1433811600,140.566,141.014,140.5545,140.892
1433826000,140.892,140.977,140.1635,140.211
1433840400,140.211,140.2695,139.39,139.5395
1433854800,139.5395,140.2005,139.3675,140.0725
1433869200,140.0725,140.4165,140.011,140.288
1433883600,140.288,140.6715,140.1695,140.5525
1433898000,140.5525,140.602,138.7365,138.9335
1433912400,138.9335,139.7715,138.532,138.827
1433926800,138.827,139.3025,138.5305,138.7475
1433941200,138.7475,139.279,138.4345,138.7795
1433955600,138.7795,138.9785,138.6675,138.918
1433970000,138.918,139.1025,138.871,139.037
1433984400,139.037,139.2835,138.7845,139.2685
1433998800,139.2685,139.62,138.808,139.2225
1434013200,139.2225,139.478,138.626,138.9735
1434027600,138.9735,139.1325,138.5805,138.9765
1434042000,138.9765,139.103,138.803,138.9425
1434056400,138.9425,139.0685,138.748,138.9415
1434070800,138.9415,139.1225,138.4735,138.6575
