candidate,trigger_type,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak
Current_060_110,rebreak,99,47.474747474747474,33.268427999126224,0.3360447272639013,1.7020431028610925,8.874338489447938,10
Current_060_110,stagnation,36,50.0,8.720446909239467,0.24223463636776296,1.5175147044053738,4.166924885643582,4
Current_060_110,stagnation+rebreak,22,59.09090909090909,15.185728384641644,0.6902603811200747,2.6887798654547495,2.9190527379067204,3
Robust_075_105_width7,rebreak,81,49.382716049382715,35.99363333415558,0.4443658436315504,1.9933031140912876,6.692255244728513,8
Robust_075_105_width7,stagnation,28,53.57142857142857,11.431378079881185,0.4082635028528995,1.9771765710972502,2.104946012400961,3
Robust_075_105_width7,stagnation+rebreak,20,65.0,17.095374274295487,0.8547687137147744,3.4137539299822994,2.0159761253574286,2
Strict_075_100_width7,rebreak,57,49.122807017543856,27.70658751213927,0.48608048266910997,2.1508473139244435,4.681559757635291,7
Strict_075_100_width7,stagnation,27,55.55555555555556,12.437813695937647,0.46065976651620916,2.163288821455488,2.104946012400961,3
Strict_075_100_width7,stagnation+rebreak,18,72.22222222222221,19.11472423401065,1.0619291241117028,4.775274960159688,1.025047858725447,1
