trades,win_rate,total_r,pf,max_dd_r,decline_bars,drop_atr_cap,spike_atr,use_down_d1,rr
11,45.45454545454545,1.9870087036354096,1.3260570468991268,3.0609354969911,18,3.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,18,3.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,18,3.0,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,18,3.0,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,18,3.0,3.0,False,2.0
61,45.90163934426229,7.02985396937138,1.2126317344045607,7.664139686912698,18,3.5,1.5,True,1.5
60,38.333333333333336,6.372187603813914,1.1715007985041008,8.21233805924869,18,3.5,1.5,True,2.0
93,40.86021505376344,-0.6400550337369985,0.9884744377144788,13.57651891090472,18,3.5,1.5,False,1.5
90,35.55555555555556,2.7157226274703548,1.046325542503871,11.560732524778167,18,3.5,1.5,False,2.0
32,56.25,12.013978042427887,1.8955221048119533,3.1112742724626115,18,3.5,1.8,True,1.5
31,48.38709677419355,12.356311676870412,1.7992115731894263,3.823677292855325,18,3.5,1.8,True,2.0
54,48.148148148148145,9.668443474597575,1.3500145621814348,7.222514901889507,18,3.5,1.8,False,1.5
51,43.13725490196079,13.02422113580492,1.454394974424518,7.222514901889507,18,3.5,1.8,False,2.0
12,41.66666666666667,-0.8606138539379069,0.8790475478045564,2.5414216960872666,18,3.5,2.2,True,1.5
12,41.66666666666667,0.9763275787661294,1.1372150985688452,2.2044802633832354,18,3.5,2.2,True,2.0
22,31.818181818181817,-6.005551747092692,0.605792191127715,6.210658319933233,18,3.5,2.2,False,1.5
22,31.818181818181817,-3.168610314388661,0.7920106291965654,5.210658319933225,18,3.5,2.2,False,2.0
5,60.0,1.253961665972185,1.6197603447087727,1.0211014503734297,18,3.5,2.5,True,1.5
5,60.0,2.0909030986762165,2.0334118341516807,1.0211014503734297,18,3.5,2.5,True,2.0
10,40.0,-1.3323901775865492,0.7813622024773038,3.0609354969910996,18,3.5,2.5,False,1.5
10,40.0,0.004551255117475783,1.0007468355828406,3.0609354969910996,18,3.5,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,18,3.5,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,18,3.5,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,18,3.5,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,18,3.5,3.0,False,2.0
57,43.859649122807014,3.6209512695366137,1.1130215199723674,7.664139686912698,18,4.0,1.5,True,1.5
57,36.84210526315789,3.457892702240636,1.0956961746581655,7.425226885767989,18,4.0,1.5,True,2.0
73,36.986301369863014,-7.661576550780926,0.8345427525720066,12.95912520805803,18,4.0,1.5,False,1.5
73,31.506849315068493,-6.8246351180769045,0.8645955028791134,11.720212406913321,18,4.0,1.5,False,2.0
29,51.724137931034484,7.5816203140898715,1.5651340927693873,4.077026675307855,18,4.0,1.8,True,1.5
29,44.827586206896555,8.41856174679389,1.5444426212768247,4.077026675307857,18,4.0,1.8,True,2.0
41,41.46341463414634,0.4508798287243613,1.0191606220079867,7.608423445249163,18,4.0,1.8,False,1.5
41,36.58536585365854,2.28782126142838,1.089442474095107,7.110007120729216,18,4.0,1.8,False,2.0
12,41.66666666666667,-0.8606138539379069,0.8790475478045564,2.5414216960872666,18,4.0,2.2,True,1.5
12,41.66666666666667,0.9763275787661294,1.1372150985688452,2.2044802633832354,18,4.0,2.2,True,2.0
18,33.33333333333333,-4.434198571684791,0.6359063002297597,5.208775293764175,18,4.0,2.2,False,1.5
18,33.33333333333333,-2.097257138980755,0.827793433524354,4.263003219397634,18,4.0,2.2,False,2.0
5,60.0,1.253961665972185,1.6197603447087727,1.0211014503734297,18,4.0,2.5,True,1.5
5,60.0,2.0909030986762165,2.0334118341516807,1.0211014503734297,18,4.0,2.5,True,2.0
8,37.5,-1.7920174663414188,0.646494679055742,2.10178251100916,18,4.0,2.5,False,1.5
8,37.5,-0.9550760336373875,0.8115953297673781,2.0361632121059157,18,4.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,18,4.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,18,4.0,3.0,True,2.0
5,40.0,-1.2345226019137565,0.5936882006658135,2.0361632121059157,18,4.0,3.0,False,1.5
5,40.0,-0.8975811692097253,0.70458392633336,2.0361632121059157,18,4.0,3.0,False,2.0
65,46.15384615384615,7.933780894731507,1.2260331392048744,7.664139686912698,24,2.5,1.5,True,1.5
65,40.0,10.270722327435541,1.2620320353910075,8.217976761240273,24,2.5,1.5,True,2.0
95,41.05263157894737,-0.18160456383545587,0.9967893473176926,14.176456772846434,24,2.5,1.5,False,1.5
94,36.17021276595745,4.665113053493248,1.0769085261065152,12.680652818404392,24,2.5,1.5,False,2.0
33,57.57575757575758,13.470509562483768,2.0036701348027974,3.1112742724626115,24,2.5,1.8,True,1.5
33,51.515151515151516,16.3074509951878,2.054245980605778,3.823677292855325,24,2.5,1.8,True,2.0
55,50.90909090909091,13.620111133051212,1.5116627012642512,7.2195884964098,24,2.5,1.8,False,1.5
54,46.2962962962963,18.966828750379907,1.6616749373668793,7.2195884964098,24,2.5,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,24,2.5,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,24,2.5,2.2,True,2.0
25,36.0,-4.0548288205587335,0.7506364837638134,7.955004591379012,24,2.5,2.2,False,1.5
25,36.0,-0.21788738785469408,0.9866003800447789,6.955004591379004,24,2.5,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,24,2.5,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,24,2.5,2.5,True,2.0
11,45.45454545454545,0.15006727093138394,1.024625202248272,3.0609354969911,24,2.5,2.5,False,1.5
11,45.45454545454545,1.9870087036354096,1.3260570468991268,3.0609354969911,24,2.5,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,24,2.5,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,24,2.5,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,24,2.5,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,24,2.5,3.0,False,2.0
65,46.15384615384615,7.933780894731507,1.2260331392048744,7.664139686912698,24,3.0,1.5,True,1.5
65,40.0,10.270722327435541,1.2620320353910075,8.217976761240273,24,3.0,1.5,True,2.0
95,41.05263157894737,-0.18160456383545587,0.9967893473176926,14.176456772846434,24,3.0,1.5,False,1.5
94,36.17021276595745,4.665113053493248,1.0769085261065152,12.680652818404392,24,3.0,1.5,False,2.0
33,57.57575757575758,13.470509562483768,2.0036701348027974,3.1112742724626115,24,3.0,1.8,True,1.5
33,51.515151515151516,16.3074509951878,2.054245980605778,3.823677292855325,24,3.0,1.8,True,2.0
55,50.90909090909091,13.620111133051212,1.5116627012642512,7.2195884964098,24,3.0,1.8,False,1.5
54,46.2962962962963,18.966828750379907,1.6616749373668793,7.2195884964098,24,3.0,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,24,3.0,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,24,3.0,2.2,True,2.0
25,36.0,-4.0548288205587335,0.7506364837638134,7.955004591379012,24,3.0,2.2,False,1.5
25,36.0,-0.21788738785469408,0.9866003800447789,6.955004591379004,24,3.0,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,24,3.0,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,24,3.0,2.5,True,2.0
11,45.45454545454545,0.15006727093138394,1.024625202248272,3.0609354969911,24,3.0,2.5,False,1.5
11,45.45454545454545,1.9870087036354096,1.3260570468991268,3.0609354969911,24,3.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,24,3.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,24,3.0,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,24,3.0,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,24,3.0,3.0,False,2.0
63,46.03174603174603,7.473643001250486,1.219299922910524,7.664139686912698,24,3.5,1.5,True,1.5
63,39.682539682539684,9.310584433954524,1.243886374007706,8.217976761240276,24,3.5,1.5,True,2.0
91,39.56043956043956,-3.6111723844324177,0.9349837384528273,14.176456772846434,24,3.5,1.5,False,1.5
90,34.44444444444444,-0.26445476710371374,0.9955656233792669,12.680652818404392,24,3.5,1.5,False,2.0
33,57.57575757575758,13.470509562483768,2.0036701348027974,3.1112742724626115,24,3.5,1.8,True,1.5
33,51.515151515151516,16.3074509951878,2.054245980605778,3.823677292855325,24,3.5,1.8,True,2.0
53,49.056603773584904,10.650681205935268,1.4001110022449872,7.2195884964098,24,3.5,1.8,False,1.5
52,44.230769230769226,14.997398823263968,1.5231977921902484,7.2195884964098,24,3.5,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,24,3.5,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,24,3.5,2.2,True,2.0
24,33.33333333333333,-5.549326356982213,0.658728002005137,7.955004591379012,24,3.5,2.2,False,1.5
24,33.33333333333333,-2.212384924278183,0.8639429410216342,6.955004591379004,24,3.5,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,24,3.5,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,24,3.5,2.5,True,2.0
11,45.45454545454545,0.15006727093138394,1.024625202248272,3.0609354969911,24,3.5,2.5,False,1.5
11,45.45454545454545,1.9870087036354096,1.3260570468991268,3.0609354969911,24,3.5,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,24,3.5,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,24,3.5,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,24,3.5,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,24,3.5,3.0,False,2.0
58,43.103448275862064,2.6025700793682565,1.0787319242968083,8.348237150074834,24,4.0,1.5,True,1.5
58,36.206896551724135,2.4395115120722797,1.0656621875534016,8.373636955493996,24,4.0,1.5,True,2.0
78,37.17948717948718,-7.799581383187566,0.8421686485386073,15.040391780024766,24,4.0,1.5,False,1.5
78,32.05128205128205,-5.96263995048354,0.8885769980653873,13.801478978880057,24,4.0,1.5,False,2.0
29,51.724137931034484,7.5759816120982855,1.564476529310757,4.082665377299441,24,4.0,1.8,True,1.5
29,44.827586206896555,8.412923044802307,1.543879623354122,4.082665377299439,24,4.0,1.8,True,2.0
43,44.18604651162791,3.3967534945374687,1.1441781529812443,7.877485066886158,24,4.0,1.8,False,1.5
43,39.53488372093023,6.2336949272414905,1.243441687509765,8.138572265741448,24,4.0,1.8,False,2.0
12,41.66666666666667,-0.8662525559294911,0.8783514763518487,2.547060398078851,24,4.0,2.2,True,1.5
12,41.66666666666667,0.9706888767745456,1.1363145978306552,2.2101189653748197,24,4.0,2.2,True,2.0
21,33.33333333333333,-5.007522606944131,0.64826051296888,6.210658319933233,24,4.0,2.2,False,1.5
21,33.33333333333333,-2.1705811742401,0.8475335672518238,5.210658319933225,24,4.0,2.2,False,2.0
5,60.0,1.253961665972185,1.6197603447087727,1.0211014503734297,24,4.0,2.5,True,1.5
5,60.0,2.0909030986762165,2.0334118341516807,1.0211014503734297,24,4.0,2.5,True,2.0
10,40.0,-1.3323901775865492,0.7813622024773038,3.0609354969910996,24,4.0,2.5,False,1.5
10,40.0,0.004551255117475783,1.0007468355828406,3.0609354969910996,24,4.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,24,4.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,24,4.0,3.0,True,2.0
6,33.33333333333333,-2.2592948867989406,0.443952781774428,3.0609354969910996,24,4.0,3.0,False,1.5
6,33.33333333333333,-1.9223534540949092,0.5268792503176591,3.0609354969910996,24,4.0,3.0,False,2.0
58,50.0,12.656903232748858,1.4380377774113626,6.155580452805637,36,2.5,1.5,True,1.5
58,43.103448275862064,14.493844665452881,1.4393284762374705,7.1809802582248,36,2.5,1.5,True,2.0
75,45.33333333333333,7.884115226164984,1.191850406640339,6.847695301207209,36,2.5,1.5,False,1.5
74,39.189189189189186,10.230832843493678,1.2263962834785658,6.347695301207209,36,2.5,1.5,False,2.0
31,58.06451612903226,13.031504433225448,2.0528085619246244,3.0804659232540406,36,2.5,1.8,True,1.5
31,51.61290322580645,15.368445865929466,2.0654071281768864,3.823677292855325,36,2.5,1.8,True,2.0
45,51.11111111111111,11.317022392128186,1.5258811646802786,5.258515152362514,36,2.5,1.8,False,1.5
44,45.45454545454545,14.163740009456875,1.6010327322151072,5.2667462397261104,36,2.5,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,36,2.5,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,36,2.5,2.2,True,2.0
21,33.33333333333333,-5.020434032163427,0.6474905539073629,8.001221117790653,36,2.5,2.2,False,1.5
21,33.33333333333333,-2.183492599459396,0.846686210424894,6.398526458030208,36,2.5,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,36,2.5,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,36,2.5,2.5,True,2.0
10,50.0,1.16512903266387,1.2294016929006113,2.045873735258614,36,2.5,2.5,False,1.5
10,50.0,3.002070465367895,1.5910762050000329,2.045873735258614,36,2.5,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,36,2.5,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,36,2.5,3.0,True,2.0
5,40.0,-1.2442331250664547,0.5917968343304253,2.045873735258614,36,2.5,3.0,False,1.5
5,40.0,-0.9072916923624235,0.7023392694288972,2.045873735258614,36,2.5,3.0,False,2.0
58,50.0,12.656903232748858,1.4380377774113626,6.155580452805637,36,3.0,1.5,True,1.5
58,43.103448275862064,14.493844665452881,1.4393284762374705,7.1809802582248,36,3.0,1.5,True,2.0
75,45.33333333333333,7.884115226164984,1.191850406640339,6.847695301207209,36,3.0,1.5,False,1.5
74,39.189189189189186,10.230832843493678,1.2263962834785658,6.347695301207209,36,3.0,1.5,False,2.0
31,58.06451612903226,13.031504433225448,2.0528085619246244,3.0804659232540406,36,3.0,1.8,True,1.5
31,51.61290322580645,15.368445865929466,2.0654071281768864,3.823677292855325,36,3.0,1.8,True,2.0
45,51.11111111111111,11.317022392128186,1.5258811646802786,5.258515152362514,36,3.0,1.8,False,1.5
44,45.45454545454545,14.163740009456875,1.6010327322151072,5.2667462397261104,36,3.0,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,36,3.0,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,36,3.0,2.2,True,2.0
21,33.33333333333333,-5.020434032163427,0.6474905539073629,8.001221117790653,36,3.0,2.2,False,1.5
21,33.33333333333333,-2.183492599459396,0.846686210424894,6.398526458030208,36,3.0,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,36,3.0,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,36,3.0,2.5,True,2.0
10,50.0,1.16512903266387,1.2294016929006113,2.045873735258614,36,3.0,2.5,False,1.5
10,50.0,3.002070465367895,1.5910762050000329,2.045873735258614,36,3.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,36,3.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,36,3.0,3.0,True,2.0
5,40.0,-1.2442331250664547,0.5917968343304253,2.045873735258614,36,3.0,3.0,False,1.5
5,40.0,-0.9072916923624235,0.7023392694288972,2.045873735258614,36,3.0,3.0,False,2.0
58,50.0,12.656903232748858,1.4380377774113626,6.155580452805637,36,3.5,1.5,True,1.5
58,43.103448275862064,14.493844665452881,1.4393284762374705,7.1809802582248,36,3.5,1.5,True,2.0
75,45.33333333333333,7.884115226164984,1.191850406640339,6.847695301207209,36,3.5,1.5,False,1.5
74,39.189189189189186,10.230832843493678,1.2263962834785658,6.347695301207209,36,3.5,1.5,False,2.0
31,58.06451612903226,13.031504433225448,2.0528085619246244,3.0804659232540406,36,3.5,1.8,True,1.5
31,51.61290322580645,15.368445865929466,2.0654071281768864,3.823677292855325,36,3.5,1.8,True,2.0
45,51.11111111111111,11.317022392128186,1.5258811646802786,5.258515152362514,36,3.5,1.8,False,1.5
44,45.45454545454545,14.163740009456875,1.6010327322151072,5.2667462397261104,36,3.5,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,36,3.5,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,36,3.5,2.2,True,2.0
21,33.33333333333333,-5.020434032163427,0.6474905539073629,8.001221117790653,36,3.5,2.2,False,1.5
21,33.33333333333333,-2.183492599459396,0.846686210424894,6.398526458030208,36,3.5,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,36,3.5,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,36,3.5,2.5,True,2.0
10,50.0,1.16512903266387,1.2294016929006113,2.045873735258614,36,3.5,2.5,False,1.5
10,50.0,3.002070465367895,1.5910762050000329,2.045873735258614,36,3.5,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,36,3.5,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,36,3.5,3.0,True,2.0
5,40.0,-1.2442331250664547,0.5917968343304253,2.045873735258614,36,3.5,3.0,False,1.5
5,40.0,-0.9072916923624235,0.7023392694288972,2.045873735258614,36,3.5,3.0,False,2.0
57,50.877192982456144,13.680358261252108,1.490843996330232,5.132125424302387,36,4.0,1.5,True,1.5
57,43.859649122807014,15.517299693956131,1.485409346017086,6.15752522972155,36,4.0,1.5,True,2.0
74,45.94594594594595,8.907570254668235,1.2222910018466626,6.847695301207209,36,4.0,1.5,False,1.5
73,39.726027397260275,11.254287871996928,1.254815154661549,6.347695301207209,36,4.0,1.5,False,2.0
31,58.06451612903226,13.031504433225448,2.0528085619246244,3.0804659232540406,36,4.0,1.8,True,1.5
31,51.61290322580645,15.368445865929466,2.0654071281768864,3.823677292855325,36,4.0,1.8,True,2.0
45,51.11111111111111,11.317022392128186,1.5258811646802786,5.258515152362514,36,4.0,1.8,False,1.5
44,45.45454545454545,14.163740009456875,1.6010327322151072,5.2667462397261104,36,4.0,1.8,False,2.0
13,46.15384615384615,0.6162048925884416,1.0865341348028914,2.547060398078851,36,4.0,2.2,True,1.5
13,46.15384615384615,2.9531463252924786,1.4147126471717266,2.2101189653748197,36,4.0,2.2,True,2.0
21,33.33333333333333,-5.020434032163427,0.6474905539073629,8.001221117790653,36,4.0,2.2,False,1.5
21,33.33333333333333,-2.183492599459396,0.846686210424894,6.398526458030208,36,4.0,2.2,False,2.0
6,66.66666666666666,2.7364191144901175,2.352452869720891,1.0211014503734297,36,4.0,2.5,True,1.5
6,66.66666666666666,4.07336054719415,3.013225288585623,1.0211014503734297,36,4.0,2.5,True,2.0
10,50.0,1.16512903266387,1.2294016929006113,2.045873735258614,36,4.0,2.5,False,1.5
10,50.0,3.002070465367895,1.5910762050000329,2.045873735258614,36,4.0,2.5,False,2.0
4,50.0,-0.21946084018127043,0.8915332664054196,1.0211014503734297,36,4.0,3.0,True,1.5
4,50.0,0.11748059252276088,1.0580638264265025,1.0211014503734297,36,4.0,3.0,True,2.0
5,40.0,-1.2442331250664547,0.5917968343304253,2.045873735258614,36,4.0,3.0,False,1.5
5,40.0,-0.9072916923624235,0.7023392694288972,2.045873735258614,36,4.0,3.0,False,2.0
