trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
123,44.71544715447154,10.865258655851342,1.1567323953498814,10.039868216565928,4,6,2.0,2.0,1.5
117,38.46153846153847,13.975649139289263,1.190369150632778,11.583433967874393,4,6,2.0,2.0,2.0
65,41.53846153846154,-0.13338756921031525,0.9965601189096396,6.905328913199333,4,6,2.0,2.5,1.5
63,33.33333333333333,-3.088694621964738,0.9279380740872006,8.7822211256345,4,6,2.0,2.5,2.0
35,31.428571428571427,-8.248942249735986,0.663297861540288,7.567776563042702,4,6,2.0,3.0,1.5
34,17.647058823529413,-16.722121421138514,0.4150129171878564,15.691244359284596,4,6,2.0,3.0,2.0
18,33.33333333333333,-3.3085669778548104,0.7291848350663043,4.664943607992069,4,6,2.0,3.5,1.5
18,22.22222222222222,-6.30856697785481,0.5570313311653692,8.177594921204767,4,6,2.0,3.5,2.0
9,33.33333333333333,-1.6836319462357543,0.7251545876881657,4.116851223413735,4,6,2.0,4.0,1.5
9,33.33333333333333,-0.1836319462357625,0.9700229031115536,4.116851223413735,4,6,2.0,4.0,2.0
128,43.75,8.296916171147524,1.1130774654627988,11.053973127087186,4,6,2.5,2.0,1.5
122,37.704918032786885,11.90730665458544,1.1537150226333208,11.583433967874393,4,6,2.5,2.0,2.0
69,40.57971014492754,-1.6884184805062976,0.9596203427308732,7.91943382372059,4,6,2.5,2.5,1.5
67,32.83582089552239,-4.143725533260725,0.9097197389842999,9.796326036155758,4,6,2.5,2.5,2.0
36,33.33333333333333,-6.767178548088942,0.7237799199584454,8.598653624896615,4,6,2.5,3.0,1.5
35,20.0,-14.740357719491469,0.4843406141619985,16.72212142113851,4,6,2.5,3.0,2.0
19,36.84210526315789,-1.8268032762077648,0.8504712058546902,4.664943607992068,4,6,2.5,3.5,1.5
19,26.31578947368421,-4.326803276207765,0.6961848397109649,8.177594921204767,4,6,2.5,3.5,2.0
9,33.33333333333333,-1.6836319462357543,0.7251545876881657,4.116851223413735,4,6,2.5,4.0,1.5
9,33.33333333333333,-0.1836319462357625,0.9700229031115536,4.116851223413735,4,6,2.5,4.0,2.0
128,43.75,8.296916171147524,1.1130774654627988,11.053973127087186,4,6,3.0,2.0,1.5
122,37.704918032786885,11.90730665458544,1.1537150226333208,11.583433967874393,4,6,3.0,2.0,2.0
69,40.57971014492754,-1.6884184805062976,0.9596203427308732,7.91943382372059,4,6,3.0,2.5,1.5
67,32.83582089552239,-4.143725533260725,0.9097197389842999,9.796326036155758,4,6,3.0,2.5,2.0
36,33.33333333333333,-6.767178548088942,0.7237799199584454,8.598653624896615,4,6,3.0,3.0,1.5
35,20.0,-14.740357719491469,0.4843406141619985,16.72212142113851,4,6,3.0,3.0,2.0
19,36.84210526315789,-1.8268032762077648,0.8504712058546902,4.664943607992068,4,6,3.0,3.5,1.5
19,26.31578947368421,-4.326803276207765,0.6961848397109649,8.177594921204767,4,6,3.0,3.5,2.0
9,33.33333333333333,-1.6836319462357543,0.7251545876881657,4.116851223413735,4,6,3.0,4.0,1.5
9,33.33333333333333,-0.1836319462357625,0.9700229031115536,4.116851223413735,4,6,3.0,4.0,2.0
128,43.75,8.296916171147524,1.1130774654627988,11.053973127087186,4,6,3.5,2.0,1.5
122,37.704918032786885,11.90730665458544,1.1537150226333208,11.583433967874393,4,6,3.5,2.0,2.0
69,40.57971014492754,-1.6884184805062976,0.9596203427308732,7.91943382372059,4,6,3.5,2.5,1.5
67,32.83582089552239,-4.143725533260725,0.9097197389842999,9.796326036155758,4,6,3.5,2.5,2.0
36,33.33333333333333,-6.767178548088942,0.7237799199584454,8.598653624896615,4,6,3.5,3.0,1.5
35,20.0,-14.740357719491469,0.4843406141619985,16.72212142113851,4,6,3.5,3.0,2.0
19,36.84210526315789,-1.8268032762077648,0.8504712058546902,4.664943607992068,4,6,3.5,3.5,1.5
19,26.31578947368421,-4.326803276207765,0.6961848397109649,8.177594921204767,4,6,3.5,3.5,2.0
9,33.33333333333333,-1.6836319462357543,0.7251545876881657,4.116851223413735,4,6,3.5,4.0,1.5
9,33.33333333333333,-0.1836319462357625,0.9700229031115536,4.116851223413735,4,6,3.5,4.0,2.0
214,44.85981308411215,19.828085629464464,1.1654983472357963,16.410167273366923,4,9,2.0,2.0,1.5
207,40.57971014492754,35.425855805269634,1.2821042944143144,12.850286785842572,4,9,2.0,2.0,2.0
150,44.0,10.62159738676754,1.1237021239175375,19.31499363149284,4,9,2.0,2.5,1.5
145,37.93103448275862,14.382156712879278,1.1563302564249927,22.976391521292275,4,9,2.0,2.5,2.0
93,40.86021505376344,-1.224302123859561,0.9782220998051011,12.690665449835391,4,9,2.0,3.0,1.5
91,32.967032967032964,-5.553315349082398,0.9109315513470636,24.19493991127448,4,9,2.0,3.0,2.0
49,38.775510204081634,-2.503093035661972,0.9183155645867468,7.613532186709976,4,9,2.0,3.5,1.5
49,30.612244897959183,-5.877796599600375,0.8307412298754572,13.773026000644442,4,9,2.0,3.5,2.0
26,42.30769230769231,0.9379424904801423,1.0611707352746302,6.3037145182839875,4,9,2.0,4.0,1.5
26,34.61538461538461,0.4379424904801368,1.0252063314159305,6.4354837719184,4,9,2.0,4.0,2.0
220,44.09090909090909,16.248853004147122,1.1301267520366731,16.056099811473548,4,9,2.5,2.0,1.5
213,39.906103286384976,32.346623179952296,1.2476045811105696,13.195955375980004,4,9,2.5,2.0,2.0
155,43.225806451612904,8.053325492830503,1.0895665670508643,18.84700136083119,4,9,2.5,2.5,1.5
150,37.333333333333336,12.313884818942244,1.1282046565912844,22.008399250630628,4,9,2.5,2.5,2.0
95,40.0,-3.256671604970281,0.944091230081025,13.548170199244055,4,9,2.5,3.0,1.5
93,32.25806451612903,-7.585684830193115,0.8821750215276647,25.209044821795743,4,9,2.5,3.0,2.0
50,40.0,-1.0213293340149265,0.9666705516609215,7.762611158336718,4,9,2.5,3.5,1.5
50,32.0,-3.8960328979533294,0.8878086838327864,13.874016275821484,4,9,2.5,3.5,2.0
26,42.30769230769231,0.9379424904801423,1.0611707352746302,6.3037145182839875,4,9,2.5,4.0,1.5
26,34.61538461538461,0.4379424904801368,1.0252063314159305,6.4354837719184,4,9,2.5,4.0,2.0
220,44.54545454545455,17.297879357122856,1.139666587229031,16.056099811473548,4,9,3.0,2.0,1.5
214,40.654205607476634,35.377457516361595,1.2729267412146936,11.647879822153348,4,9,3.0,2.0,2.0
156,43.58974358974359,9.545212433873914,1.1061588669468805,18.84700136083119,4,9,3.0,2.5,1.5
151,37.74834437086093,14.305771759985655,1.1489429682614003,22.008399250630628,4,9,3.0,2.5,2.0
96,40.625,-1.7647846639268723,0.9697031350715746,13.548170199244055,4,9,3.0,3.0,1.5
94,32.97872340425532,-5.593797889149711,0.9131140917898011,23.21715788075234,4,9,3.0,3.0,2.0
