trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
141,29.078014184397162,-24.390131565380024,0.7609899302905403,34.27997570116934,4,9,2.0,2.5,2.0
101,35.64356435643564,-13.072530623858611,0.8027811617477248,19.69385417723144,4,9,2.0,3.0,1.5
100,27.0,-22.691298830870878,0.6954821179553811,29.633294093051447,4,9,2.0,3.0,2.0
51,35.294117647058826,-7.071602606258799,0.7898225836308257,13.891488453057601,4,9,2.0,3.5,1.5
51,27.450980392156865,-11.715023145486732,0.6896919652456505,19.424089780835672,4,9,2.0,3.5,2.0
226,36.283185840707965,-24.346612400862526,0.8327821481328795,36.259204343800455,4,9,2.5,2.0,1.5
214,28.504672897196258,-41.33308744824994,0.7330366306054056,51.02128926539367,4,9,2.5,2.0,2.0
151,35.76158940397351,-19.06696556786899,0.8071062451895468,27.706766372390017,4,9,2.5,2.5,1.5
147,27.89115646258503,-30.430171905147468,0.718491016829937,39.3266514751327,4,9,2.5,2.5,2.0
108,34.25925925925926,-17.645323509104276,0.7560749204310426,24.29413751674662,4,9,2.5,3.0,1.5
107,25.233644859813083,-29.764091716116525,0.6351902823647141,35.703556735238415,4,9,2.5,3.0,2.0
57,35.08771929824561,-8.139311242912768,0.7840632684668197,17.924581480146507,4,9,2.5,3.5,1.5
57,26.31578947368421,-14.782731782140699,0.6547528916019022,23.58578331206067,4,9,2.5,3.5,2.0
230,36.52173913043478,-23.37338495937688,0.8416578446823372,35.285976902314815,4,9,3.0,2.0,1.5
217,29.03225806451613,-38.35256772028267,0.7538891224175095,48.04076953742641,4,9,3.0,2.0,2.0
155,36.12903225806451,-18.090796746464328,0.8206328498971608,26.730597550985358,4,9,3.0,2.5,1.5
151,28.47682119205298,-28.454003083742812,0.7415825512831751,37.35048265372805,4,9,3.0,2.5,2.0
110,35.45454545454545,-14.657107138720596,0.7973833677110835,21.30592114636294,4,9,3.0,3.0,1.5
109,26.605504587155966,-25.775875345732857,0.6840726773601669,31.715340364854736,4,9,3.0,3.0,2.0
58,36.206896551724135,-6.648300118686569,0.8236199409217976,16.43357035592031,4,9,3.0,3.5,1.5
58,27.586206896551722,-12.791720657914501,0.7012524725696087,21.594772187834472,4,9,3.0,3.5,2.0
260,36.15384615384615,-30.300784165776975,0.8199086568444388,37.187851117691395,4,12,2.0,2.0,1.5
249,28.915662650602407,-42.01736720579804,0.765928937071109,47.66226273923204,4,12,2.0,2.0,2.0
193,36.26943005181347,-21.91670853282442,0.8236820951694386,28.032363712053463,4,12,2.0,2.5,1.5
191,28.272251308900525,-36.81023349397202,0.7345068784599559,42.61854796826638,4,12,2.0,2.5,2.0
144,36.11111111111111,-15.98421869854204,0.8278174688872287,23.892985802234154,4,12,2.0,3.0,1.5
143,27.27272727272727,-31.40941578421779,0.701290902245621,36.329750111335784,4,12,2.0,3.0,2.0
91,36.26373626373626,-10.338468825901929,0.8250892136729775,16.660777264447425,4,12,2.0,3.5,1.5
91,29.67032967032967,-13.481889365129899,0.7933936804552758,19.660777264447415,4,12,2.0,3.5,2.0
278,34.89208633093525,-40.95359131397319,0.7766863932486603,50.796875556682494,4,12,2.5,2.0,1.5
258,28.294573643410853,-52.99398539540019,0.7174273750931015,60.612879512315295,4,12,2.5,2.0,2.0
210,34.76190476190476,-31.61216275650345,0.7716787999852269,37.386010551508434,4,12,2.5,2.5,1.5
206,27.184466019417474,-47.65465311345665,0.6860500849261184,53.462676229852846,4,12,2.5,2.5,2.0
156,35.256410256410255,-20.60545735813892,0.7978017077467181,27.93555131968281,4,12,2.5,3.0,1.5
154,25.97402597402597,-39.51537177229585,0.6571110847380396,43.43898626066519,4,12,2.5,3.0,2.0
100,36.0,-11.940797625772277,0.8167599207898376,21.046358881778367,4,12,2.5,3.5,1.5
100,28.999999999999996,-16.584218165000227,0.7707128074281034,24.410301647249568,4,12,2.5,3.5,2.0
282,35.1063829787234,-39.980363872487544,0.7843625520683174,49.823648115196846,4,12,3.0,2.0,1.5
261,28.735632183908045,-50.01346566743292,0.7347452630683399,57.632359784348026,4,12,3.0,2.0,2.0
215,34.883720930232556,-31.651298949543886,0.7762876685418503,37.42514674454886,4,12,3.0,2.5,1.5
210,27.61904761904762,-45.68649702001546,0.7029692858232514,51.49452013641166,4,12,3.0,2.5,2.0
159,35.84905660377358,-18.62394086874633,0.8190337274832366,27.445045954516416,4,12,3.0,3.0,1.5
156,26.923076923076923,-35.52656299642164,0.6917218104551716,39.45017748479098,4,12,3.0,3.0,2.0
101,36.633663366336634,-10.449786501546079,0.8396405528103282,19.6783898123212,4,12,3.0,3.5,1.5
101,29.7029702970297,-14.593207040774034,0.7982397819596299,22.678389812321186,4,12,3.0,3.5,2.0
56,41.07142857142857,0.4131851216853344,1.012295996879539,5.629831073027234,6,6,2.0,2.0,1.5
56,39.285714285714285,7.269764582457387,1.2099102587920127,4.130493408356916,6,6,2.0,2.0,2.0
30,33.33333333333333,-5.612965814323372,0.7246811801801514,5.711269482681632,6,6,2.0,2.5,1.5
30,30.0,-3.612965814323374,0.8313010980964249,7.24856947811752,6,6,2.0,2.5,2.0
21,33.33333333333333,-3.895523454351866,0.7264493838293897,6.632137038266828,6,6,2.0,3.0,1.5
21,28.57142857142857,-3.395523454351883,0.7776357854797813,6.132137038266823,6,6,2.0,3.0,2.0
8,37.5,-0.6540540908099448,0.8715614597393398,4.063115379574249,6,6,2.0,3.5,1.5
8,37.5,0.8459459091900552,1.166120905354019,4.063115379574249,6,6,2.0,3.5,2.0
82,35.36585365853659,-10.938654837571663,0.7969302341762998,15.379904753837465,6,6,2.5,2.0,1.5
80,31.25,-10.010045765121987,0.8209790483686501,15.951295681387794,6,6,2.5,2.0,2.0
40,30.0,-10.718096901616809,0.6235329607526023,12.770363319355974,6,6,2.5,2.5,1.5
40,25.0,-10.718096901616805,0.6488060048272627,11.696808768003674,6,6,2.5,2.5,2.0
