symbol,timeframe,signal_time,variant,entry_mode,direction,grade,risk_weight,score,reasons,upper_context,trigger_level,a_level,b_level,trendline,trendline_slope_atr,retrace,wave1_bars,adjust_bars,stop,target_half,signal_body_ratio,pivots,entry_time,entry,target,planned_rr,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,weighted_r_after_cost,sample
USDJPY,M15,2021-09-13 22:30:00,v2_relaxed,B_confirmed,long,normal,1.0,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",110.028,110.035,110.028,109.96561538461538,-0.2063263838964865,0.6555555555555901,21,46,109.97794285714285,110.11599999999999,0.6538461538457334,191312-191333-191361-191372-191379-191383,2021-09-13 22:45:00,110.029,110.11599999999999,1.7039731393393338,2021-09-14 00:00:00,109.97794285714285,SL,5,0.05105714285714669,-1.0,-1.195858981533103,-1.195858981533103,IS_2014_2024
USDJPY,M5,2021-09-15 00:00:00,v1_mechanical,B_confirmed,short,half,0.5,5.0,"B抜け,浅い戻し,EMA100順,上位足2順","H1順,H4順",109.705,109.526,109.705,109.30796,-0.2077419354838868,0.4696485623003337,20,86,109.74465714285715,109.5855,0.39473684210531235,574281-574301-574312-574326-574387-574395,2021-09-15 00:05:00,109.684,109.5855,1.6238813000468613,2021-09-15 00:55:00,109.5855,TP_half,10,0.060657142857152735,1.6238813000468613,1.4590202543569768,0.7295101271784884,IS_2014_2024
USDJPY,M15,2021-10-21 23:30:00,v1_mechanical,B_confirmed,short,half,0.5,5.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足1順,上位足1逆","H1順,H4逆",113.935,113.677,113.935,113.73723076923079,0.062461538461555915,0.7132616487455294,6,28,114.05314285714286,113.767,0.93023255813985,194040-194046-194050-194059-194074-194078,2021-10-21 23:45:00,113.93,113.767,1.3236658932716021,2021-10-22 00:45:00,114.05314285714286,SL,4,0.12314285714285234,-1.0,-1.0812064965196508,-0.5406032482598254,IS_2014_2024
USDJPY,M5,2022-01-20 20:20:00,v1_mechanical,B_confirmed,short,normal,1.0,8.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",114.133,113.961,114.133,113.86527272727272,-0.07903879559929561,0.5868263473053775,18,62,114.20048571428572,114.029,0.7599999999994771,600486-600504-600514-600526-600566-600569,2022-01-20 20:25:00,114.129,114.029,1.398880895283895,2022-01-20 20:55:00,114.20048571428572,SL,6,0.07148571428571415,-1.0,-1.1398880895282504,-1.1398880895282504,IS_2014_2024
USDJPY,M5,2022-01-20 20:20:00,v2_relaxed,B_confirmed,short,half,0.5,7.7,"B抜け,半値+横軸,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",114.133,113.961,114.133,113.86527272727272,-0.07903879559929561,0.5868263473053775,18,62,114.20048571428572,114.029,0.7599999999994771,600486-600504-600514-600526-600566-600569,2022-01-20 20:25:00,114.129,114.029,1.398880895283895,2022-01-20 20:55:00,114.20048571428572,SL,6,0.07148571428571415,-1.0,-1.1398880895282504,-0.5699440447641252,IS_2014_2024
USDJPY,M5,2022-02-01 01:30:00,v1_mechanical,B_confirmed,short,normal,1.0,7.5,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足2逆","H1逆,H4逆",115.089,115.1,115.089,115.31864705882352,0.1888143858579712,0.5729166666666632,29,44,115.14851428571428,114.951,0.6865671641792722,602553-602582-602615-602616-602626-602634,2022-02-01 01:35:00,115.064,114.951,1.3370520622040911,2022-02-01 04:05:00,114.951,TP_half,30,0.08451428571429176,1.3370520622040911,1.2187288708587034,1.2187288708587034,IS_2014_2024
USDJPY,M5,2022-02-15 00:00:00,v1_mechanical,B_confirmed,short,normal,1.0,8.5,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足1順,上位足1逆","H1順,H4逆",115.509,115.509,115.509,115.60568571428571,0.18926174496643994,0.5052910052910118,24,42,115.56325714285714,115.37,0.7125000000000422,605437-605461-605471-605496-605503-605508,2022-02-15 00:05:00,115.485,115.37,1.469514421321636,2022-02-15 00:55:00,115.37,TP_half,10,0.07825714285714014,1.469514421321636,1.3417305585981258,1.3417305585981258,IS_2014_2024
USDJPY,M5,2022-02-15 00:00:00,v2_relaxed,B_confirmed,short,half,0.5,7.699999999999999,"A抜け,B抜け,半値+横軸,右肩維持,実体ブレイク,EMA100順,上位足1順,上位足1逆","H1順,H4逆",115.509,115.509,115.509,115.60568571428571,0.18926174496643994,0.5052910052910118,24,42,115.56325714285714,115.37,0.7125000000000422,605437-605461-605471-605496-605503-605508,2022-02-15 00:05:00,115.485,115.37,1.469514421321636,2022-02-15 00:55:00,115.37,TP_half,10,0.07825714285714014,1.469514421321636,1.3417305585981258,0.6708652792990629,IS_2014_2024
USDJPY,M5,2022-03-18 00:35:00,v1_mechanical,B_confirmed,long,normal,1.0,8.0,"B抜け,半値以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",118.626,118.667,118.626,118.54955000000001,-0.04252793296089066,0.8051575931232096,40,88,118.54977142857143,118.7345,0.5161290322581384,611989-612029-612072-612109-612117-612128,2022-03-18 00:40:00,118.641,118.7345,1.0248982148448649,2022-03-18 01:05:00,118.7345,TP_half,5,0.09122857142857299,1.0248982148448649,0.9152834325086057,0.9152834325086057,IS_2014_2024
USDJPY,M5,2022-03-18 00:35:00,v2_context,B_confirmed,long,half,0.5,8.5,"B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",118.626,118.667,118.626,118.54955000000001,-0.04252793296089066,0.8051575931232096,40,88,118.54977142857143,118.7345,0.5161290322581384,611989-612029-612072-612109-612117-612128,2022-03-18 00:40:00,118.641,118.7345,1.0248982148448649,2022-03-18 01:05:00,118.7345,TP_half,5,0.09122857142857299,1.0248982148448649,0.9152834325086057,0.45764171625430283,IS_2014_2024
USDJPY,M5,2022-03-18 00:35:00,v2_relaxed,B_confirmed,long,normal,1.0,8.5,"B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",118.626,118.667,118.626,118.54955000000001,-0.04252793296089066,0.8051575931232096,40,88,118.54977142857143,118.7345,0.5161290322581384,611989-612029-612072-612109-612117-612128,2022-03-18 00:40:00,118.641,118.7345,1.0248982148448649,2022-03-18 01:05:00,118.7345,TP_half,5,0.09122857142857299,1.0248982148448649,0.9152834325086057,0.9152834325086057,IS_2014_2024
USDJPY,M5,2022-04-03 21:00:00,v1_mechanical,B_confirmed,long,normal,1.0,8.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",122.553,122.653,122.553,122.41915384615386,-0.15156695156695357,0.816239316239329,42,64,122.45035714285714,122.81099999999999,0.7529411764705607,615162-615204-615243-615256-615268-615275,2022-04-03 21:05:00,122.603,122.81099999999999,1.3626579316799687,2022-04-04 00:05:00,122.45035714285714,SL,36,0.15264285714285108,-1.0,-1.0655124005614778,-1.0655124005614778,IS_2014_2024
USDJPY,M5,2022-04-03 21:00:00,v2_context,B_confirmed,long,half,0.5,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",122.553,122.653,122.553,122.41915384615386,-0.15156695156695357,0.816239316239329,42,64,122.45035714285714,122.81099999999999,0.7529411764705607,615162-615204-615243-615256-615268-615275,2022-04-03 21:05:00,122.603,122.81099999999999,1.3626579316799687,2022-04-04 00:05:00,122.45035714285714,SL,36,0.15264285714285108,-1.0,-1.0655124005614778,-0.5327562002807389,IS_2014_2024
USDJPY,M5,2022-04-03 21:00:00,v2_relaxed,B_confirmed,long,normal,1.0,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",122.553,122.653,122.553,122.41915384615386,-0.15156695156695357,0.816239316239329,42,64,122.45035714285714,122.81099999999999,0.7529411764705607,615162-615204-615243-615256-615268-615275,2022-04-03 21:05:00,122.603,122.81099999999999,1.3626579316799687,2022-04-04 00:05:00,122.45035714285714,SL,36,0.15264285714285108,-1.0,-1.0655124005614778,-1.0655124005614778,IS_2014_2024
USDJPY,M5,2022-04-21 20:50:00,v1_mechanical,B_confirmed,long,normal,1.0,10.5,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.329,128.351,128.329,128.03125806451612,-0.3104290635765423,0.7582089552238772,38,37,128.18964285714287,128.532,0.9787234042552291,619219-619257-619281-619288-619294-619304,2022-04-21 20:55:00,128.359,128.532,1.0215099114298198,2022-04-22 00:20:00,128.532,TP_half,41,0.16935714285713743,1.0215099114298198,0.9624630957402893,0.9624630957402893,IS_2014_2024
USDJPY,M5,2022-04-21 20:50:00,v2_context,B_confirmed,long,normal,1.0,11.0,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.329,128.351,128.329,128.03125806451612,-0.3104290635765423,0.7582089552238772,38,37,128.18964285714287,128.532,0.9787234042552291,619219-619257-619281-619288-619294-619304,2022-04-21 20:55:00,128.359,128.532,1.0215099114298198,2022-04-22 00:20:00,128.532,TP_half,41,0.16935714285713743,1.0215099114298198,0.9624630957402893,0.9624630957402893,IS_2014_2024
USDJPY,M5,2022-04-21 20:50:00,v2_relaxed,B_confirmed,long,normal,1.0,11.0,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.329,128.351,128.329,128.03125806451612,-0.3104290635765423,0.7582089552238772,38,37,128.18964285714287,128.532,0.9787234042552291,619219-619257-619281-619288-619294-619304,2022-04-21 20:55:00,128.359,128.532,1.0215099114298198,2022-04-22 00:20:00,128.532,TP_half,41,0.16935714285713743,1.0215099114298198,0.9624630957402893,0.9624630957402893,IS_2014_2024
USDJPY,M5,2022-05-12 18:40:00,v1_mechanical,B_confirmed,short,normal,1.0,7.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.176,128.092,128.176,128.7696785714286,0.35018270401952395,0.7307692307692263,16,40,128.42172857142856,127.79899999999999,0.757142857142892,623531-623547-623567-623575-623587-623595,2022-05-12 18:45:00,128.154,127.79899999999999,1.325969798836831,2022-05-12 19:55:00,128.42172857142856,SL,14,0.2677285714285631,-1.0,-1.0373512619390313,-1.0373512619390313,IS_2014_2024
USDJPY,M5,2022-05-12 18:40:00,v2_context,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.176,128.092,128.176,128.7696785714286,0.35018270401952395,0.7307692307692263,16,40,128.42172857142856,127.79899999999999,0.757142857142892,623531-623547-623567-623575-623587-623595,2022-05-12 18:45:00,128.154,127.79899999999999,1.325969798836831,2022-05-12 19:55:00,128.42172857142856,SL,14,0.2677285714285631,-1.0,-1.0373512619390313,-0.5186756309695156,IS_2014_2024
USDJPY,M5,2022-05-12 18:40:00,v2_relaxed,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",128.176,128.092,128.176,128.7696785714286,0.35018270401952395,0.7307692307692263,16,40,128.42172857142856,127.79899999999999,0.757142857142892,623531-623547-623567-623575-623587-623595,2022-05-12 18:45:00,128.154,127.79899999999999,1.325969798836831,2022-05-12 19:55:00,128.42172857142856,SL,14,0.2677285714285631,-1.0,-1.0373512619390313,-0.5186756309695156,IS_2014_2024
USDJPY,M5,2022-07-10 21:45:00,v1_mechanical,B_confirmed,long,normal,1.0,8.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",136.121,136.198,136.121,136.0293783783784,-0.09472364588325717,0.6818181818181801,5,85,136.02952857142856,136.425,0.7187500000002776,635333-635338-635361-635412-635423-635435,2022-07-10 21:50:00,136.13,136.425,2.936158111758718,2022-07-11 00:50:00,136.425,TP_half,36,0.10047142857143854,2.936158111758718,2.836627328309366,2.836627328309366,IS_2014_2024
USDJPY,M5,2022-07-10 21:45:00,v2_context,B_confirmed,long,half,0.5,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",136.121,136.198,136.121,136.0293783783784,-0.09472364588325717,0.6818181818181801,5,85,136.02952857142856,136.425,0.7187500000002776,635333-635338-635361-635412-635423-635435,2022-07-10 21:50:00,136.13,136.425,2.936158111758718,2022-07-11 00:50:00,136.425,TP_half,36,0.10047142857143854,2.936158111758718,2.836627328309366,1.418313664154683,IS_2014_2024
USDJPY,M5,2022-07-10 21:45:00,v2_relaxed,B_confirmed,long,normal,1.0,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",136.121,136.198,136.121,136.0293783783784,-0.09472364588325717,0.6818181818181801,5,85,136.02952857142856,136.425,0.7187500000002776,635333-635338-635361-635412-635423-635435,2022-07-10 21:50:00,136.13,136.425,2.936158111758718,2022-07-11 00:50:00,136.425,TP_half,36,0.10047142857143854,2.936158111758718,2.836627328309366,2.836627328309366,IS_2014_2024
USDJPY,M5,2022-07-13 18:00:00,v1_mechanical,B_confirmed,long,normal,1.0,8.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",137.269,137.395,137.269,136.9024782608696,-0.3264822134387125,0.8423423423423536,38,30,137.10642857142858,137.563,0.6412213740458247,636180-636218-636228-636241-636248-636253,2022-07-13 18:05:00,137.302,137.563,1.3345507669832883,2022-07-13 23:40:00,137.563,TP_half,67,0.1955714285714123,1.3345507669832883,1.283418553688955,1.283418553688955,IS_2014_2024
USDJPY,M5,2022-07-13 18:00:00,v2_context,B_confirmed,long,half,0.5,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",137.269,137.395,137.269,136.9024782608696,-0.3264822134387125,0.8423423423423536,38,30,137.10642857142858,137.563,0.6412213740458247,636180-636218-636228-636241-636248-636253,2022-07-13 18:05:00,137.302,137.563,1.3345507669832883,2022-07-13 23:40:00,137.563,TP_half,67,0.1955714285714123,1.3345507669832883,1.283418553688955,0.6417092768444775,IS_2014_2024
USDJPY,M5,2022-07-13 18:00:00,v2_relaxed,B_confirmed,long,normal,1.0,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",137.269,137.395,137.269,136.9024782608696,-0.3264822134387125,0.8423423423423536,38,30,137.10642857142858,137.563,0.6412213740458247,636180-636218-636228-636241-636248-636253,2022-07-13 18:05:00,137.302,137.563,1.3345507669832883,2022-07-13 23:40:00,137.563,TP_half,67,0.1955714285714123,1.3345507669832883,1.283418553688955,1.283418553688955,IS_2014_2024
USDJPY,M15,2022-11-30 01:30:00,v1_mechanical,B_confirmed,short,normal,1.0,8.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",138.595,138.212,138.595,138.78145454545452,0.12088130210400652,0.6265141318977049,39,39,138.8211714285714,138.052,0.8899082568808547,221541-221580-221593-221602-221619-221624,2022-11-30 01:45:00,138.481,138.052,1.2611288426004472,2022-11-30 03:15:00,138.8211714285714,SL,6,0.34017142857140925,-1.0,-1.0293969427179324,-1.0293969427179324,IS_2014_2024
USDJPY,M15,2022-11-30 01:30:00,v2_context,B_confirmed,short,half,0.5,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",138.595,138.212,138.595,138.78145454545452,0.12088130210400652,0.6265141318977049,39,39,138.8211714285714,138.052,0.8899082568808547,221541-221580-221593-221602-221619-221624,2022-11-30 01:45:00,138.481,138.052,1.2611288426004472,2022-11-30 03:15:00,138.8211714285714,SL,6,0.34017142857140925,-1.0,-1.0293969427179324,-0.5146984713589662,IS_2014_2024
USDJPY,M15,2022-11-30 01:30:00,v2_relaxed,B_confirmed,short,normal,1.0,9.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",138.595,138.212,138.595,138.78145454545452,0.12088130210400652,0.6265141318977049,39,39,138.8211714285714,138.052,0.8899082568808547,221541-221580-221593-221602-221619-221624,2022-11-30 01:45:00,138.481,138.052,1.2611288426004472,2022-11-30 03:15:00,138.8211714285714,SL,6,0.34017142857140925,-1.0,-1.0293969427179324,-1.0293969427179324,IS_2014_2024
USDJPY,M5,2023-04-20 22:10:00,v1_mechanical,B_confirmed,short,half,0.5,6.0,"A抜け,B抜け,浅い戻し,実体ブレイク,EMA100順,右側の波更新,上位足1逆","H1中立,H4逆",134.201,134.295,134.201,134.53670212765957,0.2548064598821009,0.4175824175824248,31,49,134.35774285714285,133.9435,0.5853658536586042,694014-694045-694049-694092-694094-694106,2023-04-20 22:15:00,134.185,133.9435,1.3980317565333114,2023-04-21 01:45:00,133.9435,TP_half,42,0.17274285714285043,1.3980317565333114,1.340142242805277,0.6700711214026385,IS_2014_2024
USDJPY,M5,2023-04-26 22:25:00,v1_mechanical,B_confirmed,short,normal,1.0,6.5,"B抜け,半値以上,右肩維持,EMA100順,上位足1順","H1順,H4中立",133.581,133.474,133.581,133.8092727272727,0.23236723672366655,0.7367853290183368,24,65,133.7032142857143,133.23250000000002,0.36170212765951015,695168-695192-695218-695247-695257-695278,2023-04-26 22:30:00,133.571,133.23250000000002,2.560237709345929,2023-04-27 03:50:00,133.7032142857143,SL,64,0.13221428571429783,-1.0,-1.0756347920042462,-1.0756347920042462,IS_2014_2024
USDJPY,M5,2023-04-26 22:25:00,v2_relaxed,B_confirmed,short,half,0.5,7.0,"B抜け,61.8%以上,右肩維持,EMA100順,上位足1順","H1順,H4中立",133.581,133.474,133.581,133.8092727272727,0.23236723672366655,0.7367853290183368,24,65,133.7032142857143,133.23250000000002,0.36170212765951015,695168-695192-695218-695247-695257-695278,2023-04-26 22:30:00,133.571,133.23250000000002,2.560237709345929,2023-04-27 03:50:00,133.7032142857143,SL,64,0.13221428571429783,-1.0,-1.0756347920042462,-0.5378173960021231,IS_2014_2024
USDJPY,M5,2023-05-23 23:35:00,v1_mechanical,B_confirmed,long,normal,1.0,7.5,"B抜け,半値以上,右肩維持,EMA100順,上位足2順","H1順,H4順",138.588,138.631,138.588,138.45135555555558,-0.16112641567183503,0.5853658536585197,24,67,138.5018142857143,138.7735,0.31034482758674764,700660-700684-700712-700729-700751-700753,2023-05-23 23:40:00,138.599,138.7735,1.7955313832137827,2023-05-24 00:50:00,138.5018142857143,SL,14,0.09718571428570044,-1.0,-1.1028957812728888,-1.1028957812728888,IS_2014_2024
USDJPY,M5,2023-06-01 18:50:00,v1_mechanical,B_confirmed,long,normal,1.0,8.0,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,上位足1順,上位足1逆","H1逆,H4順",138.833,138.847,138.833,138.52945000000003,-0.3207112970711153,0.5000000000000223,9,32,138.74117142857142,139.06599999999997,0.8865979381440913,702673-702682-702693-702702-702714-702720,2023-06-01 18:55:00,138.856,139.06599999999997,1.8288131375961847,2023-06-01 22:20:00,138.74117142857142,SL,41,0.11482857142857483,-1.0,-1.0870863398854618,-1.0870863398854618,IS_2014_2024
USDJPY,M5,2023-06-01 18:50:00,v2_relaxed,B_confirmed,long,half,0.5,7.199999999999999,"A抜け,B抜け,半値+横軸,右肩維持,実体ブレイク,上位足1順,上位足1逆","H1逆,H4順",138.833,138.847,138.833,138.52945000000003,-0.3207112970711153,0.5000000000000223,9,32,138.74117142857142,139.06599999999997,0.8865979381440913,702673-702682-702693-702702-702714-702720,2023-06-01 18:55:00,138.856,139.06599999999997,1.8288131375961847,2023-06-01 22:20:00,138.74117142857142,SL,41,0.11482857142857483,-1.0,-1.0870863398854618,-0.5435431699427309,IS_2014_2024
USDJPY,M15,2023-08-30 12:00:00,v1_mechanical,B_confirmed,short,half,0.5,5.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足1順,上位足1逆","H1順,H4逆",146.254,145.775,146.254,146.1494,0.08255528255528544,0.5084944346807254,28,52,146.55244285714286,145.6815,0.5776699029126515,240309-240337-240347-240352-240389-240395,2023-08-30 12:15:00,146.219,145.6815,1.6119703525983515,2023-08-30 13:30:00,145.6815,TP_half,5,0.33344285714287025,1.6119703525983515,1.5819802065035253,0.7909901032517627,IS_2014_2024
USDJPY,M5,2023-09-28 21:00:00,v1_mechanical,A_early,short,normal,1.0,7.5,"斜め抜け,A抜け,半値以上,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足2逆","H1逆,H4逆",149.218,149.218,149.213,149.25732258064514,0.0636582017844846,0.653386454183317,18,34,149.33437142857144,149.20350000000002,0.9880952380951817,727142-727160-727177-727191-727194-727200,2023-09-28 21:05:00,149.281,149.20350000000002,1.4520877944320314,2023-09-28 22:15:00,149.20350000000002,TP_half,14,0.05337142857143817,1.4520877944320314,1.2647216274086808,1.2647216274086808,IS_2014_2024
USDJPY,M5,2023-09-28 21:00:00,v2_relaxed,A_early,short,half,0.5,8.0,"斜め抜け,A抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足2逆","H1逆,H4逆",149.218,149.218,149.213,149.25732258064514,0.0636582017844846,0.653386454183317,18,34,149.33437142857144,149.20350000000002,0.9880952380951817,727142-727160-727177-727191-727194-727200,2023-09-28 21:05:00,149.281,149.20350000000002,1.4520877944320314,2023-09-28 22:15:00,149.20350000000002,TP_half,14,0.05337142857143817,1.4520877944320314,1.2647216274086808,0.6323608137043404,IS_2014_2024
USDJPY,M5,2023-10-24 06:10:00,v1_mechanical,B_confirmed,short,half,0.5,5.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足1順,上位足1逆","H1順,H4逆",149.612,149.52,149.612,149.57907692307694,0.05618729096989735,0.5787671232876089,31,23,149.6715714285714,149.519,0.8461538461535434,732144-732175-732184-732188-732198-732206,2023-10-24 06:15:00,149.604,149.519,1.2579281183939222,2023-10-24 06:55:00,149.519,TP_half,8,0.06757142857139797,1.2579281183939222,1.1099365750536092,0.5549682875268046,IS_2014_2024
USDJPY,M5,2023-10-30 05:25:00,v1_mechanical,B_confirmed,long,half,0.5,5.0,"B抜け,半値以上,右肩維持,実体ブレイク,上位足1逆","H1逆,H4中立",149.604,149.812,149.604,149.88976000000002,0.06379746835443803,0.6298932384342248,27,84,149.5584857142857,149.7035,0.7021276595748412,733232-733259-733262-733309-733343-733350,2023-10-30 05:30:00,149.627,149.7035,1.1165554628849947,2023-10-30 06:35:00,149.5584857142857,SL,13,0.06851428571431484,-1.0,-1.1459549624685292,-0.5729774812342646,IS_2014_2024
USDJPY,M15,2023-11-17 21:45:00,v1_mechanical,B_confirmed,short,half,0.5,6.0,"B抜け,浅い戻し,実体ブレイク,EMA100順,上位足2順","H1順,H4順",149.583,149.196,149.583,149.069125,-0.0639168765742961,0.44141689373296206,16,22,149.88434285714285,149.13899999999998,0.9788732394367183,245849-245865-245867-245873-245887-245898,2023-11-19 22:00:00,149.575,149.13899999999998,1.4094393645515664,2023-11-19 23:45:00,149.88434285714285,SL,7,0.309342857142866,-1.0,-1.0323265909300519,-0.5161632954650259,IS_2014_2024
USDJPY,M5,2024-01-25 23:40:00,v1_mechanical,B_confirmed,long,half,0.5,5.0,"B抜け,浅い戻し,実体ブレイク,EMA100順,上位足1順","H1中立,H4順",147.67,147.875,147.67,147.787,-0.0357256778309418,0.46210268948656325,44,50,147.51204285714283,147.93,0.724489795918249,751120-751164-751168-751179-751214-751222,2024-01-25 23:45:00,147.687,147.93,1.3889115701801191,2024-01-26 01:20:00,147.51204285714283,SL,19,0.17495714285718122,-1.0,-1.0571568547398718,-0.5285784273699359,IS_2014_2024
USDJPY,M5,2024-02-27 23:40:00,v1_mechanical,B_confirmed,long,normal,1.0,7.5,"斜め抜け,B抜け,浅い戻し,右肩維持,実体ブレイク,上位足1順","H1中立,H4順",150.497,150.532,150.497,150.4924230769231,-0.11831666091746793,0.4204946996466616,18,27,150.45881428571428,150.6035,0.7857142857150108,757793-757811-757821-757837-757838-757848,2024-02-27 23:45:00,150.498,150.6035,2.6923076923083062,2024-02-28 00:45:00,150.45881428571428,SL,12,0.03918571428570772,-1.0,-1.2551950419247104,-1.2551950419247104,IS_2014_2024
USDJPY,M5,2024-03-06 21:55:00,v1_mechanical,B_confirmed,short,normal,1.0,9.5,"斜め抜け,B抜け,半値以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",149.351,149.2,149.351,149.3918095238095,0.1952117863719848,0.6836363636363582,17,38,149.47517142857143,149.195,0.9545454545456699,759489-759506-759517-759527-759544-759553,2024-03-06 22:00:00,149.349,149.195,1.2205615942027686,2024-03-06 23:30:00,149.195,TP_half,18,0.12617142857143904,1.2205615942027686,1.1413043478260356,1.1413043478260356,IS_2014_2024
USDJPY,M5,2024-03-06 21:55:00,v2_context,B_confirmed,short,normal,1.0,10.0,"斜め抜け,B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",149.351,149.2,149.351,149.3918095238095,0.1952117863719848,0.6836363636363582,17,38,149.47517142857143,149.195,0.9545454545456699,759489-759506-759517-759527-759544-759553,2024-03-06 22:00:00,149.349,149.195,1.2205615942027686,2024-03-06 23:30:00,149.195,TP_half,18,0.12617142857143904,1.2205615942027686,1.1413043478260356,1.1413043478260356,IS_2014_2024
USDJPY,M5,2024-03-06 21:55:00,v2_relaxed,B_confirmed,short,normal,1.0,10.0,"斜め抜け,B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",149.351,149.2,149.351,149.3918095238095,0.1952117863719848,0.6836363636363582,17,38,149.47517142857143,149.195,0.9545454545456699,759489-759506-759517-759527-759544-759553,2024-03-06 22:00:00,149.349,149.195,1.2205615942027686,2024-03-06 23:30:00,149.195,TP_half,18,0.12617142857143904,1.2205615942027686,1.1413043478260356,1.1413043478260356,IS_2014_2024
USDJPY,M5,2024-03-10 21:00:00,v1_mechanical,B_confirmed,short,normal,1.0,9.5,"A抜け,B抜け,半値以上,右肩維持,EMA100順,上位足2順","H1順,H4順",147.03,146.986,147.03,147.32266666666666,0.29680940386228316,0.6689655172413715,2,66,147.16567142857141,146.65249999999997,0.0,760040-760042-760079-760102-760108-760128,2024-03-10 21:05:00,146.935,146.65249999999997,1.2246857001302602,2024-03-11 01:05:00,146.65249999999997,TP_half,48,0.2306714285714122,1.2246857001302602,1.1813339939310026,1.1813339939310026,IS_2014_2024
USDJPY,M5,2024-03-10 21:00:00,v2_context,B_confirmed,short,normal,1.0,10.0,"A抜け,B抜け,61.8%以上,右肩維持,EMA100順,上位足2順","H1順,H4順",147.03,146.986,147.03,147.32266666666666,0.29680940386228316,0.6689655172413715,2,66,147.16567142857141,146.65249999999997,0.0,760040-760042-760079-760102-760108-760128,2024-03-10 21:05:00,146.935,146.65249999999997,1.2246857001302602,2024-03-11 01:05:00,146.65249999999997,TP_half,48,0.2306714285714122,1.2246857001302602,1.1813339939310026,1.1813339939310026,IS_2014_2024
USDJPY,M5,2024-03-10 21:00:00,v2_relaxed,B_confirmed,short,normal,1.0,10.0,"A抜け,B抜け,61.8%以上,右肩維持,EMA100順,上位足2順","H1順,H4順",147.03,146.986,147.03,147.32266666666666,0.29680940386228316,0.6689655172413715,2,66,147.16567142857141,146.65249999999997,0.0,760040-760042-760079-760102-760108-760128,2024-03-10 21:05:00,146.935,146.65249999999997,1.2246857001302602,2024-03-11 01:05:00,146.65249999999997,TP_half,48,0.2306714285714122,1.2246857001302602,1.1813339939310026,1.1813339939310026,IS_2014_2024
