signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
28008,2018-09-25 15:00:00,16,0.05237954127403012,1.355491061453829,0.126760563380287,0.7464788732394261,0.126760563380287,0.873239436619713,2.26196574800791,75.24807670654944,3.0397917787895468,4.088546963111846,False,False,True,True,False,False,-0.007024566194222593,-1.0843262164369436,stretch_wick_short,20,0,3.0397917787895468,5.364689975613039,6.1092554882426375,4.123747454563763,0.0,999.0,14.549,28009,2018-09-25 16:00:00,14.487,14.556856931191104,14.445085841285337,0.06985693119110437,1.3336682508470072,28010,2018-09-25 17:00:00,14.445085841285337,TP,1,0.18609463339344814,0.0,0.24212570501259698,IS_2014_2024,2018
28285,2018-10-11 16:00:00,17,0.06583220759246347,0.9114079900135287,0.04999999999997187,0.7333333333333353,0.21666666666669282,0.7833333333333072,1.98008308946381,73.21703981974503,2.415362325306536,2.421839673948166,False,False,True,True,False,False,-0.11638104997369127,-0.6102048280636465,stretch_wick_short,20,0,2.415362325306536,3.372209563050021,5.210215676243962,4.936793279239896,0.0,999.0,14.616,28286,2018-10-11 17:00:00,14.569,14.62587483113887,14.534875101316679,0.05687483113886849,0.8639362588439092,28287,2018-10-11 18:00:00,14.534875101316679,TP,1,0.5450565633207354,0.0,0.160438255386493,IS_2014_2024,2018
28631,2018-11-01 17:00:00,18,0.063301683805225,1.8008999626418989,0.0526315789473553,0.75438596491229,0.1929824561403547,0.8070175438596453,1.735550067745841,78.75573934413372,3.5324450787903796,3.906545241744782,False,False,True,True,False,False,-0.2860656377576823,-0.4728563363208471,stretch_wick_short,20,0,3.5324450787903796,5.971405139286351,8.214631408542061,8.514781402315716,0.0,999.0,14.815,28632,2018-11-01 18:00:00,14.711,14.824495252570783,14.642902848457531,0.11349525257078241,1.7929262817083924,28639,2018-11-02 02:00:00,14.642902848457531,TP,7,0.4493580026018578,-0.10573129472985258,0.3797264693128092,IS_2014_2024,2018
29126,2018-12-03 14:00:00,15,0.05691722362812246,1.5636743032564973,0.21348314606742044,0.7865168539325795,0.0,0.7865168539325795,1.621844497543782,71.67114347446262,2.4424890061729525,3.514630908152735,False,False,True,True,False,False,-0.10061074848273303,-0.4707715940400108,stretch_wick_short,20,0,2.4424890061729525,2.3542961419817034,4.814008529126803,6.50066845174058,0.0,999.0,14.556,29127,2018-12-03 15:00:00,14.488,14.564537583544217,14.44207744987347,0.07653758354421747,1.3447174451847421,29127,2018-12-03 15:00:00,14.44207744987347,TP,0,0.43116072486057017,0.0,0.2733630872268439,IS_2014_2024,2018
31858,2019-05-23 17:00:00,18,0.037953349104706637,0.8694884846382926,0.2727272727272874,0.515151515151507,0.2121212121212056,0.7878787878787944,1.603829001669311,70.5802511214898,2.3383709404649644,2.9850473852401906,True,False,False,True,False,False,-0.6083679836497115,-0.9559147725794508,stretch_wick_short,20,0,2.3383709404649644,4.031264792413979,4.505531238580299,4.400138694987788,0.0,999.0,14.631,31859,2019-05-23 18:00:00,14.602,14.636693002365707,14.581184198580576,0.034693002365706604,0.9140959410458005,31860,2019-05-23 19:00:00,14.581184198580576,TP,1,0.3170668218347263,0.0,-0.12060641326080201,IS_2014_2024,2019
40014,2020-10-09 03:00:00,4,0.15439049505343883,0.9456540698924671,0.21232876712330784,0.5821917808219103,0.20547945205478185,0.7945205479452181,1.965917685996009,68.3090888852533,1.9427036008031107,2.6963250414783038,True,False,False,False,True,False,-0.295888022241886,0.07274536467303673,stretch_wick_short,20,0,1.965917685996009,3.685460039512487,3.3421746579761686,3.620689212807512,0.0,999.0,24.397,40015,2020-10-09 04:00:00,24.286,24.420158574258014,24.205504855445195,0.13415857425801292,0.8689561764250896,40015,2020-10-09 04:00:00,24.205504855445195,TP,0,0.09690025458228713,0.0,0.4136533565724714,IS_2014_2024,2020
40156,2020-10-19 07:00:00,8,0.16135453426124177,1.0659756218658425,0.11627906976743897,0.8197674418604727,0.06395348837208834,0.9360465116279116,2.010353504767673,69.01771793431217,1.7257472077281406,1.8686439927180012,False,False,True,False,True,False,-0.11030571851513774,0.21444034165516151,stretch_wick_short,20,0,2.010353504767673,3.489210901805035,3.154544136800653,3.321877519302855,0.0,999.0,24.753,40157,2020-10-19 08:00:00,24.594,24.777203180139185,24.48407809191649,0.18320318013918424,1.1354076969573617,40158,2020-10-19 09:00:00,24.777203180139185,SL,1,1.211769358104693,-0.27292102660014333,-1.1364605133000911,IS_2014_2024,2020
40599,2020-11-13 14:00:00,15,0.13683428482727827,1.045059724472574,0.24475524475525065,0.5314685314685209,0.22377622377622847,0.7762237762237715,2.6700131220059276,73.18143750395124,2.5557174329101127,2.545507184414053,True,False,False,False,True,False,-0.09727347640137228,0.1485939077691175,stretch_wick_short,20,0,2.6700131220059276,3.960995599049961,4.282552437349224,3.880606389475151,0.0,999.0,24.807,40600,2020-11-13 15:00:00,24.701,24.82752514272409,24.625084914365544,0.1265251427240912,0.9246596559027588,40600,2020-11-13 15:00:00,24.625084914365544,TP,0,0.4188890750005001,0.0,0.40241081367900683,IS_2014_2024,2020
40866,2020-12-01 12:00:00,13,0.14727598124648997,1.3172548460248175,0.10309278350515294,0.7989690721649582,0.09793814432988888,0.7989690721649582,1.938843388184074,78.96252175550165,3.1597788508304894,2.591832545586478,True,False,False,True,False,False,-0.7475950783565345,-0.4931527541617756,stretch_wick_short,20,0,3.1597788508304894,4.420272704959588,6.077026222640293,9.397323231434829,0.0,999.0,23.517,40867,2020-12-01 13:00:00,23.365,23.539091397186972,23.260545161687816,0.17409139718697375,1.1820759618338843,40867,2020-12-01 13:00:00,23.539091397186972,SL,0,1.4992125068632163,0.0,-1.1436027305424643,IS_2014_2024,2020
41763,2021-01-28 16:00:00,17,0.30868175691156396,1.574437067038068,0.3868312757201617,0.5967078189300385,0.016460905349799715,0.9835390946502003,1.8173510479796926,71.20612025757521,2.070152239472393,2.4461200370060356,False,False,True,False,True,False,-0.06712851312969972,0.0947242391613543,stretch_wick_short,20,0,2.070152239472393,4.376675879770423,5.0537486102456395,4.324842560690975,0.0,999.0,26.63,41764,2021-01-28 17:00:00,26.155,26.676302263536734,25.842218641877963,0.5213022635367324,1.688801660170942,41764,2021-01-28 17:00:00,25.842218641877963,TP,0,0.21676483664843565,0.0,0.55204317773264,IS_2014_2024,2021
44123,2021-06-23 14:00:00,15,0.12355921669299992,1.2058995191772068,0.026845637583877577,0.8053691275167802,0.16778523489934213,0.8322147651006578,2.1569877040351217,68.93671883243297,1.7942095390872637,-0.0384590341972969,True,False,False,True,False,False,-1.1685845389969014,-0.4064623069629037,stretch_wick_short,20,0,2.1569877040351217,2.800276735807457,2.4522654651724323,3.941429972075828,0.0,999.0,26.285,44124,2021-06-23 15:00:00,26.152,26.30353388250395,26.061079670497634,0.15153388250394784,1.2264069533594961,44125,2021-06-23 16:00:00,26.061079670497634,TP,1,0.18477715701152989,0.0,0.43502039552538857,IS_2014_2024,2021
44288,2021-07-02 18:00:00,19,0.11745310902535802,0.8684316732559085,0.10784313725492893,0.7941176470588164,0.0980392156862547,0.9019607843137453,1.76749622340828,71.45237954338918,1.9826273290990328,3.2835753606847797,True,False,False,True,False,False,-0.33761205698060637,-0.32481463138405464,stretch_wick_short,20,0,1.9826273290990328,2.1966212911767258,4.767860166895189,4.912598779104502,0.0,999.0,26.559,44289,2021-07-02 19:00:00,26.47,26.576617966353805,26.406029220187715,0.10661796635380583,0.9077492050958574,44290,2021-07-02 20:00:00,26.406029220187715,TP,1,0.5252398063396561,0.0,0.36551794359835177,IS_2014_2024,2021
45131,2021-08-24 14:00:00,15,0.09005918031447423,1.3546647834678567,0.2540983606557573,0.6967213114753884,0.049180327868854366,0.9508196721311456,2.088466803096333,74.87585723668856,1.9822463461887188,3.9787895593157065,True,False,False,True,False,False,-0.4192338913508332,-1.541696047557131,stretch_wick_short,20,0,2.088466803096333,3.8308143466918807,3.597634342980191,3.7752952981891106,0.0,999.0,23.944,45132,2021-08-24 15:00:00,23.827,23.95750887704717,23.7486946737717,0.13050887704716985,1.4491457349650625,45140,2021-08-25 00:00:00,23.7486946737717,TP,8,0.8658414857033666,-0.3218171893764588,0.4084421491806649,IS_2014_2024,2021
47715,2022-02-01 12:00:00,13,0.10011566728572242,1.5082554418686278,0.19867549668872597,0.7615894039735241,0.0397350993377499,0.7615894039735241,2.222601337213862,71.68331925734054,2.6674258172083776,0.40016775170304203,True,False,False,True,False,False,-0.7399491311506954,-0.5446193165902126,stretch_wick_short,20,0,2.6674258172083776,4.7445121515735185,5.233946036683201,4.584697005415236,0.0,999.0,22.977,47716,2022-02-01 13:00:00,22.861,22.99201735009286,22.782389589944287,0.13101735009285775,1.3086598096474182,47716,2022-02-01 13:00:00,22.99201735009286,SL,0,1.3204358039403603,0.0,-1.1908144225347523,IS_2014_2024,2022
51293,2022-09-08 11:00:00,12,0.09238926496224502,1.417913651045211,0.0,0.8091603053435227,0.19083969465647738,0.8091603053435227,1.6684526933047414,71.19786803271089,1.8319968541686542,4.088503603081769,True,False,False,True,False,False,-0.29179621642436654,-1.3429682443007878,stretch_wick_short,20,0,1.8319968541686542,2.478642947246959,3.2254829619196546,5.996367654038538,0.0,999.0,18.73,51294,2022-09-08 12:00:00,18.625,18.743858389744336,18.553684966153398,0.11885838974433582,1.2864956745018747,51294,2022-09-08 12:00:00,18.553684966153398,TP,0,0.7740303414667705,0.0,0.3896656680796671,IS_2014_2024,2022
59226,2024-01-12 15:00:00,16,0.1359341561295807,1.6405001240999488,0.07174887892377517,0.7802690582959654,0.1479820627802594,0.8520179372197406,2.110592288647197,71.81374633151299,2.428178364352874,2.5085356113719537,True,False,False,True,False,False,-0.42099836397967505,-0.2501631331657843,stretch_wick_short,20,0,2.428178364352874,4.686092282742928,5.00977840588373,4.693448785541565,0.0,999.0,23.523,59227,2024-01-12 16:00:00,23.328,23.543390123419435,23.198765925948337,0.21539012341943575,1.58451804573762,59227,2024-01-12 16:00:00,23.198765925948337,TP,0,0.17642405973277472,0.0,0.48393153964948776,IS_2014_2024,2024
59776,2024-02-15 15:00:00,16,0.11809058321658591,1.6851470674424776,0.2864321608040108,0.5728643216080394,0.14070351758794983,0.8592964824120501,1.9626064631339066,78.02178717521384,2.6226304174373554,3.509814973593419,False,False,True,True,False,False,-0.10560958829875242,-0.3913420598091917,stretch_wick_short,20,0,2.6226304174373554,4.0985486464429925,5.428036533822223,7.672076598506916,0.0,999.0,23.03,59777,2024-02-15 16:00:00,22.861,23.047713587482487,22.748971847510507,0.1867135874824868,1.5811047959687163,59789,2024-02-16 05:00:00,22.948,TIME,12,0.7069651533120433,-0.38026155973601844,-0.5998492209920564,IS_2014_2024,2024
61803,2024-06-20 02:00:00,3,0.14870824179442715,0.8069492218587608,0.30000000000001775,0.46666666666665485,0.23333333333332743,0.7666666666666726,2.2167649320797294,75.62340872288334,2.7654054352219597,4.341795996685595,False,False,True,False,True,False,-0.09669968537753056,0.757599620384613,stretch_wick_short,20,0,2.7654054352219597,3.0865807736098234,4.78117413951325,4.6466826025367896,0.0,999.0,30.205,61804,2024-06-20 03:00:00,30.112,30.22730623626916,30.0428162582385,0.11530623626916281,0.7753856469405445,61805,2024-06-20 04:00:00,30.22730623626916,SL,1,2.1768120105324087,-0.5376985842749451,-1.2168139452721696,IS_2014_2024,2024
68715,2026-02-18 15:00:00,16,0.9075446414992565,0.8208962578075173,0.0832214765100634,0.8187919463087191,0.09798657718121753,0.8187919463087191,1.7244512663585656,69.18335666673423,2.345251997823729,1.1051740168588735,True,False,False,False,True,False,-0.9991838960010664,0.7817786029128273,stretch_wick_short,20,0,2.345251997823729,2.842835362608564,3.9678488917649006,6.622263771037789,0.0,999.0,78.274,68716,2026-02-18 16:00:00,77.668,78.4101316962249,77.22272098226507,0.7421316962248881,0.8177357479615465,68718,2026-02-18 18:00:00,77.22272098226507,TP,2,0.8691179790339284,0.0,0.566313256626584,OOS_2025_2026,2026
69002,2026-03-10 02:00:00,3,1.2504091319617479,1.0348612841381444,0.4528593508500772,0.47140649149922786,0.07573415765069491,0.9242658423493051,1.8520988697619523,70.30522883714018,2.3382217912592065,3.2771077570174127,False,False,True,False,True,False,-0.0004427385705212134,0.729758405472067,stretch_wick_short,20,0,2.3382217912592065,2.8534660446714883,5.127121864458768,7.1640551648450685,0.0,999.0,89.826,69003,2026-03-10 03:00:00,88.644,90.01356136979426,87.82226317812345,1.3695613697942548,1.095290601121547,69003,2026-03-10 03:00:00,87.82226317812345,TP,0,0.3314929947740835,0.0,0.5817459804639799,OOS_2025_2026,2026
69865,2026-05-01 14:00:00,15,0.7007863960768222,1.889306081585033,0.38519637462236095,0.5490936555891276,0.06570996978851149,0.9342900302114885,2.1934939011425167,69.60981784789271,2.4566752260462135,2.6348190996486878,True,False,False,False,True,False,-0.3060624797459004,0.013047157887792612,stretch_wick_short,20,0,2.4566752260462135,5.495255075667652,4.018342844217119,5.736412725054278,0.0,999.0,76.962,69866,2026-05-01 15:00:00,75.725,77.06711795941153,74.91972922435308,1.3421179594115387,1.9151598360428386,69878,2026-05-04 04:00:00,75.354,TIME,12,0.4574858682833043,-0.07227382609687956,0.2578014827785299,OOS_2025_2026,2026
