signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
19645,2017-04-27 13:00:00,14,0.061656848999341395,2.3517257588292977,0.6068965517241218,0.28965517241380495,0.1034482758620732,0.8965517241379268,-3.2399573691080144,22.622604717525164,-2.123442348819881,-6.121506895411746,True,False,False,True,False,False,-1.0789830621212173,-0.04998951648905981,breakdown,72,0,0.08109399168375299,1.8165054137164014,2.0760061871044915,3.4059476507182596,0.0,999.0,17.436,19646,2017-04-27 14:00:00,17.31,17.4452485273499,17.147701767180116,0.13524852734990134,2.193568590430984,19670,2017-04-28 15:00:00,17.209,TIME,24,0.77634856406499,-0.3992649758048655,0.5619284844660632,IS_2014_2024,2017
19759,2017-05-04 12:00:00,13,0.07036651374900413,1.804835755441931,0.8110236220472353,0.0,0.18897637795276473,0.8110236220472353,-2.377706642154568,29.34920002536353,-2.0614126529517716,-6.904635444953789,True,False,False,True,False,False,-1.7555050231106846,-0.7898863324359998,breakdown,72,0,0.19895827225343365,1.4211305160960412,1.620088788349475,5.755578590188901,0.0,999.0,16.487,19760,2017-05-04 13:00:00,16.386,16.49755497706235,16.252134027525177,0.11155497706235096,1.585341821256986,19760,2017-05-04 13:00:00,16.252134027525177,TP,0,0.2599615074439132,0.0,0.975895252203516,IS_2014_2024,2017
20366,2017-06-12 01:00:00,2,0.055764321842337476,1.7932612949679818,0.7200000000000171,0.09000000000000213,0.18999999999998082,0.8100000000000191,-1.6009366889340162,27.27134314992479,-1.8605163075213935,-5.040419330148875,True,False,False,True,False,False,-0.13725821529974472,-0.10376238939129585,breakdown,72,0,0.1613935165471222,1.398743810075059,1.703598230219602,4.805940270514135,0.0,999.0,17.225,20367,2017-06-12 02:00:00,17.14,17.233364648276353,17.027962422068377,0.09336464827635282,1.6742721007228025,20377,2017-06-12 12:00:00,17.027962422068377,TP,10,0.38558491532512745,-0.08568553673891299,0.9322326976908446,IS_2014_2024,2017
20401,2017-06-13 13:00:00,14,0.0512245596409649,1.2494006868693213,0.5625000000000208,0.37499999999995837,0.06250000000002082,0.9374999999999792,-2.3436519930885136,21.00848805103402,-3.067125704501443,-8.9591893622955,True,False,False,True,False,False,-0.8603851366350805,-0.3001417813320299,breakdown,72,0,0.6247003434346606,2.284060630682993,3.63107074621396,5.973697034093955,0.0,999.0,16.787,20402,2017-06-13 14:00:00,16.723,16.794683683946143,16.636979579264626,0.07168368394614433,1.399400686869312,20402,2017-06-13 14:00:00,16.794683683946143,SL,0,1.436868117400119,0.0,-1.3487543974272378,IS_2014_2024,2017
20480,2017-06-19 00:00:00,1,0.047299691072421844,1.437641524886172,0.8382352941176094,0.08823529411764859,0.073529411764742,0.926470588235258,-1.6867940719816863,35.356842072854704,-1.5388110706599387,-5.202782943500292,True,False,False,True,False,False,-1.0294685271923232,-0.7682806993624909,breakdown,72,0,0.1691342970454099,1.162798292187315,2.6004398170734118,2.410163732897298,0.0,999.0,16.701,20481,2017-06-19 01:00:00,16.639,16.708094953660865,16.55608605560696,0.0690949536608656,1.46079080210212,20493,2017-06-19 13:00:00,16.55608605560696,TP,12,0.8538973814149587,-0.30392957643583884,0.838179075671593,IS_2014_2024,2017
20516,2017-06-20 13:00:00,14,0.04804429967309788,1.498616911681589,0.6249999999999507,0.180555555555572,0.19444444444447734,0.8055555555555226,-2.259230437145351,26.531123049003682,-2.634742691788114,-6.2999477195221125,True,False,False,True,False,False,-1.2496775666813795,-0.8502063703891394,breakdown,72,0,0.8117508271607868,3.767356402977131,3.163746813549849,3.8506128980705774,0.0,999.0,16.475,20517,2017-06-20 14:00:00,16.418,16.482206644950967,16.340952026058837,0.06420664495096773,1.3364050550812765,20517,2017-06-20 14:00:00,16.482206644950967,SL,0,1.0123562763579907,0.0,-1.3893677985992527,IS_2014_2024,2017
20538,2017-06-21 12:00:00,13,0.04552823873538771,1.9767951166106852,0.7111111111111129,0.28888888888888714,0.0,1.0,-3.044126595063841,29.426463187790645,-2.3694491480889863,-5.784274129120351,True,False,False,True,False,False,-1.3307842584421499,-0.950755681145515,breakdown,72,0,0.5271453644295369,2.46001170067112,2.8992995043623746,3.4484092589764237,0.0,999.0,16.459,20539,2017-06-21 13:00:00,16.366,16.465829235810308,16.24620491702763,0.09982923581030789,2.1926882871643723,20547,2017-06-21 22:00:00,16.465829235810308,SL,8,1.0017105629258547,-0.6410947602725385,-1.2504276407314814,IS_2014_2024,2017
20735,2017-07-04 01:00:00,2,0.0622311692910011,2.490713283486564,0.78709677419356,0.019354838709678454,0.19354838709676161,0.8064516129032384,-1.1393347984853983,24.012255444526815,-3.0863788949304447,-7.455402075879096,True,False,False,True,False,False,-0.8009506734778032,-0.6786137359177535,breakdown,72,0,0.3535205950755502,0.9641470774787215,4.435076556401948,8.629116343434273,0.0,999.0,16.194,20736,2017-07-04 02:00:00,16.069,16.20333467539365,15.90779838952762,0.1343346753936494,2.1586397447472483,20755,2017-07-05 01:00:00,16.20333467539365,SL,19,1.0942818715215459,-0.37964881256870875,-1.186102359102317,IS_2014_2024,2017
21983,2017-09-18 14:00:00,15,0.06045916373143856,2.0013508711018217,0.6363636363636097,0.19834710743802042,0.16528925619836993,0.8347107438016301,-2.668300161468268,17.978714187743194,-3.9839770862254,-6.992594648504874,True,False,False,False,True,False,-0.17254022133341165,0.5633549652923537,breakdown,72,0,0.6616035937526421,4.548524707049488,5.574010277366124,6.5167953984636355,0.0,999.0,17.364,21984,2017-09-18 15:00:00,17.262,17.373068874559717,17.12871735052834,0.11106887455971659,1.8370891640692866,21985,2017-09-18 16:00:00,17.12871735052834,TP,1,0.0630239572314593,0.0,0.9749144384589871,IS_2014_2024,2017
23171,2017-11-29 14:00:00,15,0.05357970221019599,1.7170681471703866,0.5978260869565037,0.33695652173914764,0.06521739130434867,0.9347826086956513,-3.20245674239963,17.612335508659456,-3.8375603872759876,-6.285797504331404,True,False,False,True,False,False,-0.3454087185283433,-0.03760369967091925,breakdown,72,0,0.7092237999181902,4.460644425801233,4.535299562634751,7.726806662266574,0.0,999.0,16.722,23172,2017-11-29 15:00:00,16.632,16.73003695533153,16.514355653602166,0.0980369553315299,1.8297405787536063,23175,2017-11-29 18:00:00,16.514355653602166,TP,3,0.8160188138183572,0.0,0.9449941206817289,IS_2014_2024,2017
23193,2017-11-30 13:00:00,14,0.054668080898662826,1.9938508579082814,0.7522935779816705,0.06422018348622029,0.18348623853210919,0.8165137614678908,-3.0445069943796574,23.782985314937164,-2.7282165050856784,-7.585484108481883,True,False,False,True,False,False,-0.9388290209504941,-0.20636957812840095,breakdown,72,0,0.9877793241013392,2.0670196967306294,2.542617149075728,7.8107735442830215,0.0,999.0,16.491,23194,2017-11-30 14:00:00,16.402,16.4992002121348,16.285359745438242,0.09720021213479768,1.778006663796665,23216,2017-12-01 13:00:00,16.285359745438242,TP,22,0.6172826034246762,-0.2880652149315083,0.9427989152397054,IS_2014_2024,2017
24208,2018-02-02 19:00:00,20,0.08365465531860158,1.565961864298912,0.7022900763358942,0.13740458015267673,0.16030534351142905,0.8396946564885709,-2.0313205718975684,18.521676341357818,-4.429449058173975,-6.809874986148976,True,False,False,False,True,False,-0.192570235033831,0.24160453862178594,breakdown,72,0,0.8965430520795622,4.650069963452521,7.507053822745918,7.100620972469877,0.0,999.0,16.702,24209,2018-02-02 20:00:00,16.595,16.71454819829779,16.45154216204265,0.1195481982977924,1.429068087633486,24217,2018-02-05 05:00:00,16.71454819829779,SL,8,1.0205088971403826,-0.6524565080077812,-1.209120675643539,IS_2014_2024,2018
24321,2018-02-09 17:00:00,18,0.07302514656491037,1.5063304241672828,0.8272727272727091,0.16363636363637069,0.009090909090920248,0.9909090909090797,-2.820533791778851,31.29258722730181,-2.033729848261354,-4.737615238109837,True,False,False,True,False,False,-0.8705678785392118,-0.3094925778750561,breakdown,72,0,0.16432695536371067,2.1225565067811494,2.725088676448072,2.7113947635011284,0.0,999.0,16.296,24322,2018-02-09 18:00:00,16.188,16.306953771984738,16.04525547361831,0.11895377198473867,1.6289425982733687,24324,2018-02-09 20:00:00,16.306953771984738,SL,2,1.109674773633379,-0.6473102846194785,-1.2101656768245193,IS_2014_2024,2018
24632,2018-03-01 09:00:00,10,0.04567631049368908,1.4668435185730972,0.7910447761193602,0.05970149253733322,0.14925373134330652,0.8507462686566934,-2.2104395965344046,27.258963667967706,-1.9435620514824494,-4.351495961656669,True,False,False,True,False,False,-0.602540537489873,-0.394093898303139,breakdown,72,0,0.5035432974206073,1.9484936291493031,2.298784618659335,2.233105058126209,0.0,999.0,16.337,24633,2018-03-01 10:00:00,16.284,16.343851446574053,16.212178264111134,0.05985144657405428,1.3103389027518701,24636,2018-03-01 13:00:00,16.212178264111134,TP,3,0.8019856285446895,0.0,0.7822991517996093,IS_2014_2024,2018
25827,2018-05-15 07:00:00,8,0.036047844092478284,1.0818954914459262,0.6410256410256386,0.20512820512819344,0.15384615384616787,0.8461538461538322,-1.6258420876528157,24.90483768426793,-2.8284418704176306,-4.129425892901418,True,False,False,True,False,False,-0.03999679747643265,-0.010548273770368736,breakdown,72,0,0.33289092044493074,2.5799046334481144,1.9696046126323754,6.7410411390095515,0.0,999.0,16.47,25828,2018-05-15 08:00:00,16.437,16.47540717661387,16.39091138806336,0.03840717661386961,1.0654500312234656,25831,2018-05-15 11:00:00,16.39091138806336,TP,3,0.28640480685651104,0.0,0.549079984416901,IS_2014_2024,2018
25833,2018-05-15 13:00:00,14,0.044667368121511196,1.6119149846512886,0.736111111111131,0.09722222222219412,0.1666666666666749,0.8333333333333252,-2.723552959617312,11.159559371347484,-5.359605642745968,-7.872528193235653,True,False,False,True,False,False,-0.15089271686623357,-0.008512758738876998,breakdown,72,0,1.0298345735272099,5.149172867636129,7.231229722810734,9.02224637242326,0.0,999.0,16.267,25834,2018-05-15 14:00:00,16.208,16.273700105218225,16.129159873738125,0.06570010521822667,1.4708747790892651,25835,2018-05-15 15:00:00,16.273700105218225,SL,1,1.3698608198732665,-0.2435308124219417,-1.3805168944092738,IS_2014_2024,2018
26052,2018-05-29 06:00:00,7,0.03638999437701865,2.748008119043591,0.670000000000016,0.21000000000001243,0.11999999999997157,0.8800000000000284,-3.5503628460879613,31.137641582024074,-1.903998840888535,-2.9286423265257397,True,False,False,True,False,False,-0.12092361490597353,-0.18714403750788994,breakdown,72,0,0.16488048714262524,2.4457272259489082,1.5938447090454098,2.3083268199967533,0.0,999.0,16.479,26053,2018-05-29 07:00:00,16.395,16.484458499156553,16.287649801012137,0.08945849915655302,2.458326819996672,26077,2018-05-30 08:00:00,16.375,TIME,24,0.9501612569114337,-0.3241726641227203,-0.05589183864187708,IS_2014_2024,2018
26772,2018-07-11 17:00:00,18,0.051832897942459974,1.273322592791666,0.3030303030303014,0.5303030303030409,0.1666666666666577,0.8333333333333423,-2.290596024393415,28.564490877198807,-2.535395141686193,-4.373123520758158,True,False,False,True,False,False,-0.4936378039104668,-0.4768333112413411,breakdown,72,0,0.308684264919197,2.31513198689396,3.009671582962179,4.803898872804975,0.0,999.0,15.837,26773,2018-07-11 18:00:00,15.782,15.844774934691369,15.706670078370358,0.06277493469136886,1.2111021606597359,26784,2018-07-12 06:00:00,15.844774934691369,SL,11,1.4018333978784467,-0.4619678243008547,-1.3982481243972953,IS_2014_2024,2018
26875,2018-07-18 05:00:00,6,0.040616825976950766,1.7480440258992864,0.8450704225352215,0.11267605633801618,0.042253521126762325,0.9577464788732377,-1.205647342997666,28.44192334613892,-2.393669641761388,-6.248359450000021,True,False,False,True,False,False,-1.0853351835942813,-1.0052749686071327,breakdown,72,0,0.7386101517884617,1.0586745508967805,1.4772203035768796,7.041416780383058,0.0,999.0,15.588,26876,2018-07-18 06:00:00,15.52,15.594092523896542,15.431088971324149,0.07409252389654242,1.8241830107204446,26876,2018-07-18 06:00:00,15.431088971324149,TP,0,0.04048991507144638,0.0,0.8625840410712834,IS_2014_2024,2018
27152,2018-08-03 06:00:00,7,0.038004013607242704,1.31565051304134,0.8400000000000142,0.039999999999978685,0.1200000000000071,0.8799999999999929,-1.5806661819998824,31.645068514060213,-1.8468709649074637,-4.152059224381191,True,False,False,True,False,False,-0.725788589874387,-1.2200188367156055,breakdown,72,0,0.3420691333907531,1.7892846977362507,2.999683169734293,3.9995775596457395,0.0,999.0,15.296,27153,2018-08-03 07:00:00,15.252,15.301700602041086,15.192359277550699,0.04970060204108506,1.3077724514763687,27154,2018-08-03 08:00:00,15.301700602041086,SL,1,1.4084336431605582,0.0,-1.503012015414503,IS_2014_2024,2018
27281,2018-08-10 20:00:00,22,0.04510767669241698,1.2636430022471283,0.719298245614028,0.17543859649122862,0.1052631578947434,0.8947368421052566,-1.7738044997542657,35.740489684450836,-1.7107157009481788,-2.5600179024329526,True,False,False,True,False,False,-0.3150277862396761,-0.9015962865797286,breakdown,72,0,0.11084587739007963,3.1036845669228206,1.485334757027327,3.6135756029172814,0.0,999.0,15.322,27282,2018-08-12 22:00:00,15.293,15.328766151503862,15.250080618195364,0.03576615150386253,0.7929060888625895,27284,2018-08-13 00:00:00,15.250080618195364,TP,2,0.8667412818136938,-0.08387818856261713,0.5010150953115504,IS_2014_2024,2018
27293,2018-08-13 09:00:00,10,0.048026223908134255,1.5408248656306784,0.7972972972973132,0.054054054054048215,0.14864864864863858,0.8513513513513614,-1.8706283121837612,33.154532583817385,-1.8678518531034434,-3.55999876212377,True,False,False,True,False,False,-0.4766405756811267,-0.9033558135282421,breakdown,72,0,0.062465872930975955,1.499180950343386,1.7490444420672897,3.144115604192333,0.0,999.0,15.25,27294,2018-08-13 10:00:00,15.184,15.25720393358622,15.096155279696534,0.07320393358622113,1.5242492044814395,27295,2018-08-13 11:00:00,15.096155279696534,TP,1,0.36883263886632345,0.0,0.8584882973460048,IS_2014_2024,2018
27299,2018-08-13 15:00:00,16,0.060973465535698136,1.3448472918435674,0.817073170731702,0.02439024390244695,0.15853658536585102,0.841463414634149,-2.6526809316205577,26.594234892730384,-2.4471387484295084,-4.294804909390438,True,False,False,True,False,False,-0.48256235085328064,-0.7115352258241193,breakdown,72,0,0.0656023069191906,1.853265170467331,3.0341066950129076,5.526994357942413,0.0,999.0,15.143,27300,2018-08-13 16:00:00,15.072,15.152146019830356,14.97582477620357,0.08014601983035696,1.3144409478157981,27300,2018-08-13 16:00:00,14.97582477620357,TP,0,0.024954451939522598,0.0,0.8880693507560762,IS_2014_2024,2018
27342,2018-08-15 12:00:00,13,0.050724750039718366,1.7939960261754806,0.7802197802197832,0.2087912087912118,0.010989010989004983,0.989010989010995,-2.1184873017534547,20.109580112428006,-3.390497306328855,-7.482560671967848,True,False,False,True,False,False,-0.9769566624768657,-1.082271723033185,breakdown,72,0,0.3942848409177177,3.5879920523509963,5.086274447838233,5.855129887627724,0.0,999.0,14.841,27343,2018-08-15 13:00:00,14.754,14.848608712505957,14.64046954499285,0.09460871250595737,1.8651390579919487,27343,2018-08-15 13:00:00,14.64046954499285,TP,0,0.25367642539781593,0.0,0.9357537235439518,IS_2014_2024,2018
27486,2018-08-23 18:00:00,19,0.05018961094554441,1.2950887399889257,0.6153846153846343,0.215384615384607,0.16923076923075872,0.8307692307692413,-1.8452999679264617,30.838074233495263,-1.8828439972699937,-3.9733131238689765,True,False,False,True,False,False,-0.9382513487277976,-1.3254481851840836,breakdown,72,0,0.25901774799778515,2.331159731980102,1.593955372294076,3.8254928935057824,0.0,999.0,14.568,27487,2018-08-23 19:00:00,14.51,14.575528441641831,14.431365870029802,0.06552844164183114,1.3056176449131935,27496,2018-08-24 05:00:00,14.575528441641831,SL,9,1.0682384358018162,-0.5188586688180334,-1.381513727072081,IS_2014_2024,2018
27588,2018-08-30 05:00:00,6,0.04685304661413057,1.0458231329875016,0.775510204081646,0.04081632653059005,0.183673469387764,0.816326530612236,-2.411971161841208,36.60454171158475,-1.5941347818284295,-2.447003929262288,True,False,False,True,False,False,-0.5129728424195061,-1.202653943375917,breakdown,72,0,0.3628365971589214,2.4971695216232255,2.7959761310482527,2.6252294970910888,0.0,999.0,14.677,27589,2018-08-30 06:00:00,14.636,14.68402795699212,14.578366451609455,0.04802795699212048,1.0250764990303867,27589,2018-08-30 06:00:00,14.68402795699212,SL,0,1.1451663456978787,0.0,-1.5205301571353926,IS_2014_2024,2018
27596,2018-08-30 13:00:00,14,0.0600842442042009,2.8127174143297746,0.6982248520710131,0.10650887573963931,0.1952662721893475,0.8047337278106526,-2.7716319309432422,30.50460671222453,-2.2583540186456372,-3.410734903920406,True,False,False,True,False,False,-0.3991105211299586,-0.9378165942831332,breakdown,72,0,1.115100986746135,2.130342183634404,3.045723590664806,3.4451627500962716,0.0,999.0,14.665,27597,2018-08-30 14:00:00,14.53,14.674012636630628,14.357184836043244,0.14401263663062913,2.3968452718018916,27613,2018-08-31 07:00:00,14.674012636630628,SL,16,1.1873958008184418,-0.4930122915678982,-1.173595877312639,IS_2014_2024,2018
27775,2018-09-11 12:00:00,13,0.0445032187976171,2.3144393323189205,0.7766990291262161,0.03883495145630649,0.1844660194174774,0.8155339805825226,-3.131228030666835,31.675578240998874,-2.263870938748787,-3.5718708726002926,True,False,False,True,False,False,-0.945893747862242,-1.809954613211743,breakdown,72,0,0.7639896825130192,3.482894140868272,2.3818501866583093,3.550304995207661,0.0,999.0,14.118,27776,2018-09-11 13:00:00,14.034,14.124675482819644,13.925189420616428,0.090675482819643,2.037503921502823,27779,2018-09-11 16:00:00,14.124675482819644,SL,3,1.213117334250027,-0.5183319519068194,-1.2757084850568297,IS_2014_2024,2018
27851,2018-09-14 19:00:00,20,0.04890812458813526,1.1858970362987542,0.8103448275862196,0.1034482758620732,0.08620689655170724,0.9137931034482928,-2.23891070220849,29.39957309718109,-2.114716177662497,-2.5976836142507556,True,False,False,True,False,False,-0.5542777170195085,-1.5133007813847625,breakdown,72,0,0.08178600250338991,2.596705579481776,3.925728120161408,2.944296090121056,0.0,999.0,14.109,27852,2018-09-14 20:00:00,14.056,14.11633621868822,13.983596537574135,0.06033621868822081,1.233664533169565,27862,2018-09-17 07:00:00,14.11633621868822,SL,10,1.3590510274388352,-0.3314758603509548,-1.4143448254386715,IS_2014_2024,2018
28598,2018-10-31 07:00:00,8,0.039769478339136625,1.734998870530792,0.7536231884057821,0.2028985507246515,0.04347826086956633,0.9565217391304337,-2.6248507592037353,28.738883941973242,-2.386898271928169,-5.473922126954431,True,False,False,True,False,False,-0.5128277770528137,-0.5570468576537057,breakdown,72,0,0.5531880456764837,2.2630420050401323,3.3191282740588575,3.5705773857299783,0.0,999.0,14.39,28599,2018-10-31 08:00:00,14.323,14.395965421750871,14.235441493898955,0.07296542175087062,1.8347090481965487,28611,2018-10-31 20:00:00,14.235441493898955,TP,12,0.5482048762299091,0.0,0.8573719523562995,IS_2014_2024,2018
28760,2018-11-09 09:00:00,10,0.04374500283638711,0.937249910654859,0.3414634146341706,0.6341463414634041,0.024390243902425286,0.9756097560975747,-1.9754301344498575,33.07338180616941,-1.5140327753412735,-4.229669329029408,True,False,False,True,False,False,-0.45771849191665614,-0.4848135261302868,breakdown,72,0,0.13715852351047111,0.5257743401234861,2.011658344820189,3.268944810332787,0.0,999.0,14.378,28761,2018-11-09 10:00:00,14.338,14.384561750425458,14.282125899489449,0.04656175042545918,1.0643901567364649,28764,2018-11-09 13:00:00,14.282125899489449,TP,3,0.5369213951701175,0.0,0.6630786048298672,IS_2014_2024,2018
28765,2018-11-09 14:00:00,15,0.05231052042699976,2.370460071660818,0.6451612903225783,0.19354838709678066,0.161290322580641,0.838709677419359,-3.0788578070776804,18.105458285254485,-3.5341979353276414,-6.36076778111826,True,False,False,True,False,False,-0.432350941033476,-0.40542837086250366,breakdown,72,0,0.8411309931699733,3.5365734940100855,4.339471260217775,4.683570302878228,0.0,999.0,14.271,28766,2018-11-09 15:00:00,14.17,14.278846578064051,14.039384106323139,0.10884657806405151,2.0807779615947197,28788,2018-11-12 14:00:00,14.039384106323139,TP,22,0.303179030401676,-0.1745576235646053,0.9703189163623532,IS_2014_2024,2018
28794,2018-11-12 20:00:00,21,0.041320013642972574,0.8954498495499291,0.5945945945945881,0.2972972972973181,0.10810810810809383,0.8918918918919062,-1.6548616450315803,25.91235022004733,-2.404075377731585,-8.017142833994061,True,False,False,True,False,False,-1.1640362551418915,-0.8730308400601189,breakdown,72,0,0.31461751470672256,0.6776377239837267,4.332041164038758,4.259437122183357,0.0,999.0,14.034,28795,2018-11-12 21:00:00,14.002,14.040198002046447,13.956162397544265,0.03819800204644608,0.9244431131242508,28795,2018-11-12 21:00:00,13.956162397544265,TP,0,0.1832556580181384,0.0,0.5455155070780466,IS_2014_2024,2018
28829,2018-11-14 09:00:00,10,0.04690955227808496,1.5775038644862724,0.8243243243243253,0.013513513513506053,0.16216216216216864,0.8378378378378314,-2.7319231441777223,34.660672805284335,-2.1059786135325034,-5.7883421462628,True,False,False,True,False,False,-1.1026557992692387,-0.9528121473713729,breakdown,72,0,0.5968933541299521,2.6433848540040037,1.7480448228090941,3.3895015466664344,0.0,999.0,13.962,28830,2018-11-14 10:00:00,13.9,13.969036432841712,13.817156280589947,0.06903643284171146,1.4716924270019873,28831,2018-11-14 11:00:00,13.969036432841712,SL,1,1.1153531089381106,-0.6373446336789277,-1.3621276327721192,IS_2014_2024,2018
29035,2018-11-27 15:00:00,16,0.05169204932695849,1.6830441263745257,0.7241379310344919,0.1954022988505691,0.080459770114939,0.919540229885061,-2.3003124997561617,35.81285422097825,-1.5640060171105972,-3.0107108905820303,True,False,False,True,False,False,-0.3316754769142641,-0.5221055283964937,breakdown,72,0,0.19345334785913734,1.3928641045858026,1.2574467610844098,2.321440174309682,0.0,999.0,14.24,29036,2018-11-27 16:00:00,14.16,14.247753807399045,14.054695431121146,0.0877538073990447,1.6976267828731497,29060,2018-11-28 17:00:00,14.247753807399045,SL,24,2.5639913146657274,0.0,-1.2848879238517519,IS_2014_2024,2018
29860,2019-01-21 12:00:00,13,0.04120176247658898,1.3591651578453374,0.5178571428571491,0.3035714285714235,0.17857142857142744,0.8214285714285725,-1.8646927842753263,26.58271334382991,-2.554603426455662,-6.520326933835522,True,False,False,False,True,False,-0.34743012973227894,0.6428646564443439,breakdown,72,0,0.2669788702910338,2.7668719284708825,3.664891764904442,6.334680467814953,0.0,999.0,15.244,29861,2019-01-21 13:00:00,15.198,15.250180264371489,15.135383682754215,0.05218026437148815,1.2664570939443962,29862,2019-01-21 14:00:00,15.250180264371489,SL,1,1.0540383545862657,-0.34495800695548595,-1.4791083429937664,IS_2014_2024,2019
30254,2019-02-13 19:00:00,20,0.046356552209975595,1.8120415776289165,0.7738095238095261,0.03571428571428647,0.19047619047618747,0.8095238095238125,-3.002566669540982,29.727464252105207,-2.431100849296047,-3.2763443073670118,True,False,False,False,True,False,-0.05393697798014856,0.7061435582683264,breakdown,72,0,1.3374592596784887,2.286623895579344,3.041641219591345,2.80435006061615,0.0,999.0,15.64,30255,2019-02-13 20:00:00,15.571,15.646953482831497,15.479855820602202,0.07595348283149761,1.638462724480898,30265,2019-02-14 07:00:00,15.646953482831497,SL,10,1.2770974599702491,-0.7241274257563266,-1.3291488298892458,IS_2014_2024,2019
30511,2019-03-01 05:00:00,6,0.0368624497138302,0.8952199394284531,0.8181818181818622,0.1212121212121098,0.06060606060602798,0.939393939393972,-1.1151995755771031,30.386776087981985,-2.109863026428176,-5.912650985591909,True,False,False,False,True,False,-0.44284406964374023,0.6789445886082645,breakdown,72,0,0.24415089257140946,1.5462889862855451,2.007462894476001,4.991529359237544,0.0,999.0,15.587,30512,2019-03-01 06:00:00,15.557,15.592529367457074,15.514364759051512,0.035529367457073135,0.9638363085712962,30514,2019-03-01 08:00:00,15.514364759051512,TP,2,0.5347688788142958,0.0,0.49635673840225714,IS_2014_2024,2019
30518,2019-03-01 12:00:00,13,0.03806107893472475,1.8916962423340684,0.6944444444444375,0.22222222222222496,0.08333333333333745,0.9166666666666625,-2.220351605027874,28.843442112458362,-2.360359532301502,-6.579679184016079,True,False,False,False,True,False,-0.6585636717185839,0.6575630921806468,breakdown,72,0,0.15764135352780015,1.6289606531210061,2.9426385991863184,8.276171060211631,0.0,999.0,15.558,30519,2019-03-01 13:00:00,15.493,15.563709161840208,15.408149005791751,0.07070916184020781,1.8577813298849188,30520,2019-03-01 14:00:00,15.408149005791751,TP,1,0.41013072769177494,0.0,0.846439027851912,IS_2014_2024,2019
30727,2019-03-14 13:00:00,14,0.04417808049969666,2.444651256424373,0.7962962962962951,0.0462962962963033,0.1574074074074016,0.8425925925925983,-2.119774447201618,22.93886484842828,-3.8817976423341642,-4.250583811126439,True,False,False,False,True,False,-0.14920659844995812,0.0855668217628968,breakdown,72,0,1.1317829890853683,3.8706978226718904,5.636279285645067,6.881240573638948,0.0,999.0,15.242,30728,2019-03-14 14:00:00,15.15,15.248626712074955,15.031647945510054,0.09862671207495488,2.232480699917057,30739,2019-03-15 02:00:00,15.248626712074955,SL,11,1.3181013263546784,-0.3650126749905249,-1.2534810242989822,IS_2014_2024,2019
30956,2019-03-28 12:00:00,13,0.04223562537645077,1.8467821727458,0.23076923076924127,0.7051282051282068,0.06410256410255184,0.9358974358974481,-2.7945205480844617,23.485231677085494,-2.832857609963987,-5.439691762055177,True,False,False,False,False,True,-0.42621686930249775,0.1014724117629906,breakdown,72,0,0.3314737233133778,3.5988575674021237,3.3620906221782643,6.250647353908936,0.0,999.0,15.221,30957,2019-03-28 13:00:00,15.148,15.227335343806468,15.052797587432238,0.07933534380646812,1.8783987001339149,30957,2019-03-28 13:00:00,15.052797587432238,TP,0,0.13865194845357426,0.0,0.8848819353328102,IS_2014_2024,2019
31663,2019-05-13 06:00:00,7,0.03453066540898926,1.0135918200663663,0.8285714285714227,0.0,0.17142857142857723,0.8285714285714227,-1.940622039464633,31.07703085887654,-1.9275902323031013,-3.715266240027996,True,False,False,True,False,False,-0.47592596106666174,-0.6880395476661937,breakdown,72,0,0.17375859772566868,2.2009422378584014,3.4172524219380307,3.735809851101722,0.0,999.0,14.696,31664,2019-05-13 07:00:00,14.667,14.701179599811349,14.62598448022638,0.03417959981134899,0.9898332223407176,31669,2019-05-13 12:00:00,14.701179599811349,SL_first_same_bar,5,1.9309763825287998,0.0,-1.731430447927578,IS_2014_2024,2019
31741,2019-05-16 15:00:00,16,0.045039159138992396,2.420116229604159,0.8073394495412933,0.14678899082568822,0.0458715596330184,0.9541284403669816,-3.3337596443202577,17.074647566446828,-4.443950176494182,-5.259795815458,True,False,False,True,False,False,-0.27337995161618467,-0.44929830176688673,breakdown,72,0,1.4653914784759292,5.439710791312124,5.350899186555978,5.262087581799872,0.0,999.0,14.64,31742,2019-05-16 16:00:00,14.536,14.64675587387085,14.40309295135498,0.11075587387085051,2.4591017236590513,31763,2019-05-17 14:00:00,14.40309295135498,TP,21,0.27086599519753995,-0.05417319903950799,0.9742783373353823,IS_2014_2024,2019
