signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
28781,2018-11-12 07:00:00,8,0.043823186534800884,1.4832330813821966,0.35384615384615176,0.44615384615384823,0.2,0.8,-1.0195047198240266,30.903059034994854,-1.7035067941368753,-6.403921686265907,True,False,False,True,False,False,-1.0437860157169314,-0.8231634683473577,pullback_rebreak,0,8,0.27382764579360824,1.3691382289681628,0.5704742620700476,5.6591046797351785,0.6161122030357097,1.460414110899406,14.203,28782,2018-11-12 08:00:00,14.129,14.20957347798022,14.032311826423735,0.08057347798022008,1.8386038157274354,28788,2018-11-12 14:00:00,14.032311826423735,TP,6,0.7818950053945348,-0.3226868276231358,0.8897242042085254,IS_2014_2024,2018
31474,2019-05-01 01:00:00,2,0.04148253532182076,0.8919416258662948,0.7297297297296934,0.054054054054070926,0.21621621621623568,0.7837837837837643,-1.0566791446236004,43.913211711257674,-0.6761960973382865,-1.049608651907974,True,False,False,True,False,False,-0.2010529067822104,-0.3522594062048944,pullback_rebreak,0,8,0.0723195912864575,1.325859173584997,-0.6990893824357273,0.9160481562950997,1.3981787648714545,1.4946048865867168,14.971,31475,2019-05-01 02:00:00,14.902,14.977222380298274,14.81173314364207,0.07522238029827477,1.8133505995884993,31485,2019-05-01 12:00:00,14.81173314364207,TP,10,0.3190539824030449,-0.013293915933475947,0.8676521016635075,IS_2014_2024,2019
34749,2019-11-18 01:00:00,2,0.05909301906301621,1.26918545014632,0.6800000000000322,0.21333333333331186,0.10666666666665593,0.8933333333333441,-0.6023556947972031,43.588420594165335,-0.843486449398422,-1.3178774027871978,True,False,False,True,False,False,-0.7836021505537768,-0.2635884077598846,pullback_rebreak,0,8,0.47382923472133526,1.438410176832524,-0.35537192604098644,1.5568674855128728,1.4891775948383792,1.404565231495247,17.0,34750,2019-11-18 02:00:00,16.889,17.008863952859453,16.745163256568656,0.11986395285945406,2.0283944662165987,34758,2019-11-18 10:00:00,16.745163256568656,TP,8,0.20022700259303147,-0.025028375324128934,0.9914302056322372,IS_2014_2024,2019
44201,2021-06-29 00:00:00,1,0.0867662289850005,0.7721898344986576,0.8059701492537068,0.08955223880597331,0.10447761194031988,0.8955223880596801,-1.357996904984622,45.55537087935133,-0.5468841674044875,-0.4734310749206045,True,False,False,True,False,False,-0.8103598194429478,-0.3674649443307667,pullback_rebreak,0,8,0.08067654987296964,1.0026942627072066,-0.6108367347526774,0.8528663843716273,1.3023500193783246,1.1870978052740706,26.149,44202,2021-06-29 01:00:00,26.036,26.162014934347752,25.8847820787827,0.1260149343477508,1.452350019378338,44212,2021-06-29 11:00:00,25.8847820787827,TP,10,0.5634252826261558,0.0,1.0016108159766943,IS_2014_2024,2021
44876,2021-08-09 12:00:00,13,0.23047785919495095,1.253916541091896,0.8442906574394516,0.13840830449826794,0.017301038062280418,0.9826989619377196,-0.6270314423437292,37.90475106273593,-1.2356044263845811,-4.735325773824607,True,False,False,True,False,False,-0.7171326094258965,-0.46801975722207756,pullback_rebreak,0,8,0.12148672370440035,0.7332591537873099,0.17355246243486203,5.814007491568002,1.05867002085268,1.2929658451397577,24.038,44877,2021-08-09 13:00:00,23.712,24.072571678879243,23.27931398534491,0.3605716788792428,1.5644525688441564,44880,2021-08-09 16:00:00,23.27931398534491,TP,3,0.6101422071856007,0.0,1.1306656582743533,IS_2014_2024,2021
45873,2021-10-08 01:00:00,2,0.10188340286675024,2.100440248151952,0.5093457943925098,0.2803738317757087,0.21028037383178153,0.7897196261682184,-1.8509236686578034,40.706273240110924,-1.155408983578198,-0.367420091063562,True,False,False,True,False,False,-0.04128728140081944,-0.9509081464755129,pullback_rebreak,0,8,0.5889084807902484,1.0502201240759585,0.38279051251364926,1.5115317673616688,1.2759683750455906,1.2268926683130437,22.651,45874,2021-10-08 02:00:00,22.467,22.666282510430012,22.227860987483982,0.1992825104300131,1.9559860077568059,45884,2021-10-08 12:00:00,22.666282510430012,SL,10,3.1713771501386034,-0.21075607643326913,-1.1254500454959995,IS_2014_2024,2021
50139,2022-06-30 03:00:00,4,0.08903334117319864,0.8311493090666354,0.783783783783802,0.09459459459456865,0.12162162162162941,0.8783783783783706,-0.8607221777610377,40.42723647991181,-0.7943345308510061,-3.5689742161590474,True,False,False,True,False,False,-0.8710997094170926,-1.1800768651745928,pullback_rebreak,0,8,0.05615873709908728,0.24709844323601596,-0.7637588245477546,1.4488954171567152,1.4938224068360089,1.3365779429585405,20.825,50140,2022-06-30 04:00:00,20.697,20.83835500117598,20.52737399858882,0.141355001175981,1.5876636697369337,50146,2022-06-30 10:00:00,20.52737399858882,TP,6,0.8135545190709726,-0.28297548489424046,1.023140321941086,IS_2014_2024,2022
50390,2022-07-15 03:00:00,4,0.10990767787941604,0.6823909070509586,0.7999999999999905,0.09333333333335354,0.10666666666665593,0.8933333333333441,-0.804015952349023,34.22962931313964,-1.8674541657276247,-5.608284616673073,True,False,False,True,False,False,-1.4228218620535473,-1.7092615759661094,pullback_rebreak,0,8,0.2820549082477214,0.5641098164954751,-0.018197090854682317,7.5790883409793715,0.6277996344868794,1.2737963598284734,18.482,50391,2022-07-15 04:00:00,18.309,18.498486151681913,18.081616617981705,0.18948615168191196,1.7240483589308888,50399,2022-07-15 12:00:00,18.498486151681913,SL,8,1.6676680443142051,-0.4538590247184166,-1.1319357629995532,IS_2014_2024,2022
53598,2023-01-31 05:00:00,6,0.1097808382406734,2.2863735058182773,0.6772908366533995,0.10756972111552877,0.2151394422310717,0.7848605577689283,-2.4414738506472804,37.879100618474304,-1.4006067224314207,-1.9530116703178062,True,False,False,False,True,False,-0.11359572605328543,0.6734585931642786,pullback_rebreak,0,8,0.7742699123289137,0.9928872993394366,1.8309206162130647,2.2863735058183097,0.8015970857051967,1.348140553231504,23.686,53599,2023-01-31 06:00:00,23.453,23.7024671257361,23.153639449116678,0.24946712573609986,2.272410465560402,53601,2023-01-31 08:00:00,23.153639449116678,TP,2,0.07215379560288067,0.0,1.099786394996,IS_2014_2024,2023
57265,2023-09-13 01:00:00,2,0.07840573509038798,1.5815169624651648,0.6129032258064331,0.28225806451613294,0.10483870967743392,0.8951612903225661,-0.7219409404231375,42.34736005112485,-0.7310223788671021,-2.173716971646599,True,False,False,True,False,False,-0.752613693030959,-0.46087505988051997,pullback_rebreak,0,8,0.6504626216590454,1.313679412370245,-0.726987635971925,1.0841043694317425,2.142700400759267,1.4157127647873875,23.137,57266,2023-09-13 02:00:00,22.976,23.148760860263558,22.768686967683728,0.1727608602635584,2.2034212173943097,57270,2023-09-13 06:00:00,22.768686967683728,TP,4,0.15049705101222022,0.0,1.0552912971036292,IS_2014_2024,2023
57660,2023-10-06 05:00:00,6,0.09546367590111006,0.6704120640221006,0.5,0.31249999999999306,0.18750000000000694,0.8124999999999931,-0.5248948552262878,43.99018929145088,-0.6072329454204742,-4.019644352408619,True,False,False,True,False,False,-1.7550225709571863,-1.3985910370093935,pullback_rebreak,0,8,0.06285113100207425,0.5342346135175939,-0.6389864985210635,2.880676837594946,1.1836963005390155,1.0056180960331509,21.027,57661,2023-10-06 06:00:00,20.919,21.04131955138517,20.772216538337798,0.12231955138516781,1.2813203580373074,57665,2023-10-06 10:00:00,21.04131955138517,SL,4,1.7903924394751878,-0.1962073906274242,-1.2043826985702433,IS_2014_2024,2023
61862,2024-06-24 15:00:00,16,0.15467764495930894,1.4481730702515407,0.540178571428565,0.32589285714285865,0.1339285714285764,0.8660714285714236,-1.1292180858190406,36.218377965916034,-1.105125809946536,-2.189892161780013,True,False,False,False,True,False,-0.21648549580504975,0.7959294469254204,pullback_rebreak,0,8,0.19395175048012425,0.9438985190032407,0.407298676008238,1.7067754042250245,0.8469226437631786,1.4417080119021957,29.715,61863,2024-06-24 16:00:00,29.454,29.738201646743896,29.112958023907325,0.28420164674389525,1.83738022917701,61883,2024-06-25 13:00:00,29.112958023907325,TP,20,0.71428157551434,-0.38001187268743514,1.1120342887297583,IS_2014_2024,2024
66872,2025-05-01 00:00:00,1,0.19656412370988852,2.268979667206489,0.6479820627802594,0.11210762331839573,0.23991031390134487,0.7600896860986551,-1.2197715056049432,36.22917525533251,-1.4876004415905335,-2.8935310956627727,True,False,False,False,True,False,-0.04929715464873955,0.25351708268499845,pullback_rebreak,0,8,0.9869552812512347,1.4753455235199167,-0.5290894291243814,3.082963404320911,2.2537174721355924,1.2769369875983008,32.764,66873,2025-05-01 01:00:00,32.316,32.793484618556484,31.743018457732227,0.47748461855648117,2.429154463920419,66883,2025-05-01 11:00:00,31.743018457732227,TP,10,0.26178853756147513,0.0,1.1476422924876974,OOS_2025_2026,2025
68622,2026-02-12 12:00:00,13,1.041018155106613,1.5878685610729852,0.762855414398074,0.02601330913490162,0.2111312764670244,0.7888687235329757,-2.128814270267567,41.51783203938404,-1.1408840463773846,-0.40078358467484676,True,False,False,False,True,False,-0.33968932990058487,1.1697532343061838,pullback_rebreak,0,8,0.45148107907096496,0.7944145795567968,0.2487948925093199,3.7002236523007723,1.0038249524024687,1.4572272275545959,84.209,68623,2026-02-12 13:00:00,82.224,84.365152723266,79.65461673208081,2.1411527232659893,2.0567871105443967,68626,2026-02-12 16:00:00,79.65461673208081,TP,3,0.5950065990886982,-0.05137419615365496,1.1883240463287148,OOS_2025_2026,2026
68671,2026-02-16 15:00:00,16,0.9582680738786215,0.813968472144674,0.6423076923076975,0.1423076923076975,0.21538461538460502,0.784615384615395,-0.802227628292004,41.821484677432835,-0.7278870916450128,-3.152232914674231,True,False,False,False,True,False,-0.9914176100310589,0.8486715834551121,pullback_rebreak,0,8,0.23375504841078176,0.927715348380285,-0.8734507835706183,1.267912427763821,1.5121029694072172,1.062333211081125,77.348,68672,2026-02-16 16:00:00,76.12,77.49174021108179,74.47391174670186,1.3717402110817858,1.4314785689662208,68677,2026-02-17 00:00:00,74.47391174670186,TP,5,0.5533117669572692,-0.2792073870153248,1.1817749747379007,OOS_2025_2026,2026
