symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,period,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,month,year,entry_year,rule_name
XAUUSD,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2017-05-26 04:00:00,long,rebreak,5403,5410,5414,1263.728,1247.952,3.634503442325443,7,0.5192147774750633,4,0.5714285714285714,12,0.8462221095334592,0.618,0.8,1261.302,2017-05-26 08:00:00,1261.311,1246.8668448852543,1290.1723102294911,2017-06-06 08:00:00,1290.1723102294911,TP,44,14.444155114745628,1.9981307317883563,1.9738994771930056,Research_2015_2024,1257.118,1263.971,1257.091,1261.302,4.34062045898248,0.6081395348837068,1256.268349106887,1252.093602215685,1249.19069261324,0.5662104852083352,62.4990571654309,16.642776013095897,3.307905212714128,0.8611589083590395,1263.728,1265.002,False,False,4.754804974721014,0.9128913766304712,33.33333333333333,0.6120639534883643,2.5187643341115535,1.4799556275577288,1.4195678071608433,0.0603878203968855,0.2470954299784022,83.33853548910609,74.58091630002856,110.42279845659442,0.8112523498343904,-16.66146451089391,47.659867618794024,100.0,52.0,1258.5045,1255.9615,1257.233,1246.99,1256.268349106887,0.7899154015352998,0.826976303178532,2017-05,2017,2017,T5_WIDTH5_GUARD
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,7305,7313,7319,143.29,141.22,5.403068228772605,8,0.6753835285965756,6,0.75,11,0.7729468599033814,0.618,0.8,142.82,2017-08-15 04:00:00,142.83,141.12422108733622,146.21155782532753,2017-08-17 16:00:00,141.12422108733622,SL,15,1.7057789126637886,-1.0,-1.011724848895423,Research_2015_2024,142.51,142.87,142.51,142.82,0.3831156506550774,0.8611111111110848,142.38557537043906,143.14815947084384,144.3301796965885,-0.2701612334409846,54.65040273307867,29.71665931124232,4.746902245317641,0.8871082947142952,143.29,146.73,False,False,0.4076699746369183,0.9397691134754048,7.936507936507936,0.8611111111110848,2.5318725516470715,-0.2241830921728933,-0.3961540028576289,0.1719709106847355,0.0381711534571685,96.96969696969629,81.64755664755675,58.673580634544415,0.8544594308311337,-3.030303030303709,42.8343902808635,4.0,56.0,142.365,142.255,143.975,142.31,142.38557537043906,0.7834813905527839,1.1867255613294103,2017-08,2017,2017,T5_WIDTH5_GUARD
USDJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2018-10-30 00:00:00,long,rebreak,7752,7757,7763,112.674,111.377,4.313017123771187,5,0.8626034247542375,6,1.2,10,0.9876638396299112,0.618,0.8,112.658,2018-10-30 04:00:00,112.659,111.30182060917105,115.37035878165794,2018-12-10 04:00:00,112.639,max_hold,180,1.3571793908289749,-0.014736445406671,-0.022104668109996,Research_2015_2024,112.324,112.711,112.303,112.658,0.3007175633158509,0.8186274509803975,112.2440340035364,112.3176026712478,112.40024687240012,-0.0258317912299364,60.4578381193309,21.298738005732012,3.8177243858428462,0.9153975748415392,112.674,112.885,False,False,0.2606647312449075,1.153656506883978,93.25396825396824,0.8700980392156934,2.7833425848854794,0.0115503525492925,-0.0635644465136515,0.0751147990629441,0.0346247480318031,96.02698650674684,84.55670906097349,98.14853754219232,0.9082440614811338,-3.973013493253159,46.3666750374103,12.0,60.0,112.233,112.0605,112.14675,112.131,112.2440340035364,0.844148502584127,0.9544310964607116,2018-10,2018,2018,T5_WIDTH5_GUARD
XAUUSD,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2019-05-05 20:00:00,long,rebreak,8503,8508,8514,1287.188,1266.195,5.011972722132012,5,1.0023945444264022,6,1.2,9,0.8551898251798139,0.618,0.8,1284.148,2019-05-06 00:00:00,1284.158,1265.147857429406,1322.1482851411877,2019-06-03 16:00:00,1322.1482851411877,TP,125,19.01014257059387,1.998421895054781,1.9800106706938685,Research_2015_2024,1280.305,1285.728,1279.775,1284.148,4.188570282375776,0.6455568620863201,1276.8811359361227,1278.291321120415,1287.4741140093802,-0.4191417656169161,62.676012966957515,27.63332583372291,4.657971830201795,0.9031728486571572,1287.188,1288.608,False,False,3.653458017582291,1.1464673364845726,75.0,0.7345876028892724,4.1684868160064985,-0.3712352905142779,-1.4713276110186957,1.1000923205044175,1.1641154889531855,91.91112476322049,69.54366125461308,96.22943236362148,0.9734479873687584,-8.088875236779522,39.62604575413009,44.0,64.0,1276.998,1276.6915,1277.4015,1276.84475,1276.8811359361227,0.9337317732529152,1.1644929575504488,2019-05,2019,2019,T5_WIDTH5_GUARD
CHFJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2019-06-03 16:00:00,long,rebreak,8697,8703,8708,108.995,107.92,3.9686573127421942,6,0.6614428854570324,5,0.8333333333333334,8,0.8316279069767338,0.618,0.8,108.814,2019-06-03 20:00:00,108.814,107.85228188305976,110.73743623388046,2019-06-30 20:00:00,110.73743623388046,TP,118,0.9617181169402328,2.0,1.9792038855796523,Research_2015_2024,108.44,108.918,108.43,108.814,0.270872467760946,0.7663934426229417,108.53209446287296,108.69173083567831,109.19926778309538,-0.6252999394022407,56.159306474454546,21.44146493575559,3.659279166614601,0.7927770298321565,108.995,109.626,False,False,0.2256120379134248,1.200611768175638,100.0,0.7868852459016117,2.517790034688538,-0.0741339388896449,-0.1256641804216995,0.0515302415320546,0.0377869060115842,89.57915831663198,64.12328533034979,74.80053032370023,0.5507401726145167,-10.420841683368028,53.27245666150285,44.0,68.0,108.419,108.4575,108.773,108.43825,108.53209446287296,0.7601829003306427,0.9148197916536502,2019-06,2019,2019,T5_WIDTH5_GUARD
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2020-07-16 12:00:00,long,rebreak,11972,11978,11983,135.44,133.96,3.948083008558404,6,0.658013834759734,5,0.8333333333333334,12,0.7499999999999952,0.618,0.8,135.07,2020-07-16 16:00:00,135.06,133.86628363203158,137.47743273593682,2020-07-31 08:00:00,137.47743273593682,TP,66,1.1937163679684204,2.025131598095643,2.0083771993652144,Research_2015_2024,134.41,135.13,134.39,135.07,0.3748654718737523,0.8918918918918763,134.6602809470092,134.59892997441924,134.16127375737446,-0.2047291368948605,57.9092596320092,15.411983270660716,2.8442739120734375,0.9023559555544804,135.44,135.89,False,False,0.3627715294958638,1.0333376282165672,18.253968253968253,0.9189189189189167,2.9343860198744944,-0.051700326071483,-0.0565576875735414,0.0048573615020584,0.0403118901991127,94.87179487179462,53.94809064533792,55.81973956138077,0.2300385871178312,-5.128205128205377,55.93477162002265,28.0,52.0,134.57999999999998,134.7,134.925,134.64,134.6602809470092,0.7732440593573702,0.7110684780183594,2020-07,2020,2020,T5_WIDTH5_GUARD
XAUUSD,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2021-01-20 00:00:00,long,rebreak,11223,11231,11235,1857.392,1802.948,5.475639561616916,8,0.6844549452021145,4,0.5,13,0.8406252295937083,0.618,0.8,1848.715,2021-01-20 04:00:00,1848.715,1800.46226297388,1945.22047405224,2021-02-04 12:00:00,1800.46226297388,SL,70,48.25273702612003,-1.0,-1.0072534745502764,Research_2015_2024,1840.845,1850.385,1839.292,1848.715,9.942948104480976,0.7094564139547316,1840.306657700918,1851.588905290108,1866.377717286804,0.0328627255388808,55.57306393843206,31.769494028321457,3.946160531986972,0.7955783275818565,1856.848,1927.518,False,False,13.501708502566649,0.7364214760369653,35.714285714285715,0.8494546110159504,1.7642654689200563,-2.1562541816240355,-4.706846435288479,2.550592253664443,0.336779197774713,96.47954128633752,90.42771224277855,78.53357562803042,0.8185613280216719,-3.520458713662492,40.44907534431826,16.0,48.0,1841.614,1830.17,1860.468,1835.892,1840.306657700918,0.7114147185202724,0.9865401329967428,2021-01,2021,2021,T5_WIDTH5_GUARD
AUDJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2021-01-29 08:00:00,long,rebreak,11355,11363,11364,80.441,79.201,4.015199027479994,8,0.5018998784349993,1,0.125,6,0.9112903225806462,0.618,0.8,80.331,2021-01-29 12:00:00,80.33,79.12379336643629,82.74541326712743,2021-02-19 12:00:00,82.74541326712743,TP,93,1.2062066335637098,2.0024871360482828,1.992124069180496,Research_2015_2024,80.012,80.401,79.923,80.331,0.3088265342548296,0.6673640167364149,79.97673528234535,80.03805388898397,79.39652325505729,-0.3845392837073406,57.31987940911596,18.749057878074193,3.9800172350555374,0.7948008322419725,80.441,80.515,False,False,0.2369876215414541,1.303133607764443,100.0,0.8535564853556611,1.9234098567121576,-0.0176731559389509,-0.064441212149654,0.0467680562107031,0.0353885549216901,94.16666666666724,70.82437275985693,77.09512101193799,0.6477560327762255,-5.833333333332751,52.22077436337224,44.0,76.0,79.80099999999999,79.821,79.858,79.81099999999999,79.97673528234535,0.7867829334269073,0.9950043087638843,2021-01,2021,2021,T5_WIDTH5_GUARD
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2021-10-05 04:00:00,long,stagnation,13907,13912,13913,150.9,149.23,3.626607065554219,5,0.7253214131108437,1,0.2,12,1.3113772455089685,0.618,0.8,151.42,2021-10-05 08:00:00,151.43,149.11487862278616,156.03024275442763,2021-10-15 00:00:00,156.03024275442763,TP,46,2.315121377213842,1.987041716129734,1.978402860216248,Research_2015_2024,151.08,151.42,150.98,151.42,0.4604855088553152,0.7727272727272199,150.7560688788283,150.75710409425855,151.1658526894427,0.7195244018845024,61.13636859615397,18.131017370252625,4.6107839100296735,0.9271855465403416,151.49,152.53,False,False,0.4370970540361952,1.053508607763765,94.44444444444444,1.0,1.737296797870293,0.1234168401720978,-0.0037211163917074,0.1271379565638053,0.0003268901089477,96.9026548672557,83.92330383480754,88.90681881489608,0.5912442702451282,-3.097345132744292,40.83833792126295,84.0,52.0,150.845,150.36,150.88,150.60250000000002,150.7560688788283,0.860451690880622,1.1526959775074184,2021-10,2021,2021,T5_WIDTH5_GUARD
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2022-05-23 16:00:00,long,stagnation,14900,14912,14922,161.82,157.86,4.802066330561746,12,0.4001721942134789,10,0.8333333333333334,14,0.7828282828282854,0.618,0.8,160.96,2022-05-23 20:00:00,160.97,157.653838749436,167.572322501128,2022-06-08 04:00:00,167.572322501128,TP,68,3.3161612505639937,1.990953395286532,1.984922325477553,Research_2015_2024,160.64,160.99,160.6,160.96,0.8246450022560888,0.8205128205128448,159.95722779682444,159.83098285227922,160.73162197297788,0.7453311213791199,60.87403776725076,13.268096767176818,4.04375608209509,0.9190827972654194,160.83,161.82,True,False,0.9126867911140892,0.9035355943406056,66.26984126984127,0.9230769230769232,1.940228820429026,0.3330846190408465,0.1925363851461684,0.1405482338946781,0.0338628667779235,98.68421052631574,94.98994365275917,141.79045407773052,1.0230339546852374,-1.3157894736842597,58.72550128876203,8.0,44.0,160.025,159.8,159.91250000000002,158.695,159.95722779682444,0.8040011763947367,1.0109390205237725,2022-05,2022,2022,T5_WIDTH5_GUARD
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2022-07-10 20:00:00,long,rebreak,15108,15116,15123,165.24,160.36,5.699875468704433,8,0.7124844335880541,7,0.875,15,0.7930327868852417,0.618,0.8,164.23,2022-07-11 00:00:00,164.27,160.1459602360265,172.39807952794698,2022-08-01 20:00:00,160.1459602360265,SL,95,4.124039763973514,-1.0,-1.0048496137633531,Research_2015_2024,163.8,164.29,163.66,164.23,0.8561590558941118,0.6825396825396531,163.16654957502448,163.63111696674414,163.73292622582957,0.5154872954746151,57.954186507418726,16.567491341622045,4.367560770080201,0.929355369684752,163.89,166.89,True,False,0.7654908620080118,1.1184445149982092,57.14285714285714,0.9047619047619004,2.9083380977610536,0.0495217153568603,-0.1989334833344838,0.2484551986913442,0.0694270290196281,97.79411764705874,94.7061860263829,95.3420257755416,0.661967514557138,-2.205882352941261,54.23245385119888,8.0,40.0,163.04500000000002,162.8,163.625,162.9225,163.16654957502448,0.8105294564293674,1.0918901925200502,2022-07,2022,2022,T5_WIDTH5_GUARD
USDJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2022-10-06 12:00:00,long,rebreak,14075,14086,14089,145.318,143.521,4.55387820859191,11,0.41398892805381,3,0.2727272727272727,9,0.7918753478018818,0.618,0.8,144.944,2022-10-06 16:00:00,144.944,143.42234782279587,147.98730435440822,2022-10-14 12:00:00,147.98730435440822,TP,36,1.5216521772041176,2.0,1.993428195911128,Research_2015_2024,144.695,144.958,144.57,144.944,0.3946087088164947,0.6417525773195667,144.55869358739767,144.37721181520627,142.15050925246584,0.1790166026621681,58.77889618566064,13.39679452799039,2.8073200763323487,0.8785003323856654,145.318,145.318,False,False,0.489370303679141,0.8063601445567539,3.1746031746031744,0.9639175257731706,1.4622079723747838,0.0571671201226422,0.0194972024699798,0.0376699176526624,0.0388909282054172,99.0257480862902,85.89274345193161,112.24302410631996,0.7591135333537169,-0.9742519137098044,52.11896652250603,20.0,64.0,144.477,144.4195,144.44825,144.4085,144.55869358739767,0.7441066327184767,0.7018300190830872,2022-10,2022,2022,T5_WIDTH5_GUARD
CHFJPY,H4,REC1.20_T5_STAG_OR_REBREAK_BROAD,V候補後トリガー,2023-03-22 08:00:00,long,stagnation+rebreak,14806,14813,14819,144.154,140.222,5.067255367178665,7,0.7238936238826663,6,0.8571428571428571,12,0.978891149542218,0.618,0.8,144.071,2023-03-22 12:00:00,144.07,140.0280093820479,152.15698123590417,2023-04-28 12:00:00,152.15698123590417,TP,167,4.041990617952081,2.000742208551076,1.995794151543929,Research_2015_2024,143.644,144.143,143.484,144.071,0.7759624718083309,0.6479514415781453,143.05497207786166,143.74087717662113,144.16479282058305,0.2092971095636995,58.299093223076824,20.6031502782247,4.665646241859375,0.9286306502313658,144.154,147.606,False,False,0.8340535493359389,0.9303509018409438,84.92063492063492,0.8907435508345923,1.3119191159175738,-0.0592565601144201,-0.4059908131901475,0.3467342530757273,0.0245833162417465,98.16373374139243,92.6511826025608,75.514284440818,1.7932213688680363,-1.836266258607571,40.63681042845915,24.0,52.0,142.59699999999998,142.188,143.914,142.39249999999998,143.05497207786166,0.8273444138898082,1.1664115604648435,2023-03,2023,2023,T5_WIDTH5_GUARD
