trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
12,66.66666666666666,11.316710324266392,3.726001248504847,1.0564032724726078,6,6,2.5,3.5,2.0
6,83.33333333333334,6.064235997572682,6.740455520720593,0.0,6,6,2.5,4.0,1.5
6,83.33333333333334,8.564235997572695,9.106976020177713,0.0,6,6,2.5,4.0,2.0
70,50.0,10.822030003157495,1.2960158368439154,10.340960558655395,6,6,3.0,2.0,1.5
68,41.17647058823529,5.897113360783703,1.140768119315954,11.363403103720367,6,6,3.0,2.0,2.0
39,51.28205128205128,8.899840844134493,1.4490431901754943,7.235899328456712,6,6,3.0,2.5,1.5
37,45.94594594594595,11.115119021977337,1.5289861514606145,7.235899328456712,6,6,3.0,2.5,2.0
22,54.54545454545454,6.935723505461413,1.6671605863256564,4.142806441233455,6,6,3.0,3.0,1.5
22,54.54545454545454,12.93572350546144,2.244312128598339,4.142806441233455,6,6,3.0,3.0,2.0
12,66.66666666666666,7.316710324266371,2.762469914611992,1.0564032724726078,6,6,3.0,3.5,1.5
12,66.66666666666666,11.316710324266392,3.726001248504847,1.0564032724726078,6,6,3.0,3.5,2.0
6,83.33333333333334,6.064235997572682,6.740455520720593,0.0,6,6,3.0,4.0,1.5
6,83.33333333333334,8.564235997572695,9.106976020177713,0.0,6,6,3.0,4.0,2.0
71,50.70422535211267,12.292063132783507,1.3362257685228667,8.870927429029386,6,6,3.5,2.0,1.5
69,42.028985507246375,7.867146490409714,1.1877941542047796,9.393369974094357,6,6,3.5,2.0,2.0
40,52.5,10.369873973760503,1.5232139958956863,5.765866198830702,6,6,3.5,2.5,1.5
38,47.368421052631575,13.085152151603348,1.6227431541009139,5.265866198830702,6,6,3.5,2.5,2.0
22,54.54545454545454,6.935723505461413,1.6671605863256564,4.142806441233455,6,6,3.5,3.0,1.5
22,54.54545454545454,12.93572350546144,2.244312128598339,4.142806441233455,6,6,3.5,3.0,2.0
12,66.66666666666666,7.316710324266371,2.762469914611992,1.0564032724726078,6,6,3.5,3.5,1.5
12,66.66666666666666,11.316710324266392,3.726001248504847,1.0564032724726078,6,6,3.5,3.5,2.0
6,83.33333333333334,6.064235997572682,6.740455520720593,0.0,6,6,3.5,4.0,1.5
6,83.33333333333334,8.564235997572695,9.106976020177713,0.0,6,6,3.5,4.0,2.0
81,45.67901234567901,5.781138300147188,1.1246835953323064,9.48837322514286,6,9,2.0,2.0,1.5
78,37.17948717948718,2.039220305295117,1.0394853498358039,12.429861827513573,6,9,2.0,2.0,2.0
57,38.59649122807017,-6.533115695384793,0.8225952236456052,9.488023255712378,6,9,2.0,2.5,1.5
56,32.142857142857146,-7.85500473855457,0.8040113178343976,11.488023255712385,6,9,2.0,2.5,2.0
31,41.935483870967744,-1.584355909396151,0.9164182292525461,5.205745022167383,6,9,2.0,3.0,1.5
31,38.70967741935484,0.4573320507913561,1.0227771745529843,5.205745022167384,6,9,2.0,3.0,2.0
17,41.17647058823529,-0.5007120672677892,0.9520330150770085,4.193322521695629,6,9,2.0,3.5,1.5
17,35.294117647058826,-0.0007120672677698447,0.9999384101917371,4.193322521695629,6,9,2.0,3.5,2.0
14,50.0,2.6401762693046855,1.3617773609197155,2.101183039227787,6,9,2.0,4.0,1.5
14,42.857142857142854,3.140176269304705,1.3729178328920935,2.3697541983534265,6,9,2.0,4.0,2.0
107,46.728971962616825,8.290546033901023,1.1385836212387386,11.411034938754584,6,9,2.5,2.0,1.5
102,39.21568627450981,4.435472225026465,1.0680896676327778,15.503521749041578,6,9,2.5,2.0,2.0
73,42.465753424657535,-2.150681066254349,0.9511214393688726,11.123306766468087,6,9,2.5,2.5,1.5
70,35.714285714285715,-5.085725923446598,0.8924635157437086,13.433438520719857,6,9,2.5,2.5,2.0
37,45.94594594594595,2.2247707043279155,1.1058615875660607,6.229821034361623,6,9,2.5,3.0,1.5
37,43.24324324324324,6.266458664515422,1.2830556505494544,6.229821034361623,6,9,2.5,3.0,2.0
21,42.857142857142854,0.3465739652916733,1.027728652177373,5.2173985338898685,6,9,2.5,3.5,1.5
21,38.095238095238095,1.8465739652916922,1.1355628672509592,5.2173985338898685,6,9,2.5,3.5,2.0
16,50.0,3.046281896672406,1.366066744373316,3.096154863708649,6,9,2.5,4.0,1.5
