symbol,timeframe,strategy,trap_kind,lookback,quality,rr,signal_time,period,year,month,direction,trap_level,break_time,break_extreme,fail_bars,break_depth_atr,reclaim_atr,body_ratio,close_location,range_atr,activity_ratio,atr_expansion_20,lower_wick_atr,upper_wick_atr,ema50_slope_20_atr,range60_atr,fwd_4_atr,fwd_8_atr,fwd_16_atr,fwd_24_atr,fwd_36_atr,mfe_8_atr,mae_8_atr,hit_1atr_first_8,mfe_16_atr,mae_16_atr,hit_1atr_first_16,mfe_24_atr,mae_24_atr,hit_1atr_first_24,mfe_36_atr,mae_36_atr,hit_1atr_first_36,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,risk_atr,r_clean,r_after_cost,mfe_r,mae_r,context_start
AUDJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2018-08-12,Research_2015_2024,2018,2018-08,long,80.551,2018-08-12,80.313,0,0.368926749831803,0.1162584295688501,0.6732456140350879,0.6864035087719305,0.9037155258484916,0.908571428571424,0.9170243350551768,0.009300674365508,0.2216660723779335,0.3251790320816959,6.544574528528879,-0.06975505774131,0.6696485543165547,-0.0155011239425206,-2.6568926437466853,1.943840942391086,1.3346467714503334,1.4292036274996942,False,1.813631501273996,1.4292036274996942,False,1.813631501273996,3.008768157241731,False,2.687894891631705,3.008768157241731,False,2018-08-13,80.63,80.15172137212299,81.34741794181551,2018-08-13,80.15172137212299,SL,0,0.4782786278770032,0.7413856289776367,-1.0,-1.0261353932026485,0.4474379316297446,1.3569496150827407,2018-08-13
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2018-09-12,Research_2015_2024,2018,2018-09,long,79.441,2018-09-07,78.685,4,1.1235055770410924,0.4636689683026693,0.4060150375939862,0.7261009667024746,1.3835763124672669,1.332093289454854,1.041628296903364,0.4428633094685813,0.3789602144781394,1.398242200548159,7.791719233368307,0.0683614504548908,3.333363768919529,3.8728247801178304,-0.8649209601030535,-0.964490898809087,3.874310898605987,0.0728198059193398,True,4.088311960899537,0.0728198059193398,True,4.088311960899537,1.0551441265862016,True,4.088311960899537,1.0610886005388072,True,2018-09-13,79.747,78.51677653599393,81.59233519600912,2018-09-19,81.59233519600912,TP,5,1.2302234640060732,1.8282578344148603,1.5000000000000058,1.4898392443603077,1.558253484905518,0.0349529994005984,2018-09-13
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2019-06-03,Research_2015_2024,2019,2019-06,long,75.08,2019-06-02,74.967,1,0.2243916587938429,0.4428260169117429,0.614643545279382,0.6473988439306262,1.0306130169381078,0.9411266924564898,0.876813676211731,0.0337580371636675,0.363395341232522,3.2212072900639206,11.424116929566228,0.8221074932801035,-0.2402777939296815,-2.017539162252596,0.3534665067725981,1.266919277083837,1.4178375608743736,0.4527548513716385,True,1.4178375608743736,2.7284437095817733,True,1.9500230879252611,2.7284437095817733,True,1.9500230879252611,2.7284437095817733,True,2019-06-04,75.302,74.84110405470572,75.99334391794143,2019-06-09,75.99334391794143,TP,4,0.4608959452942827,0.9152319088136356,1.5,1.4728789108960216,1.5513262967489565,0.4925189781287055,2019-06-04
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2019-06-18,Research_2015_2024,2019,2019-06,long,74.481,2019-06-17,73.929,1,1.1740645929208824,0.4998282234355261,0.4367088607594966,0.9962025316455696,1.6802736021875004,1.6875534035887063,0.8563625773252836,0.9401024457808494,0.006380785831092,2.7560387677085223,14.443972192981551,-0.3871010070862126,1.620719601097328,2.169467182571247,2.531045046333121,-0.178662003270548,1.9184896065482815,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,2019-06-19,74.717,73.8114596186342,76.07531057204869,2019-06-30,76.07531057204869,TP,9,0.905540381365796,1.9260197449667904,1.5,1.4861960877093794,1.731562757737028,0.6471274081848835,2019-06-19
AUDJPY,D1,WICK_L120_ACTIVITY_RR15,wick,120,wick_activity,1.5,2019-06-18,Research_2015_2024,2019,2019-06,long,74.355,2019-06-18,73.929,0,0.9060715880150452,0.7678212283413632,0.4367088607594966,0.9962025316455696,1.6802736021875004,1.6875534035887063,0.8563625773252836,0.9401024457808494,0.006380785831092,2.7560387677085223,14.443972192981551,-0.3871010070862126,1.620719601097328,2.169467182571247,2.531045046333121,-0.178662003270548,1.9184896065482815,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,2019-06-19,74.717,73.8114596186342,76.07531057204869,2019-06-30,76.07531057204869,TP,9,0.905540381365796,1.9260197449667904,1.5,1.4861960877093794,1.731562757737028,0.6471274081848835,2019-06-19
AUDJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2019-06-18,Research_2015_2024,2019,2019-06,long,74.355,2019-06-18,73.929,0,0.9060715880150452,0.7678212283413632,0.4367088607594966,0.9962025316455696,1.6802736021875004,1.6875534035887063,0.8563625773252836,0.9401024457808494,0.006380785831092,2.7560387677085223,14.443972192981551,-0.3871010070862126,1.620719601097328,2.169467182571247,2.531045046333121,-0.178662003270548,1.9184896065482815,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,3.337150989661037,1.2442532370628951,False,2019-06-19,74.717,73.8114596186342,76.07531057204869,2019-06-30,76.07531057204869,TP,9,0.905540381365796,1.9260197449667904,1.5,1.4861960877093794,1.731562757737028,0.6471274081848835,2019-06-19
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2019-08-26,Research_2015_2024,2019,2019-08,long,70.738,2019-08-25,69.956,1,0.9842644817387568,1.2548742817053,0.8054452637549617,0.8071469086783878,2.219000359725628,2.2766012396694295,1.4655682103863812,0.0037759506972076,0.4279410790168569,2.528255157045864,7.965997320875464,-0.1950907860223901,0.6758951748001544,3.3039568600565827,1.436119915171268,0.5915656092291772,0.7690352919979375,0.8067947989700142,False,3.4751332916633184,0.8067947989700142,True,3.4751332916633184,0.8067947989700142,True,3.4751332916633184,0.8067947989700142,True,2019-08-27,71.733,69.75737452521436,74.69643821217846,2019-09-19,73.39,max_hold,20,1.9756254747856443,2.4866214629792665,0.8387217218788804,0.8323946117259073,1.39854442821445,0.3234418710202861,2019-08-27
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2021-07-09,Research_2015_2024,2021,2021-07,long,81.824,2021-07-08,81.319,1,0.7266276730377125,0.9367022082129748,0.7140482128013238,0.941812136325846,1.7309566151769864,1.9617328912322705,1.5562364781618423,0.394249470123437,0.1007206675497934,0.988133149441635,6.451878189903224,-0.274823535742962,-3.034569826607021,-2.0331186178263256,-2.092112151676908,-6.002951785967053,0.4935312709939409,3.5424897643937747,False,0.4935312709939409,3.7928525665889583,False,0.4935312709939409,3.7928525665889583,False,0.4935312709939409,6.591448257793629,False,2021-07-11,82.223,81.14525214441366,83.8396217833795,2021-07-19,81.14525214441366,SL,7,1.0777478555863382,1.5507354780714704,-1.0,-1.0115982601451692,0.5520771829105565,2.0505723936677795,2021-07-10
AUDJPY,D1,WICK_L120_ACTIVITY_RR15,wick,120,wick_activity,1.5,2021-07-20,Research_2015_2024,2021,2021-07,long,80.013,2021-07-20,79.839,0,0.2483511890110446,0.930603305949398,0.3605769230769333,0.9927884615384612,1.1875183290642717,1.1597974071836912,1.292276333837402,0.7507627897689862,0.0085638341038291,1.5504186907981448,7.735996807125353,1.1204349619175966,0.3625356437287393,0.3068707220538499,-1.7042029866619353,-0.1841224332323262,1.4144599328157232,0.8249826853355121,True,1.4144599328157232,0.8249826853355121,True,1.4144599328157232,1.8983165596820688,True,1.4144599328157232,3.955064050284936,True,2021-07-21,80.665,79.6638448087838,82.16673278682433,2021-08-13,80.747,max_hold,20,1.001155191216213,1.428954494960442,0.0819053836202749,0.0694198068489019,0.9898565264353502,0.5773330699088148,2021-07-21
AUDJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2021-07-20,Research_2015_2024,2021,2021-07,long,80.013,2021-07-20,79.839,0,0.2483511890110446,0.930603305949398,0.3605769230769333,0.9927884615384612,1.1875183290642717,1.1597974071836912,1.292276333837402,0.7507627897689862,0.0085638341038291,1.5504186907981448,7.735996807125353,1.1204349619175966,0.3625356437287393,0.3068707220538499,-1.7042029866619353,-0.1841224332323262,1.4144599328157232,0.8249826853355121,True,1.4144599328157232,0.8249826853355121,True,1.4144599328157232,1.8983165596820688,True,1.4144599328157232,3.955064050284936,True,2021-07-21,80.665,79.6638448087838,82.16673278682433,2021-08-13,80.747,max_hold,20,1.001155191216213,1.428954494960442,0.0819053836202749,0.0694198068489019,0.9898565264353502,0.5773330699088148,2021-07-21
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2021-07-22,Research_2015_2024,2021,2021-07,long,81.146,2021-07-19,79.839,3,1.8099818716048877,0.1952620075717661,0.3807999999999992,0.6896000000000185,0.8655230832081506,0.8919651776794627,1.2900395512244165,0.2672735280946936,0.2686583650277939,1.6229924279215506,7.408877592261762,-0.5608589579188832,-1.0233944935853232,-0.0941689114530634,-3.94124591169664,0.0623176619909695,0.5110048283260918,1.3335979666071296,False,0.5110048283260918,1.569020245239749,False,0.5110048283260918,4.214058787523853,False,0.5110048283260918,4.698751714120409,False,2021-07-23,81.288,79.65847333002276,83.73229000496585,2021-08-16,80.214,max_hold,20,1.6295266699772384,2.256628716109776,-0.659087095527562,-0.6667580347213116,0.2258324498641986,0.8591451897007288,2021-07-23
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2021-08-24,Research_2015_2024,2021,2021-08,long,79.247,2021-08-19,77.894,4,2.1643798671361205,0.4655096388297167,0.6657381615598775,0.7130919220055681,1.1485770470094223,1.2304352793328062,0.9782099365864504,0.0543894423375029,0.3295360329859935,2.12124874256158,10.975469525810023,1.3261425793465396,2.869842928043022,2.269959372850082,-1.0206018885682415,2.738668390640843,3.1753836188212974,0.2319549746745972,True,3.978427738039595,0.2319549746745972,True,3.978427738039595,1.0957872941524416,True,3.978427738039595,1.1101844994770729,True,2021-08-25,79.537,77.7377196699452,82.23592049508221,2021-09-17,79.863,max_hold,20,1.799280330054799,2.878289816485334,0.1811835513091307,0.1742363292497377,1.3827750787028417,0.0800319981242832,2021-08-25
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2023-03-26,Research_2015_2024,2023,2023-03,long,86.921,2023-03-24,86.056,1,0.7330773156283894,0.1305131868286336,0.4980000000000188,0.8640000000000043,0.4237441130799894,0.4695864508656052,1.5443884977098616,0.1550903453872699,0.0576291993788767,1.2954503577336856,5.915467818596656,2.009394584225306,1.460222213673643,2.3738145214741024,2.1577050238032993,3.5077537680761486,2.6161961541558574,0.3050957614175918,True,2.6229760599651333,0.3050957614175918,True,3.138248901470404,0.3050957614175918,True,4.541689403991322,0.3050957614175918,True,2023-03-27,87.076,85.7610106511417,89.04848402328743,2023-03-30,89.04848402328743,TP,3,1.3149893488582904,1.114437990683178,1.5,1.490494219583724,1.8517260250922456,0.2745269384222922,2023-03-27
AUDJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2025-02-09,OOS_2025_2026,2025,2025-02,long,94.487,2025-02-09,94.252,0,0.2340083616167194,0.5506664849959526,0.9800995024875732,0.9800995024875732,0.8006073308078442,0.835295747333428,1.1563433304655149,0.0,0.0159324841951721,0.8509222806505077,4.893264208444947,1.583290616896095,1.4538391828102544,-1.5096028774933992,-2.0114761296416037,-0.9181094017473128,2.278345239910871,0.073687739402724,True,2.278345239910871,1.7904129114334597,True,2.278345239910871,3.1745474758898045,True,2.278345239910871,3.2093997850667733,True,2025-02-10,95.041,94.00094059513896,96.60108910729156,2025-02-12,96.60108910729156,TP,2,1.04005940486104,1.0356706268748634,1.5,1.4879814557307345,2.1989128595068728,0.072111265615663,2025-02-10
AUDJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2025-03-02,OOS_2025_2026,2025,2025-03,long,93.776,2025-02-27,92.724,2,1.1219965499769278,0.0234638061782308,0.525798525798527,0.6240786240786415,0.5055383694762888,0.4727550782938157,0.9313835370417052,0.0426614657785973,0.1631801066031005,1.2844162152229366,6.870629063642028,0.0,-0.6377889133899302,-0.1450489836472038,0.2101077189595621,-3.480109070888543,0.9812137129075884,2.1128090926847145,False,2.0786799200618304,2.1128090926847145,False,2.0786799200618304,2.1128090926847145,False,2.0786799200618304,8.27099167782427,False,2025-03-03,93.798,92.48959642718565,95.76060535922156,2025-03-04,92.48959642718565,SL,1,1.3084035728143704,1.3954603561551522,-1.0,-1.0095536272291743,0.3393448391805905,1.487308687039245,2025-03-03
AUDJPY,D1,WICK_L120_ACTIVITY_RR15,wick,120,wick_activity,1.5,2025-03-04,OOS_2025_2026,2025,2025-03,long,92.532,2025-03-04,91.852,0,0.6257723108605265,1.2671889294925889,0.4781100996965789,0.8916341569137409,2.123024589934194,2.1666040570999257,1.0820718119726822,0.8779217420013894,0.2300633495810784,1.137008307679539,6.730733355344024,-0.8181052711103242,-0.8457128730600546,0.1923329602497714,0.2328241097760514,-2.963215942604302,0.7444849992443675,1.925170109294476,False,1.691425746120083,1.925170109294476,False,1.691425746120083,1.925170109294476,False,1.691425746120083,7.238713231219052,False,2025-03-05,93.908,91.58033569486923,97.39949645769616,2025-03-28,94.179,max_hold,20,2.3276643051307673,2.142040986954791,0.1164257231606153,0.111055532977935,0.7900623796766452,0.8983254137595827,2025-03-05
AUDJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2025-03-04,OOS_2025_2026,2025,2025-03,long,92.532,2025-03-04,91.852,0,0.6257723108605265,1.2671889294925889,0.4781100996965789,0.8916341569137409,2.123024589934194,2.1666040570999257,1.0820718119726822,0.8779217420013894,0.2300633495810784,1.137008307679539,6.730733355344024,-0.8181052711103242,-0.8457128730600546,0.1923329602497714,0.2328241097760514,-2.963215942604302,0.7444849992443675,1.925170109294476,False,1.691425746120083,1.925170109294476,False,1.691425746120083,1.925170109294476,False,1.691425746120083,7.238713231219052,False,2025-03-05,93.908,91.58033569486923,97.39949645769616,2025-03-28,94.179,max_hold,20,2.3276643051307673,2.142040986954791,0.1164257231606153,0.111055532977935,0.7900623796766452,0.8983254137595827,2025-03-05
CHFJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2015-10-29,Research_2015_2024,2015,2015-10,long,121.931,2015-10-28,121.208,1,0.7577942238445473,0.4402124121918556,0.6039279869067058,0.9353518821603868,1.2808084945201168,1.3358597820938016,0.9649478142183472,0.4244905403278602,0.0828018584837139,0.4373614392149273,8.195287740305,-0.2043843342319249,0.1373043476122213,-0.6970029859704269,-2.6674775929244494,0.8175373369277297,0.416105542000401,0.7357836032349537,False,1.0879535329884351,1.282904744101978,True,1.0879535329884351,2.943134412939815,True,1.7409352777396898,3.799452367132071,True,2015-10-30,122.346,120.969478783669,124.4107818244965,2015-11-18,120.969478783669,SL,16,1.3765212163309997,1.4427660120817476,-1.0,-1.0145293801234088,0.7577071734353794,1.0395771478293712,2015-10-30
CHFJPY,D1,WICK_L120_ACTIVITY_RR15,wick,120,wick_activity,1.5,2015-10-29,Research_2015_2024,2015,2015-10,long,121.563,2015-10-29,121.208,0,0.3720843007812139,0.8259223352551889,0.6039279869067058,0.9353518821603868,1.2808084945201168,1.3358597820938016,0.9649478142183472,0.4244905403278602,0.0828018584837139,0.4373614392149273,8.195287740305,-0.2043843342319249,0.1373043476122213,-0.6970029859704269,-2.6674775929244494,0.8175373369277297,0.416105542000401,0.7357836032349537,False,1.0879535329884351,1.282904744101978,True,1.0879535329884351,2.943134412939815,True,1.7409352777396898,3.799452367132071,True,2015-10-30,122.346,120.969478783669,124.4107818244965,2015-11-18,120.969478783669,SL,16,1.3765212163309997,1.4427660120817476,-1.0,-1.0145293801234088,0.7577071734353794,1.0395771478293712,2015-10-30
CHFJPY,D1,WICK_L120_BODY_RR15,wick,120,body_close,1.5,2015-10-29,Research_2015_2024,2015,2015-10,long,121.563,2015-10-29,121.208,0,0.3720843007812139,0.8259223352551889,0.6039279869067058,0.9353518821603868,1.2808084945201168,1.3358597820938016,0.9649478142183472,0.4244905403278602,0.0828018584837139,0.4373614392149273,8.195287740305,-0.2043843342319249,0.1373043476122213,-0.6970029859704269,-2.6674775929244494,0.8175373369277297,0.416105542000401,0.7357836032349537,False,1.0879535329884351,1.282904744101978,True,1.0879535329884351,2.943134412939815,True,1.7409352777396898,3.799452367132071,True,2015-10-30,122.346,120.969478783669,124.4107818244965,2015-11-18,120.969478783669,SL,16,1.3765212163309997,1.4427660120817476,-1.0,-1.0145293801234088,0.7577071734353794,1.0395771478293712,2015-10-30
CHFJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2015-11-30,Research_2015_2024,2015,2015-12,long,119.543,2015-11-27,118.726,2,1.1077148371498426,0.2359147878385097,0.4686623012160931,0.6763330215154324,1.4493845298814862,1.4254600408925286,0.8746245370481303,0.3009947293112074,0.4691179114490161,2.238437173399445,9.77961703838646,5.045051296247897,5.443665937768151,3.1387513439435257,2.871652417482669,-3.0696039061287848,5.823298929692208,0.5897869695963034,True,5.862618060998623,0.5897869695963034,True,5.862618060998623,0.5897869695963034,True,5.862618060998623,3.9603856050362953,True,2015-12-01,119.716,118.5416113891861,121.47758291622084,2015-12-03,121.47758291622084,TP,2,1.1743886108138923,1.592273792874332,1.499999999999994,1.4829698620917682,3.5065053953018936,0.3695539926083073,2015-12-01
CHFJPY,D1,CLOSEFAIL_L120_W6_BODY_RR15,close_fail,120,body_close,1.5,2016-01-14,Research_2015_2024,2016,2016-01,long,116.796,2016-01-13,116.597,1,0.1884075976450422,0.7432159002580323,0.8589371980676336,0.950724637681158,0.979908862123662,1.0249554367201534,1.123779947374765,0.0899433255089331,0.0482853642205875,1.6957727329915302,7.0477696325105965,-0.4004844914766247,-0.89375262400457,0.0435515049832661,-1.814961631585548,-3.1565373394398635,0.0293499272713285,2.121715710163385,False,1.6379152961100694,2.121715710163385,False,1.6379152961100694,2.949194304845589,False,1.6379152961100694,5.025464966330774,False,2016-01-15,117.582,116.3329448311966,119.45558275320508,2016-01-20,116.3329448311966,SL,4,1.2490551688033946,1.1825702697505318,-1.0,-1.0160121029875488,0.0240181544813119,1.4354850328330182,2016-01-15
