symbol,timeframe,filter,filter_description,structure,entry_mode,direction,signal_time,close,a_level,b_level,trendline,trendline_slope_atr,trigger_level,b_cross,diag_now,retrace,wave1_atr,wave1_bars,adjust_bars,adjust_ratio,right_shoulder_ok,momentum_ok,ema_ok,upper_align,upper_oppose,upper_context,signal_body_ratio,chase_atr,mid_recovery,stop,target_half,half_target_ahead,pivots,pivot_count,entry_i,entry_time,entry,target,target_model,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,is_oos
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2018-02-01 18:00:00,6912.8,6930.6,6927.6,6925.8,-0.007168205717101757,6927.6,True,True,0.5194054500412876,2.8935657078033965,7,12,1.7142857142857142,True,True,False,0,1,D1逆,0.6423280423280404,0.35363148204369105,1.28298887122417,7004.670295492058,6932.950000000001,False,975-982-991-992-994,5,999,2018-02-01 22:00:00,6962.5,6932.950000000001,half_wave,0.700730209622653,999,2018-02-01 22:00:00,6932.950000000001,TP,0,42.17029549205836,0.700730209622653,0.6533034610864317,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,short,2021-09-27 10:00:00,15141.6,14948.7,15192.3,15313.2,0.17909819706523303,15192.3,True,True,0.7429951690821246,7.475691410833986,12,18,1.5,False,False,True,0,1,D1逆,0.7395986294664753,0.5231436225386817,0.415939067434516,15384.882822542675,15003.25,True,6568-6580-6583-6587-6598-6602,6,6609,2021-09-27 14:00:00,15141.5,15003.25,half_wave,0.5680351577636875,6613,2021-09-28 05:00:00,15003.25,TP,4,243.38282254267506,0.5680351577636875,0.5598176509605962,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2024-08-07 17:00:00,17746.8,17242.6,17854.4,16170.039999999997,-0.2318692448230607,17854.4,True,False,0.46290267306374294,8.074521744088207,13,6,0.46153846153846156,True,False,True,1,0,D1順,0.9267550532492924,0.3721806629814548,0.533407366277994,18381.02138122816,17156.0,True,11006-11013-11026-11032-11035,5,11043,2024-08-07 21:00:00,17777.4,17156.0,half_wave,1.0294532621353933,11048,2024-08-08 17:00:00,18381.02138122816,SL,5,603.6213812281603,-1.0,-1.0033133352498724,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2025-04-02 17:00:00,18950.3,18790.1,19081.1,17839.5,-0.27581201549471274,19081.1,True,False,0.42564229249011926,4.9329324244002875,11,2,0.18181818181818182,True,False,True,1,0,D1順,0.7099741602067199,0.5313138678454818,0.6900754497968654,19356.23643364718,18699.8,True,12021-12025-12036-12038-12043,5,12051,2025-04-02 21:00:00,18954.0,18699.8,half_wave,0.631966621459684,12051,2025-04-02 21:00:00,18699.8,TP,0,402.2364336471801,0.631966621459684,0.6269944214481994,True
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,A_plus_diag,short,2017-05-12 05:00:00,5655.5,5658.9,5634.8,5671.299999999999,0.1365808706834865,5658.9,False,True,0.7491166077738725,1.8702767614561966,4,1,0.25,True,True,False,0,1,D1逆,0.7321428571429934,0.22469756144700875,1.1603773584905435,5683.126290074627,5665.950000000001,False,32-40-44-45-48,5,51,2017-05-12 09:00:00,5655.5,5614.060564888059,fixed_1_5R,1.5000000000000164,52,2017-05-12 13:00:00,5683.126290074627,SL,1,27.626290074626922,-1.0,-1.0723948092413929,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,A_plus_diag,long,2017-06-07 09:00:00,5873.6,5817.2,5893.8,5866.628571428571,0.1325776099691432,5866.628571428571,False,True,0.9217603911980478,2.194044493304333,4,5,1.25,True,True,True,1,0,D1順,0.8673469387755746,0.3739761483522836,2.496021220159173,5775.771725562101,5799.95,False,95-98-102-107-119,5,123,2017-06-07 13:00:00,5873.9,6021.092411656848,fixed_1_5R,1.5,132,2017-06-09 17:00:00,5775.771725562101,SL,9,98.12827443789865,-1.0,-1.0203814854735442,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2017-06-19 10:00:00,5747.4,5784.7,5723.3,5672.133333333334,-0.2813249682598479,5723.3,True,True,0.8739669421487589,3.99169889817558,10,8,0.8,True,False,False,1,0,D1順,0.8426666666666521,0.6625340457715525,0.7060677698975548,5630.724902168028,5730.4,False,134-144-148-150-152,5,156,2017-06-19 14:00:00,5747.3,5922.162646747958,fixed_1_5R,1.5,182,2017-06-28 05:00:00,5630.724902168028,SL,26,116.57509783197202,-1.0,-1.0171563227241098,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2017-07-03 14:00:00,5597.7,5630.7,5599.9,5448.98,-0.30281006784146974,5599.9,True,False,0.636902050113896,5.120709544776774,7,4,0.5714285714285714,True,True,True,1,0,D1順,0.850782190132374,0.051323740312109206,1.2360515021459224,5779.073030673997,5660.75,False,172-175-182-186-189,5,197,2017-07-04 05:00:00,5572.8,5263.3904539890045,fixed_1_5R,1.5000000000000022,227,2017-07-12 17:00:00,5779.073030673997,SL,30,206.2730306739968,-1.0,-1.0096958870166644,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,long,2017-07-20 09:00:00,5930.3,5863.9,5925.5,5936.7,0.27869838945278996,5925.5,True,False,0.499421965317917,4.63604051685891,9,5,0.5555555555555556,True,True,True,1,0,D1順,0.6093023255814123,0.2572600518025851,2.5370370370370563,5816.96836738439,5863.95,False,230-231-240-245-251,5,255,2017-07-20 13:00:00,5930.0,6099.547448923415,fixed_1_5R,1.5,315,2017-08-10 09:00:00,5884.6,time_exit,60,113.03163261560985,-0.40165747365954463,-0.41935163549476695,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2017-08-10 13:00:00,5821.1,5877.2,5865.1,5861.0666666666675,-0.029987896422486244,5865.1,True,True,0.9056224899598434,1.481055115874269,5,13,2.6,True,True,False,0,1,D1逆,0.7523809523809503,1.308562752981277,2.2439024390243683,5982.824935414791,5897.4,False,295-300-308-312-313,5,317,2017-08-10 17:00:00,5821.2,5578.762596877813,fixed_1_5R,1.5,376,2017-08-31 13:00:00,5982.824935414791,SL,59,161.62493541479125,-1.0,-1.0123743282239663,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2017-09-11 10:00:00,5986.8,6020.0,5983.5,5967.53125,-0.0787895114023823,5983.5,True,True,0.45144032921810623,8.392701926916777,12,21,1.75,True,False,True,1,0,D1順,0.6176470588235294,0.11397496443961684,0.6973564266180504,5885.409254609158,6031.8,True,367-379-388-395-400,5,403,2017-09-11 14:00:00,5986.8,6138.886118086264,fixed_1_5R,1.5000000000000044,462,2017-09-25 10:00:00,5885.409254609158,SL,59,101.39074539084231,-1.0,-1.0197256662064214,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2017-09-29 13:00:00,5982.5,5952.3,5961.5,5967.452941176471,0.026814856935789052,5961.5,True,True,0.9769585253456224,2.150434939915848,5,22,4.4,True,True,True,1,0,D1順,0.7533980582524307,1.0405330354431392,1.7122641509433827,5836.463607250383,5931.6,False,454-459-464-476-481,5,488,2017-09-29 17:00:00,5982.7,6202.054589124426,fixed_1_5R,1.5,548,2017-10-13 17:00:00,6096.3,time_exit,60,146.23639274961715,0.7768244132943287,0.7631479271447806,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2017-10-23 14:00:00,6096.3,6052.7,6104.7,5998.9,-0.25855712962977107,6104.7,True,False,1.0128865979381443,4.475249054112326,10,3,0.3,True,False,False,0,1,D1逆,0.5964912280701468,0.4844341759605893,0.4452926208651379,6134.767963416637,6092.5,True,559-561-571-574-578,5,584,2017-10-23 18:00:00,6096.1,6038.098054875045,fixed_1_5R,1.5000000000000118,595,2017-10-25 13:00:00,6038.098054875045,TP,11,38.66796341663667,1.5000000000000118,1.4482775966644508,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,A_plus_diag,short,2017-11-14 22:00:00,6277.8,6281.7,6262.6,6282.342857142857,0.003250355138916225,6281.7,False,True,1.0354609929078014,1.9248603132661968,2,2,1.0,True,True,False,0,1,D1逆,0.6,0.17746939058480932,1.0890410958904022,6329.895124124952,6304.35,False,665-670-672-674-679,5,682,2017-11-15 02:00:00,6278.0,6200.157313812571,fixed_1_5R,1.5,691,2017-11-16 14:00:00,6329.895124124952,SL,9,51.89512412495242,-1.0,-1.038539266139617,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,long,2017-11-21 10:00:00,6344.3,6354.8,6326.2,6380.844444444445,0.09075066310663377,6326.2,True,False,0.849315068493143,2.441905214787369,2,25,12.5,True,False,True,1,0,D1順,0.9473684210526118,1.0090978170696823,1.5053763440860288,6284.712637170783,6310.200000000001,False,672-674-679-692-699-702,6,709,2017-11-21 14:00:00,6344.0,6432.931044243825,fixed_1_5R,1.4999999999999922,744,2017-11-29 14:00:00,6284.712637170783,SL,35,59.28736282921727,-1.0,-1.0337340017258179,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,long,2018-01-19 06:00:00,6844.0,6834.9,6837.0,6825.799999999999,-0.04479083007384574,6837.0,True,True,0.6735253772290893,2.8705507801171053,6,12,2.0,True,True,True,1,0,D1順,0.8266666666666667,0.2756358773775012,1.0,6789.820835366861,6831.349999999999,False,919-925-926-933-937-938,6,942,2018-01-19 10:00:00,6844.0,6925.268746949709,fixed_1_5R,1.4999999999999916,951,2018-01-22 22:00:00,6925.268746949709,TP,9,54.17916463313941,1.4999999999999916,1.4630854404355815,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2018-02-01 10:00:00,6920.7,6930.6,6927.6,6926.400000000001,-0.008584214796060044,6927.6,True,True,0.5194054500412876,3.4651613726762225,7,12,1.7142857142857142,True,True,False,0,1,D1逆,0.7036496350364937,0.19743694030939665,1.157392686804461,7003.289573470079,6932.950000000001,False,975-982-991-992-994,5,997,2018-02-01 14:00:00,6920.9,6797.315639794881,fixed_1_5R,1.5000000000000056,1004,2018-02-02 18:00:00,6797.315639794881,TP,7,82.38957347007909,1.5000000000000056,1.475725083699749,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,short,2018-02-05 19:00:00,6500.0,6927.6,6716.3,6922.200000000001,-0.004428595018862375,6716.3,True,True,0.5194054500412876,1.7876761892807707,7,12,1.7142857142857142,True,True,True,0,0,D1中立,0.9676129548180749,3.1930170085997753,7.845786963434068,7007.048314927069,6932.950000000001,False,975-982-991-992-994-1005,6,1011,2018-02-05 22:00:00,6462.7,5646.177527609396,fixed_1_5R,1.4999999999999991,1071,2018-02-20 02:00:00,6784.7,time_exit,60,544.3483149270696,-0.5915330151120992,-0.5952071332183855,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2018-02-23 18:00:00,6902.6,6859.7,6886.9,6903.219999999999,0.02774671691069436,6886.9,True,False,0.40291501976284433,8.25872868047732,11,21,1.9090909090909092,True,True,True,1,0,D1順,0.8163265306122449,0.3203113643367092,1.2630288166768895,6686.797038414475,6899.0,False,1050-1061-1073-1081-1082,5,1094,2018-02-25 23:00:00,6925.2,7282.804442378288,fixed_1_5R,1.5,1121,2018-03-02 10:00:00,6686.797038414475,SL,27,238.4029615855252,-1.0,-1.008389157528492,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2018-03-18 22:00:00,6990.8,7008.5,7013.0,7020.875,0.02996764218286857,7013.0,True,True,0.6061899679829273,2.4959716200309154,4,9,2.25,True,True,False,0,1,D1逆,0.7118226600985228,0.5913614724086016,1.311619718309855,7088.308098188941,7018.450000000001,False,1169-1173-1176-1177-1182,5,1185,2018-03-19 02:00:00,6990.8,6844.537852716589,fixed_1_5R,1.5,1188,2018-03-19 14:00:00,6844.537852716589,TP,3,97.5080981889405,1.5,1.4794888831066666,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,long,2018-03-21 13:00:00,6911.9,6911.3,6906.8,6813.3,-0.35601303268918144,6906.8,True,True,0.601301115241632,2.736214451239718,4,1,0.25,True,False,False,1,0,D1順,0.6147859922178925,0.12969046190818795,1.0092735703245665,6838.735119383552,6900.400000000001,False,1182-1189-1193-1194-1197,5,1201,2018-03-21 17:00:00,6912.2,7022.3973209246715,fixed_1_5R,1.5,1201,2018-03-21 17:00:00,6838.735119383552,SL,0,73.46488061644777,-1.0,-1.0272238923308374,False
NAS100,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2018-03-22 05:00:00,6819.2,6803.7,6846.6,6932.4000000000015,0.18887162835612092,6846.6,True,True,0.39411314984709567,5.758603493934811,7,8,1.1428571428571428,True,False,True,0,0,D1中立,0.6440092165898667,0.6031564821629081,0.8496605237633371,6920.385536112202,6776.0,True,1182-1189-1193-1194-1197,5,1205,2018-03-22 09:00:00,6818.9,6666.671695831696,fixed_1_5R,1.5,1208,2018-03-22 21:00:00,6666.671695831696,TP,3,101.48553611220268,1.5,1.4802927581937508,False
