is_oos,filter,target_model,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,avg_planned_rr,median_planned_rr,avg_hold_bars,tp_rate
False,observe_loose,fixed_1_5R,158,50.63291139240506,22.488169984824996,0.14233018977737338,1.3100544469187017,7.128996354077,7,1.5,1.5,32.06962025316456,32.278481012658226
False,basic_role,fixed_1_5R,114,53.50877192982456,21.248808196988712,0.18639305435955011,1.4264731147709755,8.017550944344448,6,1.5,1.5,31.74561403508772,34.21052631578947
False,observe_loose,fixed_2R,149,46.97986577181208,15.57722228608236,0.10454511601397558,1.2100855408150648,7.630409328769851,7,2.0,2.0,37.12751677852349,19.463087248322147
False,diag_break,fixed_1_5R,75,52.0,11.448228465359584,0.15264304620479446,1.3463361415117048,5.933133474993034,7,1.5000000000000004,1.5,31.84,33.33333333333333
False,context,fixed_2R,44,52.27272727272727,10.818903139961371,0.24588416227184934,1.5415241079129982,3.2975030616904606,4,2.0,2.0,36.18181818181818,20.454545454545457
False,basic_role,fixed_2R,108,49.074074074074076,9.252459817538337,0.08567092423646609,1.172418530700475,12.003185233179202,8,2.0,2.0,36.76851851851852,19.444444444444446
False,context,fixed_1_5R,45,53.333333333333336,8.966500837192237,0.1992555741598275,1.4644007268028238,3.8080188631541603,4,1.5000000000000007,1.5,32.51111111111111,35.55555555555556
False,diag_break,fixed_2R,71,50.70422535211267,6.192905961578671,0.0872240276278686,1.1853388696104572,7.617040121239462,7,2.0,2.0,37.352112676056336,16.901408450704224
True,observe_loose,fixed_1_5R,31,48.38709677419355,4.489337354811795,0.14481733402618693,1.324045369135328,4.284468558942424,4,1.5000000000000004,1.5,30.419354838709676,32.25806451612903
False,strict_synapse,fixed_2R,10,50.0,2.8721092069176057,0.2872109206917606,1.9110707008727827,1.9090075702055032,2,2.0000000000000004,2.0,50.1,10.0
True,context,fixed_1_5R,5,60.0,2.4882113041215783,0.4976422608243157,2.2420521251356775,2.0033066678661138,2,1.5000000000000009,1.5,20.8,60.0
False,strict_synapse,fixed_1_5R,10,50.0,2.1457216965613366,0.21457216965613365,1.680651057855181,1.9090075702055034,2,1.5000000000000009,1.5,45.9,30.0
True,strict_synapse,fixed_2R,1,100.0,1.9977902462517325,1.9977902462517325,inf,0.0,0,2.0,2.0,59.0,100.0
True,basic_role,fixed_1_5R,21,47.61904761904761,1.9019560821638277,0.09056933724589655,1.1800467493360967,5.056123084131703,5,1.5000000000000004,1.5,27.333333333333332,33.33333333333333
True,strict_synapse,fixed_1_5R,1,100.0,1.4977902462517345,1.4977902462517345,inf,0.0,0,1.500000000000002,1.500000000000002,48.0,100.0
True,diag_break,fixed_1_5R,9,44.44444444444444,0.9752633374104711,0.1083625930456079,1.1945854683347665,3.5162546345772214,3,1.5000000000000013,1.500000000000002,18.0,44.44444444444444
True,observe_loose,half_wave,1,100.0,0.6269944214481994,0.6269944214481994,inf,0.0,0,0.631966621459684,0.631966621459684,0.0,100.0
False,observe_loose,half_wave,3,66.66666666666666,0.20980777679715534,0.06993592559905178,1.2091149089978988,1.0033133352498724,1,0.7660728765072445,0.700730209622653,3.0,66.66666666666666
True,context,fixed_2R,5,40.0,-0.26739718656577116,-0.05347943731315423,0.9110528394920374,3.006247586080426,3,2.0,2.0,39.6,20.0
True,diag_break,fixed_2R,9,33.33333333333333,-1.2803451532768784,-0.14226057258631983,0.7871393735271224,4.019195552791533,4,2.0,2.0,28.555555555555557,22.22222222222222
True,observe_loose,fixed_2R,29,37.93103448275862,-2.0544406443782948,-0.07084278084063085,0.8704844457691089,7.957305107280021,8,2.0,2.0,34.275862068965516,13.793103448275861
True,basic_role,fixed_2R,21,38.095238095238095,-2.8677263290637396,-0.13655839662208283,0.7719133819986995,8.559064002346021,9,2.0,2.0,33.57142857142857,14.285714285714285
