trades,win_rate,total_r,avg_r,pf,max_dd_r,adx_min,adjust_min,body_min,is_base
89,47.19101123595505,10.759275417476335,0.12089073502782399,1.2757797312316819,12.86753650160504,0,0.0,0.0,True
89,47.19101123595505,10.759275417476335,0.12089073502782399,1.2757797312316819,12.86753650160504,0,0.0,0.35,False
81,45.67901234567901,5.913860662308961,0.07301062546060445,1.1623582027756256,12.867536501605036,0,0.0,0.45,False
89,47.19101123595505,10.759275417476335,0.12089073502782399,1.2757797312316819,12.86753650160504,0,0.5,0.0,False
89,47.19101123595505,10.759275417476335,0.12089073502782399,1.2757797312316819,12.86753650160504,0,0.5,0.35,False
81,45.67901234567901,5.913860662308961,0.07301062546060445,1.1623582027756256,12.867536501605036,0,0.5,0.45,False
84,47.61904761904761,9.945162956779056,0.11839479710451258,1.269833345431494,11.858699915182742,0,1.0,0.0,False
84,47.61904761904761,9.945162956779056,0.11839479710451258,1.269833345431494,11.858699915182742,0,1.0,0.35,False
76,46.05263157894737,5.099748201611684,0.06710195002120636,1.1488219732909537,11.858699915182742,0,1.0,0.45,False
58,48.275862068965516,6.297679479979536,0.10858068068930234,1.2484891581685986,9.950435169076991,18,0.0,0.0,False
58,48.275862068965516,6.297679479979536,0.10858068068930234,1.2484891581685986,9.950435169076991,18,0.0,0.35,False
54,48.148148148148145,5.349391955135019,0.09906281398398183,1.2293455649078668,9.950435169076991,18,0.0,0.45,False
58,48.275862068965516,6.297679479979536,0.10858068068930234,1.2484891581685986,9.950435169076991,18,0.5,0.0,False
58,48.275862068965516,6.297679479979536,0.10858068068930234,1.2484891581685986,9.950435169076991,18,0.5,0.35,False
54,48.148148148148145,5.349391955135019,0.09906281398398183,1.2293455649078668,9.950435169076991,18,0.5,0.45,False
57,47.368421052631575,4.805544400377988,0.08430779649785944,1.1896136007537224,9.950435169076991,18,1.0,0.0,False
57,47.368421052631575,4.805544400377988,0.08430779649785944,1.1896136007537224,9.950435169076991,18,1.0,0.35,False
53,47.16981132075472,3.857256875533472,0.0727784316138391,1.1653729553813652,9.950435169076991,18,1.0,0.45,False
40,35.0,-5.732689335201077,-0.14331723338002694,0.7350054696777051,11.990148928208374,22,0.0,0.0,False
40,35.0,-5.732689335201077,-0.14331723338002694,0.7350054696777051,11.990148928208374,22,0.0,0.35,False
38,36.84210526315789,-3.713402025430368,-0.09772110593237811,0.8106754536328302,10.982111679522028,22,0.0,0.45,False
40,35.0,-5.732689335201077,-0.14331723338002694,0.7350054696777051,11.990148928208374,22,0.5,0.0,False
40,35.0,-5.732689335201077,-0.14331723338002694,0.7350054696777051,11.990148928208374,22,0.5,0.35,False
38,36.84210526315789,-3.713402025430368,-0.09772110593237811,0.8106754536328302,10.982111679522028,22,0.5,0.45,False
39,33.33333333333333,-7.224824414802626,-0.1852519080718622,0.6660312742388442,12.443693069001935,22,1.0,0.0,False
39,33.33333333333333,-7.224824414802626,-0.1852519080718622,0.6660312742388442,12.443693069001935,22,1.0,0.35,False
37,35.13513513513514,-5.205537105031915,-0.1406901920278896,0.7346002548987628,10.982111679522028,22,1.0,0.45,False
29,31.03448275862069,-8.124266080754904,-0.2801471062329277,0.5101944503820459,11.421646691106185,26,0.0,0.0,False
29,31.03448275862069,-8.124266080754904,-0.2801471062329277,0.5101944503820459,11.421646691106185,26,0.0,0.35,False
28,32.142857142857146,-7.113016019670539,-0.254036286416805,0.5433192464569974,11.421646691106185,26,0.0,0.45,False
29,31.03448275862069,-8.124266080754904,-0.2801471062329277,0.5101944503820459,11.421646691106185,26,0.5,0.0,False
29,31.03448275862069,-8.124266080754904,-0.2801471062329277,0.5101944503820459,11.421646691106185,26,0.5,0.35,False
28,32.142857142857146,-7.113016019670539,-0.254036286416805,0.5433192464569974,11.421646691106185,26,0.5,0.45,False
28,28.57142857142857,-9.616401160356451,-0.343442898584159,0.420234811504665,11.875190831899747,26,1.0,0.0,False
28,28.57142857142857,-9.616401160356451,-0.343442898584159,0.420234811504665,11.875190831899747,26,1.0,0.35,False
27,29.629629629629626,-8.605151099272085,-0.3187092999730402,0.4475189037253153,11.421646691106186,26,1.0,0.45,False
