timeframe,family,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,USDJPY,46,41.30434782608695,9.537284541747322,0.20733227264668092,1.3481552574908409,5.3194667021117885,4,111.71739130434783
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,GBPJPY,118,36.440677966101696,9.472111855919911,0.08027213437220264,1.1240445629696512,11.828087886512604,7,87.61016949152543
H4,V字フィボ,VFIB_786_EXT127,USDJPY,167,74.8502994011976,9.1274663673185,0.05465548722945209,1.2209064554667335,7.080913131964307,3,20.149700598802394
H1,V字フィボ,VFIB_100_RR2,SILVER,176,37.5,9.059179116539783,0.05147260861670331,1.0772829394722987,13.497422821889659,11,195.2840909090909
H4,V字フィボ,VFIB_618_BODY60_RR2,CHFJPY,105,40.95238095238095,8.757029087887812,0.08340027702750297,1.1425235114121464,14.214931179220116,10,74.62857142857143
D1,V字フィボ,VFIB_786_EARLY1_RR2,GBPJPY,37,43.24324324324324,8.628235320489715,0.23319554920242472,1.8295991041177597,3.030003747591172,4,29.56756756756757
H1,V字フィボ,VFIB_100_EXT161,AUDJPY,346,71.38728323699422,8.620492429840406,0.02491471800531909,1.0859524693511926,8.677371371837012,4,49.95375722543353
D1,V字フィボ,VFIB_786_EARLY1_RR2,SILVER,29,44.827586206896555,8.602026467719396,0.2966216023351516,2.171868951122881,1.6904886811505766,4,38.241379310344826
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,XAUUSD,50,40.0,8.554396837634156,0.17108793675268313,1.3067365846284937,7.777842940267928,7,70.98
D1,V字フィボ,VFIB_618_BODY60_RR2,GBPJPY,35,48.57142857142857,8.412522653292378,0.24035779009406794,1.5029248979311927,5.192566738297867,5,32.885714285714286
H4,V字フィボ,VFIB_618_RR2,GBPJPY,127,39.37007874015748,8.374646118416836,0.065942095420605,1.1093904683834364,12.893834437613085,6,64.88976377952756
H1,V字フィボ,VFIB_100_EXT161,CHFJPY,314,71.656050955414,8.363046620227205,0.0266339064338446,1.0922577896573542,12.588620296752815,6,49.82484076433121
H1,V字フィボ,VFIB_786_BODY60_RR2,SILVER,207,37.68115942028986,8.27923725438626,0.039996315238580965,1.059016494304408,14.398035094853903,12,153.77294685990339
H1,V字フィボ,VFIB_100_RR2,AUDJPY,179,36.312849162011176,8.105885608308036,0.04528427714138567,1.0705166307159981,26.543660418661332,16,207.72625698324023
H4,V字フィボ,VFIB_786_RR2,AUDJPY,101,40.5940594059406,8.03112647969399,0.07951610375934644,1.142109555021678,8.314992576205853,9,81.06930693069307
D1,V字フィボ,VFIB_786_RR3,GBPJPY,33,48.484848484848484,8.026313041099677,0.2432216073060508,1.5977081447206076,3.2131920973699923,4,43.36363636363637
H4,V字フィボ,VFIB_100_RR2,GBPJPY,79,40.50632911392405,7.970160550155173,0.10088810822981231,1.189123014815174,12.419128358927027,6,95.32911392405063
D1,V字フィボ,VFIB_786_RR2,XAUUSD,27,44.44444444444444,7.874817257695528,0.2916598984331677,1.6405343828649444,3.023971285949399,4,37.074074074074076
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,SILVER,42,42.857142857142854,7.691303576216889,0.18312627562421163,1.2949270978507426,7.8407509614682125,6,124.85714285714286
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,SILVER,20,55.00000000000001,7.586842565277768,0.37934212826388836,1.9188267481168617,3.796243964963826,2,39.4
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,USDJPY,19,57.89473684210527,7.508155090095972,0.3951660573734722,1.9335482893016547,3.9832195038316085,3,36.578947368421055
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,XAUUSD,17,64.70588235294117,7.498628512543303,0.4410957948554884,2.2414017395588757,2.0162974564815954,3,41.76470588235294
D1,V字フィボ,VFIB_618_EARLY1_RR2,CHFJPY,43,46.51162790697674,7.3570669362083825,0.17109457991182284,1.460432034435845,3.7355642203077366,3,31.58139534883721
D1,V字フィボ,VFIB_100_RR2,SILVER,21,47.61904761904761,7.2675573785774255,0.3460741608846393,2.0487821843278793,2.092037360531938,3,44.80952380952381
H4,V字フィボ,VFIB_618_EARLY1_RR2,EURJPY,171,28.654970760233915,7.232005849064566,0.042292431865874655,1.092688912021687,25.015018540912738,25,46.175438596491226
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,GBPJPY,40,40.0,7.127213507299588,0.1781803376824897,1.3928801216586004,5.114564607404532,7,25.75
D1,V字フィボ,VFIB_618_BODY60_RR2,SILVER,25,52.0,7.111845202955084,0.28447380811820333,1.7984715974846932,2.526181866314404,4,42.48
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,EURJPY,17,64.70588235294117,7.09382760119644,0.41728397654096705,2.1768086542711216,1.894843887696486,1,39.705882352941174
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,CHFJPY,22,59.09090909090909,7.051874510543499,0.32053975047924993,1.7769868149626191,2.0130210171725427,2,32.40909090909091
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,AUDJPY,68,41.17647058823529,7.047968389651191,0.1036465939654587,1.1969317753012503,9.019791731467219,5,81.77941176470588
H4,V字フィボ,VFIB_786_EARLY1_RR2,GBPJPY,134,29.850746268656714,6.968809023670245,0.05200603749007645,1.1129823716671645,13.643403098648811,7,53.97761194029851
D1,V字フィボ,VFIB_618_BODY60_RR2,CHFJPY,30,60.0,6.8973970216174525,0.2299132340539151,1.5695534586259898,3.020948333532939,3,37.46666666666667
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,XAUUSD,37,40.54054054054054,6.7412942260613224,0.1821971412449006,1.3411827564740861,4.679390155939829,5,71.16216216216216
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,XAUUSD,22,45.45454545454545,6.737895119156458,0.3062679599616572,1.5903997500160412,4.2934585742554106,5,68.72727272727273
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,EURJPY,16,62.5,6.7225982721645146,0.42016239201028216,2.115224709511828,2.014776327474239,2,35.25
D1,V字フィボ,VFIB_618_EARLY1_RR2,GBPJPY,46,36.95652173913043,6.658076165060997,0.1447407861969782,1.3172321038417494,6.953519061450225,9,23.608695652173914
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,XAUUSD,18,61.111111111111114,6.495657153735705,0.3608698418742058,1.922230023690913,2.0162974564815954,3,41.388888888888886
H4,V字フィボ,VFIB_786_BODY60_RR2,GBPJPY,86,39.53488372093023,6.373828595999232,0.07411428599999106,1.1321036395760662,18.431033768153565,7,88.15116279069767
H4,V字フィボ,VFIB_100_EXT161,AUDJPY,106,73.58490566037736,6.343621770556693,0.059845488401478235,1.230132500444352,8.678243751642675,4,27.632075471698112
H4,V字フィボ,VFIB_786_RR3,AUDJPY,95,35.78947368421053,6.254059274508792,0.06583220288956623,1.1097039990226014,8.314992576205857,9,90.43157894736842
D1,V字フィボ,VFIB_100_RR2,GBPJPY,24,50.0,6.171660218188549,0.25715250909118953,1.708153835246971,3.7230613655842166,3,42.125
H4,V字フィボ,VFIB_100_RR2,AUDJPY,79,43.037974683544306,6.138282546332474,0.07769977906749967,1.1512466475339345,7.108400104588911,6,91.9873417721519
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,USDJPY,18,55.55555555555556,6.124270538101852,0.3402372521167696,1.761478980583022,3.9832195038316085,3,35.27777777777778
H4,V字フィボ,VFIB_100_RR2,USDJPY,74,44.5945945945946,6.05774019501481,0.08186135398668663,1.1536765323630218,11.014718551941979,7,110.25675675675676
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,EURJPY,153,30.065359477124183,5.990454533024744,0.03915329760146891,1.0815824611990106,22.844316841060763,16,49.06535947712418
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,GBPJPY,14,35.714285714285715,5.905774875666047,0.4218410625475748,1.6497653960692673,3.0196530709337264,4,77.92857142857143
D1,V字フィボ,VFIB_786_EARLY1_RR2,XAUUSD,31,35.483870967741936,5.853963512811375,0.18883753267133468,1.4748985210554493,3.1039784856895682,6,31.161290322580644
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,GBPJPY,22,31.818181818181817,5.8522462104870145,0.2660111913857734,1.384457730624433,6.077376327829763,5,283.04545454545456
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,GBPJPY,24,41.66666666666667,5.836097296745411,0.24317072069772547,1.4104907489414906,6.073596349844964,4,172.29166666666666
H1,V字フィボ,VFIB_786_RR3,AUDJPY,204,26.96078431372549,5.790846644467077,0.028386503159152338,1.0385319371184372,27.314598365918034,14,205.0049019607843
D1,V字フィボ,VFIB_100_EXT161,EURJPY,30,83.33333333333334,5.589536700509387,0.18631789001697957,2.376795817671479,1.3058877018100383,1,14.3
D1,V字フィボ,VFIB_618_EARLY1_RR2,SILVER,33,45.45454545454545,5.573744365365596,0.16890134440501806,1.4386804759272973,4.164475041445112,5,34.03030303030303
D1,V字フィボ,VFIB_786_BODY60_RR2,EURJPY,28,60.71428571428571,5.553096048537643,0.1983248588763444,1.555568877051918,4.000748983665081,3,44.142857142857146
D1,V字フィボ,VFIB_618_RR2,SILVER,31,51.61290322580645,5.431648896230057,0.17521448052355024,1.4175340911225078,4.164475041445112,5,39.096774193548384
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,AUDJPY,16,50.0,5.373792528814536,0.3358620330509085,1.8897105671930516,3.4809586813622277,3,34.375
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,GBPJPY,28,42.857142857142854,5.3381914403490285,0.1906496942981796,1.330345216968892,4.123455030525886,4,66.17857142857143
D1,V字フィボ,VFIB_786_RR2,GBPJPY,33,48.484848484848484,5.128137673425848,0.15539811131593478,1.3591447925051283,5.066146493468201,4,36.696969696969695
H1,V字フィボ,VFIB_100_RR2,EURJPY,192,34.89583333333333,5.120021200421348,0.026666777085527855,1.0404570982560937,22.18083896872788,10,188.14583333333334
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,SILVER,11,54.54545454545454,5.117274073517188,0.465206733956108,2.2384596862008697,3.065136973925627,3,39.45454545454545
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,CHFJPY,24,54.166666666666664,5.038983518565535,0.2099576466068973,1.4544203148366721,3.4523532749943255,4,31.5
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,GBPJPY,54,37.03703703703704,5.002875173156572,0.09264583653993652,1.144470659155366,9.495307890376825,7,110.24074074074075
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,SILVER,39,30.76923076923077,4.957476229452847,0.12711477511417554,1.1680521117056646,10.61563183416087,10,171.92307692307693
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,XAUUSD,10,40.0,4.939161298587146,0.4939161298587146,1.8697800792116583,4.025267125125881,4,30.7
H1,V字フィボ,VFIB_100_EXT161,EURJPY,378,70.8994708994709,4.899132449279367,0.012960667855236422,1.0439745313778388,13.228964298246446,5,39.78835978835979
H4,V字フィボ,VFIB_786_EXT127,AUDJPY,152,72.36842105263158,4.832436582446478,0.03179234593714788,1.1161083426387153,10.490875043130767,4,26.019736842105264
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,CHFJPY,153,35.294117647058826,4.773261781012781,0.031197789418384192,1.0469163719869523,13.32275314300106,7,100.66666666666667
D1,V字フィボ,VFIB_100_EXT161,GBPJPY,31,83.87096774193549,4.717178237973687,0.15216703993463504,1.9396145593827328,1.5695601615256667,1,13.258064516129032
D1,V字フィボ,VFIB_100_RR2,AUDJPY,22,50.0,4.705535852059941,0.21388799327545185,1.4782333825444678,4.016830510040464,4,40.04545454545455
H4,V字フィボ,VFIB_786_EXT127,SILVER,160,76.875,4.694669249434449,0.02934168280896531,1.1270319041379504,7.354814135447713,3,18.89375
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,XAUUSD,6,50.0,4.617520459114432,0.7695867431857386,2.5270264406555203,3.0238641166764797,3,20.666666666666668
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,XAUUSD,10,70.0,4.396150710546436,0.43961507105464365,2.457773516094633,1.5819072875008837,1,46.3
H4,V字フィボ,VFIB_100_EXT161,GBPJPY,125,72.8,4.3589987866137285,0.03487199029290983,1.1271927916453233,4.602517038751095,3,30.912
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,SILVER,62,38.70967741935484,4.318653562406148,0.069655702619454,1.108557103079296,4.7488850233938535,4,68.3225806451613
H1,V字フィボ,VFIB_786_BODY60_RR2,AUDJPY,210,34.76190476190476,4.3121131377071045,0.020533872084319546,1.0312257547913313,36.87730857414537,10,162.36666666666667
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,USDJPY,41,36.58536585365854,4.308713670535608,0.10509057733013678,1.2197770589826282,3.290315747081989,4,29.951219512195124
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,EURJPY,3,66.66666666666666,4.28116995791577,1.42705665263859,12.177051279631394,0.0,1,58.333333333333336
D1,V字フィボ,VFIB_786_BODY60_RR2,USDJPY,21,47.61904761904761,4.23407041357962,0.20162240064664858,1.5681894015563367,3.3144445990579356,2,45.142857142857146
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,XAUUSD,31,38.70967741935484,4.214462127317166,0.13595039120377955,1.2372995492410888,2.3132490363312668,3,54.16129032258065
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,USDJPY,24,50.0,4.1523404499186976,0.17301418541327906,1.344161762089733,6.122722175942139,4,34.208333333333336
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,EURJPY,24,54.166666666666664,4.064530359729457,0.16935543165539405,1.4175811110693428,2.897460476890311,2,40.083333333333336
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,CHFJPY,16,56.25,4.029023646004403,0.2518139778752752,1.5702957217530973,1.7991663849678368,2,33.5
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,GBPJPY,14,42.857142857142854,3.9056505268309056,0.27897503763077897,1.4833851127677538,2.0560756876431956,2,73.71428571428571
H1,V字フィボ,VFIB_786_BODY60_RR2,GBPJPY,218,35.321100917431195,3.8318196037327734,0.01757715414556318,1.0268024308865804,18.899918812045634,11,164.1880733944954
H4,V字フィボ,VFIB_100_EXT161,EURJPY,108,71.29629629629629,3.804552618222412,0.03522733905761493,1.1239981940385964,5.613388806083497,3,31.175925925925927
D1,V字フィボ,VFIB_786_BODY60_RR2,GBPJPY,26,50.0,3.7807873282145,0.14541489723901924,1.33911760538546,2.9387514959317578,3,37.73076923076923
H1,V字フィボ,VFIB_786_RR3,GBPJPY,198,26.767676767676768,3.7460462356953386,0.01891942543280474,1.025472014339091,20.674333331533273,10,210.44444444444446
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,EURJPY,23,52.17391304347826,3.693301030697532,0.1605783056825014,1.3794418078882007,2.897460476890311,2,37.0
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,EURJPY,3,66.66666666666666,3.6594915773489722,1.2198305257829907,10.554006362625556,0.0,1,40.0
D1,V字フィボ,VFIB_786_RR2,SILVER,25,44.0,3.613059947365429,0.14452239789461716,1.4003756823992755,4.6614557677257515,5,43.4
D1,V字フィボ,VFIB_618_BODY60_RR2,XAUUSD,29,44.827586206896555,3.5174089701175917,0.1212899644868135,1.2620223423519117,4.032508679313956,4,39.13793103448276
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,GBPJPY,17,52.94117647058824,3.425321380495544,0.20148949297032612,1.4806999761746114,1.4364619476726062,2,41.23529411764706
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,XAUUSD,11,63.63636363636363,3.3931793517388376,0.3084708501580761,1.8443617294246268,2.584878646308483,2,45.27272727272727
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,AUDJPY,18,44.44444444444444,3.364517323533015,0.18691762908516749,1.4179935579259182,4.485346090805479,4,33.72222222222222
H4,V字フィボ,VFIB_786_BODY60_RR2,CHFJPY,77,40.25974025974026,3.156090574596742,0.04098818928047717,1.070358232595392,7.091789416817045,6,85.28571428571429
H1,V字フィボ,VFIB_618_EARLY1_RR2,SILVER,391,30.434782608695656,3.096180388658505,0.007918619919842723,1.0140304522302297,24.37438546666898,10,90.2378516624041
H4,V字フィボ,VFIB_618_EARLY3_RR2,CHFJPY,184,25.0,3.080653552495467,0.01674268235051884,1.0442087987947233,10.293506133817182,10,41.06521739130435
D1,V字フィボ,VFIB_618_BODY50_RR2,USDJPY,39,38.46153846153847,3.0488632770371016,0.07817598146248979,1.146183827060496,4.010048466263534,4,34.51282051282051
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,SILVER,92,38.04347826086957,3.0100608032607723,0.03271805220935622,1.0474110900578866,10.061834767277434,7,83.1195652173913
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,SILVER,13,46.15384615384615,3.008996228398162,0.23146124833832016,1.4821920437800646,5.173414819044653,5,39.30769230769231
H4,V字フィボ,VFIB_786_RR3,CHFJPY,88,32.95454545454545,2.990245306756579,0.03398006030405203,1.0534930692682332,12.206377479732527,7,96.44318181818181
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,USDJPY,8,50.0,2.965580948205094,0.37069761852563676,1.8310109596043542,1.01192772026907,2,39.25
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,GBPJPY,25,48.0,2.948488782976294,0.11793955131905175,1.2518115658402649,4.743140461031549,5,37.72
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,XAUUSD,6,50.0,2.9484752469283118,0.4914125411547186,1.9750686979178724,3.023864116676479,3,19.166666666666668
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,XAUUSD,6,50.0,2.9039322736727153,0.48398871227878587,1.9511028780120443,1.0261549850407166,1,90.33333333333333
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,GBPJPY,15,40.0,2.8936857487911256,0.1929123832527417,1.317346322434838,3.1186130946488477,4,158.73333333333332
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,XAUUSD,76,35.526315789473685,2.8782422581540255,0.03787160865992139,1.057121831259015,11.049830633434553,8,85.75
D1,V字フィボ,VFIB_786_EXT127,XAUUSD,40,77.5,2.874884719709991,0.07187211799274977,1.351967073663631,1.7224963062309526,2,10.325
H4,V字フィボ,VFIB_618_EARLY1_RR2,SILVER,150,32.666666666666664,2.869685390497299,0.01913123593664866,1.036516545260444,14.389888373018078,7,54.28666666666667
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,SILVER,30,43.333333333333336,2.8294392176458647,0.09431464058819548,1.2452085166748257,4.341260577326788,4,34.03333333333333
D1,V字フィボ,VFIB_618_BODY60_RR2,USDJPY,34,44.11764705882353,2.8269749242523456,0.08314632130153958,1.1549683278581215,4.062204577998283,3,36.529411764705884
H1,V字フィボ,VFIB_618_EARLY3_RR2,XAUUSD,458,22.270742358078603,2.80782307657409,0.006130618071122467,1.0144907172119737,34.709357281123815,14,71.70524017467248
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,USDJPY,23,47.82608695652174,2.7684558979245777,0.12036764773585121,1.2294601494239454,6.122722175942139,4,33.08695652173913
D1,V字フィボ,VFIB_786_RR3,CHFJPY,29,48.275862068965516,2.7012424193760727,0.09314629032331286,1.2076381319545988,4.023706316257012,4,40.96551724137931
D1,V字フィボ,VFIB_100_RR2,XAUUSD,21,52.38095238095239,2.6755358728770284,0.12740647013700135,1.3220075553017268,2.012163566707887,3,43.0
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,USDJPY,8,50.0,2.653103673000281,0.33163795912503513,1.7434490131062585,1.01192772026907,2,32.75
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,EURJPY,7,42.857142857142854,2.6460244366094585,0.3780034909442084,1.778098824559918,1.388056803544931,3,28.857142857142858
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,SILVER,5,80.0,2.6038690109172746,0.5207738021834549,3.583769630269547,1.0077790916079585,1,52.0
D1,V字フィボ,VFIB_786_RR3,SILVER,25,44.0,2.5951967675663887,0.10380787070265556,1.2875827392602337,4.6614557677257515,5,46.16
D1,V字フィボ,VFIB_618_BODY50_RR2,SILVER,28,50.0,2.5796902511673663,0.0921317946845488,1.2158784413041501,4.293016331771499,4,39.57142857142857
D1,V字フィボ,VFIB_100_EXT161,XAUUSD,25,76.0,2.5055874287788242,0.10022349715115297,1.4886753440596514,1.534454041491136,1,18.2
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,EURJPY,7,42.857142857142854,2.463770212246267,0.35196717317803816,1.724504535789935,1.388056803544931,3,37.142857142857146
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,SILVER,77,37.66233766233766,2.4580139737457225,0.0319222593992951,1.0493334276342534,9.20433429734927,4,67.05194805194805
H4,V字フィボ,VFIB_786_RR3,GBPJPY,98,34.69387755102041,2.439412489704527,0.02489196418065844,1.0404531228956897,18.2625053019598,7,92.72448979591837
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,GBPJPY,16,50.0,2.3787270544024377,0.14867044090015236,1.3338238697507943,2.4447211281472416,2,39.1875
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,XAUUSD,10,40.0,2.2722607157924717,0.22722607157924718,1.4001422480243475,4.025267125125882,4,29.8
D1,V字フィボ,VFIB_786_EXT127,CHFJPY,36,75.0,2.1485051737550096,0.05968069927097249,1.2368492825463857,2.009812253103916,2,13.805555555555555
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,USDJPY,366,27.595628415300546,2.118038768328632,0.005786991170296809,1.010787182127989,25.495027239159455,18,85.24590163934427
H4,V字フィボ,VFIB_786_RR2,GBPJPY,108,37.96296296296296,2.0909774527844966,0.019360902340597192,1.0325909967106799,21.630152621876803,8,74.20370370370371
H4,V字フィボ,VFIB_618_BODY60_RR2,GBPJPY,104,38.46153846153847,2.087419634702753,0.020071342641372628,1.0329184457274212,13.437140380611641,8,71.8076923076923
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,CHFJPY,18,50.0,2.0161326540264395,0.11200736966813553,1.222097587024971,3.4523532749943255,4,32.166666666666664
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,AUDJPY,1,100.0,1.9922064864838602,1.9922064864838602,inf,0.0,0,100.0
H4,V字フィボ,VFIB_618_EARLY3_RR2,AUDJPY,185,23.243243243243246,1.9129156107123642,0.010340084382228996,1.028493662458686,11.551304325358473,17,45.22162162162162
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,GBPJPY,24,45.83333333333333,1.9018944568831881,0.07924560237013284,1.162428639381575,4.743140461031549,5,36.208333333333336
D1,V字フィボ,VFIB_618_EARLY3_RR2,XAUUSD,55,27.27272727272727,1.8833112121181215,0.0342420220385113,1.1112737698510227,6.102042282175835,13,19.272727272727273
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,AUDJPY,2,50.0,1.8113269674042534,0.9056634837021267,10.845598696226324,0.0,1,58.0
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,SILVER,3,33.33333333333333,1.7244883994593945,0.5748294664864648,2.3688632104474134,0.2390121768442317,2,42.0
H1,V字フィボ,VFIB_618_RR2,AUDJPY,324,34.25925925925926,1.7212191176328595,0.005312404684052035,1.0079398246269067,26.133993047953126,9,118.07098765432099
D1,V字フィボ,VFIB_786_BODY60_RR2,XAUUSD,24,37.5,1.6145319893383911,0.06727216622243297,1.123628423564563,3.7986907872616777,4,34.625
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,AUDJPY,23,43.47826086956522,1.4876823460834996,0.0646818411340652,1.1397583992774847,4.269283736299591,4,35.73913043478261
H4,V字フィボ,VFIB_786_RR3,USDJPY,92,32.608695652173914,1.4532467650708412,0.015796160489900447,1.0249788980663734,10.019153968209492,7,97.66304347826087
D1,V字フィボ,VFIB_786_RR2,CHFJPY,29,48.275862068965516,1.413532331413471,0.04874249418667141,1.1086548954832105,4.023706316257012,4,39.55172413793103
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,XAUUSD,17,29.411764705882355,1.2797026030934564,0.07527662371137979,1.1120882685928117,6.057670720546206,6,63.23529411764706
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,GBPJPY,84,39.285714285714285,1.2555383980890775,0.014946885691536637,1.0245926611625313,14.244126525817665,7,66.44047619047619
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,USDJPY,16,37.5,1.2466312809307265,0.0779144550581704,1.1233201580696137,6.112186352753829,6,46.25
H4,V字フィボ,VFIB_618_EARLY1_RR2,CHFJPY,145,31.724137931034484,1.218550874656021,0.008403799135558766,1.0172228757617992,13.967907336549844,10,58.282758620689656
H1,V字フィボ,VFIB_618_BODY50_RR2,AUDJPY,313,34.185303514377,1.1603629847072119,0.003707229983090134,1.0055359736732452,23.942833460096868,10,117.58785942492013
D1,V字フィボ,VFIB_100_RR2,USDJPY,20,50.0,1.1480727169059628,0.05740363584529814,1.136607875405832,2.6999168207527,2,46.35
D1,V字フィボ,VFIB_618_RR2,XAUUSD,40,42.5,1.0827145134254974,0.027067862835637436,1.0520272416593726,7.870161101017582,5,34.525
D1,V字フィボ,VFIB_786_EARLY1_RR2,CHFJPY,31,41.935483870967744,1.0352177270223066,0.03339412022652602,1.1061607975182774,3.0979276141616343,4,30.06451612903226
H4,V字フィボ,VFIB_100_RR2,CHFJPY,72,43.05555555555556,1.0190977039654583,0.014154134777298032,1.0264972892386093,4.841066214457572,5,97.90277777777777
H4,V字フィボ,VFIB_786_EXT127,CHFJPY,150,71.33333333333334,0.9862817496699683,0.006575211664466455,1.02307023675775,7.641310307090116,4,24.093333333333334
H4,V字フィボ,VFIB_786_EXT127,GBPJPY,172,71.51162790697676,0.9634162445436898,0.005601257235719127,1.01986661868586,12.47975367060178,5,22.738372093023255
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,USDJPY,2,50.0,0.9589003080655949,0.47945015403279745,1.9569407848385643,0.0,1,25.5
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,XAUUSD,2,100.0,0.9120798501013021,0.45603992505065105,inf,0.0,0,60.0
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,SILVER,137,37.22627737226277,0.8790748686174297,0.006416604880419194,1.0091986360135412,16.918056741167987,6,103.56204379562044
D1,V字フィボ,VFIB_786_RR3,USDJPY,25,36.0,0.8433379199999167,0.03373351679999667,1.06750354132416,3.004534942998988,3,44.16
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,USDJPY,16,31.25,0.8398923877525837,0.05249327423453648,1.0754910692422404,9.112186352753831,10,51.3125
D1,V字フィボ,VFIB_100_RR2,EURJPY,24,54.166666666666664,0.8320071901176542,0.03466696625490226,1.0777167939433292,3.760750630149491,3,40.25
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,SILVER,53,35.84905660377358,0.8279861626979803,0.01562238042826378,1.0237116499706391,10.668459655828073,5,62.509433962264154
