direction,lookback,pre_bars,sweep_atr,wick_ratio,close_location,range_atr,premove_atr,body_max,h4,rr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
both,24,12,0.05,0.55,0.75,1.2,1.6,0.65,align,1.5,12,113,50.442477876106196,7.016404108346174,0.06209207175527588,1.1463379942178433,11.511206572280907,8,-4.228449040868844,-6.817161168907041,99,5.228408650365544,14,1.78799545798063,-11.516449071425509
both,24,12,0.05,0.55,0.75,1.2,1.6,0.5,align,1.5,12,113,50.442477876106196,7.016404108346174,0.06209207175527588,1.1463379942178433,11.511206572280907,8,-4.228449040868844,-6.817161168907041,99,5.228408650365544,14,1.78799545798063,-11.516449071425509
long,24,12,0.05,0.55,0.75,1.0,1.2,0.65,align,1.2,24,109,51.37614678899083,6.898211861908287,0.06328634735695676,1.1225682141750226,9.834772140650514,6,-6.85806635096179,-8.627578742265701,88,3.3263668603324685,21,3.5718450015758174,-11.61651149831764
long,24,12,0.05,0.55,0.75,1.0,1.2,0.5,align,1.2,24,109,51.37614678899083,6.898211861908287,0.06328634735695676,1.1225682141750226,9.834772140650514,6,-6.85806635096179,-8.627578742265701,88,3.3263668603324685,21,3.5718450015758174,-11.61651149831764
long,48,12,0.05,0.55,0.75,1.2,1.6,0.5,not_oppose,1.0,12,48,50.0,-2.0446932536074627,-0.04259777611682214,0.902044745127314,7.71907979445203,5,-2.1532212149095833,-3.0870896457196144,44,-4.900758133148642,4,2.856064879541178,-11.616753911195683
long,48,12,0.05,0.55,0.75,1.2,1.6,0.65,not_oppose,1.0,12,48,50.0,-2.0446932536074627,-0.04259777611682214,0.902044745127314,7.71907979445203,5,-2.1532212149095833,-3.0870896457196144,44,-4.900758133148642,4,2.856064879541178,-11.616753911195683
long,24,12,0.05,0.55,0.75,1.0,1.6,0.65,any,1.5,12,256,47.265625,8.753146269380796,0.034191977614768734,1.067816862998335,14.855231713758622,6,-5.553531660737795,-5.761575478503983,220,1.91426686619603,36,6.838879403184766,-11.641849662034861
long,24,12,0.05,0.55,0.75,1.0,1.6,0.5,any,1.5,12,256,47.265625,8.753146269380796,0.034191977614768734,1.067816862998335,14.855231713758622,6,-5.553531660737795,-5.761575478503983,220,1.91426686619603,36,6.838879403184766,-11.641849662034861
long,24,6,0.05,0.55,0.75,1.0,1.6,0.5,any,1.2,12,246,52.4390243902439,15.274445002699647,0.062091239848372545,1.1341847209695142,12.95206969029843,5,-7.028932813453939,-9.597901351782303,212,7.6650398567647375,34,7.609405145934908,-11.657060544627532
long,24,6,0.05,0.55,0.75,1.0,1.6,0.65,any,1.2,12,246,52.4390243902439,15.274445002699647,0.062091239848372545,1.1341847209695142,12.95206969029843,5,-7.028932813453939,-9.597901351782303,212,7.6650398567647375,34,7.609405145934908,-11.657060544627532
long,24,6,0.05,0.55,0.75,1.2,1.2,0.65,not_oppose,1.5,24,87,44.827586206896555,4.7385020971644,0.05446554134671724,1.0961832455361387,10.691767199945396,6,-4.817023643732924,-7.518660770250349,74,1.9559239675990527,13,2.782578129565346,-11.680267897569689
long,24,6,0.05,0.55,0.75,1.2,1.2,0.5,not_oppose,1.5,24,87,44.827586206896555,4.7385020971644,0.05446554134671724,1.0961832455361387,10.691767199945396,6,-4.817023643732924,-7.518660770250349,74,1.9559239675990527,13,2.782578129565346,-11.680267897569689
both,48,12,0.05,0.65,0.75,1.2,1.2,0.65,align,1.2,12,49,48.97959183673469,1.0628350280731076,0.021690510777002195,1.0520377296626129,8.046366644877851,7,-3.3594015109113933,-5.623985932943424,45,-2.0925857126543437,4,3.155420740727452,-11.696101639232493
both,48,12,0.05,0.65,0.75,1.2,1.2,0.5,align,1.2,12,49,48.97959183673469,1.0628350280731076,0.021690510777002195,1.0520377296626129,8.046366644877851,7,-3.3594015109113933,-5.623985932943424,45,-2.0925857126543437,4,3.155420740727452,-11.696101639232493
long,48,6,0.05,0.55,0.65,1.0,1.6,0.5,align,1.2,24,67,49.25373134328358,1.1658939527610583,0.017401402280015795,1.0326579572778256,9.231433827218074,4,-3.1864074295413256,-6.185961536299,54,0.26358617110193894,13,0.9023077816591167,-11.69644787659373
long,48,6,0.05,0.55,0.65,1.0,1.6,0.65,align,1.2,24,67,49.25373134328358,1.1658939527610583,0.017401402280015795,1.0326579572778256,9.231433827218074,4,-3.1864074295413256,-6.185961536299,54,0.26358617110193894,13,0.9023077816591167,-11.69644787659373
both,48,12,0.05,0.55,0.65,1.2,1.2,0.5,align,1.5,24,79,44.303797468354425,3.3421668110317295,0.04230590900040164,1.0771504328878276,10.727356880020954,7,-3.0925440843657457,-6.087291390133023,70,1.3500905066314106,9,1.9920763044003185,-11.720690237944323
both,48,12,0.05,0.55,0.65,1.2,1.2,0.65,align,1.5,24,79,44.303797468354425,3.3421668110317295,0.04230590900040164,1.0771504328878276,10.727356880020954,7,-3.0925440843657457,-6.087291390133023,70,1.3500905066314106,9,1.9920763044003185,-11.720690237944323
long,48,6,0.05,0.55,0.75,1.0,0.8,0.65,not_oppose,1.2,12,73,49.31506849315068,0.9292565133966642,0.012729541279406358,1.026786318104806,11.512908997922345,5,-4.274155655044215,-5.1384977322987195,60,-2.9182466448165654,13,3.8475031582132297,-11.731201677783645
long,48,6,0.05,0.55,0.75,1.0,1.2,0.5,not_oppose,1.2,12,73,49.31506849315068,0.9292565133966642,0.012729541279406358,1.026786318104806,11.512908997922345,5,-4.274155655044215,-5.1384977322987195,60,-2.9182466448165654,13,3.8475031582132297,-11.731201677783645
long,48,6,0.05,0.55,0.75,1.0,0.8,0.5,not_oppose,1.2,12,73,49.31506849315068,0.9292565133966642,0.012729541279406358,1.026786318104806,11.512908997922345,5,-4.274155655044215,-5.1384977322987195,60,-2.9182466448165654,13,3.8475031582132297,-11.731201677783645
long,48,6,0.05,0.55,0.75,1.0,1.2,0.65,not_oppose,1.2,12,73,49.31506849315068,0.9292565133966642,0.012729541279406358,1.026786318104806,11.512908997922345,5,-4.274155655044215,-5.1384977322987195,60,-2.9182466448165654,13,3.8475031582132297,-11.731201677783645
both,24,6,0.05,0.55,0.65,1.2,0.8,0.65,align,1.2,24,171,52.046783625730995,16.3898808952332,0.09584725669727018,1.1970241382547617,16.294175638219045,8,-5.018277950368576,-8.580620484172524,148,10.516885935031016,23,5.872994960202186,-11.819331807738635
both,24,6,0.05,0.55,0.65,1.2,0.8,0.5,align,1.2,24,171,52.046783625730995,16.3898808952332,0.09584725669727018,1.1970241382547617,16.294175638219045,8,-5.018277950368576,-8.580620484172524,148,10.516885935031016,23,5.872994960202186,-11.819331807738635
long,24,6,0.05,0.55,0.75,1.0,1.6,0.65,align,1.2,24,90,51.11111111111111,5.076385592856847,0.05640428436507608,1.1085522183635517,9.87351526459239,5,-5.7703181254589,-8.666321866207575,73,1.7335923102121986,17,3.3427932826446476,-11.848222775455321
long,24,6,0.05,0.55,0.75,1.0,1.6,0.5,align,1.2,24,90,51.11111111111111,5.076385592856847,0.05640428436507608,1.1085522183635517,9.87351526459239,5,-5.7703181254589,-8.666321866207575,73,1.7335923102121986,17,3.3427932826446476,-11.848222775455321
both,48,12,0.05,0.55,0.65,1.2,1.6,0.65,align,1.5,24,75,44.0,2.5612480656807755,0.034149974209077005,1.0621228990513902,10.05091720800329,6,-3.4645203239559237,-6.459267629723202,67,2.0265301786490744,8,0.5347178870317011,-11.873628307986552
both,48,12,0.05,0.55,0.65,1.2,1.6,0.5,align,1.5,24,75,44.0,2.5612480656807755,0.034149974209077005,1.0621228990513902,10.05091720800329,6,-3.4645203239559237,-6.459267629723202,67,2.0265301786490744,8,0.5347178870317011,-11.873628307986552
long,48,6,0.05,0.55,0.65,1.0,1.2,0.5,align,1.0,24,79,54.43037974683544,1.8649155984070822,0.023606526562114965,1.0492653909353558,11.593803564305082,5,-4.274155655044215,-5.9031053489279595,63,-0.6450986566100141,16,2.5100142550170954,-11.898238388159873
long,48,6,0.05,0.55,0.65,1.0,1.2,0.65,align,1.0,24,79,54.43037974683544,1.8649155984070822,0.023606526562114965,1.0492653909353558,11.593803564305082,5,-4.274155655044215,-5.9031053489279595,63,-0.6450986566100141,16,2.5100142550170954,-11.898238388159873
long,24,6,0.05,0.55,0.75,1.0,1.2,0.5,any,1.2,24,259,51.737451737451735,21.74124764830547,0.08394304111314854,1.1669519707639198,16.197431099375724,9,-9.505469179382649,-8.421059159105223,224,15.290262827294427,35,6.45098482101104,-11.981249856863567
long,24,6,0.05,0.55,0.75,1.0,1.2,0.65,any,1.2,24,259,51.737451737451735,21.74124764830547,0.08394304111314854,1.1669519707639198,16.197431099375724,9,-9.505469179382649,-8.421059159105223,224,15.290262827294427,35,6.45098482101104,-11.981249856863567
both,24,6,0.05,0.65,0.75,1.2,0.8,0.5,align,1.2,24,93,50.53763440860215,6.5671618088474775,0.07061464310588686,1.144909701496666,10.300951833326636,9,-5.042000477687362,-7.177147738551959,83,2.4290630911810798,10,4.138098717666397,-11.986588740322798
both,24,6,0.05,0.65,0.75,1.2,0.8,0.65,align,1.2,24,93,50.53763440860215,6.5671618088474775,0.07061464310588686,1.144909701496666,10.300951833326636,9,-5.042000477687362,-7.177147738551959,83,2.4290630911810798,10,4.138098717666397,-11.986588740322798
both,24,12,0.05,0.65,0.75,1.2,0.8,0.65,align,1.2,24,93,50.53763440860215,6.549701121284664,0.07042689377725445,1.1445244173973395,10.300951833326636,9,-5.042000477687362,-7.177147738551959,83,2.411602403618267,10,4.138098717666397,-12.011523841043333
both,24,12,0.05,0.65,0.75,1.2,0.8,0.5,align,1.2,24,93,50.53763440860215,6.549701121284664,0.07042689377725445,1.1445244173973395,10.300951833326636,9,-5.042000477687362,-7.177147738551959,83,2.411602403618267,10,4.138098717666397,-12.011523841043333
both,48,12,0.05,0.55,0.75,1.0,0.8,0.5,align,1.0,24,81,54.32098765432099,1.4959879733587254,0.018468987325416363,1.0394707915478505,9.633088698194195,6,-4.303557277949794,-5.732015152163282,69,-1.3591432081592432,12,2.855131181517968,-12.024033785360219
both,48,12,0.05,0.55,0.75,1.0,0.8,0.65,align,1.0,24,81,54.32098765432099,1.4959879733587254,0.018468987325416363,1.0394707915478505,9.633088698194195,6,-4.303557277949794,-5.732015152163282,69,-1.3591432081592432,12,2.855131181517968,-12.024033785360219
both,48,6,0.05,0.65,0.75,1.2,1.6,0.5,align,1.2,24,44,50.0,0.4770586469156072,0.01084224197535471,1.0217263042027338,7.021657163212745,6,-3.085600105788242,-6.080347411555521,41,-2.197857513320039,3,2.6749161602356457,-12.024451012143908
both,48,6,0.05,0.65,0.75,1.2,1.6,0.65,align,1.2,24,44,50.0,0.4770586469156072,0.01084224197535471,1.0217263042027338,7.021657163212745,6,-3.085600105788242,-6.080347411555521,41,-2.197857513320039,3,2.6749161602356457,-12.024451012143908
long,24,6,0.05,0.55,0.75,1.0,0.8,0.65,not_oppose,1.0,24,136,53.67647058823529,1.3571696374265585,0.0099791885104894,1.020341441268983,10.04739360467077,4,-5.9169432480897886,-5.740138580794018,112,-0.8184205161997689,24,2.175590153626329,-12.038609139469319
long,24,6,0.05,0.55,0.75,1.0,0.8,0.5,not_oppose,1.0,24,136,53.67647058823529,1.3571696374265585,0.0099791885104894,1.020341441268983,10.04739360467077,4,-5.9169432480897886,-5.740138580794018,112,-0.8184205161997689,24,2.175590153626329,-12.038609139469319
long,48,12,0.05,0.65,0.65,1.2,1.2,0.5,not_oppose,1.2,24,57,47.368421052631575,-1.2765503289730826,-0.022395619806545308,0.9591585209443724,9.013399530213686,5,-2.9754552440601882,-4.033054371336101,48,-4.249779276115644,9,2.9732289471425615,-12.042094206829578
long,48,12,0.05,0.65,0.65,1.2,1.2,0.65,not_oppose,1.2,24,57,47.368421052631575,-1.2765503289730826,-0.022395619806545308,0.9591585209443724,9.013399530213686,5,-2.9754552440601882,-4.033054371336101,48,-4.249779276115644,9,2.9732289471425615,-12.042094206829578
long,48,12,0.05,0.65,0.65,1.2,0.8,0.65,not_oppose,1.2,24,57,47.368421052631575,-1.2765503289730826,-0.022395619806545308,0.9591585209443724,9.013399530213686,5,-2.9754552440601882,-4.033054371336101,48,-4.249779276115644,9,2.9732289471425615,-12.042094206829578
long,48,12,0.05,0.65,0.65,1.2,0.8,0.5,not_oppose,1.2,24,57,47.368421052631575,-1.2765503289730826,-0.022395619806545308,0.9591585209443724,9.013399530213686,5,-2.9754552440601882,-4.033054371336101,48,-4.249779276115644,9,2.9732289471425615,-12.042094206829578
long,24,12,0.05,0.55,0.75,1.0,0.8,0.5,not_oppose,1.5,12,138,46.3768115942029,0.7908818986567003,0.00573102825113551,1.011195684472132,10.682909929622559,4,-5.4169432480897886,-5.212315851262966,114,-2.9255481390932734,24,3.7164300377499746,-12.054089023769023
long,24,12,0.05,0.55,0.75,1.0,0.8,0.65,not_oppose,1.5,12,138,46.3768115942029,0.7908818986567003,0.00573102825113551,1.011195684472132,10.682909929622559,4,-5.4169432480897886,-5.212315851262966,114,-2.9255481390932734,24,3.7164300377499746,-12.054089023769023
long,48,6,0.05,0.65,0.65,1.0,1.2,0.65,align,1.2,24,66,50.0,1.9855342426232443,0.030083852160958248,1.057075855803695,11.568560312703122,4,-3.2170594359891074,-6.335269793981931,53,-1.1002254762257564,13,3.085759718849001,-12.080668848433193
long,48,6,0.05,0.65,0.65,1.0,1.2,0.5,align,1.2,24,66,50.0,1.9855342426232443,0.030083852160958248,1.057075855803695,11.568560312703122,4,-3.2170594359891074,-6.335269793981931,53,-1.1002254762257564,13,3.085759718849001,-12.080668848433193
long,24,6,0.05,0.55,0.75,1.0,1.2,0.65,not_oppose,1.0,24,127,54.330708661417326,2.9071328630205153,0.022890809945043427,1.0472807225967058,10.170851088415947,4,-5.9169432480897886,-6.6505531120843075,106,-0.3967639890432946,21,3.303896852063807,-12.106628975965162
long,24,6,0.05,0.55,0.75,1.0,1.2,0.5,not_oppose,1.0,24,127,54.330708661417326,2.9071328630205153,0.022890809945043427,1.0472807225967058,10.170851088415947,4,-5.9169432480897886,-6.6505531120843075,106,-0.3967639890432946,21,3.303896852063807,-12.106628975965162
both,24,6,0.05,0.65,0.75,1.2,1.2,0.65,align,1.2,24,91,50.54945054945055,6.5027372401804735,0.07145865099099422,1.1468781589713455,10.300951833326636,8,-6.152415008977703,-7.891596969848727,81,2.3646385225140767,10,4.138098717666397,-12.152232804916729
both,24,6,0.05,0.65,0.75,1.2,1.2,0.5,align,1.2,24,91,50.54945054945055,6.5027372401804735,0.07145865099099422,1.1468781589713455,10.300951833326636,8,-6.152415008977703,-7.891596969848727,81,2.3646385225140767,10,4.138098717666397,-12.152232804916729
long,24,12,0.05,0.55,0.75,1.2,1.2,0.65,not_oppose,1.5,12,92,48.91304347826087,2.68739588233801,0.02921082480802185,1.0642954331342398,10.159679544422596,5,-3.7476270891407637,-6.986573114727548,76,0.4922845670864123,16,2.1951113152515966,-12.193881953339446
long,24,12,0.05,0.55,0.75,1.2,1.2,0.5,not_oppose,1.5,12,92,48.91304347826087,2.68739588233801,0.02921082480802185,1.0642954331342398,10.159679544422596,5,-3.7476270891407637,-6.986573114727548,76,0.4922845670864123,16,2.1951113152515966,-12.193881953339446
long,24,6,0.05,0.65,0.65,1.2,0.8,0.5,align,1.5,24,84,45.23809523809524,5.382954848210488,0.06408279581202962,1.1131623425077293,10.583309277927228,9,-4.516891824708319,-6.6092867282150705,67,1.8191955888381335,17,3.563759259372355,-12.209592418484217
long,24,6,0.05,0.65,0.65,1.2,0.8,0.65,align,1.5,24,84,45.23809523809524,5.382954848210488,0.06408279581202962,1.1131623425077293,10.583309277927228,9,-4.516891824708319,-6.6092867282150705,67,1.8191955888381335,17,3.563759259372355,-12.209592418484217
short,24,6,0.05,0.65,0.75,1.2,1.6,0.65,any,1.5,12,103,46.601941747572816,1.640911044168836,0.015931175186105203,1.031945881479694,10.795087584911961,6,-5.52783323971604,-5.3180142509409265,97,0.48787618311529646,6,1.1530348610535397,-12.224735771713194
short,24,6,0.05,0.65,0.75,1.2,1.6,0.5,any,1.5,12,103,46.601941747572816,1.640911044168836,0.015931175186105203,1.031945881479694,10.795087584911961,6,-5.52783323971604,-5.3180142509409265,97,0.48787618311529646,6,1.1530348610535397,-12.224735771713194
both,48,6,0.05,0.55,0.75,1.0,1.2,0.5,align,1.0,24,79,54.43037974683544,1.666332044188804,0.02109281068593423,1.0452101063355916,10.410210124696487,6,-4.303557277949794,-5.732015152163282,67,-1.1887991373291655,12,2.855131181517968,-12.243557682735984
both,48,6,0.05,0.55,0.75,1.0,1.2,0.65,align,1.0,24,79,54.43037974683544,1.666332044188804,0.02109281068593423,1.0452101063355916,10.410210124696487,6,-4.303557277949794,-5.732015152163282,67,-1.1887991373291655,12,2.855131181517968,-12.243557682735984
both,48,12,0.05,0.65,0.75,1.2,1.6,0.5,align,1.5,24,46,43.47826086956522,0.5289949507659181,0.011499890234041698,1.0214273338381625,8.30806278748081,6,-2.9947473057672793,-5.780347411555502,43,-0.2459212094697003,3,0.7749161602356184,-12.249063751324934
both,48,12,0.05,0.65,0.75,1.2,1.6,0.65,align,1.5,24,46,43.47826086956522,0.5289949507659181,0.011499890234041698,1.0214273338381625,8.30806278748081,6,-2.9947473057672793,-5.780347411555502,43,-0.2459212094697003,3,0.7749161602356184,-12.249063751324934
both,24,6,0.05,0.65,0.75,1.2,1.2,0.5,align,1.5,12,91,49.45054945054945,5.617776462229772,0.06173380727725024,1.1422475493717104,9.267055167302878,9,-3.80645776889976,-7.098782628781549,81,2.5744667566861423,10,3.04330970554363,-12.251001711083621
both,24,6,0.05,0.65,0.75,1.2,1.2,0.65,align,1.5,12,91,49.45054945054945,5.617776462229772,0.06173380727725024,1.1422475493717104,9.267055167302878,9,-3.80645776889976,-7.098782628781549,81,2.5744667566861423,10,3.04330970554363,-12.251001711083621
long,24,6,0.05,0.65,0.75,1.2,0.8,0.65,align,1.0,12,54,53.70370370370371,-0.6028040538919746,-0.011163038035036566,0.9739608633097803,9.023109081507071,6,-3.1352867933533255,-4.230258698889781,44,-3.4246525077928385,10,2.8218484539008633,-12.322544280301091
long,24,6,0.05,0.65,0.75,1.2,0.8,0.5,align,1.0,12,54,53.70370370370371,-0.6028040538919746,-0.011163038035036566,0.9739608633097803,9.023109081507071,6,-3.1352867933533255,-4.230258698889781,44,-3.4246525077928385,10,2.8218484539008633,-12.322544280301091
long,24,12,0.05,0.55,0.75,1.2,0.8,0.65,not_oppose,1.0,12,94,53.191489361702125,-0.06109482197337712,-0.000649944914610395,0.9984579826087884,8.737757162568734,5,-4.247627089140764,-5.564650732873686,78,-2.115196493885954,16,2.054101671912576,-12.333319796507158
long,24,12,0.05,0.55,0.75,1.2,0.8,0.5,not_oppose,1.0,12,94,53.191489361702125,-0.06109482197337712,-0.000649944914610395,0.9984579826087884,8.737757162568734,5,-4.247627089140764,-5.564650732873686,78,-2.115196493885954,16,2.054101671912576,-12.333319796507158
long,48,12,0.05,0.65,0.65,1.2,0.8,0.65,not_oppose,1.5,12,57,43.859649122807014,-2.084422158077815,-0.03656880979083885,0.927792766951924,9.004504199434656,5,-2.627892040939091,-3.3251396692173105,48,-4.828594164573889,9,2.7441720064960737,-12.335209079781992
long,48,12,0.05,0.65,0.65,1.2,0.8,0.5,not_oppose,1.5,12,57,43.859649122807014,-2.084422158077815,-0.03656880979083885,0.927792766951924,9.004504199434656,5,-2.627892040939091,-3.3251396692173105,48,-4.828594164573889,9,2.7441720064960737,-12.335209079781992
long,48,12,0.05,0.65,0.65,1.2,1.2,0.65,not_oppose,1.5,12,57,43.859649122807014,-2.084422158077815,-0.03656880979083885,0.927792766951924,9.004504199434656,5,-2.627892040939091,-3.3251396692173105,48,-4.828594164573889,9,2.7441720064960737,-12.335209079781992
long,48,12,0.05,0.65,0.65,1.2,1.2,0.5,not_oppose,1.5,12,57,43.859649122807014,-2.084422158077815,-0.03656880979083885,0.927792766951924,9.004504199434656,5,-2.627892040939091,-3.3251396692173105,48,-4.828594164573889,9,2.7441720064960737,-12.335209079781992
both,24,6,0.05,0.55,0.65,1.2,1.2,0.5,align,1.2,12,160,55.00000000000001,15.704458815818253,0.09815286759886407,1.2351560408849571,13.28161181928639,12,-6.179027362956489,-7.572323536835649,141,9.831695846250913,19,5.872762969567339,-12.335676473312832
both,24,6,0.05,0.55,0.65,1.2,1.2,0.65,align,1.2,12,160,55.00000000000001,15.704458815818253,0.09815286759886407,1.2351560408849571,13.28161181928639,12,-6.179027362956489,-7.572323536835649,141,9.831695846250913,19,5.872762969567339,-12.335676473312832
both,48,6,0.05,0.55,0.75,1.2,1.6,0.5,align,1.0,12,50,52.0,0.6427217621388195,0.01285443524277639,1.0326241985455549,6.910115082772284,7,-3.3594015109113933,-5.823985932943405,46,-2.2321904746601358,4,2.874912236798955,-12.340079642501172
both,48,6,0.05,0.55,0.75,1.2,1.6,0.65,align,1.0,12,50,52.0,0.6427217621388195,0.01285443524277639,1.0326241985455549,6.910115082772284,7,-3.3594015109113933,-5.823985932943405,46,-2.2321904746601358,4,2.874912236798955,-12.340079642501172
both,48,12,0.05,0.65,0.75,1.0,1.2,0.5,align,1.2,24,67,49.25373134328358,1.1324595029951499,0.016902380641718655,1.0334810739817906,9.012930091535477,6,-4.005574676073725,-5.960523899731935,60,-1.7443494121799594,7,2.876808915175109,-12.34511840982677
both,48,12,0.05,0.65,0.75,1.0,1.2,0.65,align,1.2,24,67,49.25373134328358,1.1324595029951499,0.016902380641718655,1.0334810739817906,9.012930091535477,6,-4.005574676073725,-5.960523899731935,60,-1.7443494121799594,7,2.876808915175109,-12.34511840982677
long,24,12,0.05,0.55,0.75,1.2,1.2,0.65,not_oppose,1.0,24,91,52.74725274725275,-0.08267575214512135,-0.0009085247488474873,0.9981557602027361,8.737757162568734,5,-4.247627089140764,-5.564650732873686,75,-2.736947183273114,16,2.6542714311279916,-12.365656419178869
long,24,12,0.05,0.55,0.75,1.2,1.2,0.5,not_oppose,1.0,24,91,52.74725274725275,-0.08267575214512135,-0.0009085247488474873,0.9981557602027361,8.737757162568734,5,-4.247627089140764,-5.564650732873686,75,-2.736947183273114,16,2.6542714311279916,-12.365656419178869
long,48,6,0.05,0.55,0.65,1.2,1.6,0.65,align,1.0,24,44,52.27272727272727,-0.7769062380281212,-0.017656959955184574,0.9644968145845653,6.538046543706756,4,-4.330204988887751,-5.387804116163665,38,-1.882327812983874,6,1.1054215749557532,-12.390800319275687
long,48,6,0.05,0.55,0.65,1.2,1.6,0.5,align,1.0,24,44,52.27272727272727,-0.7769062380281212,-0.017656959955184574,0.9644968145845653,6.538046543706756,4,-4.330204988887751,-5.387804116163665,38,-1.882327812983874,6,1.1054215749557532,-12.390800319275687
long,24,12,0.05,0.55,0.75,1.0,1.2,0.5,any,1.2,24,269,50.55762081784386,15.5377190204909,0.05776103725089554,1.1120396632100644,14.916923529250365,8,-8.335205497604756,-7.273597455317444,231,10.015040897917352,38,5.522678122573549,-12.392148055307409
long,24,12,0.05,0.55,0.75,1.0,1.2,0.65,any,1.2,24,269,50.55762081784386,15.5377190204909,0.05776103725089554,1.1120396632100644,14.916923529250365,8,-8.335205497604756,-7.273597455317444,231,10.015040897917352,38,5.522678122573549,-12.392148055307409
long,24,12,0.05,0.65,0.75,1.2,1.6,0.5,align,1.5,12,49,46.93877551020408,-1.5815924504772116,-0.032277396948514524,0.9319210763008876,8.410466540748358,5,-2.8002224212678053,-3.8578215485437193,40,-3.167543738652224,9,1.5859512881750122,-12.401887377140183
long,24,12,0.05,0.65,0.75,1.2,1.6,0.65,align,1.5,12,49,46.93877551020408,-1.5815924504772116,-0.032277396948514524,0.9319210763008876,8.410466540748358,5,-2.8002224212678053,-3.8578215485437193,40,-3.167543738652224,9,1.5859512881750122,-12.401887377140183
both,24,12,0.05,0.55,0.75,1.2,1.2,0.5,align,1.0,12,120,55.00000000000001,5.273407006213526,0.04394505838511272,1.1104458796454648,9.05730785100717,8,-5.262457840181993,-6.9257618508294305,104,3.2004579770431754,16,2.0729490291703527,-12.438662092301678
both,24,12,0.05,0.55,0.75,1.2,1.2,0.65,align,1.0,12,120,55.00000000000001,5.273407006213526,0.04394505838511272,1.1104458796454648,9.05730785100717,8,-5.262457840181993,-6.9257618508294305,104,3.2004579770431754,16,2.0729490291703527,-12.438662092301678
long,24,12,0.05,0.55,0.65,1.2,0.8,0.5,not_oppose,1.2,12,128,51.5625,2.596915542482867,0.0202884026756474,1.0441397987012633,7.861514635814516,7,-3.1264037028199008,-6.246574472452897,105,-1.3698234400512015,23,3.9667389825340678,-12.44063351579237
long,24,12,0.05,0.55,0.65,1.2,0.8,0.65,not_oppose,1.2,12,128,51.5625,2.596915542482867,0.0202884026756474,1.0441397987012633,7.861514635814516,7,-3.1264037028199008,-6.246574472452897,105,-1.3698234400512015,23,3.9667389825340678,-12.44063351579237
long,24,6,0.05,0.65,0.75,1.0,1.2,0.5,not_oppose,1.5,12,92,45.65217391304348,1.9164555338598963,0.020831038411520612,1.0407759179783294,11.42838516767029,6,-3.765156273558188,-5.543445970794101,77,-2.261180421320663,15,4.17763595518056,-12.53732907517794
long,24,6,0.05,0.65,0.75,1.0,1.2,0.65,not_oppose,1.5,12,92,45.65217391304348,1.9164555338598963,0.020831038411520612,1.0407759179783294,11.42838516767029,6,-3.765156273558188,-5.543445970794101,77,-2.261180421320663,15,4.17763595518056,-12.53732907517794
both,48,12,0.05,0.55,0.75,1.0,0.8,0.5,align,1.5,24,81,43.20987654320987,1.2440177276740882,0.015358243551531954,1.0273118749732575,9.760064204417077,6,-3.6770653557036392,-5.7320151521632745,69,-0.11111345384388915,12,1.3551311815179774,-12.541867748228409
both,48,12,0.05,0.55,0.75,1.0,0.8,0.65,align,1.5,24,81,43.20987654320987,1.2440177276740882,0.015358243551531954,1.0273118749732575,9.760064204417077,6,-3.6770653557036392,-5.7320151521632745,69,-0.11111345384388915,12,1.3551311815179774,-12.541867748228409
both,48,6,0.05,0.65,0.75,1.0,0.8,0.65,align,1.2,12,68,48.529411764705884,0.8641798688423177,0.01270852748297526,1.027799389955977,9.743460740356268,6,-3.2111152640387948,-5.554150072165536,61,-1.3357752094559363,7,2.199955078298255,-12.54349528523799
both,48,6,0.05,0.65,0.75,1.0,0.8,0.5,align,1.2,12,68,48.529411764705884,0.8641798688423177,0.01270852748297526,1.027799389955977,9.743460740356268,6,-3.2111152640387948,-5.554150072165536,61,-1.3357752094559363,7,2.199955078298255,-12.54349528523799
long,24,6,0.05,0.55,0.65,1.0,1.2,0.5,not_oppose,1.2,24,177,50.282485875706215,6.104602080849864,0.03448927729293709,1.065029141226157,11.680178507944184,5,-6.6912484343625085,-7.4666562810211285,147,3.376476226810726,30,2.7281258540391384,-12.543646126810609
long,24,6,0.05,0.55,0.65,1.0,1.2,0.65,not_oppose,1.2,24,177,50.282485875706215,6.104602080849864,0.03448927729293709,1.065029141226157,11.680178507944184,5,-6.6912484343625085,-7.4666562810211285,147,3.376476226810726,30,2.7281258540391384,-12.543646126810609
both,48,6,0.05,0.65,0.75,1.0,1.6,0.5,align,1.2,12,60,48.333333333333336,-0.23198084440681288,-0.0038663474067802146,0.991610640906653,8.543921108118349,5,-3.28248065571495,-5.554150072165536,54,-1.2745775053364075,6,1.0425966609295947,-12.560156277633254
both,48,6,0.05,0.65,0.75,1.0,1.6,0.65,align,1.2,12,60,48.333333333333336,-0.23198084440681288,-0.0038663474067802146,0.991610640906653,8.543921108118349,5,-3.28248065571495,-5.554150072165536,54,-1.2745775053364075,6,1.0425966609295947,-12.560156277633254
