symbol,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,direction,h4,retrace,hours,recovery,body,score
AUDJPY,54,46.2962962962963,6.675379843118837,0.12361814524294143,1.2285585302039932,6.51635059045209,7,-1.232111334389697,-2.28811042096401,53,7.720708010913674,1,-1.0453281677948365,long,any,r50_886,none,rec25_85,any,9.234132254959146
AUDJPY,30,46.666666666666664,3.8455220960141503,0.12818406986713834,1.2316487321944714,7.959128548417841,5,-2.7073153004083834,-4.806251072508131,30,3.8455220960141503,0,0.0,both,any,r50_618,none,rec25_85,any,7.0782814230099405
AUDJPY,41,46.34146341463415,3.1389110867026893,0.07655880699274852,1.1376914212883416,6.928259640586627,4,-2.11969072560824,-2.391272277645318,41,3.1389110867026893,0,0.0,long,any,r50_764,none,any,ge45,6.914798643868739
AUDJPY,29,44.827586206896555,2.378927324158495,0.08203197669512052,1.143417671612753,5.590214563331804,4,-2.067676260795856,-3.123675347370169,29,2.378927324158495,0,0.0,long,any,r50_886,ex_1_6_14,rec25_85,ge45,6.313061247453187
AUDJPY,29,44.827586206896555,2.34628501303429,0.08090637975980311,1.1409951330633064,6.212241547227622,4,-2.0787827665886223,-3.1347818531629352,29,2.34628501303429,0,0.0,long,not_oppose,r50_886,ex_1_6,rec25_85,any,5.883672328745819
AUDJPY,28,46.42857142857143,2.68518549718111,0.0958994820421825,1.1716158535742378,5.611726263880829,4,-2.0787827665886223,-3.1347818531629352,27,3.730513664975947,1,-1.0453281677948365,long,not_oppose,r50_800,none,rec25_85,any,5.714966568593326
AUDJPY,34,47.05882352941176,2.651118265149409,0.07797406662204144,1.1410864530496951,5.418867089984155,5,-2.0787827665886223,-3.1347818531629352,32,3.498577375561334,2,-0.8474591104119252,long,not_oppose,r50_786,none,any,any,4.389103989441601
AUDJPY,31,45.16129032258064,0.8223600156195899,0.02652774243934161,1.046355008965677,3.1281940980045038,3,-1.0619081874820917,-1.6811548201139337,30,0.6244909582366787,1,0.1978690573829113,long,not_oppose,r50_886,ex_1,any,ge45,4.183455894471769
AUDJPY,29,44.827586206896555,2.4121586008333193,0.08317788278735584,1.145663978544639,8.678517407216209,5,-3.107176355166078,-4.163175441740391,29,2.4121586008333193,0,0.0,long,any,r50_764,ex_1_6,rec25_85,any,2.9725651156934463
AUDJPY,45,46.666666666666664,2.6845427452539217,0.05965650545008715,1.1077648235952529,7.373831319229296,4,-3.1610578464731605,-3.3556354670266915,44,2.4866736878710105,1,0.1978690573829113,long,any,r50_786,none,any,ge45,2.9257693652116665
AUDJPY,31,45.16129032258064,2.064119485733257,0.06658449953978249,1.1165004990437861,5.586491065680095,5,-2.0787827665886223,-3.1347818531629352,30,3.1094476535280937,1,-1.0453281677948365,long,not_oppose,r50_764,none,any,any,2.5399087513781953
AUDJPY,32,43.75,1.7702360312960916,0.055319875978002864,1.0949236730368428,7.651854234992557,4,-2.6806712786082136,-3.123675347370169,32,1.7702360312960916,0,0.0,long,any,r50_886,ex_1_6,rec25_85,ge45,2.4772283867079574
AUDJPY,27,44.44444444444444,0.5604997032487714,0.020759248268473016,1.0357560199200582,3.9853586783701465,3,-1.0619081874820917,-2.095281758792713,26,0.36263064586586014,1,0.1978690573829113,long,not_oppose,r50_886,ex_1_6,any,ge45,2.2950684369679983
AUDJPY,27,44.44444444444444,1.9770075085593501,0.07322250031701297,1.1272046025095104,7.66072012069183,5,-3.107176355166078,-4.163175441740391,27,1.9770075085593501,0,0.0,long,any,r50_764,ex_1_6_14,rec25_85,any,2.2715303337918975
AUDJPY,36,44.44444444444444,2.6445703240972467,0.07346028678047907,1.1275548055560487,8.261235404038624,5,-3.107176355166078,-4.163175441740391,36,2.6445703240972467,0,0.0,long,any,r50_886,ex_1_6_14,rec25_85,any,2.258447441715282
AUDJPY,37,45.94594594594595,1.9945975818432022,0.05390804275251898,1.0954742034284701,5.206976864593126,5,-2.122894148957793,-3.1347818531629352,35,2.8420566922551274,2,-0.8474591104119252,long,not_oppose,r50_800,none,any,any,1.8150567057260223
AUDJPY,25,44.0,0.16273747010886766,0.006509498804354707,1.0111197587420049,3.752516289225958,3,-1.0619081874820917,-2.095281758792713,24,-0.03513158727404364,1,0.1978690573829113,long,not_oppose,r50_786,ex_1_6_11_14,any,any,0.8303357116449492
AUDJPY,25,44.0,0.16273747010886766,0.006509498804354707,1.0111197587420049,3.752516289225958,3,-1.0619081874820917,-2.095281758792713,24,-0.03513158727404364,1,0.1978690573829113,long,not_oppose,r50_800,ex_1_6_11_14,any,any,0.8303357116449492
AUDJPY,28,42.857142857142854,0.8933366342359417,0.03190487979414077,1.0536832127873215,6.212241547227622,4,-2.0787827665886223,-3.1347818531629352,28,0.8933366342359417,0,0.0,long,not_oppose,r50_886,ex_1_6_14,rec25_85,any,0.44113387760087797
AUDJPY,34,44.11764705882353,0.8261427031875243,0.024298314799633066,1.0416799989999714,5.423521230426109,4,-2.0787827665886223,-3.1347818531629352,33,0.628273645804613,1,0.1978690573829113,long,not_oppose,r50_886,ex_1_6,any,any,0.015930012064818033
AUDJPY,31,45.16129032258064,2.2182909943802693,0.07155777401226675,1.1260029281300425,8.678517407216209,5,-3.107176355166078,-4.163175441740391,30,3.263619162175106,1,-1.0453281677948365,long,any,r50_764,ex_1,rec25_85,any,-0.3497209744003924
AUDJPY,49,44.89795918367347,2.343412019695541,0.04782473509582737,1.083730831522445,6.928259640586627,5,-2.7073153004083834,-3.43077237201554,48,3.3887401874903773,1,-1.0453281677948365,long,any,r50_764,none,any,any,-0.44311256323216375
AUDJPY,39,43.58974358974359,0.04267484776350608,0.0010942268657309251,1.001860993749558,4.973361462699414,3,-1.055999086574313,-1.6595778871442488,37,0.8901339581754313,2,-0.8474591104119252,long,not_oppose,r50_886,ex_1,any,any,-1.1275040761967265
AUDJPY,25,44.0,0.8565792084718804,0.034263168338875216,1.0587281240473758,5.611726263880829,4,-2.0787827665886223,-3.1347818531629352,24,1.901907376266717,1,-1.0453281677948365,long,not_oppose,r50_786,ex_1,rec25_85,any,-1.1496402429137333
AUDJPY,25,44.0,0.8565792084718804,0.034263168338875216,1.0587281240473758,5.611726263880829,4,-2.0787827665886223,-3.1347818531629352,24,1.901907376266717,1,-1.0453281677948365,long,not_oppose,r50_800,ex_1,rec25_85,any,-1.1496402429137333
AUDJPY,30,43.333333333333336,1.3391107240983913,0.044637024136613045,1.0759443270087994,8.678517407216209,5,-3.107176355166078,-4.163175441740391,30,1.3391107240983913,0,0.0,long,any,r50_786,ex_1_6,rec25_85,any,-1.289996828945669
AUDJPY,30,43.333333333333336,1.3391107240983913,0.044637024136613045,1.0759443270087994,8.678517407216209,5,-3.107176355166078,-4.163175441740391,30,1.3391107240983913,0,0.0,long,any,r50_800,ex_1_6,rec25_85,any,-1.289996828945669
AUDJPY,40,45.0,1.0376841012014735,0.025942102530036835,1.0454222719633626,5.888418447867399,4,-3.106375632784088,-3.8298327043912446,39,0.8398150438185628,1,0.1978690573829113,long,any,r50_886,ex_1_6_11_14,any,any,-1.3389414154188124
AUDJPY,53,45.28301886792453,1.8890436782467712,0.035642333551825875,1.0627550488622055,6.928259640586627,4,-3.1610578464731605,-3.43077237201554,51,2.7365027886586963,2,-0.8474591104119252,long,any,r50_786,none,any,any,-1.4286742028949801
AUDJPY,48,45.83333333333333,2.0280220619477163,0.042250459623910754,1.0750789249261643,8.434817280704998,4,-4.222043807948861,-4.416621428502393,47,1.8301530045648042,1,0.1978690573829113,long,any,r50_800,none,any,ge45,-1.6660879959313797
AUDJPY,43,44.18604651162791,2.293776067742611,0.0533436294823863,1.0922557805595818,8.84767110968069,6,-2.6806712786082136,-3.4719991823910004,42,3.3391042355374476,1,-1.0453281677948365,long,any,r50_886,ex_1,rec25_85,any,-1.8588237392458136
AUDJPY,39,43.58974358974359,2.035879031234844,0.052202026441919076,1.0893146584918119,10.322875075699375,6,-3.107176355166078,-4.163175441740391,39,2.035879031234844,0,0.0,long,any,r50_886,ex_1_6,rec25_85,any,-2.0250166758897183
AUDJPY,28,42.857142857142854,0.9039596318244221,0.03228427256515793,1.0544062458300092,7.66072012069183,5,-3.107176355166078,-4.163175441740391,28,0.9039596318244221,0,0.0,long,any,r50_786,ex_1_6_14,rec25_85,any,-2.225267060809287
AUDJPY,28,42.857142857142854,0.9039596318244221,0.03228427256515793,1.0544062458300092,7.66072012069183,5,-3.107176355166078,-4.163175441740391,28,0.9039596318244221,0,0.0,long,any,r50_800,ex_1_6_14,rec25_85,any,-2.225267060809287
AUDJPY,25,44.0,-0.488869492775842,-0.01955477971103368,0.9666067249395766,4.377577629389364,4,-1.0619081874820917,-2.095281758792713,24,-0.6867385501587533,1,0.1978690573829113,long,not_oppose,r50_800,ex_1,any,ge45,-2.2918675976377565
AUDJPY,69,43.47826086956522,1.1885545513912326,0.017225428281032355,1.0300290126302174,6.491755046556172,4,-2.762231152216246,-2.9942677779850855,67,2.0360136618031577,2,-0.8474591104119252,long,any,r50_886,none,any,any,-2.458286833683152
AUDJPY,28,42.857142857142854,0.897179584050448,0.032042128001801715,1.0538808828722566,10.594848566214731,5,-3.1705976628534356,-3.7667509781379094,28,0.897179584050448,0,0.0,both,any,r50_618,none,any,ge45,-2.7800941392590977
AUDJPY,56,44.642857142857146,1.2325229949405645,0.02200933919536722,1.038274014409922,6.957966095792039,4,-4.222043807948861,-3.43077237201554,54,2.0799821053524896,2,-0.8474591104119252,long,any,r50_800,none,any,any,-3.0456800456895676
AUDJPY,59,44.06779661016949,1.5476802857236363,0.026231869249553157,1.0463849079739522,7.998312686674543,4,-4.222043807948861,-4.416621428502393,58,1.3498112283407249,1,0.1978690573829113,long,any,r50_886,none,any,ge45,-3.2516177857015593
AUDJPY,28,42.857142857142854,-0.4696954949218365,-0.0167748391043513,0.9719087747947326,4.3938228916921656,4,-2.0787827665886223,-3.1347818531629352,27,-0.6675645523047478,1,0.1978690573829113,long,not_oppose,r50_786,ex_1_6,any,any,-4.089460301433209
AUDJPY,28,42.857142857142854,-0.4696954949218365,-0.0167748391043513,0.9719087747947326,4.3938228916921656,4,-2.0787827665886223,-3.1347818531629352,27,-0.6675645523047478,1,0.1978690573829113,long,not_oppose,r50_800,ex_1_6,any,any,-4.089460301433209
AUDJPY,32,43.75,1.145243117645343,0.03578884742641697,1.0613146796341966,8.678517407216209,5,-3.107176355166078,-4.163175441740391,31,2.190571285440179,1,-1.0453281677948365,long,any,r50_786,ex_1,rec25_85,any,-4.332620614959172
AUDJPY,32,43.75,1.145243117645343,0.03578884742641697,1.0613146796341966,8.678517407216209,5,-3.107176355166078,-4.163175441740391,31,2.190571285440179,1,-1.0453281677948365,long,any,r50_800,ex_1,rec25_85,any,-4.332620614959172
AUDJPY,26,42.30769230769231,-0.8924486755495779,-0.034324949059599145,0.9430679223635253,5.438307057168496,5,-1.0619081874820917,-2.1090590006202925,25,-1.0903177329324891,1,0.1978690573829113,long,not_oppose,r50_886,ex_1_6_14,any,ge45,-4.408551094591532
AUDJPY,33,42.42424242424242,-0.6268056756108246,-0.018994111382146198,0.9683768193656662,5.423521230426109,4,-2.0787827665886223,-3.1347818531629352,32,-0.8246747329937358,1,0.1978690573829113,long,not_oppose,r50_886,ex_1_6_14,any,any,-4.828739354680568
AUDJPY,34,44.11764705882353,-0.26745899310750143,-0.007866440973750041,0.9864504742817125,7.580616528524056,4,-3.106375632784088,-3.8298327043912446,33,-0.4653280504904127,1,0.1978690573829113,long,any,r50_886,ex_1_6_11_14,any,ge45,-5.953830336153169
AUDJPY,85,41.17647058823529,-0.36121485340987536,-0.004249586510704416,0.992896281278583,8.92142945257517,5,-4.111625144682093,-3.8347884311323606,83,-0.7882029730595217,2,0.42698811964964634,both,any,r50_800,none,rec25_85,any,-6.235730412908904
AUDJPY,29,41.37931034482759,-1.284277853126845,-0.04428544321127052,0.92723125609781,6.254796291964329,4,-2.067676260795856,-2.7911333324030125,29,-1.284277853126845,0,0.0,long,any,r50_764,ex_1_6_11_14,any,any,-7.268724597211856
AUDJPY,25,40.0,-1.056694274337989,-0.04226777097351956,0.9324680153583016,5.611726263880829,4,-2.0787827665886223,-3.1347818531629352,25,-1.056694274337989,0,0.0,long,not_oppose,r50_764,ex_1_6,any,any,-7.3739748165574905
AUDJPY,29,41.37931034482759,-1.2739184927057616,-0.043928223886405576,0.9277296570301514,7.707554349844487,4,-2.6579937614361393,-2.7911333324030125,29,-1.2739184927057616,0,0.0,long,any,r50_764,ex_1_6,any,ge45,-7.883699802278653
AUDJPY,33,42.42424242424242,-1.7386461945756138,-0.052686248320473146,0.912025952855637,5.065065971622866,3,-2.103275308347012,-3.128302023072922,32,-1.9365152519585251,1,0.1978690573829113,long,any,r50_786,ex_1_6_11_14,any,any,-8.41401653318636
AUDJPY,33,42.42424242424242,-1.7386461945756138,-0.052686248320473146,0.912025952855637,5.065065971622866,3,-2.103275308347012,-3.128302023072922,32,-1.9365152519585251,1,0.1978690573829113,long,any,r50_800,ex_1_6_11_14,any,any,-8.41401653318636
AUDJPY,31,41.935483870967744,-1.4475021296559643,-0.046693617085676264,0.9223949782045976,8.732598548136476,4,-2.6579937614361393,-2.7911333324030125,31,-1.4475021296559643,0,0.0,long,any,r50_764,ex_1,any,ge45,-8.686617425330304
AUDJPY,33,42.42424242424242,-1.7282868341545294,-0.05237232830771301,0.9124543128397027,7.946804051702795,4,-2.6579937614361393,-2.7911333324030125,32,-1.9261558915374408,1,0.1978690573829113,long,any,r50_786,ex_1_6,any,ge45,-9.002012550682323
AUDJPY,33,42.42424242424242,-1.7282868341545294,-0.05237232830771301,0.9124543128397027,7.946804051702795,4,-2.6579937614361393,-2.7911333324030125,32,-1.9261558915374408,1,0.1978690573829113,long,any,r50_800,ex_1_6,any,ge45,-9.002012550682323
AUDJPY,28,42.857142857142854,-1.5839766331519736,-0.05657059404114191,0.9049077484937814,6.541917156535824,3,-2.103275308347012,-3.128302023072922,27,-1.781845690534885,1,0.1978690573829113,long,any,r50_786,ex_1_6_11_14,any,ge45,-9.416765560930239
AUDJPY,28,42.857142857142854,-1.5839766331519736,-0.05657059404114191,0.9049077484937814,6.541917156535824,3,-2.103275308347012,-3.128302023072922,27,-1.781845690534885,1,0.1978690573829113,long,any,r50_800,ex_1_6_11_14,any,ge45,-9.416765560930239
AUDJPY,35,42.857142857142854,-1.9018704711047312,-0.05433915631727804,0.9084167960985239,8.732598548136476,4,-2.6579937614361393,-2.7911333324030125,34,-2.0997395284876426,1,0.1978690573829113,long,any,r50_786,ex_1,any,ge45,-9.617613968317976
AUDJPY,27,40.74074074074074,-1.7090695849797306,-0.0632988735177678,0.8971018310439821,7.340588023111846,3,-2.067676260795856,-2.7911333324030125,27,-1.7090695849797306,0,0.0,long,any,r50_764,ex_1_6_14,any,ge45,-9.797993260284471
AUDJPY,27,40.74074074074074,-1.9226438737201852,-0.07120903236000686,0.8850118371793425,5.00390660898721,4,-2.0787827665886223,-3.1347818531629352,26,-2.1205129311030966,1,0.1978690573829113,long,not_oppose,r50_786,ex_1_6_14,any,any,-10.292988925496742
AUDJPY,27,40.74074074074074,-1.9226438737201852,-0.07120903236000686,0.8850118371793425,5.00390660898721,4,-2.0787827665886223,-3.1347818531629352,26,-2.1205129311030966,1,0.1978690573829113,long,not_oppose,r50_800,ex_1_6_14,any,any,-10.292988925496742
AUDJPY,81,40.74074074074074,-1.445882460798918,-0.017850400750603925,0.970489477676438,10.798321243947042,5,-3.3436441244332276,-4.616451554139454,79,-1.8728705804485661,2,0.42698811964964634,both,any,r50_786,none,rec25_85,any,-10.381805730830424
AUDJPY,31,41.935483870967744,-1.6886072996668764,-0.05447120321506053,0.9101361800280169,5.418867089984156,5,-2.0787827665886223,-3.1347818531629352,29,-0.8411481892549513,2,-0.8474591104119252,long,not_oppose,r50_786,ex_1,any,any,-10.435575881713344
AUDJPY,75,41.333333333333336,-0.19211813360689844,-0.002561575114758646,0.9957131058010159,10.948712994563195,5,-4.801044268113093,-5.640867379397831,73,-0.6191062532565448,2,0.42698811964964634,both,any,r50_764,none,rec25_85,any,-10.532160078633696
AUDJPY,31,41.935483870967744,-2.163437926428499,-0.06978832020737093,0.8844548463120784,8.381955143976766,3,-2.103275308347012,-2.7911333324030125,30,-2.36130698381141,1,0.1978690573829113,long,any,r50_786,ex_1_6_14,any,ge45,-11.085569494636458
AUDJPY,31,41.935483870967744,-2.163437926428499,-0.06978832020737093,0.8844548463120784,8.381955143976766,3,-2.103275308347012,-2.7911333324030125,30,-2.36130698381141,1,0.1978690573829113,long,any,r50_800,ex_1_6_14,any,ge45,-11.085569494636458
AUDJPY,36,41.66666666666667,-2.9416304878023967,-0.08171195799451102,0.865102090069734,8.732598548136476,4,-2.6579937614361393,-2.7911333324030125,35,-3.139499545185308,1,0.1978690573829113,long,any,r50_800,ex_1,any,ge45,-12.704970361285866
AUDJPY,46,41.30434782608695,-3.2681702423681056,-0.07104717918191535,0.883307583625828,8.895730985830642,4,-3.7018361465725134,-3.257630793160758,45,-3.4660392997510168,1,0.1978690573829113,long,any,r50_886,ex_1,any,ge45,-12.756600739391557
AUDJPY,35,40.0,-1.3717775922031874,-0.03919364549151964,0.9371262233947393,10.594848566214731,5,-3.1705976628534356,-4.806251072508131,35,-1.3717775922031874,0,0.0,both,any,r50_618,none,any,any,-12.764976910952338
AUDJPY,107,40.18691588785047,-2.2049381173069644,-0.020606898292588452,0.965756878466233,11.04531344088981,7,-2.651812488949478,-4.411805405122639,104,-1.5957968226036208,3,-0.6091412947033439,both,any,r50_886,none,rec25_85,any,-13.84409236464538
AUDJPY,32,40.625,-2.728367316364541,-0.08526147863639191,0.8624155774684722,5.418867089984156,5,-2.0787827665886223,-3.1347818531629352,30,-1.8809082059526165,2,-0.8474591104119252,long,not_oppose,r50_800,ex_1,any,any,-13.856940290834618
AUDJPY,39,41.02564102564102,-2.922456489948392,-0.07493478179354851,0.8776546849778016,8.916397591783136,4,-3.107176355166078,-3.8306334267732343,38,-3.120325547331303,1,0.1978690573829113,long,any,r50_786,ex_1_6,any,any,-14.174707792883373
AUDJPY,39,41.02564102564102,-2.922456489948392,-0.07493478179354851,0.8776546849778016,8.916397591783136,4,-3.107176355166078,-3.8306334267732343,38,-3.120325547331303,1,0.1978690573829113,long,any,r50_800,ex_1_6,any,any,-14.174707792883373
AUDJPY,39,41.02564102564102,-2.92133926187652,-0.07490613491991077,0.8776672047689486,8.976449162553243,4,-3.106375632784088,-3.8298327043912446,38,-3.1192083192594313,1,0.1978690573829113,long,any,r50_886,ex_1_6_14,any,ge45,-14.197085187766511
AUDJPY,28,39.285714285714285,-2.275606079083028,-0.0812716456815367,0.8715630341786786,6.636770462172819,5,-2.0787827665886223,-3.1347818531629352,27,-1.2302779112881916,1,-1.0453281677948365,long,not_oppose,r50_764,ex_1,any,any,-14.228298783838603
AUDJPY,46,41.30434782608695,-2.6556962619377664,-0.05773252743342971,0.9052405835455499,9.537814960593781,5,-4.14587572715431,-4.869332798761466,45,-2.8535653193206776,1,0.1978690573829113,long,any,r50_886,ex_1_6_14,any,any,-14.724659989203726
AUDJPY,30,40.0,-1.8061753519597323,-0.06020584506532441,0.9032063194323487,12.411487925176,6,-2.0989357720997477,-3.7722892580899052,30,-1.8061753519597323,0,0.0,both,not_oppose,r50_764,none,rec25_85,ge45,-14.761197594980024
AUDJPY,35,40.0,-2.4680881484996227,-0.07051680424284636,0.8866421348781414,10.378575190551306,6,-3.107176355166078,-3.9256225850775666,35,-2.4680881484996227,0,0.0,long,any,r50_764,ex_1_6,any,any,-15.412094430465412
AUDJPY,37,40.54054054054054,-3.357607582222361,-0.09074615087087463,0.8531818146674436,8.113947201002457,4,-3.107176355166078,-3.8306334267732343,36,-3.5554766396052724,1,0.1978690573829113,long,any,r50_786,ex_1_6_14,any,any,-15.535768438149455
AUDJPY,37,40.54054054054054,-3.357607582222361,-0.09074615087087463,0.8531818146674436,8.113947201002457,4,-3.107176355166078,-3.8306334267732343,36,-3.5554766396052724,1,0.1978690573829113,long,any,r50_800,ex_1_6_14,any,any,-15.535768438149455
AUDJPY,42,40.476190476190474,-3.5300305547389255,-0.08404834654140299,0.8639255312872824,9.585140455415646,4,-3.7018361465725134,-3.8298327043912446,41,-3.7278996121218366,1,0.1978690573829113,long,any,r50_886,ex_1_6,any,ge45,-15.589287308880728
AUDJPY,33,39.39393939393939,-2.9032392407735927,-0.08797694669010887,0.8601167982176093,9.360777904026927,5,-3.107176355166078,-3.8306334267732343,33,-2.9032392407735927,0,0.0,long,any,r50_764,ex_1_6_14,any,any,-15.646975057433487
AUDJPY,49,40.816326530612244,-3.2643875548001717,-0.06662015417959534,0.8915028480438927,11.599454632254536,5,-4.14587572715431,-4.869332798761466,48,-3.462256612183083,1,0.1978690573829113,long,any,r50_886,ex_1_6,any,any,-16.747752614117758
AUDJPY,42,40.476190476190474,-4.14136829469343,-0.09860400701651023,0.840454722234039,9.941441790075125,4,-3.107176355166078,-3.8306334267732343,40,-3.2939091842815045,2,-0.8474591104119252,long,any,r50_786,ex_1,any,any,-19.110945081128513
AUDJPY,51,37.254901960784316,-4.944485438077225,-0.09695069486425932,0.8457353178867208,12.683353208655197,6,-2.6739711777269903,-3.7843281644908533,51,-4.944485438077225,0,0.0,both,not_oppose,r50_886,none,rec25_85,ge45,-19.657885806666588
AUDJPY,55,40.0,-5.07129473328206,-0.09220535878694655,0.8518070157592835,11.149294864527839,4,-3.7018361465725134,-4.11546718248078,53,-4.223835622870135,2,-0.8474591104119252,long,any,r50_886,ex_1,any,any,-19.905628627741144
AUDJPY,57,38.59649122807017,-4.053513059001726,-0.07111426419301274,0.8858363175450266,15.380111722833778,6,-4.50445017678218,-4.741699720356073,57,-4.053513059001726,0,0.0,both,any,r50_764,none,rec25_85,ge45,-19.90844515873894
AUDJPY,63,38.095238095238095,-5.6377863938254995,-0.08948867291786507,0.854597251355126,12.54209868947893,6,-2.698397684282148,-4.397358034116808,62,-5.835655451208411,1,0.1978690573829113,both,not_oppose,r50_886,none,any,ge45,-20.33828277081516
AUDJPY,44,36.36363636363637,-6.034649273885149,-0.13715111986102613,0.7903113058820921,9.83451672334375,5,-2.6739711777269903,-3.244679409949728,44,-6.034649273885149,0,0.0,both,not_oppose,r50_886,ex_1,rec25_85,ge45,-20.628751543463743
