symbol,timeframe,event_type,loser_cohort,cascade_direction,signal_time,period,year,atr_signal,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,sqz_variant,mfe_12_atr,mae_12_atr,fwd_12_atr,hit_3atr_12,hit_1atr_first_12,mfe_24_atr,mae_24_atr,fwd_24_atr,hit_3atr_24,hit_1atr_first_24,mfe_48_atr,mae_48_atr,fwd_48_atr,hit_3atr_48,hit_1atr_first_48,mfe_72_atr,mae_72_atr,fwd_72_atr,hit_3atr_72,hit_1atr_first_72,parent_event,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,drop,drop_atr,drop_bars,recovery_bars_at_context,recovery_ratio_at_context,drop_speed,recovery_speed_at_context,speed_ratio_at_context,context_i,shelf_hold_level,risk_atr,entry_close,ema20_gt_50,don20_break,don55_break,dormant120_break,dormant360_break,dormant1250_break,dormant_break_key,dormant_high_level,dormant_break_atr,recent_dormant_break_key,bars_since_dormant_break,recent_dormant_high_level,nearest_overhead_key,nearest_overhead_level,nearest_overhead_room_atr,pre_calm,trap_level,break_time,break_extreme,fail_bars,break_depth_atr,reclaim_atr,range_atr,activity_ratio,atr_expansion_20,lower_wick_atr,upper_wick_atr,ema50_slope_20_atr,range60_atr,don_lookback,fail_window,adx14,box_range_atr,touches_high,touches_low
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2021-10-19 00:00:00,Research_2015_2024,2021,6.98021614773496,short_squeeze,1772.008,1760.184,1.6939303525488805,3.324538883732149,1.6784580523056825,0.9200238989416263,0.9795151928985992,0.05949129395697297,1773.5667139611248,E1_SQZ_DEFAULT,2.1065250257001447,1.1346353511660334,1.6649914206125755,False,True,5.599253543557185,1.1346353511660334,2.8142394997860305,True,True,5.599253543557185,1.1346353511660334,3.5557638151440174,True,True,5.599253543557185,2.2950578694039985,-0.19010872613602403,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2022-11-04 04:00:00,Research_2015_2024,2022,9.624619913776623,short_squeeze,1639.918,1616.477,2.4355247490289456,3.048328169095228,1.1595263085688947,0.518906810035833,0.5708781362007211,0.051971326164888025,1671.8957763392855,E1_SQZ_DEFAULT,3.8422296497202,0.1641623268403903,2.9019327776280526,True,True,8.040837008973652,0.1641623268403903,6.7026023446038385,True,True,14.711126389243724,0.1641623268403903,14.116921106205595,True,True,14.711126389243724,0.1641623268403903,9.397773710578477,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-02-15 08:00:00,Research_2015_2024,2024,7.047929311852397,short_squeeze,1996.025,1984.088,1.6936889505866428,5.224229468090762,0.6498362564871412,0.8034934497815965,0.8689956331877475,0.06550218340615103,2025.1667479459338,E1_SQZ_DEFAULT,3.6109896785146756,0.34903868798216964,3.31728639228579,True,True,4.930526181861876,0.34903868798216964,4.43534527899287,True,True,6.220266699649651,0.34903868798216964,5.0936946742112745,True,True,12.878960043959815,0.34903868798216964,12.202165514823669,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_chain_second_shelf,shorts_still_trapped,up,2024-02-15 12:00:00,Research_2015_2024,2024,7.4437915038629345,,,,,,,,,,,E1_SQZ_DEFAULT,2.981007728183227,0.7684256063635917,2.3616996782993,False,True,4.230371039228915,0.7684256063635917,3.6889802711091177,True,True,5.451522920670371,0.7684256063635917,4.646825476244165,True,True,11.756105736517089,0.7684256063635917,10.837219172264108,True,True,2024-02-15 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-06-10 16:00:00,Research_2015_2024,2024,13.419901070679195,short_squeeze,2308.605,2286.628,1.6376424747285847,5.886034448687782,0.506710143702723,0.16367647058820578,0.2622058823529197,0.09852941176471394,2324.9644228555503,E1_SQZ_DEFAULT,2.448378704652928,0.8228823701336885,0.9371902172572194,False,True,2.448378704652928,0.9868180048610221,1.7667790451751855,False,True,4.227825503420687,0.9868180048610221,3.350024695653331,True,True,4.465010560392116,0.9868180048610221,0.31892932574230853,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-07-26 12:00:00,Research_2015_2024,2024,13.657409467770943,short_squeeze,2379.265,2353.005,1.9227658116254545,3.8572468757208838,1.446614019051202,0.6044946095054775,0.7162018525079512,0.11170724300247371,2367.4460736370243,E1_SQZ_DEFAULT,1.3140852254852462,1.1371116928615037,0.1383864198009433,False,True,5.363169360401048,1.1371116928615037,4.071782436576266,True,True,6.768926436463407,1.529133328636158,0.3036446999547441,True,True,6.768926436463407,1.529133328636158,5.73095506762858,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2025-06-30 04:00:00,OOS_2025_2026,2025,19.41224214806105,short_squeeze,3290.915,3244.925,2.3691235483889423,3.0449857130957025,1.0091569974546628,0.7139867279224081,0.8053598774885108,0.09137314956610262,3307.716273304088,E1_SQZ_DEFAULT,3.3525236035910617,0.9468251972034822,2.1517349557774854,True,True,3.74351398698468,0.9468251972034822,2.5751790864093143,True,True,61.86766015176449,0.9468251972034822,61.2196154846905,True,True,68.74476373319361,0.9468251972034822,68.4284684823324,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2017-07-04 20:00:00,Research_2015_2024,2017,4.130645488260061,short_squeeze,1226.488,1218.489,1.9365012133659083,3.918031708602789,0.9582037507815933,0.7857503789793432,0.8110156644770472,0.025265285497704064,1253.6086066585576,E1_SQZ_STRICT,0.6030534469926785,2.230159917180482,-0.9390784106321532,False,False,0.6030534469926785,5.2798043458303425,-3.0438341987310507,False,False,1.5050916418921825,5.2798043458303425,0.37693866598459086,False,False,5.052721193169083,5.2798043458303425,4.679898106710349,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_chain_second_shelf,shorts_still_trapped,up,2017-07-05 00:00:00,Research_2015_2024,2017,4.101313667670059,,,,,,,,,,,E1_SQZ_STRICT,0.3611038120967093,2.4923721588471093,-1.6897025103512677,False,False,0.3611038120967093,5.563827068355723,-3.414271897900267,False,False,1.269593213766056,5.563827068355723,0.20725066865777933,False,False,4.842594741426553,5.563827068355723,3.9077723136218747,True,False,2017-07-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2018-04-02 00:00:00,Research_2015_2024,2018,4.563657141231372,short_squeeze,1328.269,1321.178,1.5537977066538773,3.93609761734931,1.0013898631234277,0.5862144420131564,0.7803063457330592,0.19409190371990284,1327.0024488498486,E1_SQZ_STRICT,3.39508414425263,0.20312656523311542,1.16573174438001,True,True,4.145797857832733,1.437662777232565,0.21057673051677028,True,True,7.860800864264851,2.1138748379763186,5.171291196873771,True,True,7.860800864264851,2.1138748379763186,3.938507964941066,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2018-06-19 00:00:00,Research_2015_2024,2018,4.17044440739244,short_squeeze,1282.342,1277.009,1.278760601759113,4.686790684789613,0.8131027940305985,0.7401946328516468,0.9436744323208415,0.20347979946919464,1303.5657901484904,E1_SQZ_STRICT,0.06234347580299129,4.5503543858208175,-4.279879613875486,False,False,0.06234347580299129,5.374966744614992,-3.088399878240626,False,False,0.06234347580299129,9.075771381320429,-8.452096840691224,False,False,0.06234347580299129,10.986598914682135,-6.464538875571947,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2019-11-06 16:00:00,Research_2015_2024,2019,5.774655873849194,short_squeeze,1489.748,1479.275,1.813614564882981,3.622207185491962,1.4650223640704811,0.27458628841605853,0.6217494089834478,0.34716312056738924,1495.8821181502076,E1_SQZ_STRICT,0.2129997054145048,6.026333128800527,-5.034585719931527,False,False,0.2129997054145048,7.857264742904183,-6.765771130524038,False,False,0.2129997054145048,7.857264742904183,-5.491755819357792,False,False,0.2129997054145048,7.857264742904183,-3.4067830931865783,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2019-12-10 08:00:00,Research_2015_2024,2019,3.9889162777365534,short_squeeze,1465.318,1459.085,1.5625798001297644,3.627551693867788,1.2141142262198987,0.8616559983481185,0.8616559983481185,0.0,1474.6623017242548,E1_SQZ_STRICT,3.118641539164851,1.0303550422803192,2.059958000588246,True,False,5.089101547029483,1.1933065696482796,2.7067502169101956,True,False,5.089101547029483,1.1933065696482796,2.9807594775458384,True,False,11.905489284159017,1.1933065696482796,11.647273786945215,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2021-03-31 12:00:00,Research_2015_2024,2021,9.515806166633562,short_squeeze,1690.448,1677.788,1.3304180201138809,3.9376590216166294,2.775382299463442,0.8792124195380596,0.9772813328284774,0.09806891329041774,1758.6704834371067,E1_SQZ_STRICT,2.3568155558525823,0.252211946941028,1.7641174805412023,False,True,3.917692242483817,0.252211946941028,2.7753822994634656,True,True,5.309797101287021,0.252211946941028,2.0492220688957747,True,True,7.956236042876881,0.252211946941028,7.271060253687117,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-02-15 08:00:00,Research_2015_2024,2024,7.047929311852397,short_squeeze,1996.025,1984.088,1.6936889505866428,5.224229468090762,0.6498362564871412,0.8034934497815965,0.8689956331877475,0.06550218340615103,2025.1667479459338,E1_SQZ_STRICT,3.6109896785146756,0.34903868798216964,3.31728639228579,True,True,4.930526181861876,0.34903868798216964,4.43534527899287,True,True,6.220266699649651,0.34903868798216964,5.0936946742112745,True,True,12.878960043959815,0.34903868798216964,12.202165514823669,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_chain_second_shelf,shorts_still_trapped,up,2024-02-15 12:00:00,Research_2015_2024,2024,7.4437915038629345,,,,,,,,,,,E1_SQZ_STRICT,2.981007728183227,0.7684256063635917,2.3616996782993,False,True,4.230371039228915,0.7684256063635917,3.6889802711091177,True,True,5.451522920670371,0.7684256063635917,4.646825476244165,True,True,11.756105736517089,0.7684256063635917,10.837219172264108,True,True,2024-02-15 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-06-10 16:00:00,Research_2015_2024,2024,13.419901070679195,short_squeeze,2308.605,2286.628,1.6376424747285847,5.886034448687782,0.506710143702723,0.16367647058820578,0.2622058823529197,0.09852941176471394,2324.9644228555503,E1_SQZ_STRICT,2.448378704652928,0.8228823701336885,0.9371902172572194,False,True,2.448378704652928,0.9868180048610221,1.7667790451751855,False,True,4.227825503420687,0.9868180048610221,3.350024695653331,True,True,4.465010560392116,0.9868180048610221,0.31892932574230853,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E1_short_squeeze_cascade,shorts_and_late_sellers,up,2024-07-26 12:00:00,Research_2015_2024,2024,13.657409467770943,short_squeeze,2379.265,2353.005,1.9227658116254545,3.8572468757208838,1.446614019051202,0.6044946095054775,0.7162018525079512,0.11170724300247371,2367.4460736370243,E1_SQZ_STRICT,1.3140852254852462,1.1371116928615037,0.1383864198009433,False,True,5.363169360401048,1.1371116928615037,4.071782436576266,True,True,6.768926436463407,1.529133328636158,0.3036446999547441,True,True,6.768926436463407,1.529133328636158,5.73095506762858,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2015-10-12 04:00:00,Research_2015_2024,2015,5.756353751325587,,1159.631,1150.398,1.6039667468098147,,,0.7413131313131186,0.7866666666666605,,,,2.0214185059978984,2.223108681785427,1.7427698910425649,False,False,4.66632197401254,2.223108681785427,2.051993416367093,True,False,4.66632197401254,2.223108681785427,0.2675304657302079,True,False,4.66632197401254,2.223108681785427,0.2904616485070941,True,False,,2820-2826,2820.0,2826.0,1153.629,1136.569,17.059999999999945,2.930671835749975,6.0,4.0,0.9361664712778461,0.48844530595832913,0.6858991777368554,1.4042497069167692,2830.0,1145.099,2.7152758695957457,1164.589,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2016-03-08 04:00:00,Research_2015_2024,2016,9.318324046344516,,1273.111,1258.319,1.587409916894111,,,0.6356889319135276,0.8962030762611686,,,,0.47004160600297124,3.2997350003150165,-2.9842276209431446,False,False,1.1299242168048895,3.9222718396810614,-2.2279757493671326,False,False,1.1299242168048895,5.151248203139091,-1.0484718015180694,False,False,1.1299242168048895,6.262928795966713,-5.545095850178129,False,False,,3422-3435,3422.0,3435.0,1253.251,1211.459,41.791999999999916,4.339726184998009,13.0,7.0,0.6544075421133229,0.33382509115369297,0.4057070780241963,1.215328292496171,3442.0,1232.355,1.8963260907972344,1273.66,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-01-17 04:00:00,Research_2015_2024,2017,5.246375183872562,,1208.581,1201.151,1.4162159090031858,,,0.6648044692737552,0.7219273743016723,,,,1.5058015721568698,2.5427079712116822,-2.159586305384434,False,True,1.629887246014365,2.868456691061828,1.0961854229713954,False,True,1.7217602026953218,5.234090021699605,-5.148316514424883,False,True,1.7217602026953218,5.784946546197511,-0.23806913463594231,False,True,,4834-4841,4834.0,4841.0,1206.929,1187.838,19.091000000000122,2.9994823467782,7.0,3.0,0.8135246975014326,0.4284974781111714,0.8133843229412073,1.8982242941700094,4844.0,1197.3835,2.1078541675712015,1210.898,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-02-08 08:00:00,Research_2015_2024,2017,5.0890541237746705,,1235.709,1227.691,1.5755383623338026,,,0.7524369266055203,0.8011754587156011,,,,1.5222868162883558,3.020600611847747,-2.0125547402123583,False,True,1.5222868162883558,3.470782501110236,-2.004891233585893,False,True,1.5222868162883558,4.0007434593559426,-0.5566849813534271,False,True,2.773992898611393,4.0007434593559426,2.5957672445035564,False,True,,4881-4903,4881.0,4903.0,1219.931,1180.548,39.38300000000004,6.899017980270025,22.0,13.0,0.8094863265876159,0.3135917263759102,0.4295892863008227,1.3698999373021192,4916.0,1200.2395000000001,2.0715565750604132,1236.961,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-06-06 00:00:00,Research_2015_2024,2017,4.107914075622109,,1283.381,1277.749,1.371012123506294,,,0.7562684365781487,0.9076327433628358,,,,2.801178356744822,0.4705551198042662,-0.13705252584052965,False,True,2.801178356744822,4.849906700393395,-4.089423413135999,False,True,2.801178356744822,8.047636681639565,-7.478247946397891,False,True,2.801178356744822,10.609277408851293,-9.345862472594606,False,True,,5444-5452,5444.0,5452.0,1274.072,1259.029,15.042999999999893,3.0340233001370103,8.0,3.0,1.1575483613640987,0.3792529125171263,1.1706762331380303,3.086795630304263,5455.0,1266.5504999999998,1.9058282074022581,1284.551,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-08-01 12:00:00,Research_2015_2024,2017,4.452540696298145,,1270.699,1264.728,1.3410320999343834,,,0.4966296069333801,0.7907730018384074,,,,0.506901599322054,3.204911751141118,-0.7004989314512694,False,False,0.506901599322054,3.9323615872971236,-3.3625745436639676,False,False,3.8802565048679263,4.532917580468202,3.586042461840917,True,False,4.5681783474569135,4.532917580468202,3.755159388863325,True,False,,5679-5689,5679.0,5689.0,1258.791,1243.731,15.059999999999945,3.2796936149376195,10.0,3.0,1.1501328021248323,0.32796936149376194,1.257361069153042,3.833776007082775,5692.0,1251.261,1.8093344280429577,1271.671,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-09-07 12:00:00,Research_2015_2024,2017,5.5824153506097876,,1340.892,1331.598,1.6648707443427475,,,0.7802916978309715,0.7802916978309715,,,,1.884488942380621,2.3495206243597186,-1.9828334698869823,False,True,1.884488942380621,4.368897415943088,-2.4733021699096303,False,True,1.884488942380621,7.590979412768183,-6.713223156336168,False,True,1.884488942380621,10.536120353992509,-9.584919186308001,False,True,,5839-5849,5839.0,5849.0,1325.951,1298.288,27.66300000000001,4.38860484937941,10.0,3.0,0.702743737121789,0.438860484937941,1.0280215242012307,2.3424791237392966,5852.0,1312.1195,3.005079841617332,1346.978,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,,,,,,,,,,,,,,,,,,,
XAUUSD,H4,E2_v_reaccel,v_deniers_and_range_shorts,up,2017-10-11 16:00:00,Research_2015_2024,2017,4.598344418572281,,1291.969,1286.669,1.1525887401112784,,,0.49916229196917944,0.905059756506209,,,,2.420653823807281,0.6545834165537675,2.4067357710965354,False,True,2.9077856686845065,2.4189140672184744,-1.826526948716008,False,True,2.9077856686845065,4.060156939222233,-3.7687477105903406,False,True,2.9077856686845065,6.065878816589471,-5.69748535890108,False,True,,6006-6013,6006.0,6013.0,1278.962,1260.581,18.381000000000085,4.247360696921731,7.0,3.0,0.8710081061966115,0.6067658138459614,1.2331618656532388,2.032352247792094,6016.0,1269.7714999999998,1.5487282935744466,1292.641,True,False,False,False,False,False,NONE,,,NONE,,,NONE,,,True,,,,,,,,,,,,,,,,,,,
