symbol,strategy,side,entry_time,exit_time,entry,exit_price,r,accepted,year,month,cum_R
XAGUSD,SaiBest,long,2019-02-18 03:00:00,2019-02-21 01:00:00,15.818,15.98,1.2412094677794543,True,2019,2019-02,68.64781432914282
XAUUSD,TrendBreakV1,long,2019-02-18 13:00:00,2019-02-19 05:00:00,1326.838,1323.3575546972093,-0.9999999999999696,True,2019,2019-02,67.64781432914285
CHFJPY,TrendBreakV1,long,2019-02-20 00:00:00,2019-02-27 06:00:00,110.658,110.40210942147829,-1.000000000000024,True,2019,2019-02,66.64781432914282
EURJPY,SaiBest,long,2019-02-20 01:00:00,2019-02-26 01:00:00,125.67,125.95,0.5501754385964956,True,2019,2019-02,67.19798976773932
XAGUSD,SaiBest,long,2019-02-22 08:00:00,2019-02-27 15:00:00,15.9,15.762464285714286,-1.0,True,2019,2019-02,66.19798976773932
USDJPY,TrendBreakV1,long,2019-02-25 17:00:00,2019-02-26 00:00:00,111.191,110.99229705169736,-0.99999999999999,True,2019,2019-02,65.19798976773933
EURJPY,SaiBest,long,2019-02-26 10:00:00,2019-02-27 06:00:00,125.97,125.69196428571428,-1.0,True,2019,2019-02,64.19798976773933
SILVER,TrendBreakV1,short,2019-03-01 13:00:00,2019-03-01 17:00:00,15.458,15.212516845935106,2.9999999999999942,True,2019,2019-03,67.19798976773933
XAUUSD,TrendBreakV1,short,2019-03-01 16:00:00,2019-03-04 14:00:00,1301.328,1284.194860913549,2.9999999999999933,True,2019,2019-03,70.19798976773933
CHFJPY,SaiBest,long,2019-03-13 23:00:00,2019-03-15 09:00:00,110.909,111.214,0.7750601261514325,True,2019,2019-03,70.97304989389076
EURJPY,TrendBreakV1,short,2019-03-22 14:00:00,2019-03-25 08:00:00,123.94,124.54957324912664,-0.9999999999999996,True,2019,2019-03,69.97304989389076
AUDJPY,TrendBreakV1,short,2019-03-25 00:00:00,2019-03-25 07:00:00,77.627,77.96080118557015,-1.0000000000000064,True,2019,2019-03,68.97304989389076
AUDJPY,TrendBreakV1,long,2019-04-03 09:00:00,2019-04-08 00:00:00,79.417,79.14879037967988,-0.9999999999999768,True,2019,2019-04,67.97304989389079
AUDJPY,SaiBest,long,2019-04-08 14:00:00,2019-04-09 12:00:00,79.29,79.419,0.4502617801046736,True,2019,2019-04,68.42331167399546
XAUUSD,TrendBreakV1,short,2019-04-16 12:00:00,2019-04-23 13:00:00,1279.075,1266.7917847828744,2.9999999999999893,True,2019,2019-04,71.42331167399544
CHFJPY,TrendBreakV1,short,2019-04-18 14:00:00,2019-04-23 11:00:00,110.358,109.70649334506344,2.9999999999999982,True,2019,2019-04,74.42331167399544
USDJPY,TrendBreakV1,short,2019-05-05 21:00:00,2019-05-06 05:00:00,110.619,110.848136850004,-0.9999999999999964,True,2019,2019-05,73.42331167399544
EURJPY,TrendBreakV1,short,2019-05-05 22:00:00,2019-05-06 11:00:00,123.72,124.10321387586283,-0.9999999999999956,True,2019,2019-05,72.42331167399544
GBPJPY,TrendBreakV1,short,2019-05-08 03:00:00,2019-05-09 08:00:00,143.66,142.27371244902054,3.0000000000000075,True,2019,2019-05,75.42331167399546
XAUUSD,TrendBreakV1,long,2019-05-13 13:00:00,2019-05-16 12:00:00,1297.348,1292.1794707342267,-0.999999999999993,True,2019,2019-05,74.42331167399546
SILVER,TrendBreakV1,short,2019-05-16 15:00:00,2019-05-23 15:00:00,14.536,14.626078318277983,-1.0000000000000069,True,2019,2019-05,73.42331167399546
XAUUSD,SaiBest,long,2019-05-31 01:00:00,2019-06-07 05:00:00,1291.608,1332.048,6.303413569663122,True,2019,2019-05,79.72672524365858
USDJPY,TrendBreakV1,short,2019-05-31 04:00:00,2019-06-03 01:00:00,109.016,108.16361818630074,2.999999999999992,True,2019,2019-05,82.72672524365856
AUDJPY,TrendBreakV1,short,2019-06-13 01:00:00,2019-06-17 16:00:00,74.955,74.41859897966928,3.0000000000000187,True,2019,2019-06,85.72672524365858
USDJPY,TrendBreakV1,short,2019-06-20 00:00:00,2019-06-25 04:00:00,107.642,106.782961835447,2.999999999999993,True,2019,2019-06,88.72672524365856
AUDJPY,TrendBreakV1,long,2019-06-30 21:00:00,2019-07-01 00:00:00,76.082,75.86952054122635,-1.0000000000000049,True,2019,2019-06,87.72672524365856
GBPJPY,TrendBreakV1,short,2019-07-03 06:00:00,2019-07-04 05:00:00,135.24,135.67123097413264,-0.9999999999999896,True,2019,2019-07,86.72672524365858
XAGUSD,SaiBest,long,2019-07-04 23:00:00,2019-07-05 06:00:00,15.31,15.206017857142855,-1.0,True,2019,2019-07,85.72672524365858
CHFJPY,SaiBest,long,2019-07-10 07:00:00,2019-07-10 18:00:00,109.758,109.49553571428572,-1.0,True,2019,2019-07,84.72672524365858
XAUUSD,SaiBest,long,2019-07-12 17:00:00,2019-07-16 18:00:00,1411.215,1402.2270535714283,-1.0,True,2019,2019-07,83.72672524365858
XAGUSD,SaiBest,long,2019-07-15 07:00:00,2019-07-17 08:00:00,15.263,15.56,2.4458823529411724,True,2019,2019-07,86.17260759659975
EURJPY,TrendBreakV1,short,2019-07-16 09:00:00,2019-07-16 14:00:00,121.17,121.43751373848232,-0.9999999999999808,True,2019,2019-07,85.17260759659976
SILVER,TrendBreakV1,long,2019-07-16 13:00:00,2019-07-17 18:00:00,15.576,15.966090972452117,3.0000000000000013,True,2019,2019-07,88.17260759659976
XAUUSD,SaiBest,long,2019-07-18 16:00:00,2019-07-19 06:00:00,1428.678,1438.785,0.6727428326914758,True,2019,2019-07,88.84535042929123
AUDJPY,TrendBreakV1,short,2019-07-26 14:00:00,2019-07-30 13:00:00,75.084,74.62620173072851,2.999999999999999,True,2019,2019-07,91.84535042929123
EURJPY,TrendBreakV1,short,2019-08-01 12:00:00,2019-08-02 01:00:00,119.77,118.56903317059474,3.0000000000000044,True,2019,2019-08,94.84535042929123
CHFJPY,TrendBreakV1,short,2019-08-01 12:00:00,2019-08-02 01:00:00,109.059,108.19935078517402,2.9999999999999805,True,2019,2019-08,97.84535042929122
USDJPY,TrendBreakV1,short,2019-08-02 00:00:00,2019-08-05 21:00:00,107.122,105.71391795573872,3.000000000000015,True,2019,2019-08,100.84535042929123
XAUUSD,SaiBest,long,2019-08-02 15:00:00,2019-08-09 12:00:00,1446.728,1499.508,2.9777960915720927,True,2019,2019-08,103.82314652086332
SILVER,TrendBreakV1,long,2019-08-07 01:00:00,2019-08-07 18:00:00,16.745,17.203633388420464,3.000000000000001,True,2019,2019-08,106.82314652086332
EURJPY,TrendBreakV1,short,2019-08-23 15:00:00,2019-08-26 07:00:00,117.37,117.7874202349423,-1.0000000000000069,True,2019,2019-08,105.82314652086332
USDJPY,TrendBreakV1,short,2019-08-25 21:00:00,2019-08-26 01:00:00,104.803,105.221940672519,-1.000000000000005,True,2019,2019-08,104.82314652086332
AUDJPY,TrendBreakV1,short,2019-08-25 21:00:00,2019-08-26 01:00:00,70.602,70.97571691115493,-0.9999999999999908,True,2019,2019-08,103.82314652086333
XAUUSD,TrendBreakV1,long,2019-08-25 22:00:00,2019-08-26 07:00:00,1547.408,1535.444101224253,-1.0000000000000049,True,2019,2019-08,102.82314652086333
SILVER,TrendBreakV1,long,2019-08-25 22:00:00,2019-08-27 16:00:00,17.629,18.17601161630485,2.999999999999994,True,2019,2019-08,105.82314652086333
XAUUSD,SaiBest,long,2019-08-27 15:00:00,2019-08-29 16:00:00,1538.108,1527.6456428571428,-1.0,True,2019,2019-08,104.82314652086333
XAUUSD,TrendBreakV1,long,2019-09-04 17:00:00,2019-09-05 01:00:00,1555.515,1546.7774017514296,-0.999999999999992,True,2019,2019-09,103.82314652086335
USDJPY,TrendBreakV1,long,2019-09-05 14:00:00,2019-09-06 12:00:00,107.046,106.73734961627513,-0.9999999999999974,True,2019,2019-09,102.82314652086335
AUDJPY,SaiBest,long,2019-09-06 04:00:00,2019-09-10 13:00:00,73.025,73.468,2.083830323393507,True,2019,2019-09,104.90697684425686
EURJPY,SaiBest,long,2019-09-17 00:00:00,2019-09-18 06:00:00,119.0,119.67,2.3731815306768524,True,2019,2019-09,107.2801583749337
CHFJPY,SaiBest,long,2019-09-17 01:00:00,2019-09-17 10:00:00,109.076,108.65814285714286,-1.0,True,2019,2019-09,106.2801583749337
GBPJPY,SaiBest,long,2019-09-17 14:00:00,2019-09-18 07:00:00,134.61,134.94,0.4695121951219297,True,2019,2019-09,106.74967057005564
CHFJPY,SaiBest,long,2019-09-25 14:00:00,2019-09-25 18:00:00,108.963,108.63485714285714,-1.0,True,2019,2019-09,105.74967057005564
GBPJPY,TrendBreakV1,short,2019-10-01 14:00:00,2019-10-01 16:00:00,131.8,132.4214309842031,-0.9999999999999952,True,2019,2019-10,104.74967057005564
AUDJPY,TrendBreakV1,short,2019-10-02 08:00:00,2019-10-04 12:00:00,71.937,72.19998346716622,-1.0000000000000009,True,2019,2019-10,103.74967057005564
EURJPY,TrendBreakV1,long,2019-10-11 10:00:00,2019-10-17 08:00:00,119.47,120.6672842253976,2.9999999999999876,True,2019,2019-10,106.74967057005563
EURJPY,SaiBest,long,2019-10-21 08:00:00,2019-10-22 12:00:00,121.19,120.78892857142856,-1.0,True,2019,2019-10,105.74967057005563
SILVER,TrendBreakV1,long,2019-10-25 06:00:00,2019-10-25 17:00:00,18.015,17.88832039860692,-1.000000000000004,True,2019,2019-10,104.74967057005563
CHFJPY,SaiBest,long,2019-11-04 08:00:00,2019-11-07 01:00:00,109.874,109.63489285714286,-1.0,True,2019,2019-11,103.74967057005563
GBPJPY,SaiBest,long,2019-11-04 08:00:00,2019-11-04 19:00:00,140.11,139.87910714285715,-1.0,True,2019,2019-11,102.74967057005563
XAUUSD,TrendBreakV1,short,2019-11-07 15:00:00,2019-11-12 15:00:00,1469.665,1445.730629974935,3.000000000000002,True,2019,2019-11,105.74967057005563
SILVER,TrendBreakV1,short,2019-11-07 15:00:00,2019-11-12 15:00:00,17.207,16.63438263759988,3.0000000000000084,True,2019,2019-11,108.74967057005564
GBPJPY,SaiBest,long,2019-11-29 16:00:00,2019-12-02 15:00:00,141.62,141.04464285714286,-1.0,True,2019,2019-11,107.74967057005564
CHFJPY,TrendBreakV1,long,2019-12-03 08:00:00,2019-12-03 10:00:00,110.198,110.0186279844402,-1.000000000000016,True,2019,2019-12,106.74967057005563
SILVER,TrendBreakV1,short,2019-12-06 14:00:00,2019-12-11 15:00:00,16.59,16.737165085875404,-0.9999999999999984,True,2019,2019-12,105.74967057005563
GBPJPY,SaiBest,long,2019-12-09 07:00:00,2019-12-09 15:00:00,143.04,142.56642857142856,-1.0,True,2019,2019-12,104.74967057005563
CHFJPY,SaiBest,long,2019-12-11 20:00:00,2019-12-13 16:00:00,110.507,111.073,1.6335618203370357,True,2019,2019-12,106.38323239039266
GBPJPY,SaiBest,long,2019-12-11 21:00:00,2019-12-12 13:00:00,143.33,142.84535714285713,-1.0,True,2019,2019-12,105.38323239039266
AUDJPY,TrendBreakV1,long,2019-12-12 11:00:00,2019-12-12 15:00:00,74.865,75.31950177424169,3.0000000000000093,True,2019,2019-12,108.38323239039268
SILVER,TrendBreakV1,long,2019-12-23 06:00:00,2019-12-24 05:00:00,17.314,17.589146083359328,3.000000000000018,True,2019,2019-12,111.38323239039269
XAUUSD,TrendBreakV1,long,2019-12-24 01:00:00,2019-12-24 15:00:00,1487.528,1497.5299615895965,2.999999999999987,True,2019,2019-12,114.38323239039268
AUDJPY,TrendBreakV1,long,2019-12-26 14:00:00,2019-12-27 11:00:00,76.0,76.34424769777074,2.9999999999999516,True,2019,2019-12,117.38323239039264
CHFJPY,TrendBreakV1,long,2019-12-27 07:00:00,2019-12-27 15:00:00,111.919,112.43049422607668,3.000000000000021,True,2019,2019-12,120.38323239039265
USDJPY,TrendBreakV1,short,2020-01-02 15:00:00,2020-01-02 17:00:00,108.272,108.48595019113746,-0.999999999999986,True,2020,2020-01,119.38323239039266
CHFJPY,TrendBreakV1,long,2020-01-09 13:00:00,2020-01-10 11:00:00,112.59,112.32952987825968,-0.9999999999999772,True,2020,2020-01,118.38323239039269
EURJPY,SaiBest,long,2020-01-13 01:00:00,2020-01-14 12:00:00,121.83,122.36,2.152284263959366,True,2020,2020-01,120.53551665435205
GBPJPY,TrendBreakV1,long,2020-01-17 06:00:00,2020-01-17 09:00:00,144.24,143.84785693739022,-0.9999999999999823,True,2020,2020-01,119.53551665435207
XAGUSD,SaiBest,long,2020-01-20 06:00:00,2020-01-21 07:00:00,18.109,17.944482142857144,-1.0,True,2020,2020-01,118.53551665435207
GBPJPY,SaiBest,long,2020-01-24 07:00:00,2020-01-24 09:00:00,143.86,143.48964285714283,-1.0,True,2020,2020-01,117.53551665435207
EURJPY,TrendBreakV1,short,2020-01-26 23:00:00,2020-01-27 07:00:00,119.94,120.32202361595864,-0.9999999999999928,True,2020,2020-01,116.53551665435208
XAUUSD,SaiBest,long,2020-02-18 00:00:00,2020-02-24 19:00:00,1584.165,1653.648,15.327715997589184,True,2020,2020-02,131.86323265194127
SILVER,TrendBreakV1,long,2020-02-18 15:00:00,2020-02-21 05:00:00,18.114,18.486046532102776,3.000000000000003,True,2020,2020-02,134.86323265194127
EURJPY,TrendBreakV1,long,2020-02-20 14:00:00,2020-02-20 16:00:00,121.3,120.80176899108378,-0.999999999999986,True,2020,2020-02,133.86323265194127
GBPJPY,TrendBreakV1,short,2020-02-27 21:00:00,2020-02-28 15:00:00,141.17,138.97164917576868,2.9999999999999893,True,2020,2020-02,136.86323265194127
CHFJPY,TrendBreakV1,short,2020-02-28 15:00:00,2020-02-28 16:00:00,111.452,111.97558434797156,-1.000000000000013,True,2020,2020-02,135.86323265194127
USDJPY,TrendBreakV1,short,2020-02-28 15:00:00,2020-02-28 16:00:00,107.928,108.4691133552312,-0.9999999999999892,True,2020,2020-02,134.86323265194127
XAUUSD,SaiBest,long,2020-03-05 11:00:00,2020-03-06 15:00:00,1647.165,1663.908,1.3291448239493635,True,2020,2020-03,136.19237747589065
AUDJPY,TrendBreakV1,short,2020-03-08 21:00:00,2020-03-09 01:00:00,68.884,67.20314012503235,2.9999999999999893,True,2020,2020-03,139.19237747589065
CHFJPY,TrendBreakV1,short,2020-03-09 01:00:00,2020-03-10 04:00:00,110.569,111.41172531713514,-0.999999999999994,True,2020,2020-03,138.19237747589065
GBPJPY,SaiBest,long,2020-04-09 10:00:00,2020-04-13 04:00:00,135.25,134.55982142857144,-1.0,True,2020,2020-04,137.19237747589065
XAGUSD,SaiBest,long,2020-04-14 13:00:00,2020-04-16 16:00:00,15.636,15.25282142857143,-1.0,True,2020,2020-04,136.19237747589065
CHFJPY,TrendBreakV1,short,2020-04-23 09:00:00,2020-04-23 13:00:00,110.275,110.6119506038098,-1.0000000000000122,True,2020,2020-04,135.19237747589065
AUDJPY,SaiBest,long,2020-04-26 21:00:00,2020-04-28 01:00:00,68.633,69.076,1.2714878786325918,True,2020,2020-04,136.46386535452325
AUDJPY,SaiBest,long,2020-05-11 17:00:00,2020-05-12 00:00:00,69.866,69.33092857142857,-1.0,True,2020,2020-05,135.46386535452325
XAUUSD,SaiBest,long,2020-05-15 13:00:00,2020-05-18 12:00:00,1742.808,1748.658,0.3777993304325587,True,2020,2020-05,135.84166468495582
AUDJPY,TrendBreakV1,long,2020-05-19 00:00:00,2020-05-19 03:00:00,70.201,69.87864352552157,-1.000000000000013,True,2020,2020-05,134.84166468495582
CHFJPY,TrendBreakV1,long,2020-05-20 22:00:00,2020-05-21 12:00:00,111.529,111.2657362099763,-1.0000000000000062,True,2020,2020-05,133.84166468495582
EURJPY,TrendBreakV1,long,2020-05-27 09:00:00,2020-05-27 15:00:00,118.66,118.13570445153998,-1.000000000000008,True,2020,2020-05,132.84166468495582
CHFJPY,SaiBest,long,2020-05-28 01:00:00,2020-05-28 10:00:00,111.394,110.91564285714286,-1.0,True,2020,2020-05,131.84166468495582
CHFJPY,TrendBreakV1,long,2020-05-28 15:00:00,2020-05-29 04:00:00,111.664,111.30160287792091,-1.000000000000011,True,2020,2020-05,130.84166468495582
XAGUSD,SaiBest,long,2020-05-29 11:00:00,2020-06-02 01:00:00,17.567,18.215,2.5908896187348267,True,2020,2020-05,133.43255430369064
GBPJPY,TrendBreakV1,long,2020-05-29 14:00:00,2020-06-02 09:00:00,133.17,135.3378481235563,3.0000000000000147,True,2020,2020-05,136.43255430369067
XAGUSD,SaiBest,long,2020-06-11 14:00:00,2020-06-11 16:00:00,18.003,17.715839285714285,-1.0,True,2020,2020-06,135.43255430369067
CHFJPY,SaiBest,long,2020-07-07 07:00:00,2020-07-09 13:00:00,114.098,114.175,0.3034055727554134,True,2020,2020-07,135.7359598764461
XAGUSD,SaiBest,long,2020-07-08 07:00:00,2020-07-09 14:00:00,18.339,18.66,2.5621436716078625,True,2020,2020-07,138.29810354805394
XAGUSD,SaiBest,long,2020-07-13 03:00:00,2020-07-13 19:00:00,18.898,19.038,0.4761904761904831,True,2020,2020-07,138.77429402424443
XAUUSD,SaiBest,long,2020-07-13 06:00:00,2020-07-14 10:00:00,1807.238,1795.588642857143,-1.0,True,2020,2020-07,137.77429402424443
EURJPY,TrendBreakV1,long,2020-07-14 10:00:00,2020-07-22 04:00:00,122.1,123.29383931839384,2.999999999999992,True,2020,2020-07,140.77429402424443
XAGUSD,SaiBest,long,2020-07-14 20:00:00,2020-07-17 01:00:00,19.268,18.931339285714287,-1.0,True,2020,2020-07,139.77429402424443
GBPJPY,SaiBest,long,2020-07-20 01:00:00,2020-07-21 21:00:00,134.7,135.85,2.223756906077356,True,2020,2020-07,141.9980509303218
XAGUSD,SaiBest,long,2020-07-20 09:00:00,2020-07-24 05:00:00,19.414,22.459,16.08679245282997,True,2020,2020-07,158.08484338315176
XAUUSD,SaiBest,long,2020-07-20 09:00:00,2020-07-22 08:00:00,1811.915,1846.445,4.975030681002617,True,2020,2020-07,163.05987406415437
CHFJPY,SaiBest,long,2020-07-20 20:00:00,2020-07-23 18:00:00,114.286,115.343,2.9798630688683567,True,2020,2020-07,166.03973713302273
USDJPY,TrendBreakV1,short,2020-07-24 00:00:00,2020-07-24 13:00:00,106.528,105.90572919949462,3.0000000000000018,True,2020,2020-07,169.03973713302273
CHFJPY,TrendBreakV1,long,2020-07-31 13:00:00,2020-08-03 05:00:00,115.94,115.52504706980191,-1.0000000000000062,True,2020,2020-07,168.03973713302273
CHFJPY,SaiBest,long,2020-08-05 07:00:00,2020-08-06 02:00:00,115.886,116.129,0.6551126516464848,True,2020,2020-08,168.6948497846692
EURJPY,TrendBreakV1,long,2020-08-05 09:00:00,2020-08-06 11:00:00,125.31,124.94576508452587,-0.9999999999999885,True,2020,2020-08,167.6948497846692
CHFJPY,SaiBest,long,2020-08-27 08:00:00,2020-08-27 11:00:00,116.832,116.55435714285714,-1.0,True,2020,2020-08,166.6948497846692
CHFJPY,TrendBreakV1,long,2020-08-28 03:00:00,2020-08-28 05:00:00,117.868,117.51654402286164,-0.9999999999999852,True,2020,2020-08,165.69484978466923
XAGUSD,SaiBest,long,2020-08-28 10:00:00,2020-09-01 14:00:00,27.518,28.485,1.9785889144652724,True,2020,2020-08,167.6734386991345
EURJPY,TrendBreakV1,short,2020-09-16 12:00:00,2020-09-21 08:00:00,124.36,123.0502939963334,2.999999999999996,True,2020,2020-09,170.6734386991345
AUDJPY,TrendBreakV1,short,2020-09-21 08:00:00,2020-09-23 04:00:00,75.793,74.78662965981476,2.9999999999999787,True,2020,2020-09,173.67343869913446
SILVER,TrendBreakV1,short,2020-09-21 13:00:00,2020-09-21 14:00:00,25.581,24.225136004705423,2.9999999999999982,True,2020,2020-09,176.67343869913446
XAUUSD,TrendBreakV1,short,2020-09-21 14:00:00,2020-09-21 22:00:00,1896.638,1913.6018916309956,-0.9999999999999946,True,2020,2020-09,175.67343869913446
EURJPY,TrendBreakV1,short,2020-09-28 00:00:00,2020-09-28 10:00:00,122.39,122.75489612358454,-1.000000000000011,True,2020,2020-09,174.67343869913446
GBPJPY,SaiBest,long,2020-10-09 07:00:00,2020-10-09 07:00:00,137.24,136.9142857142857,-1.0,True,2020,2020-10,173.67343869913446
CHFJPY,SaiBest,long,2020-10-20 01:00:00,2020-10-21 03:00:00,116.006,116.223,0.6614413237535235,True,2020,2020-10,174.334880022888
XAUUSD,SaiBest,long,2020-10-21 13:00:00,2020-10-22 02:00:00,1924.728,1912.4176785714285,-1.0,True,2020,2020-10,173.334880022888
XAUUSD,TrendBreakV1,short,2020-10-28 14:00:00,2020-10-28 15:00:00,1871.778,1882.026721585135,-0.9999999999999905,True,2020,2020-10,172.334880022888
CHFJPY,TrendBreakV1,short,2020-10-30 05:00:00,2020-10-30 13:00:00,113.999,114.26008435053058,-0.999999999999982,True,2020,2020-10,171.33488002288803
SILVER,TrendBreakV1,long,2020-11-05 20:00:00,2020-11-06 01:00:00,25.371,24.97347814270867,-0.999999999999998,True,2020,2020-11,170.33488002288803
AUDJPY,TrendBreakV1,long,2020-11-09 11:00:00,2020-11-13 01:00:00,76.271,75.85229141545858,-1.0000000000000109,True,2020,2020-11,169.33488002288803
XAUUSD,TrendBreakV1,short,2020-11-23 14:00:00,2020-11-24 11:00:00,1841.498,1807.9446875533995,3.0000000000000067,True,2020,2020-11,172.33488002288803
CHFJPY,SaiBest,long,2020-11-30 00:00:00,2020-11-30 21:00:00,115.113,114.7778392857143,-1.0,True,2020,2020-11,171.33488002288803
AUDJPY,SaiBest,long,2020-12-02 00:00:00,2020-12-03 14:00:00,76.976,77.236,0.8952287260207012,True,2020,2020-12,172.23010874890872
CHFJPY,TrendBreakV1,long,2020-12-02 01:00:00,2020-12-04 12:00:00,116.123,116.93833592325366,2.9999999999999756,True,2020,2020-12,175.2301087489087
GBPJPY,SaiBest,long,2020-12-03 03:00:00,2020-12-07 06:00:00,139.78,139.43910714285715,-1.0,True,2020,2020-12,174.2301087489087
XAUUSD,TrendBreakV1,long,2020-12-17 13:00:00,2020-12-21 10:00:00,1887.775,1875.604808717636,-0.999999999999998,True,2020,2020-12,173.2301087489087
XAUUSD,TrendBreakV1,long,2021-01-03 23:00:00,2021-01-04 13:00:00,1913.025,1939.802694665277,3.0000000000000004,True,2021,2021-01,176.2301087489087
GBPJPY,SaiBest,long,2021-01-14 02:00:00,2021-01-15 08:00:00,141.9,141.47410714285712,-1.0,True,2021,2021-01,175.2301087489087
CHFJPY,SaiBest,long,2021-01-22 09:00:00,2021-01-25 13:00:00,117.166,116.92464285714286,-1.0,True,2021,2021-01,174.2301087489087
XAUUSD,TrendBreakV1,short,2021-02-04 14:00:00,2021-02-05 07:00:00,1785.738,1799.511310901729,-1.0000000000000042,True,2021,2021-02,173.2301087489087
GBPJPY,SaiBest,long,2021-02-10 01:00:00,2021-02-10 18:00:00,144.54,144.8,0.7451381780962957,True,2021,2021-02,173.97524692700497
EURJPY,SaiBest,long,2021-02-10 02:00:00,2021-02-12 12:00:00,126.82,126.99,0.6226291693917717,True,2021,2021-02,174.59787609639676
AUDJPY,SaiBest,long,2021-02-10 08:00:00,2021-02-10 20:00:00,80.973,80.77378571428571,-1.0,True,2021,2021-02,173.59787609639676
EURJPY,SaiBest,long,2021-02-14 23:00:00,2021-02-17 07:00:00,127.33,127.86,2.3649402390437526,True,2021,2021-02,175.96281633544052
CHFJPY,SaiBest,long,2021-02-18 15:00:00,2021-02-19 17:00:00,117.962,117.67723214285716,-1.0,True,2021,2021-02,174.96281633544052
EURJPY,TrendBreakV1,long,2021-02-24 07:00:00,2021-02-25 08:00:00,128.55,129.52224454590876,3.000000000000005,True,2021,2021-02,177.96281633544052
EURJPY,SaiBest,long,2021-03-04 13:00:00,2021-03-04 23:00:00,129.34,129.00285714285715,-1.0,True,2021,2021-03,176.96281633544052
AUDJPY,SaiBest,long,2021-03-04 16:00:00,2021-03-04 18:00:00,83.921,83.32403571428571,-1.0,True,2021,2021-03,175.96281633544052
EURJPY,SaiBest,long,2021-03-05 06:00:00,2021-03-05 14:00:00,129.42,128.8607142857143,-1.0,True,2021,2021-03,174.96281633544052
AUDJPY,SaiBest,long,2021-03-11 20:00:00,2021-03-18 12:00:00,84.46,84.948,1.1536643026004667,True,2021,2021-03,176.116480638041
EURJPY,SaiBest,long,2021-03-16 04:00:00,2021-03-16 11:00:00,130.31,130.09803571428571,-1.0,True,2021,2021-03,175.116480638041
EURJPY,TrendBreakV1,short,2021-03-23 18:00:00,2021-03-26 07:00:00,128.63,128.99201531866663,-1.0000000000000255,True,2021,2021-03,174.11648063804097
CHFJPY,SaiBest,long,2021-03-31 14:00:00,2021-03-31 17:00:00,117.603,117.20432142857145,-1.0,True,2021,2021-03,173.11648063804097
EURJPY,SaiBest,long,2021-04-01 14:00:00,2021-04-05 08:00:00,130.18,129.82589285714286,-1.0,True,2021,2021-04,172.11648063804097
AUDJPY,SaiBest,long,2021-04-02 01:00:00,2021-04-06 12:00:00,84.385,84.01937500000001,-1.0,True,2021,2021-04,171.11648063804097
EURJPY,TrendBreakV1,long,2021-04-20 04:00:00,2021-04-20 09:00:00,130.88,130.5477774797242,-0.999999999999995,True,2021,2021-04,170.11648063804097
AUDJPY,TrendBreakV1,long,2021-04-20 06:00:00,2021-04-20 09:00:00,84.651,84.3773381667813,-1.0000000000000229,True,2021,2021-04,169.11648063804094
XAGUSD,SaiBest,long,2021-04-23 12:00:00,2021-04-23 14:00:00,26.233,25.977767857142855,-1.0,True,2021,2021-04,168.11648063804094
XAUUSD,SaiBest,long,2021-04-23 12:00:00,2021-04-23 14:00:00,1791.028,1780.7176964285716,-1.0,True,2021,2021-04,167.11648063804094
CHFJPY,TrendBreakV1,long,2021-04-27 14:00:00,2021-04-29 09:00:00,118.83,119.77799627709312,3.000000000000002,True,2021,2021-04,170.11648063804094
AUDJPY,SaiBest,long,2021-05-03 19:00:00,2021-05-04 09:00:00,84.731,84.39925000000001,-1.0,True,2021,2021-05,169.11648063804094
XAUUSD,SaiBest,long,2021-05-05 13:00:00,2021-05-11 00:00:00,1781.688,1833.808,6.276317798368642,True,2021,2021-05,175.39279843640958
GBPJPY,SaiBest,long,2021-05-06 00:00:00,2021-05-06 08:00:00,152.04,151.72714285714284,-1.0,True,2021,2021-05,174.39279843640958
CHFJPY,SaiBest,long,2021-05-07 03:00:00,2021-05-10 19:00:00,120.252,120.748,1.5051479354069994,True,2021,2021-05,175.89794637181657
CHFJPY,SaiBest,long,2021-05-14 01:00:00,2021-05-17 06:00:00,120.935,121.101,0.4870075440066915,True,2021,2021-05,176.38495391582327
EURJPY,SaiBest,long,2021-05-17 08:00:00,2021-05-19 10:00:00,132.72,133.1,1.558974358974304,True,2021,2021-05,177.94392827479757
EURJPY,SaiBest,long,2021-05-20 21:00:00,2021-05-21 05:00:00,133.06,132.7107142857143,-1.0,True,2021,2021-05,176.94392827479757
EURJPY,SaiBest,long,2021-05-26 02:00:00,2021-05-26 10:00:00,133.36,133.09875,-1.0,True,2021,2021-05,175.94392827479757
CHFJPY,SaiBest,long,2021-05-27 06:00:00,2021-05-28 10:00:00,121.624,122.171,1.845634753268716,True,2021,2021-05,177.78956302806628
USDJPY,TrendBreakV1,long,2021-05-27 15:00:00,2021-05-31 14:00:00,109.817,109.57960154585932,-1.000000000000005,True,2021,2021-05,176.78956302806628
XAGUSD,SaiBest,long,2021-06-01 13:00:00,2021-06-01 14:00:00,28.397,28.10223214285714,-1.0,True,2021,2021-06,175.78956302806628
XAUUSD,SaiBest,long,2021-06-02 13:00:00,2021-06-03 07:00:00,1904.548,1893.3809464285712,-1.0,True,2021,2021-06,174.78956302806628
XAGUSD,SaiBest,long,2021-06-03 02:00:00,2021-06-03 05:00:00,28.207,28.009392857142856,-1.0,True,2021,2021-06,173.78956302806628
