close_location_min,configs,pass_configs,pass_rate_pct,median_all_trades,median_all_avg_r,median_all_pf,median_oos_total_r,best_score
0.6,18470,12022,65.0893340552247,30.0,0.7002428102414909,2.9001904525875815,4.534169813812802,1.9374458361622928
none,18470,12022,65.0893340552247,30.0,0.7002428102414909,2.9001904525875815,4.534169813812802,1.9374458361622928
0.65,17670,11246,63.644595359366164,30.0,0.6684893716389346,2.767797687940573,4.534169813812802,1.8704699486586729
