body_ratio_min,configs,pass_configs,pass_rate_pct,median_all_trades,median_all_avg_r,median_all_pf,median_oos_total_r,best_score
0.45,27305,17645,64.62186412744919,30.0,0.6897176755083342,2.8548256347031735,4.534169813812802,1.9374458361622928
none,27305,17645,64.62186412744919,30.0,0.6897176755083342,2.8548256347031735,4.534169813812802,1.9374458361622928
