trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
86,45.348837209302324,9.196284944212813,1.1965305939106887,7.688068346317437,6,6,3.0,2.0,1.5
85,42.35294117647059,19.12411118932753,1.3917417721779681,9.188068346317422,6,6,3.0,2.0,2.0
38,47.368421052631575,4.467913277271407,1.2203313616295073,4.694943485012739,6,6,3.0,2.5,1.5
37,43.24324324324324,7.481347643025559,1.3514569428290806,6.140466790379626,6,6,3.0,2.5,2.0
23,56.52173913043478,7.166057441850928,1.7052610774138808,2.0704961102963724,6,6,3.0,3.0,1.5
23,47.82608695652174,6.666057441850903,1.5471692482249835,4.105668750558043,6,6,3.0,3.0,2.0
11,54.54545454545454,3.837340084168016,1.7544443018651075,3.024377524352291,6,6,3.0,3.5,1.5
11,45.45454545454545,3.8373400841680088,1.629109992633187,3.0243775243522917,6,6,3.0,3.5,2.0
3,66.66666666666666,1.974762697044827,2.962161066296046,1.0064223222880317,6,6,3.0,4.0,1.5
3,33.33333333333333,-0.02523730295517157,0.9875046900112775,1.0064223222880317,6,6,3.0,4.0,2.0
88,46.590909090909086,11.058566193134542,1.2363287561141818,7.688068346317437,6,6,3.5,2.0,1.5
87,43.67816091954023,21.486392438249258,1.4401311709674827,9.188068346317422,6,6,3.5,2.0,2.0
39,48.717948717948715,4.834173012947096,1.238393150492332,4.694943485012739,6,6,3.5,2.5,1.5
38,44.73684210526316,7.847607378701246,1.3686630042399504,6.140466790379626,6,6,3.5,2.5,2.0
24,58.333333333333336,7.532317177526616,1.7413072210419511,2.0704961102963724,6,6,3.5,3.0,1.5
24,50.0,7.032317177526592,1.5772329051875764,4.105668750558043,6,6,3.5,3.0,2.0
12,58.333333333333336,4.203599819843704,1.826453184195654,3.024377524352291,6,6,3.5,3.5,1.5
12,50.0,4.203599819843697,1.6891561846721508,3.024377524352291,6,6,3.5,3.5,2.0
3,66.66666666666666,1.974762697044827,2.962161066296046,1.0064223222880317,6,6,3.5,4.0,1.5
3,33.33333333333333,-0.02523730295517157,0.9875046900112775,1.0064223222880317,6,6,3.5,4.0,2.0
89,42.69662921348314,4.146137286923444,1.0801108509480108,15.157975523915578,6,9,2.0,2.0,1.5
88,35.22727272727273,2.666712509104852,1.046109842053149,14.709874444765,6,9,2.0,2.0,2.0
53,47.16981132075472,8.739258873735565,1.3077058146905596,9.317726678041806,6,9,2.0,2.5,1.5
53,41.509433962264154,12.239258873735498,1.389275430237543,7.317726678041818,6,9,2.0,2.5,2.0
30,46.666666666666664,4.5737806355122705,1.2816156143175572,6.190773976703223,6,9,2.0,3.0,1.5
30,36.666666666666664,2.573780635512259,1.1334879071896538,6.212259492734584,6,9,2.0,3.0,2.0
15,46.666666666666664,2.2705820241837293,1.2792796293088604,3.0845118562512353,6,9,2.0,3.5,1.5
15,40.0,2.7705820241836965,1.3027421215307944,4.105997372282585,6,9,2.0,3.5,2.0
8,37.5,-0.6513664889534803,0.8723944482423669,3.076041278268054,6,9,2.0,4.0,1.5
8,37.5,0.8486335110465104,1.1662510265013668,3.076041278268054,6,9,2.0,4.0,2.0
136,43.38235294117647,9.976206257141582,1.1292093842185602,11.640618681789983,6,9,2.5,2.0,1.5
130,36.15384615384615,7.0926656669542805,1.0851674923569319,12.251916437363784,6,9,2.5,2.0,2.0
77,48.05194805194805,15.311587705549307,1.3855378197154955,6.6064807307228515,6,9,2.5,2.5,1.5
75,44.0,21.86791809680552,1.5239188106980068,7.337312978934193,6,9,2.5,2.5,2.0
45,51.11111111111111,11.90843419546806,1.5336810856973895,5.063066100138373,6,9,2.5,3.0,1.5
44,43.18181818181818,11.930411944549448,1.470563943162739,6.134667156786754,6,9,2.5,3.0,2.0
25,52.0,7.165394786723596,1.588403201807763,3.028091329258463,6,9,2.5,3.5,1.5
25,44.0,7.173938170050812,1.50476256812565,5.11281423968844,6,9,2.5,3.5,2.0
14,42.857142857142854,0.781834681488796,1.0960826580439667,2.0249951848859347,6,9,2.5,4.0,1.5
14,35.714285714285715,0.7818346814887882,1.0854424468058352,4.089361001431411,6,9,2.5,4.0,2.0
