trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
59,37.28813559322034,-4.817300880009567,0.8715780335566465,17.826419155574456,6,6,2.0,2.0,1.5
58,29.310344827586203,-7.800964170849976,0.8123101105126977,21.39225360838673,6,6,2.0,2.0,2.0
38,34.21052631578947,-6.021342373177058,0.762457015590613,15.211797497908954,6,6,2.0,2.5,1.5
38,26.31578947368421,-8.521342373176987,0.6998273275077199,18.25149979288053,6,6,2.0,2.5,2.0
19,36.84210526315789,-1.760368523585106,0.8552658366850151,7.092762217386798,6,6,2.0,3.0,1.5
19,31.57894736842105,-1.2603685235850624,0.9043465080410092,8.106389399973686,6,6,2.0,3.0,2.0
8,50.0,1.8920079732045436,1.4673126218629193,1.0181669053156022,6,6,2.0,3.5,1.5
8,37.5,0.8920079732045618,1.1762051684823651,2.0278735979718885,6,6,2.0,3.5,2.0
78,38.46153846153847,-4.001914221649214,0.917683372672284,19.402363361266694,6,6,2.5,2.0,1.5
77,32.467532467532465,-2.9855775124896136,0.9433128857970671,21.4620082474691,6,6,2.5,2.0,2.0
45,31.11111111111111,-10.581068764195205,0.6630523501772904,17.75351336878518,6,6,2.5,2.5,1.5
45,24.444444444444443,-12.581068764195141,0.634721596367697,20.29321566375676,6,6,2.5,2.5,2.0
23,30.434782608695656,-5.798598419004637,0.6420839453544095,10.121686998746984,6,6,2.5,3.0,1.5
23,26.08695652173913,-5.298598419004595,0.6922037286312467,11.135314181333872,6,6,2.5,3.0,2.0
8,50.0,1.8920079732045436,1.4673126218629193,1.0181669053156022,6,6,2.5,3.5,1.5
8,37.5,0.8920079732045618,1.1762051684823651,2.0278735979718885,6,6,2.5,3.5,2.0
78,38.46153846153847,-4.001914221649214,0.917683372672284,19.402363361266694,6,6,3.0,2.0,1.5
77,32.467532467532465,-2.9855775124896136,0.9433128857970671,21.4620082474691,6,6,3.0,2.0,2.0
45,31.11111111111111,-10.581068764195205,0.6630523501772904,17.75351336878518,6,6,3.0,2.5,1.5
45,24.444444444444443,-12.581068764195141,0.634721596367697,20.29321566375676,6,6,3.0,2.5,2.0
23,30.434782608695656,-5.798598419004637,0.6420839453544095,10.121686998746984,6,6,3.0,3.0,1.5
23,26.08695652173913,-5.298598419004595,0.6922037286312467,11.135314181333872,6,6,3.0,3.0,2.0
8,50.0,1.8920079732045436,1.4673126218629193,1.0181669053156022,6,6,3.0,3.5,1.5
8,37.5,0.8920079732045618,1.1762051684823651,2.0278735979718885,6,6,3.0,3.5,2.0
102,35.294117647058826,-13.413857922868917,0.7995226676048676,25.86258156194776,6,9,2.0,2.0,1.5
100,28.999999999999996,-14.383216757383044,0.8001528468058348,27.92444302042884,6,9,2.0,2.0,2.0
72,37.5,-5.502301325125008,0.8793934523329558,15.42435628260455,6,9,2.0,2.5,1.5
71,30.985915492957744,-5.987996868798648,0.8794481689692885,19.480266984271367,6,9,2.0,2.5,2.0
44,31.818181818181817,-9.600561360579334,0.684327637224592,14.267705100810943,6,9,2.0,3.0,1.5
44,25.0,-11.600561360579274,0.6532265644640793,17.281332283397827,6,9,2.0,3.0,2.0
27,40.74074074074074,0.15490430447507864,1.0095654485937058,8.632097342642863,6,9,2.0,3.5,1.5
27,33.33333333333333,-0.34509569552488806,0.9810636769560719,10.161955475725666,6,9,2.0,3.5,2.0
131,36.6412213740458,-12.689574791297625,0.8490468114097917,28.13015636450135,6,9,2.5,2.0,1.5
128,30.46875,-11.779551542136915,0.8680404661179372,31.90422347704893,6,9,2.5,2.0,2.0
90,36.666666666666664,-8.675695736463245,0.849740224382429,21.05062344830036,6,9,2.5,2.5,1.5
88,30.681818181818183,-8.149760439237879,0.8681004339225523,25.554546284157894,6,9,2.5,2.5,2.0
55,34.54545454545455,-8.208520305906521,0.774918721031828,16.267366468663575,6,9,2.5,3.0,1.5
55,29.09090909090909,-7.708520305906449,0.8048917297029823,17.33699347236937,6,9,2.5,3.0,2.0
33,42.42424242424242,1.5977222753181,1.0831148156990833,10.168443567107316,6,9,2.5,3.5,1.5
33,36.36363636363637,2.5977222753181493,1.1222288870900117,11.198301700190118,6,9,2.5,3.5,2.0
133,36.84210526315789,-12.207124916730049,0.8565105594590152,26.63735322760639,6,9,3.0,2.0,1.5
129,31.007751937984494,-9.791160782032843,0.8903206843664919,28.905479454617467,6,9,3.0,2.0,2.0
90,36.666666666666664,-8.675695736463245,0.849740224382429,21.05062344830036,6,9,3.0,2.5,1.5
88,30.681818181818183,-8.149760439237879,0.8681004339225523,25.554546284157894,6,9,3.0,2.5,2.0
55,34.54545454545455,-8.208520305906521,0.774918721031828,16.267366468663575,6,9,3.0,3.0,1.5
55,29.09090909090909,-7.708520305906449,0.8048917297029823,17.33699347236937,6,9,3.0,3.0,2.0
33,42.42424242424242,1.5977222753181,1.0831148156990833,10.168443567107316,6,9,3.0,3.5,1.5
33,36.36363636363637,2.5977222753181493,1.1222288870900117,11.198301700190118,6,9,3.0,3.5,2.0
141,39.00709219858156,-5.447126718079086,0.9375147104091804,18.125284371817656,6,12,2.0,2.0,1.5
138,34.78260869565217,2.590655646100963,1.0284014969448934,15.858205719009145,6,12,2.0,2.0,2.0
101,37.62376237623762,-7.389132944298952,0.8842732120966892,17.471502508916217,6,12,2.0,2.5,1.5
99,32.323232323232325,-4.354256828468133,0.935868192357238,17.573091771399696,6,12,2.0,2.5,2.0
66,37.878787878787875,-4.386990563778859,0.8944128119794428,11.88935312068768,6,12,2.0,3.0,1.5
65,32.30769230769231,-2.866418904274307,0.9356981982689858,12.42714747598614,6,12,2.0,3.0,2.0
45,40.0,-0.6134666189348046,0.9775699297484118,10.746678430941119,6,12,2.0,3.5,1.5
44,34.090909090909086,0.4071050405697161,1.0138615763460341,11.265809066408217,6,12,2.0,3.5,2.0
179,38.547486033519554,-8.823940057861169,0.9207910535296732,22.529799542807076,6,12,2.5,2.0,1.5
174,33.33333333333333,-2.2562948271144734,0.9805422788428032,24.552930552539216,6,12,2.5,2.0,2.0
131,37.404580152671755,-10.197362897217658,0.8771937757279056,18.684488644763704,6,12,2.5,2.5,1.5
128,31.25,-8.143734467018994,0.9070338895070852,21.232813873747006,6,12,2.5,2.5,2.0
87,35.63218390804598,-10.590276057439894,0.8131905012572375,17.50129486501527,6,12,2.5,3.0,1.5
