symbol,timeframe,filter,filter_description,structure,entry_mode,direction,signal_time,close,a_level,b_level,trendline,trendline_slope_atr,trigger_level,b_cross,diag_now,retrace,wave1_atr,wave1_bars,adjust_bars,adjust_ratio,right_shoulder_ok,momentum_ok,ema_ok,upper_align,upper_oppose,upper_context,signal_body_ratio,chase_atr,mid_recovery,stop,target_half,half_target_ahead,pivots,pivot_count,entry_i,entry_time,entry,target,target_model,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,is_oos
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2014-08-05 10:00:00,1285.25,1280.45,1285.96,1276.8061290322582,-0.04955104367951064,1285.96,True,False,0.46963946869070083,6.879734282652992,15,9,0.6,True,False,True,1,0,D1順,0.9683195592286475,0.15447853702352599,0.6767676767676778,1296.2192215484172,1279.49,True,865-881-896-905-907,5,913,2014-08-05 14:00:00,1285.25,1279.49,half_wave,0.5251056307483495,918,2014-08-06 10:00:00,1296.2192215484172,SL,5,10.969221548417181,-1.0,-1.0273492516014933,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2015-07-23 22:00:00,1083.58,1071.28,1086.94,1094.77,0.1328829538688486,1086.94,True,True,0.4532967032967042,10.378107784147884,8,20,2.5,True,False,True,1,0,D1順,0.7637795275590424,0.4561805619405833,0.6450216450216473,1111.2931009079855,1067.71,True,2375-2383-2392-2399-2403,5,2408,2015-07-24 02:00:00,1083.58,1067.71,half_wave,0.5726533473353367,2468,2015-08-07 02:00:00,1088.22,time_exit,60,27.713100907985563,-0.1674298381623212,-0.1782550432159259,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2016-05-12 06:00:00,1268.04,1256.7,1270.12,1250.0166666666667,-0.10608096194304746,1270.12,True,False,0.5760392460624821,6.147404971652229,12,5,0.4166666666666667,True,False,False,0,1,D1逆,0.6947040498442345,0.3301472331793489,0.49170775437024,1280.270043877981,1259.645,True,3613-3619-3631-3636-3637,5,3642,2016-05-12 10:00:00,1268.04,1259.645,half_wave,0.6864243565891359,3642,2016-05-12 10:00:00,1280.270043877981,SL,0,12.230043877980961,-1.0,-1.024529756638102,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2016-07-01 02:00:00,1333.51,1358.1,1327.73,1314.7142857142858,-0.16765254299811397,1327.73,True,True,0.42124270765811656,12.518958198409427,1,25,25.0,True,False,True,1,0,D1順,0.5863930885529233,0.6700581385943711,0.45944163552429296,1303.6547765702467,1366.605,True,3824-3825-3839-3846-3850,5,3856,2016-07-01 06:00:00,1333.51,1366.605,half_wave,1.108516239306318,3871,2016-07-05 22:00:00,1366.605,TP,15,29.855223429753323,1.108516239306318,1.0984677464284787,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2017-01-19 23:00:00,1206.8,1218.75,1205.82,1201.1181818181817,-0.18748891589118288,1205.82,True,True,0.5519558435325165,6.646503818796692,22,13,0.5909090909090909,True,False,True,0,1,D1逆,0.4515539305301673,0.15631326475692026,0.48043478260869366,1194.4961076940283,1216.585,True,4671-4693-4702-4704-4706,5,4709,2017-01-20 03:00:00,1206.8,1216.585,half_wave,0.7952767918206632,4714,2017-01-22 23:00:00,1216.585,TP,5,12.303892305971658,0.7952767918206632,0.770894263711686,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2017-03-14 18:00:00,1198.45,1194.86,1200.46,1179.940357142857,-0.2252229336034199,1200.46,True,False,0.3876283735371381,9.480874629777551,26,6,0.23076923076923078,True,False,True,1,0,D1順,0.7214397496087624,0.45513632686536276,0.7788046826863745,1211.9732518440544,1190.1549999999997,True,4891-4893-4919-4925-4931,5,4935,2017-03-14 22:00:00,1198.45,1190.1549999999997,half_wave,0.6133879702645104,4940,2017-03-15 18:00:00,1211.9732518440544,SL,5,13.523251844054357,-1.0,-1.0221840133911342,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2021-06-15 14:00:00,1856.5,1844.47,1858.5,1877.2066666666667,0.5180105496718327,1858.5,True,True,0.41996233521657145,6.4697782337131535,7,5,0.7142857142857143,True,False,True,0,1,D1逆,0.6222062004326011,0.22152981454248055,0.5095801059926626,1871.485626031991,1839.795,True,11467-11474-11475-11477-11479,5,11482,2021-06-15 18:00:00,1856.5,1839.795,half_wave,1.1147348775645756,11488,2021-06-16 18:00:00,1839.795,TP,6,14.985626031990932,1.1147348775645756,1.0947156938908504,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2022-02-03 11:00:00,1791.3,1780.18,1794.29,1800.1,0.12109651010836525,1794.29,True,True,0.41414004078857997,10.73090158851846,16,19,1.1875,True,False,True,0,0,D1中立,0.7112590799031485,0.43623923520965757,0.6349310571241013,1812.0108074646532,1773.8650000000002,True,12435-12451-12463-12468-12470,5,12476,2022-02-03 15:00:00,1791.3,1773.8650000000002,half_wave,0.8418310116472132,12480,2022-02-04 07:00:00,1812.0108074646532,SL,4,20.71080746465327,-1.0,-1.014485190908765,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2024-01-22 03:00:00,2020.81,2001.72,2023.02,1994.5325,-0.05951812119405116,2023.02,True,False,0.6214155478203202,7.493693742547023,19,11,0.5789473684210527,True,False,True,0,1,D1逆,0.9063136456211964,0.2745079259245674,0.49079754601227227,2040.820153872648,2009.045,True,15466-15471-15490-15501-15502,5,15506,2024-01-22 07:00:00,2020.81,2009.045,half_wave,0.5879515007668925,15525,2024-01-25 11:00:00,2009.045,TP,19,20.01015387264806,0.5879515007668925,0.572959112307039,False
XAUUSD,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2024-11-10 23:00:00,2671.85,2643.1,2680.16,2698.6899999999996,0.2822812708689219,2680.16,True,True,0.570813038591232,6.505417912135177,9,9,1.0,True,False,True,0,1,D1逆,0.604473817996941,0.5063696407815929,0.5282244830981297,2713.612187291945,2650.66,True,16737-16746-16751-16754-16755,5,16759,2024-11-11 03:00:00,2671.85,2650.66,half_wave,0.5073967953801882,16761,2024-11-11 11:00:00,2650.66,TP,2,41.76218729194488,0.5073967953801882,0.500213263590941,False
