is_oos,filter,target_model,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,avg_planned_rr,median_planned_rr,avg_hold_bars,tp_rate
True,context,fixed_2R,7,71.42857142857143,7.557562536667303,1.0796517909524719,4.764456802511573,1.0050034183300305,1,2.0,2.0,32.142857142857146,57.14285714285714
True,observe_loose,fixed_2R,28,50.0,6.9287231547069075,0.24745439838238956,1.5171641632815016,4.471318562746613,3,2.0,2.0,32.0,25.0
True,context,fixed_1_5R,7,71.42857142857143,5.464852293957878,0.7806931848511255,3.7220681658801773,1.0050034183300305,1,1.5000000000000007,1.5,29.714285714285715,71.42857142857143
True,diag_break,fixed_2R,14,50.0,4.745052841997577,0.3389323458569698,1.7443960434063044,2.459577390307609,3,2.0,2.0,26.642857142857142,28.57142857142857
True,basic_role,fixed_2R,24,45.83333333333333,3.672139029403918,0.15300579289182992,1.3143346270980885,3.9232413219995714,3,2.0,2.0,31.75,20.833333333333336
True,observe_loose,fixed_1_5R,28,50.0,3.346717107918865,0.11952561099710232,1.2498010259914853,4.471318562746613,3,1.4999999999999998,1.5,30.964285714285715,32.142857142857146
True,diag_break,fixed_1_5R,14,50.0,2.6523425992881506,0.18945304280629646,1.4160951210475692,2.4595773903076084,3,1.500000000000001,1.5,25.428571428571427,35.714285714285715
False,diag_break,fixed_2R,105,40.0,1.594284235717127,0.015183659387782161,1.0268373045223764,23.455128051219326,14,2.0,2.0,30.952380952380953,22.857142857142858
True,basic_role,fixed_1_5R,24,45.83333333333333,1.0794287866944843,0.044976199445603514,1.092398964861532,4.423241321999579,3,1.5,1.5,31.041666666666668,25.0
True,strict_synapse,fixed_1_5R,2,50.0,0.18838069005042035,0.09419034502521018,1.1874428351332815,0.0,1,1.5000000000000027,1.5000000000000027,55.0,0.0
True,strict_synapse,fixed_2R,2,50.0,0.18838069005042035,0.09419034502521018,1.1874428351332815,0.0,1,2.0,2.0,55.0,0.0
False,observe_loose,half_wave,10,50.0,-0.2295531758264252,-0.02295531758264252,0.9462001967124252,1.202784799854028,3,0.7353278521423183,0.6499061634268232,12.1,50.0
True,basic_role,half_wave,1,0.0,-1.0025389040263422,-1.0025389040263422,0.0,0.0,1,0.8346223835948895,0.8346223835948895,17.0,0.0
True,observe_loose,half_wave,3,33.33333333333333,-1.4379484506417222,-0.4793161502139074,0.28432456892268476,2.009218687970272,2,0.6942992282912165,0.6733222215477456,16.0,33.33333333333333
False,observe_loose,fixed_2R,211,39.33649289099526,-3.4346325312549277,-0.01627787929504705,0.9701309222706198,27.348463556971893,10,2.0,2.0,34.73933649289099,19.90521327014218
False,context,fixed_2R,66,39.39393939393939,-4.093385484806356,-0.06202099219403569,0.894863835513546,17.827238776533108,14,2.0,2.0,28.863636363636363,21.21212121212121
False,strict_synapse,fixed_1_5R,14,28.57142857142857,-4.59951930122215,-0.3285370929444393,0.5464089575996113,7.103103936777317,7,1.4999999999999978,1.5,22.285714285714285,21.428571428571427
False,strict_synapse,fixed_2R,13,23.076923076923077,-5.094255331132602,-0.3918657947025078,0.49804391498963485,7.103103936777318,7,2.0,2.0,24.692307692307693,15.384615384615385
False,context,fixed_1_5R,67,40.298507462686565,-6.1967063869600265,-0.09248815502925413,0.8408062402288815,17.49279407259894,14,1.4999999999999996,1.5,25.80597014925373,28.35820895522388
False,observe_loose,fixed_1_5R,218,42.201834862385326,-6.607435997646154,-0.030309339438743824,0.941918494763671,26.861609811171085,9,1.4999999999999996,1.5,31.825688073394495,27.522935779816514
False,diag_break,fixed_1_5R,106,40.56603773584906,-7.359848479089099,-0.06943253282159527,0.8779804197046285,24.677788356184408,14,1.5,1.5,28.462264150943398,28.30188679245283
False,basic_role,fixed_2R,171,36.25730994152047,-11.720525688456071,-0.06854108589740393,0.8838984450169104,27.032631404683553,14,2.0,2.0,31.608187134502923,21.052631578947366
False,basic_role,fixed_1_5R,173,36.99421965317919,-23.61445193809556,-0.13649972218552348,0.7681722378373737,32.10838477724995,14,1.4999999999999998,1.5,29.23699421965318,26.011560693641616
