pre_break_regime,trigger_mode,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
range_support_break,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,14,21.428571428571427,-5.52315671082459,-0.3945111936303278,0.5173554846086414,11.443529419050929,11,14,21.428571428571427,-5.52315671082459,-0.3945111936303278,0.5173554846086414,11.443529419050929,11,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.9722711875376037,57.14285714285714,35.714285714285715,21.428571428571427,35.714285714285715,14.285714285714285,-12.444728355499992
range_support_break,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,19,26.31578947368421,-4.656804639073751,-0.24509498100388166,0.6798632063044145,14.54629624204288,14,17,29.411764705882355,-2.57493071100503,-0.1514665124120606,0.7934175651190657,12.46442231397416,12,1,0.0,-1.0396514474657725,-1.0396514474657725,0.0,0.0,1,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.0162251789182744,52.63157894736842,36.84210526315789,26.31578947368421,26.31578947368421,10.526315789473683,-12.84147715425451
range_support_break,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,19,26.31578947368421,-4.656804639073751,-0.24509498100388166,0.6798632063044145,14.54629624204288,14,17,29.411764705882355,-2.57493071100503,-0.1514665124120606,0.7934175651190657,12.46442231397416,12,1,0.0,-1.0396514474657725,-1.0396514474657725,0.0,0.0,1,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.0162251789182744,52.63157894736842,36.84210526315789,26.31578947368421,26.31578947368421,10.526315789473683,-12.84147715425451
trend_continuation_break,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,53,30.18867924528302,-9.250175631980223,-0.17453161569774006,0.7659457709993511,24.1934974479642,19,39,23.076923076923077,-15.693057871195027,-0.40238609926141095,0.5129650758422976,18.866199992211925,15,11,36.36363636363637,0.48976181636420524,0.04452380148765502,1.0670917751529079,4.303630293273464,4,3,100.0,5.953120422850596,1.984373474283532,inf,0.0,0,1.0158405688813563,43.39622641509434,37.735849056603776,30.18867924528302,13.20754716981132,7.547169811320755,-14.643016506125836
range_support_break,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,35,22.857142857142858,-12.606992193656007,-0.3601997769616002,0.555001016026076,25.233024290179735,24,29,17.24137931034483,-15.351704472618184,-0.5293691197454546,0.39179964266962813,24.193372842713963,23,4,75.0,4.794248976280139,1.1985622440700348,5.611400280321329,0.0,1,2,0.0,-2.0495366973179623,-1.0247683486589811,0.0,1.042222480602948,2,0.9580355740916933,40.0,31.428571428571427,22.857142857142858,17.142857142857142,8.571428571428571,-15.047947586485098
trend_continuation_break,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,11,9.090909090909092,-9.283794719345307,-0.8439813381223007,0.15694331417106,8.2543933779937,6,11,9.090909090909092,-9.283794719345307,-0.8439813381223007,0.15694331417106,8.2543933779937,6,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.7466644981006045,27.27272727272727,27.27272727272727,9.090909090909092,18.181818181818183,18.181818181818183,-17.566375102161874
trend_continuation_break,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,38,21.052631578947366,-14.81526112718836,-0.38987529282074634,0.5175679672469939,19.56115328866477,19,30,16.666666666666664,-15.68303693341241,-0.5227678977804137,0.3876282681121833,17.512440104571755,17,6,50.0,2.904763147559259,0.4841271912598765,1.9485803658912746,1.0215583462904076,2,2,0.0,-2.0369873413352098,-1.0184936706676049,0.0,1.0222225404342857,2,1.0374916308168245,44.73684210526316,21.052631578947366,21.052631578947366,23.684210526315788,0.0,-18.261766876319435
trend_continuation_break,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,62,30.64516129032258,-9.639317457573878,-0.1554728622189335,0.7892058345788521,26.436937455389522,23,45,26.666666666666668,-13.020860441591832,-0.28935245425759626,0.6318396294119202,20.0701244273163,18,13,30.76923076923077,-1.564708606246829,-0.1203622004805253,0.8327292903269536,5.343145865594407,5,4,75.0,4.946251590264787,1.2365628975661966,5.912508392540046,1.006868832585809,1,1.0321933518683768,45.16129032258064,37.096774193548384,30.64516129032258,14.516129032258066,6.451612903225806,-19.958887763214335
trend_continuation_break,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,17,11.76470588235294,-12.542189577060718,-0.7377758574741599,0.22637661193185396,11.51278823570911,9,15,13.333333333333334,-10.487719154449682,-0.6991812769633121,0.2592266407725871,9.458317813098077,7,2,0.0,-2.0544704226110344,-1.0272352113055172,0.0,1.0149548502900911,2,0,0.0,0.0,0.0,,0.0,0,0.7765266244514867,29.411764705882355,23.52941176470588,11.76470588235294,17.647058823529413,11.76470588235294,-22.610477961086023
range_support_break,stagnation,ALL,全候補,159,28.930817610062892,-33.93738414149054,-0.21344266755654429,0.7042539093055977,39.99097665814627,18,107,27.102803738317753,-29.593607412610435,-0.27657577021131247,0.6256770137482465,37.499911266718286,18,42,40.476190476190474,5.6315842382842165,0.13408533900676706,1.21897969566944,6.291862335354391,6,10,0.0,-9.97536096716433,-0.997536096716433,0.0,8.933138486561377,10,1.0128112506378648,41.509433962264154,27.67295597484277,24.528301886792452,14.465408805031446,3.1446540880503147,-38.32674398100662
