sample,hs_spec,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_core4,P3_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,22,45.45454545454545,7.263328317324278,0.3301512871511036,1.5860521032549744,3.077275894064543,3,84.61538461538461,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3.1468531468531467,1.1015486838675148,0.09315976278738192,0.18799826481712034
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_pattern_120,26,22,45.45454545454545,7.249802904523113,0.3295364956601415,1.584323103874699,3.079249256874098,3,84.61538461538461,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3.1468531468531467,1.0880232710663496,0.09254497129641981,0.18626926543684497
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,22,45.45454545454545,7.249802904523113,0.3295364956601415,1.584323103874699,3.079249256874098,3,84.61538461538461,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3.1468531468531467,1.0880232710663496,0.09254497129641981,0.18626926543684497
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_DEF_TR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_DEF_TR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_STRICT_TR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P5_STRICT_TR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,25,44.0,7.187100322944424,0.287484012917777,1.4972242773210303,3.079249256874098,3,96.15384615384616,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.6923076923076934,1.0253206894876605,0.050492488554055304,0.09917043888317623
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB40_BUF0.1,hs_pattern_120,26,14,50.0,6.476052588402638,0.4625751848859027,1.8941452587325796,3.081703688628972,3,53.84615384615385,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,7.692307692307693,0.31427295494587426,0.22558366052218104,0.4960914202947255
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB40_BUF0.1,hs_break_120,26,14,50.0,6.476052588402638,0.4625751848859027,1.8941452587325796,3.081703688628972,3,53.84615384615385,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,7.692307692307693,0.31427295494587426,0.22558366052218104,0.4960914202947255
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB80_BUF0.1,hs_pattern_120,26,14,50.0,6.476052588402638,0.4625751848859027,1.8941452587325796,3.081703688628972,3,53.84615384615385,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,7.692307692307693,0.31427295494587426,0.22558366052218104,0.4960914202947255
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB40_BUF0.1,no_inv_break_120,26,20,45.0,6.348862251441764,0.3174431125720882,1.5583841663231601,3.077275894064543,3,76.92307692307693,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,2.6923076923076934,0.18708261798500025,0.08045158820836651,0.1603303278853061
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.241176207917395,0.2713554873007563,1.4652105960933806,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.07939657446063109,0.03436396293703464,0.06715675765552653
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.241176207917395,0.2713554873007563,1.4652105960933806,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.07939657446063109,0.03436396293703464,0.06715675765552653
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.241176207917395,0.2713554873007563,1.4652105960933806,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.07939657446063109,0.03436396293703464,0.06715675765552653
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.241176207917395,0.2713554873007563,1.4652105960933806,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.07939657446063109,0.03436396293703464,0.06715675765552653
practical_core4,P8_DEF_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P8_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P8_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P8_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P8_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P8_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.229806156220885,0.270861137226995,1.4635478885999607,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06802652276412147,0.033869612863273335,0.06549405016210663
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.226135742044299,0.270701554001926,1.4635697876649525,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06435610858753549,0.03371002963820435,0.06551594922709847
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.226135742044299,0.270701554001926,1.4635697876649525,3.079249256874098,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06435610858753549,0.03371002963820435,0.06551594922709847
practical_core4,P3_DEF_TR_TL40_TA1.5_BB40_BUF0.1,no_inv_break_120,26,23,43.47826086956522,6.224692984979914,0.27063882543390927,1.463412586219757,3.077275894064543,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06291335152315014,0.033647301070187596,0.06535874778190287
practical_core4,P3_DEF_TR_TL40_TA1.5_BB40_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.224692984979914,0.27063882543390927,1.463412586219757,3.077275894064543,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06291335152315014,0.033647301070187596,0.06535874778190287
practical_core4,P3_DEF_TR_TL40_TA1.5_BB80_BUF0.1,no_inv_pattern_120,26,23,43.47826086956522,6.224692984979914,0.27063882543390927,1.463412586219757,3.077275894064543,3,88.46153846153845,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,1.170568561872912,0.06291335152315014,0.033647301070187596,0.06535874778190287
practical_core4,P3_DEF_NOTR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_DEF_TR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_DEF_TR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_LOOSE_NOTR_TL40_TA1_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_LOOSE_TR_TL40_TA1_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_LOOSE_TR_TL40_TA1_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_STRICT_TR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P3_STRICT_TR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_DEF_NOTR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_DEF_TR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_DEF_TR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_LOOSE_NOTR_TL40_TA1_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_LOOSE_NOTR_TL40_TA1_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_LOOSE_TR_TL40_TA1_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_LOOSE_TR_TL40_TA1_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB40_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
practical_core4,P5_STRICT_NOTR_TL40_TA1.5_BB80_BUF0.1,baseline,26,26,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,3,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,0.0,0.0,0.0,0.0
