lookback_bars,lookback_label,trigger_mode,exit_variant,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
240,0.5m,either,fixed_1_5R,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,48.9451476793249,40.91259647920795,0.17262698936374662,1.3250825564366298,13.532069802643228,7,143,48.25174825174825,21.05003390216438,0.14720303428086978,1.27193019718788,13.532069802643228,7,76,52.63157894736842,20.699654679812085,0.27236387736594847,1.5561966585280276,6.151549187777183,6,18,38.88888888888889,-0.8370921027685061,-0.046505116820472564,0.9254381552380442,4.084757051416471,4,1.1350124886595345,54.43037974683544,48.52320675105485,10.548523206751055,5.485232067510549,0.0,63.38475515821325
240,0.5m,either,fixed_1_5R_no_progress12,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,48.10126582278481,36.44163185725535,0.15376215973525464,1.3121319564327203,13.258653781027824,7,143,48.25174825174825,22.517460226310384,0.15746475682734534,1.3175945737014327,13.258653781027824,7,76,50.0,13.660597682080388,0.179744706343163,1.382386746609524,8.087562236529227,6,18,38.88888888888889,0.2635739488645824,0.014642997159143467,1.0260290390077644,4.084757051416471,4,1.0773392404875795,48.9451476793249,43.88185654008439,10.126582278481013,5.063291139240507,0.0,51.446866225868604
480,1m,either,fixed_2R_max48,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,66,51.515151515151516,27.515394511076096,0.4168999168344863,1.8350842447742777,7.205892922194357,4,40,47.5,11.792572495409026,0.29481431238522565,1.5446749758923564,7.205892922194357,4,22,63.63636363636363,16.817003097982543,0.7644092317264792,3.0387973285101997,3.1795077885504153,3,4,25.0,-1.0941810823154752,-0.2735452705788688,0.6412629884122134,2.0376636721238803,3,1.4028431983354754,59.09090909090909,54.54545454545454,45.45454545454545,9.090909090909092,6.0606060606060606,48.39700891021879
240,0.5m,either,fixed_1_25R,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,51.47679324894515,26.802107129452764,0.11308905961794416,1.2238207221916415,15.346928043020958,7,143,49.65034965034965,9.689544552409181,0.06775905281405022,1.1285815917062734,15.346928043020958,7,76,56.57894736842105,17.449654679812127,0.2296007194712122,1.5106422373161343,5.916437905787323,5,18,44.44444444444444,-0.33709210276854784,-0.018727339042697102,0.967013070523798,3.0769008667279723,3,0.9948610843889084,54.43037974683544,16.455696202531644,3.79746835443038,2.9535864978902953,0.0,44.58113769513549
240,0.5m,rebreak,fixed_1_5R,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,184,48.91304347826087,31.97949641516419,0.1738016109519793,1.3272027953804955,8.041066114759998,6,107,49.532710280373834,18.930989386192813,0.17692513445040012,1.334332928643798,8.041066114759998,4,61,47.540983606557376,9.353450173150827,0.1533352487401775,1.2839808938140702,7.34359896086427,6,16,50.0,3.695056855820545,0.23094105348878408,1.4519424632928006,3.0814275393409716,3,1.1622901449205763,55.434782608695656,48.369565217391305,9.239130434782608,6.521739130434782,0.0,43.2157793334436
480,1m,either,fixed_2R_no_progress12,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,66,48.484848484848484,26.15142155795831,0.39623365996906534,1.7948860044250143,4.9074271424658615,4,40,47.5,14.434575248492475,0.3608643812123119,1.6963963820811316,4.9074271424658615,4,22,54.54545454545454,12.811027391781314,0.5823194268991506,2.404414978997116,3.0699323301150234,3,4,25.0,-1.0941810823154752,-0.2735452705788688,0.6412629884122134,2.0376636721238803,3,1.3563072539235035,54.54545454545454,51.515151515151516,45.45454545454545,9.090909090909092,6.0606060606060606,42.6776182867807
240,0.5m,either,fixed_2R_no_progress12,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,40.92827004219409,37.44163185725539,0.1579815690179552,1.277742630685501,20.344437455810304,13,143,42.65734265734265,30.517460226310348,0.21340881277140103,1.384111135879677,20.230355996500254,13,76,39.473684210526315,6.160597682080481,0.08106049581684843,1.1393411723017994,12.587562236529239,8,18,33.33333333333333,0.7635739488645558,0.042420774936919765,1.0685124176241498,5.103651806014289,5,1.2236612544743397,48.9451476793249,43.88185654008439,36.708860759493675,12.236286919831224,7.172995780590717,41.65790861855672
240,0.5m,either,fixed_2R_max48,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,41.77215189873418,36.567024535146835,0.15429124276433265,1.2572852005289226,23.82827530584211,13,143,43.35664335664335,28.53259618738787,0.19952864466704803,1.3395386889274492,23.82827530584211,13,76,40.78947368421053,8.371520450527495,0.11015158487536177,1.1825957422382638,12.558025315738963,8,18,33.33333333333333,-0.33709210276853274,-0.018727339042696262,0.9724726385552882,5.103651806014289,5,1.2848977351873179,54.43037974683544,48.10126582278481,37.130801687763714,13.080168776371309,8.016877637130802,41.530230420905546
480,1m,either,fixed_2R,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,66,46.96969696969697,24.27717055559486,0.36783591750901307,1.6739081420203055,5.361459879104707,4,40,45.0,12.150461376599868,0.3037615344149967,1.5362747926546556,5.361459879104707,4,22,54.54545454545454,13.220890261310469,0.600949557332294,2.2814413822744557,4.231280781340516,3,4,25.0,-1.0941810823154752,-0.2735452705788688,0.6412629884122134,2.0376636721238803,3,1.41688827431981,59.09090909090909,54.54545454545454,46.96969696969697,12.121212121212121,7.575757575757576,40.9471257114476
240,0.5m,rebreak,fixed_2R_no_progress12,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,37,59.45945945945946,27.57476736926941,0.7452639829532273,2.900603330236512,2.058845579750212,2,20,65.0,18.394980906821957,0.9197490453410978,3.548334789886712,1.0489070299715486,1,14,50.0,6.230262410260611,0.4450187435900436,1.993846654652909,2.0495943251118915,2,3,66.66666666666666,2.9495240521868404,0.9831746840622801,3.8884057266369236,1.0211598824175852,1,1.4664484175711185,59.45945945945946,56.75675675675676,56.75675675675676,2.7027027027027026,0.0,40.418030128694014
480,1m,either,fixed_1_5R_no_progress12,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,66,54.54545454545454,21.15142155795838,0.3204760842114906,1.733601685337873,4.886937649615894,3,40,52.5,10.434575248492498,0.2608643812123125,1.5580744102993276,4.886937649615894,3,22,63.63636363636363,12.311027391781357,0.5595921541718799,2.7376818215589163,3.5360454720415873,3,4,25.0,-1.5941810823154752,-0.3985452705788688,0.4773335358810851,2.0376636721238803,3,1.14302981289097,54.54545454545454,51.515151515151516,7.575757575757576,3.0303030303030303,0.0,36.718426037875865
480,1m,either,fixed_1_5R,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,66,54.54545454545454,21.277170555594928,0.3223813720544686,1.6877823218594614,5.34097038625474,3,40,52.5,10.650461376599889,0.2662615344149972,1.5432290809287512,5.34097038625474,3,22,63.63636363636363,12.220890261310512,0.5554950118777505,2.4759569740409995,4.731280781340516,3,4,25.0,-1.5941810823154752,-0.3985452705788688,0.4773335358810851,2.0376636721238803,3,1.1867977494941195,59.09090909090909,54.54545454545454,7.575757575757576,4.545454545454546,0.0,36.584304082681186
240,0.5m,either,fixed_2R_no_progress12,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,44,52.27272727272727,24.622165076390605,0.5595946608270592,2.266910940436308,2.2726126553630444,3,23,56.52173913043478,16.179518303926166,0.7034573175620072,2.7163802578443246,2.06657251864182,2,17,47.05882352941176,6.157002985726199,0.36217664621918816,1.7397373553900204,2.1745337384308994,3,4,50.0,2.2856437867382464,0.5714109466845616,2.356432836115289,1.0166332098045865,1,1.3835736219027492,54.54545454545454,52.27272727272727,50.0,4.545454545454546,2.272727272727273,35.94770507916583
240,0.5m,rebreak,fixed_2R_max48,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,37,56.75675675675676,24.548317147541894,0.6634680310146458,2.5825280490071467,2.144591624893595,2,20,65.0,17.020402525439522,0.8510201262719761,3.3579086117652697,1.0489070299715486,1,14,42.857142857142854,4.57839056991553,0.32702789785110925,1.629548543730004,2.0495943251118915,2,3,66.66666666666666,2.9495240521868404,0.9831746840622801,3.8884057266369236,1.0211598824175852,1,1.4819123068964566,62.16216216216216,56.75675675675676,54.054054054054056,5.405405405405405,2.7027027027027026,34.74263809828286
240,0.5m,rebreak,fixed_2R_no_progress12,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,184,42.391304347826086,32.129543792596394,0.17461708582932822,1.314450777844128,15.073061790601152,9,107,43.925233644859816,23.225501491930913,0.21706076160683097,1.397389543089807,15.073061790601152,9,61,39.34426229508197,3.452010318282605,0.05659033308660009,1.0978082189519758,9.852887107025397,6,16,43.75,5.4520319823828824,0.34075199889893015,1.6461388079683028,4.10032229393879,4,1.2390738051477317,49.45652173913043,42.934782608695656,36.41304347826087,13.043478260869565,6.521739130434782,34.51660984804668
240,0.5m,rebreak,fixed_2R,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,37,56.75675675675676,25.013554339673185,0.6760420091803564,2.5232262287912457,2.1445916248935966,2,20,65.0,18.394980906821957,0.9197490453410978,3.548334789886712,1.0489070299715486,1,14,42.857142857142854,3.6690493806643834,0.26207495576174167,1.4484382134542861,2.0495943251118915,2,3,66.66666666666666,2.9495240521868404,0.9831746840622801,3.8884057266369236,1.0211598824175852,1,1.5042333140751156,62.16216216216216,59.45945945945946,56.75675675675676,5.405405405405405,2.7027027027027026,34.107659955759715
240,0.5m,either,fixed_1_5R_no_progress12,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,104,51.92307692307693,25.33059908832348,0.24356345277234118,1.5245953213686354,13.406451341483223,6,66,53.03030303030303,17.00904376422672,0.2577127843064655,1.5559544271291004,13.406451341483223,6,36,50.0,7.870380932625105,0.21862169257291958,1.4724006633784397,2.789582954079087,3,2,50.0,0.4511743914716575,0.22558719573582875,1.4374925547781647,0.0,1,1.1835601081264184,52.88461538461539,49.03846153846153,13.461538461538462,3.8461538461538463,0.0,33.9222925045608
240,0.5m,rebreak,fixed_1_5R_no_progress12,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,184,48.91304347826087,28.629543792596415,0.15559534669889355,1.3197732227898828,9.711276500642434,6,107,50.467289719626166,20.225501491930974,0.18902337842926142,1.3973612396307968,7.795862208463305,4,61,45.90163934426229,3.952010318282551,0.06478705439807461,1.1266172033870026,9.711276500642436,6,16,50.0,4.452031982382901,0.2782519988989313,1.6000875973395816,3.0814275393409716,3,1.0886786131485138,49.45652173913043,42.934782608695656,8.152173913043478,6.521739130434782,0.0,32.886291658960324
240,0.5m,either,fixed_2R_max48,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,44,52.27272727272727,23.85165481287296,0.5420830639289309,2.1577608277228646,3.1765493070301414,3,23,60.86956521739131,17.404570805824328,0.756720469818449,2.882405896899332,2.06657251864182,2,17,41.17647058823529,4.505131145381118,0.2650077144341834,1.483026095053973,3.0784703900979977,3,4,50.0,1.9419528616675135,0.48548821541687837,1.9572253748034858,1.0166332098045865,1,1.4442602372769586,59.09090909090909,56.81818181818182,50.0,6.8181818181818175,4.545454545454546,32.78976794401136
240,0.5m,either,fixed_2R,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,237,39.24050632911392,30.525789930339165,0.12880080139383615,1.204934927350005,23.866645374238285,13,143,41.25874125874126,25.050033902164362,0.17517506225289764,1.2846717783230404,23.866645374238285,13,76,36.84210526315789,5.8128481309433395,0.07648484382820184,1.1193317439983443,12.558025315738963,8,18,33.33333333333333,-0.33709210276853274,-0.018727339042696262,0.9724726385552882,5.103651806014289,5,1.2965766451950465,54.43037974683544,48.52320675105485,38.81856540084388,15.18987341772152,9.70464135021097,32.25468447683695
240,0.5m,rebreak,fixed_2R,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,184,40.21739130434783,29.592689866295323,0.16082983622986588,1.2611530159819078,16.186494073164887,9,107,42.05607476635514,20.93098938619275,0.19561672323544627,1.3210763845358706,16.186494073164887,9,61,36.0655737704918,3.9666436242820526,0.06502694466036152,1.1018900752228218,8.580935801465342,6,16,43.75,4.695056855820527,0.2934410534887829,1.5106186547145093,4.10032229393879,4,1.330655436141724,55.434782608695656,48.369565217391305,39.67391304347826,15.217391304347828,8.695652173913043,32.21051105804394
240,0.5m,rebreak,fixed_2R_max48,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,184,41.30434782608695,27.552851870395493,0.1497437601651929,1.249137169616667,18.208265592949797,9,107,42.05607476635514,17.59874017648642,0.16447420725688242,1.2737814844068174,18.208265592949797,9,61,39.34426229508197,5.259054838088545,0.08621401373915648,1.1416846913246506,8.580935801465342,6,16,43.75,4.695056855820527,0.2934410534887829,1.5106186547145093,4.10032229393879,4,1.3129491407138139,55.434782608695656,47.28260869565217,36.95652173913043,14.130434782608695,7.608695652173914,31.159763488141735
