pattern_id,title,symbol,timeframe,event_time,score,image,meta
03,市場の迷い,EURJPY,H4,2016-07-04T12:00:00,1.0701241780615156,collection/images/03_市場の迷い/EURJPY_20160704_1200.png,"{""range_atr"": 0.9298758219384845}"
03,市場の迷い,EURJPY,H4,2025-04-18T20:00:00,1.02475665021057,collection/images/03_市場の迷い/EURJPY_20250418_2000.png,"{""range_atr"": 0.97524334978943}"
03,市場の迷い,USDJPY,H4,2016-07-04T04:00:00,1.020853853199727,collection/images/03_市場の迷い/USDJPY_20160704_0400.png,"{""range_atr"": 0.979146146800273}"
03,市場の迷い,GBPJPY,H4,2025-04-18T20:00:00,0.9986887419187083,collection/images/03_市場の迷い/GBPJPY_20250418_2000.png,"{""range_atr"": 1.0013112580812917}"
03,市場の迷い,GBPJPY,H4,2019-03-19T20:00:00,0.9823091546475711,collection/images/03_市場の迷い/GBPJPY_20190319_2000.png,"{""range_atr"": 1.017690845352429}"
03,市場の迷い,USDJPY,H4,2020-04-10T20:00:00,0.9598982290239606,collection/images/03_市場の迷い/USDJPY_20200410_2000.png,"{""range_atr"": 1.0401017709760394}"
03,市場の迷い,USDJPY,H4,2015-12-23T16:00:00,0.9441091962995718,collection/images/03_市場の迷い/USDJPY_20151223_1600.png,"{""range_atr"": 1.0558908037004282}"
03,市場の迷い,CHFJPY,H4,2016-07-04T12:00:00,0.9378674659820914,collection/images/03_市場の迷い/CHFJPY_20160704_1200.png,"{""range_atr"": 1.0621325340179086}"
03,市場の迷い,GBPJPY,H4,2016-10-17T20:00:00,0.9237356711815339,collection/images/03_市場の迷い/GBPJPY_20161017_2000.png,"{""range_atr"": 1.0762643288184661}"
03,市場の迷い,GBPJPY,H4,2014-12-26T12:00:00,0.9130278212630047,collection/images/03_市場の迷い/GBPJPY_20141226_1200.png,"{""range_atr"": 1.0869721787369953}"
03,市場の迷い,AUDJPY,H4,2024-05-10T16:00:00,0.9089517500580724,collection/images/03_市場の迷い/AUDJPY_20240510_1600.png,"{""range_atr"": 1.0910482499419276}"
03,市場の迷い,GBPJPY,H4,2018-02-19T16:00:00,0.9017151686373897,collection/images/03_市場の迷い/GBPJPY_20180219_1600.png,"{""range_atr"": 1.0982848313626103}"
03,市場の迷い,XAUUSD,H4,2020-03-31T04:00:00,0.8951767469674883,collection/images/03_市場の迷い/XAUUSD_20200331_0400.png,"{""range_atr"": 1.1048232530325117}"
03,市場の迷い,AUDJPY,H4,2016-07-03T20:00:00,0.8757959484743278,collection/images/03_市場の迷い/AUDJPY_20160703_2000.png,"{""range_atr"": 1.1242040515256722}"
03,市場の迷い,AUDJPY,H4,2016-09-20T08:00:00,0.8750259287349791,collection/images/03_市場の迷い/AUDJPY_20160920_0800.png,"{""range_atr"": 1.124974071265021}"
03,市場の迷い,AUDJPY,H4,2024-12-25T04:00:00,0.8599034294569241,collection/images/03_市場の迷い/AUDJPY_20241225_0400.png,"{""range_atr"": 1.140096570543076}"
03,市場の迷い,SILVER,H4,2020-11-13T00:00:00,0.849743583905513,collection/images/03_市場の迷い/SILVER_20201113_0000.png,"{""range_atr"": 1.150256416094487}"
03,市場の迷い,SILVER,H4,2016-11-17T08:00:00,0.8493211012935198,collection/images/03_市場の迷い/SILVER_20161117_0800.png,"{""range_atr"": 1.1506788987064802}"
03,市場の迷い,GBPJPY,H4,2019-11-04T12:00:00,0.8481816194714622,collection/images/03_市場の迷い/GBPJPY_20191104_1200.png,"{""range_atr"": 1.1518183805285378}"
03,市場の迷い,USDJPY,H4,2020-07-05T20:00:00,0.8480440404165903,collection/images/03_市場の迷い/USDJPY_20200705_2000.png,"{""range_atr"": 1.1519559595834097}"
04,損失回収モード,AUDJPY,H4,2019-01-02T20:00:00,7.883432840467493,collection/images/04_損失回収モード/AUDJPY_20190102_2000.png,{}
04,損失回収モード,USDJPY,H4,2022-10-21T12:00:00,7.744272144551617,collection/images/04_損失回収モード/USDJPY_20221021_1200.png,{}
04,損失回収モード,XAUUSD,H4,2015-07-20T00:00:00,7.622094866007077,collection/images/04_損失回収モード/XAUUSD_20150720_0000.png,{}
04,損失回収モード,USDJPY,H4,2024-07-11T12:00:00,7.594798644506842,collection/images/04_損失回収モード/USDJPY_20240711_1200.png,{}
04,損失回収モード,EURJPY,H4,2026-04-30T08:00:00,7.514400274924591,collection/images/04_損失回収モード/EURJPY_20260430_0800.png,{}
04,損失回収モード,EURJPY,H4,2024-07-11T08:00:00,7.270426234104558,collection/images/04_損失回収モード/EURJPY_20240711_0800.png,{}
04,損失回収モード,USDJPY,H4,2026-04-30T08:00:00,7.159804310155683,collection/images/04_損失回収モード/USDJPY_20260430_0800.png,{}
04,損失回収モード,GBPJPY,H4,2026-04-30T08:00:00,7.152866188044248,collection/images/04_損失回収モード/GBPJPY_20260430_0800.png,{}
04,損失回収モード,GBPJPY,H4,2019-01-02T20:00:00,7.073203661591452,collection/images/04_損失回収モード/GBPJPY_20190102_2000.png,{}
04,損失回収モード,AUDJPY,H4,2016-11-09T00:00:00,6.966838295204068,collection/images/04_損失回収モード/AUDJPY_20161109_0000.png,{}
04,損失回収モード,USDJPY,H4,2019-01-02T20:00:00,6.949523864983877,collection/images/04_損失回収モード/USDJPY_20190102_2000.png,{}
04,損失回収モード,EURJPY,H4,2019-01-02T20:00:00,6.841055453978661,collection/images/04_損失回収モード/EURJPY_20190102_2000.png,{}
04,損失回収モード,GBPJPY,H4,2016-10-06T20:00:00,6.67700333936645,collection/images/04_損失回収モード/GBPJPY_20161006_2000.png,{}
04,損失回収モード,CHFJPY,H4,2026-04-30T08:00:00,6.67677157799833,collection/images/04_損失回収モード/CHFJPY_20260430_0800.png,{}
04,損失回収モード,GBPJPY,H4,2024-07-11T08:00:00,6.640003920991358,collection/images/04_損失回収モード/GBPJPY_20240711_0800.png,{}
04,損失回収モード,CHFJPY,H4,2024-07-11T12:00:00,6.566289377791806,collection/images/04_損失回収モード/CHFJPY_20240711_1200.png,{}
04,損失回収モード,USDJPY,H4,2016-11-09T00:00:00,6.552750593694572,collection/images/04_損失回収モード/USDJPY_20161109_0000.png,{}
04,損失回収モード,XAUUSD,H4,2021-08-08T20:00:00,6.528312641729232,collection/images/04_損失回収モード/XAUUSD_20210808_2000.png,{}
04,損失回収モード,CHFJPY,H4,2019-01-02T20:00:00,6.309064054368631,collection/images/04_損失回収モード/CHFJPY_20190102_2000.png,{}
04,損失回収モード,AUDJPY,H4,2024-07-11T12:00:00,6.308132004975956,collection/images/04_損失回収モード/AUDJPY_20240711_1200.png,{}
04,損失回収モード,SILVER,H4,2021-08-08T20:00:00,6.302251846534782,collection/images/04_損失回収モード/SILVER_20210808_2000.png,{}
04,損失回収モード,SILVER,H4,2017-07-06T20:00:00,6.252248840623872,collection/images/04_損失回収モード/SILVER_20170706_2000.png,{}
04,損失回収モード,AUDJPY,H4,2016-06-24T00:00:00,5.942143447836404,collection/images/04_損失回収モード/AUDJPY_20160624_0000.png,{}
04,損失回収モード,AUDJPY,H4,2026-04-30T08:00:00,5.891358525055898,collection/images/04_損失回収モード/AUDJPY_20260430_0800.png,{}
04,損失回収モード,USDJPY,H4,2016-06-24T00:00:00,5.868050717776982,collection/images/04_損失回収モード/USDJPY_20160624_0000.png,{}
05,現実否認,XAUUSD,H4,2015-07-20T00:00:00,7.622094866007077,collection/images/05_現実否認/XAUUSD_20150720_0000.png,"{""pivot"": 1129.288}"
05,現実否認,AUDJPY,H4,2016-06-24T00:00:00,5.942143447836404,collection/images/05_現実否認/AUDJPY_20160624_0000.png,"{""pivot"": 77.681}"
05,現実否認,USDJPY,H4,2016-06-24T00:00:00,5.868050717776982,collection/images/05_現実否認/USDJPY_20160624_0000.png,"{""pivot"": 102.998}"
05,現実否認,CHFJPY,H4,2016-06-24T00:00:00,5.807668831271631,collection/images/05_現実否認/CHFJPY_20160624_0000.png,"{""pivot"": 106.83}"
05,現実否認,EURJPY,H4,2016-06-24T00:00:00,5.723002823955566,collection/images/05_現実否認/EURJPY_20160624_0000.png,"{""pivot"": 116.7}"
05,現実否認,EURJPY,H4,2022-09-22T04:00:00,5.0756077576678065,collection/images/05_現実否認/EURJPY_20220922_0400.png,"{""pivot"": 141.18}"
05,現実否認,XAUUSD,H4,2021-08-06T12:00:00,4.89601657672655,collection/images/05_現実否認/XAUUSD_20210806_1200.png,"{""pivot"": 1794.575}"
