symbol,timeframe,strategy,family,signal_time,direction,trigger_type,break_i,trigger_i,lookback_bars,prior_low,break_low,low_extreme,pullback_high,bars_after_break,pullback_atr,break_depth_atr,trigger_level,risk_atr_at_signal,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,period,year,month
CHFJPY,H4,L120_EITHER_PB075,monthly_low_rebreak_short,2015-01-14 08:00:00,short,rebreak,1655,1659,120,116.019,115.171,115.037,115.627,4,1.122115141259277,1.5078328849465228,114.369,2.642577707973218,115.038,115.041,114.076,114.369,0.525792744706992,0.6932642487046575,116.18559974408353,117.47584918312218,119.73148236256955,-2.010827043541009,19.837220261334508,57.47724296694028,6.132253123467439,-0.10993193467712345,1.0970687200678664,82.14285714285714,0.3036269430051869,4.193667604197906,-0.7448084963568817,-0.5982024582310147,-0.14660603812586703,-0.08531231469900291,2015-01-14 12:00:00,114.372,115.75844818617675,111.5901036276465,2015-01-15 08:00:00,115.75844818617675,SL,5,1.3864481861767501,-1.0,-1.0144253497529987,train_2015_2020,2015,2015-01
CHFJPY,H4,L120_REBREAK_PB075,monthly_low_rebreak_short,2015-01-14 08:00:00,short,rebreak,1655,1659,120,116.019,115.171,115.037,115.627,4,1.122115141259277,1.5078328849465228,114.369,2.642577707973218,115.038,115.041,114.076,114.369,0.525792744706992,0.6932642487046575,116.18559974408353,117.47584918312218,119.73148236256955,-2.010827043541009,19.837220261334508,57.47724296694028,6.132253123467439,-0.10993193467712345,1.0970687200678664,82.14285714285714,0.3036269430051869,4.193667604197906,-0.7448084963568817,-0.5982024582310147,-0.14660603812586703,-0.08531231469900291,2015-01-14 12:00:00,114.372,115.75844818617675,111.5901036276465,2015-01-15 08:00:00,115.75844818617675,SL,5,1.3864481861767501,-1.0,-1.0144253497529987,train_2015_2020,2015,2015-01
CHFJPY,H4,L240_EITHER_PB075,monthly_low_rebreak_short,2015-01-14 08:00:00,short,rebreak,1655,1659,240,116.019,115.171,115.037,115.627,4,1.122115141259277,1.5078328849465228,114.369,2.642577707973218,115.038,115.041,114.076,114.369,0.525792744706992,0.6932642487046575,116.18559974408353,117.47584918312218,119.73148236256955,-2.010827043541009,19.837220261334508,57.47724296694028,6.132253123467439,-0.10993193467712345,1.0970687200678664,82.14285714285714,0.3036269430051869,4.193667604197906,-0.7448084963568817,-0.5982024582310147,-0.14660603812586703,-0.08531231469900291,2015-01-14 12:00:00,114.372,115.75844818617675,111.5901036276465,2015-01-15 08:00:00,115.75844818617675,SL,5,1.3864481861767501,-1.0,-1.0144253497529987,train_2015_2020,2015,2015-01
CHFJPY,H4,L240_EITHER_PB100,monthly_low_rebreak_short,2015-01-14 08:00:00,short,rebreak,1655,1659,240,116.019,115.171,115.037,115.627,4,1.122115141259277,1.5078328849465228,114.369,2.642577707973218,115.038,115.041,114.076,114.369,0.525792744706992,0.6932642487046575,116.18559974408353,117.47584918312218,119.73148236256955,-2.010827043541009,19.837220261334508,57.47724296694028,6.132253123467439,-0.10993193467712345,1.0970687200678664,82.14285714285714,0.3036269430051869,4.193667604197906,-0.7448084963568817,-0.5982024582310147,-0.14660603812586703,-0.08531231469900291,2015-01-14 12:00:00,114.372,115.75844818617675,111.5901036276465,2015-01-15 08:00:00,115.75844818617675,SL,5,1.3864481861767501,-1.0,-1.0144253497529987,train_2015_2020,2015,2015-01
CHFJPY,H4,L240_REBREAK_PB075,monthly_low_rebreak_short,2015-01-14 08:00:00,short,rebreak,1655,1659,240,116.019,115.171,115.037,115.627,4,1.122115141259277,1.5078328849465228,114.369,2.642577707973218,115.038,115.041,114.076,114.369,0.525792744706992,0.6932642487046575,116.18559974408353,117.47584918312218,119.73148236256955,-2.010827043541009,19.837220261334508,57.47724296694028,6.132253123467439,-0.10993193467712345,1.0970687200678664,82.14285714285714,0.3036269430051869,4.193667604197906,-0.7448084963568817,-0.5982024582310147,-0.14660603812586703,-0.08531231469900291,2015-01-14 12:00:00,114.372,115.75844818617675,111.5901036276465,2015-01-15 08:00:00,115.75844818617675,SL,5,1.3864481861767501,-1.0,-1.0144253497529987,train_2015_2020,2015,2015-01
GBPJPY,H4,L120_STAG_ONLY,monthly_low_rebreak_short,2015-01-19 00:00:00,short,rebreak+stagnation,3197,3222,120,178.99,178.68,178.45,180.05,25,1.7604640064548362,0.08878313377021343,177.19,3.396829411537977,178.02,178.12,176.97,177.19,0.9088512995060032,0.7217391304347899,177.94615425806919,179.2538410180218,182.40764008382828,-0.8578452512692801,41.08470034141767,26.899322469747585,3.4547490510635557,0.3117746375285734,1.1511944686913793,84.92063492063492,0.19130434782608502,1.859490106817892,-0.4589609880220564,-0.578213668318679,0.11925268029662262,0.017753262191876007,2015-01-19 04:00:00,177.2,180.2772128248765,171.015574350247,2015-02-05 16:00:00,180.2772128248765,SL,77,3.0772128248765114,-1.0,-1.0064993879650765,train_2015_2020,2015,2015-01
GBPJPY,H4,L240_STAG_ONLY,monthly_low_rebreak_short,2015-01-19 00:00:00,short,rebreak+stagnation,3197,3222,240,178.99,178.68,178.45,180.05,25,1.7604640064548362,0.08878313377021343,177.19,3.396829411537977,178.02,178.12,176.97,177.19,0.9088512995060032,0.7217391304347899,177.94615425806919,179.2538410180218,182.40764008382828,-0.8578452512692801,41.08470034141767,26.899322469747585,3.4547490510635557,0.3117746375285734,1.1511944686913793,84.92063492063492,0.19130434782608502,1.859490106817892,-0.4589609880220564,-0.578213668318679,0.11925268029662262,0.017753262191876007,2015-01-19 04:00:00,177.2,180.2772128248765,171.015574350247,2015-02-05 16:00:00,180.2772128248765,SL,77,3.0772128248765114,-1.0,-1.0064993879650765,train_2015_2020,2015,2015-01
AUDJPY,H4,L120_EITHER_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1658,1702,120,95.219,94.827,94.762,97.389,44,5.001398894946308,0.28301140623903887,94.376,5.986282782821935,94.97,95.028,94.337,94.376,0.5252530452338969,0.8596237337192358,95.69285760049912,96.10180187266268,97.12673489986281,-1.5804982742774072,27.207092986430197,24.739848187531962,6.228924838842107,0.002913069723421753,0.9349528463614888,70.63492063492063,0.05643994211288182,2.8786125348910674,-0.40202740772353707,-0.23984074586063,-0.16218666186290706,-0.04150245402771796,2015-01-23 08:00:00,94.378,97.52031326130847,88.08737347738307,2015-03-05 08:00:00,93.831,max_hold,180,3.142313261308473,0.17407557888490843,0.17009761775865728,train_2015_2020,2015,2015-01
AUDJPY,H4,L120_REBREAK_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1658,1702,120,95.219,94.827,94.762,97.389,44,5.001398894946308,0.28301140623903887,94.376,5.986282782821935,94.97,95.028,94.337,94.376,0.5252530452338969,0.8596237337192358,95.69285760049912,96.10180187266268,97.12673489986281,-1.5804982742774072,27.207092986430197,24.739848187531962,6.228924838842107,0.002913069723421753,0.9349528463614888,70.63492063492063,0.05643994211288182,2.8786125348910674,-0.40202740772353707,-0.23984074586063,-0.16218666186290706,-0.04150245402771796,2015-01-23 08:00:00,94.378,97.52031326130847,88.08737347738307,2015-03-05 08:00:00,93.831,max_hold,180,3.142313261308473,0.17407557888490843,0.17009761775865728,train_2015_2020,2015,2015-01
AUDJPY,H4,L240_EITHER_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1658,1702,240,95.219,94.827,94.762,97.389,44,5.001398894946308,0.28301140623903887,94.376,5.986282782821935,94.97,95.028,94.337,94.376,0.5252530452338969,0.8596237337192358,95.69285760049912,96.10180187266268,97.12673489986281,-1.5804982742774072,27.207092986430197,24.739848187531962,6.228924838842107,0.002913069723421753,0.9349528463614888,70.63492063492063,0.05643994211288182,2.8786125348910674,-0.40202740772353707,-0.23984074586063,-0.16218666186290706,-0.04150245402771796,2015-01-23 08:00:00,94.378,97.52031326130847,88.08737347738307,2015-03-05 08:00:00,93.831,max_hold,180,3.142313261308473,0.17407557888490843,0.17009761775865728,train_2015_2020,2015,2015-01
AUDJPY,H4,L240_EITHER_PB100,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1658,1702,240,95.219,94.827,94.762,97.389,44,5.001398894946308,0.28301140623903887,94.376,5.986282782821935,94.97,95.028,94.337,94.376,0.5252530452338969,0.8596237337192358,95.69285760049912,96.10180187266268,97.12673489986281,-1.5804982742774072,27.207092986430197,24.739848187531962,6.228924838842107,0.002913069723421753,0.9349528463614888,70.63492063492063,0.05643994211288182,2.8786125348910674,-0.40202740772353707,-0.23984074586063,-0.16218666186290706,-0.04150245402771796,2015-01-23 08:00:00,94.378,97.52031326130847,88.08737347738307,2015-03-05 08:00:00,93.831,max_hold,180,3.142313261308473,0.17407557888490843,0.17009761775865728,train_2015_2020,2015,2015-01
AUDJPY,H4,L240_REBREAK_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1658,1702,240,95.219,94.827,94.762,97.389,44,5.001398894946308,0.28301140623903887,94.376,5.986282782821935,94.97,95.028,94.337,94.376,0.5252530452338969,0.8596237337192358,95.69285760049912,96.10180187266268,97.12673489986281,-1.5804982742774072,27.207092986430197,24.739848187531962,6.228924838842107,0.002913069723421753,0.9349528463614888,70.63492063492063,0.05643994211288182,2.8786125348910674,-0.40202740772353707,-0.23984074586063,-0.16218666186290706,-0.04150245402771796,2015-01-23 08:00:00,94.378,97.52031326130847,88.08737347738307,2015-03-05 08:00:00,93.831,max_hold,180,3.142313261308473,0.17407557888490843,0.17009761775865728,train_2015_2020,2015,2015-01
EURJPY,H4,L360_EITHER_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1663,1667,360,134.7,134.48,134.21,135.04,4,1.1547527783565905,0.23851824029343668,134.07,1.5995303554288143,134.49,134.59,133.94,134.07,0.7187685672263245,0.646153846153865,135.82557679272438,137.02339698630232,141.2830276454562,-1.0772535594931145,31.083711494034887,24.504978098044894,6.034911179795539,0.005959887596336147,1.0857345381405783,92.85714285714286,0.19999999999999127,4.145979854822523,-0.6134322710732931,-0.37928184616675376,-0.23415042490653937,-0.10171919140868468,2015-01-23 08:00:00,134.08,135.21969214180658,131.77061571638683,2015-01-23 12:00:00,131.77061571638683,TP,1,1.139692141806563,2.0263228979998966,2.0153550238333042,train_2015_2020,2015,2015-01
EURJPY,H4,L360_EITHER_PB100,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1663,1667,360,134.7,134.48,134.21,135.04,4,1.1547527783565905,0.23851824029343668,134.07,1.5995303554288143,134.49,134.59,133.94,134.07,0.7187685672263245,0.646153846153865,135.82557679272438,137.02339698630232,141.2830276454562,-1.0772535594931145,31.083711494034887,24.504978098044894,6.034911179795539,0.005959887596336147,1.0857345381405783,92.85714285714286,0.19999999999999127,4.145979854822523,-0.6134322710732931,-0.37928184616675376,-0.23415042490653937,-0.10171919140868468,2015-01-23 08:00:00,134.08,135.21969214180658,131.77061571638683,2015-01-23 12:00:00,131.77061571638683,TP,1,1.139692141806563,2.0263228979998966,2.0153550238333042,train_2015_2020,2015,2015-01
EURJPY,H4,L360_REBREAK_PB075,monthly_low_rebreak_short,2015-01-23 04:00:00,short,rebreak,1663,1667,360,134.7,134.48,134.21,135.04,4,1.1547527783565905,0.23851824029343668,134.07,1.5995303554288143,134.49,134.59,133.94,134.07,0.7187685672263245,0.646153846153865,135.82557679272438,137.02339698630232,141.2830276454562,-1.0772535594931145,31.083711494034887,24.504978098044894,6.034911179795539,0.005959887596336147,1.0857345381405783,92.85714285714286,0.19999999999999127,4.145979854822523,-0.6134322710732931,-0.37928184616675376,-0.23415042490653937,-0.10171919140868468,2015-01-23 08:00:00,134.08,135.21969214180658,131.77061571638683,2015-01-23 12:00:00,131.77061571638683,TP,1,1.139692141806563,2.0263228979998966,2.0153550238333042,train_2015_2020,2015,2015-01
AUDJPY,H4,L360_EITHER_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1703,1707,360,94.25,93.861,93.13,93.702,4,0.9746917311547166,0.5770521974070618,92.482,2.32888795805726,92.612,92.867,92.167,92.482,0.5868522135940917,0.18571428571427848,94.72482599273091,95.58938385399236,96.9398960978627,-2.368098190391932,16.00424851222438,36.99338655020176,8.467469468593185,-0.026186232168659604,1.0201448431341984,88.88888888888889,0.4499999999999949,4.2736483596783446,-0.8428851926612282,-0.5499699853064456,-0.2929152073547826,-0.06173458395861381,2015-01-26 00:00:00,92.482,93.84871305339853,89.74857389320294,2015-01-26 16:00:00,93.84871305339853,SL,4,1.3667130533985272,-1.0,-1.0091460310332923,train_2015_2020,2015,2015-01
AUDJPY,H4,L360_REBREAK_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1703,1707,360,94.25,93.861,93.13,93.702,4,0.9746917311547166,0.5770521974070618,92.482,2.32888795805726,92.612,92.867,92.167,92.482,0.5868522135940917,0.18571428571427848,94.72482599273091,95.58938385399236,96.9398960978627,-2.368098190391932,16.00424851222438,36.99338655020176,8.467469468593185,-0.026186232168659604,1.0201448431341984,88.88888888888889,0.4499999999999949,4.2736483596783446,-0.8428851926612282,-0.5499699853064456,-0.2929152073547826,-0.06173458395861381,2015-01-26 00:00:00,92.482,93.84871305339853,89.74857389320294,2015-01-26 16:00:00,93.84871305339853,SL,4,1.3667130533985272,-1.0,-1.0091460310332923,train_2015_2020,2015,2015-01
EURJPY,H4,L120_EITHER_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1667,1672,120,134.21,133.94,130.91,132.96,5,2.1835718002839553,0.1947775770722203,130.64,2.7211641837360094,131.13,131.14,130.14,130.64,0.9388287574209494,0.4900000000000091,134.2597263414612,136.0929435853714,140.82596247237942,-2.6022054178863354,19.75592291848521,36.66253591643123,8.672163007404817,-0.02495333753077893,1.3435043083907234,100.0,0.5,4.335188891295462,-1.3365872763655489,-0.8831446186152281,-0.4534426577503208,-0.05144956673112577,2015-01-26 00:00:00,130.65,133.19470718935526,125.53058562128945,2015-01-26 08:00:00,133.19470718935526,SL,2,2.5447071893552504,-1.0,-1.0049121565154047,train_2015_2020,2015,2015-01
EURJPY,H4,L120_REBREAK_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1667,1672,120,134.21,133.94,130.91,132.96,5,2.1835718002839553,0.1947775770722203,130.64,2.7211641837360094,131.13,131.14,130.14,130.64,0.9388287574209494,0.4900000000000091,134.2597263414612,136.0929435853714,140.82596247237942,-2.6022054178863354,19.75592291848521,36.66253591643123,8.672163007404817,-0.02495333753077893,1.3435043083907234,100.0,0.5,4.335188891295462,-1.3365872763655489,-0.8831446186152281,-0.4534426577503208,-0.05144956673112577,2015-01-26 00:00:00,130.65,133.19470718935526,125.53058562128945,2015-01-26 08:00:00,133.19470718935526,SL,2,2.5447071893552504,-1.0,-1.0049121565154047,train_2015_2020,2015,2015-01
EURJPY,H4,L240_EITHER_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1667,1672,240,134.21,133.94,130.91,132.96,5,2.1835718002839553,0.1947775770722203,130.64,2.7211641837360094,131.13,131.14,130.14,130.64,0.9388287574209494,0.4900000000000091,134.2597263414612,136.0929435853714,140.82596247237942,-2.6022054178863354,19.75592291848521,36.66253591643123,8.672163007404817,-0.02495333753077893,1.3435043083907234,100.0,0.5,4.335188891295462,-1.3365872763655489,-0.8831446186152281,-0.4534426577503208,-0.05144956673112577,2015-01-26 00:00:00,130.65,133.19470718935526,125.53058562128945,2015-01-26 08:00:00,133.19470718935526,SL,2,2.5447071893552504,-1.0,-1.0049121565154047,train_2015_2020,2015,2015-01
EURJPY,H4,L240_EITHER_PB100,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1667,1672,240,134.21,133.94,130.91,132.96,5,2.1835718002839553,0.1947775770722203,130.64,2.7211641837360094,131.13,131.14,130.14,130.64,0.9388287574209494,0.4900000000000091,134.2597263414612,136.0929435853714,140.82596247237942,-2.6022054178863354,19.75592291848521,36.66253591643123,8.672163007404817,-0.02495333753077893,1.3435043083907234,100.0,0.5,4.335188891295462,-1.3365872763655489,-0.8831446186152281,-0.4534426577503208,-0.05144956673112577,2015-01-26 00:00:00,130.65,133.19470718935526,125.53058562128945,2015-01-26 08:00:00,133.19470718935526,SL,2,2.5447071893552504,-1.0,-1.0049121565154047,train_2015_2020,2015,2015-01
EURJPY,H4,L240_REBREAK_PB075,monthly_low_rebreak_short,2015-01-25 20:00:00,short,rebreak,1667,1672,240,134.21,133.94,130.91,132.96,5,2.1835718002839553,0.1947775770722203,130.64,2.7211641837360094,131.13,131.14,130.14,130.64,0.9388287574209494,0.4900000000000091,134.2597263414612,136.0929435853714,140.82596247237942,-2.6022054178863354,19.75592291848521,36.66253591643123,8.672163007404817,-0.02495333753077893,1.3435043083907234,100.0,0.5,4.335188891295462,-1.3365872763655489,-0.8831446186152281,-0.4534426577503208,-0.05144956673112577,2015-01-26 00:00:00,130.65,133.19470718935526,125.53058562128945,2015-01-26 08:00:00,133.19470718935526,SL,2,2.5447071893552504,-1.0,-1.0049121565154047,train_2015_2020,2015,2015-01
AUDJPY,H4,L360_EITHER_PB100,monthly_low_rebreak_short,2015-01-29 08:00:00,short,rebreak,1703,1728,360,94.25,93.861,92.167,94.617,25,3.9050443786308917,0.5770521974070618,91.921,4.5471427121587285,92.646,92.665,91.648,91.921,0.6273936381893239,0.7128810226155232,93.45523869018899,94.34084570561402,96.27622375723296,-0.793145013108611,30.644351540047836,32.96901650743846,3.666238253454494,-0.18097005755818718,1.1349738346161857,94.84126984126983,0.26843657817109895,3.873166465335952,-0.49619824114974165,-0.4108568682104818,-0.08534137293925986,-0.1302385733809045,2015-01-29 12:00:00,91.921,94.77384840954734,86.21530318090534,2015-03-11 12:00:00,92.103,max_hold,180,2.8528484095473345,-0.06379588883549062,-0.06817747460715523,train_2015_2020,2015,2015-01
AUDJPY,H4,L360_EITHER_PB075,monthly_low_rebreak_short,2015-01-30 20:00:00,short,rebreak,1728,1737,360,92.167,91.648,91.38,92.223,9,1.4405738232021164,0.3920983335278282,91.226,1.9537391479626416,91.444,91.457,91.176,91.226,0.5851834778770156,0.7758007117438077,92.36172970496521,93.52727921777112,95.87962295254323,-2.1446398303492686,27.011612477452147,43.15582194555114,7.037791061973778,0.16643591763468846,1.0438217820867008,82.53968253968253,0.17793594306049337,1.927600560583607,-0.7164689313780315,-0.6431589514514088,-0.07330997992662269,0.028156017780798792,2015-02-01 20:00:00,90.676,92.36929586946925,88.93940826106149,2015-02-06 12:00:00,92.36929586946925,SL,28,1.693295869469253,-1.0,-1.0073820530867454,train_2015_2020,2015,2015-02
