timeframe,symbol,setup,method,method_family,direction,direction_ja,signal_time,entry_time,entry,stop,exit_time,exit,exit_reason,risk,r,max_favorable_r,max_adverse_r,hold_days,score,reason,year,month
H1,XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-12-13 05:00:00,2016-12-13 06:00:00,17.029,17.189125,2016-12-14 05:00:00,16.969,one_swing_break,0.16012500000000074,0.37470725995315185,1.6986729117876485,-0.7806401249024164,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum,2016,2016-12
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-12-13 06:00:00,2016-12-13 07:00:00,122.64,122.045,2016-12-15 12:00:00,123.2,one_swing_break,0.5949999999999989,0.9411764705882409,2.4033613445378075,-0.8403361344537831,2.2083333333333335,0.68,WideStagnation with short-mid alignment and momentum,2016,2016-12
H1,XAUUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-01-11 06:00:00,2017-01-11 07:00:00,1190.232,1184.960017857143,2017-01-11 14:00:00,1184.960017857143,initial_stop,5.271982142857041,-1.0,0.20618430991325626,-2.0208717919189088,0.2916666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-01
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-12 02:00:00,2017-01-12 03:00:00,139.99,141.11035714285714,2017-01-17 04:00:00,137.63,one_swing_break,1.1203571428571308,2.1064711507810356,3.1418552757411966,-0.46413771118902286,5.041666666666667,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-12 03:00:00,2017-01-12 04:00:00,85.414,86.07641071428571,2017-01-13 01:00:00,86.07641071428571,initial_stop,0.6624107142857127,-1.0,0.09057824504650587,-1.2862110796603403,0.875,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-12 06:00:00,2017-01-12 07:00:00,1200.732,1188.4936964285714,2017-01-13 14:00:00,1188.4936964285714,initial_stop,12.23830357142856,-1.0,0.5063610298462918,-1.053577395326443,1.2916666666666667,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-13 12:00:00,2017-01-13 13:00:00,85.741,86.15301785714286,2017-01-13 15:00:00,86.15301785714286,initial_stop,0.41201785714285677,-1.0,0.16989554890996497,-1.0679148788627355,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAUUSD,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-01-16 06:00:00,2017-01-16 07:00:00,1206.069,1197.0690892857142,2017-01-18 05:00:00,1212.128,one_swing_break,8.999910714285761,0.6732289010803609,1.4143473645571853,-0.5464498655740485,1.9166666666666667,0.9,VShapeStagnation with short-mid alignment and momentum,2017,2017-01
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-17 05:00:00,2017-01-17 06:00:00,112.626,113.02639285714285,2017-01-17 11:00:00,113.02639285714285,initial_stop,0.40039285714284745,-1.0,0.40460262242442974,-1.1338863616091452,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-01-17 05:00:00,2017-01-17 06:00:00,16.96,16.750803571428573,2017-01-18 05:00:00,17.09,one_swing_break,0.20919642857142762,0.6214255228339716,1.1807084933845546,-0.30593256508749633,0.9583333333333334,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-17 12:00:00,2017-01-17 13:00:00,85.562,85.06230357142857,2017-01-17 16:00:00,85.06230357142857,initial_stop,0.4996964285714256,-1.0,0.02801701032769071,-1.1266840581781912,0.125,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-18 05:00:00,2017-01-18 06:00:00,85.475,84.96021428571429,2017-01-20 09:00:00,86.611,one_swing_break,0.5147857142857077,2.2067434438740587,3.0906063549327594,-0.10295545996947013,2.125,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAGUSD,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-01-18 14:00:00,2017-01-18 15:00:00,17.201,17.04057142857143,2017-01-18 20:00:00,17.04057142857143,initial_stop,0.1604285714285716,-1.0,0.760463045414068,-1.1344612644701815,0.20833333333333334,0.9,VShapeStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-20 01:00:00,2017-01-20 02:00:00,1207.499,1198.1824464285714,2017-01-24 04:00:00,1215.618,one_swing_break,9.316553571428585,0.8714595947689012,1.3343990247773259,-0.9575429295397824,4.083333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-22 23:00:00,2017-01-23 00:00:00,140.93,142.09446428571428,2017-01-24 17:00:00,142.09446428571428,initial_stop,1.1644642857142742,-1.0,0.17175279865053006,-1.1765066707560345,1.7083333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-23 13:00:00,2017-01-23 14:00:00,113.379,113.95046428571429,2017-01-26 08:00:00,113.95046428571429,initial_stop,0.5714642857142849,-1.0,0.8364477220173903,-1.0744328479469876,2.75,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-23 16:00:00,2017-01-23 17:00:00,121.41,122.14,2017-01-24 18:00:00,122.14,initial_stop,0.730000000000004,-1.0,0.3835616438356159,-1.0821917808219206,1.0416666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-24 12:00:00,2017-01-24 13:00:00,85.83,85.36478571428572,2017-01-29 23:00:00,86.606,one_swing_break,0.465214285714282,1.6680485183479248,2.706279748195938,-0.9694457239367354,5.416666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-24 14:00:00,2017-01-24 15:00:00,17.24,17.064,2017-01-24 19:00:00,17.064,initial_stop,0.17599999999999838,-1.0,0.2272727272727447,-1.051136363636366,0.16666666666666666,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-29 23:00:00,2017-01-30 00:00:00,114.946,115.4052142857143,2017-02-01 01:00:00,114.183,one_swing_break,0.459214285714296,1.6615336755326855,3.0878830300201345,-0.24389485145436157,2.0416666666666665,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-30 03:00:00,2017-01-30 04:00:00,122.71,123.18982142857143,2017-01-31 09:00:00,121.9,one_swing_break,0.47982142857144083,1.6881280238183167,2.9385932266467356,-0.45850390770377436,1.2083333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-01-30 03:00:00,2017-01-30 04:00:00,143.86,144.70696428571426,2017-01-31 01:00:00,142.24,one_swing_break,0.8469642857142503,1.9127134724858539,2.585705249842011,-0.37781994518238177,0.875,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-01-31 03:00:00,2017-01-31 04:00:00,1201.148,1192.2298035714286,2017-02-01 04:00:00,1208.498,one_swing_break,8.918196428571264,0.8241576712139811,1.5893348070458142,-0.5561662652001514,1.0,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-01
H1,GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2017-01-31 10:00:00,2017-01-31 11:00:00,141.34,142.40053571428572,2017-02-01 08:00:00,142.40053571428572,initial_stop,1.0605357142857201,-1.0,0.8674861087725309,-1.3672335410001502,0.875,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-01
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-01-31 11:00:00,2017-01-31 12:00:00,17.314,17.095214285714288,2017-02-02 15:00:00,17.547,one_swing_break,0.21878571428571192,1.0649689846555803,1.8876918054195448,-0.018282729350316457,2.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-01
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-01 06:00:00,2017-02-01 07:00:00,85.78,85.27808928571429,2017-02-03 01:00:00,86.154,one_swing_break,0.5019107142857138,0.7451524531255471,1.4803429750595853,-0.25901021097946253,1.75,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2017-02-01 17:00:00,2017-02-01 18:00:00,122.0,122.51535714285714,2017-02-03 08:00:00,121.69,one_swing_break,0.5153571428571411,0.6015246015246081,1.7463617463617636,-0.03880803880803122,1.5833333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-02 03:00:00,2017-02-02 04:00:00,1216.208,1206.6090892857144,2017-02-03 13:00:00,1206.6090892857144,initial_stop,9.598910714285694,-1.0,0.9459406666306948,-1.026887351429384,1.375,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-02 04:00:00,2017-02-02 05:00:00,142.71,143.60750000000002,2017-02-03 04:00:00,141.54,one_swing_break,0.897500000000008,1.3036211699164406,2.1949860724233776,-0.4345403899721258,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-06 00:00:00,2017-02-06 01:00:00,1223.729,1213.7425178571427,2017-02-07 07:00:00,1230.712,one_swing_break,9.986482142857312,0.6992452297122904,1.1886067416131854,-0.22029779541272837,1.25,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-06 01:00:00,2017-02-06 02:00:00,17.631,17.344678571428574,2017-02-13 13:00:00,17.875,one_swing_break,0.2863214285714264,0.8521890981664021,1.2957465386054685,-0.4156168142696793,7.458333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2017-02-06 09:00:00,2017-02-06 10:00:00,113.107,113.579375,2017-02-07 14:00:00,112.611,one_swing_break,0.47237499999999955,1.0500132310134862,2.0026462026991245,-0.21381317808943992,1.1666666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2017-02-06 09:00:00,2017-02-06 10:00:00,121.0,121.37071428571429,2017-02-07 12:00:00,119.96,one_swing_break,0.37071428571428555,2.8053949903661066,3.9653179190751433,-0.08092485549133258,1.0833333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-07 15:00:00,2017-02-07 16:00:00,1234.752,1227.078982142857,2017-02-09 11:00:00,1238.821,one_swing_break,7.673017857142895,0.5302998214987971,1.2975337977002077,-0.622049901207603,1.7916666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-07 17:00:00,2017-02-07 18:00:00,112.272,112.69791071428571,2017-02-07 20:00:00,112.69791071428571,initial_stop,0.42591071428570615,-1.0,0.02113118946794804,-1.049515743574686,0.08333333333333333,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-08 06:00:00,2017-02-08 07:00:00,85.796,85.49492857142857,2017-02-08 12:00:00,85.49492857142857,initial_stop,0.3010714285714329,-1.0,0.0,-1.026334519572978,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-08 08:00:00,2017-02-08 09:00:00,112.307,112.75648214285714,2017-02-09 08:00:00,112.75648214285714,initial_stop,0.4494821428571356,-1.0,0.2869969409240948,-1.3348694926701452,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-08 09:00:00,2017-02-08 10:00:00,119.52,120.09375,2017-02-09 09:00:00,120.09375,initial_stop,0.573750000000004,-1.0,0.3311546840958543,-1.1677559912853979,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-09 08:00:00,2017-02-09 09:00:00,140.53,140.00625000000002,2017-02-10 09:00:00,141.63,one_swing_break,0.5237499999999784,2.1002386634845625,3.455847255370075,0.0,1.0,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-10 12:00:00,2017-02-10 13:00:00,113.103,113.58283928571429,2017-02-14 17:00:00,113.58283928571429,initial_stop,0.47983928571429146,-1.0,0.8815451602098553,-1.0107550891295316,4.166666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,AUDJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-02-10 15:00:00,2017-02-10 16:00:00,87.124,86.63748214285714,2017-02-16 08:00:00,87.636,one_swing_break,0.4865178571428572,1.052376582859241,2.1684712791338,-0.7317305927693041,5.666666666666667,0.9,VShapeStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-14 04:00:00,2017-02-14 05:00:00,1228.568,1222.9038928571426,2017-02-14 15:00:00,1222.9038928571426,initial_stop,5.664107142857347,-1.0,1.0434124657145327,-1.1788265708249988,0.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-02-14 11:00:00,2017-02-14 12:00:00,17.922,17.793232142857143,2017-02-14 15:00:00,17.793232142857143,initial_stop,0.12876785714285788,-1.0,1.1105255859104135,-1.4677575925669037,0.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-16 01:00:00,2017-02-16 02:00:00,17.993,17.82389285714286,2017-02-27 20:00:00,18.229,one_swing_break,0.1691071428571398,1.3955649419218876,2.8798310454066103,-0.9757127771911426,11.75,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-02-16 01:00:00,2017-02-16 02:00:00,1236.158,1229.001857142857,2017-02-21 10:00:00,1229.001857142857,initial_stop,7.156142857142868,-1.0,1.0607669734294367,-1.1416764817439329,5.333333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-16 03:00:00,2017-02-16 04:00:00,120.85,121.28839285714285,2017-02-20 03:00:00,120.02,one_swing_break,0.43839285714285836,1.8932790224032494,2.646028513238274,-0.6158859470468648,3.9583333333333335,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-17 08:00:00,2017-02-17 09:00:00,113.234,113.806,2017-02-19 22:00:00,112.693,one_swing_break,0.5720000000000027,0.9458041958041857,1.3076923076922848,-0.006993006993015506,2.5416666666666665,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-20 02:00:00,2017-02-20 03:00:00,86.795,86.3417857142857,2017-02-22 09:00:00,86.962,one_swing_break,0.4532142857142958,0.36847911741528294,1.3128447596532387,-0.1941686367218417,2.25,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-22 03:00:00,2017-02-22 04:00:00,119.6,119.88821428571428,2017-02-24 01:00:00,119.31,one_swing_break,0.28821428571428953,1.006195786864891,3.469640644361788,-0.5898389095415099,1.875,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-23 11:00:00,2017-02-23 12:00:00,1239.099,1235.4038214285715,2017-02-27 08:00:00,1254.781,one_swing_break,3.695178571428414,4.243908568115007,5.685787464360168,-0.514183540327632,3.8333333333333335,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-24 09:00:00,2017-02-24 10:00:00,141.12,141.76517857142855,2017-02-27 16:00:00,139.71,one_swing_break,0.645178571428545,2.1854414613895115,3.3014115693330925,-0.10849709382783777,3.25,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-24 17:00:00,2017-02-24 18:00:00,111.458,111.98032142857143,2017-02-28 21:00:00,111.98032142857143,initial_stop,0.5223214285714306,-1.0,0.7332649572649459,-1.4531282051282002,4.125,0.76,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-02-27 18:00:00,2017-02-27 19:00:00,86.522,86.02632142857142,2017-02-28 13:00:00,86.02632142857142,initial_stop,0.4956785714285843,-1.0,0.23604006052306659,-1.147921319979801,0.75,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-28 07:00:00,2017-02-28 08:00:00,139.7,140.3267857142857,2017-03-01 05:00:00,140.3267857142857,initial_stop,0.6267857142857167,-1.0,1.3082621082620922,-1.1965811965811919,0.875,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-02-28 08:00:00,2017-02-28 09:00:00,118.98,119.4025,2017-03-01 00:00:00,119.4025,initial_stop,0.42249999999999943,-1.0,0.6627218934911279,-1.230769230769223,0.625,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-02
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-01 10:00:00,2017-03-01 11:00:00,18.377,18.236375,2017-03-02 16:00:00,18.236375,initial_stop,0.140625,-1.0,0.5475555555555679,-2.8871111111111025,1.2083333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-03-01 11:00:00,2017-03-01 12:00:00,87.128,86.67289285714286,2017-03-02 14:00:00,86.67289285714286,initial_stop,0.4551071428571447,-1.0,0.771246959114803,-1.0459075570901608,1.0833333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-03
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-03 02:00:00,2017-03-03 03:00:00,120.09,120.36892857142857,2017-03-03 11:00:00,120.36892857142857,initial_stop,0.2789285714285654,-1.0,0.3226632522407362,-1.720870678617158,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,GBPJPY,SimpleStagnation,安値停滞,高安値停滞,short,売り,2017-03-03 02:00:00,2017-03-03 03:00:00,140.05,140.44982142857143,2017-03-08 13:00:00,139.06,one_swing_break,0.3998214285714141,2.476105404198415,4.101831174631717,-0.9504242965609877,5.416666666666667,0.65,SimpleStagnation with short-mid alignment and momentum,2017,2017-03
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-03 03:00:00,2017-03-03 04:00:00,112.709,113.06030357142856,2017-03-03 10:00:00,113.06030357142856,initial_stop,0.3513035714285593,-1.0,0.11386163777768656,-1.2268591470543735,0.25,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2017-03-03 13:00:00,2017-03-03 14:00:00,86.665,86.20125,2017-03-06 00:00:00,86.20125,initial_stop,0.46375000000000455,-1.0,0.08194070080861743,-1.0415094339622628,2.4166666666666665,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-03 19:00:00,2017-03-03 20:00:00,17.93,17.598875,2017-03-07 13:00:00,17.598875,initial_stop,0.3311250000000001,-1.0,0.1389203473008663,-1.211023027557568,3.7083333333333335,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-06 00:00:00,2017-03-06 01:00:00,112.797,113.38939285714287,2017-03-08 09:00:00,112.562,one_swing_break,0.5923928571428689,0.39669620787362714,1.2120335202266654,-0.19412793151264185,2.3333333333333335,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2017-03-09 04:00:00,2017-03-09 05:00:00,1204.859,1210.82625,2017-03-13 06:00:00,1210.82625,initial_stop,5.967250000000149,-1.0,1.677657212283668,-1.0507352633122167,4.041666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-10 07:00:00,2017-03-10 08:00:00,16.845,17.01946428571429,2017-03-10 13:00:00,17.01946428571429,initial_stop,0.17446428571428996,-1.0,0.09744114636642237,-1.2036847492323195,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-14 00:00:00,2017-03-14 01:00:00,86.75,87.05437500000001,2017-03-15 13:00:00,87.05437500000001,initial_stop,0.3043750000000074,-1.0,0.4665297741272853,-1.3667351129363012,1.5,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-14 07:00:00,2017-03-14 08:00:00,1201.282,1205.2730714285713,2017-03-14 11:00:00,1205.2730714285713,initial_stop,3.991071428571331,-1.0,0.12127069351228807,-1.1565816554810089,0.125,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-15 18:00:00,2017-03-15 19:00:00,139.45,140.20732142857145,2017-03-17 09:00:00,140.20732142857145,initial_stop,0.7573214285714585,-1.0,1.1883989625087654,-1.188398962508803,1.5833333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-16 15:00:00,2017-03-16 16:00:00,86.703,87.294625,2017-03-23 15:00:00,84.911,one_swing_break,0.5916249999999934,3.028945700401473,3.867314599619729,-0.9042890344390493,6.958333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-16 19:00:00,2017-03-16 20:00:00,121.96,121.2167857142857,2017-03-17 15:00:00,121.2167857142857,initial_stop,0.7432142857142878,-1.0,0.36328688130707665,-1.0360403652090258,0.7916666666666666,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,CHFJPY,SimpleStagnation,高値停滞,高安値停滞,long,買い,2017-03-20 06:00:00,2017-03-20 07:00:00,113.091,112.868375,2017-03-20 07:00:00,112.868375,initial_stop,0.22262499999999363,-1.0,0.12128017967434833,-1.0825379000561777,0.0,0.65,SimpleStagnation with short-mid alignment and momentum,2017,2017-03
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-20 07:00:00,2017-03-20 08:00:00,121.32,120.89678571428573,2017-03-20 18:00:00,120.89678571428573,initial_stop,0.4232142857142662,-1.0,0.18902953586501717,-1.4177215189873937,0.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-20 11:00:00,2017-03-20 12:00:00,113.145,112.76844642857144,2017-03-20 17:00:00,112.76844642857144,initial_stop,0.37655357142855905,-1.0,0.2815004505145675,-1.280030350452926,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-21 01:00:00,2017-03-21 02:00:00,1229.419,1235.440732142857,2017-03-21 13:00:00,1235.440732142857,initial_stop,6.02173214285699,-1.0,0.4251268471044263,-1.6340813185575145,0.4583333333333333,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-21 23:00:00,2017-03-22 00:00:00,139.08,139.9144642857143,2017-03-27 07:00:00,138.39,one_swing_break,0.8344642857142901,0.8268778086882359,1.5219345174406205,-0.43141450888078464,5.291666666666667,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2017-03-22 10:00:00,2017-03-22 11:00:00,17.474,17.592625,2017-03-23 10:00:00,17.592625,initial_stop,0.11862500000000153,-1.0,0.07586933614331064,-1.2644889357217841,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2017-03-24 08:00:00,2017-03-24 09:00:00,112.053,111.68726785714286,2017-03-27 00:00:00,111.68726785714286,initial_stop,0.36573214285714073,-1.0,0.7519164103315467,-1.0554172159562465,2.625,0.68,WideStagnation with short-mid alignment and momentum,2017,2017-03
