trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_after_cost_r,quick_back_inside_3_rate,filter_name,category,symbol
45,35.55555555555556,17.649447528911118,0.39220994508691376,1.5907636964034553,6.285045796065321,31.11111111111111,close_strength_ge_0.75,終値位置,EURJPY
51,39.21568627450981,27.346187562396988,0.5361997561254311,1.8539772308134377,9.445959110783694,43.13725490196079,close_strength_ge_0.75,終値位置,GBPJPY
47,44.680851063829785,29.398720780751518,0.6255046974627982,1.9805404958514954,4.409989050637499,29.78723404255319,close_strength_ge_0.75,終値位置,SILVER
48,39.58333333333333,26.374658539348516,0.5494720529030941,1.8801796441147707,8.35267546529942,25.0,close_strength_ge_0.75,終値位置,USDJPY
58,46.55172413793103,47.04767841073275,0.8111668691505647,2.451504364708843,4.130536312387015,34.48275862068966,close_strength_ge_0.75,終値位置,XAUUSD
356,37.359550561797754,155.67691344264398,0.4372947006815842,1.66330095730725,16.760183205984305,36.79775280898877,close_strength_ge_0.75,終値位置,ALL
40,25.0,-1.568066344288388,-0.0392016586072097,0.9495255369779761,11.387518063191472,37.5,close_strength_ge_0.85,終値位置,AUDJPY
39,38.46153846153847,18.611237007186645,0.47721120531247807,1.7311071545202183,7.445233920039781,41.02564102564102,close_strength_ge_0.85,終値位置,CHFJPY
36,27.77777777777778,2.9317325773796385,0.08143701603832329,1.109405077665201,7.367371294618541,30.555555555555557,close_strength_ge_0.85,終値位置,EURJPY
36,50.0,34.7871040963179,0.9663084471199416,2.8669343472625037,5.322674243899979,47.22222222222222,close_strength_ge_0.85,終値位置,GBPJPY
31,38.70967741935484,12.187353345968184,0.3931404305151027,1.554411590570055,5.646191050885238,32.25806451612903,close_strength_ge_0.85,終値位置,SILVER
35,34.285714285714285,11.81920887637458,0.33769168218213086,1.4970417085837926,7.310552191851034,25.71428571428571,close_strength_ge_0.85,終値位置,USDJPY
45,48.888888888888886,40.63243942288869,0.9029430982864153,2.684292601444271,4.146203431844427,28.888888888888886,close_strength_ge_0.85,終値位置,XAUUSD
262,37.786259541984734,119.40100898182725,0.45572904191537117,1.694842194947542,11.726505555615589,34.73282442748092,close_strength_ge_0.85,終値位置,ALL
50,20.0,-11.922793924324926,-0.23845587848649852,0.7121575960994747,14.671278160698494,46.0,adverse_wick_le_0.2,逆ヒゲ回避,AUDJPY
46,36.95652173913043,19.200109995229376,0.41739369554846467,1.624797884781515,7.445233920039781,45.65217391304348,adverse_wick_le_0.2,逆ヒゲ回避,CHFJPY
42,35.714285714285715,16.77180891828152,0.3993287837686076,1.6027665530119202,5.298796459040503,28.57142857142857,adverse_wick_le_0.2,逆ヒゲ回避,EURJPY
43,41.86046511627907,27.582058440091906,0.6414432195370211,2.0674864320139554,6.362010648123952,44.18604651162791,adverse_wick_le_0.2,逆ヒゲ回避,GBPJPY
41,43.90243902439025,24.04848718598386,0.5865484679508258,1.9010881280256333,5.646191050885243,29.268292682926827,adverse_wick_le_0.2,逆ヒゲ回避,SILVER
47,38.297872340425535,23.412940905677413,0.49814767884420025,1.7813406935029967,8.35267546529942,25.53191489361702,adverse_wick_le_0.2,逆ヒゲ回避,USDJPY
53,49.056603773584904,48.313267022722506,0.9115710759004246,2.711493172524085,4.126781602413921,35.84905660377358,adverse_wick_le_0.2,逆ヒゲ回避,XAUUSD
322,37.88819875776397,147.40587854366166,0.4577822315020548,1.699612398527772,20.04182611693328,36.64596273291926,adverse_wick_le_0.2,逆ヒゲ回避,ALL
63,20.634920634920633,-13.492123187673723,-0.21416068551863052,0.7395184254115852,16.941479921189355,47.61904761904761,adverse_wick_le_0.3,逆ヒゲ回避,AUDJPY
54,33.33333333333333,14.894007094544243,0.27581494619526375,1.3920017985566229,9.098735472616884,44.44444444444444,adverse_wick_le_0.3,逆ヒゲ回避,CHFJPY
49,34.69387755102041,17.53962855487751,0.3579516031607655,1.532183769135644,7.348372766746225,30.612244897959183,adverse_wick_le_0.3,逆ヒゲ回避,EURJPY
55,40.0,31.24816412001739,0.5681484385457707,1.9168578191074244,8.250842175252306,41.81818181818181,adverse_wick_le_0.3,逆ヒゲ回避,GBPJPY
50,46.0,33.711880894805034,0.6742376178961007,2.082434307804123,4.409989050637499,30.0,adverse_wick_le_0.3,逆ヒゲ回避,SILVER
54,37.03703703703704,24.18770712465102,0.44792050230835223,1.688839106616195,9.370884365293918,24.074074074074073,adverse_wick_le_0.3,逆ヒゲ回避,USDJPY
65,46.15384615384615,51.60937055117795,0.7939903161719685,2.4069421543519764,5.156657472143678,35.38461538461539,adverse_wick_le_0.3,逆ヒゲ回避,XAUUSD
390,36.666666666666664,159.69863515239942,0.4094836798779472,1.6147660452194932,17.07616365946427,36.666666666666664,adverse_wick_le_0.3,逆ヒゲ回避,ALL
72,22.22222222222222,-10.847616366100642,-0.15066133841806448,0.8129988688450801,17.953720538557192,47.22222222222222,adverse_wick_le_0.4,逆ヒゲ回避,AUDJPY
60,36.666666666666664,24.55267606604075,0.40921126776734584,1.612047994517686,7.295926600231743,45.0,adverse_wick_le_0.4,逆ヒゲ回避,CHFJPY
54,31.48148148148148,12.435627168357975,0.23028939200662915,1.3267216213453803,9.391596867582713,29.629629629629626,adverse_wick_le_0.4,逆ヒゲ回避,EURJPY
57,40.35087719298245,33.16435282567421,0.5818307513276176,1.9438333361092441,6.163523410317843,42.10526315789473,adverse_wick_le_0.4,逆ヒゲ回避,GBPJPY
59,42.3728813559322,30.493526067857637,0.516839424878943,1.762906599645184,5.204045744156874,33.89830508474576,adverse_wick_le_0.4,逆ヒゲ回避,SILVER
57,35.08771929824561,21.13501787994217,0.3707897873674065,1.553759585881929,9.370884365293918,24.561403508771928,adverse_wick_le_0.4,逆ヒゲ回避,USDJPY
72,45.83333333333333,56.29477626650011,0.7818718925902792,2.3784470952650674,5.1757280507261925,36.11111111111111,adverse_wick_le_0.4,逆ヒゲ回避,XAUUSD
431,36.19489559164733,167.2283599082722,0.38800083505399585,1.5760544771434393,18.835717340183095,37.35498839907193,adverse_wick_le_0.4,逆ヒゲ回避,ALL
75,24.0,-5.926569542835396,-0.07902092723780528,0.8995967618357108,17.953720538557192,46.666666666666664,adverse_wick_le_0.5,逆ヒゲ回避,AUDJPY
62,37.096774193548384,26.461651839266192,0.42680083611719666,1.642954414817972,8.336662902822322,43.54838709677419,adverse_wick_le_0.5,逆ヒゲ回避,CHFJPY
55,30.909090909090907,11.422076454743726,0.20767411735897684,1.292308669702712,9.391596867582713,30.909090909090907,adverse_wick_le_0.5,逆ヒゲ回避,EURJPY
59,42.3728813559322,39.10560608466341,0.6628068827909052,2.112917078330217,6.163523410317843,40.67796610169492,adverse_wick_le_0.5,逆ヒゲ回避,GBPJPY
59,42.3728813559322,30.493526067857637,0.516839424878943,1.762906599645184,5.204045744156874,33.89830508474576,adverse_wick_le_0.5,逆ヒゲ回避,SILVER
61,36.0655737704918,24.974267331288658,0.4094142185457157,1.6206308683735784,9.370884365293918,26.229508196721312,adverse_wick_le_0.5,逆ヒゲ回避,USDJPY
74,44.5945945945946,54.222721089967166,0.7327394741887455,2.2635992472410256,5.1757280507261925,36.486486486486484,adverse_wick_le_0.5,逆ヒゲ回避,XAUUSD
445,36.62921348314607,180.75327932495142,0.40618714455045263,1.6075352542480779,17.953720538557207,37.30337078651685,adverse_wick_le_0.5,逆ヒゲ回避,ALL
1,0.0,-1.0238109622459353,-1.0238109622459353,0.0,0.0,0.0,pre_range6_le_1.0,直前6本の停滞,AUDJPY
1,0.0,-1.052768521271677,-1.052768521271677,0.0,0.0,100.0,pre_range6_le_1.0,直前6本の停滞,CHFJPY
1,100.0,2.9701171705616853,2.9701171705616853,inf,0.0,100.0,pre_range6_le_1.0,直前6本の停滞,EURJPY
1,0.0,-1.0393364042239723,-1.0393364042239723,0.0,0.0,0.0,pre_range6_le_1.0,直前6本の停滞,GBPJPY
1,0.0,-1.253556887862447,-1.253556887862447,0.0,0.0,0.0,pre_range6_le_1.0,直前6本の停滞,SILVER
1,100.0,2.9552749529470335,2.9552749529470335,inf,0.0,0.0,pre_range6_le_1.0,直前6本の停滞,USDJPY
6,33.33333333333333,1.555919347904687,0.2593198913174478,1.356088578144213,4.369472775604032,33.33333333333333,pre_range6_le_1.0,直前6本の停滞,ALL
19,21.052631578947366,-3.6432719133541775,-0.1917511533344304,0.7645798277647533,5.162593447985125,42.10526315789473,pre_range6_le_1.5,直前6本の停滞,AUDJPY
10,30.0,1.4051171018408,0.14051171018407999,1.190591341342277,5.273538064039864,70.0,pre_range6_le_1.5,直前6本の停滞,CHFJPY
9,33.33333333333333,2.732496017725189,0.3036106686361321,1.4418008754496798,3.1175939917372735,22.22222222222222,pre_range6_le_1.5,直前6本の停滞,EURJPY
4,25.0,-0.14040515770062667,-0.03510128942515667,0.9551102906863186,2.095470482922776,0.0,pre_range6_le_1.5,直前6本の停滞,GBPJPY
7,42.857142857142854,3.7559227920888434,0.5365603988698348,1.7958447781029376,2.263858456070321,14.285714285714285,pre_range6_le_1.5,直前6本の停滞,SILVER
12,66.66666666666666,19.668698753165007,1.6390582294304172,5.813398143329515,1.0327918545987496,8.333333333333332,pre_range6_le_1.5,直前6本の停滞,USDJPY
9,66.66666666666666,14.488040672526072,1.6097822969473414,5.61125807271207,1.0569904153779885,33.33333333333333,pre_range6_le_1.5,直前6本の停滞,XAUUSD
70,40.0,38.26659826629112,0.5466656895184445,1.867561060419691,9.584305734749442,31.428571428571427,pre_range6_le_1.5,直前6本の停滞,ALL
31,22.58064516129032,-4.153350580396616,-0.133979050980536,0.8326197357413335,11.377509148935284,45.16129032258064,pre_range6_le_2.0,直前6本の停滞,AUDJPY
28,39.285714285714285,14.294337006272873,0.5105120359383168,1.792209958214685,8.679925510589252,50.0,pre_range6_le_2.0,直前6本の停滞,CHFJPY
23,26.08695652173913,0.32240721306255393,0.014017704915763214,1.018409909010314,10.462429204897552,26.08695652173913,pre_range6_le_2.0,直前6本の停滞,EURJPY
9,22.22222222222222,-1.2965781877499383,-0.14406424308332647,0.8211877998330864,5.202811828260754,11.11111111111111,pre_range6_le_2.0,直前6本の停滞,GBPJPY
