sample,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_no_AUD_USD,prevD1_RSI_35_55__break_depth_ge_0_15,37,15,73.33333333333333,16.73167308077951,1.1154448720519674,4.852304217816633,1.2160322576263507,1,40.54054054054054,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,30.090090090090087,8.367186182971343,0.8893776585976926,3.4804986414605006
practical_no_AUD_USD,prevD1_RSI_35_55__close_location_le_0_50,37,19,63.1578947368421,15.566637368674934,0.8192967036144703,3.080917138137443,2.057097147467215,2,51.35135135135135,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,19.91465149359886,7.202150470866766,0.5932294901601954,1.7091115617813102
practical_no_AUD_USD,prevD1_RSI_35_55,37,23,56.52173913043478,14.127986805794537,0.6142602959041102,2.308810459802641,3.079249256874098,3,62.16216216216216,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,13.27849588719154,5.763499907986368,0.3881930824498354,0.9370048834465081
practical_no_AUD_USD,strict,37,24,54.166666666666664,13.601910642944258,0.5667462767893441,2.1723731978999874,2.355672585956503,2,64.86486486486487,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,10.923423423423422,5.237423745136089,0.34067906333506925,0.8005676215438544
practical_no_AUD_USD,quality,37,27,51.85185185185185,13.340177835903472,0.49408066058901745,1.97594985526062,2.355672585956503,2,72.97297297297297,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,8.608608608608606,4.975690938095303,0.2680134471347426,0.6041442789044871
practical_no_AUD_USD,prevD1_RSI_30_55,37,33,48.484848484848484,12.849078525153464,0.3893660159137413,1.7133484141442172,3.079249256874098,3,89.1891891891892,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,5.241605241605242,4.484591627345296,0.16329880245946649,0.34154283778808425
practical_no_AUD_USD,H1_LH_confirm,37,14,57.14285714285714,9.542414103148094,0.681601007367721,2.5346907575411373,2.0992733646444446,2,37.83783783783784,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,13.899613899613897,1.177927205339925,0.45553379391344617,1.1628851811850043
practical_no_AUD_USD,prevD1_close_location_lt_0_50,37,19,52.63157894736842,9.37921086372143,0.49364267703797005,1.960581566984968,2.0668323319143167,2,51.35135135135135,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,9.388335704125176,1.0147239659132623,0.2675754635836952,0.588775990628835
practical_no_AUD_USD,prevD1_RSI_35_55__support60_119,37,6,83.33333333333334,8.742930006516108,1.457155001086018,9.564003187791359,1.0208928949232323,1,16.216216216216218,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,40.0900900900901,0.3784431087079394,1.231087787631743,8.192197611435226
practical_no_AUD_USD,prevD1_close_below_EMA50,37,34,44.11764705882353,8.487340385781476,0.24962765840533752,1.4162384399348744,4.758918598939829,4,91.8918918918919,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,0.8744038155802869,0.1228534879733072,0.023560444951062687,0.04443286357874143
practical_no_AUD_USD,baseline,37,37,43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,4,100.0,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,0.0,0.0,0.0,0.0
practical_no_AUD_USD,prevD1_RSI_40_55,37,12,58.333333333333336,8.183144791646374,0.6819287326371978,2.576999163071933,3.1295327331110543,4,32.432432432432435,"CHFJPY,EURJPY,GBPJPY,SILVER","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,15.090090090090094,-0.1813421061617948,0.45586151918292295,1.2051935867158001
practical_no_AUD_USD,H1_LH_confirm__prevD1_RSI_35_55,37,7,71.42857142857143,7.677902351056748,1.0968431930081068,4.5821008027157255,1.0756784981731755,1,18.91891891891892,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,28.18532818532819,-0.6865845467514209,0.870775979553832,3.2102952263595927
