context_name,v_strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
D20Q_20D,RS120_BODY45_CLOSE60_RR15,EURJPY,4,75.0,2.139748298489648,0.534937074622412,3.1321024002474482,1.0035860839710666,1,150.5
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,XAUUSD,4,75.0,1.9589121347969216,0.4897280336992304,2.9333938888154667,1.0131986793426193,1,104.5
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,XAUUSD,4,75.0,1.9589121347969216,0.4897280336992304,2.9333938888154667,1.0131986793426193,1,104.5
RSIQ_15D,RS120_RECLAIM_RR15,XAUUSD,4,75.0,1.9589121347969216,0.4897280336992304,2.9333938888154667,1.0131986793426193,1,104.5
AVOID_D20_D55_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,8,50.0,1.9133012518531012,0.23916265648163765,1.4723070500654145,2.031185757116798,3,62.375
AVOID_D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,8,50.0,1.9133012518531012,0.23916265648163765,1.4723070500654145,2.031185757116798,3,62.375
AVOID_D20_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,8,50.0,1.9133012518531012,0.23916265648163765,1.4723070500654145,2.031185757116798,3,62.375
D20Q_10D,RS100_BODY45_CLOSE60_RR15,GBPJPY,5,60.0,1.909898780403513,0.3819797560807026,2.70422004755632,1.1206878965789164,2,91.4
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,GBPJPY,5,60.0,1.909898780403513,0.3819797560807026,2.70422004755632,1.1206878965789164,2,91.4
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,GBPJPY,5,60.0,1.909898780403513,0.3819797560807026,2.70422004755632,1.1206878965789164,2,91.4
AVOID_D20_D55_OR_RSI_20D,RS120_BODY45_CLOSE60_RR15,EURJPY,13,46.15384615384615,1.8972612532603177,0.14594317332771675,1.2693161563905073,3.0224135525864417,3,56.84615384615385
AVOID_D20_OR_RSI_20D,RS120_BODY45_CLOSE60_RR15,EURJPY,13,46.15384615384615,1.8972612532603177,0.14594317332771675,1.2693161563905073,3.0224135525864417,3,56.84615384615385
AVOID_D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,GBPJPY,29,44.827586206896555,1.8864639057876587,0.06505047950991927,1.1301875941170065,2.5298098192257346,3,78.86206896551724
AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,SILVER,11,45.45454545454545,1.7583505266968145,0.1598500478815286,1.3127096644081448,2.069487530903684,2,78.63636363636364
D20Q_5D,RS120_BODY45_CLOSE60_RR15,EURJPY,2,100.0,1.6384719987100835,0.8192359993550418,inf,0.0,0,180.0
D20_OR_RSI_5D,RS120_BODY45_CLOSE60_RR15,EURJPY,2,100.0,1.6384719987100835,0.8192359993550418,inf,0.0,0,180.0
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,1.5954506551475571,0.5318168850491857,2.5897496793045947,0.0,1,112.0
AVOID_D20_OR_RSI_15D,RS120_RECLAIM_RR15,SILVER,16,43.75,1.5624175984854272,0.0976510999053392,1.179853246459994,2.6752235822329524,2,70.125
D20Q_20D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,1,100.0,1.504862383750631,1.504862383750631,inf,0.0,0,119.0
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,AUDJPY,1,100.0,1.4954392940511751,1.4954392940511751,inf,0.0,0,165.0
RSIQ_5D,RS100_BODY45_CLOSE60_RR15,AUDJPY,1,100.0,1.4954392940511751,1.4954392940511751,inf,0.0,0,165.0
RSIQ_5D,RS100_BODY45_CLOSE60_RR15,XAUUSD,2,100.0,1.4909271725121442,0.7454635862560721,inf,0.0,0,98.5
RSIQ_5D,RS120_BODY45_CLOSE60_RR15,XAUUSD,2,100.0,1.4909271725121442,0.7454635862560721,inf,0.0,0,98.5
RSIQ_5D,RS120_RECLAIM_RR15,XAUUSD,2,100.0,1.4909271725121442,0.7454635862560721,inf,0.0,0,98.5
D20Q_15D,RS120_UPREG_BODY45_CLOSE60_RR15,CHFJPY,1,100.0,1.4819823821416602,1.4819823821416602,inf,0.0,0,75.0
D20Q_20D,RS120_UPREG_BODY45_CLOSE60_RR15,CHFJPY,1,100.0,1.4819823821416602,1.4819823821416602,inf,0.0,0,75.0
D20_D55_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,CHFJPY,1,100.0,1.4819823821416602,1.4819823821416602,inf,0.0,0,75.0
D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,CHFJPY,1,100.0,1.4819823821416602,1.4819823821416602,inf,0.0,0,75.0
D20Q_15D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,1,100.0,1.4811836416273967,1.4811836416273967,inf,0.0,0,69.0
D20Q_20D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,1,100.0,1.4811836416273967,1.4811836416273967,inf,0.0,0,69.0
D20_D55_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,1,100.0,1.4811836416273967,1.4811836416273967,inf,0.0,0,69.0
D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,1,100.0,1.4811836416273967,1.4811836416273967,inf,0.0,0,69.0
RSIQ_15D,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,1,100.0,1.4811836416273967,1.4811836416273967,inf,0.0,0,69.0
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,SILVER,1,100.0,1.479040146472519,1.479040146472519,inf,0.0,0,136.0
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,SILVER,1,100.0,1.479040146472519,1.479040146472519,inf,0.0,0,136.0
RSIQ_15D,RS120_RECLAIM_RR15,SILVER,1,100.0,1.479040146472519,1.479040146472519,inf,0.0,0,136.0
AVOID_D20_D55_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
AVOID_D20_OR_RSI_10D,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
AVOID_D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
AVOID_D20_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
AVOID_D20_OR_RSI_5D,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
BASELINE_NO_D1_CONTEXT,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,XAUUSD,8,62.5,1.4447786945349468,0.18059733681686835,1.4748631965054946,2.030977281343819,2,110.625
D20_OR_RSI_5D,RS120_BODY45_CLOSE60_RR15,XAUUSD,8,62.5,1.4447786945349468,0.18059733681686835,1.4748631965054946,2.030977281343819,2,110.625
D20_OR_RSI_5D,RS120_RECLAIM_RR15,XAUUSD,8,62.5,1.4447786945349468,0.18059733681686835,1.4748631965054946,2.030977281343819,2,110.625
D20Q_5D,RS100_BODY45_CLOSE60_RR15,XAUUSD,7,57.14285714285714,1.4436810376300981,0.20624014823287115,1.474502423697538,2.0309772813438185,2,100.71428571428571
D20Q_5D,RS120_BODY45_CLOSE60_RR15,XAUUSD,7,57.14285714285714,1.4436810376300981,0.20624014823287115,1.474502423697538,2.0309772813438185,2,100.71428571428571
D20Q_5D,RS120_RECLAIM_RR15,XAUUSD,7,57.14285714285714,1.4436810376300981,0.20624014823287115,1.474502423697538,2.0309772813438185,2,100.71428571428571
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,GBPJPY,3,66.66666666666666,1.4371222276688087,0.47904074255626955,13.427719617817681,0.1156384495196045,1,127.66666666666667
D20Q_5D,RS100_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,1.3856875776308462,0.6928437888154231,12.982931139144396,0.0,1,101.5
BASELINE_NO_D1_CONTEXT,RS100_BODY45_CLOSE60_RR15,XAUUSD,34,47.05882352941176,1.3652209615259328,0.0401535576919392,1.0749973512473738,6.136805827897472,4,76.55882352941177
RSIQ_5D,RS100_BODY45_CLOSE60_RR15,EURJPY,1,100.0,1.107282604882393,1.107282604882393,inf,0.0,0,180.0
RSIQ_5D,RS120_BODY45_CLOSE60_RR15,EURJPY,1,100.0,1.107282604882393,1.107282604882393,inf,0.0,0,180.0
RSIQ_5D,RS120_RECLAIM_RR15,EURJPY,1,100.0,1.107282604882393,1.107282604882393,inf,0.0,0,180.0
D20Q_20D,RS100_BODY45_CLOSE60_RR15,XAUUSD,17,52.94117647058824,1.0423302342091871,0.061313543188775715,1.128887403090282,3.876885776248262,2,82.29411764705883
D20Q_15D,RS120_BODY45_CLOSE60_RR15,CHFJPY,4,50.0,0.9535804005436204,0.2383951001359051,1.4720496587462675,1.0120099736471588,1,76.75
D20Q_20D,RS120_BODY45_CLOSE60_RR15,CHFJPY,4,50.0,0.9535804005436204,0.2383951001359051,1.4720496587462675,1.0120099736471588,1,76.75
AVOID_D20_OR_RSI_5D,RS120_RECLAIM_RR15,SILVER,19,42.10526315789473,0.9218227832992574,0.04851698859469775,1.0853001325546487,3.7104215475514044,3,71.26315789473684
BASELINE_NO_D1_CONTEXT,RS120_RECLAIM_RR15,SILVER,19,42.10526315789473,0.9216918564472303,0.048510097707748966,1.0852869840734778,3.710552474403431,3,73.21052631578948
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,XAUUSD,11,54.54545454545454,0.9189626194397771,0.083542056312707,1.1816221455782143,3.046367878071214,3,88.9090909090909
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,XAUUSD,11,54.54545454545454,0.9189626194397771,0.083542056312707,1.1816221455782143,3.046367878071214,3,88.9090909090909
D20Q_10D,RS100_BODY45_CLOSE60_RR15,XAUUSD,10,50.0,0.9178649625349284,0.09178649625349285,1.1814052066103498,3.0463678780712136,3,79.8
D20_OR_RSI_5D,RS120_RECLAIM_RR15,AUDJPY,3,66.66666666666666,0.9096571069346485,0.30321903564488284,1.904036591173066,1.0062171330413625,1,83.66666666666667
D20Q_10D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20Q_15D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,EURJPY,3,66.66666666666666,0.634885914739017,0.211628638246339,1.6326172959940333,0.0,1,161.0
D20Q_5D,RS120_RECLAIM_RR15,EURJPY,3,66.66666666666666,0.6307546854659846,0.21025156182199486,1.6259242320997982,1.007717313244099,1,127.66666666666667
D20_OR_RSI_5D,RS120_RECLAIM_RR15,EURJPY,3,66.66666666666666,0.6307546854659846,0.21025156182199486,1.6259242320997982,1.007717313244099,1,127.66666666666667
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,AUDJPY,2,50.0,0.4851091682528801,0.24255458412644004,1.4801491669562752,0.0,1,93.5
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,AUDJPY,2,50.0,0.4851091682528801,0.24255458412644004,1.4801491669562752,0.0,1,93.5
D20Q_5D,RS120_RECLAIM_RR15,AUDJPY,2,50.0,0.4837121763183778,0.2418560881591889,1.480723454644748,1.0062171330413625,1,35.5
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,XAUUSD,3,66.66666666666666,0.4777284931695249,0.1592428310565083,1.4715052466111418,1.0131986793426193,1,116.33333333333333
RSIQ_10D,RS120_BODY45_CLOSE60_RR15,XAUUSD,3,66.66666666666666,0.4777284931695249,0.1592428310565083,1.4715052466111418,1.0131986793426193,1,116.33333333333333
RSIQ_10D,RS120_RECLAIM_RR15,XAUUSD,3,66.66666666666666,0.4777284931695249,0.1592428310565083,1.4715052466111418,1.0131986793426193,1,116.33333333333333
AVOID_D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,XAUUSD,23,43.47826086956522,0.44625834208615545,0.01940253661244154,1.033951902078389,5.060789993995835,6,70.65217391304348
D20Q_15D,RS120_BODY45_CLOSE60_RR15,SILVER,2,50.0,0.4437112543020403,0.22185562715102014,1.4285703390077693,1.0353288921704786,1,95.0
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,SILVER,2,50.0,0.4437112543020403,0.22185562715102014,1.4285703390077693,1.0353288921704786,1,95.0
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,SILVER,2,50.0,0.4437112543020403,0.22185562715102014,1.4285703390077693,1.0353288921704786,1,95.0
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,XAUUSD,9,55.55555555555556,0.42938809780755194,0.04770978864528355,1.105815185091164,3.046367878071214,3,100.55555555555556
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,XAUUSD,9,55.55555555555556,0.42938809780755194,0.04770978864528355,1.105815185091164,3.046367878071214,3,100.55555555555556
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,XAUUSD,9,55.55555555555556,0.42938809780755194,0.04770978864528355,1.105815185091164,3.046367878071214,3,100.55555555555556
D20_OR_RSI_10D,RS120_RECLAIM_RR15,XAUUSD,9,55.55555555555556,0.42938809780755194,0.04770978864528355,1.105815185091164,3.046367878071214,3,100.55555555555556
D20Q_10D,RS120_BODY45_CLOSE60_RR15,XAUUSD,8,50.0,0.4282904409027033,0.05353630511283791,1.1055446867491132,3.0463678780712136,3,90.625
D20Q_10D,RS120_RECLAIM_RR15,XAUUSD,8,50.0,0.4282904409027033,0.05353630511283791,1.1055446867491132,3.0463678780712136,3,90.625
AVOID_D20_OR_RSI_10D,RS120_RECLAIM_RR15,EURJPY,17,41.17647058823529,0.3810799689077624,0.02241646875928014,1.0378589614636544,4.029438222901778,4,56.94117647058823
AVOID_D20_OR_RSI_15D,RS120_RECLAIM_RR15,EURJPY,17,41.17647058823529,0.3810799689077624,0.02241646875928014,1.0378589614636544,4.029438222901778,4,56.94117647058823
AVOID_D20_OR_RSI_30D,RS120_BODY45_CLOSE60_RR15,XAUUSD,12,41.66666666666667,0.37783399452678545,0.03148616621056546,1.0533189159082448,4.046204406566588,5,69.83333333333333
D20Q_20D,RS120_BODY45_CLOSE60_RR15,XAUUSD,14,50.0,0.3732855126631609,0.026663250904511493,1.0526845440874135,4.056355976162064,4,81.85714285714286
D20Q_20D,RS120_RECLAIM_RR15,XAUUSD,14,50.0,0.3732855126631609,0.026663250904511493,1.0526845440874135,4.056355976162064,4,81.85714285714286
AVOID_D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,GBPJPY,33,42.42424242424242,0.35052764470458664,0.010622049839532929,1.0200254445290924,3.5358686700106228,4,76.96969696969697
AVOID_D20_D55_OR_RSI_20D,RS100_BODY45_CLOSE60_RR15,XAUUSD,17,41.17647058823529,0.32289072731674495,0.018993572195102643,1.0319173918396731,5.603920822505486,6,70.82352941176471
AVOID_D20_OR_RSI_20D,RS100_BODY45_CLOSE60_RR15,XAUUSD,17,41.17647058823529,0.32289072731674495,0.018993572195102643,1.0319173918396731,5.603920822505486,6,70.82352941176471
D20Q_20D,RS100_BODY45_CLOSE60_RR15,SILVER,7,42.857142857142854,0.20217734539259058,0.028882477913227227,1.0488157196443628,3.062623923655882,3,73.28571428571429
D20Q_20D,RS120_RECLAIM_RR15,EURJPY,6,50.0,0.1258139470705063,0.020968991178417717,1.0416944805393629,1.4801140033874751,1,109.0
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,EURJPY,2,50.0,0.1036965209113263,0.05184826045566315,1.10332598525182,0.0,1,151.5
RSIQ_10D,RS120_BODY45_CLOSE60_RR15,EURJPY,2,50.0,0.1036965209113263,0.05184826045566315,1.10332598525182,0.0,1,151.5
RSIQ_10D,RS120_RECLAIM_RR15,EURJPY,2,50.0,0.1036965209113263,0.05184826045566315,1.10332598525182,0.0,1,151.5
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,EURJPY,2,50.0,0.1036965209113263,0.05184826045566315,1.10332598525182,0.0,1,151.5
RSIQ_15D,RS120_RECLAIM_RR15,EURJPY,2,50.0,0.1036965209113263,0.05184826045566315,1.10332598525182,0.0,1,151.5
AVOID_D20_OR_RSI_30D,RS100_BODY45_CLOSE60_RR15,GBPJPY,26,42.30769230769231,0.03283448443118675,0.001262864785814875,1.0024349541533741,2.874836914650041,3,76.73076923076923
BASELINE_NO_D1_CONTEXT,RS120_RECLAIM_RR15,EURJPY,21,42.857142857142854,0.008248570402680455,0.0003927890667943074,1.0006829935903867,4.029438222901778,4,70.19047619047619
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,CHFJPY,5,40.0,-0.05240244363133639,-0.010480488726267279,0.982682990735935,1.0120099736471588,2,93.8
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,CHFJPY,5,40.0,-0.05240244363133639,-0.010480488726267279,0.982682990735935,1.0120099736471588,2,93.8
D20Q_15D,RS100_BODY45_CLOSE60_RR15,CHFJPY,5,40.0,-0.061212266940821713,-0.012242453388164343,0.9798304000638565,1.014792667484442,2,89.8
D20Q_20D,RS100_BODY45_CLOSE60_RR15,CHFJPY,5,40.0,-0.061212266940821713,-0.012242453388164343,0.9798304000638565,1.014792667484442,2,89.8
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,-0.06420379948164212,-0.03210189974082106,0.4447884786732852,0.1156384495196045,1,180.0
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,-0.06420379948164212,-0.03210189974082106,0.4447884786732852,0.1156384495196045,1,180.0
RSIQ_5D,RS100_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,-0.06420379948164212,-0.03210189974082106,0.4447884786732852,0.1156384495196045,1,180.0
AVOID_D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,XAUUSD,26,42.30769230769231,-0.0795577330090147,-0.003059912808039027,0.9947524999845397,5.060789993995835,6,66.07692307692308
D20Q_15D,RS100_BODY45_CLOSE60_RR15,GBPJPY,7,42.857142857142854,-0.09881403341426553,-0.014116290487752219,0.9684239755279729,2.123341859611807,3,90.85714285714286
D20_D55_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,GBPJPY,7,42.857142857142854,-0.09881403341426553,-0.014116290487752219,0.9684239755279729,2.123341859611807,3,90.85714285714286
D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,GBPJPY,7,42.857142857142854,-0.09881403341426553,-0.014116290487752219,0.9684239755279729,2.123341859611807,3,90.85714285714286
AVOID_D20_D55_OR_RSI_20D,RS120_RECLAIM_RR15,EURJPY,15,40.0,-0.11756537666782596,-0.007837691777855064,0.9870230628145431,4.029438222901778,4,54.666666666666664
AVOID_D20_OR_RSI_20D,RS120_RECLAIM_RR15,EURJPY,15,40.0,-0.11756537666782596,-0.007837691777855064,0.9870230628145431,4.029438222901778,4,54.666666666666664
AVOID_D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,GBPJPY,31,41.935483870967744,-0.12224890803011834,-0.003943513162261882,0.9925905547702893,3.5358686700106228,4,79.54838709677419
AVOID_D20_OR_RSI_30D,RS100_BODY45_CLOSE60_RR15,XAUUSD,15,40.0,-0.1541217389301479,-0.010274782595343195,0.9830687489117792,5.060789993995835,6,68.06666666666666
AVOID_D20_D55_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,5,40.0,-0.17397487452065752,-0.034794974904131505,0.9438761811021593,2.0582530087675615,2,35.4
AVOID_D20_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,5,40.0,-0.17397487452065752,-0.034794974904131505,0.9438761811021593,2.0582530087675615,2,35.4
D20Q_20D,RS120_BODY45_CLOSE60_RR15,SILVER,5,40.0,-0.17902775605970356,-0.03580555121194071,0.9415443226062192,3.062623923655882,3,84.4
BASELINE_NO_D1_CONTEXT,RS120_BODY45_CLOSE60_RR15,XAUUSD,27,44.44444444444444,-0.2625345485381103,-0.00972350179770779,0.9827112151154451,5.592743467686631,4,76.88888888888889
D20Q_10D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20Q_15D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20_OR_RSI_10D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20_OR_RSI_15D,RS120_RECLAIM_RR15,EURJPY,4,50.0,-0.3728313985050822,-0.09320784962627054,0.8146319451250859,1.007717313244099,1,126.5
D20Q_10D,RS120_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20Q_10D,RS120_RECLAIM_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20Q_15D,RS120_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20Q_15D,RS120_RECLAIM_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20Q_5D,RS120_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20Q_5D,RS120_RECLAIM_RR15,USDJPY,1,0.0,-0.4319335408001383,-0.4319335408001383,0.0,0.0,1,180.0
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,AUDJPY,3,33.33333333333333,-0.5196490585280846,-0.17321635284269488,0.7421209557075017,1.0047582267809647,1,81.66666666666667
D20_D55_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,AUDJPY,3,33.33333333333333,-0.5196490585280846,-0.17321635284269488,0.7421209557075017,1.0047582267809647,1,81.66666666666667
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,AUDJPY,3,33.33333333333333,-0.5196490585280846,-0.17321635284269488,0.7421209557075017,1.0047582267809647,1,81.66666666666667
D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,AUDJPY,3,33.33333333333333,-0.5196490585280846,-0.17321635284269488,0.7421209557075017,1.0047582267809647,1,81.66666666666667
D20Q_10D,RS120_BODY45_CLOSE60_RR15,CHFJPY,3,33.33333333333333,-0.5284019815980399,-0.17613399386601328,0.7384258580063002,1.0120099736471588,1,77.33333333333333
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,CHFJPY,3,33.33333333333333,-0.5284019815980399,-0.17613399386601328,0.7384258580063002,1.0120099736471588,1,77.33333333333333
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,CHFJPY,3,33.33333333333333,-0.5284019815980399,-0.17613399386601328,0.7384258580063002,1.0120099736471588,1,77.33333333333333
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,CHFJPY,3,33.33333333333333,-0.5284019815980399,-0.17613399386601328,0.7384258580063002,1.0120099736471588,1,77.33333333333333
RSIQ_10D,RS120_BODY45_CLOSE60_RR15,CHFJPY,3,33.33333333333333,-0.5284019815980399,-0.17613399386601328,0.7384258580063002,1.0120099736471588,1,77.33333333333333
AVOID_D20_OR_RSI_10D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,8,37.5,-0.5332233047508976,-0.0666529130938622,0.8940678732070474,4.028058218495367,4,54.625
AVOID_D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,8,37.5,-0.5332233047508976,-0.0666529130938622,0.8940678732070474,4.028058218495367,4,54.625
AVOID_D20_OR_RSI_5D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,8,37.5,-0.5332233047508976,-0.0666529130938622,0.8940678732070474,4.028058218495367,4,54.625
BASELINE_NO_D1_CONTEXT,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,8,37.5,-0.5332233047508976,-0.0666529130938622,0.8940678732070474,4.028058218495367,4,54.625
RSIQ_5D,RS120_RECLAIM_RR15,AUDJPY,2,50.0,-0.5802722024250918,-0.2901361012125459,0.4233131365283177,0.0,1,104.0
AVOID_D20_OR_RSI_5D,RS120_RECLAIM_RR15,EURJPY,18,38.88888888888889,-0.6225061150633036,-0.03458367305907242,0.9437631638034055,4.029438222901778,4,60.611111111111114
AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,XAUUSD,13,38.46153846153847,-0.6323920782389962,-0.04864554447992279,0.9218934346522618,4.046204406566588,5,66.46153846153847
D20Q_15D,RS100_BODY45_CLOSE60_RR15,SILVER,3,33.33333333333333,-0.6353090887969866,-0.2117696962656622,0.6995249988982984,1.0353288921704786,1,87.0
D20_D55_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,SILVER,3,33.33333333333333,-0.6353090887969866,-0.2117696962656622,0.6995249988982984,1.0353288921704786,1,87.0
D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,SILVER,3,33.33333333333333,-0.6353090887969866,-0.2117696962656622,0.6995249988982984,1.0353288921704786,1,87.0
AVOID_D20_D55_OR_RSI_20D,RS120_BODY45_CLOSE60_RR15,XAUUSD,13,38.46153846153847,-0.6358200612012712,-0.04890923547702086,0.9215032801169168,5.059858462294644,6,71.53846153846153
AVOID_D20_OR_RSI_20D,RS120_BODY45_CLOSE60_RR15,XAUUSD,13,38.46153846153847,-0.6358200612012712,-0.04890923547702086,0.9215032801169168,5.059858462294644,6,71.53846153846153
D20Q_15D,RS120_RECLAIM_RR15,SILVER,3,33.33333333333333,-0.6407257420381967,-0.21357524734606556,0.6977374975647185,1.0353288921704786,1,89.66666666666667
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,SILVER,3,33.33333333333333,-0.6407257420381967,-0.21357524734606556,0.6977374975647185,1.0353288921704786,1,89.66666666666667
D20_OR_RSI_15D,RS120_RECLAIM_RR15,SILVER,3,33.33333333333333,-0.6407257420381967,-0.21357524734606556,0.6977374975647185,1.0353288921704786,1,89.66666666666667
