trade_id,lane_id,symbol,period,strategy,signal_time,entry_time,entry,signal_close,stop,target,shelf_high,shelf_low,shelf_bars,exit_time,exit_reason,r_after_cost,param_rr,param_target_basis,tv_signal_time,tv_entry_time,tv_match,tv_notes
5,B06_VIS_PRECALM,GBPJPY,Research_2015_2024,CURRENT_PRECALM_SHELF6_RR15,2016-08-24 08:00:00,2016-08-24 12:00:00,132.57,132.58,131.73655837032155,133.8451624445177,132.42,131.85,6,2016-08-28 20:00:00,TP,1.5059992203677126,1.5,signal,,,,
9,B06_VIS_PRECALM,GBPJPY,Research_2015_2024,CURRENT_PRECALM_SHELF6_RR15,2016-11-08 16:00:00,2016-11-08 20:00:00,130.16,130.17,129.12844834875867,131.73232747686197,129.97,129.25,6,2016-11-09 00:00:00,SL,-1.0193882681259,1.5,signal,,,,
14,B06_VIS_PRECALM,GBPJPY,Research_2015_2024,CURRENT_PRECALM_SHELF6_RR15,2020-10-09 12:00:00,2020-10-09 16:00:00,137.57,137.56,136.62124581537435,138.9681312769385,137.36,136.73,6,2020-10-13 16:00:00,SL,-1.021080275928241,1.5,signal,,,,
29,B06_VIS_PRECALM,GBPJPY,Research_2015_2024,CURRENT_PRECALM_SHELF6_RR15,2024-10-09 08:00:00,2024-10-09 12:00:00,194.92,194.93,193.3369551668224,197.3195672497664,194.55,193.53,6,2024-10-23 00:00:00,TP,1.5031584702437202,1.5,signal,,,,
