family,direction,lookback,pre_bars,trigger_atr,move_atr,wick_ratio,wick_max,close_location,range_atr,body_min,body_max,h4,rr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,58,51.724137931034484,2.094311862695267,0.036108825218883915,1.0884637666394992,3.7061880187732137,4,-3.547098067588663,-2.663823436968804,53,2.5032939556338767,5,-0.40898209293861054,-2.5866771616245705
wick_sweep,long,24,6,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,106,50.943396226415096,-0.3988547212321616,-0.0037627803889826567,0.9912408141223489,4.601062439806739,4,-2.736909729990563,-3.101787264830335,98,-0.852165012772528,8,0.45331029154036684,-4.946363554353338
wick_sweep,long,48,6,0.05,0.8,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,59,50.847457627118644,0.9808784740849534,0.01662505888279582,1.039571230351662,3.7061880187732137,4,-3.547098067588663,-2.663823436968804,54,1.3898605670235642,5,-0.40898209293861054,-4.974380499325296
wick_sweep,long,48,12,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,59,50.847457627118644,0.9808784740849534,0.01662505888279582,1.039571230351662,3.7061880187732137,4,-3.547098067588663,-2.663823436968804,54,1.3898605670235642,5,-0.40898209293861054,-4.974380499325296
wick_sweep,long,48,12,0.05,0.8,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,59,50.847457627118644,0.9808784740849534,0.01662505888279582,1.039571230351662,3.7061880187732137,4,-3.547098067588663,-2.663823436968804,54,1.3898605670235642,5,-0.40898209293861054,-4.974380499325296
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,46,50.0,0.4679057829472121,0.010171864846678523,1.024456835258346,4.084743854023425,3,-2.4561114691939143,-2.5298554969014617,41,0.8768878758858225,5,-0.40898209293861054,-5.807333584481105
wick_sweep,long,48,6,0.05,1.2,0.65,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,46,50.0,0.4679057829472121,0.010171864846678523,1.024456835258346,4.084743854023425,3,-2.4561114691939143,-2.5298554969014617,41,0.8768878758858225,5,-0.40898209293861054,-5.807333584481105
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,46,50.0,0.4679057829472121,0.010171864846678523,1.024456835258346,4.084743854023425,3,-2.4561114691939143,-2.5298554969014617,41,0.8768878758858225,5,-0.40898209293861054,-5.807333584481105
wick_sweep,long,48,6,0.05,0.8,0.65,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,12,46,50.0,0.4679057829472121,0.010171864846678523,1.024456835258346,4.084743854023425,3,-2.4561114691939143,-2.5298554969014617,41,0.8768878758858225,5,-0.40898209293861054,-5.807333584481105
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,not_oppose,1.0,24,58,51.724137931034484,0.2708458062884591,0.004669755280835502,1.0097665584171842,4.1344063647052325,4,-2.9603045974118767,-2.0770299667920176,53,0.7614475628837885,5,-0.4906017565953291,-6.390255155268912
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,align,1.2,12,41,46.34146341463415,-0.8926789681947719,-0.021772657760848094,0.9505811032869038,4.400553149264865,3,-2.4561114691939143,-2.5780035950482576,38,-0.7694782672659459,3,-0.12320070092882549,-6.9874727247801545
wick_sweep,long,48,12,0.05,1.2,0.55,1.0,0.75,1.2,0.0,0.65,align,1.2,12,41,46.34146341463415,-0.8926789681947719,-0.021772657760848094,0.9505811032869038,4.400553149264865,3,-2.4561114691939143,-2.5780035950482576,38,-0.7694782672659459,3,-0.12320070092882549,-6.9874727247801545
