family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
wick_sweep,23403,2017-10-04 21:00:00,long,48,6,1.6566237236620975,0.5313698736275512,0.6330275229357936,0.7798165137614631,1.7035093007468751,0.14678899082566954,True,False,H4順,22,115.41340577519541,23404,2017-10-04 22:00:00,115.62,115.8265942248046,23415,2017-10-05 09:00:00,115.41340577519541,SL,11,0.20659422480459,1.0,12,-1.0968081272306982,IS_2014_2024,2017
wick_sweep,24594,2017-12-13 13:00:00,long,48,6,3.081105266233903,0.5890348303095249,0.5586854460093674,0.9014084507042254,1.9302218285524695,0.34272300469485795,True,False,H4順,14,114.06892999780136,24595,2017-12-13 14:00:00,114.283,114.49707000219864,24600,2017-12-13 19:00:00,114.49707000219864,TP,5,0.21407000219863903,1.0,12,0.9065726173933893,IS_2014_2024,2017
wick_sweep,28539,2018-08-02 12:00:00,long,48,6,2.9945385450023094,1.0032852925710942,0.754010695187204,0.754010695187204,1.4321706084793275,0.24598930481279602,False,False,H4中立,13,111.88488579281088,28540,2018-08-02 13:00:00,112.052,112.21911420718914,28543,2018-08-02 16:00:00,112.21911420718914,TP,3,0.16711420718912962,1.0,12,0.88032136622965,IS_2014_2024,2018
wick_sweep,32437,2019-03-21 08:00:00,long,48,6,4.06188205460843,1.054291317996997,0.759999999999987,0.8400000000000455,1.430240160073368,0.08000000000005847,True,False,H4順,9,111.05552858535437,32438,2019-03-21 09:00:00,111.226,111.39647141464563,32442,2019-03-21 13:00:00,111.39647141464563,TP,4,0.17047141464563254,1.0,12,0.8826782775189305,IS_2014_2024,2019
wick_sweep,34589,2019-07-25 12:00:00,long,48,6,4.455422000937489,1.7746172376615275,0.7293814432989625,0.8067010309278303,2.9300063328199304,0.07731958762886787,False,False,H4中立,13,109.1185154156048,34590,2019-07-25 13:00:00,109.46,109.80148458439518,34590,2019-07-25 13:00:00,109.80148458439518,TP,0,0.34148458439518947,1.0,12,0.9414322024655003,IS_2014_2024,2019
wick_sweep,35719,2019-09-30 14:00:00,long,48,6,3.552877357277472,0.6960078649791626,0.7990196078430908,0.7990196078430908,1.650995400648337,0.04411764705882353,False,False,H4中立,15,108.18328763557791,35720,2019-09-30 15:00:00,108.372,108.56071236442209,35732,2019-10-01 03:00:00,108.335,TIME,12,0.18871236442208783,1.0,12,-0.302046981259405,IS_2014_2024,2019
wick_sweep,37557,2020-01-17 15:00:00,long,48,6,4.061937310760166,0.807288796071581,0.6885964912280715,0.8771929824561743,1.93749311057177,0.1885964912281027,True,False,H4順,16,113.60146443244047,37558,2020-01-17 16:00:00,113.823,114.04453556755952,37570,2020-01-20 04:00:00,113.835,TIME,12,0.22153556755952764,1.0,12,-0.03611158284034973,IS_2014_2024,2020
wick_sweep,37917,2020-02-07 15:00:00,long,48,6,2.0815025381598176,0.8973588720066459,0.8802083333333491,0.8802083333333491,1.7762154992296917,0.11979166666665086,False,False,H4中立,16,112.24738100162021,37918,2020-02-07 16:00:00,112.438,112.62861899837979,37923,2020-02-07 21:00:00,112.24738100162021,SL,5,0.19061899837979013,1.0,12,-1.1049213361207688,IS_2014_2024,2020
wick_sweep,39992,2020-06-09 01:00:00,long,48,6,2.977481652566916,1.140723490269164,0.9222972972972641,0.929054054054053,1.430737936947771,0.006756756756788871,True,False,H4順,2,112.58962275090973,39993,2020-06-09 02:00:00,112.907,113.22437724909027,40001,2020-06-09 10:00:00,113.22437724909027,TP,8,0.31737724909027065,1.0,12,0.9369835107672708,IS_2014_2024,2020
wick_sweep,41036,2020-08-07 13:00:00,long,48,6,1.6029909560892948,0.1696596267394392,0.7586206896552011,0.7586206896552011,1.6965962673938102,0.2068965517240923,True,False,H4順,14,115.43181390569183,41037,2020-08-07 14:00:00,115.686,115.94018609430819,41037,2020-08-07 14:00:00,115.94018609430819,TP,0,0.2541860943081815,1.0,12,0.9213174896351264,IS_2014_2024,2020
wick_sweep,41670,2020-09-15 00:00:00,long,48,6,1.4900836582126982,0.42573818806082725,0.8666666666666667,0.8666666666666667,1.249449030178386,0.03703703703700195,False,False,H4中立,1,116.23639047504311,41671,2020-09-15 01:00:00,116.375,116.51360952495689,41673,2020-09-15 03:00:00,116.51360952495689,TP,2,0.13860952495689105,1.0,12,0.8557097717041421,IS_2014_2024,2020
wick_sweep,41684,2020-09-15 14:00:00,long,48,6,4.695656243624058,0.3529620800577183,0.7534246575342466,0.7534246575342466,1.3803338487969148,0.136986301369863,True,False,H4順,15,115.9582685460201,41685,2020-09-15 15:00:00,116.154,116.3497314539799,41693,2020-09-15 23:00:00,115.9582685460201,SL,8,0.19573145397990288,1.0,12,-1.1021808176117864,IS_2014_2024,2020
wick_sweep,42309,2020-10-22 08:00:00,long,48,6,1.7449280062114927,0.08553568657903525,0.562913907284782,0.9470198675496078,1.291588867342861,0.38410596026482585,False,False,H4中立,9,115.25861794649707,42310,2020-10-22 09:00:00,115.427,115.59538205350295,42316,2020-10-22 15:00:00,115.59538205350295,TP,6,0.16838205350293833,1.0,12,0.881222496198734,IS_2014_2024,2020
wick_sweep,45206,2021-04-13 11:00:00,long,48,6,4.291573128564613,0.511534258358308,0.6543624161074033,1.0,1.979704012867277,0.34563758389259663,True,False,H4順,12,117.98689448947286,45207,2021-04-13 12:00:00,118.316,118.64510551052715,45219,2021-04-14 00:00:00,118.235,TIME,12,0.32910551052714254,1.0,12,-0.3068924608349378,IS_2014_2024,2021
wick_sweep,45587,2021-05-05 08:00:00,long,48,6,3.1396102220790083,0.9932278986737337,0.6703296703296617,0.9835164835164831,1.5319277759205876,0.31318681318682134,True,False,H4順,9,119.23823908870108,45588,2021-05-05 09:00:00,119.44,119.64176091129892,45589,2021-05-05 10:00:00,119.64176091129892,TP,1,0.20176091129891915,1.0,12,0.90087277128532,IS_2014_2024,2021
wick_sweep,47544,2021-08-26 21:00:00,long,48,6,2.215936511440998,0.7005709933078051,0.8097560975609668,0.8097560975609668,1.5610549307402262,0.1463414634146409,False,False,H4中立,22,119.67673570962006,47545,2021-08-26 22:00:00,119.877,120.07726429037993,47553,2021-08-27 06:00:00,120.07726429037993,TP,8,0.2002642903799341,1.0,12,0.9001319707968557,IS_2014_2024,2021
wick_sweep,47585,2021-08-30 14:00:00,long,48,6,1.7069980359292547,0.11033827608665907,0.7337662337662482,0.8928571428571362,1.9990699432175512,0.1590909090908881,True,False,H4順,15,119.65518567046192,47586,2021-08-30 15:00:00,119.959,120.26281432953809,47598,2021-08-31 03:00:00,120.005,TIME,12,0.30381432953808485,1.0,12,0.0855785836023998,IS_2014_2024,2021
wick_sweep,52459,2022-06-10 14:00:00,long,48,6,3.888142321081018,0.691566816002527,0.8894348894348533,0.8894348894348533,1.2509675293913023,0.10810810810813265,True,False,H4順,15,135.38593036542713,52460,2022-06-10 15:00:00,135.807,136.22806963457285,52467,2022-06-12 22:00:00,136.22806963457285,TP,7,0.4210696345728593,1.0,12,0.952501918072838,IS_2014_2024,2022
wick_sweep,52809,2022-07-01 05:00:00,long,48,6,4.246876194746089,0.3748255103054625,0.7111111111111409,0.8333333333333202,1.2379558138530748,0.12222222222217924,True,False,H4順,6,140.8718396042942,52810,2022-07-01 06:00:00,141.229,141.58616039570583,52811,2022-07-01 07:00:00,140.8718396042942,SL,1,0.3571603957058187,1.0,12,-1.0559972500883192,IS_2014_2024,2022
wick_sweep,53178,2022-07-22 14:00:00,long,48,6,3.1044667013996925,0.4011926198732086,0.7690582959641051,0.9887892376681716,1.4200945116146304,0.21973094170406646,True,False,H4順,15,141.13518727924765,53179,2022-07-22 15:00:00,141.64,142.14481272075233,53185,2022-07-24 21:00:00,141.13518727924765,SL,6,0.5048127207523407,1.0,12,-1.0396186529732752,IS_2014_2024,2022
wick_sweep,54145,2022-09-18 21:00:00,long,48,6,1.367931402795755,0.3355303440819776,0.8131487889273387,0.858131487889292,1.2431829415345272,0.04498269896195337,True,False,H4順,22,147.90450644054957,54146,2022-09-18 22:00:00,148.207,148.50949355945042,54158,2022-09-19 10:00:00,148.50949355945042,TP,12,0.30249355945042566,1.0,12,0.9338828898165036,IS_2014_2024,2022
wick_sweep,54593,2022-10-13 13:00:00,long,48,6,3.7612326308383746,0.3462222505374685,0.9067357512953336,0.9564766839378224,3.0373133797146985,0.04974093264248876,True,False,H4順,14,145.67345700134567,54594,2022-10-13 14:00:00,146.66,147.64654299865433,54606,2022-10-14 02:00:00,147.411,TIME,12,0.986542998654329,1.0,12,0.7409712511234954,IS_2014_2024,2022
wick_sweep,54705,2022-10-20 07:00:00,long,48,6,1.7590439226602392,0.4665898999099721,0.8980582524272027,0.8980582524272027,2.883525581442948,0.027508090614880333,True,False,H4順,8,148.60413580597466,54706,2022-10-20 08:00:00,149.204,149.80386419402535,54713,2022-10-20 15:00:00,149.80386419402535,TP,7,0.5998641940253435,1.0,12,0.9666591201822311,IS_2014_2024,2022
wick_sweep,55304,2022-11-24 07:00:00,long,48,6,1.4343263662813193,1.166909586127175,0.855585831062685,0.9264305177111339,1.4869993684329124,0.07084468664844881,False,False,H4中立,8,147.2216388492435,55305,2022-11-24 08:00:00,147.611,148.00036115075648,55305,2022-11-24 08:00:00,147.2216388492435,SL,0,0.3893611507564856,1.0,12,-1.0513661929576796,IS_2014_2024,2022
wick_sweep,56877,2023-02-23 23:00:00,long,48,6,2.004101911747045,0.9896185618801361,0.9000000000000533,0.9000000000000533,1.5913464311639058,0.09999999999994671,True,False,H4順,0,143.84078248434994,56878,2023-02-24 00:00:00,144.17,144.49921751565003,56878,2023-02-24 00:00:00,143.84078248434994,SL,0,0.3292175156500434,1.0,12,-1.0607501091200802,IS_2014_2024,2023
wick_sweep,58549,2023-06-01 14:00:00,long,48,6,3.810906863158036,0.6892065603583856,0.6413502109704442,0.8312236286919631,1.6013917137738958,0.189873417721519,False,False,H4中立,15,152.40980149211177,58550,2023-06-01 15:00:00,152.866,153.32219850788826,58559,2023-06-02 00:00:00,153.32219850788826,TP,9,0.4561985078882458,1.0,12,0.9561594357408965,IS_2014_2024,2023
wick_sweep,59142,2023-07-06 07:00:00,long,48,6,3.2393968576042425,0.08446927920745546,0.7885117493472188,0.7885117493472188,1.6175866968219859,0.15665796344647714,True,False,H4順,8,159.9226455057089,59143,2023-07-06 08:00:00,160.272,160.62135449429107,59146,2023-07-06 11:00:00,160.62135449429107,TP,3,0.34935449429107734,1.0,12,0.9427515594423179,IS_2014_2024,2023
wick_sweep,59961,2023-08-23 11:00:00,long,48,6,3.2754665941608985,0.4460912889904005,0.6506849315068379,0.7808219178082445,1.206098670233266,0.13013698630140652,True,False,H4順,12,164.77157941763693,59962,2023-08-23 12:00:00,165.05,165.3284205823631,59963,2023-08-23 13:00:00,164.77157941763693,SL,1,0.27842058236308276,1.0,12,-1.0718337697243239,IS_2014_2024,2023
wick_sweep,60106,2023-08-31 12:00:00,long,48,6,3.5828166996068784,0.42326832131389747,0.6220930232558207,0.9825581395348828,1.470750530626198,0.3604651162790621,True,False,H4順,13,165.15722116255114,60107,2023-08-31 13:00:00,165.54,165.92277883744885,60108,2023-08-31 14:00:00,165.15722116255114,SL,1,0.38277883744885344,1.0,12,-1.052249492509246,IS_2014_2024,2023
wick_sweep,60259,2023-09-10 21:00:00,long,48,6,4.270905005412861,0.584684184784571,0.8000000000000361,0.8571428571428958,1.2197054185902367,0.05714285714285972,True,False,H4順,22,164.2623481838813,60260,2023-09-10 22:00:00,164.588,164.9136518161187,60260,2023-09-10 22:00:00,164.9136518161187,TP,0,0.3256518161186932,1.0,12,0.9385847122292964,IS_2014_2024,2023
wick_sweep,61603,2023-11-27 22:00:00,long,48,6,2.1889535944475176,1.0527382752956647,0.8103448275861914,0.8103448275861914,1.613889514550286,0.18965517241380858,True,False,H4順,23,168.45387437127977,61604,2023-11-27 23:00:00,168.78,169.10612562872024,61605,2023-11-28 00:00:00,168.45387437127977,SL,1,0.3261256287202343,1.0,12,-1.0613260603849652,IS_2014_2024,2023
wick_sweep,64114,2024-04-24 12:00:00,long,48,6,2.1020688475870206,0.6762266367550093,0.5519230769230778,0.9653846153846147,2.725874814826044,0.4134615384615369,True,False,H4順,13,169.10784711072043,64115,2024-04-24 13:00:00,169.646,170.18415288927955,64127,2024-04-25 01:00:00,169.98,TIME,12,0.5381528892795586,1.0,12,0.5834773096180578,IS_2014_2024,2024
wick_sweep,64878,2024-06-07 12:00:00,long,48,6,1.709292941675632,0.4524598963259206,0.6206543967280282,0.8353783231084088,3.511950623862894,0.21472392638038057,True,False,H4順,13,174.22530445614157,64879,2024-06-07 13:00:00,175.1,175.97469554385842,64891,2024-06-10 01:00:00,174.945,TIME,12,0.8746955438584223,1.0,12,-0.20006961419744965,IS_2014_2024,2024
wick_sweep,65119,2024-06-21 13:00:00,long,48,6,2.8867139269788966,0.056326125404467575,0.7522603978300161,0.7649186256781264,2.5956956123891026,0.012658227848110375,True,False,H4順,14,177.58739099782267,65120,2024-06-21 14:00:00,178.053,178.51860900217733,65120,2024-06-21 14:00:00,178.51860900217733,TP,0,0.4656090021773309,1.0,12,0.9570455040464088,IS_2014_2024,2024
wick_sweep,65455,2024-07-11 13:00:00,long,48,6,9.155917719309398,2.6191339764349193,0.8169219547775324,0.9139314369073711,3.787798187439104,0.09700948212983872,True,False,H4順,14,176.41960965964097,65456,2024-07-11 14:00:00,177.751,179.08239034035904,65465,2024-07-11 23:00:00,176.41960965964097,SL,9,1.331390340359036,1.0,12,-1.0150218905708663,IS_2014_2024,2024
wick_sweep,67370,2024-10-31 08:00:00,long,48,6,4.697159769162234,0.6765192568553963,0.6406926406926391,0.9155844155844411,1.4812886097971987,0.27489177489180205,True,False,H4順,9,175.55862187909307,67371,2024-10-31 09:00:00,176.046,176.53337812090692,67373,2024-10-31 11:00:00,176.53337812090692,TP,2,0.487378120906925,1.0,12,0.9589640996547705,IS_2014_2024,2024
wick_sweep,67503,2024-11-07 22:00:00,long,48,6,2.9980717648438464,1.0094517726747119,0.6877022653721606,1.0,2.079470651709906,0.3122977346278394,False,False,H4中立,23,174.5635617963887,67504,2024-11-07 23:00:00,175.169,175.7744382036113,67516,2024-11-08 11:00:00,174.999,TIME,12,0.6054382036112997,1.0,12,-0.31382228420124697,IS_2014_2024,2024
wick_sweep,69942,2025-04-02 22:00:00,long,48,6,4.556742406503947,0.30027956550273827,0.659851301115262,0.8921933085502016,1.346253385337253,0.23234200743493952,True,False,H4順,23,168.08407448139263,69943,2025-04-02 23:00:00,168.647,169.20992551860735,69950,2025-04-03 06:00:00,169.20992551860735,TP,7,0.5629255186073578,1.0,12,0.9644713210915352,OOS_2025_2026,2025
wick_sweep,73911,2025-11-21 10:00:00,long,48,6,4.636987620480445,0.10680908736609811,0.9651741293532078,0.9776119402985413,1.4805949352129455,0.012437810945333428,True,False,H4順,11,194.19169750436947,73912,2025-11-21 11:00:00,194.641,195.0903024956305,73915,2025-11-21 14:00:00,194.19169750436947,SL,3,0.44930249563051916,1.0,12,-1.0445134407097276,OOS_2025_2026,2025
wick_sweep,74766,2026-01-14 12:00:00,long,48,6,4.060001314730983,0.5044350209847177,0.9089347079037837,0.9089347079037837,2.0387582098131345,0.08247422680412773,True,False,H4順,13,197.50290642242925,74767,2026-01-14 13:00:00,198.091,198.67909357757077,74779,2026-01-15 01:00:00,197.968,TIME,12,0.5880935775707599,1.0,12,-0.24315858131063303,OOS_2025_2026,2026
wick_sweep,74954,2026-01-26 08:00:00,long,48,6,1.6363732840518803,0.6055561015233798,0.7089262613195402,0.8706338939197997,1.5148701180504014,0.16170763260025955,False,False,H4中立,9,197.29194504614102,74955,2026-01-26 09:00:00,198.067,198.842054953859,74957,2026-01-26 11:00:00,197.29194504614102,SL,2,0.7750549538589837,1.0,12,-1.0258046218534598,OOS_2025_2026,2026
wick_sweep,75784,2026-03-15 21:00:00,long,48,6,2.190170992760806,0.8195478553556816,0.9765886287625256,0.9765886287625256,1.4083034985709477,0.02341137123747441,False,False,H4中立,22,201.4925375619952,75785,2026-03-15 22:00:00,201.826,202.1594624380048,75789,2026-03-16 02:00:00,202.1594624380048,TP,4,0.33346243800480124,1.0,12,0.9400232298436748,OOS_2025_2026,2026
