family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,2963,2014-06-24 08:00:00,long,24,6,4.306047718379156,1.2211180096896543,0.027999999999963165,0.9720000000000368,2.677890372126334,0.6120000000000232,True,False,H4順,9,113.92432858591955,2964,2014-06-24 09:00:00,114.182,114.56850712112067,2980,2014-06-25 01:00:00,113.92432858591955,SL,16,0.25767141408044836,1.5,24,-1.0776182335606928,IS_2014_2024,2014
breakout,3075,2014-07-01 00:00:00,long,24,6,1.7305653422027312,1.3215226249548129,0.030303030303030304,0.9696969696969697,2.0766784106432774,0.8737373737373498,True,False,H4順,1,114.18493108697184,3076,2014-07-01 01:00:00,114.396,114.71260336954224,3100,2014-07-02 01:00:00,114.442,TIME,24,0.2110689130281571,1.5,24,0.12318251715501834,IS_2014_2024,2014
breakout,3124,2014-07-03 01:00:00,long,24,6,1.6985047038823369,0.5834558143107476,0.3333333333333333,0.6666666666666666,1.1669116286214951,0.6666666666666666,True,False,H4順,2,114.51157466738826,3125,2014-07-03 02:00:00,114.587,114.70013799891763,3126,2014-07-03 03:00:00,114.51157466738826,SL,1,0.07542533261174356,1.5,24,-1.2651629009441885,IS_2014_2024,2014
breakout,3610,2014-07-31 07:00:00,long,24,6,1.302349631066338,0.40623749959859634,0.006250000000029976,0.99374999999997,1.9117058804644023,0.82499999999996,True,False,H4順,8,113.07026102339957,3611,2014-07-31 08:00:00,113.242,113.49960846490066,3617,2014-07-31 14:00:00,113.07026102339957,SL,6,0.17173897660043735,1.5,24,-1.1164558005172094,IS_2014_2024,2014
breakout,3635,2014-08-01 08:00:00,long,24,6,1.3737151962472247,0.12050133300402836,0.18023255813957234,0.8197674418604276,2.072622927671137,0.7906976744185932,True,False,H4順,9,113.16340267323075,3636,2014-08-01 09:00:00,113.322,113.55989599015388,3641,2014-08-01 14:00:00,113.16340267323075,SL,5,0.15859732676925375,1.5,24,-1.126105530322769,IS_2014_2024,2014
breakout,3855,2014-08-14 12:00:00,long,24,6,2.2793232823255076,0.661450678008181,0.18092105263156188,0.8190789473684381,2.7173108934389765,0.5592105263158175,True,False,H4順,13,112.91062493789475,3856,2014-08-14 13:00:00,113.182,113.58906259315788,3879,2014-08-15 12:00:00,113.58906259315788,TP,23,0.27137506210524975,1.5,24,1.4263012605327254,IS_2014_2024,2014
breakout,3942,2014-08-20 03:00:00,long,24,6,2.184727341314817,0.4343902316065153,0.15897435897432197,0.841025641025678,2.491355740095662,0.8358974358974482,True,False,H4順,4,113.16034587266189,3943,2014-08-20 04:00:00,113.341,113.61198119100715,3958,2014-08-20 19:00:00,113.61198119100715,TP,15,0.1806541273381015,1.5,24,1.3892912091480787,IS_2014_2024,2014
breakout,3970,2014-08-21 07:00:00,long,24,6,1.2933537943749482,1.1577602514162402,0.01913875598081635,0.9808612440191836,2.179926959873772,0.7368421052631973,True,False,H4順,8,113.58682504562334,3971,2014-08-21 08:00:00,113.811,114.147262431565,3995,2014-08-22 08:00:00,113.857,TIME,24,0.22417495437666446,1.5,24,0.11598084216087841,IS_2014_2024,2014
breakout,4073,2014-08-27 14:00:00,long,24,6,2.0389902551400314,0.1575185604829241,0.10732984293192743,0.8926701570680725,3.3428938946930837,0.7329842931937106,True,False,H4順,15,113.3071455504103,4074,2014-08-27 15:00:00,113.671,114.21678167438458,4093,2014-08-28 10:00:00,113.3071455504103,SL,19,0.36385444958970936,1.5,24,-1.0549670342703317,IS_2014_2024,2014
breakout,4117,2014-08-29 10:00:00,long,24,6,2.5782844847796045,0.34099891572888646,0.33014354066986396,0.669856459330136,1.7382627655449727,0.6602870813397279,True,False,H4順,11,113.52395300271712,4118,2014-08-29 11:00:00,113.689,113.9365704959243,4121,2014-08-29 14:00:00,113.52395300271712,SL,3,0.16504699728287164,1.5,24,-1.1211776059502163,IS_2014_2024,2014
breakout,4156,2014-09-02 01:00:00,long,24,6,4.188314059939146,2.369389096765532,0.05882352941174714,0.9411764705882528,2.84805356075866,0.8697478991596388,True,False,H4順,2,113.51828683116923,4157,2014-09-02 02:00:00,113.759,114.12006975324616,4168,2014-09-02 13:00:00,114.12006975324616,TP,11,0.24071316883076577,1.5,24,1.416913561077067,IS_2014_2024,2014
breakout,4169,2014-09-02 14:00:00,long,24,6,3.8011118152704966,1.635362060058231,0.044982698961908624,0.9550173010380913,2.55470073165839,0.9377162629758227,True,False,H4順,15,114.02637504073033,4170,2014-09-02 15:00:00,114.325,114.7729374389045,4194,2014-09-03 15:00:00,114.162,TIME,24,0.2986249592696737,1.5,24,-0.6128087901545716,IS_2014_2024,2014
breakout,4291,2014-09-09 16:00:00,long,24,6,3.1368108817509377,0.9594950932414362,0.12631578947369052,0.8736842105263095,1.4023389824298236,0.8736842105263095,True,False,H4順,17,113.7029024148397,4292,2014-09-09 17:00:00,113.895,114.18314637774044,4306,2014-09-10 07:00:00,114.18314637774044,TP,14,0.1920975851602975,1.5,24,1.3958862497760134,IS_2014_2024,2014
breakout,4307,2014-09-10 08:00:00,long,24,6,4.052759513336926,0.7067892286710642,0.08484848484845614,0.9151515151515439,1.240640667348082,0.9151515151515439,True,False,H4順,9,114.1684008396883,4308,2014-09-10 09:00:00,114.348,114.61739874046754,4311,2014-09-10 12:00:00,114.1684008396883,SL,3,0.17959916031169598,1.5,24,-1.111359095250223,IS_2014_2024,2014
breakout,4433,2014-09-17 14:00:00,long,24,6,2.1165641712660146,0.29764183658429433,0.2757352941176663,0.7242647058823337,2.248849431970067,0.5772058823529466,True,False,H4順,15,114.78080985226195,4434,2014-09-17 15:00:00,115.002,115.33378522160706,4444,2014-09-18 01:00:00,115.33378522160706,TP,10,0.22119014773804224,1.5,24,1.4095800594893746,IS_2014_2024,2014
breakout,4448,2014-09-18 05:00:00,long,24,6,2.625611152821138,0.4974179402226669,0.3684210526315789,0.631578947368421,1.4355859540605274,0.5833333333332917,True,False,H4順,6,115.41923596673468,4449,2014-09-18 06:00:00,115.595,115.85864604989798,4450,2014-09-18 07:00:00,115.85864604989798,TP,1,0.17576403326532386,1.5,24,1.3862110772696066,IS_2014_2024,2014
breakout,4457,2014-09-18 14:00:00,long,24,6,2.7171651828430017,0.697650519919125,0.1368421052631579,0.8631578947368421,1.4949653998268029,0.7929824561403176,True,False,H4順,15,116.02887202726791,4458,2014-09-18 15:00:00,116.312,116.73669195909812,4468,2014-09-19 01:00:00,116.73669195909812,TP,10,0.283127972732089,1.5,24,1.4293605650935013,IS_2014_2024,2014
breakout,5079,2014-10-24 12:00:00,long,24,6,1.3958114006943563,0.07097346105225683,0.06829268292680932,0.9317073170731907,2.4249265859519964,0.5926829268292957,True,False,H4順,13,113.14718454328677,5080,2014-10-24 13:00:00,113.564,114.18922318506984,5104,2014-10-27 13:00:00,113.396,TIME,24,0.4168154567132234,1.5,24,-0.45103893574980786,IS_2014_2024,2014
breakout,5115,2014-10-28 00:00:00,long,24,6,1.872866955618944,0.08841861163874053,0.08187134502921206,0.9181286549707879,1.3745075082010554,0.81871345029237,True,False,H4順,1,113.56611836072487,5116,2014-10-28 01:00:00,113.749,114.02332245891267,5120,2014-10-28 05:00:00,113.56611836072487,SL,4,0.18288163927512358,1.5,24,-1.1093603495642481,IS_2014_2024,2014
breakout,5153,2014-10-29 14:00:00,long,24,6,3.551571655413107,0.6862044451711908,0.3032258064516833,0.6967741935483167,1.4373201216424072,0.6967741935483167,True,False,H4順,15,114.21743208375558,5154,2014-10-29 15:00:00,114.351,114.55135187436662,5156,2014-10-29 17:00:00,114.21743208375558,SL,2,0.13356791624441655,1.5,24,-1.1497365577180387,IS_2014_2024,2014
breakout,5180,2014-10-30 17:00:00,long,24,6,4.200567931185573,0.20033477825657914,0.07565011820330103,0.924349881796699,2.7336003613715216,0.9172576832151385,True,False,H4順,18,113.99605180391565,5181,2014-10-30 18:00:00,114.417,115.04842229412654,5191,2014-10-31 04:00:00,115.04842229412654,TP,10,0.4209481960843533,1.5,24,1.4524882154477856,IS_2014_2024,2014
breakout,5192,2014-10-31 05:00:00,long,24,6,5.949229688662198,1.8931445742553075,0.22658610271903973,0.7734138972809603,3.027202193615992,0.7552870090634372,True,False,H4順,6,114.97126324522385,5193,2014-10-31 06:00:00,115.525,116.35560513216424,5197,2014-10-31 10:00:00,116.35560513216424,TP,4,0.5537367547761534,1.5,24,1.4638817545927791,IS_2014_2024,2014
breakout,5208,2014-11-02 22:00:00,long,24,6,2.3406987112276543,1.2617828990211521,0.28089887640448974,0.7191011235955103,1.627517072650504,0.694382022471893,True,False,H4順,23,116.73631547380019,5209,2014-11-02 23:00:00,117.111,117.67302678929973,5210,2014-11-03 00:00:00,116.73631547380019,SL,1,0.3746845261998146,1.5,24,-1.053378238495348,IS_2014_2024,2014
breakout,5220,2014-11-03 10:00:00,long,24,6,3.1825701770903563,0.918290999713793,0.17692307692307588,0.8230769230769241,2.1804169856218336,0.8230769230769241,True,False,H4順,11,116.97930270141639,5221,2014-11-03 11:00:00,117.454,118.1660459478754,5225,2014-11-03 15:00:00,118.1660459478754,TP,4,0.47469729858360665,1.5,24,1.4578678874733733,IS_2014_2024,2014
breakout,5262,2014-11-05 04:00:00,long,24,6,3.442650961192406,1.3537920830495573,0.1884057971014433,0.8115942028985567,1.8244463619222473,0.7884057971014681,True,False,H4順,5,118.54818030771412,5263,2014-11-05 05:00:00,118.867,119.34522953842884,5284,2014-11-06 02:00:00,119.34522953842884,TP,21,0.318819692285885,1.5,24,1.437268617704865,IS_2014_2024,2014
breakout,5358,2014-11-11 04:00:00,long,24,6,2.76823032180127,1.6159047811471265,0.15269461077844745,0.8473053892215525,2.2119352332096143,0.7335329341317431,True,False,H4順,5,118.71380020074861,5359,2014-11-11 05:00:00,119.027,119.49679969887708,5361,2014-11-11 07:00:00,119.49679969887708,TP,2,0.3131997992513931,1.5,24,1.4361429986614898,IS_2014_2024,2014
breakout,5375,2014-11-11 21:00:00,long,24,6,1.8248816754453365,0.22870579744485767,0.15402843601895302,0.845971563981047,2.010705135869283,0.7085308056872244,True,False,H4順,22,119.6070246757745,5376,2014-11-11 22:00:00,120.007,120.60696298633826,5380,2014-11-12 02:00:00,119.6070246757745,SL,4,0.3999753242255082,1.5,24,-1.0500030846621282,IS_2014_2024,2014
breakout,5417,2014-11-13 15:00:00,long,24,6,1.9877049993071947,0.702422067424372,0.35924932975870955,0.6407506702412904,1.8581803627608802,0.5683646112600553,True,False,H4順,16,119.87885319751783,5418,2014-11-13 16:00:00,120.158,120.57672020372326,5434,2014-11-14 08:00:00,120.57672020372326,TP,16,0.27914680248217394,1.5,24,1.4283531109001526,IS_2014_2024,2014
breakout,5441,2014-11-14 15:00:00,long,24,6,1.6431197643437871,1.5116701831963042,0.09271523178807527,0.9072847682119247,3.0536748851188844,0.882450331125831,True,False,H4順,16,120.39844110635724,5442,2014-11-14 16:00:00,120.985,121.86483834046413,5449,2014-11-16 23:00:00,121.86483834046413,TP,7,0.5865588936427599,1.5,24,1.4659028271214003,IS_2014_2024,2014
breakout,5481,2014-11-18 07:00:00,long,24,6,1.9797717639626056,0.8452320711473549,0.038314176245176516,0.9616858237548235,1.4805742991238564,0.7931034482759053,True,False,H4順,8,121.02974341069483,5482,2014-11-18 08:00:00,121.316,121.74538488395775,5483,2014-11-18 09:00:00,121.74538488395775,TP,1,0.28625658930516806,1.5,24,1.4301326126725804,IS_2014_2024,2014
breakout,5502,2014-11-19 04:00:00,long,24,6,1.6967967864060602,0.4268016456604509,0.25603864734298987,0.7439613526570101,1.0774139103866118,0.72463768115947,True,False,H4順,5,122.08457465612716,5503,2014-11-19 05:00:00,122.271,122.55063801580926,5506,2014-11-19 08:00:00,122.55063801580926,TP,3,0.18642534387284115,1.5,24,1.3927184491950884,IS_2014_2024,2014
breakout,5511,2014-11-19 13:00:00,long,24,6,2.6469350236673597,0.8246220650656381,0.0879765395894477,0.9120234604105523,1.7357785443664626,0.8475073313783185,True,False,H4順,14,122.62870927352955,5512,2014-11-19 14:00:00,122.977,123.49943608970568,5525,2014-11-20 03:00:00,123.49943608970568,TP,13,0.3482907264704522,1.5,24,1.442576708249776,IS_2014_2024,2014
breakout,5526,2014-11-20 04:00:00,long,24,6,1.7632098254674093,0.6939747126474974,0.1813953488372253,0.8186046511627747,1.1052189868089963,0.6279069767441753,True,False,H4順,5,123.50709368323092,5527,2014-11-20 05:00:00,123.721,124.04185947515363,5529,2014-11-20 07:00:00,124.04185947515363,TP,2,0.21390631676908356,1.5,24,1.406501124875145,IS_2014_2024,2014
breakout,5584,2014-11-24 14:00:00,long,24,6,2.7057091194313987,0.679993680278893,0.13999999999995927,0.8600000000000407,1.4265601684172375,0.570000000000027,True,False,H4順,15,121.98994078558455,5585,2014-11-24 15:00:00,122.29,122.74008882162319,5594,2014-11-25 00:00:00,121.98994078558455,SL,9,0.30005921441545524,1.5,24,-1.0666535105044923,IS_2014_2024,2014
breakout,5636,2014-11-26 18:00:00,long,24,6,2.163011894130162,0.48925269033897395,0.09777777777780501,0.902222222222195,1.1587563718554492,0.8888888888888609,True,False,H4順,19,122.3551652620922,5637,2014-11-26 19:00:00,122.597,122.95975210686169,5640,2014-11-26 22:00:00,122.3551652620922,SL,3,0.2418347379077943,1.5,24,-1.0827011047835309,IS_2014_2024,2014
breakout,5666,2014-11-28 00:00:00,long,24,6,1.7314492884397494,0.2481743980096545,0.023054755043215275,0.9769452449567847,2.0027096769619623,0.8530259365994156,True,False,H4順,1,122.10234694928658,5667,2014-11-28 01:00:00,122.476,123.03647957607012,5679,2014-11-28 13:00:00,123.03647957607012,TP,12,0.3736530507134148,1.5,24,1.4464744099858833,IS_2014_2024,2014
breakout,5681,2014-11-28 15:00:00,long,24,6,4.816621898781265,0.5064688262667666,0.042424242424229895,0.9575757575757701,1.7054562517143839,0.8878787878788118,True,False,H4順,16,122.81330067837645,5682,2014-11-28 16:00:00,123.168,123.70004898243533,5683,2014-11-28 17:00:00,122.81330067837645,SL,1,0.35469932162355633,1.5,24,-1.0563857858776406,IS_2014_2024,2014
breakout,5775,2014-12-04 13:00:00,long,24,6,4.260185434638452,2.960726958761839,0.11552346570397228,0.8844765342960277,5.646274475573409,0.6561371841155201,True,False,H4順,14,122.36975288210684,5776,2014-12-04 14:00:00,123.391,124.92287067683975,5800,2014-12-05 14:00:00,124.172,TIME,24,1.021247117893168,1.5,24,0.7451673416419758,IS_2014_2024,2014
breakout,5892,2014-12-11 10:00:00,long,24,6,2.5692258899031875,0.3783111105491121,0.07692307692310302,0.9230769230768969,1.2402025102350018,0.7745358090185522,True,False,H4順,11,122.6082034773533,5893,2014-12-11 11:00:00,123.021,123.64019478397006,5895,2014-12-11 13:00:00,122.6082034773533,SL,2,0.4127965226467012,1.5,24,-1.0484500205374248,IS_2014_2024,2014
breakout,5897,2014-12-11 15:00:00,long,24,6,1.2452893803201652,0.15651178004026156,0.05899705014748113,0.9410029498525189,1.153423770296543,0.5988200589970613,True,False,H4順,16,122.71521848209997,5898,2014-12-11 16:00:00,123.088,123.64717227685003,5903,2014-12-11 21:00:00,122.71521848209997,SL,5,0.3727815179000231,1.5,24,-1.0536507284821295,IS_2014_2024,2014
breakout,6507,2015-01-20 11:00:00,long,24,6,1.6669930683899346,0.32292535879806616,0.248091603053426,0.751908396946574,1.1433303243931119,0.7391857506361169,True,False,H4順,12,135.1575069267856,6508,2015-01-20 12:00:00,135.886,136.9787396098216,6511,2015-01-20 15:00:00,135.1575069267856,SL,3,0.7284930732143948,1.5,24,-1.0274539329684138,IS_2014_2024,2015
breakout,6533,2015-01-21 13:00:00,long,24,6,3.939820874491929,0.4370591393091473,0.0123042505592796,0.9876957494407204,1.4055067285697103,0.6621923937360176,True,False,H4順,14,135.64878609460524,6534,2015-01-21 14:00:00,136.655,138.16432085809214,6534,2015-01-21 14:00:00,138.16432085809214,TP,0,1.006213905394759,1.5,24,1.480123510624577,IS_2014_2024,2015
breakout,6869,2015-02-10 13:00:00,long,24,6,1.3551233272605825,0.33391129213814746,0.16734143049931566,0.8326585695006843,2.061902228953021,0.7773279352226486,True,False,H4順,14,128.4491246230209,6870,2015-02-10 14:00:00,129.138,130.17131306546867,6894,2015-02-11 14:00:00,129.707,TIME,24,0.6888753769790981,1.5,24,0.796951115320042,IS_2014_2024,2015
breakout,6895,2015-02-11 15:00:00,long,24,6,1.7374729426581041,0.6254902593568874,0.05523255813954713,0.9447674418604529,1.1384584614750866,0.6017441860464537,True,False,H4順,16,129.52656740423285,6896,2015-02-11 16:00:00,129.909,130.48264889365072,6897,2015-02-11 17:00:00,129.52656740423285,SL,1,0.38243259576714195,1.5,24,-1.0522967974522746,IS_2014_2024,2015
breakout,7585,2015-03-24 08:00:00,long,24,6,2.505365448540699,0.6489197556967552,0.24204946996466403,0.757950530035336,1.8932401119813764,0.600706713780897,True,False,H4順,9,123.88220832366501,7586,2015-03-24 09:00:00,124.366,125.09168751450248,7589,2015-03-24 12:00:00,125.09168751450248,TP,3,0.4837916763349881,1.5,24,1.4586598923083542,IS_2014_2024,2015
breakout,7591,2015-03-24 14:00:00,long,24,6,2.6057350921529054,0.2088219760261979,0.20890410958903977,0.7910958904109603,1.7674207825984873,0.7191780821917798,True,False,H4順,15,124.7039150013681,7592,2015-03-24 15:00:00,125.235,126.03162749794785,7604,2015-03-25 03:00:00,124.7039150013681,SL,12,0.5310849986318971,1.5,24,-1.0376587552868775,IS_2014_2024,2015
breakout,7753,2015-04-02 08:00:00,long,24,6,1.915356882774641,0.05176640223715411,0.2136752136752303,0.7863247863247698,2.018889687248949,0.7029914529914338,True,False,H4順,9,123.90063788294567,7754,2015-04-02 09:00:00,124.317,124.94154317558147,7757,2015-04-02 12:00:00,124.94154317558147,TP,3,0.41636211705431947,1.5,24,1.4519648902222269,IS_2014_2024,2015
breakout,8002,2015-04-16 17:00:00,long,24,6,2.984576764691993,0.4844247689968094,0.1875000000000111,0.8124999999999889,1.0403753428120104,0.6156249999999772,True,False,H4順,18,124.24848374008268,8003,2015-04-16 18:00:00,124.57,125.05227438987598,8015,2015-04-17 06:00:00,124.24848374008268,SL,12,0.3215162599173169,1.5,24,-1.0622052520925491,IS_2014_2024,2015
breakout,8071,2015-04-21 14:00:00,long,24,6,2.7514845369967813,0.404750325650358,0.128813559322022,0.871186440677978,2.412148405390945,0.7288135593220413,True,False,H4順,15,124.6580809535034,8072,2015-04-21 15:00:00,125.218,126.0578785697449,8093,2015-04-22 12:00:00,124.6580809535034,SL,21,0.5599190464966028,1.5,24,-1.0357194493117348,IS_2014_2024,2015
breakout,8210,2015-04-29 09:00:00,long,24,6,3.578896669632476,0.24759662494309348,0.025735294117664922,0.974264705882335,1.2244778542642154,0.51102941176468,True,False,H4順,10,124.78257290006466,8211,2015-04-29 10:00:00,125.092,125.556140649903,8213,2015-04-29 12:00:00,125.556140649903,TP,2,0.3094270999353341,1.5,24,1.4353644202327787,IS_2014_2024,2015
breakout,8214,2015-04-29 13:00:00,long,24,6,4.493651560104058,0.9624745265672486,0.011135857461030067,0.9888641425389699,2.8337774585487865,0.8886414253897468,True,False,H4順,14,125.07262169925934,8215,2015-04-29 14:00:00,126.025,127.453567451111,8239,2015-04-30 14:00:00,127.453567451111,TP,24,0.9523783007406621,1.5,24,1.478999941531158,IS_2014_2024,2015
breakout,8243,2015-04-30 18:00:00,long,24,6,2.5998583899676446,0.664165504664001,0.05427251732101277,0.9457274826789872,1.8919977863125685,0.9341801385681432,True,False,H4順,19,127.32345655251133,8244,2015-04-30 19:00:00,128.23,129.58981517123297,8268,2015-05-01 19:00:00,128.838,TIME,24,0.9065434474886587,1.5,24,0.6486175611647984,IS_2014_2024,2015
breakout,8311,2015-05-05 14:00:00,long,24,6,4.0606158348509505,0.5609079918823926,0.09007832898174291,0.909921671018257,2.285401711606121,0.6266318537858714,True,False,H4順,15,128.89596583299908,8312,2015-05-05 15:00:00,129.66,130.80605125050135,8335,2015-05-06 14:00:00,130.80605125050135,TP,23,0.764034167000915,1.5,24,1.4738231601886307,IS_2014_2024,2015
breakout,8354,2015-05-07 09:00:00,long,24,6,3.8299405836616778,1.849581062353695,0.060317460317432965,0.939682539682567,2.3540122611773913,0.8317460317460392,True,False,H4順,10,130.72647436545765,8355,2015-05-07 10:00:00,131.375,132.34778845181353,8356,2015-05-07 11:00:00,130.72647436545765,SL,1,0.6485256345423522,1.5,24,-1.030839181883836,IS_2014_2024,2015
