symbol,timeframe,filter,filter_description,box_bars,box_atr,signal_i,signal_time,direction,close,p0,p1,p2,wave1_atr,retrace,recovery,wave1_bars,adjust_bars,adjust_ratio,setup_age,box_high,box_low,box_width_atr,chase_atr,signal_body_ratio,ema_ok,upper_align,upper_oppose,upper_context,stop,pivots,entry_i,entry_time,entry,target_model,target,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,sample,year
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,21989,2017-07-13 23:00:00,long,117.307,116.814,117.406,117.011,3.5055992282246384,0.6672297297297324,0.7493670886075919,2,4,2.0,4,117.25,117.011,1.4152672559893336,0.3375323581229858,0.5925925925926177,True,1,0,H4順,116.97722546038727,21976-21978-21982,21990,2017-07-14 00:00:00,117.306,fixed_1_5R,117.79916180941908,1.4999999999999785,21998,2017-07-14 08:00:00,116.97722546038727,SL,8,0.3287745396127235,-1.0,-1.0608319610866737,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,22206,2017-07-27 00:00:00,short,116.643,117.619,116.437,117.099,6.07856595036426,0.5600676818950973,0.6888217522658593,11,7,0.6363636363636364,3,117.099,116.77,1.6919189489592936,0.6531115699629706,0.7083333333333189,True,1,0,H4順,117.13789075185338,22182-22193-22200,22207,2017-07-27 01:00:00,116.641,fixed_1_5R,115.89566387221996,1.4999999999999858,22219,2017-07-27 13:00:00,115.89566387221996,TP,12,0.4968907518533711,1.4999999999999858,1.459749703681506,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,22301,2017-08-01 23:00:00,long,114.385,113.797,114.53,113.995,3.961500366485701,0.7298772169167717,0.7289719626168282,7,5,0.7142857142857143,6,114.367,114.034,1.799699347939597,0.0972810458345769,0.6415094339622641,True,0,1,H4逆,113.95799381889744,22280-22287-22292,22302,2017-08-02 00:00:00,114.383,fixed_1_5R,115.02050927165382,1.5000000000000169,22318,2017-08-02 16:00:00,113.95799381889744,SL,16,0.425006181102546,-1.0,-1.047058139126651,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,23242,2017-09-26 04:00:00,short,115.386,115.858,115.038,115.687,5.670775437516893,0.7914634146341403,0.4637904468412966,10,13,1.3,2,115.687,115.437,1.7288949504624518,0.3526945698943535,0.6666666666667176,True,0,1,H4逆,115.71592020708756,23214-23224-23237,23243,2017-09-26 05:00:00,115.385,fixed_1_5R,114.88861968936868,1.5000000000000215,23253,2017-09-26 15:00:00,115.71592020708756,SL,10,0.3309202070875443,-1.0,-1.0604375301708888,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,23466,2017-10-09 12:00:00,short,115.0,115.545,114.888,115.218,5.381900241837328,0.5022831050228311,0.6606060606060747,8,9,1.125,2,115.218,115.024,1.5891760227038985,0.1965990955922396,0.4425287356321566,True,1,0,H4順,115.24241516826687,23444-23452-23461,23467,2017-10-09 13:00:00,114.999,fixed_1_5R,114.63387724759968,1.499999999999971,23479,2017-10-10 01:00:00,115.24241516826687,SL,12,0.2434151682668783,-1.0,-1.0821641483659818,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,23961,2017-11-07 04:00:00,long,114.138,113.844,114.163,113.934,3.175206171809031,0.7178683385579854,0.8908296943231809,5,8,1.6,3,114.124,113.934,1.8911886289771276,0.1393507410826264,0.3255813953488564,True,0,1,H4逆,113.91390681658204,23942-23947-23955,23962,2017-11-07 05:00:00,114.137,fixed_1_5R,114.47163977512692,1.4999999999999682,23974,2017-11-07 17:00:00,113.91390681658204,SL,12,0.2230931834179585,-1.0,-1.0896486378184886,IS_2014_2024,2017
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,25075,2018-01-12 05:00:00,short,113.869,114.5,113.759,114.149,4.7920389537543295,0.5263157894736852,0.7179487179487198,4,5,1.25,2,114.149,113.903,1.5908793287767102,0.2198776308065805,0.7999999999999594,True,1,0,H4順,114.17992629284323,25061-25065-25070,25076,2018-01-12 06:00:00,113.869,fixed_1_5R,113.40261056073516,1.4999999999999771,25077,2018-01-12 07:00:00,114.17992629284323,SL,1,0.3109262928432343,-1.0,-1.064323926475057,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,25264,2018-01-24 02:00:00,short,115.035,115.489,114.786,115.302,4.669531436014076,0.7339971550497911,0.5174418604651305,6,3,0.5,8,115.222,115.053,1.1225473864670854,0.1195612600970927,0.3511450381679878,True,0,1,H4逆,115.3321100874738,25244-25250-25253,25265,2018-01-24 03:00:00,115.037,fixed_1_5R,114.59433486878932,1.499999999999976,25270,2018-01-24 08:00:00,115.3321100874738,SL,5,0.2951100874737875,-1.0,-1.0677713194124097,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,26011,2018-03-08 05:00:00,short,112.309,112.801,112.117,112.569,4.183088555840044,0.6608187134502922,0.5752212389380668,8,5,0.625,3,112.569,112.326,1.4860972501011298,0.1039656512416138,0.715231788079515,True,1,0,H4順,112.60170310876136,25992-26000-26005,26012,2018-03-08 06:00:00,112.31,fixed_1_5R,111.87244533685796,1.5000000000000244,26021,2018-03-08 15:00:00,111.87244533685796,TP,9,0.2917031087613537,1.5000000000000244,1.4314371379690527,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,26680,2018-04-17 01:00:00,short,111.45,112.113,111.241,111.941,7.759175828788762,0.802752293577985,0.7014285714285681,21,9,0.4285714285714285,8,111.719,111.501,1.9397939571970957,0.4538050083351397,0.6874999999999515,True,0,0,H4中立,111.96347661399204,26639-26660-26669,26681,2018-04-17 02:00:00,111.45,fixed_1_5R,110.67978507901196,1.5,26695,2018-04-17 16:00:00,110.67978507901196,TP,14,0.5134766139920259,1.5,1.4610498327382038,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,27087,2018-05-10 00:00:00,long,109.285,108.709,109.594,109.082,7.351541266171807,0.5785310734463341,0.3964843750000054,18,8,0.4444444444444444,1,109.268,109.082,1.545069689839573,0.1412160469207818,0.482758620689634,True,0,1,H4逆,109.05792341611216,27057-27075-27083,27088,2018-05-10 01:00:00,109.286,fixed_1_5R,109.62811487583178,1.5,27107,2018-05-10 20:00:00,109.05792341611216,SL,19,0.2280765838878551,-1.0,-1.0876898437318063,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,27135,2018-05-14 00:00:00,long,109.384,108.881,109.471,109.141,4.904602560840562,0.5593220338982989,0.736363636363625,6,9,1.5,0,109.376,109.141,1.9535281386398688,0.0665030855706822,0.5476190476190477,True,0,1,H4逆,109.11694096595264,27117-27123-27132,27136,2018-05-14 01:00:00,109.383,fixed_1_5R,109.782088551071,1.5,27146,2018-05-14 11:00:00,109.782088551071,TP,10,0.2660590340473447,1.5,1.4248287130274582,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,27362,2018-05-25 11:00:00,short,110.123,110.796,109.911,110.546,5.302040605783587,0.7175141242937869,0.6661417322834621,3,10,3.3333333333333335,7,110.451,110.149,1.8092839129340048,0.1557661646896639,0.5810810810810543,True,1,0,H4順,110.57938337315014,27339-27342-27352,27363,2018-05-25 12:00:00,110.122,fixed_1_5R,109.4359249402748,1.5000000000000155,27371,2018-05-25 20:00:00,110.57938337315014,SL,8,0.4573833731501366,-1.0,-1.043726993970647,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,27400,2018-05-29 01:00:00,short,109.813,110.533,109.763,110.172,4.824257451927609,0.5311688311688233,0.8777506112469483,6,10,1.6666666666666667,0,110.172,109.871,1.8858460948444509,0.3633856262490489,0.3595166163141953,True,1,0,H4順,110.20392201111456,27381-27387-27397,27401,2018-05-29 02:00:00,109.813,fixed_1_5R,109.22661698332814,1.5000000000000182,27408,2018-05-29 09:00:00,109.22661698332814,TP,7,0.3909220111145686,1.5000000000000182,1.448838900263046,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,27665,2018-06-13 02:00:00,long,112.003,111.59,112.178,111.781,4.741458828516349,0.6751700680272033,0.5591939546599471,6,13,2.1666666666666665,2,111.964,111.781,1.4756581047933102,0.3144845141363036,0.5655737704918252,True,1,0,H4順,111.75619750687432,27641-27647-27660,27666,2018-06-13 03:00:00,112.002,fixed_1_5R,112.37070373968852,1.4999999999999711,27692,2018-06-14 05:00:00,111.75619750687432,SL,26,0.2458024931256801,-1.0,-1.0813661397233434,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,28118,2018-07-09 23:00:00,long,111.904,111.437,112.031,111.623,5.124674215015465,0.6868686868686794,0.688725490196056,10,7,0.7,5,111.83,111.623,1.7858713173537943,0.6384274274598135,0.6911764705881416,True,1,0,H4順,111.5998180385688,28093-28103-28110,28119,2018-07-10 00:00:00,111.914,fixed_1_5R,112.3852729421468,1.4999999999999774,28144,2018-07-11 01:00:00,111.5998180385688,SL,25,0.3141819614312027,-1.0,-1.0636573783832262,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,28356,2018-07-23 21:00:00,short,112.093,112.665,111.839,112.364,6.131260375159958,0.635593220338984,0.5161904761904721,17,13,0.7647058823529411,4,112.364,112.12,1.8111713456888796,0.2004165013672198,0.4527559055117822,True,0,0,H4中立,112.39094388916662,28319-28336-28349,28357,2018-07-23 22:00:00,112.095,fixed_1_5R,111.65108416625006,1.500000000000024,28397,2018-07-25 14:00:00,111.65108416625006,TP,40,0.2959438891666224,1.500000000000024,1.432419621650837,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,29543,2018-10-01 08:00:00,short,115.753,116.398,115.698,116.171,4.041294825660909,0.6757142857143018,0.8837209302325469,4,7,1.75,3,116.171,115.887,1.6396110435538829,0.7736192951979443,0.6131805157593267,True,1,0,H4順,116.20564236242085,29526-29530-29537,29544,2018-10-01 09:00:00,115.751,fixed_1_5R,115.06903645636874,1.5000000000000155,29616,2018-10-04 09:00:00,115.25,time_exit,72,0.4546423624208415,1.101965063995185,1.05797444267799,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,29799,2018-10-16 00:00:00,long,113.357,112.765,113.505,113.088,5.012877639327145,0.5635135135135195,0.6450839328537277,3,10,3.3333333333333335,0,113.324,113.088,1.598701517407075,0.2235472460781124,0.5416666666665679,True,0,1,H4逆,113.05847603978224,29783-29786-29796,29800,2018-10-16 01:00:00,113.356,fixed_1_5R,113.80228594032664,1.500000000000024,29832,2018-10-17 09:00:00,113.05847603978224,SL,32,0.2975239602177595,-1.0,-1.0672214768362591,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,29852,2018-10-18 05:00:00,short,113.009,113.361,112.829,113.29,3.972292685319305,0.8665413533834652,0.6095444685466337,7,7,1.0,5,113.29,113.048,1.806945168885846,0.2912019073824354,0.8936170212765507,True,1,0,H4順,113.31678553883836,29830-29837-29844,29853,2018-10-18 06:00:00,113.009,fixed_1_5R,112.54732169174244,1.5,29854,2018-10-18 07:00:00,113.31678553883836,SL,1,0.3077855388383739,-1.0,-1.0649803108862523,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,29977,2018-10-25 10:00:00,short,112.365,113.004,112.174,112.609,5.43248427974286,0.5240963855421553,0.5609195402299,13,6,0.4615384615384615,1,112.609,112.38,1.498842048266401,0.0981774267423447,0.6958762886598108,True,1,0,H4順,112.63955692229408,29954-29967-29973,29978,2018-10-25 11:00:00,112.366,fixed_1_5R,111.95566461655886,1.5,29999,2018-10-26 08:00:00,111.95566461655886,TP,21,0.273556922294091,1.5,1.4268890736440258,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,30040,2018-10-30 01:00:00,long,112.386,111.892,112.53,112.066,4.069893987205877,0.7272727272727192,0.6896551724137804,5,5,1.0,3,112.343,112.066,1.7670229380188445,0.2743031997646071,0.7086092715231919,True,0,1,H4逆,112.03464783200714,30024-30029-30034,30041,2018-10-30 02:00:00,112.386,fixed_1_5R,112.91302825198927,1.5000000000000202,30079,2018-10-31 16:00:00,112.03464783200714,SL,38,0.3513521679928573,-1.0,-1.0569229446178252,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,30213,2018-11-08 07:00:00,long,113.524,112.948,113.741,113.161,6.015205949131026,0.7313997477931824,0.6258620689655183,7,9,1.2857142857142858,6,113.461,113.237,1.69912500959062,0.4778789089473719,0.4888888888888987,True,1,0,H4順,113.13463348797345,30188-30195-30204,30214,2018-11-08 08:00:00,113.525,fixed_1_5R,114.11054976803985,1.5,30231,2018-11-09 01:00:00,113.13463348797345,SL,17,0.39036651202656,-1.0,-1.0512339029702666,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,30598,2018-11-30 08:00:00,long,113.92,113.626,113.95,113.708,2.997152702774687,0.7469135802469318,0.8760330578512372,7,8,1.1428571428571428,0,113.9,113.708,1.776090490533226,0.1850094260971672,0.4298245614035503,True,1,0,H4順,113.68637947998444,30580-30587-30595,30599,2018-11-30 09:00:00,113.919,fixed_1_5R,114.2679307800233,1.4999999999999694,30604,2018-11-30 14:00:00,113.68637947998444,SL,5,0.2326205200155442,-1.0,-1.0859769378843869,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,30792,2018-12-12 10:00:00,short,114.101,114.634,114.006,114.381,4.921653316119982,0.5971337579617834,0.7466666666666697,9,7,0.7777777777777778,6,114.36,114.12,1.8808866176254304,0.1489035238953925,0.7678571428572079,True,0,1,H4逆,114.40651987958776,30767-30776-30783,30793,2018-12-12 11:00:00,114.102,fixed_1_5R,113.6452201806184,1.499999999999977,30814,2018-12-13 08:00:00,114.40651987958776,SL,21,0.3045198795877439,-1.0,-1.0656771571927786,IS_2014_2024,2018
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,31334,2019-01-16 10:00:00,long,110.045,109.609,110.102,109.68,3.3815611175519544,0.8559837728194506,0.8649289099526005,2,10,5.0,0,109.943,109.68,1.8039565393836048,0.699633334665935,0.8203592814371905,True,0,1,H4逆,109.65084186960628,31319-31321-31331,31335,2019-01-16 11:00:00,110.043,fixed_1_5R,110.6312371955906,1.5,31356,2019-01-17 08:00:00,109.65084186960628,SL,21,0.3921581303937387,-1.0,-1.0509998351428531,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,32237,2019-03-11 00:00:00,short,110.005,110.434,109.884,110.355,4.163942348716964,0.8563636363636474,0.7430997876857873,8,8,1.0,7,110.318,110.106,1.6050105053236632,0.7646512313098397,0.8689320388349484,True,1,0,H4順,110.38141727257197,32211-32219-32227,32238,2019-03-11 01:00:00,110.005,fixed_1_5R,109.44037409114205,1.4999999999999811,32244,2019-03-11 07:00:00,110.38141727257197,SL,6,0.3764172725719703,-1.0,-1.0531325246138543,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,32293,2019-03-13 08:00:00,long,110.597,110.121,110.647,110.317,4.659464581856613,0.6273764258555246,0.8484848484848198,4,10,2.5,3,110.529,110.317,1.8779591090372585,0.6023642425213562,0.879227053140005,True,0,0,H4中立,110.2944222986028,32273-32277-32287,32294,2019-03-13 09:00:00,110.598,fixed_1_5R,111.0533665520958,1.500000000000023,32310,2019-03-14 01:00:00,111.0533665520958,TP,16,0.3035777013972023,1.500000000000023,1.4341190083858133,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,33156,2019-05-02 07:00:00,short,109.458,109.783,109.41,109.694,4.075545689362168,0.7613941018766822,0.830985915492955,3,5,1.6666666666666667,2,109.694,109.521,1.89026649935564,0.6883629448520727,0.6265822784810314,True,1,0,H4順,109.71230429731035,33143-33146-33151,33157,2019-05-02 08:00:00,109.456,fixed_1_5R,109.07154355403448,1.5,33194,2019-05-05 21:00:00,109.07154355403448,TP,37,0.2563042973103506,1.5,1.4219677539163813,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,33213,2019-05-06 16:00:00,long,108.958,108.55,109.111,108.707,4.307133920757873,0.7201426024955535,0.6212871287128668,4,5,1.25,3,108.941,108.707,1.7965585337920995,0.1305192097199025,0.5913978494622637,True,0,1,H4逆,108.68095019470852,33198-33202-33207,33214,2019-05-06 17:00:00,108.961,fixed_1_5R,109.3810747079372,1.5,33218,2019-05-06 21:00:00,108.68095019470852,SL,4,0.280049805291469,-1.0,-1.0714158682567008,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,33372,2019-05-15 07:00:00,long,108.826,108.388,108.996,108.563,6.2737073108069294,0.7121710526315789,0.6073903002309363,15,10,0.6666666666666666,14,108.772,108.606,1.7128871934112448,0.5572042677360256,0.7798742138364881,True,0,1,H4逆,108.5436175210325,33330-33345-33355,33373,2019-05-15 08:00:00,108.828,fixed_1_5R,109.25457371845124,1.5,33375,2019-05-15 10:00:00,108.5436175210325,SL,2,0.2843824789675011,-1.0,-1.070327820731515,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,33397,2019-05-16 08:00:00,long,108.67,108.311,108.805,108.471,4.548895821493846,0.6761133603238934,0.5958083832335215,1,11,11.0,4,108.64,108.471,1.5562012020899725,0.2762487340988271,0.5443037974683408,True,0,1,H4逆,108.4492804434577,33378-33379-33390,33398,2019-05-16 09:00:00,108.671,fixed_1_5R,109.00357933481348,1.500000000000032,33422,2019-05-17 09:00:00,108.4492804434577,SL,24,0.2217195565423111,-1.0,-1.090204041140564,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,34855,2019-08-09 14:00:00,short,108.514,109.068,108.423,108.899,4.465705021859227,0.7379844961240342,0.808823529411777,19,13,0.6842105263157895,9,108.839,108.616,1.543956930038154,0.7062045150847461,0.6134020618556607,True,1,0,H4順,108.92788681616196,34811-34830-34843,34856,2019-08-09 15:00:00,108.517,fixed_1_5R,107.90066977575704,1.5,34902,2019-08-13 13:00:00,108.92788681616196,SL,46,0.4108868161619625,-1.0,-1.0486752049793846,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,34921,2019-08-14 08:00:00,long,109.291,108.275,109.64,108.945,8.941767222729567,0.5091575091575165,0.4978417266187049,6,12,2.0,3,109.221,108.945,1.8080056802003397,0.4585521652681399,0.6756756756756757,True,0,0,H4中立,108.91446912246764,34897-34903-34915,34922,2019-08-14 09:00:00,109.291,fixed_1_5R,109.85579631629854,1.5,34927,2019-08-14 14:00:00,108.91446912246764,SL,5,0.3765308775323603,-1.0,-1.0531164937417157,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,36528,2019-11-15 09:00:00,short,109.683,110.078,109.578,109.838,5.718447659581395,0.5199999999999818,0.5961538461538167,10,7,0.7,5,109.838,109.695,1.635476030640287,0.1372427438297961,0.5486111111110995,True,0,1,H4逆,109.85548726331916,36503-36513-36520,36529,2019-11-15 10:00:00,109.683,fixed_1_5R,109.42426910502128,1.5000000000000413,36529,2019-11-15 10:00:00,109.85548726331916,SL,0,0.1724872633191552,-1.0,-1.115950590293754,IS_2014_2024,2019
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,37794,2020-01-31 12:00:00,long,112.477,112.072,112.51,112.256,4.091547197010259,0.5799086757990948,0.8700787401574779,9,7,0.7777777777777778,0,112.457,112.256,1.877627823285458,0.1868286391329831,0.4900000000000241,True,0,1,H4逆,112.23459000622942,37775-37784-37791,37795,2020-01-31 13:00:00,112.477,fixed_1_5R,112.84061499065588,1.4999999999999707,37846,2020-02-04 16:00:00,112.84061499065588,TP,51,0.242409993770579,1.4999999999999707,1.417495150719959,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,39179,2020-04-22 04:00:00,short,110.912,111.495,110.519,111.341,6.426559804433322,0.8422131147540873,0.5218978102189706,18,6,0.3333333333333333,11,111.191,110.987,1.3432563525660337,0.4938442472668304,0.6117647058823421,True,1,0,H4順,111.37137394903962,39141-39159-39165,39180,2020-04-22 05:00:00,110.912,fixed_1_5R,110.22293907644058,1.5,39188,2020-04-22 13:00:00,111.37137394903962,SL,8,0.459373949039616,-1.0,-1.0435375145713486,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,39295,2020-04-29 00:00:00,short,109.523,110.071,109.361,109.781,5.43513383657677,0.5915492957746555,0.6142857142857351,7,10,1.4285714285714286,3,109.781,109.536,1.8755039295230216,0.0995165350359536,0.7795275590551762,True,1,0,H4順,109.80712631156284,39272-39279-39289,39296,2020-04-29 01:00:00,109.527,fixed_1_5R,109.10681053265576,1.499999999999975,39327,2020-04-30 08:00:00,109.80712631156284,SL,31,0.2801263115628245,-1.0,-1.0713963636205048,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,39655,2020-05-20 00:00:00,long,111.195,110.38,111.289,110.781,5.5821620494393205,0.5588558855885503,0.8149606299212419,10,8,0.8,0,111.069,110.781,1.7686057978421288,0.7737650365558822,0.779661016949128,True,1,0,H4順,110.7484319737783,39634-39644-39652,39656,2020-05-20 01:00:00,111.197,fixed_1_5R,111.86985203933256,1.4999999999999842,39705,2020-05-22 02:00:00,110.7484319737783,SL,49,0.4485680262217073,-1.0,-1.0445863254420302,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,40017,2020-06-10 02:00:00,short,113.184,113.963,112.602,113.633,8.551912238140787,0.7575312270389414,0.4354995150339492,17,8,0.4705882352941176,9,113.468,113.222,1.5457534243811382,0.2387749192133167,0.9072164948453654,True,0,1,H4逆,113.66482913860902,39980-39997-40005,40018,2020-06-10 03:00:00,113.186,fixed_1_5R,112.46775629208648,1.5000000000000149,40034,2020-06-10 19:00:00,113.66482913860902,SL,16,0.4788291386090151,-1.0,-1.0417685524696965,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,40401,2020-07-02 02:00:00,long,113.662,113.173,113.804,113.486,4.729348338275302,0.5039619651347033,0.5534591194968652,2,9,4.5,0,113.649,113.486,1.221685862343674,0.097435068775917,0.6142857142858027,True,1,0,H4順,113.4593155625314,40387-40389-40398,40402,2020-07-02 03:00:00,113.664,fixed_1_5R,113.97102665620292,1.5,40411,2020-07-02 12:00:00,113.97102665620292,TP,9,0.2046844374686145,1.5,1.4022886143795033,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,40521,2020-07-09 02:00:00,long,114.447,114.037,114.625,114.243,6.096989349723763,0.6496598639455935,0.5340314136125787,8,7,0.875,2,114.422,114.243,1.856056281633635,0.2592257376583849,0.499999999999889,True,1,0,H4順,114.22371179179518,40501-40509-40516,40522,2020-07-09 03:00:00,114.446,fixed_1_5R,114.77943231230722,1.5,40532,2020-07-09 13:00:00,114.22371179179518,SL,10,0.2222882082048158,-1.0,-1.089973283610178,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,41025,2020-08-07 02:00:00,short,115.758,116.353,115.601,116.057,5.008855430708702,0.6063829787234121,0.655701754385975,5,8,1.6,1,116.057,115.832,1.498660202007324,0.492892688660155,0.8092485549132896,True,0,1,H4逆,116.08702681991537,41008-41013-41021,41026,2020-08-07 03:00:00,115.756,fixed_1_5R,115.25945977012697,1.5,41043,2020-08-07 20:00:00,116.08702681991537,SL,17,0.3310268199153654,-1.0,-1.0604180652344837,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,41310,2020-08-25 00:00:00,long,116.339,115.846,116.616,116.157,6.102046129873848,0.5961038961039034,0.3965141612200455,11,9,0.8181818181818182,0,116.319,116.157,1.2838071078436442,0.1584947046720173,0.7044025157232738,True,1,0,H4順,116.13176256378232,41287-41298-41307,41311,2020-08-25 01:00:00,116.339,fixed_1_5R,116.64985615432651,1.5000000000000342,41317,2020-08-25 07:00:00,116.64985615432651,TP,6,0.2072374362176816,1.5000000000000342,1.4034923401629271,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,41434,2020-09-01 04:00:00,long,117.361,116.5,117.8,117.02,7.201972355136959,0.6000000000000022,0.437179487179497,13,11,0.8461538461538461,0,117.325,117.02,1.6896935140898666,0.1994392344499545,0.6910569105691442,True,1,0,H4順,116.98389877839304,41407-41420-41431,41435,2020-09-01 05:00:00,117.362,fixed_1_5R,117.92915183241044,1.5,41439,2020-09-01 09:00:00,116.98389877839304,SL,4,0.3781012216069541,-1.0,-1.0528958883417752,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,41630,2020-09-11 08:00:00,long,116.91,116.366,117.301,116.473,6.7587644499219035,0.8855614973262043,0.527777777777773,10,6,0.6,9,116.844,116.587,1.857756645593436,0.4770892552886218,0.9086294416243632,True,1,0,H4順,116.44533222116476,41602-41612-41618,41631,2020-09-11 09:00:00,116.912,fixed_1_5R,117.6120016682529,1.500000000000015,41660,2020-09-14 14:00:00,116.44533222116476,SL,29,0.4666677788352587,-1.0,-1.0428570407194764,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,41865,2020-09-25 20:00:00,short,113.577,113.918,113.531,113.805,3.2029126204681466,0.7080103359173142,0.8321167883211966,3,3,1.0,3,113.805,113.593,1.7545671202564777,0.1324201600193989,0.9217391304348996,True,1,0,H4順,113.82916550470512,41853-41856-41859,41866,2020-09-27 21:00:00,113.576,fixed_1_5R,113.19625174294232,1.5,41881,2020-09-28 12:00:00,113.82916550470512,SL,15,0.2531655047051231,-1.0,-1.0789997042579138,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,42474,2020-11-02 06:00:00,long,114.235,113.781,114.469,113.989,5.174612592542631,0.6976744186046483,0.5125000000000007,5,9,1.8,4,114.211,113.989,1.669715109802985,0.1805097416003342,0.9385964912280286,True,0,1,H4逆,113.96240863735416,42453-42458-42467,42475,2020-11-02 07:00:00,114.235,fixed_1_5R,114.64388704396872,1.499999999999974,42480,2020-11-02 12:00:00,113.96240863735416,SL,5,0.2725913626458265,-1.0,-1.07336989626482,IS_2014_2024,2020
CHFJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,42925,2020-11-27 01:00:00,short,114.771,115.103,114.633,115.033,4.146497207061099,0.8510638297872481,0.6549999999999918,6,4,0.6666666666666666,6,115.029,114.81,1.9320912518007625,0.3440710448412539,0.7028571428571239,True,0,1,H4逆,115.05566973672138,42906-42912-42916,42926,2020-11-27 02:00:00,114.77,fixed_1_5R,114.34149539491791,1.5,42940,2020-11-27 16:00:00,115.05566973672138,SL,14,0.2856697367213883,-1.0,-1.0700109162053666,IS_2014_2024,2020
