period_research,candidate,max_recovery_to_drop,trades_research,win_rate_research,total_r_research,avg_r_research,pf_research,max_dd_r_research,max_losing_streak_research,period_oos,trades_oos,win_rate_oos,total_r_oos,avg_r_oos,pf_oos,max_dd_r_oos,max_losing_streak_oos,score
Research_2015_2024,Current_060_110,0.8,115,49.56521739130435,41.436647050789865,0.3603186700068684,1.7327755204613797,7.227852378468668,6,OOS_2025_2026,17,52.94117647058824,5.158912940841979,0.3034654671083517,1.6391527199082316,2.0281733479588864,2,0.22769285071888376
Research_2015_2024,Current_060_110,1.5,157,48.40764331210191,53.7715600146024,0.3424940128318624,1.7146100526938346,11.89436693339602,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.22688591469474725
Research_2015_2024,Current_060_110,1.55,157,48.40764331210191,53.7715600146024,0.3424940128318624,1.7146100526938346,11.89436693339602,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.22688591469474725
Research_2015_2024,Current_060_110,1.9,166,47.59036144578313,51.07053736759993,0.307653839563855,1.6359581381881803,10.883342290550132,8,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.22041899395295447
Research_2015_2024,Current_060_110,1.95,166,47.59036144578313,51.07053736759993,0.307653839563855,1.6359581381881803,10.883342290550132,8,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.22041899395295447
Research_2015_2024,Current_060_110,1.6,160,48.125,53.68349770452907,0.3355218606533067,1.694771840543286,12.15732545775759,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.21812069810876342
Research_2015_2024,Current_060_110,1.65,162,48.148148148148145,52.83609914667916,0.3261487601646862,1.6749260535681927,12.15732545775759,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.21245861850073497
Research_2015_2024,Current_060_110,1.7,162,48.148148148148145,52.83609914667916,0.3261487601646862,1.6749260535681927,12.15732545775759,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.21245861850073497
Research_2015_2024,Current_060_110,1.75,163,47.85276073619632,51.82706194296848,0.31795743523293546,1.653611990882771,12.15732545775759,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.20703396725237164
Research_2015_2024,Current_060_110,1.85,165,47.878787878787875,51.04789540278732,0.3093811842593171,1.6356842672852119,11.925414061250805,9,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.2053596235274999
Research_2015_2024,Current_060_110,1.8,164,47.5609756097561,50.815984006280544,0.30985356101390576,1.6327963436009878,12.15732545775759,13,OOS_2025_2026,27,59.25925925925925,10.535852467376518,0.39021675805098216,2.0298793163859163,2.0162025134292705,2,0.20169973360189727
Research_2015_2024,Current_060_110,2.0,167,48.50299401197605,55.466177390745116,0.33213279874697677,1.7039666016100217,10.883342290550132,8,OOS_2025_2026,28,57.14285714285714,9.530101494883551,0.34036076767441253,1.8481807277542361,2.2772209883459222,2,0.19006366376256756
Research_2015_2024,Current_060_110,1.25,154,48.701298701298704,53.468782319767904,0.3471998851932981,1.7231709687267163,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.18068282764813057
Research_2015_2024,Current_060_110,0.85,124,50.806451612903224,48.31615501986616,0.3896464114505335,1.8100367774187602,7.457889756258866,6,OOS_2025_2026,17,52.94117647058824,3.262256320590693,0.19189743062298192,1.4041704181197245,2.0281733479588864,2,0.17653166140769902
Research_2015_2024,Current_060_110,0.95,133,49.62406015037594,47.74670890067888,0.3589978112832999,1.7431413289887208,7.741995491890132,7,OOS_2025_2026,18,55.55555555555556,3.816718501938961,0.21203991677438672,1.4728643494495983,2.0281733479588864,2,0.16880875341566998
Research_2015_2024,Current_060_110,1.2,152,49.34210526315789,55.478619445037815,0.3649909174015646,1.771396461852948,11.81527067923696,12,OOS_2025_2026,24,58.333333333333336,6.694942154973472,0.27895592312389467,1.6641058233078427,2.0162025134292705,2,0.15992653281177313
Research_2015_2024,Current_060_110,1.05,143,49.65034965034965,50.827280933741065,0.35543553100518227,1.7393894153787077,9.755545173782489,9,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.15453797101587496
Research_2015_2024,Current_060_110,1.4,156,48.07692307692308,53.04089651386457,0.34000574688374724,1.7050277704140158,13.883374414165694,15,OOS_2025_2026,26,57.692307692307686,8.543931057712882,0.328612732988957,1.835169048182087,2.0162025134292705,2,0.15010339457161526
Research_2015_2024,Current_060_110,1.45,156,48.07692307692308,53.03468539393221,0.33996593201238595,1.7048870163683971,13.908417537916257,15,OOS_2025_2026,26,57.692307692307686,8.543931057712882,0.328612732988957,1.835169048182087,2.0162025134292705,2,0.14969692202490614
Research_2015_2024,Current_060_110,1.35,158,47.46835443037975,51.015094044655704,0.32288034205478294,1.6604061851400191,13.883374414165694,15,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.14869794396219127
Research_2015_2024,Current_060_110,1.3,157,47.77070063694268,50.451985832252255,0.3213502282309061,1.6556176408440653,13.8250712410914,14,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.1484623264044343
Research_2015_2024,Current_060_110,1.1,143,49.65034965034965,51.76964584860839,0.36202549544481394,1.753098089749573,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.14274522297116116
Research_2015_2024,Current_060_110,1.15,146,49.31506849315068,51.727279515476035,0.3542964350375071,1.7310326041481565,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13739219355643378
Research_2015_2024,Current_060_110,0.9,133,48.87218045112782,45.01166114090124,0.3384335424127913,1.6820620432869198,9.755805136433008,7,OOS_2025_2026,18,55.55555555555556,3.816718501938961,0.21203991677438672,1.4728643494495983,2.0281733479588864,2,0.12407460035863271
Research_2015_2024,Current_060_110,1.0,142,49.29577464788733,50.464125644292,0.35538116650909857,1.7342168983524957,9.755545173782489,9,OOS_2025_2026,24,54.166666666666664,4.708684589746829,0.1961951912394512,1.4247461215244763,2.270405190283383,2,0.11768195428199027
