period_research,candidate,max_recovery_to_drop,trades_research,win_rate_research,total_r_research,avg_r_research,pf_research,max_dd_r_research,max_losing_streak_research,period_oos,trades_oos,win_rate_oos,total_r_oos,avg_r_oos,pf_oos,max_dd_r_oos,max_losing_streak_oos,score
Research_2015_2024,Robust_075_105_width7,1.26,128,51.5625,60.35973345027636,0.47156041758028405,2.0638681973691324,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3458473181089582
Research_2015_2024,Robust_075_105_width7,1.25,128,51.5625,60.35973345027636,0.47156041758028405,2.0638681973691324,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3458473181089582
Research_2015_2024,Robust_075_105_width7,1.28,129,51.162790697674424,59.35370918785277,0.46010627277405247,2.027910021719587,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3375233863488316
Research_2015_2024,Robust_075_105_width7,1.29,131,50.38167938931297,57.34293696276072,0.4377323432271811,1.9596678891856047,10.711581013187272,11,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3064367331424078
Research_2015_2024,Robust_075_105_width7,1.3,131,50.38167938931297,57.34293696276072,0.4377323432271811,1.9596678891856047,10.711581013187272,11,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3064367331424078
Research_2015_2024,Robust_075_105_width7,1.19,122,53.278688524590166,61.55102133722503,0.50451656833791,2.149244978722858,8.701780451332832,9,OOS_2025_2026,19,57.89473684210527,5.335134945478121,0.28079657607779585,1.6612353254390944,3.260711335498435,3,0.2637691902099858
Research_2015_2024,Current_060_110,1.25,154,48.701298701298704,53.468782319767904,0.3471998851932981,1.7231709687267163,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.18068282764813057
Research_2015_2024,Current_060_110,1.26,154,48.701298701298704,53.468782319767904,0.3471998851932981,1.7231709687267163,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.18068282764813057
Research_2015_2024,Current_060_110,1.27,154,48.701298701298704,53.468782319767904,0.3471998851932981,1.7231709687267163,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.18068282764813057
Research_2015_2024,Current_060_110,1.24,152,48.68421052631579,52.483766787318864,0.3452879393902557,1.7196943830891953,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.17959645634056323
Research_2015_2024,Current_060_110,1.23,152,48.68421052631579,52.483766787318864,0.3452879393902557,1.7196943830891953,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.17959645634056323
Research_2015_2024,Current_060_110,1.28,155,48.38709677419355,52.4627580573443,0.33846940682157617,1.700039240019835,12.820623110362003,13,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.17485135277320216
Research_2015_2024,Current_060_110,1.22,152,49.34210526315789,55.478619445037815,0.3649909174015646,1.771396461852948,11.81527067923696,12,OOS_2025_2026,24,58.333333333333336,6.694942154973472,0.27895592312389467,1.6641058233078427,2.0162025134292705,2,0.15992653281177313
Research_2015_2024,Current_060_110,1.21,152,49.34210526315789,55.478619445037815,0.3649909174015646,1.771396461852948,11.81527067923696,12,OOS_2025_2026,24,58.333333333333336,6.694942154973472,0.27895592312389467,1.6641058233078427,2.0162025134292705,2,0.15992653281177313
Research_2015_2024,Current_060_110,1.2,152,49.34210526315789,55.478619445037815,0.3649909174015646,1.771396461852948,11.81527067923696,12,OOS_2025_2026,24,58.333333333333336,6.694942154973472,0.27895592312389467,1.6641058233078427,2.0162025134292705,2,0.15992653281177313
Research_2015_2024,Current_060_110,1.29,157,47.77070063694268,50.451985832252255,0.3213502282309061,1.6556176408440653,13.8250712410914,14,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.1484623264044343
Research_2015_2024,Current_060_110,1.3,157,47.77070063694268,50.451985832252255,0.3213502282309061,1.6556176408440653,13.8250712410914,14,OOS_2025_2026,25,60.0,8.692975137681072,0.3477190055072429,1.8623010142836958,2.0162025134292705,2,0.1484623264044343
Research_2015_2024,Current_060_110,1.11,143,49.65034965034965,51.76964584860839,0.36202549544481394,1.753098089749573,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.14274522297116116
Research_2015_2024,Current_060_110,1.1,143,49.65034965034965,51.76964584860839,0.36202549544481394,1.753098089749573,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.14274522297116116
Research_2015_2024,Current_060_110,1.13,146,49.31506849315068,51.727279515476035,0.3542964350375071,1.7310326041481565,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13739219355643378
Research_2015_2024,Current_060_110,1.14,146,49.31506849315068,51.727279515476035,0.3542964350375071,1.7310326041481565,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13739219355643378
Research_2015_2024,Current_060_110,1.15,146,49.31506849315068,51.727279515476035,0.3542964350375071,1.7310326041481565,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13739219355643378
Research_2015_2024,Current_060_110,1.16,146,49.31506849315068,51.727279515476035,0.3542964350375071,1.7310326041481565,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13739219355643378
Research_2015_2024,Current_060_110,1.12,144,49.30555555555556,50.76209140859186,0.3525145236707768,1.7277741170351415,10.805163608655068,11,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.13637750612451638
Research_2015_2024,Current_060_110,1.17,148,50.0,54.66007020671658,0.36932479869403095,1.7724902988136488,11.81527067923696,12,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.1324754381373479
Research_2015_2024,Current_060_110,1.18,148,50.0,54.66007020671658,0.36932479869403095,1.7724902988136488,11.81527067923696,12,OOS_2025_2026,23,56.52173913043478,5.719356614032412,0.24866767887097443,1.5676663502027752,2.2470555567940167,2,0.1324754381373479
Research_2015_2024,Current_060_110,1.19,148,50.0,54.66007020671658,0.36932479869403095,1.7724902988136488,11.81527067923696,12,OOS_2025_2026,24,54.166666666666664,4.708978142667357,0.19620742261113988,1.4247838496484686,3.2574340281590697,3,0.06665709423893738
