period,candidate,max_recovery_to_drop,symbol,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak
Research_2015_2024,Current_060_110,1.15,USDJPY,24,54.166666666666664,15.599334438997012,0.6499722682915422,2.6315981697159243,2.4716617406275807,3
Research_2015_2024,Current_060_110,1.15,XAUUSD,15,60.0,11.818554351425107,0.7879036234283404,3.542177213284208,2.0169478309807154,2
Research_2015_2024,Robust_075_105_width7,1.15,AUDJPY,19,52.63157894736842,6.519177505191556,0.34311460553639767,1.7172995356696972,6.069439523076552,6
Research_2015_2024,Robust_075_105_width7,1.15,CHFJPY,10,70.0,9.91465744546356,0.9914657445463559,4.270656947617312,1.0145802012489362,1
Research_2015_2024,Robust_075_105_width7,1.15,EURJPY,15,33.33333333333333,-1.8397597908255476,-0.12265065272170318,0.8172153768048955,5.029671298567468,6
Research_2015_2024,Robust_075_105_width7,1.15,GBPJPY,25,60.0,14.940256350923605,0.5976102540369442,2.482009834116245,3.0192329644351554,3
Research_2015_2024,Robust_075_105_width7,1.15,SILVER,18,38.88888888888889,2.509813521783107,0.13943408454350592,1.2509601673862625,3.156403218697627,4
Research_2015_2024,Robust_075_105_width7,1.15,USDJPY,21,57.14285714285714,15.512962546470714,0.7387125022128911,3.027764060142352,2.0140506045202393,2
Research_2015_2024,Robust_075_105_width7,1.15,XAUUSD,13,61.53846153846154,12.004448390178403,0.9234191069368003,4.296613805451792,1.009406848252878,1
Research_2015_2024,Strict_075_100_width7,1.15,AUDJPY,14,57.14285714285714,7.377865384911534,0.5269903846365381,2.2176080710104715,5.052309794164242,5
Research_2015_2024,Strict_075_100_width7,1.15,CHFJPY,9,66.66666666666666,8.870528463027354,0.985614273669706,3.9262186521544566,1.0145802012489362,1
Research_2015_2024,Strict_075_100_width7,1.15,EURJPY,10,40.0,0.12313058872154681,0.01231305887215468,1.0203838176706528,3.0177000600920554,4
Research_2015_2024,Strict_075_100_width7,1.15,GBPJPY,23,65.21739130434783,16.954819283790197,0.7371660558169651,3.1018766699975697,2.014147141155764,2
Research_2015_2024,Strict_075_100_width7,1.15,SILVER,14,35.714285714285715,0.776814906466466,0.055486779033319,1.098055230164957,3.156403218697627,4
Research_2015_2024,Strict_075_100_width7,1.15,USDJPY,15,60.0,12.554169936782008,0.8369446624521338,3.7163407356354488,2.0140506045202393,3
Research_2015_2024,Strict_075_100_width7,1.15,XAUUSD,10,60.0,9.287927904939506,0.9287927904939506,4.527642756909865,2.0166603228031548,2
Research_2015_2024,Current_060_110,1.2,AUDJPY,21,57.14285714285714,9.64402466271438,0.45923926965306566,2.0616149632584237,5.056028370485648,5
Research_2015_2024,Current_060_110,1.2,CHFJPY,14,57.14285714285714,7.56126259342935,0.5400901852449536,2.2480673613682995,2.014121466559714,2
Research_2015_2024,Current_060_110,1.2,EURJPY,23,34.78260869565217,-1.7862895196822564,-0.07766476172531549,0.8743997901909683,7.043033345833235,8
Research_2015_2024,Current_060_110,1.2,GBPJPY,29,51.724137931034484,10.901910304546249,0.37592794153607756,1.7721214738345874,3.0192329644351554,3
Research_2015_2024,Current_060_110,1.2,SILVER,24,37.5,-0.21808338897590707,-0.009086807873996128,0.984646053837631,4.522613346336529,5
Research_2015_2024,Current_060_110,1.2,USDJPY,25,52.0,15.577229770887014,0.6230891908354805,2.625527902951384,2.4716617406275807,3
Research_2015_2024,Current_060_110,1.2,XAUUSD,16,62.5,13.798565022118975,0.8624103138824359,3.9680785426198533,2.0169478309807154,2
Research_2015_2024,Robust_075_105_width7,1.2,AUDJPY,20,55.00000000000001,8.511912483698705,0.42559562418493524,1.9369919690870396,5.056028370485648,5
Research_2015_2024,Robust_075_105_width7,1.2,CHFJPY,11,63.63636363636363,8.904550374881667,0.809504579534697,3.2032767283027774,1.0145802012489362,1
Research_2015_2024,Robust_075_105_width7,1.2,EURJPY,16,31.25,-1.9722790949738094,-0.12326744343586309,0.8065956448669509,5.029671298567468,6
Research_2015_2024,Robust_075_105_width7,1.2,GBPJPY,25,60.0,14.940256350923605,0.5976102540369442,2.482009834116245,3.0192329644351554,3
Research_2015_2024,Robust_075_105_width7,1.2,SILVER,18,38.88888888888889,2.509813521783107,0.13943408454350592,1.2509601673862625,3.156403218697627,4
Research_2015_2024,Robust_075_105_width7,1.2,USDJPY,22,54.54545454545454,15.490857878360718,0.7041299035618508,3.019040863405354,2.0140506045202393,2
Research_2015_2024,Robust_075_105_width7,1.2,XAUUSD,14,64.28571428571429,13.984459060872272,0.9988899329194479,4.840356449827829,1.009406848252878,1
Research_2015_2024,Strict_075_100_width7,1.2,AUDJPY,15,60.0,9.370600363418681,0.6247066908945788,2.5475535661092947,4.038898641573338,4
Research_2015_2024,Strict_075_100_width7,1.2,CHFJPY,9,66.66666666666666,8.870528463027354,0.985614273669706,3.9262186521544566,1.0145802012489362,1
