symbol,timeframe,variant,rr,max_hold_bars,trades,win_rate,total_r_after_cost,avg_r_after_cost,median_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,avg_bars_held,target_hit_pct,stop_hit_pct,oos_trades,oos_total_r
USDJPY,H1,ENTRY_C_A_AFTER_B,1.5,48,137,54.01459854014598,3.7155972991202795,0.027121148168761162,0.05949916550153423,1.094206952472068,8.534877083032182,9,0.5986194291328057,0.5492813155973827,40.98540145985402,6.569343065693431,21.897810218978105,20,1.7477487975274386
AUDJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,27,62.96296296296296,3.638926572727743,0.13477505824917568,0.19120693838853337,1.3973086811049535,2.012281499955368,2,0.6957957459359456,0.6932749514467882,63.074074074074076,44.44444444444444,29.629629629629626,3,-1.016729116645064
USDJPY,H1,ENTRY_C_A_AFTER_B,1.0,120,137,50.36496350364964,3.5836919834500165,0.02615833564562056,0.07091598439672542,1.0680448008112458,10.25125343163656,7,0.6954466997794575,0.6624632824948367,69.62773722627738,36.496350364963504,33.57664233576642,20,1.3463838606902134
EURJPY,H4,ENTRY_A_B_BREAK,1.0,48,76,51.31578947368421,3.580439558187131,0.04711104681825172,0.05482324009660823,1.1319120347566003,7.9183290328630225,6,0.7291380961048541,0.6134984420001556,30.19736842105263,35.526315789473685,26.31578947368421,6,3.285973597402275
CHFJPY,H4,ENTRY_C_A_AFTER_B,1.0,48,75,48.0,3.5029076501771392,0.04670543533569519,-0.04375355361746901,1.1487517684167756,6.333265320649606,4,0.5878641554024467,0.6002744340990884,36.053333333333335,29.333333333333332,21.333333333333336,7,3.315017485159504
USDJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,1.0,48,64,57.8125,3.4961234683508584,0.05462692919298216,0.10582254121048693,1.2428924453486367,5.4018126204803245,6,0.5029748370590337,0.5717729267809788,42.96875,12.5,14.0625,13,2.47711015035157
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,26,53.84615384615385,3.4120702984976257,0.13123347301913946,0.3276961540664892,1.393943296253397,2.832949075483049,3,0.7214481095990753,0.6748378528747023,69.92307692307692,42.30769230769231,26.923076923076923,1,-0.16140709386376687
AUDJPY,H1,ENTRY_C_A_AFTER_B,1.5,120,135,50.37037037037037,3.3173771805986796,0.02457316430073096,0.014945589616539296,1.0611829362772247,8.838942304547473,7,0.879412875079089,0.6943043886105721,82.53333333333333,17.77777777777778,35.55555555555556,11,-0.024305577120984134
EURJPY,H4,ENTRY_C_A_AFTER_B,1.0,48,58,51.724137931034484,3.282903532274838,0.05660178503922135,0.08442857615187976,1.1623404996595155,6.029205331752526,4,0.7197567781651684,0.6004134040414254,35.03448275862069,36.206896551724135,20.689655172413794,5,2.294021820107965
EURJPY,H1,ENTRY_A_B_BREAK,2.0,120,173,43.93063583815029,3.273663601348111,0.018922910990451507,-0.507323026890222,1.036974041056796,16.30140534549475,7,0.9279875638834472,0.8204160123349035,70.80346820809248,19.07514450867052,46.82080924855491,22,0.7549392742350218
EURJPY,H4,ENTRY_A_B_BREAK,1.0,120,76,51.31578947368421,3.2499438362403867,0.04276241889789983,0.20208859108191685,1.1009370874644204,9.869610874046867,9,0.8018044143642764,0.676812353124319,47.21052631578947,43.42105263157895,39.473684210526315,6,3.9564797534334772
AUDJPY,H4,ENTRY_C_A_AFTER_B,1.5,48,57,56.14035087719298,3.0828069791749657,0.05408433296798185,0.09100521139372834,1.1644591377230205,3.51869083631401,5,0.6839754633062368,0.6058381370724347,39.35087719298246,15.789473684210526,28.07017543859649,7,-2.5803390640775894
XAUUSD,H1,ENTRY_A_B_BREAK,1.0,48,158,51.89873417721519,3.0672874467669873,0.019413211688398654,0.09730131467498357,1.0542413759336657,9.160326299006897,8,0.6274114671072273,0.6074117911092871,34.35443037974684,31.0126582278481,27.848101265822784,11,-1.1489613637098866
GBPJPY,H4,ENTRY_A_B_BREAK,1.0,48,80,52.5,3.0068149058976186,0.03758518632372023,0.07183564579691772,1.100396356088476,5.773087773849382,3,0.650743740338732,0.6480365575575566,29.7875,32.5,31.25,6,2.2316239236267545
USDJPY,H4,ENTRY_C_A_AFTER_B,1.0,120,65,50.76923076923077,2.6110867432524842,0.04017056528080745,0.14389401101291172,1.1016502326567579,8.601947536919717,6,0.6511069438513968,0.6925839974232725,62.09230769230769,35.38461538461539,35.38461538461539,8,0.7028393163040976
USDJPY,H4,ENTRY_A_B_BREAK,1.5,120,82,45.1219512195122,2.607093981098103,0.031793829037781746,-0.2750599251304819,1.066566589065049,11.956647308670343,7,0.8256338825594248,0.7686708959179887,66.91463414634147,25.609756097560975,42.68292682926829,10,0.750371922760954
AUDJPY,H1,ENTRY_C_A_AFTER_B,2.0,120,135,48.888888888888886,2.5686536380787475,0.0190270639857685,-0.06599108655941423,1.046396892962789,10.862254573374766,7,0.9458712908315939,0.7063135299687575,88.56296296296296,9.62962962962963,36.2962962962963,11,0.9756944228790165
EURJPY,H1,ENTRY_C_A_AFTER_B,2.0,48,130,50.0,2.493143393981603,0.019178026107550792,-0.014931910023622746,1.0660300814800368,8.415380380943313,7,0.6217230104728346,0.5176032004187237,42.88461538461539,4.615384615384616,16.153846153846153,18,3.2269587050701474
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,31,41.935483870967744,2.2586803640427924,0.0728606569046062,-0.47639958348391287,1.1406508623731582,6.453586295708696,4,0.9892755984639987,0.7942439388467308,79.58064516129032,22.58064516129032,45.16129032258064,1,-1.0029851526105356
SILVER,H4,ENTRY_A_B_BREAK,2.0,48,88,43.18181818181818,2.2568798515967763,0.025646361949963368,-0.1533407502192066,1.059881754841966,6.369830070898718,6,0.8091221650095396,0.6989716650684364,36.125,17.045454545454543,32.95454545454545,2,0.46923483500660434
AUDJPY,H4,ENTRY_A_B_BREAK,1.0,120,72,52.77777777777778,2.2537391876224238,0.03130193316142255,0.2974216842282755,1.070503720199013,5.611352187159437,7,0.7551434560511954,0.72305041412392,49.15277777777778,44.44444444444444,41.66666666666667,8,-2.6451582321998854
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,26,42.30769230769231,2.2496028771659526,0.08652318758330588,-0.2070838724449841,1.192419171239324,2.832949075483049,3,0.9505383603199747,0.7702789395622088,87.26923076923077,11.538461538461538,38.46153846153847,1,-0.16140709386376687
USDJPY,H4,ENTRY_A_B_BREAK,1.0,120,82,51.21951219512195,2.2036674732648684,0.026873993576400836,0.1942288450636218,1.0636855786606296,10.956647308670338,7,0.6923595319301826,0.6976072677451123,55.30487804878049,39.02439024390244,37.80487804878049,10,3.2352359009430653
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,31,45.16129032258064,2.087731548064545,0.06734617896982403,-0.2706533026635741,1.1392215427970984,6.9535862957086945,4,0.8612813756408657,0.761657874195316,71.51612903225806,29.03225806451613,41.935483870967744,1,-1.0029851526105356
EURJPY,H1,ENTRY_C_A_AFTER_B,1.5,48,130,50.0,1.9650212218416074,0.015115547860320057,-0.014931910023622746,1.0520429397287847,8.582378094737843,7,0.5966966264449545,0.5176032004187237,41.49230769230769,9.230769230769232,16.153846153846153,18,2.726958705070166
AUDJPY,H1,ENTRY_A_B_BREAK,1.0,120,171,52.046783625730995,1.5869510657708974,0.009280415589303493,0.05848484508390134,1.021500049173464,8.915641255021356,6,0.6964094443350873,0.7062932003362263,55.16959064327485,39.1812865497076,40.35087719298245,13,-3.3838768727224258
SILVER,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,57,45.614035087719294,1.548955281324397,0.027174654058322752,-0.1813944108819231,1.0646317406465815,9.198014705630069,4,0.8080318661042835,0.7270687562746964,87.42105263157895,14.035087719298245,31.57894736842105,3,3.734030944201853
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,40,47.5,1.450040226384587,0.03625100565961468,-0.09826645073622164,1.0778908650434522,9.471781565727682,6,0.8239497131790964,0.7454851973302153,85.55,17.5,42.5,2,2.2093158011597476
CHFJPY,H4,ENTRY_A_B_BREAK,2.0,120,90,43.333333333333336,1.444741794247442,0.016052686602749357,-0.3292375271295243,1.032805248097692,21.085671609782295,8,1.0634287693938085,0.8459565200025837,78.18888888888888,15.555555555555555,45.55555555555556,8,8.039488253398765
AUDJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,27,51.85185185185185,1.373880209126013,0.05088445218985233,0.012275422063575233,1.1657710591883905,2.616828261203441,2,0.6522862229960139,0.6176833104241479,41.074074074074076,3.7037037037037033,25.925925925925924,3,-0.848240351611299
AUDJPY,H4,ENTRY_C_A_AFTER_B,1.0,48,57,56.14035087719298,1.271556508860381,0.022308008927375108,0.17390074960397778,1.0678339865018853,3.8171516377313117,5,0.5887196427411382,0.5970146801539439,36.175438596491226,26.31578947368421,28.07017543859649,7,-2.5803390640775894
USDJPY,H1,ENTRY_A_B_BREAK,1.0,120,172,51.162790697674424,1.215995699661246,0.007069742439890965,0.051169833882733426,1.0164983960301592,12.3389829422051,6,0.7322196472618557,0.7305709672184547,58.73255813953488,41.27906976744186,38.95348837209303,24,3.337912481360357
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,26,46.15384615384615,1.1020099663671967,0.04238499870643064,-0.07373424493408053,1.1353496633730835,2.779568772168751,3,0.684162639638637,0.5774628535303236,43.65384615384615,7.6923076923076925,23.076923076923077,1,-0.5672640617675935
AUDJPY,H4,ENTRY_C_A_AFTER_B,2.0,48,57,56.14035087719298,1.0453997168851707,0.018340345910266155,0.09100521139372834,1.055769153624025,3.5572917130804407,5,0.7108612464771177,0.6079814905829545,41.49122807017544,1.7543859649122806,28.07017543859649,7,-2.5803390640775894
AUDJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,27,51.85185185185185,0.8738802091260164,0.03236593367133394,0.012275422063575233,1.1054415420706485,2.616828261203441,2,0.6218737801615634,0.6176833104241479,40.96296296296296,3.7037037037037033,25.925925925925924,3,-0.848240351611299
AUDJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,48,27,51.85185185185185,0.795012952969928,0.029444924184071408,0.012275422063575233,1.0959254951100525,2.0227185115344337,2,0.5595492474341575,0.6039126678495923,37.370370370370374,25.925925925925924,25.925925925925924,3,-0.848240351611299
USDJPY,H1,ENTRY_C_A_AFTER_B,2.0,48,137,53.284671532846716,0.7819180658434561,0.0057074311375434755,0.05422464916716386,1.0193306221724858,9.184080964204622,9,0.6123241981178587,0.5665871151372001,42.0,0.7299270072992701,22.62773722627737,20,1.7477487975274386
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,26,42.30769230769231,0.6440841228757241,0.02477246626445093,-0.2070838724449841,1.0550915605550282,2.9859871192090033,3,0.8991874155066414,0.7702789395622088,83.61538461538461,23.076923076923077,38.46153846153847,1,-0.16140709386376687
GBPJPY,H4,ENTRY_C_A_AFTER_B,1.0,120,63,50.79365079365079,0.5772686961876273,0.009162995177581386,0.19372948337579818,1.0208233875500385,6.853084579879231,5,0.6924384508755882,0.7230413782845855,52.904761904761905,42.857142857142854,41.269841269841265,4,3.201971385297471
USDJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,64,51.5625,0.5709514652239258,0.00892111664412384,0.03402869538855434,1.024625233153411,5.588892234438189,4,0.6469350536003828,0.7373123997355053,79.15625,32.8125,28.125,13,-0.1743077779065792
CHFJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,61,44.26229508196721,0.552156184683555,0.009051740732517294,-0.09939290398461179,1.0220533631614426,8.248087620189185,6,0.8422398586364187,0.8016506619471904,89.75409836065573,6.557377049180328,34.42622950819672,6,2.5106410539739663
USDJPY,H1,ENTRY_C_A_AFTER_B,1.5,120,137,44.52554744525548,0.5334483276195652,0.0038937834132814976,-0.16687929585272565,1.0090146446968142,11.6505021007597,7,0.8231598637711799,0.7192551024827493,80.78832116788321,19.708029197080293,37.22627737226277,20,-0.46721576098112505
USDJPY,H1,ENTRY_C_A_AFTER_B,2.0,120,137,43.06569343065693,0.4419884978611408,0.003226193415044823,-0.1998972291912373,1.0072900462892238,9.403164672744307,7,0.8914613233431454,0.745475935592382,85.85401459854015,10.948905109489052,37.95620437956204,20,-1.5879171942377024
CHFJPY,H4,ENTRY_C_A_AFTER_B,2.0,120,75,44.0,0.33985123737858614,0.004531349831714482,-0.21148160930847995,1.0098642173306325,15.77102420083515,12,0.9370168173015035,0.8290815730444159,84.26666666666667,13.333333333333334,41.333333333333336,7,5.993951463469088
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,31,48.38709677419355,0.3376202211989572,0.010890974877385716,-0.11483534601196727,1.0241281982478132,8.166983300882906,4,0.6984027579920027,0.7283177089100872,63.70967741935484,45.16129032258064,38.70967741935484,1,0.9970148473894644
USDJPY,H4,ENTRY_A_B_BREAK,1.0,48,82,48.78048780487805,0.24103562372526338,0.002939458825917846,-0.008653587029731204,1.008217440506213,7.421532836292711,7,0.6104911768928952,0.6252359765741273,32.5609756097561,29.268292682926827,28.04878048780488,10,4.2454825418821205
AUDJPY,H4,ENTRY_A_B_BREAK,1.5,120,72,44.44444444444444,0.1694639838137637,0.0023536664418578293,-0.4582782956093315,1.0046627390940621,6.024611813151465,7,0.9043785568513604,0.7874329697370549,60.94444444444444,27.77777777777778,47.22222222222222,8,-3.1455672443859157
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,26,46.15384615384615,0.10200996636719739,0.003923460244892207,-0.07373424493408053,1.0125289380585323,2.7795687721687505,3,0.6704357311530854,0.5774628535303236,43.46153846153846,7.6923076923076925,23.076923076923077,1,-0.5672640617675935
GBPJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,48,26,50.0,0.09831501185337554,0.003781346609745213,0.0126648854493817,1.0122325996544388,2.7913370177161236,3,0.5693555714275195,0.5717258367048706,39.42307692307692,23.076923076923077,23.076923076923077,1,-0.5672640617675935
USDJPY,H1,ENTRY_C_A_AFTER_B,1.0,48,137,54.01459854014598,0.09121428673819576,0.0006657977134174873,0.05949916550153423,1.0023126887237093,8.924604611043009,9,0.5563305150292829,0.5492813155973827,38.25547445255474,18.248175182481752,21.897810218978105,20,1.817617805600592
AUDJPY,H4,ENTRY_C_A_AFTER_B,1.5,120,57,43.859649122807014,0.07250923659312086,0.001272091870054752,-0.20934990516786992,1.002681051362503,7.606415708271716,6,0.8340382910477022,0.7469810893715803,66.2280701754386,28.07017543859649,43.859649122807014,7,-3.593076511410695
XAUUSD,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,120,60,43.333333333333336,-0.06149007750714186,-0.001024834625119031,-0.32577764855432106,0.9978791622779642,7.521849431528284,4,0.7721513676790662,0.7194636222267995,77.46666666666667,11.666666666666666,41.66666666666667,1,1.777445681159755
CHFJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,61,47.540983606557376,-0.3682782969811842,-0.006037349130839085,-0.07551198519875407,0.9851181092928919,5.741490181241151,5,0.6926203982784263,0.7990687872501561,74.75409836065573,32.78688524590164,34.42622950819672,6,1.6870220744552837
AUDJPY,H1,ENTRY_C_A_AFTER_B,1.0,48,135,51.85185185185185,-0.6320519230469142,-0.004681866096643808,0.0260523759079355,0.9842022720639876,11.617854009895703,11,0.5486006468109639,0.5524742801703757,39.148148148148145,20.74074074074074,21.48148148148148,11,2.0744339629423805
AUDJPY,H4,ENTRY_C_A_AFTER_B,1.0,120,57,50.877192982456144,-0.6834792774857389,-0.011990864517293665,0.03504049515956937,0.9723386734233985,4.799634603248977,6,0.6815645545014682,0.6944178677385598,56.1578947368421,38.59649122807017,40.35087719298245,7,-2.59266749922466
USDJPY,H1,ENTRY_A_B_BREAK,1.0,48,172,52.32558139534884,-0.7073254841545038,-0.004112357466014557,0.07621965643379608,0.9879016277539456,11.230397273388736,7,0.6263581770599125,0.6275346245943698,34.80232558139535,25.0,26.744186046511626,24,4.526673366721166
CHFJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,61,44.26229508196721,-0.7430314017893687,-0.012180842652284732,-0.09939290398461179,0.97032299592296,8.397130055724617,6,0.8178532840288266,0.8016506619471904,88.44262295081967,13.114754098360656,34.42622950819672,6,3.1870220744552906
AUDJPY,H1,ENTRY_A_B_BREAK,1.5,120,171,46.198830409356724,-0.7438288830006057,-0.004349876508775472,-0.1629059689833483,0.9908485598795596,12.176680846249901,6,0.9038049768831385,0.7551154790972879,68.98245614035088,23.976608187134502,43.859649122807014,13,-1.3838768727224198
CHFJPY,H4,ENTRY_C_A_AFTER_B,1.5,120,75,45.33333333333333,-0.8145235308599726,-0.010860313744799635,-0.09597437114205278,0.9756393752795639,14.093569604427564,6,0.8519378594734022,0.8122699328668458,78.70666666666666,21.333333333333336,40.0,7,5.5746571391225945
SILVER,H4,ENTRY_A_B_BREAK,2.0,120,88,38.63636363636363,-1.0948032426323626,-0.012440945939004121,-1.010444507701194,0.9782670838105356,8.711648230227127,7,1.0132179543061584,0.8386975553697128,63.52272727272727,23.863636363636363,51.13636363636363,2,-1.1735168502729787
XAUUSD,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,60,45.0,-1.1102637636728931,-0.018504396061214887,-0.1126905974015966,0.9519534282090665,8.746520596478815,4,0.5830313837754116,0.5948425231677656,38.56666666666667,3.3333333333333335,30.0,1,0.5076077968296254
USDJPY,H4,ENTRY_C_A_AFTER_B,1.5,48,65,46.15384615384615,-1.1413257649355526,-0.017558857922085426,-0.019514525482548558,0.9515010946389744,6.9175894656885415,6,0.6189539900243415,0.6247916011653186,39.246153846153845,12.307692307692308,26.153846153846157,8,1.9661736065874507
USDJPY,H4,ENTRY_A_B_BREAK,2.0,48,82,43.90243902439025,-1.4610581656960768,-0.01781778250848874,-0.1727689240686036,0.9549540885265685,6.850158162640817,7,0.7398011574674663,0.6796434616696226,39.09756097560975,8.536585365853659,30.48780487804878,10,0.1064363072060785
AUDJPY,H1,ENTRY_C_A_AFTER_B,1.5,48,135,51.11111111111111,-1.5059524616769426,-0.011155203419829205,0.01678056874728438,0.9625719278439163,11.607898379244125,11,0.5892634110163502,0.5530036700928814,42.25925925925926,6.666666666666667,21.48148148148148,11,0.9981338862507655
USDJPY,H4,ENTRY_C_A_AFTER_B,1.0,48,65,47.69230769230769,-1.6954138912693404,-0.02608329063491293,-0.009050745803642008,0.925499503539309,6.421834114264991,6,0.5511936110704123,0.6106417968392491,34.84615384615385,27.692307692307693,26.153846153846157,8,1.926030060521244
SILVER,H4,ENTRY_A_B_BREAK,1.5,120,88,42.04545454545455,-1.7068007589455632,-0.019395463169835946,-0.6752801337352314,0.9644166999029078,9.85688704332186,7,0.9036365850002717,0.8160026296553685,57.70454545454545,32.95454545454545,48.86363636363637,2,1.3264831497270213
GBPJPY,H4,ENTRY_C_A_AFTER_B,1.5,48,63,46.03174603174603,-1.81329783970144,-0.02878250539208635,-0.22763859938112946,0.9332587204648599,7.294510108322624,6,0.6830525859988498,0.6572878857876322,36.03174603174603,15.873015873015872,34.92063492063492,4,1.3440706915200635
XAUUSD,H1,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,60,45.0,-1.873999365319996,-0.031233322755333266,-0.1126905974015966,0.9189028337337161,9.055135423888839,4,0.553446091743358,0.5948425231677656,37.65,10.0,30.0,1,0.5076077968296254
EURJPY,H1,ENTRY_C_A_AFTER_B,1.0,120,130,50.76923076923077,-1.9913834772251373,-0.015318334440193364,0.028404825407026074,0.9622571843270907,9.070738237234536,5,0.6764795063767024,0.6565513272395889,70.12307692307692,33.84615384615385,35.38461538461539,18,-1.0027980965109267
GBPJPY,H4,ENTRY_C_A_AFTER_B,2.0,120,63,42.857142857142854,-2.002464627418692,-0.03178515281616971,-0.6283435246422366,0.9389407360563979,8.37744668592061,5,0.9487831450087933,0.8297851629858135,73.0952380952381,14.285714285714285,49.2063492063492,4,3.737977948094043
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,40,47.5,-2.0499597736154076,-0.05124899434038519,-0.09826645073622164,0.8898836479389954,10.445704008836096,6,0.7520865808880243,0.7454851973302153,82.125,17.5,42.5,2,1.7093158011597545
CHFJPY,H4,ENTRY_A_B_BREAK,1.5,48,90,43.333333333333336,-2.0561855193051386,-0.022846505770057094,-0.07914152678287588,0.9378872979251924,10.892129836060775,5,0.7721641691236837,0.6736914295973254,39.28888888888889,11.11111111111111,25.555555555555554,8,2.5732418992452173
USDJPY,H4,ENTRY_C_A_AFTER_B,2.0,48,65,46.15384615384615,-2.0600800522513407,-0.03169353926540524,-0.019514525482548558,0.9124600262608488,9.059508112227709,6,0.6553031768853499,0.6247916011653186,40.6,1.5384615384615385,26.153846153846157,8,1.8364781165955517
SILVER,H1,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,57,45.614035087719294,-2.2856088565965598,-0.0400984009929221,-0.1813944108819231,0.9046306367781184,9.88730093843016,4,0.717919100091531,0.7270687562746964,85.01754385964912,17.543859649122805,31.57894736842105,3,2.7340309442018507
AUDJPY,H1,ENTRY_C_A_AFTER_B,2.0,48,135,51.11111111111111,-2.560616309201878,-0.018967528216310207,0.01678056874728438,0.9363599220933363,12.479354634375877,11,0.6093089316550601,0.5530036700928814,42.91111111111111,1.4814814814814816,21.48148148148148,11,1.4981338862507658
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,31,45.16129032258064,-2.6351520283628616,-0.08500490414073747,-0.26019203237422034,0.78818284849083,8.688491953810983,5,0.6370016941167255,0.6626312698534431,41.903225806451616,6.451612903225806,25.806451612903224,1,0.06874380011691088
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,31,45.16129032258064,-2.6689504982979595,-0.08609517736445031,-0.26019203237422034,0.7854660809002069,9.188491953810981,5,0.5862611637592033,0.6626312698534431,38.87096774193548,16.129032258064516,25.806451612903224,1,0.06874380011691088
EURJPY,H1,ENTRY_C_A_AFTER_B,2.0,120,130,45.38461538461539,-2.76040065766842,-0.021233851212834,-0.14901576947107326,0.9518802216717568,11.822536824442972,6,0.8440594639367222,0.7071809131342363,86.97692307692307,12.307692307692308,38.46153846153847,18,-0.49909221369082757
SILVER,H4,ENTRY_A_B_BREAK,1.0,120,88,48.86363636363637,-3.318171660792412,-0.037706496145368314,-0.03256465302451854,0.921640776210004,9.786412570174956,4,0.7361014781643863,0.7502061866209072,46.71590909090909,45.45454545454545,43.18181818181818,2,0.8264831497270211
SILVER,H4,ENTRY_A_B_BREAK,1.5,48,88,43.18181818181818,-3.3783687451963327,-0.038390553922685595,-0.1533407502192066,0.9103617993565438,9.33980270006985,6,0.7360681165871615,0.6909516543732539,34.47727272727273,20.454545454545457,32.95454545454545,2,1.4948410332797886
GBPJPY,H4,ENTRY_C_A_AFTER_B,1.0,48,63,49.2063492063492,-3.3783970689160467,-0.05362535030025471,-0.048309402086703104,0.8694730859523903,6.557225167878049,6,0.5861959503343442,0.6352474188880524,32.095238095238095,26.984126984126984,33.33333333333333,4,0.8440706915200638
XAUUSD,H1,ENTRY_B_B_SUPPORT_REACCEL,1.5,120,60,43.333333333333336,-3.533238016910355,-0.05888730028183926,-0.32577764855432106,0.8781360380246144,9.428428469561338,4,0.6868530087672985,0.7194636222267995,71.06666666666666,23.333333333333332,41.66666666666667,1,1.498209766939842
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,120,40,47.5,-3.546526611322144,-0.0886631652830536,-0.09826645073622164,0.8094935432624063,11.086096462357448,6,0.6180805499242735,0.7095841208827965,68.45,32.5,42.5,2,1.9839352320630637
AUDJPY,H1,ENTRY_A_B_BREAK,1.0,48,171,50.877192982456144,-3.6513410043283216,-0.021352871370341062,0.06763695713333073,0.9427160974519295,11.685709507285665,8,0.6048457791394142,0.6293472732238059,34.69590643274854,28.654970760233915,29.239766081871345,13,-0.8241863450803932
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,48,40,37.5,-3.797719200690435,-0.09494298001726087,-0.15645701329654604,0.7272993338981387,9.033849051806795,8,0.5044024238804435,0.5698945565331086,39.45,20.0,20.0,2,1.6591494472992057
SILVER,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,57,35.08771929824561,-3.807418918889917,-0.06679682313841959,-0.1735478085135576,0.7999621029816143,9.134448555077716,10,0.5400682884915401,0.5665178645071975,43.07017543859649,7.017543859649122,15.789473684210526,3,2.7174268675632156
CHFJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,61,50.81967213114754,-3.8283105165268205,-0.06275918879552164,0.01887799629968547,0.7915323397558411,5.787873097799128,5,0.5396754889429544,0.642989650353635,42.950819672131146,1.639344262295082,22.950819672131146,6,0.9765870164569201
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,40,37.5,-3.935908207816494,-0.09839770519541235,-0.15645701329654604,0.7173764743343302,9.095489085087836,8,0.5435905212394477,0.5698945565331086,42.875,5.0,20.0,2,1.392849899939376
CHFJPY,H4,ENTRY_B_B_SUPPORT_REACCEL,2.0,48,40,37.5,-4.040315608966994,-0.10100789022417485,-0.15645701329654604,0.7098793513678587,9.259172466858232,8,0.5509861897279118,0.5698945565331086,43.5,0.0,20.0,2,1.392849899939376
SILVER,H4,ENTRY_C_A_AFTER_B,2.0,48,73,41.0958904109589,-4.10559181975456,-0.056240983832254246,-0.2654721811102623,0.8697297313156346,12.081468445902944,7,0.7367812328384395,0.6584850741197614,38.9041095890411,10.95890410958904,31.506849315068493,1,0.06874380011691088
SILVER,H4,ENTRY_B_B_SUPPORT_REACCEL,1.0,48,31,45.16129032258064,-4.2406794510254056,-0.13679611132340017,-0.26019203237422034,0.6591283417003738,9.688491953810983,5,0.5001519340856384,0.6481209520027833,37.67741935483871,19.35483870967742,25.806451612903224,1,0.9970148473894644
CHFJPY,H1,ENTRY_B_B_SUPPORT_REACCEL,1.5,48,61,50.81967213114754,-4.3283105165268365,-0.07095591010699732,0.01887799629968547,0.7643052301282117,6.1980361906751265,5,0.5396754889429544,0.642989650353635,42.950819672131146,1.639344262295082,22.950819672131146,6,0.9765870164569201
SILVER,H4,ENTRY_A_B_BREAK,1.0,48,88,46.590909090909086,-4.637798545831783,-0.052702256202633906,-0.08336816677401176,0.8679373802018524,8.88430859458509,4,0.6244961802745923,0.66626485579376,30.772727272727273,31.818181818181817,30.681818181818183,2,0.9948410332797883
GBPJPY,H4,ENTRY_C_A_AFTER_B,2.0,48,63,46.03174603174603,-4.747829670022767,-0.0753623757146471,-0.22763859938112946,0.8252486600632608,8.840492388417005,6,0.7210494533613009,0.6724757282789376,38.53968253968254,4.761904761904762,34.92063492063492,4,1.8440706915200635
USDJPY,H4,ENTRY_A_B_BREAK,1.5,48,82,43.90243902439025,-4.800851353194692,-0.058546967721886486,-0.1727689240686036,0.8519848626628214,8.32834517982261,7,0.6840654731889324,0.6796434616696226,37.51219512195122,14.634146341463413,30.48780487804878,10,0.23613179719797744
EURJPY,H1,ENTRY_A_B_BREAK,2.0,48,173,46.24277456647399,-4.841155186053848,-0.027983555988750568,-0.09400146244819235,0.9282978376216974,15.794102856641604,13,0.7071574626096866,0.6638618688974778,38.005780346820806,8.670520231213873,27.167630057803464,22,1.2822388694515978
CHFJPY,H4,ENTRY_A_B_BREAK,2.0,48,90,42.22222222222222,-4.848198971859023,-0.05386887746510025,-0.10794249874184428,0.8564862098875583,14.685598323940749,7,0.7959019796291033,0.6811792757185187,40.9,3.3333333333333335,25.555555555555554,8,2.5732418992452173
