label,trades,win_rate,total_r_after_cost,avg_r_after_cost,median_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,avg_bars_held,oos_trades,oos_total_r,family,shelf_bars,shelf_range,shelf_hold,breakout_buffer,body,close_location,adx_max,range60_max,ema_slope_mode,rr,stop_buffer,max_hold,entry_mode,target_basis,robust_min_trades
EXITGRID_RR1.8_SL0.5_H48,16,62.5,10.612348099301329,0.663271756206333,1.7739267530174683,2.7402741887281117,3.0432492946181595,3,1.58229582100978,0.6327611339694861,16.5,4,1.557173435468057,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.8,0.5,48,next_open,signal,False
EXITGRID_RR2.0_SL0.1_H12,40,60.0,16.03077296501228,0.40076932412530697,0.19452480128944627,2.314887425386199,5.959503817014489,6,1.1829458256948844,0.6259535034901352,8.925,5,4.938596960431017,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.1,12,next_open,signal,True
EXITGRID_RR2.0_SL0.1_H18,40,55.00000000000001,18.17801697734342,0.4544504244335855,0.38117914146016596,2.202475296069642,7.176785450796262,7,1.318653122190272,0.7053910206734717,11.525,5,4.673150975663412,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.1,18,next_open,signal,True
EXITGRID_RR2.0_SL0.1_H24,40,55.00000000000001,20.492381781909742,0.5123095445477436,0.5413590496164818,2.1807584739433374,5.104935222314689,5,1.42708901683022,0.7806226405524954,12.975,5,3.9362871733265345,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.1,24,next_open,signal,True
EXITGRID_RR2.0_SL0.1_H36,40,55.00000000000001,21.6876541318607,0.5421913532965175,1.1190676081411535,2.1822343411205627,5.219876953300179,5,1.4619457031572711,0.8028720755411223,13.825,5,3.9362871733265345,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.1,36,next_open,signal,True
EXITGRID_RR2.0_SL0.1_H48,40,55.00000000000001,22.570717224493322,0.564267930612333,1.3000198336304993,2.230371751793888,5.219876953300176,5,1.467843577462535,0.8028720755411223,14.425,5,3.9362871733265345,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.1,48,next_open,signal,True
EXITGRID_RR2.0_SL0.25_H12,34,55.88235294117647,14.212365360623076,0.4180107459006787,0.11180230865838436,2.397108048053174,5.96632498967532,7,1.237141065211234,0.6329378623539746,9.705882352941176,5,4.864542962420221,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.25,12,next_open,signal,True
EXITGRID_RR2.0_SL0.25_H18,34,55.88235294117647,15.976510795678264,0.46989737634347833,0.37736204166702636,2.2484244018150368,6.335576693007662,7,1.3976223935830165,0.7233786024844086,12.411764705882353,5,4.530633236370887,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.25,18,next_open,signal,True
EXITGRID_RR2.0_SL0.25_H24,34,52.94117647058824,15.327061095970501,0.4507959145873677,0.18073146817514718,2.0312568690859614,5.323667988434348,5,1.4465884846530417,0.8067590753697118,13.970588235294118,5,3.9416328785627956,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.25,24,next_open,signal,True
EXITGRID_RR2.0_SL0.25_H36,34,52.94117647058824,15.944562055325486,0.4689577075095731,0.18790197846286197,1.9785088972737708,5.10669170088808,5,1.491988343907941,0.8325329464096655,15.264705882352942,5,3.9416328785627956,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.25,36,next_open,signal,True
EXITGRID_RR2.0_SL0.25_H48,34,52.94117647058824,16.758854289914673,0.49290747911513744,0.5950480957574551,2.028481558408125,5.10669170088808,5,1.4984161244971679,0.8325329464096655,15.970588235294118,5,3.9416328785627956,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.25,48,next_open,signal,True
EXITGRID_RR2.0_SL0.4_H12,21,71.42857142857143,12.436862101977185,0.5922315286655803,0.5237726245215291,3.6859819764096104,2.4944756176105924,3,1.3246061589157692,0.4604566267587719,9.714285714285714,5,4.801338985039414,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.4,12,next_open,signal,True
EXITGRID_RR2.0_SL0.4_H18,21,61.904761904761905,11.295158870717907,0.5378647081294241,0.6867948535517193,2.7530956982659376,3.1258168928830026,4,1.4524100786118073,0.5458809837007431,12.857142857142858,5,4.4105483006858845,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.4,18,next_open,signal,True
EXITGRID_RR2.0_SL0.4_H24,21,57.14285714285714,11.767467760773458,0.560355607655879,0.9518909034233936,2.4010196594859186,3.3381962395620413,4,1.520389034879288,0.6704045693723585,14.857142857142858,5,3.9461447965857985,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.4,24,next_open,signal,True
EXITGRID_RR2.0_SL0.4_H36,21,57.14285714285714,11.746188293093569,0.5593422996711224,0.9458146268912347,2.2832241022763133,4.0926326199643945,4,1.5819684815049377,0.6947708678262844,16.523809523809526,5,3.9461447965857985,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.4,36,next_open,signal,True
EXITGRID_RR2.0_SL0.4_H48,21,57.14285714285714,13.359631515790301,0.6361729293233477,1.969239942714672,2.4594863227820203,4.0926326199643945,4,1.5987640984291225,0.6947708678262844,17.61904761904762,5,3.9461447965857985,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.4,48,next_open,signal,True
EXITGRID_RR2.0_SL0.5_H12,16,75.0,8.79868790708372,0.5499179941927325,0.3535984983399878,4.439224179210082,2.4692627636805673,3,1.3417342241315713,0.4051243840686953,10.3125,4,2.77343833880657,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.5,12,next_open,signal,False
EXITGRID_RR2.0_SL0.5_H18,16,68.75,8.925564393758016,0.557847774609876,0.620736307303976,3.055656903357616,3.0432492946181586,3,1.5013108507025095,0.5196086820978817,14.0625,4,2.3497950813179984,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.5,18,next_open,signal,False
EXITGRID_RR2.0_SL0.5_H24,16,56.25,7.4598390794890665,0.46623994246806666,0.5428791247447257,2.0476440950579926,5.090987746084326,5,1.5769503902246835,0.6885653928670206,16.1875,4,1.958114021267366,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.5,24,next_open,signal,False
EXITGRID_RR2.0_SL0.5_H36,16,56.25,8.874265844517794,0.5546416152823621,1.0066742998628848,2.2462832121333998,5.090987746084326,5,1.6538841518258414,0.7016537344357079,17.5,4,1.958114021267366,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.5,36,next_open,signal,False
EXITGRID_RR2.0_SL0.5_H48,16,56.25,9.42611642235727,0.5891322763973293,1.2825995887826225,2.323783945469254,5.090987746084326,5,1.654789634575876,0.7016537344357079,18.25,4,1.958114021267366,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.0,0.5,48,next_open,signal,False
EXITGRID_RR2.5_SL0.1_H12,40,57.49999999999999,16.963511586095652,0.4240877896523913,0.12170512624135035,2.2829593839117353,5.959503817014488,6,1.2504674454206548,0.6635319947034386,9.525,5,5.941586194008526,exit,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,2.5,0.1,12,next_open,signal,True
