symbol,direction,kind_sequence,p0_time,p1_time,p2_time,p3_time,p4_time,p0_price,p1_price,p2_price,p3_price,p4_price,wave1,wave3,wave2_retrace,wave4_retrace,structure_ok,no_overlap,trend_ok,pre_break_range_atr,signal_time,entry_time,entry_price,sl_price,risk_price,mfe_24,mae_24,wave5_ext_wave1_24,mfe_48,mae_48,wave5_ext_wave1_48,mfe_120,mae_120,wave5_ext_wave1_120,tp1_hit_120,tp2_hit_120,tp3_hit_120,exit_time,exit_price,outcome_2r,r_result_2r,exit_reason,wave3_vs_wave1,entry_over_wave3,period,timeframe,method,variant
USDJPY,long,LHLHL,2024-06-07 08:00,2024-06-11 20:00,2024-06-12 16:00,2024-06-14 08:00,2024-06-17 08:00,155.119,157.402,155.716,158.255,157.155,2.282999999999987,2.5389999999999873,0.738501971090665,0.4332414336352894,1,0,1,3.892683307282161,2024-06-20 04:00,2024-06-20 08:00:00,158.27,157.0828775133146,1.1871224866854106,1.395812158041523,0.0219016995226883,1.2141918528252331,2.9129260365163767,0.0219016995226883,2.0030661410425026,3.0990904824591556,1.8287919101437584,2.0998685939553385,1,1,1,2024-06-26 12:00,160.64424497337083,1,2.0,TP2,1.1121331581252745,0.0059078377313961,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2024-06-12 16:00,2024-06-14 08:00,2024-06-17 08:00,2024-06-24 04:00,2024-06-24 12:00,155.716,158.255,157.155,159.927,158.74,2.5389999999999873,2.7719999999999914,0.4332414336352894,0.4282106782106735,1,1,1,5.2958490431335585,2024-06-26 08:00,2024-06-26 12:00:00,160.305,158.66191997984987,1.643080020150137,0.8745770031752179,0.1783236339111672,1.1823552579755794,1.0005599117745856,0.1783236339111672,1.2638834186687748,1.0005599117745856,3.0035055745788113,1.2638834186687748,1,0,0,2024-07-11 12:00,158.66191997984987,-1,-1.0,SL,1.0917684127609315,0.1363636363636419,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,short,HLHLH,2024-07-19 08:00,2024-07-25 12:00,2024-07-30 08:00,2024-08-01 04:00,2024-08-01 16:00,157.862,151.941,155.213,148.508,150.89,5.920999999999992,6.704999999999984,0.5526093565276129,0.3552572706935096,1,1,1,4.075407858928738,2024-08-02 12:00,2024-08-02 16:00:00,146.981,151.1643897147742,4.183389714774194,1.2681103989104094,0.2189611923472063,1.5561560547204882,1.2681103989104094,0.296649388321929,1.5561560547204882,1.2681103989104094,0.5772830562429077,1.5561560547204882,1,0,0,2024-08-30 00:00,144.792,0,0.5232598799651035,not_reached_120,1.132410065867251,0.2277404921700251,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2025-03-13 20:00,2025-03-19 16:00,2025-03-20 08:00,2025-03-25 04:00,2025-03-25 16:00,147.411,150.146,148.178,150.942,149.546,2.734999999999985,2.76400000000001,0.7195612431444242,0.5050651230101338,1,0,1,3.265118737156678,2025-03-27 08:00,2025-03-27 12:00:00,151.019,149.43291069767295,1.5860893023270537,0.1191610079726903,1.4633476164265844,0.6076782449725833,0.1191610079726903,4.078584976589218,0.6076782449725833,0.1191610079726903,7.019781284486698,0.6076782449725833,0,0,0,2025-03-30 20:00,149.43291069767295,-1,-1.0,SL,1.010603290676426,0.0278581765557155,OOS_2025_2026,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2025-07-01 16:00,2025-07-03 16:00,2025-07-04 08:00,2025-07-09 04:00,2025-07-10 04:00,142.679,145.232,144.181,147.182,145.753,2.5529999999999973,3.0009999999999764,0.4116725421073203,0.4761746084638498,1,1,1,3.9667260881589863,2025-07-11 12:00,2025-07-11 16:00:00,147.289,145.64163612203558,1.647363877964409,1.1503226611606885,0.267093388343376,1.3439091265178282,1.1503226611606885,0.6628772274340089,1.3439091265178282,2.2016993625487093,0.8716956946842822,2.022326674500594,1,1,0,2025-07-31 12:00,150.5837277559288,1,2.0,TP2,1.1754798276537326,0.0356547817394202,OOS_2025_2026,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2026-03-05 04:00,2026-03-09 04:00,2026-03-10 08:00,2026-03-14 00:00,2026-03-18 08:00,156.447,158.898,157.272,159.749,158.566,2.4509999999999934,2.477000000000004,0.6634026927784615,0.4775938635446067,1,0,1,3.310035579708735,2026-03-18 16:00,2026-03-18 20:00:00,159.824,158.47007958091257,1.3539204190874443,0.0553946885966454,1.7120651755605891,0.5438596491228078,0.4697469592996211,1.7120651755605891,0.77274581803346,0.4697469592996211,1.7120651755605891,0.77274581803346,0,0,0,2026-03-19 12:00,158.47007958091257,-1,-1.0,SL,1.0106079151366831,0.0302785627775603,OOS_2025_2026,H4,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2015-01-17 00:00,2015-01-21 00:00,2015-02-04 00:00,2015-02-12 00:00,2015-02-21 00:00,115.853,118.867,116.876,120.476,118.301,3.01400000000001,3.5999999999999943,0.6605839416058371,0.6041666666666669,1,0,1,3.7005361740462654,2015-03-06 00:00,2015-03-08 00:00:00,120.827,118.09974538040642,2.7272546195935803,0.4392695831893156,0.9163060837980724,1.2355673523556707,0.4392695831893156,0.9163060837980724,1.2355673523556707,1.8428789024286183,0.9163060837980724,2.5056403450563924,1,0,0,2015-07-26 00:00,123.768,0,1.0783738265106595,not_reached_120,1.1944260119442542,0.0974999999999999,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
USDJPY,short,HLHLH,2019-05-04 00:00,2019-05-14 00:00,2019-05-22 00:00,2019-06-06 00:00,2019-06-12 00:00,111.699,109.019,110.672,107.815,108.8,2.6799999999999926,2.8569999999999993,0.616791044776118,0.3447672383619179,1,1,1,3.1514383290678047,2019-06-20 00:00,2019-06-21 00:00:00,107.299,108.92621221120883,1.6272122112088423,0.3201795048065392,1.0392006576350348,0.7544776119402974,1.3827329862086604,1.2407723996245656,1.3996268656716422,1.74900359055549,1.344631010588681,1.6220149253731366,0,0,0,2019-07-09 00:00,108.92621221120883,-1,-1.0,SL,1.0660447761194056,0.1806090304515195,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
USDJPY,long,LHLHL,2023-09-02 00:00,2023-09-08 00:00,2023-09-12 00:00,2023-09-28 00:00,2023-09-30 00:00,144.441,147.872,145.9,149.708,148.525,3.4310000000000116,3.8079999999999927,0.5747595453220641,0.310661764705881,1,1,1,1.910258951195353,2023-10-02 00:00,2023-10-03 00:00:00,149.86,148.34819151035066,1.5118084896493542,0.6058968488875546,1.1238195919868623,0.6560769454969388,1.3540074778087627,1.79321654730805,0.9857184494316508,1.3540074778087627,6.357948156667258,0.9857184494316508,0,0,0,2023-10-05 00:00,148.34819151035066,-1,-1.0,SL,1.1098805013115651,0.0399159663865587,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2015-03-02 14:00,2015-03-05 07:00,2015-03-05 14:00,2015-03-09 00:00,2015-03-10 02:00,134.58,132.13,133.57,130.79,131.85,2.450000000000017,2.780000000000001,0.5877551020408113,0.3812949640287776,1,1,1,5.509753668273092,2015-03-10 11:00,2015-03-10 12:00:00,130.35,131.92032982295223,1.5703298229522318,1.2927220577035123,0.1719384017635277,1.4408163265306029,1.7384882844978191,0.1719384017635277,1.7265306122448818,2.2033587781547497,0.1719384017635277,2.0244897959183508,1,1,0,2015-03-13 15:00,127.20934035409552,1,2.0,TP2,1.134693877551013,0.1582733812949631,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2015-07-20 21:00,2015-07-21 18:00,2015-07-22 13:00,2015-07-23 13:00,2015-07-24 08:00,134.38,135.74,134.83,136.42,135.52,1.3600000000000136,1.589999999999975,0.6691176470588143,0.5660377358490513,1,0,1,5.447526463081728,2015-07-27 07:00,2015-07-27 08:00:00,136.65,135.46492913397796,1.1850708660220448,0.3628474991064441,0.405039068769993,1.147058823529402,0.3628474991064441,0.405039068769993,1.147058823529402,0.5484904056260163,0.9535294743959852,1.3088235294117525,0,0,0,2015-08-03 10:00,136.11,0,-0.4556689523662182,not_reached_120,1.1691176470587934,0.1446540880503281,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2015-08-25 02:00,2015-08-25 20:00,2015-08-25 22:00,2015-08-26 20:00,2015-08-26 23:00,138.58,136.47,137.56,135.44,136.38,2.1100000000000136,2.1200000000000045,0.5165876777251167,0.4433962264150923,1,1,1,3.7813799053632295,2015-08-27 14:00,2015-08-27 15:00:00,135.37,136.4533859085691,1.083385908569085,0.0092303212741604,1.126099195448602,0.4834123222748697,0.0738425701933625,1.126099195448602,0.5165876777251167,2.0399010015913293,1.126099195448602,1.52606635071089,0,0,0,2015-08-28 07:00,136.4533859085691,-1,-1.0,SL,1.0047393364928867,0.033018867924525,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2016-08-26 15:00,2016-08-29 06:00,2016-08-30 01:00,2016-08-31 20:00,2016-09-01 02:00,113.14,114.66,113.84,115.41,115.03,1.519999999999996,1.5699999999999932,0.5394736842105232,0.2420382165605077,1,1,1,4.35574943842501,2016-09-01 10:00,2016-09-01 11:00:00,115.59,114.99728461955527,0.59271538044473,0.7423461825300604,0.2362010580777486,0.657894736842107,1.2653628111307913,0.7929606949752939,0.8618421052631616,1.2653628111307913,2.9356417218234507,0.8618421052631616,1,0,0,2016-09-06 14:00,114.99728461955527,-1,-1.0,SL,1.0328947368421035,0.1146496815286672,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2017-04-06 12:00,2017-04-07 02:00,2017-04-10 07:00,2017-04-11 08:00,2017-04-11 11:00,118.39,117.31,118.05,116.87,117.44,1.0799999999999983,1.1799999999999926,0.6851851851851816,0.4830508474576244,1,0,1,4.865454202733227,2017-04-11 14:00,2017-04-11 15:00:00,116.61,117.48675822451936,0.8767582245193495,0.7299617866155257,0.0456226116634774,1.3611111111111125,0.8212070099424644,0.0456226116634774,1.435185185185185,2.018800566108557,0.0456226116634774,2.407407407407406,1,1,0,2017-04-16 23:00,114.8564835509613,1,2.0,TP2,1.0925925925925877,0.2203389830508531,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2018-03-20 08:00,2018-03-21 18:00,2018-03-21 19:00,2018-03-22 16:00,2018-03-22 17:00,131.63,130.3,131.04,129.53,130.2,1.329999999999984,1.509999999999991,0.5563909774436011,0.4437086092715175,1,1,1,2.661007518623316,2018-03-22 20:00,2018-03-22 21:00:00,129.49,130.26764355182772,0.7776435518277083,0.7201242763266347,0.5658119313994935,0.9548872180451106,0.7201242763266347,2.4047007084478658,0.9548872180451106,0.7201242763266347,2.970512639847359,0.9548872180451106,0,0,0,2018-03-26 09:00,130.26764355182772,-1,-1.0,SL,1.1353383458646684,0.0264900662251604,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2018-08-22 00:00,2018-08-23 15:00,2018-08-23 18:00,2018-08-27 00:00,2018-08-27 07:00,127.35,128.73,128.22,129.63,128.8,1.3799999999999957,1.4099999999999966,0.369565217391299,0.5886524822694936,1,1,1,5.550467279292838,2018-08-27 15:00,2018-08-27 16:00:00,129.69,128.7594628724613,0.9305371275386848,0.6018029624258294,0.064478888831341,1.0507246376811543,1.2143524063235387,0.1182112961907715,1.4637681159420206,1.2143524063235387,1.2250988877954188,1.4637681159420206,1,0,0,2018-08-31 13:00,128.7594628724613,-1,-1.0,SL,1.0217391304347836,0.0425531914893634,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2019-06-30 23:00,2019-07-01 10:00,2019-07-01 13:00,2019-07-02 09:00,2019-07-02 10:00,123.29,122.55,122.98,122.14,122.51,0.7400000000000091,0.8400000000000034,0.5810810810810831,0.4404761904761941,1,1,1,3.1118568117309335,2019-07-02 14:00,2019-07-02 15:00:00,122.09,122.5453486701526,0.4553486701526026,1.7349342422264038,0.0658835788187261,1.6351351351351258,1.7349342422264038,0.0658835788187261,1.6351351351351258,1.7349342422264038,0.0658835788187261,1.6351351351351258,1,0,0,2019-07-09 16:00,121.93,0,0.3513790870331854,not_reached_120,1.1351351351351258,0.0595238095238059,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2019-07-03 08:00,2019-07-05 13:00,2019-07-08 07:00,2019-07-09 01:00,2019-07-09 12:00,121.3,121.91,121.5,122.11,121.83,0.6099999999999994,0.6099999999999994,0.6721311475409787,0.4590163934426252,1,0,1,4.269741598919145,2019-07-10 06:00,2019-07-10 07:00:00,122.13,121.81009247210147,0.3199075278985219,0.5314035625130007,1.656728753716989,0.7704918032786874,0.5314035625130007,1.656728753716989,0.7704918032786874,0.5314035625130007,3.282198474344962,0.7704918032786874,0,0,0,2019-07-10 23:00,121.81009247210147,-1,-1.0,SL,1.0,0.0327868852458951,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2020-01-23 14:00,2020-01-23 17:00,2020-01-24 09:00,2020-01-27 00:00,2020-01-27 09:00,121.72,120.62,121.24,119.92,120.38,1.0999999999999943,1.3199999999999932,0.5636363636363577,0.3484848484848455,1,1,1,4.478458069439947,2020-01-28 09:00,2020-01-28 10:00:00,119.88,120.41293544289417,0.5329354428941713,0.1501119902357187,0.99449193531166,0.5272727272727284,0.1876399877946418,0.99449193531166,0.5454545454545431,0.2251679853535648,1.4635919047982913,0.5636363636363577,0,0,0,2020-02-04 06:00,120.41293544289417,-1,-1.0,SL,1.2,0.0303030303030351,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2020-05-27 06:00,2020-05-27 12:00,2020-05-27 16:00,2020-05-28 19:00,2020-05-29 06:00,117.69,118.89,118.12,119.38,118.86,1.2000000000000028,1.259999999999991,0.6416666666666618,0.4126984126984125,1,0,1,3.884251850826088,2020-05-29 13:00,2020-05-29 14:00:00,119.55,118.81172815584549,0.7382718441545251,0.5418058445098756,0.1896320455784545,0.908333333333334,2.776754953113069,0.1896320455784545,2.283333333333323,6.582941010794894,0.1896320455784545,4.624999999999987,1,1,1,2020-06-02 12:00,121.02654368830903,1,2.0,TP2,1.0499999999999898,0.1349206349206372,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2020-07-28 15:00,2020-07-30 06:00,2020-07-30 10:00,2020-07-31 00:00,2020-07-31 02:00,123.0,123.83,123.32,124.29,123.84,0.8299999999999983,0.9700000000000132,0.6144578313253086,0.4639175257731925,1,1,1,3.651876509292853,2020-07-31 12:00,2020-07-31 13:00:00,124.51,123.79413316973512,0.7158668302648721,0.9219591858387898,0.6844848500924511,1.602409638554218,0.9219591858387898,0.6844848500924511,1.602409638554218,1.4248460144781314,0.6844848500924511,2.0361445783132543,1,0,0,2020-08-07 13:00,124.54,0,0.0419072357199468,not_reached_120,1.1686746987951988,0.226804123711336,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2021-06-25 01:00,2021-06-28 03:00,2021-06-28 08:00,2021-06-29 02:00,2021-06-29 05:00,132.43,131.88,132.21,131.56,131.86,0.5500000000000114,0.6500000000000057,0.6000000000000103,0.461538461538475,1,1,1,3.3645770372089956,2021-06-29 09:00,2021-06-29 10:00:00,131.5,131.8882353469543,0.3882353469543034,0.6181817340507584,0.3348484392774697,1.0909090909091097,0.6181817340507584,2.240908785933926,1.0909090909091097,1.3651513293620428,2.3439390749423614,1.6181818181818115,0,0,0,2021-07-01 05:00,131.8882353469543,-1,-1.0,SL,1.1818181818181677,0.092307692307695,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-05-27 10:00,2022-05-30 23:00,2022-05-31 10:00,2022-06-01 06:00,2022-06-01 14:00,135.83,137.94,136.79,138.95,138.18,2.109999999999985,2.1599999999999966,0.545023696682471,0.3564814814814736,1,1,1,3.990489584413156,2022-06-02 11:00,2022-06-02 12:00:00,139.01,138.1273748783056,0.8826251216943888,1.4502193156963012,0.0453193536155003,1.0,2.028041074294068,0.0453193536155003,1.2417061611374516,5.9255054852278715,0.0453193536155003,2.872037914691964,1,1,1,2022-06-06 12:00,140.77525024338877,1,2.0,TP2,1.0236966824644604,0.0277777777777788,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-05-31 10:00,2022-06-01 06:00,2022-06-01 14:00,2022-06-05 21:00,2022-06-06 00:00,136.79,138.95,138.18,140.37,139.83,2.1599999999999966,2.1899999999999977,0.3564814814814736,0.24657534246575,1,1,1,2.9158047207263578,2022-06-06 05:00,2022-06-06 06:00:00,140.39,139.77341184825335,0.6165881517466119,2.6760163900750342,0.5027667157110229,1.0231481481481404,3.973478882232641,0.5027667157110229,1.3935185185185166,6.244038243508428,0.5027667157110229,2.0416666666666683,1,1,1,2022-06-06 23:00,141.6231763034932,1,2.0,TP2,1.0138888888888895,0.0091324200913159,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-06-01 14:00,2022-06-05 21:00,2022-06-06 00:00,2022-06-07 04:00,2022-06-07 12:00,138.18,140.37,139.83,142.04,141.36,2.1899999999999977,2.2099999999999795,0.24657534246575,0.3076923076923007,1,1,1,3.822485677914615,2022-06-07 21:00,2022-06-07 22:00:00,142.06,141.3096400990821,0.750359900917914,2.905272519671182,0.1199424434726676,1.3150684931506842,2.905272519671182,0.1199424434726676,1.3150684931506842,2.905272519671182,3.571619427852644,1.3150684931506842,1,1,0,2022-06-08 08:00,143.56071980183583,1,2.0,TP2,1.009132420091316,0.0090497737556608,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-08-03 03:00,2022-08-04 07:00,2022-08-04 11:00,2022-08-08 06:00,2022-08-08 12:00,134.82,136.9,135.64,137.9,137.06,2.0800000000000125,2.2600000000000193,0.6057692307692364,0.3716814159292019,1,1,1,4.369093303157536,2022-08-09 06:00,2022-08-09 07:00:00,138.12,136.99763007995205,1.1223699200479589,0.142555495422721,0.3920276124124893,0.5865384615384575,0.2316526800619185,1.38100636190765,0.6346153846153775,0.2316526800619185,2.824380753062736,0.6346153846153775,0,0,0,2022-08-10 10:00,136.99763007995205,-1,-1.0,SL,1.0865384615384643,0.0973451327433615,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-08-25 17:00,2022-08-26 13:00,2022-08-26 16:00,2022-08-29 16:00,2022-08-30 06:00,136.0,137.94,136.75,138.95,138.24,1.9399999999999975,2.1999999999999886,0.6134020618556697,0.3227272727272651,1,1,1,3.5191578276371476,2022-08-30 14:00,2022-08-30 15:00:00,139.01,138.1718018651749,0.8381981348250918,0.7754729735060104,0.9067068613300856,0.7319587628865923,1.121453223224064,0.9067068613300856,0.8814432989690627,3.2569864887252367,0.9067068613300856,1.804123711340208,1,1,1,2022-09-02 10:00,140.68639626965015,1,2.0,TP2,1.1340206185566966,0.0272727272727284,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-09-26 00:00,2022-09-27 05:00,2022-09-28 03:00,2022-09-28 17:00,2022-09-29 06:00,137.56,139.52,138.05,140.38,139.42,1.960000000000008,2.329999999999984,0.7499999999999963,0.4120171673819804,1,0,1,3.7016211942224175,2022-09-29 11:00,2022-09-29 12:00:00,140.78,139.32409607537525,1.4559039246247494,0.9753390838382306,0.1373717019490399,1.4183673469387703,1.1333165410796482,0.1373717019490399,1.5357142857142894,2.2528959119643845,0.1373717019490399,2.367346938775508,1,1,0,2022-10-04 10:00,143.6918078492495,1,2.0,TP2,1.188775510204069,0.1716738197424928,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2022-09-28 03:00,2022-09-28 17:00,2022-09-29 06:00,2022-09-29 23:00,2022-09-30 11:00,138.05,140.38,139.42,142.2,140.78,2.329999999999984,2.780000000000001,0.4120171673819804,0.5107913669064701,1,1,1,4.593971630768562,2022-10-03 03:00,2022-10-03 04:00:00,142.23,140.69565032805065,1.534349671949343,0.2085574141606663,0.5670154697492577,0.7596566523605246,1.192687712231238,0.5670154697492577,1.407725321888422,1.192687712231238,0.6778115960221145,1.407725321888422,1,0,0,2022-10-10 05:00,141.13,0,-0.7169161111772383,not_reached_120,1.193133047210309,0.0107913669064752,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2023-04-05 23:00,2023-04-10 03:00,2023-04-10 07:00,2023-04-12 05:00,2023-04-12 12:00,142.59,144.65,144.05,146.36,145.76,2.0600000000000023,2.3100000000000023,0.291262135922327,0.2597402597402693,1,1,1,3.476620365654361,2023-04-12 22:00,2023-04-12 23:00:00,146.49,145.70247286762287,0.7875271323771358,0.4698250825760968,0.5333149585999073,0.5339805825242823,0.838066363514104,0.5333149585999073,0.6747572815534045,1.7142266526424872,0.5333149585999073,1.0097087378640826,1,0,0,2023-04-20 00:00,147.64,0,1.4602671485472811,not_reached_120,1.1213592233009708,0.0562770562770542,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2023-05-11 12:00,2023-05-12 06:00,2023-05-12 12:00,2023-05-16 02:00,2023-05-16 05:00,146.12,147.45,146.64,148.01,147.59,1.329999999999984,1.3700000000000043,0.6090225563909865,0.3065693430656833,1,1,1,2.614411014027523,2023-05-16 10:00,2023-05-16 11:00:00,148.07,147.5421880839205,0.5278119160794859,1.060984003846683,0.1326230004808219,0.7819548872180485,2.292483294025874,0.1326230004808219,1.2706766917293368,3.71344401346339,0.1326230004808219,1.834586466165434,1,1,1,2023-05-17 15:00,149.12562383215896,1,2.0,TP2,1.0300751879699406,0.0437956204379577,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2023-05-16 05:00,2023-05-17 06:00,2023-05-17 09:00,2023-05-17 19:00,2023-05-18 05:00,147.59,148.63,148.15,149.24,148.75,1.039999999999992,1.0900000000000034,0.4615384615384552,0.4495412844036767,1,1,1,2.894650412411417,2023-05-18 16:00,2023-05-18 17:00:00,149.25,148.70249858172494,0.5475014182750613,0.9497692291616412,1.0045636077671214,0.9807692307692482,1.1872115364520386,1.0045636077671214,1.1057692307692446,1.826479286849274,1.0045636077671214,1.4423076923077034,0,0,0,2023-05-19 13:00,148.70249858172494,-1,-1.0,SL,1.0480769230769345,0.0091743119265971,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2023-11-27 10:00,2023-11-28 02:00,2023-11-28 08:00,2023-11-29 00:00,2023-11-29 12:00,163.46,162.21,162.86,161.56,162.22,1.25,1.3000000000000114,0.5200000000000046,0.5076923076923007,1,0,1,3.701332236182077,2023-11-29 20:00,2023-11-29 21:00:00,161.49,162.27065743576517,0.7806574357651641,1.1400647188195654,0.5508177854970566,1.2960000000000036,2.3826071651734515,0.5508177854970566,2.0720000000000027,3.971011941955753,0.5508177854970566,3.06400000000001,1,1,1,2023-12-01 14:00,159.92868512846968,1,2.0,TP2,1.0400000000000091,0.0538461538461481,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2025-05-06 14:00,2025-05-07 09:00,2025-05-07 19:00,2025-05-09 00:00,2025-05-09 12:00,161.594,163.015,162.379,163.935,163.147,1.4209999999999925,1.5560000000000116,0.4475721323011957,0.5064267352185122,1,1,1,4.291756507484137,2025-05-12 00:00,2025-05-12 01:00:00,163.981,163.09218561349186,0.8888143865081304,1.0564635476806647,0.3319028184939139,1.2477128782547542,1.381615800374734,0.3319028184939139,1.4510907811400584,1.381615800374734,2.0049180425633013,1.4510907811400584,1,0,0,2025-05-15 14:00,163.09218561349186,-1,-1.0,SL,1.095003518648853,0.0295629820051362,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2025-05-07 19:00,2025-05-09 00:00,2025-05-09 12:00,2025-05-12 15:00,2025-05-13 01:00,162.379,163.935,163.147,164.92,164.133,1.5560000000000116,1.772999999999996,0.5064267352185122,0.4438804286519907,1,1,1,4.259001095955691,2025-05-13 14:00,2025-05-13 15:00:00,165.009,164.0783510354292,0.9306489645707928,0.214903801125761,1.3700117321765852,0.6915167095115587,0.214903801125761,2.1436654162292577,0.6915167095115587,0.214903801125761,3.078496951126243,0.6915167095115587,0,0,0,2025-05-14 09:00,164.0783510354292,-1,-1.0,SL,1.1394601542416345,0.0501974055273541,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2015-07-20 04:00,2015-07-21 20:00,2015-07-22 16:00,2015-07-23 16:00,2015-07-24 08:00,134.33,135.74,134.83,136.42,135.52,1.4099999999999966,1.589999999999975,0.645390070921985,0.5660377358490513,1,0,1,3.021828083990408,2015-07-27 04:00,2015-07-27 08:00:00,136.65,135.4207223469828,1.229277653017192,0.3497989237375269,0.9192390321474362,1.1063829787234083,0.5287658149520718,1.358521401492247,1.2624113475177343,1.862882640369584,1.358521401492247,2.425531914893614,0,0,0,2015-08-04 16:00,135.4207223469828,-1,-1.0,SL,1.1276595744680702,0.1446540880503281,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2016-05-31 16:00,2016-06-03 20:00,2016-06-07 12:00,2016-06-13 08:00,2016-06-13 16:00,124.17,120.81,122.67,118.99,120.3,3.359999999999999,3.680000000000007,0.5535714285714285,0.3559782608695652,1,1,1,3.1300011122586593,2016-06-14 08:00,2016-06-14 12:00:00,118.92,120.44376991696188,1.523769916961868,2.2575586784511135,0.3609468817291008,1.4345238095238078,6.122971648240959,2.008177196529191,3.1874999999999987,6.122971648240959,2.008177196529191,3.1874999999999987,1,1,0,2016-06-16 12:00,115.87246016607628,1,2.0,TP2,1.0952380952380976,0.0190217391304328,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2016-11-09 08:00,2016-11-16 12:00,2016-11-17 04:00,2016-11-25 04:00,2016-11-29 04:00,113.84,117.45,116.25,120.14,118.54,3.609999999999999,3.890000000000001,0.3324099722991698,0.4113110539845743,1,1,1,4.456085040771355,2016-11-30 08:00,2016-11-30 12:00:00,120.34,118.43284315814644,1.9071568418535632,1.4786408428051667,0.8179715300624358,1.279778393351798,1.4786408428051667,0.8179715300624358,1.279778393351798,1.955790902008252,0.8179715300624358,1.531855955678667,1,0,0,2016-12-28 08:00,122.76,0,1.2689045530455727,not_reached_120,1.0775623268698065,0.0514138817480727,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
EURJPY,short,HLHLH,2018-02-21 04:00,2018-02-23 16:00,2018-02-27 12:00,2018-03-01 04:00,2018-03-01 16:00,133.03,130.95,132.14,129.84,130.75,2.0800000000000125,2.299999999999983,0.57211538461538,0.3956521739130449,1,1,1,2.44835601060886,2018-03-02 04:00,2018-03-02 08:00:00,129.65,130.8612991733307,1.2112991733307013,0.2476679639556785,1.9152989212571696,0.6730769230769218,0.2476679639556785,2.253778471996581,0.6730769230769218,0.5944031134936051,2.253778471996581,0.8749999999999915,0,0,0,2018-03-05 16:00,130.8612991733307,-1,-1.0,SL,1.105769230769216,0.0826086956521735,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
