sample,nwave_spec,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_core4,P3_N3_A45_B45_ATR0.5_OV,latest_high_480_no_low_24,26,12,25.0,-3.385459218632173,-0.28212160155268107,0.6351410768810732,6.151220897161414,6,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.547238852088936,-0.5191131259164028,-0.7629127615567808
practical_core4,P3_N3_A45_B45_ATR0.5_OV,latest_is_high_unbounded,26,12,25.0,-3.385459218632173,-0.28212160155268107,0.6351410768810732,6.151220897161414,6,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.547238852088936,-0.5191131259164028,-0.7629127615567808
practical_core4,P3_N3_A45_B45_ATR0_OV,latest_high_age_le_480,26,12,25.0,-3.385459218632173,-0.28212160155268107,0.6351410768810732,6.151220897161414,6,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.547238852088936,-0.5191131259164028,-0.7629127615567808
practical_core4,P3_N3_A45_B45_ATR0_OV,latest_high_480_no_low_24,26,12,25.0,-3.385459218632173,-0.28212160155268107,0.6351410768810732,6.151220897161414,6,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.547238852088936,-0.5191131259164028,-0.7629127615567808
practical_core4,P3_N3_A45_B45_ATR0_OV,latest_is_high_unbounded,26,12,25.0,-3.385459218632173,-0.28212160155268107,0.6351410768810732,6.151220897161414,6,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.547238852088936,-0.5191131259164028,-0.7629127615567808
practical_core4,P3_N3_A45_B45_ATR0.5_NOOV,latest_high_age_le_480,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P3_N3_A45_B45_ATR0.5_NOOV,latest_high_480_no_low_24,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P3_N3_A45_B45_ATR0.5_NOOV,latest_is_high_unbounded,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P3_N3_A45_B45_ATR0_NOOV,latest_high_age_le_480,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P3_N3_A45_B45_ATR0_NOOV,latest_high_480_no_low_24,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P3_N3_A45_B45_ATR0_NOOV,latest_is_high_unbounded,26,12,25.0,-3.386321672306244,-0.28219347269218703,0.6350481282148981,4.167709876551956,4,46.15384615384615,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-17.307692307692307,-9.548101305763009,-0.5191849970559087,-0.7630057102229559
practical_core4,P8_N3_A45_B45_ATR0.5_OV,latest_low_age_le_480,26,9,22.22222222222222,-3.3979533387512255,-0.3775503709723584,0.532761028453216,5.295292723405229,5,34.61538461538461,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-20.085470085470085,-9.55973297220799,-0.6145418953360801,-0.865292809984638
practical_core4,P8_N3_A45_B45_ATR0_OV,latest_low_age_le_480,26,9,22.22222222222222,-3.3979533387512255,-0.3775503709723584,0.532761028453216,5.295292723405229,5,34.61538461538461,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-20.085470085470085,-9.55973297220799,-0.6145418953360801,-0.865292809984638
practical_core4,P8_N4_A45_B45_ATR0.5_OV,latest_low_age_le_480,26,4,0.0,-4.1563684756706465,-1.0390921189176616,0.0,3.0886392994322467,4,15.384615384615385,"CHFJPY,EURJPY,GBPJPY","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-10.31814810912741,-1.2760836432813834,-1.398053838437854
practical_core4,P8_N4_A45_B45_ATR0_OV,latest_low_age_le_480,26,4,0.0,-4.1563684756706465,-1.0390921189176616,0.0,3.0886392994322467,4,15.384615384615385,"CHFJPY,EURJPY,GBPJPY","test_2021_2024,train_2015_2020",42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-10.31814810912741,-1.2760836432813834,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0.5_NOOV,latest_low_age_25_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
