strategy,label,trades,win_rate,total_r,avg_r,median_r,pf,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,oos_trades,oos_total_r
SQZ_WIDE_RR2,SQZ_WIDE_RR2,143,44.05594405594406,37.88737368475633,0.26494666912417014,-1.005941122326661,1.473594228714453,15.16408808110338,9,1.3646214759113933,0.8849701439069136,30,18.56430511699735
SQZ_DEFAULT_RR2,SQZ_DEFAULT_RR2,135,43.7037037037037,36.36626522147692,0.2693797423813105,-1.005941122326661,1.4787102751817671,13.145918968685285,9,1.36350131510787,0.8888284203975463,28,15.807195814093745
SQZ_DEFAULT_RR15,SQZ_DEFAULT_RR15,135,48.148148148148145,25.102256056186647,0.18594263745323442,-1.003751347715486,1.3543699050863338,10.969809211745385,9,1.1724970031028052,0.8405354321709149,28,11.548398772642877
SQZ_STRICT_RR2,SQZ_STRICT_RR2,51,47.05882352941176,18.05672667937854,0.35405346430154,-1.005941122326661,1.65497342631229,4.108064627161466,4,1.2732506802043004,0.880853563682496,10,7.87289966898051
CAP_DEFAULT_RR15,CAP_DEFAULT_RR15,207,44.927536231884055,11.156617099658561,0.05389670096453411,-1.007334385709669,1.0945783936298101,20.66623812361366,8,1.0710711055946776,1.001608112127744,27,14.873517043392562
CAP_STRICT_RR2,CAP_STRICT_RR2,62,45.16129032258064,7.0690832258948415,0.11401747138540066,-1.005499099557366,1.2068701584776806,10.786064161384898,6,1.1095762451663502,0.900662536244206,7,4.947784289995349
CAP_DEFAULT_RR2,CAP_DEFAULT_RR2,205,36.58536585365854,0.7363085241966125,0.003591748898520061,-1.0125201412404887,1.0054721056733222,35.08654669907565,11,1.2560713891031554,1.075287518037116,27,17.373517043392585
CAP_NO_D1_RR2,CAP_NO_D1_RR2,300,36.0,-2.2759414006453866,-0.007586471335484622,-1.011625462823837,0.9885508184972163,43.54913535462293,8,1.2313089630664986,1.0824711876845068,54,27.053872257788186
