symbol,strategy,family,signal_time,period,rr,max_hold,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,stop,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r
CHFJPY,CAP_DEFAULT_RR2,capitulation,2016-09-21 04:00:00,DEV_2015_2021,2.0,120,capitulation,,,,5.565801566484609,3.7746376232326306,0.028436018957347008,0.6439573459715651,0.615521327014218,105.0843728773148,102.96020118853195,2016-09-21 08:00:00,104.159,106.55659762293611,2016-09-21 16:00:00,102.96020118853195,stop,3,1.198798811468052,-1.0,-1.0166833665571609,0.09426102104791001,1.0660671230020355
GBPJPY,CAP_DEFAULT_RR2,capitulation,2016-10-06 20:00:00,DEV_2015_2021,2.0,120,capitulation,,,,7.608678223929218,6.67700333936645,0.4217054263565897,0.5720930232558146,0.5720930232558146,133.7610703615563,124.59849944682625,2016-10-07 00:00:00,128.52,136.36300110634753,2016-11-03 08:00:00,128.06,time,121,3.9215005531737575,-0.11730203623909213,-0.12240212477122185,0.27030469220312126,0.9460664227109244
GBPJPY,CAP_DEFAULT_RR2,capitulation,2016-11-09 04:00:00,DEV_2015_2021,2.0,120,capitulation,,,,4.931028088529772,2.0615597658259968,0.2162162162162131,0.5067567567567602,0.5067567567567602,129.73296149070728,126.60052424279257,2016-11-09 08:00:00,127.58,129.53895151441486,2016-11-09 12:00:00,129.53895151441486,target,2,0.9794757572074246,2.0000000000000147,1.979580913715513,2.123584973588595,0.09188588828027931
GBPJPY,CAP_DEFAULT_RR2,capitulation,2017-01-11 16:00:00,DEV_2015_2021,2.0,120,capitulation,,,,5.968947547225478,2.0928161770518865,0.16901408450705016,0.6690140845070401,0.6690140845070401,141.41749044214754,139.760372106307,2017-01-11 20:00:00,140.89,143.14925578738598,2017-01-12 04:00:00,139.760372106307,stop,3,1.129627893692998,-1.0,-1.0177049452405051,0.07967225358234908,1.0977066049123065
EURJPY,CAP_DEFAULT_RR2,capitulation,2017-02-06 12:00:00,DEV_2015_2021,2.0,120,capitulation,,,,5.844943305834225,1.865407438032204,0.3333333333333333,0.6533333333333265,0.6533333333333265,121.44477027208859,120.01948576585617,2017-02-06 16:00:00,120.57,121.67102846828763,2017-02-06 16:00:00,120.01948576585617,stop,1,0.5505142341438187,-1.0,-1.0227060432314328,0.18164834585164258,1.1443845788652425
SILVER,CAP_DEFAULT_RR2,capitulation,2017-04-23 20:00:00,DEV_2015_2021,2.0,120,capitulation,,,,6.225412278023202,1.9131378499996987,0.4637096774193608,0.9879032258064512,0.5241935483870904,17.919525458474794,17.58059250777459,2017-04-24 00:00:00,17.859,18.415814984450826,2017-04-25 16:00:00,17.58059250777459,stop,11,0.27840749222541206,-1.0,-1.1257150075963562,0.5100437451052123,1.1170676389276297
AUDJPY,CAP_DEFAULT_RR2,capitulation,2017-05-18 00:00:00,DEV_2015_2021,2.0,120,capitulation,,,,6.1438061466478295,2.007863374320784,0.3770700636942774,0.9070063694267597,0.5299363057324823,83.88933366681263,82.01825928591063,2017-05-18 04:00:00,82.828,84.44748142817875,2017-05-18 08:00:00,82.01825928591063,stop,2,0.8097407140893722,-1.0,-1.015437040255591,0.3124456947734459,1.307826050454855
SILVER,CAP_DEFAULT_RR2,capitulation,2017-06-26 08:00:00,DEV_2015_2021,2.0,120,capitulation,,,,4.759815844545206,3.7878687159835023,0.46282973621103274,0.5371702637889673,0.5371702637889673,17.04663876399854,16.236477926819347,2017-06-26 12:00:00,16.491,17.000044146361304,2017-07-03 12:00:00,16.236477926819347,stop,32,0.25452207318065234,-1.0,-1.1375126312724875,1.579430793472569,1.5715729288284173
SILVER,CAP_DEFAULT_RR2,capitulation,2017-07-05 08:00:00,DEV_2015_2021,2.0,120,capitulation,,,,7.55879463027859,1.8023403254678831,0.4540816326530549,0.5255102040816322,0.5255102040816322,16.899468508157618,15.849813125630266,2017-07-05 12:00:00,15.984,16.252373748739465,2017-07-06 20:00:00,15.849813125630266,stop,9,0.13418687436973364,-1.0,-1.2608302798943092,1.3637697491616807,6.6474459904492225
USDJPY,CAP_DEFAULT_RR2,capitulation,2017-08-01 12:00:00,DEV_2015_2021,2.0,120,capitulation,,,,5.214389692045609,1.9466666874879985,0.23318385650225207,0.6143497757847582,0.6143497757847582,111.76091860521285,109.83308390502853,2017-08-01 16:00:00,110.33,111.32383218994293,2017-08-09 00:00:00,109.83308390502853,stop,34,0.4969160949714677,-1.0,-1.0201241217605663,1.4449119424099761,1.1812859473463182
USDJPY,CAP_DEFAULT_RR2,capitulation,2017-08-18 12:00:00,DEV_2015_2021,2.0,120,capitulation,,,,6.192389509707312,2.0905253587758836,0.2815656565656547,0.8901515151515113,0.6085858585858565,110.96769851501209,108.50728696570515,2017-08-18 16:00:00,109.306,110.9034260685897,2017-08-28 20:00:00,108.50728696570515,stop,40,0.798713034294849,-1.0,-1.0125201412404887,0.6710795704908131,1.2169577285766136
SILVER,CAP_DEFAULT_RR2,capitulation,2017-10-06 12:00:00,DEV_2015_2021,2.0,120,capitulation,,,,4.7888149589698825,4.581731068852289,0.37476459510357285,0.9133709981167557,0.5386064030131829,17.042060751434608,16.293026234843317,2017-10-06 16:00:00,16.808,17.837947530313365,2017-11-03 00:00:00,17.12,time,121,0.5149737651566824,0.605856105902937,0.5378914786381844,1.2524909881647202,0.4252643820280238
XAUUSD,CAP_DEFAULT_RR2,capitulation,2017-10-06 12:00:00,DEV_2015_2021,2.0,120,capitulation,,,,4.5100913001409335,3.1500243993388723,0.3886604774535838,0.918501326259945,0.5298408488063612,1292.800174098895,1259.384183873499,2017-10-06 16:00:00,1274.431,1304.524632253002,2017-10-16 04:00:00,1304.524632253002,target,36,15.046816126500971,2.0,1.9767392651669542,2.0881493955829025,0.16162887746841634
