strategy,label,trades,win_rate,total_r,avg_r,median_r,pf,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,oos_trades,oos_total_r
SQZ_WIDE_RR2,SQZ_WIDE_RR2,111,46.846846846846844,40.336180387703905,0.36338901250183697,-1.0039726445546582,1.6767441390697269,7.329202635145404,6,1.4160592400817242,0.8563808977923046,24,13.868175787588145
SQZ_DEFAULT_RR2,SQZ_DEFAULT_RR2,107,46.728971962616825,39.55434086034252,0.36966673701254693,-1.0039726445546582,1.6868426067588091,6.322321434832571,6,1.4237343708072527,0.8583846552908578,24,13.868175787588145
SQZ_STRICT_RR2,SQZ_STRICT_RR2,43,53.48837209302325,24.71821071987378,0.5748421097645066,1.8807020891515542,2.2109288791606927,3.0865492191086927,3,1.3774572690281388,0.8004517591449976,9,8.894942922956865
SQZ_DEFAULT_RR15,SQZ_DEFAULT_RR15,107,47.66355140186916,18.578712007212637,0.17363282249731438,-1.003751347715486,1.3283972114030482,8.776279364934163,6,1.2214416816722338,0.838205724044586,24,8.10937874613728
CAP_DEFAULT_RR15,CAP_DEFAULT_RR15,177,47.45762711864407,18.375990557036204,0.10381915568947007,-1.0060800486859565,1.188639141484817,15.824454967004034,8,1.0971498938006605,0.9864046499805117,24,12.917148534623376
CAP_DEFAULT_RR2,CAP_DEFAULT_RR2,175,38.285714285714285,6.455681981574248,0.03688961132328142,-1.010576809293191,1.0571349800996979,26.462644208203912,12,1.2931078671857394,1.067606977423594,24,14.41714853462339
CAP_STRICT_RR2,CAP_STRICT_RR2,56,46.42857142857143,6.281417926781583,0.11216817726395685,-1.005499099557366,1.2027057267639258,10.683251058072718,6,1.1038972912108729,0.8950020641533092,7,4.947784289995349
CAP_NO_D1_RR2,CAP_NO_D1_RR2,262,37.404580152671755,5.632794448364493,0.021499215451772875,-1.010064177115178,1.0329270918274602,35.870503118367104,9,1.258466917947525,1.0700391763230446,49,20.13586844158237
