bucket,n,wr,avg_r,total_r,pf,expectancy,max_dd,max_loss_streak,sharpe
strict_V_naive_all,39,30.76923076923077,-0.18370751810293343,-7.164593206014404,0.7226634935971981,-0.18370751810293343,10.143667549978549,7,-0.9153348706931406
structure_IS,99,55.55555555555556,0.6036704863190038,59.76337814558138,2.551284815852245,0.6036704863190038,6.669623079868975,7,4.299922484334771
structure_OOS,15,66.66666666666666,0.4842056093744303,7.263084140616455,2.437942659822636,0.4842056093744303,2.0162025134292705,2,1.557849062571074
structure_ALL,114,57.01754385964912,0.5879514235631387,67.02646228619781,2.5381470194434987,0.5879514235631387,6.669623079868975,7,4.5864479086458925
