symbol,timeframe,signal_time,direction,grade,risk_weight,score,reasons,trigger_level,stop,wall_ratio,wall_level,wall_dist_atr,channel_level,channel_dist_atr,slope_atr_per_bar,retrace,time_ratio,wave3_vs_wave1,signal_body_ratio,pivots,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,weighted_r_after_cost,year,sample
AUDJPY,H4,2017-09-01 12:00:00,long,half,0.5,7.0,"A-break,deep-retrace,wall-reaction,too-fast-pullback,break-candle,wave3-strength",87.803,86.87515044947138,0.618,86.99342,0.1340394699749269,87.30899999999998,0.9409867407625427,0.13040848852959666,0.6580152671755674,0.23076923076923078,1.2596153846153963,0.6053748231965947,5867-5875-5878-5891-5894,2017-09-01 16:00:00,87.835,90.71454865158584,2017-09-05 00:00:00,86.87515044947138,SL,9,0.9598495505286166,-1.0,-1.0130228742547251,-0.5065114371273626,2017,IS_2015_2024
CHFJPY,H4,2017-09-05 08:00:00,short,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,break-candle,wave3-strength",113.946,114.79596915162271,0.764,114.64582399999999,0.24623077165652774,114.57584615384614,0.45092924933806156,-0.10463178689729558,0.8558951965065598,0.3333333333333333,0.820053715308857,0.6949152542373238,5891-5899-5904-5910-5912,2017-09-05 12:00:00,113.914,111.26809254513186,2017-09-12 20:00:00,114.79596915162271,SL,33,0.8819691516227124,-1.0,-1.0226765300840883,-1.0226765300840883,2017,IS_2015_2024
XAUUSD,H4,2017-09-07 12:00:00,long,half,0.5,7.0,"A-break,deep-retrace,wall-reaction,break-candle",1344.328,1330.481516929878,0.736,1331.029216,0.09727176172687992,1336.914619047619,0.9092325051206517,0.22778656683651247,0.7045215562565746,3.0,0.4374636839047047,0.7802916978309715,5849-5863-5870-5872-5878,2017-09-07 16:00:00,1346.981,1396.4794492103663,2017-09-11 16:00:00,1330.481516929878,SL,13,16.499483070122096,-1.0,-1.021212785789267,-0.5106063928946335,2017,IS_2015_2024
SILVER,H4,2017-09-15 20:00:00,short,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,break-candle",17.583,17.861932064979115,0.736,17.85532,0.13694530302731422,17.8396,0.0050347537877868795,-0.10572982954314437,0.6918918918918906,0.2857142857142857,0.7459677419354879,0.5849056603773939,5886-5899-5906-5913-5915,2017-09-17 20:00:00,17.562,16.66220380506266,2017-09-29 16:00:00,16.66220380506266,TP,60,0.29993206497911373,3.0,2.8833069081745646,2.8833069081745646,2017,IS_2015_2024
GBPJPY,H4,2017-10-05 04:00:00,short,half,0.5,8.0,"A-break,deep-retrace,wall-reaction,time-balanced,break-candle",149.01,149.94974674334577,0.736,149.87848,0.04177548212060071,149.4805882352941,0.8576899022095331,-0.17818673937375246,0.7203389830508625,0.5,0.5244444444444475,0.7613636363636583,7525-7539-7542-7548-7551,2017-10-05 08:00:00,148.54,144.31075976996266,2017-10-22 20:00:00,149.94974674334577,SL,72,1.409746743345778,-1.0,-1.0141869453463077,-0.5070934726731539,2017,IS_2015_2024
SILVER,H4,2017-10-13 12:00:00,long,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,time-balanced,break-candle",17.251,17.085599374004126,0.736,17.098648,0.05606661405325604,17.10509756097561,0.011497856431163711,0.12800946826665838,0.7101449275362391,0.6666666666666666,0.2957142857142871,0.7324840764331335,5991-6025-6032-6035-6037,2017-10-13 16:00:00,17.315,18.003201877987628,2017-10-17 04:00:00,17.085599374004126,SL,10,0.22940062599587563,-1.0,-1.152571510422249,-1.152571510422249,2017,IS_2015_2024
XAUUSD,H4,2017-10-13 12:00:00,long,normal,1.0,9.0,"A-break,half-retrace,wall-reaction,diagonal-return,time-balanced,break-candle",1297.431,1288.7182476561331,0.618,1289.463126,0.038273685299982194,1290.52725,0.20433652888543058,0.27309847824313715,0.6049794462111174,0.6666666666666666,0.3838573299988078,0.6519515936594505,6013-6026-6033-6036-6038,2017-10-13 16:00:00,1300.072,1334.1332570316001,2017-10-17 04:00:00,1288.7182476561331,SL,10,11.353752343866745,-1.0,-1.0308268129689482,-1.0308268129689482,2017,IS_2015_2024
EURJPY,H4,2017-10-20 00:00:00,long,half,0.5,8.0,"A-break,deep-retrace,wall-reaction,gentle-channel,too-fast-pullback,break-candle,wave3-strength",133.6,132.44398721397,0.618,132.51232,0.007033186454708788,132.14857142857144,1.0956872986719035,0.0779540370596693,0.619318181818187,0.09090909090909091,2.51428571428564,0.536585365853623,6018-6021-6025-6036-6037,2017-10-20 04:00:00,133.7,137.46803835808998,2017-10-27 12:00:00,132.44398721397,SL,33,1.2560127860299986,-1.0,-1.0099521279870873,-0.5049760639935437,2017,IS_2015_2024
CHFJPY,H4,2017-10-22 20:00:00,long,half,0.5,8.0,"A-break,half-retrace,wall-reaction,gentle-channel,break-candle,wave3-strength",115.552,114.96913798770554,0.5,115.031,0.013897606018213382,114.63755555555558,1.3530863637159873,0.03165565815256149,0.5038387715930949,0.2727272727272727,1.699836867862973,0.5990338164251161,6096-6101-6105-6116-6119,2017-10-23 00:00:00,115.684,117.82858603688338,2017-10-24 16:00:00,114.96913798770554,SL,10,0.7148620122944607,-1.0,-1.0279774273300901,-0.5139887136650451,2017,IS_2015_2024
GBPJPY,H4,2017-10-25 08:00:00,long,half,0.5,8.0,"A-break,half-retrace,wall-reaction,channel-kairi,gentle-channel,time-balanced,break-candle,wave3-strength",150.44,148.9958480537337,0.5,149.175,0.1742854083220951,148.11461538461535,2.289842133954462,0.02502559709239527,0.5296442687747047,1.375,1.5617283950617522,0.8944723618090545,7606-7616-7619-7627-7638,2017-10-25 12:00:00,151.15,157.6124558387989,2017-10-27 08:00:00,148.9958480537337,SL,11,2.154151946266296,-1.0,-1.0092843961330802,-0.5046421980665401,2017,IS_2015_2024
SILVER,H4,2017-10-26 16:00:00,short,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,time-balanced,break-candle",16.797,17.044937916780277,0.618,17.00712,0.1732214290991139,17.005142857142857,0.1935107366374686,-0.10408532046408862,0.6676470588235306,0.625,0.792540792540795,0.7679558011049799,6070-6081-6084-6092-6097,2017-10-26 20:00:00,16.772,15.953186249659161,2017-11-01 12:00:00,17.044937916780277,SL,23,0.272937916780279,-1.0,-1.128234290101129,-1.128234290101129,2017,IS_2015_2024
USDJPY,H4,2017-11-09 16:00:00,short,normal,1.0,9.0,"A-break,deep-retrace,wall-reaction,near-diagonal,break-candle,wave3-strength",113.393,114.1356378669946,0.736,114.089256,0.07539501570652841,113.844,0.7945278282958301,-0.17557646205644203,0.713530655391119,0.42857142857142855,0.9104908565928745,0.8501683501683306,6189-6194-6197-6204-6207,2017-11-09 20:00:00,113.173,110.28508639901621,2017-12-07 04:00:00,112.545,time_exit,120,0.9626378669945979,0.6523740874235985,0.6419859650124041,0.6419859650124041,2017,IS_2015_2024
AUDJPY,H4,2017-11-13 08:00:00,short,half,0.5,8.0,"A-break,half-retrace,wall-reaction,channel-kairi,gentle-channel,time-balanced,break-candle,wave3-strength",86.788,87.29678668767477,0.5,87.22749999999999,0.09578221541815922,87.65066666666667,1.6289769686001296,-0.009510290892575175,0.5267349260523384,0.75,1.1581027667984465,0.7362204724409624,6195-6199-6207-6211-6214,2017-11-13 12:00:00,86.692,84.87763993697567,2017-11-17 08:00:00,84.87763993697567,TP,23,0.6047866876747747,3.0,2.9793315556464255,1.4896657778232127,2017,IS_2015_2024
EURJPY,H4,2017-11-14 00:00:00,long,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,too-fast-pullback,break-candle,wave3-strength",132.57,131.8657942242689,0.618,131.9211,0.003901652199303894,131.83200000000002,0.3121321759418921,0.08512695707509813,0.6190476190476345,0.18181818181818182,1.2499999999999747,0.545454545454569,6125-6129-6130-6141-6143,2017-11-14 04:00:00,132.62,134.8826173271933,2017-11-20 00:00:00,131.8657942242689,SL,24,0.7542057757310943,-1.0,-1.016573726166273,-1.016573726166273,2017,IS_2015_2024
USDJPY,H4,2017-12-07 16:00:00,long,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,near-diagonal,gentle-channel,time-balanced,break-candle,wave3-strength",113.089,111.93282068897794,0.618,112.050142,0.17115580393921745,111.786,0.6200212000878093,0.07076328914045957,0.6519928613920317,1.6666666666666667,0.9071775499190445,0.7673076923076789,6286-6305-6310-6316-6326,2017-12-07 20:00:00,113.136,116.74553793306616,2018-01-05 16:00:00,113.14,time_exit,120,1.2031793110220548,0.0033245252501948705,-0.004986787875274589,-0.004986787875274589,2017,IS_2015_2024
USDJPY,H4,2018-01-15 00:00:00,short,half,0.5,8.0,"A-break,deep-retrace,wall-reaction,time-balanced,break-candle",111.044,111.76177497943257,0.764,111.678884,0.0451517451546171,111.20344444444444,1.4652976600037875,-0.250743461411744,0.7821901323706417,1.6666666666666667,0.392536608408128,0.7060931899641587,6460-6474-6478-6481-6486,2018-01-15 04:00:00,110.746,107.69867506170226,2018-02-09 16:00:00,108.579,time_exit,120,1.015774979432578,2.1333465027958347,2.1235018027367953,1.0617509013683977,2018,IS_2015_2024
AUDJPY,H4,2018-01-17 16:00:00,long,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,break-candle,wave3-strength",88.415,87.6574776764971,0.736,87.662072,0.21316417847837932,87.66499999999999,0.20238968747948335,0.06697258749320334,0.6793743890518088,0.36363636363636365,1.1664766248574678,0.9472182596290931,6475-6478-6485-6496-6500,2018-01-17 20:00:00,88.975,92.92756697050869,2018-01-30 04:00:00,87.6574776764971,SL,52,1.3175223235028994,-1.0,-1.009487505279421,-1.009487505279421,2018,IS_2015_2024
GBPJPY,H4,2018-01-22 16:00:00,long,half,0.5,7.0,"A-break,half-retrace,wall-reaction,channel-kairi,time-balanced,break-candle,wave3-strength",154.54,153.01717852916255,0.618,152.98264,0.2675291814622241,153.87000000000003,1.5964366984239897,0.20452963241581315,0.567460317460313,0.5833333333333334,0.8719723183390896,0.8876404494381785,7974-7990-7993-8005-8012,2018-01-22 20:00:00,155.16,161.58846441251234,2018-01-29 12:00:00,153.01717852916255,SL,29,2.142821470837447,-1.0,-1.0093334887073748,-0.5046667443536874,2018,IS_2015_2024
AUDJPY,H4,2018-02-08 16:00:00,short,half,0.5,9.0,"A-break,deep-retrace,wall-reaction,gentle-channel,time-balanced,wave3-strength",84.989,86.827028667354,0.736,86.84445600000001,0.23434711341497727,87.15290909090909,0.8550544318739892,-0.089822791196004,0.6898056326854382,1.0,2.2290008841732982,0.4251497005988164,6575-6582-6586-6590-6594,2018-02-08 20:00:00,84.888,79.07091399793802,2018-03-08 04:00:00,82.839,time_exit,120,1.9390286673539947,1.0567146502254035,1.0502681235646882,0.5251340617823441,2018,IS_2015_2024
CHFJPY,H4,2018-02-12 12:00:00,short,half,0.5,6.0,"A-break,deep-retrace,wall-reaction,channel-kairi,break-candle",115.619,116.73010796712417,0.618,116.610272,0.06492992582838539,115.70185714285714,1.9239600977801972,-0.19455940511665717,0.6377805486284268,3.0,0.7019693654266965,0.8843930635838756,6579-6592-6593-6597-6609,2018-02-12 16:00:00,115.579,112.12567609862747,2018-03-07 16:00:00,112.12567609862747,TP,105,1.151107967124176,3.0,2.9826254351709713,1.4913127175854857,2018,IS_2015_2024
USDJPY,H4,2018-02-13 04:00:00,short,normal,1.0,9.0,"A-break,half-retrace,wall-reaction,diagonal-return,break-candle,wave3-strength",108.045,108.89007674509361,0.618,108.826152,0.04397615404513806,108.70085714285715,0.2772683619750795,-0.17324694215880954,0.6044303797468341,3.5,0.9798449612403128,0.8918918918918823,6602-6606-6609-6611-6618,2018-02-13 08:00:00,107.755,104.34976976471916,2018-03-12 16:00:00,106.356,time_exit,120,1.1350767450936132,1.2325157801419155,1.2237058031573496,1.2237058031573496,2018,IS_2015_2024
EURJPY,H4,2018-02-28 04:00:00,short,half,0.5,9.0,"A-break,half-retrace,wall-reaction,gentle-channel,time-balanced,break-candle,wave3-strength",130.95,132.2114496113614,0.618,132.23543999999998,0.2666057877570112,132.67692307692306,1.49986169203688,-0.03652958275734578,0.57211538461538,0.8,1.3333333333333395,0.5925925925926199,6547-6558-6573-6588-6600,2018-02-28 08:00:00,130.86,126.80565116591589,2018-03-13 08:00:00,132.2114496113614,SL,56,1.3514496113613745,-1.0,-1.009249327459125,-0.5046246637295625,2018,IS_2015_2024
CHFJPY,H4,2018-03-08 08:00:00,short,half,0.5,7.0,"A-break,half-retrace,wall-reaction,channel-kairi,gentle-channel,break-candle,wave3-strength",112.3,113.55667961508807,0.5,113.3805,0.24280703417681035,114.17688235294118,1.6437025969293935,-0.022434394549477425,0.5474317445627053,0.36363636363636365,2.5695600475624456,0.8357348703170007,6668-6671-6685-6707-6715,2018-03-08 12:00:00,112.1,107.72996115473576,2018-04-04 20:00:00,111.211,time_exit,120,1.4566796150880776,0.6102920579047457,0.5965622028337657,0.29828110141688285,2018,IS_2015_2024
GBPJPY,H4,2018-03-13 04:00:00,long,half,0.5,8.0,"A-break,half-retrace,wall-reaction,channel-kairi,gentle-channel,time-balanced,break-candle,wave3-strength",148.48,147.30992331239702,0.5,147.42000000000002,0.040098481342027675,146.53500000000003,1.734259318041771,0.03508617117425997,0.5094339622641492,1.0,1.5142857142856911,1.0,8215-8218-8223-8228-8233,2018-03-13 08:00:00,148.55,152.270230062809,2018-03-16 04:00:00,147.30992331239702,SL,17,1.2400766876029934,-1.0,-1.0161280348222985,-0.5080640174111493,2018,IS_2015_2024
AUDJPY,H4,2018-03-28 16:00:00,long,normal,1.0,12.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,time-balanced,break-candle,wave3-strength",81.893,80.66809112070996,0.764,80.867712,0.2833967798561716,80.657,0.24174658475844985,0.018869762875104668,0.8487332339791333,1.0,1.3935617860851581,0.7938931297709849,6792-6796-6799-6806-6813,2018-03-28 20:00:00,81.922,85.68372663787011,2018-04-25 04:00:00,82.639,time_exit,120,1.2539088792900372,0.5718118850916535,0.5618430586430633,0.5618430586430633,2018,IS_2015_2024
GBPJPY,H4,2018-03-28 16:00:00,long,half,0.5,7.0,"A-break,half-retrace,wall-reaction,gentle-channel,too-fast-pullback,break-candle,wave3-strength",150.45,148.7804100139395,0.5,149.05,0.23448341109190235,148.13681818181817,1.2949879294392455,0.04796251590515643,0.5500000000000005,0.13333333333333333,0.8615384615384563,0.9264705882352782,8264-8279-8286-8301-8303,2018-03-28 20:00:00,150.57,155.93876995818147,2018-04-02 12:00:00,148.7804100139395,SL,17,1.7895899860604914,-1.0,-1.0111757442519047,-0.5055878721259524,2018,IS_2015_2024
USDJPY,H4,2018-04-05 04:00:00,long,half,0.5,6.0,"A-break,deep-retrace,wall-reaction,channel-kairi,wave3-strength",107.009,105.59980169786012,0.764,105.72166,0.2456828773030576,106.712,4.008590095185794,0.2197441963711638,0.8023738872403573,3.8,1.323644933228585,0.42812499999999154,6799-6809-6811-6816-6835,2018-04-05 08:00:00,107.057,111.42859490641966,2018-05-02 16:00:00,109.921,time_exit,120,1.4571983021398864,1.9654154110626114,1.9585529270854438,0.9792764635427219,2018,IS_2015_2024
GBPJPY,H4,2018-04-10 08:00:00,long,half,0.5,7.0,"A-break,half-retrace,wall-reaction,diagonal-return,too-fast-pullback,break-candle",151.46,150.51414300793994,0.5,150.66000000000003,0.1083959020357852,150.81368421052633,0.4415706746088421,0.17229243376210582,0.5312499999999983,0.09090909090909091,0.6986899563318777,0.6093749999999646,8329-8344-8348-8359-8360,2018-04-10 12:00:00,151.68,155.17757097618022,2018-04-27 08:00:00,150.51414300793994,SL,79,1.1658569920600712,-1.0,-1.0171547626648803,-0.5085773813324401,2018,IS_2015_2024
AUDJPY,H4,2018-04-30 16:00:00,short,normal,1.0,12.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,time-balanced,break-candle,wave3-strength",82.374,82.76066943740639,0.618,82.705866,0.08418297848253738,82.66966666666667,0.27306160120988177,-0.104934500677278,0.6480446927374208,1.0,0.8390625000000088,0.6196581196580792,6933-6939-6942-6948-6954,2018-04-30 20:00:00,82.29,80.87799168778085,2018-05-14 04:00:00,82.76066943740639,SL,58,0.4706694374063858,-1.0,-1.0265579173121366,-1.0265579173121366,2018,IS_2015_2024
EURJPY,H4,2018-05-03 08:00:00,short,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,time-balanced,break-candle",131.52,132.11352760296296,0.618,132.03294,0.06687423477358866,131.94272727272727,0.42050302159638336,-0.1995607560118138,0.6385542168674835,1.0,0.5187499999999919,0.8658536585366022,6849-6867-6871-6875-6879,2018-05-03 12:00:00,130.9,127.25941719111114,2018-05-25 12:00:00,127.25941719111114,TP,98,1.2135276029629551,3.0,2.989699451442663,2.989699451442663,2018,IS_2015_2024
USDJPY,H4,2018-05-15 08:00:00,long,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,near-diagonal,gentle-channel,time-balanced,break-candle,wave3-strength",110.017,109.10717309879897,0.736,109.14263199999999,0.03497036907412113,108.95139999999998,0.7488317715908033,0.026877311841736348,0.7281144781144724,0.8888888888888888,1.8562500000000022,0.667692307692298,6986-6989-6996-7005-7013,2018-05-15 12:00:00,110.101,113.0824807036031,2018-05-24 12:00:00,109.10717309879897,SL,43,0.9938269012010323,-1.0,-1.010062114426472,-1.010062114426472,2018,IS_2015_2024
CHFJPY,H4,2018-05-17 04:00:00,long,normal,1.0,10.0,"A-break,half-retrace,wall-reaction,diagonal-return,time-balanced,break-candle,wave3-strength",110.422,109.86368077911467,0.5,109.957,0.1648364650377193,109.9919090909091,0.29865718929676993,0.2129282878183204,0.5462365591397845,0.8,0.8611111111111056,0.8409090909091119,7010-7019-7021-7026-7030,2018-05-17 08:00:00,110.538,112.56095766265597,2018-05-28 12:00:00,109.86368077911467,SL,45,0.674319220885323,-1.0,-1.0296595431074202,-1.0296595431074202,2018,IS_2015_2024
GBPJPY,H4,2018-07-10 16:00:00,long,normal,1.0,9.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,too-fast-pullback,wave3-strength",147.56,146.07010647048742,0.618,146.25602,0.20346507075456616,146.37571428571422,0.4570956301355077,0.08173233121629936,0.6635071090047377,0.043478260869565216,1.8034188034188343,0.3448275862068864,8725-8730-8732-8755-8756,2018-07-10 20:00:00,147.63,152.30968058853773,2018-07-20 00:00:00,146.07010647048742,SL,43,1.5598935295125784,-1.0,-1.0128213878842303,-1.0128213878842303,2018,IS_2015_2024
USDJPY,H4,2018-07-11 12:00:00,long,half,0.5,8.0,"A-break,half-retrace,wall-reaction,channel-kairi,gentle-channel,time-balanced,break-candle,wave3-strength",111.353,110.71576409552432,0.618,110.732528,0.15392769787054764,110.39384210526316,1.6662606080027673,0.016686107640083974,0.5836653386454222,0.5,1.9802761341223056,0.46015037593984137,7246-7259-7265-7273-7277,2018-07-11 16:00:00,111.526,113.95670771342702,2018-07-25 16:00:00,110.71576409552432,SL,62,0.8102359044756753,-1.0,-1.0123420845024909,-0.5061710422512454,2018,IS_2015_2024
AUDJPY,H4,2018-07-12 12:00:00,long,half,0.5,7.0,"A-break,half-retrace,wall-reaction,gentle-channel,too-fast-pullback,break-candle,wave3-strength",83.159,82.00768368090814,0.618,81.992834,0.24131404138872875,81.70700000000002,1.158959754960089,0.05818876886053594,0.5781664016958177,0.043478260869565216,1.7264409881061247,0.8636363636363578,7237-7242-7253-7276-7277,2018-07-12 16:00:00,83.38,87.49694895727555,2018-07-24 00:00:00,82.00768368090814,SL,46,1.3723163190918513,-1.0,-1.0091086871343633,-0.5045543435671817,2018,IS_2015_2024
CHFJPY,H4,2018-07-17 08:00:00,long,normal,1.0,12.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,time-balanced,break-candle,wave3-strength",112.966,111.80597278078297,0.764,111.917028,0.2122689210136495,111.92508000000001,0.23982404695682544,0.0811733218295602,0.8091769847050239,1.0,1.176520994001704,0.7734374999999916,7251-7274-7276-7283-7290,2018-07-17 12:00:00,113.1,116.98208165765108,2018-07-24 04:00:00,111.80597278078297,SL,29,1.2940272192170283,-1.0,-1.0154556254327567,-1.0154556254327567,2018,IS_2015_2024
SILVER,H4,2018-07-17 12:00:00,short,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,time-balanced,break-candle",15.66,15.886164173032283,0.618,15.861468,0.0754306156484378,15.859789473684211,0.09481400104067401,-0.13249648863376642,0.6380368098159505,0.8333333333333334,0.7180616740088107,0.6326530612244935,7208-7224-7227-7233-7238,2018-07-17 16:00:00,15.6,14.74150748090315,2018-08-14 00:00:00,15.028,time_exit,120,0.28616417303228303,1.9988525954836078,1.8765451814242955,1.8765451814242955,2018,IS_2015_2024
XAUUSD,H4,2018-07-17 12:00:00,short,half,0.5,7.0,"A-break,deep-retrace,wall-reaction,channel-kairi,time-balanced,break-candle",1236.338,1246.4230703630903,0.764,1245.6511600000001,0.033761355737234766,1239.3749,1.686724569556785,-0.22810022823100345,0.7538966365873678,0.8333333333333334,0.7818613302546429,0.8296477754237231,7218-7225-7228-7234-7239,2018-07-17 16:00:00,1227.489,1170.686788910729,2018-08-14 00:00:00,1195.069,time_exit,120,18.934070363090314,1.7122572895471515,1.6937720936390166,0.8468860468195083,2018,IS_2015_2024
CHFJPY,H4,2018-07-26 04:00:00,short,normal,1.0,8.0,"A-break,deep-retrace,wall-reaction,near-diagonal,break-candle",111.728,112.21154460072988,0.736,112.196096,0.15086539613695746,111.97152000000001,0.8145080710061676,-0.1533758073332363,0.6808176100628934,0.375,0.4488355681016296,0.8486238532110059,7304-7326-7329-7337-7340,2018-07-26 08:00:00,111.558,109.59736619781039,2018-07-30 12:00:00,112.21154460072988,SL,14,0.6535446007298731,-1.0,-1.0306023490633607,-1.0306023490633607,2018,IS_2015_2024
USDJPY,H4,2018-08-10 04:00:00,short,half,0.5,7.0,"A-break,half-retrace,wall-reaction,gentle-channel,wave3-strength",110.707,111.23117997299275,0.618,111.183478,0.0021893032643789875,111.41799999999999,1.0763311028099447,-0.02748079411429923,0.6173800259403538,0.25,1.449248120300763,0.37476459510357035,7391-7398-7399-7407-7409,2018-08-10 08:00:00,110.668,108.97846008102178,2018-08-14 16:00:00,111.23117997299275,SL,15,0.5631799729927423,-1.0,-1.0177563132205338,-0.5088781566102669,2018,IS_2015_2024
EURJPY,H4,2018-09-20 08:00:00,long,half,0.5,6.0,"A-break,half-retrace,wall-reaction,near-diagonal,too-fast-pullback,break-candle",131.64,130.75375859392764,0.5,130.87,0.09916370947219119,131.05714285714285,0.5631082073600058,0.15818972701519401,0.5259740259740117,0.07142857142857142,0.6637931034482663,0.8253968253968476,7452-7469-7473-7487-7488,2018-09-20 12:00:00,131.84,135.0987242182171,2018-10-02 08:00:00,130.75375859392764,SL,47,1.0862414060723609,-1.0,-1.0115075709046908,-0.5057537854523454,2018,IS_2015_2024
GBPJPY,H4,2018-09-20 08:00:00,long,half,0.5,6.0,"A-break,half-retrace,wall-reaction,too-fast-pullback,break-candle,wave3-strength",148.45,147.20149441571317,0.5,147.355,0.11607646642223536,147.9463157894737,1.3640373279096558,0.19771876577192365,0.5251141552511317,0.125,0.8795180722891525,1.0,9031-9046-9050-9066-9068,2018-09-20 12:00:00,148.91,154.03551675286047,2018-09-21 12:00:00,147.20149441571317,SL,6,1.7085055842868258,-1.0,-1.0117061367454239,-0.5058530683727119,2018,IS_2015_2024
SILVER,H4,2018-09-21 00:00:00,long,normal,1.0,10.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,too-fast-pullback,break-candle,wave3-strength",14.346,14.14482788641501,0.618,14.172342,0.11617457029884039,14.161777777777777,0.0024962841981908857,0.08362552063884704,0.6548042704626296,0.18181818181818182,1.1611570247933867,0.8205128205128275,7514-7519-7523-7534-7536,2018-09-21 04:00:00,14.386,15.109516340754967,2018-09-21 12:00:00,14.14482788641501,SL,2,0.24117211358498913,-1.0,-1.1451245729853676,-1.1451245729853676,2018,IS_2015_2024
USDJPY,H4,2018-09-25 04:00:00,long,normal,1.0,9.0,"A-break,half-retrace,wall-reaction,near-diagonal,time-balanced,break-candle,wave3-strength",112.873,112.34770314225683,0.618,112.359442,0.12276862534024327,112.2694,0.5552880933300773,0.12136919686972372,0.5872442839951838,1.25,1.0599489795918324,0.7131782945737954,7581-7589-7596-7600-7605,2018-09-25 08:00:00,112.933,114.68889057322953,2018-10-10 20:00:00,112.34770314225683,SL,71,0.5852968577431739,-1.0,-1.0170853471493928,-1.0170853471493928,2018,IS_2015_2024
GBPJPY,H4,2018-10-23 12:00:00,short,half,0.5,9.0,"A-break,deep-retrace,near-wall,gentle-channel,time-balanced,break-candle,wave3-strength",145.79,147.63609281863998,0.764,147.30272,0.4723928559017361,147.0127272727273,1.0751317358167372,-0.11242590207574285,0.8787878787878753,1.8,1.0259067357513012,0.6868686868686588,9167-9187-9189-9194-9203,2018-10-23 16:00:00,145.51,139.13172154408002,2018-11-05 16:00:00,147.63609281863998,SL,55,2.1260928186399894,-1.0,-1.009406927028132,-0.504703463514066,2018,IS_2015_2024
CHFJPY,H4,2018-10-24 20:00:00,short,normal,1.0,11.0,"A-break,deep-retrace,wall-reaction,near-diagonal,gentle-channel,time-balanced,break-candle,wave3-strength",112.477,113.27498272768757,0.764,113.196688,0.061337086930229726,113.378,0.5459777834000905,-0.011444319590696536,0.7834394904458651,0.5,1.0,0.649289099526073,7718-7720-7730-7738-7742,2018-10-25 00:00:00,112.343,109.5470518169373,2018-11-07 00:00:00,113.27498272768757,SL,56,0.9319827276875685,-1.0,-1.0214596251688421,-1.0214596251688421,2018,IS_2015_2024
AUDJPY,H4,2018-10-26 00:00:00,short,normal,1.0,12.0,"A-break,deep-retrace,wall-reaction,diagonal-return,gentle-channel,time-balanced,break-candle,wave3-strength",78.99,79.87476208979697,0.764,79.783796,0.05847199379766487,79.83966666666666,0.10322218927516569,-0.06849322839755993,0.7834456207892262,0.6,0.8174665617623925,0.9397260273972453,7731-7739-7743-7748-7751,2018-10-26 04:00:00,78.872,75.86371373060908,2018-10-30 00:00:00,79.87476208979697,SL,12,1.002762089796974,-1.0,-1.012465568979098,-1.012465568979098,2018,IS_2015_2024
EURJPY,H4,2018-10-26 00:00:00,short,normal,1.0,10.0,"A-break,half-retrace,wall-reaction,diagonal-return,time-balanced,break-candle,wave3-strength",127.48,128.45770758591038,0.5,128.335,0.10878175366773607,128.53,0.36260584555923475,-0.19943321505757336,0.5263157894736812,0.6,0.8680203045685252,0.8000000000000356,7624-7632-7636-7641-7644,2018-10-26 04:00:00,127.47,124.50687724226884,2018-10-31 00:00:00,128.45770758591038,SL,17,0.9877075859103854,-1.0,-1.0126555674759419,-1.0126555674759419,2018,IS_2015_2024
USDJPY,H4,2018-10-26 12:00:00,short,half,0.5,6.0,"A-break,bad-retrace,near-wall,diagonal-return,gentle-channel,time-balanced,break-candle,wave3-strength",111.819,112.73576706998003,0.764,112.5257,0.5394255902115024,112.66175,0.04455808145715007,-0.042739384254788494,0.9243243243243314,1.3333333333333333,0.9914255091103862,0.4558823529411749,7733-7739-7745-7748-7752,2018-10-26 16:00:00,111.643,108.36469879005992,2018-10-30 04:00:00,112.73576706998003,SL,10,1.0927670699800274,-1.0,-1.009151081026054,-0.504575540513027,2018,IS_2015_2024
