time,open,high,low,close,EMA,Blocked Long,Blocked Short
1679580000,161.479,161.702,161.331,161.622,161.54522749330008,0,0
1679583600,161.622,161.748,161.368,161.402,161.53961072885693,0,0
1679587200,161.402,161.443,161.058,161.128,161.52346913164686,0,0
1679590800,161.128,161.264,160.924,160.959,161.50133308726856,0,1
1679594400,160.959,161.016,160.168,160.404,161.4583004171796,0,0
1679598000,160.404,161.018,159.942,160.462,161.41922981258432,0,0
1679601600,160.462,160.832,160.425,160.813,161.39545609444374,0,0
1679605200,160.813,160.813,160.662,160.786,161.37155585544596,0,0
1679608800,160.786,160.855,160.604,160.682,161.34451444935004,0,0
1679612400,160.682,160.718,160.53,160.716,161.31986682388535,0,0
1679616000,160.716,160.743,160.313,160.314,161.28042106608592,0,0
1679619600,160.314,160.369,159.753,160.16,161.23648298506293,0,0
1679623200,160.16,160.342,160.044,160.1,161.1919150248644,0,0
1679626800,160.1,160.251,159.936,160.092,161.1487811023207,0,0
1679630400,160.092,160.176,159.793,159.836,161.097299490465,0,0
1679634000,159.836,160.018,159.771,159.869,161.04913088299577,0,0
1679637600,159.869,160.148,159.844,160.024,161.0089296718979,0,0
1679641200,160.024,160.205,159.835,159.84,160.96308929260778,0,0
1679644800,159.84,159.882,159.046,159.214,160.89449755564277,0,1
1679648400,159.214,159.527,158.413,158.486,160.80004667110776,0,0
1679652000,158.486,158.774,158.3,158.496,160.70969189969176,0,0
1679655600,158.496,158.957,158.266,158.856,160.63699809970385,0,0
1679659200,158.856,159.065,158.518,158.974,160.57178248795074,0,0
1679662800,158.974,159.466,158.86,159.432,160.52708513548208,0,0
1679666400,159.432,159.775,159.376,159.492,160.4864935615416,0,0
1679670000,159.492,159.744,159.194,159.686,160.45510165716743,0,0
1679673600,159.686,159.994,159.638,159.798,160.4293329647295,0,0
1679677200,159.798,159.92,159.658,159.824,160.40559441709306,0,0
1679680800,159.824,159.926,159.763,159.838,160.38333581250117,0,0
1679684400,159.838,160.032,159.782,159.862,160.36289127083447,0,0
1679688000,159.862,159.962,159.828,159.871,160.34360141707626,0,0
1679864400,159.871,159.871,159.671,159.781,160.3215386164066,0,0
1679868000,159.781,160.21,159.781,160.162,160.31528220007692,0,0
1679871600,160.162,160.313,160.065,160.23,160.3119378000739,0,0
1679875200,160.23,160.236,159.767,159.959,160.2980971020318,0,0
1679878800,159.959,160.308,159.878,160.15,160.29228937254035,0,0
1679882400,160.15,160.2,159.95,160.012,160.28129763244073,0,0
1679886000,160.012,160.101,159.896,159.906,160.26658007822738,0,0
1679889600,159.906,159.966,159.811,159.962,160.25463576143414,0,0
1679893200,159.962,160.257,159.952,160.186,160.25194416294653,0,0
1679896800,160.186,160.798,160.122,160.748,160.27139733302707,0,0
1679900400,160.748,161,160.044,160.181,160.26785233957503,0,0
1679904000,160.181,160.832,160.168,160.738,160.28628950272895,0,0
1679907600,160.738,161.148,160.68,161.114,160.31874873791605,1,0
1679911200,161.114,161.301,160.996,161.219,160.35405270897817,0,0
1679914800,161.219,161.432,161.144,161.236,160.38863887725353,0,0
1679918400,161.236,161.438,161.191,161.26,160.42280990167495,0,0
1679922000,161.26,161.529,161.098,161.425,160.4621114741583,0,0
1679925600,161.425,161.722,161.197,161.389,160.49846004379916,0,0
1679929200,161.389,161.543,161.228,161.449,160.53573612051292,0,0
1679932800,161.449,161.658,161.346,161.646,160.57927588049282,0,0
1679936400,161.646,161.724,161.458,161.674,160.62220623812055,0,0
1679940000,161.674,161.852,161.582,161.699,160.66443344446876,0,0
1679943600,161.699,161.773,161.614,161.712,160.70551448586212,0,0
1679947200,161.712,161.732,161.622,161.683,160.74384725112245,0,0
1679950800,161.683,161.683,161.589,161.614,160.77797088833333,0,0
1679954400,161.614,161.656,161.516,161.532,160.8075406574183,0,0
1679958000,161.532,161.547,161.333,161.381,160.83002925908815,0,0
1679961600,161.381,161.384,160.864,161.006,160.83693007245725,0,0
1679965200,161.006,161.17,160.777,160.999,160.8432857558903,0,0
1679968800,160.999,161.061,160.906,160.922,160.84637258899264,0,0
1679972400,160.922,160.991,160.848,160.859,160.84686778158115,0,0
1679976000,160.859,160.921,160.786,160.861,160.84742198622502,0,0
1679979600,160.861,161.004,160.738,160.968,160.85215053578483,0,0
1679983200,160.968,161.438,160.968,161.291,160.86936031869521,0,0
1679986800,161.291,161.784,161.286,161.456,160.89236579639345,0,0
1679990400,161.456,161.566,161.119,161.142,160.90215537300546,0,0
1679994000,161.142,161.352,160.803,160.815,160.89873751524053,0,0
1679997600,160.815,161.352,160.786,161.236,160.91196349503502,0,0
1680001200,161.236,161.492,161.156,161.174,160.9222394364062,0,0
1680004800,161.174,161.224,160.748,160.886,160.92081828203732,0,0
1680008400,160.886,161.348,160.874,161.153,160.9299234474476,0,0
1680012000,161.153,161.62,161.113,161.458,160.9506323318614,0,0
1680015600,161.458,161.711,161.399,161.628,160.97719576982763,0,0
1680019200,161.628,161.707,161.52,161.666,161.00420770042263,0,0
1680022800,161.666,161.669,161.178,161.198,161.01180739844526,0,0
1680026400,161.198,161.37,161.13,161.349,161.02503063772193,0,0
1680030000,161.349,161.445,161.279,161.441,161.04134316173284,0,0
1680033600,161.441,161.589,161.434,161.538,161.0608199004884,0,0
1680037200,161.538,161.58,161.45,161.456,161.07631715929278,0,0
1680040800,161.456,161.512,161.356,161.412,161.0894811922617,0,0
1680044400,161.412,161.635,161.411,161.587,161.10899173374165,0,0
1680048000,161.587,162.051,161.547,161.992,161.14361950888903,1,0
1680051600,161.992,162.399,161.98,162.134,161.18245795952083,0,0
1680055200,162.134,162.431,162.128,162.352,161.2283223532651,0,0
1680058800,162.352,162.404,162.274,162.298,161.27027049627432,0,0
1680062400,162.298,162.389,162.204,162.385,161.31398537877337,0,0
1680066000,162.385,162.478,162.265,162.419,161.35731928548813,0,0
1680069600,162.419,162.653,162.332,162.552,161.40416950958664,1,0
1680073200,162.552,162.77,162.399,162.605,161.45126090136756,0,0
1680076800,162.605,162.73,162.378,162.681,161.49948596405903,0,0
1680080400,162.681,162.736,162.324,162.654,161.544761024292,0,0
1680084000,162.654,162.848,162.592,162.837,161.59543706255505,1,0
1680087600,162.837,163.375,162.816,163.113,161.6549493346117,0,0
1680091200,163.113,163.486,163.08,163.426,161.72440230188184,0,0
1680094800,163.426,163.464,163.057,163.162,161.7807786822002,0,0
1680098400,163.162,163.304,162.894,163.108,161.83282657701588,0,0
1680102000,163.108,163.401,163.104,163.362,161.89279416223096,0,0
1680105600,163.362,163.432,163.24,163.278,161.94711595979052,0,0
1680109200,163.278,163.422,163.264,163.346,162.0019741574458,0,0
1680112800,163.346,163.402,163.198,163.372,162.05570066107538,0,0
1680116400,163.372,163.612,163.267,163.55,162.11430063515084,1,0
1680120000,163.55,163.688,163.538,163.656,162.17475943377238,0,0
1680123600,163.656,163.656,163.352,163.49,162.22633749519306,0,0
1680127200,163.49,163.507,163.312,163.372,162.27126543655805,0,0
1680130800,163.372,163.402,163.173,163.174,162.30666679198714,0,0
1680134400,163.174,163.335,162.98,163.22,162.34248378053667,0,0
1680138000,163.22,163.36,163.098,163.208,162.37642559306465,0,0
1680141600,163.208,163.264,163.054,163.188,162.40825204039544,0,0
1680145200,163.188,163.277,163.15,163.24,162.44086960743874,0,0
1680148800,163.24,163.294,163.142,163.218,162.47134530910782,0,0
1680152400,163.218,163.3,163.086,163.225,162.50090039502516,0,0
1680156000,163.225,163.383,163.17,163.309,162.5325905756124,0,0
1680159600,163.309,163.57,163.016,163.529,162.57166545500016,0,0
1680163200,163.529,163.891,163.52,163.75,162.61787465284328,1,0
1680166800,163.75,163.996,163.75,163.888,162.66768348998667,0,0
1680170400,163.888,164.066,163.572,163.588,162.7037743335166,0,0
1680174000,163.588,163.669,163.25,163.574,162.73790083024144,0,0
1680177600,163.574,164.348,163.574,164.342,162.8008066800359,0,0
1680181200,164.342,164.439,164.148,164.234,162.85701033964233,0,0
1680184800,164.234,164.458,164.19,164.294,162.91336287534264,0,0
1680188400,164.294,164.312,164.045,164.132,162.9611525665057,0,0
1680192000,164.132,164.168,163.884,163.975,163.00091128938783,0,0
1680195600,163.975,164.016,163.782,163.992,163.0397775133334,0,0
1680199200,163.992,164.142,163.964,164.14,163.08292349320268,0,0
1680202800,164.14,164.312,164.077,164.312,163.13112257190062,0,0
1680206400,164.312,164.414,164.258,164.386,163.18033345143394,0,0
1680210000,164.386,164.442,164.288,164.371,163.22702625726006,0,0
1680213600,164.371,164.594,164.234,164.58,163.280084051093,1,0
1680217200,164.58,165.072,164.448,164.989,163.34710036281484,0,0
1680220800,164.989,165.475,164.934,165.214,163.42031211329268,0,0
1680224400,165.214,165.368,165.063,165.064,163.48477046179102,0,0
1680228000,165.064,165.117,164.804,164.804,163.5365049534855,0,0
1680231600,164.804,164.878,164.594,164.602,163.57828907295664,0,0
1680235200,164.602,164.777,164.529,164.554,163.6165522465662,0,0
1680238800,164.554,164.776,164.508,164.65,163.65707960944596,0,0
1680242400,164.65,165.123,164.492,165.107,163.71393923260493,0,0
1680246000,165.107,165.11,164.536,164.647,163.75052985093416,0,0
1680249600,164.647,165.112,164.222,165.076,163.80250907246614,0,0
1680253200,165.076,165.076,164.76,164.986,163.84892048138903,0,0
1680256800,164.986,165.256,164.892,165.022,163.89492359976592,0,0
1680260400,165.022,165.034,164.762,164.803,163.93053443899078,0,0
1680264000,164.803,164.946,164.494,164.903,163.9686703433441,0,0
1680267600,164.903,165.02,164.64,164.774,164.00025189850706,0,0
1680271200,164.774,164.819,164.353,164.525,164.02083025542836,0,0
1680274800,164.525,164.632,164.176,164.188,164.02738593168607,0,0
1680278400,164.188,164.248,163.922,163.938,164.02388060103172,0,0
1680282000,163.938,163.99,163.798,163.973,164.0218852833442,0,0
1680285600,163.973,163.974,163.628,163.67,164.00808586046796,0,0
1680289200,163.67,163.8,163.652,163.786,163.99937661103783,0,0
1680292800,163.786,163.802,163.666,163.774,163.99053831256575,0,0
1680469200,163.774,164.469,163.774,164.35,164.00463484932789,0,0
1680472800,164.35,164.357,163.94,164.074,164.00735505131502,0,0
1680476400,164.074,164.1,163.714,163.845,164.00098818655758,0,0
1680480000,163.845,163.852,163.456,163.727,163.99024355179063,0,0
1680483600,163.727,163.743,163.428,163.674,163.97784184387726,0,0
1680487200,163.674,163.726,163.535,163.715,163.96753432058796,0,0
1680490800,163.715,163.9,163.714,163.832,163.96221924919234,0,0
1680494400,163.832,163.944,163.766,163.916,163.96040672961618,0,0
1680498000,163.916,164.038,163.8,163.958,163.96031234806262,0,0
1680501600,163.958,164.348,163.914,164.264,163.97222166774642,0,0
1680505200,164.264,164.588,164.24,164.562,163.99535022979558,0,0
1680508800,164.562,164.616,164.327,164.574,164.01804237764674,0,0
1680512400,164.574,164.734,164.544,164.686,164.0442367942096,0,0
1680516000,164.686,164.87,164.529,164.764,164.07246280227983,0,0
1680519600,164.764,164.832,164.438,164.56,164.09158190807278,0,0
1680523200,164.56,164.892,164.486,164.86,164.12171595089345,0,0
1680526800,164.86,164.904,164.566,164.601,164.1405114037996,0,0
1680530400,164.601,164.63,164.029,164.04,164.13656978012116,0,0
1680534000,164.04,164.207,163.78,164.152,164.13717488678307,0,0
1680537600,164.152,164.202,163.998,164.198,164.1395601853406,0,0
1680541200,164.198,164.25,164.072,164.219,164.14267547218998,0,0
1680544800,164.219,164.272,164.072,164.253,164.14700192426096,0,0
1680548400,164.253,164.551,164.214,164.536,164.16225675076052,0,0
1680552000,164.536,164.536,164.388,164.414,164.1721290350444,0,0
1680555600,164.414,164.474,164.354,164.436,164.18247691602306,0,0
1680559200,164.436,164.489,164.322,164.334,164.18841899774765,0,0
1680562800,164.334,164.38,164.184,164.352,164.19483393901245,0,0
1680566400,164.352,164.554,164.188,164.518,164.2075071178747,0,0
1680570000,164.518,164.72,164.511,164.702,164.22689899560513,0,0
1680573600,164.702,164.724,164.58,164.646,164.2433343291108,0,0
1680577200,164.646,164.832,164.639,164.804,164.2653212181653,1,0
1680580800,164.804,164.938,164.682,164.75,164.28432822921764,0,0
1680584400,164.75,164.849,164.642,164.791,164.30419771042477,0,0
1680588000,164.791,164.935,164.632,164.918,164.32826838844733,0,0
1680591600,164.918,165.454,164.83,165.364,164.36888531439058,1,0
1680595200,165.364,165.81,165.356,165.804,164.42516432166937,0,0
1680598800,165.804,166.412,165.766,166.185,164.49417748552548,0,0
1680602400,166.185,166.356,166.124,166.201,164.5611117017794,0,0
1680606000,166.201,166.305,166.014,166.038,164.6190288899449,0,0
1680609600,166.038,166.098,165.635,165.75,164.66338069818235,0,0
1680613200,165.75,165.852,165.468,165.616,164.70073831786146,0,0
1680616800,165.616,165.629,164.694,164.98,164.7116897563767,0,0
1680620400,164.98,164.983,164.344,164.485,164.70279996200898,0,1
1680624000,164.485,164.55,164.264,164.452,164.69296466938118,0,0
1680627600,164.452,164.611,164.413,164.576,164.68837781960153,0,0
1680631200,164.576,164.632,164.478,164.516,164.68161790510734,0,0
1680634800,164.516,164.564,164.44,164.544,164.6762211245149,0,0
1680638400,164.544,164.739,164.536,164.669,164.6759379431614,0,0
1680642000,164.669,164.669,164.546,164.614,164.67350900421388,0,0
1680645600,164.614,164.62,164.445,164.534,164.66803806287217,0,0
1680649200,164.534,164.594,164.191,164.195,164.6494875506027,0,1
1680652800,164.195,164.384,163.976,164.162,164.63037039175552,0,0
1680656400,164.162,164.33,164.062,164.22,164.61427743521608,0,0
1680660000,164.22,164.664,164.218,164.601,164.61375675148213,0,0
1680663600,164.601,164.678,164.354,164.382,164.60466825142402,0,0
1680667200,164.382,164.474,164.327,164.334,164.5940538101917,0,0
1680670800,164.334,164.372,164.15,164.228,164.57969875881162,0,0
1680674400,164.228,164.254,164.024,164.102,164.56096547415234,0,0
1680678000,164.102,164.569,163.946,163.997,164.53884918104833,0,0
1680681600,163.997,164.159,163.699,164.085,164.5210511739484,0,0
1680685200,164.085,164.397,163.976,164.216,164.50908838281316,0,0
1680688800,164.216,164.269,163.981,164.089,164.4926143285852,0,0
1680692400,164.089,164.116,163.85,163.898,164.46929611962108,0,0
1680696000,163.898,164.002,163.46,163.552,164.4333237227732,0,1
1680699600,163.552,163.679,163.363,163.508,164.39703651795855,0,0
1680703200,163.508,163.508,162.776,162.842,164.3360546937249,0,1
1680706800,162.842,163.466,162.81,163.38,164.2985623527945,0,0
1680710400,163.38,163.423,163.176,163.264,164.2579912801359,0,0
1680714000,163.264,163.428,163.188,163.282,164.21971711228744,0,0
1680717600,163.282,163.396,163.224,163.308,164.18396350004087,0,0
1680721200,163.308,163.556,163.296,163.505,164.15733748043144,0,0
1680724800,163.505,163.64,163.474,163.576,164.13453993217922,0,0
1680728400,163.576,163.61,163.515,163.515,164.11024424856436,0,0
1680732000,163.515,163.561,163.382,163.394,164.08215623881674,0,0
1680735600,163.394,163.394,163.026,163.138,164.0451305039612,0,0
1680739200,163.138,163.26,162.902,163.229,164.01312538615878,0,0
1680742800,163.229,163.355,163.114,163.166,163.97990478278,0,0
1680746400,163.166,163.185,162.99,163.132,163.94665361482785,0,0
1680750000,163.132,163.245,163.104,163.244,163.91909857110912,0,0
1680753600,163.244,163.304,163.175,163.202,163.8909770585166,0,0
1680757200,163.202,163.4,163.179,163.359,163.87011521308457,0,0
1680760800,163.359,163.722,163.358,163.69,163.863051871395,0,0
1680764400,163.69,163.98,163.647,163.756,163.85885375879127,0,0
1680768000,163.756,163.906,163.35,163.804,163.85670263099553,0,0
1680771600,163.804,163.841,163.406,163.597,163.84651821409375,0,0
1680775200,163.597,163.866,163.548,163.738,163.84226259785478,0,0
1680778800,163.738,164.115,163.692,164.026,163.8494679861742,1,0
1680782400,164.026,164.076,163.393,163.558,163.83803786906932,0,0
1680786000,163.558,163.702,163.396,163.666,163.83129128596858,0,0
1680789600,163.666,163.902,163.606,163.794,163.82982888259727,0,0
1680793200,163.794,163.989,163.664,163.95,163.8345414754366,0,0
1680796800,163.95,164.044,163.859,163.974,163.8400104371842,0,0
1680800400,163.974,164.036,163.858,164.017,163.84695120435345,0,0
1680804000,164.017,164.076,163.978,164.046,163.85475703947685,0,0
1680807600,164.046,164.072,163.924,163.943,163.85821754773266,0,0
1680811200,163.943,163.985,163.856,163.856,163.85813058507648,0,0
1680814800,163.856,163.971,163.812,163.838,163.8573411503676,0,0
1680818400,163.838,163.95,163.786,163.945,163.86077875231396,0,0
1680822000,163.945,164.041,163.741,163.766,163.85706193849774,0,0
1680825600,163.766,163.925,163.702,163.839,163.8563536271841,0,0
1680829200,163.839,163.888,163.692,163.755,163.85237897513767,0,0
1680832800,163.755,163.992,163.741,163.988,163.8576974467009,0,0
1680836400,163.988,164.07,163.9,163.934,163.86068970369303,0,0
1680840000,163.934,163.976,163.892,163.922,163.8630940290384,0,0
1680843600,163.922,164.052,163.86,164.046,163.87026681221334,0,0
1680847200,164.046,164.288,163.996,164.024,163.87629556467556,0,0
1680850800,164.024,164.078,163.88,163.996,163.88098985625692,0,0
1680854400,163.996,164,163.874,163.948,163.88361770503116,0,0
1680858000,163.948,163.96,163.803,163.81,163.8807307362064,0,0
1680861600,163.81,163.82,163.628,163.632,163.8709765896885,0,1
1680865200,163.632,163.748,163.598,163.731,163.8654873116615,0,0
1680868800,163.731,164.188,163.521,164.026,163.87178192689046,0,0
1680872400,164.026,164.111,163.946,164.064,163.8793198905418,0,0
1680876000,164.064,164.158,164.02,164.07,163.88679754189312,0,0
1680879600,164.07,164.134,163.86,164.09,163.89476626574046,0,0
1680883200,164.09,164.17,164.084,164.102,163.90289307884868,0,0
1680886800,164.102,164.181,164.076,164.148,163.91250511497225,0,0
1680890400,164.148,164.232,164.098,164.183,163.92311275752235,0,0
1680894000,164.183,164.321,164.141,164.312,163.9383632376195,0,0
1680897600,164.312,164.377,164.024,164.098,163.9446235028109,0,0
1681074000,164.098,164.194,164.098,164.156,163.95291277721049,0,0
1681077600,164.156,164.178,163.816,164.02,163.95554364869244,0,0
1681081200,164.02,164.292,163.946,164.215,163.96571840756724,0,0
1681084800,164.215,164.749,164.203,164.649,163.99251376413324,1,0
1681088400,164.649,164.764,164.53,164.691,164.01990538122604,0,0
1681092000,164.691,164.752,164.544,164.571,164.04151693490346,0,0
1681095600,164.571,164.736,164.555,164.672,164.06624176098566,0,0
1681099200,164.672,164.732,164.547,164.577,164.08627149584896,0,0
1681102800,164.577,164.658,164.52,164.55,164.1044569273843,0,0
1681106400,164.55,164.576,164.406,164.555,164.12212528317315,0,0
1681110000,164.555,164.641,163.993,164.122,164.12212037010752,0,0
1681113600,164.122,164.3,164.03,164.16,164.12360584578957,0,0
1681117200,164.16,164.442,164.13,164.346,164.13232718517037,0,0
1681120800,164.346,164.662,164.312,164.448,164.1447065112421,0,0
1681124400,164.448,165.034,164.38,164.914,164.17487488335027,1,0
1681128000,164.914,165.036,164.556,164.686,164.19491900557182,0,0
1681131600,164.686,165.006,164.61,164.988,164.2260202210396,0,0
1681135200,164.988,165.453,164.956,165.414,164.27260766335175,1,0
1681138800,165.414,165.5,165.264,165.292,164.3125838334164,0,0
1681142400,165.292,165.478,165.248,165.454,164.35734525171378,0,0
1681146000,165.454,165.478,165.33,165.426,164.39925328105835,0,0
1681149600,165.426,165.442,165.36,165.432,164.4397531523894,0,0
1681153200,165.432,165.442,165.329,165.416,164.47803734249177,0,0
1681156800,165.416,165.481,165.378,165.466,164.51678097611955,0,0
1681160400,165.466,165.466,165.35,165.428,164.55251505548742,0,0
1681164000,165.428,165.471,165.296,165.406,164.58598505331145,0,0
1681167600,165.406,165.522,165.374,165.394,164.6176719139659,0,0
1681171200,165.394,165.425,165.194,165.402,164.6484298781241,0,0
1681174800,165.402,165.668,165.386,165.53,164.68300125545255,1,0
1681178400,165.53,165.614,165.402,165.419,164.71186395131716,0,0
1681182000,165.419,165.544,165.412,165.517,164.7434379140106,0,0
1681185600,165.517,165.586,165.459,165.47,164.7719305448337,0,0
1681189200,165.47,165.483,165.33,165.469,164.79926660189906,0,0
1681192800,165.469,165.806,165.444,165.69,164.83419732339323,0,0
1681196400,165.69,165.803,165.376,165.426,164.85740527149545,0,0
1681200000,165.426,165.707,165.304,165.519,164.88335016280936,0,0
1681203600,165.519,165.644,165.434,165.582,164.91074819564037,0,0
1681207200,165.582,165.702,165.49,165.646,164.9395815997329,0,0
1681210800,165.646,165.672,165.448,165.624,164.96642153699827,0,0
1681214400,165.624,165.66,165.432,165.477,164.98644422182187,0,0
1681218000,165.477,165.774,165.389,165.656,165.01270131116217,0,0
1681221600,165.656,166.005,165.652,165.96,165.0498502793519,1,0
1681225200,165.96,166.116,165.795,165.82,165.08005222918123,0,0
1681228800,165.82,165.954,165.82,165.938,165.11369723980158,0,0
1681232400,165.938,166.046,165.848,166.012,165.14892479902505,0,0
1681236000,166.012,166.17,166,166.154,165.1883395127888,1,0
1681239600,166.154,166.16,166.042,166.12,165.22487521816961,0,0
1681243200,166.12,166.2,166.11,166.12,165.2599781507904,0,0
1681246800,166.12,166.149,166.095,166.112,165.29339077232802,0,0
1681250400,166.112,166.167,166.052,166.088,165.32455191851125,0,0
1681254000,166.088,166.128,166.002,166.058,165.35331458837356,0,0
1681257600,166.058,166.27,165.968,166.164,165.3851061731432,0,0
1681261200,166.164,166.23,166.078,166.171,165.41592553890231,0,0
1681264800,166.171,166.475,166.155,166.436,165.45592845894535,1,0
1681268400,166.436,166.582,166.358,166.409,165.4933038134965,0,0
1681272000,166.409,166.476,166.306,166.366,165.5275271933594,0,0
1681275600,166.366,166.543,166.305,166.492,165.5653496563649,0,0
1681279200,166.492,166.587,166.116,166.158,165.58859084631138,0,0
1681282800,166.158,166.31,166.022,166.288,165.61601865625994,0,0
1681286400,166.288,166.307,166.048,166.188,165.63844929719093,0,0
1681290000,166.188,166.25,165.977,166.068,165.6552944227913,0,0
1681293600,166.068,166.14,165.896,165.93,165.66606719052496,0,0
1681297200,165.93,165.956,165.774,165.902,165.6753194575632,0,0
1681300800,165.902,166.066,165.388,165.589,165.67193438079602,0,1
1681304400,165.589,166.106,165.474,165.906,165.68111342468637,0,0
1681308000,165.906,166.222,165.856,166.174,165.70044230999278,0,0
1681311600,166.174,166.214,165.866,166.152,165.71815045469896,0,0
1681315200,166.152,166.298,166.089,166.278,165.7401053388284,0,0
1681318800,166.278,166.604,166.26,166.568,165.77257179612926,0,0
1681322400,166.568,166.58,166.164,166.325,165.79423564726144,0,0
1681326000,166.325,166.332,166.072,166.276,165.81312836697668,0,0
1681329600,166.276,166.296,166.176,166.24,165.82986843101682,0,0
1681333200,166.24,166.24,166.095,166.238,165.8458735905848,0,0
1681336800,166.238,166.402,166.144,166.182,165.859055018405,0,0
1681340400,166.182,166.268,166.069,166.256,165.87462148827146,0,0
1681344000,166.256,166.47,166.103,166.361,165.89369515539806,0,0
1681347600,166.361,166.406,166.206,166.373,165.91249142381383,0,0
1681351200,166.373,166.498,166.334,166.452,165.93364862287996,0,0
1681354800,166.452,166.512,166.366,166.408,165.95225063766898,0,0
1681358400,166.408,166.484,166.342,166.457,165.97204473030942,0,0
1681362000,166.457,166.46,166.356,166.416,165.98945474088552,0,0
1681365600,166.416,166.524,166.234,166.276,166.0006918098704,0,0
1681369200,166.276,166.475,166.194,166.227,166.00956664085587,0,0
1681372800,166.227,166.754,166.224,166.731,166.03785814513603,0,0
1681376400,166.731,166.754,166.492,166.625,166.06088331591502,0,0
1681380000,166.625,166.86,166.6,166.62,166.08280946038894,0,0
1681383600,166.62,166.794,166.524,166.714,166.10756203056977,0,0
1681387200,166.714,166.767,166.023,166.064,166.10585371564545,0,1
1681390800,166.064,166.066,165.408,165.558,166.08436925620836,0,0
1681394400,165.558,165.804,165.512,165.658,166.0676488932198,0,0
1681398000,165.658,165.894,165.613,165.866,166.05974109348568,0,0
1681401600,165.866,165.978,165.85,165.86,166.05190810942742,0,0
1681405200,165.86,166.175,165.86,166.151,166.05579406592045,0,0
1681408800,166.151,166.326,166.151,166.302,166.06544920059025,0,0
1681412400,166.302,166.302,166.173,166.244,166.07245119272397,0,0
1681416000,166.244,166.282,166.02,166.024,166.07055114595047,0,0
1681419600,166.024,166.08,165.97,166.05,166.0697452186583,0,0
1681423200,166.05,166.092,165.988,166.022,166.0678728571423,0,0
1681426800,166.022,166.049,165.904,165.938,166.06277980392105,0,0
1681430400,165.938,166.167,165.864,166.014,166.06086687043396,0,0
1681434000,166.014,166.112,165.832,166,166.0584799343385,0,0
1681437600,166,166.074,165.904,166.072,166.0590101329919,0,0
1681441200,166.072,166.116,166.015,166.06,166.05904895130593,0,0
1681444800,166.06,166.162,165.928,166.134,166.06198820811747,0,0
1681448400,166.134,166.187,166.085,166.118,166.0641847489756,0,0
1681452000,166.118,166.136,165.972,166.036,166.06307946470204,0,0
1681455600,166.036,166.156,165.625,165.637,166.04637046608627,0,0
1681459200,165.637,165.712,165.412,165.673,166.03172848702405,0,0
1681462800,165.673,165.779,165.644,165.751,166.0207195267486,0,0
1681466400,165.751,165.892,165.638,165.83,166.0132403296212,0,0
1681470000,165.83,165.952,165.647,165.668,165.99970149316547,0,0
1681473600,165.668,166.092,165.53,166.084,166.0030073169629,0,0
1681477200,166.084,166.105,165.878,165.916,165.9995952653173,0,0
1681480800,165.916,166.118,165.867,166.069,166.0023170196186,0,0
1681484400,166.069,166.236,165.974,166.068,166.0048928227708,0,0
1681488000,166.068,166.122,165.904,165.962,166.0032107512896,0,0
1681491600,165.962,166.017,165.828,165.938,166.0006534669253,0,0
1681495200,165.938,166.123,165.93,166.108,166.00486313488904,0,0
1681498800,166.108,166.128,165.976,166.085,166.00800575705026,0,0
1681502400,166.085,166.134,166.029,166.058,166.0099663155973,0,0
1681678800,166.058,166.203,166.058,166.203,166.01753626400526,0,0
1681682400,166.203,166.234,165.95,166.142,166.0224171948286,0,0
1681686000,166.142,166.168,166.046,166.165,166.02800867738432,0,0
1681689600,166.165,166.168,165.83,165.854,166.02118480768297,0,0
1681693200,165.854,166.112,165.842,166.086,166.0237265799307,0,0
1681696800,166.086,166.091,165.914,166.06,166.02514906699224,0,0
1681700400,166.06,166.218,166.001,166.188,166.03153537809058,0,0
1681704000,166.188,166.44,166.132,166.402,166.04606340247918,1,0
1681707600,166.402,166.566,166.318,166.325,166.05700209257805,0,0
1681711200,166.325,166.536,166.226,166.443,166.07213926541812,0,0
1681714800,166.443,166.5,166.303,166.408,166.0853102746174,0,0
1681718400,166.408,166.408,165.695,165.818,166.07482751875006,0,1
1681722000,165.818,166.292,165.772,166.255,166.08189310625005,0,0
1681725600,166.255,166.472,166.187,166.222,166.08738749424023,0,0
1681729200,166.222,166.42,166.198,166.214,166.09235269054454,0,0
1681732800,166.214,166.556,166.207,166.38,166.10363297718985,0,0
1681736400,166.38,166.635,166.292,166.315,166.11192188004514,0,0
1681740000,166.315,166.414,166.119,166.328,166.12039553180807,0,0
1681743600,166.328,166.398,166.162,166.216,166.12414472663912,0,0
1681747200,166.216,166.228,166.106,166.139,166.12472728637877,0,0
1681750800,166.139,166.37,166.126,166.339,166.13313013789332,0,0
1681754400,166.339,166.356,166.219,166.311,166.14010542660338,0,0
1681758000,166.311,166.404,166.279,166.401,166.15033658634442,0,0
1681761600,166.401,166.462,166.39,166.454,166.1622449555074,0,0
1681765200,166.454,166.506,166.376,166.452,166.17360789842866,0,0
1681768800,166.452,166.46,166.36,166.36,166.18091739260794,0,0
1681772400,166.36,166.423,166.337,166.372,166.18841082819193,0,0
1681776000,166.372,166.392,166.166,166.282,166.19208099179224,0,0
1681779600,166.282,166.736,166.264,166.556,166.20635232544745,0,0
1681783200,166.556,166.652,166.438,166.573,166.22073066562598,0,0
1681786800,166.573,166.61,166.454,166.483,166.23101573756222,0,0
1681790400,166.483,166.624,166.438,166.497,166.24144649295192,0,0
