time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry
1485439200,143.8135,144.535,143.521,144.319,,,,,,0,0
1485453600,144.319,144.369,143.964,144.256,,,,,,0,0
1485468000,144.256,144.776,144.105,144.735,,,,,,0,0
1485482400,144.735,144.791,144.344,144.4415,,,,,,0,0
1485496800,144.4415,144.71,144.272,144.2815,,,,,,0,0
1485511200,144.2815,144.63,144.01,144.5215,,,,,,0,0
1485525600,144.5215,144.738,144.128,144.4725,,,,,,0,0
1485540000,144.4725,144.582,144.249,144.438,,,,,,0,0
1485727200,144.438,144.63,144.016,144.078,,,,,,0,0
1485741600,144.078,144.142,143.805,144.033,,,,,,0,0
1485756000,144.033,144.264,143.52,143.6645,,,,,,0,0
1485770400,143.6645,143.842,143.098,143.4055,,,,,,0,0
1485784800,143.4055,143.43,141.676,141.763,,,,,,0,0
1485799200,141.763,142.193,141.71,142.065,,,,,,0,0
1485813600,142.065,142.398,141.94,142.24,,,,,,0,0
1485828000,142.24,142.262,141.76,141.995,,,,,,0,0
1485842400,141.995,142.47,141.334,141.348,,,,,,0,0
1485856800,141.348,141.837,141.262,141.475,,,,,,0,0
1485871200,141.475,142.458,140.448,142.0375,,,,,,0,0
1485885600,142.0375,142.104,141.62,141.8925,,,,,,0,0
1485900000,141.8925,142.276,141.672,142.1585,,,,,,0,0
1485914400,142.1585,142.431,142.03,142.2485,,,,,,0,0
1485928800,142.2485,143.012,142.072,142.858,,,,,,0,0
1485943200,142.858,143.782,142.811,143.677,,,,,,0,0
1485957600,143.677,144.138,143.127,143.3865,,,,,,0,0
1485972000,143.3865,143.534,143.068,143.3655,,,,,,0,0
1485986400,143.3655,143.547,143.112,143.3035,,,,,,0,0
1486000800,143.3035,143.431,142.552,142.6425,,,,,,0,0
1486015200,142.6425,143.18,142.625,142.76,,,,,,0,0
1486029600,142.76,142.797,140.763,141.1265,,,,,,0,0
1486044000,141.1265,141.608,140.81,141.59,,,,,,0,0
1486058400,141.59,141.627,141.124,141.3175,,,,,,0,0
1486072800,141.3175,141.57,140.889,140.929,,,,,,0,0
1486087200,140.929,141.692,140.854,141.487,,,,,,0,0
1486101600,141.487,141.983,141.094,141.215,,,,,,0,0
1486116000,141.215,141.422,140.824,140.92,,,,,,0,0
1486130400,140.92,140.928,140.387,140.825,,,,,,0,0
1486144800,140.825,141.102,140.464,140.543,,,,,,0,0
1486332000,140.543,140.672,140.219,140.463,,,,,,0,0
1486346400,140.463,140.658,140.238,140.6105,,,,,,0,0
1486360800,140.6105,140.771,140.169,140.4085,,,,,,0,0
1486375200,140.4085,140.641,139.584,139.6175,,,,,,0,0
1486389600,139.6175,140.023,139.6175,139.755,,,,,,0,0
1486404000,139.755,139.804,139.221,139.3225,,,,,,0,0
1486418400,139.3225,139.585,139.038,139.568,,,,,,0,0
1486432800,139.568,139.65,139.368,139.403,,,,,,0,0
1486447200,139.403,139.476,138.546,138.981,,,,,,0,0
1486461600,138.981,139.206,138.856,138.946,,,,,,0,0
1486476000,138.946,140.28,138.945,139.8775,,,,,,0,0
1486490400,139.8775,140.611,139.814,140.5815,,,,,,0,0
1486504800,140.5815,140.65,140.154,140.218,,,,,,0,0
1486519200,140.218,140.474,140.062,140.409,,,,,,0,0
1486533600,140.409,140.688,140.112,140.403,,,,,,0,0
1486548000,140.403,140.505,139.81,140.127,,,,,,0,0
1486562400,140.127,140.364,139.906,140.1075,,,,,,0,0
1486576800,140.1075,140.504,140.083,140.363,,,,,,0,0
1486591200,140.363,140.482,140.071,140.3655,,,,,,0,0
1486605600,140.3655,140.465,140.188,140.325,,,,,,0,0
1486620000,140.325,141.254,140.272,141.014,,,,,,0,0
1486634400,141.014,141.308,140.911,141.268,,,,,,0,0
1486648800,141.268,141.82,140.969,141.5835,,,,,,0,0
1486663200,141.5835,141.678,141.382,141.506,,,,,,0,0
1486677600,141.506,142.378,141.492,142.253,,,,,,0,0
1486692000,142.253,142.372,142.073,142.1225,,,,,,0,0
1486706400,142.1225,142.352,141.589,142.0475,,,,,,0,0
1486720800,142.0475,142.178,141.143,141.6125,,,,,,0,0
1486735200,141.6125,141.853,141.275,141.6445,,,,,,0,0
1486749600,141.6445,141.778,141.03,141.378,,,,,,0,0
1486936800,141.378,142.63,141.378,142.22,,,,,,0,0
1486951200,142.22,142.394,142.128,142.148,,,,,,0,0
1486965600,142.148,142.468,141.982,142.3915,,,,,,0,0
1486980000,142.3915,142.578,142.288,142.4905,,,,,,0,0
1486994400,142.4905,142.523,142.176,142.253,,,,,,0,0
1487008800,142.253,142.531,142.22,142.4715,,,,,,0,0
1487023200,142.4715,142.57,142.186,142.348,,,,,,0,0
1487037600,142.348,142.47,142.08,142.198,,,,,,0,0
1487052000,142.198,142.333,141.43,141.525,,,,,,0,0
1487066400,141.525,141.721,141.02,141.335,,,,,,0,0
1487080800,141.335,142.72,141.335,142.665,,,,,,0,0
1487095200,142.665,142.702,142.282,142.46,,,,,,0,0
1487109600,142.46,142.709,142.342,142.4245,,,,,,0,0
1487124000,142.4245,142.67,142.396,142.6575,,,,,,0,0
1487138400,142.6575,142.785,142.174,142.187,,,,,,0,0
1487152800,142.187,142.469,141.988,142.364,,,,,,0,0
1487167200,142.364,142.816,141.847,142.199,,,,,,0,0
1487181600,142.199,142.296,142.052,142.2605,,,,,,0,0
1487196000,142.2605,142.47,141.817,141.8485,,,,,,0,0
1487210400,141.8485,142.06,141.796,141.956,,,,,,0,0
1487224800,141.956,142.362,141.874,142.1735,,,,,,0,0
1487239200,142.1735,142.318,141.833,142.126,,,,,,0,0
1487253600,142.126,142.236,141.296,141.3835,,,,,,0,0
1487268000,141.3835,141.528,141.256,141.4265,,,,,,0,0
1487282400,141.4265,141.95,141.323,141.888,,,,,,0,0
1487296800,141.888,141.908,141.598,141.741,,,,,,0,0
1487311200,141.741,141.783,140.078,140.225,,,,,,0,0
1487325600,140.225,140.314,139.636,140.211,,,,,,0,0
1487340000,140.211,140.461,140.024,140.41,,,,,,0,0
1487354400,140.41,140.415,139.974,140.026,,,,,,0,0
1487541600,140.026,140.436,140.026,140.2785,,,,,,0,0
1487556000,140.2785,140.537,140.266,140.5,,,,,,0,0
1487570400,140.5,141.266,140.5,140.981,,,,,,0,0
1487584800,140.981,141.141,140.872,141.0825,,,,,,0,0
1487599200,141.0825,141.146,140.886,140.941,,,,,,0,0
1487613600,140.941,141.058,140.836,140.9595,,,,,,0,0
1487628000,140.9595,141.486,140.911,141.379,,,,,,0,0
1487642400,141.379,141.53,141.302,141.3735,,,,,,0,0
1487656800,141.3735,141.476,140.867,141.3905,,,,,,0,0
1487671200,141.3905,141.427,140.914,141.1775,,,,,,0,0
1487685600,141.1775,141.758,141.114,141.48,,,,,,0,0
1487700000,141.48,141.872,141.43,141.7985,,,,,,0,0
1487714400,141.7985,142.042,141.686,141.845,,,,,,0,0
1487728800,141.845,141.92,141.656,141.8645,,,,,,0,0
1487743200,141.8645,142.008,140.745,140.7675,,,,,,0,0
1487757600,140.7675,140.973,140.483,140.654,,,,,,0,0
1487772000,140.654,141.514,140.578,141.118,,,,,,0,0
1487786400,141.118,141.267,140.742,141.054,,,,,,0,0
1487800800,141.054,141.272,140.709,140.735,,,,,,0,0
1487815200,140.735,141.076,140.723,140.9915,,,,,,0,0
1487829600,140.9915,141.366,140.693,141.2275,,,,,,0,0
1487844000,141.2275,141.39,140.798,140.915,,,,,,0,0
1487858400,140.915,141.552,140.898,141.4085,,,,,,0,0
1487872800,141.4085,141.528,141.2855,141.4055,,,,,,0,0
1487887200,141.4055,141.684,141.356,141.569,,,,,,0,0
1487901600,141.569,141.67,141.441,141.638,,,,,,0,0
1487916000,141.638,141.776,140.852,141.0335,,,,,,0,0
1487930400,141.0335,141.225,140.582,140.671,,,,,,0,0
1487944800,140.671,140.72,139.721,139.8695,,,,,,0,0
1487959200,139.8695,139.93,139.422,139.749,,,,,,0,0
1488146400,139.749,139.998,139.024,139.1835,,,,,,0,0
1488160800,139.1835,139.556,139.148,139.421,,,,,,0,0
1488175200,139.421,139.63,139.08,139.51,,,,,,0,0
1488189600,139.51,139.72,139.234,139.4905,,,,,,0,0
1488204000,139.4905,139.894,139.272,139.889,,,,,,0,0
1488218400,139.889,140.378,139.774,140.225,,,,,,0,0
1488232800,140.225,140.333,139.682,139.926,,,,,,0,0
1488247200,139.926,140.112,139.882,139.949,,,,,,0,0
1488261600,139.949,140.028,139.427,139.58,,,,,,0,0
1488276000,139.58,139.796,139.166,139.273,,,,,,0,0
1488290400,139.273,139.565,138.832,138.996,,,,,,0,0
1488304800,138.996,139.87,138.913,139.629,,,,,,0,0
1488319200,139.629,140.273,139.55,140.0215,,,,,,0,0
1488333600,140.0215,140.51,139.81,140.351,,,,,,0,0
1488348000,140.351,140.738,140.32,140.4715,,,,,,0,0
1488362400,140.4715,140.732,139.953,140.0945,,,,,,0,0
1488376800,140.0945,140.344,139.906,140.0185,,,,,,0,0
1488391200,140.0185,140.022,139.574,139.815,,,,,,0,0
1488405600,139.815,140.152,139.776,140.034,,,,,,0,0
1488420000,140.034,140.091,139.903,139.999,,,,,,0,0
1488434400,139.999,140.494,139.99,140.0615,,,,,,0,0
1488448800,140.0615,140.761,139.964,140.51,,,,,,0,0
1488463200,140.51,140.616,140.296,140.436,,,,,,0,0
1488477600,140.436,140.5,140.183,140.3685,,,,,,0,0
1488492000,140.3685,140.442,140.064,140.089,,,,,,0,0
1488506400,140.089,140.281,139.922,140.0515,,,,,,0,0
1488520800,140.0515,140.188,139.676,139.7185,,,,,,0,0
1488535200,139.7185,140.156,139.61,139.8895,,,,,,0,0
1488549600,139.8895,140.506,139.872,140.2775,,,,,,0,0
1488564000,140.2775,140.463,139.911,140.226,,,,,,0,0
1488751200,140.226,140.326,139.752,139.8925,,,,,,0,0
1488765600,139.8925,139.982,139.755,139.8945,,,,,,0,0
1488780000,139.8945,139.934,139.282,139.381,,,,,,0,0
1488794400,139.381,139.704,139.322,139.5405,,,,,,0,0
1488808800,139.5405,139.643,139.288,139.4735,,,,,,0,0
1488823200,139.4735,139.571,139.284,139.347,,,,,,0,0
1488837600,139.347,139.642,139.292,139.5415,,,,,,0,0
1488852000,139.5415,139.613,139.374,139.4395,,,,,,0,0
1488866400,139.4395,139.456,138.948,139.1045,,,,,,0,0
1488880800,139.1045,139.23,138.797,139.0915,,,,,,0,0
1488895200,139.0915,139.252,138.734,139.14,,,,,,0,0
1488909600,139.14,139.186,139.028,139.0625,,,,,,0,0
1488924000,139.0625,139.182,138.872,138.9795,,,,,,0,0
1488938400,138.9795,138.99,138.677,138.8195,,,,,,0,0
1488952800,138.8195,138.852,138.587,138.692,,,,,,0,0
1488967200,138.692,139.524,138.444,139.4585,,,,,,0,0
1488981600,139.4585,139.674,139.158,139.283,,,,,,0,0
1488996000,139.283,139.326,139.046,139.182,,,,,,0,0
1489010400,139.182,139.426,139.094,139.258,,,,,,0,0
1489024800,139.258,139.304,139.099,139.2495,,,,,,0,0
1489039200,139.2495,139.76,139.081,139.5415,,,,,,0,0
1489053600,139.5415,140.041,139.188,139.904,,,,,,0,0
1489068000,139.904,140.01,139.39,139.678,,,,,,0,0
1489082400,139.678,140.036,139.678,139.82,,,,,,0,0
1489096800,139.82,140.18,139.65,140.0195,,,,,,0,0
1489111200,140.0195,140.34,139.994,140.3375,,,,,,0,0
1489125600,140.3375,140.544,140.211,140.435,,,,,,0,0
1489140000,140.435,140.488,139.977,140.3835,,,,,,0,0
1489154400,140.3835,140.452,139.584,139.775,,,,,,0,0
1489168800,139.775,139.83,139.515,139.667,,,,,,0,0
1489352400,139.667,139.82,139.399,139.696,,,,,,0,0
1489366800,139.696,139.884,139.626,139.7215,,,,,,0,0
1489381200,139.7215,140.328,139.702,140.0245,,,,,,0,0
1489395600,140.0245,140.301,139.746,140.2095,,,,,,0,0
1489410000,140.2095,140.364,140.136,140.2675,,,,,,0,0
1489424400,140.2675,140.501,140.252,140.3585,,,,,,0,0
1489438800,140.3585,140.438,140.132,140.2255,,,,,,0,0
1489453200,140.2255,140.266,140.071,140.2345,,,,,,0,0
1489467600,140.2345,140.244,139.412,139.7085,,,,,,0,0
1489482000,139.7085,139.816,139.266,139.459,,,,,,0,0
1489496400,139.459,139.67,139.158,139.3265,,,,,,0,0
1489510800,139.3265,139.566,139.27,139.4485,,,,,,0,0
1489525200,139.4485,139.62,139.324,139.601,,,,,,0,0
1489539600,139.601,139.691,139.546,139.622,,,,,,0,0
1489554000,139.622,140.631,139.603,140.1355,,,,,,0,0
1489568400,140.1355,140.254,139.638,139.8845,,,,,,0,0
1489582800,139.8845,140.204,139.8,140.0345,,,,,,0,0
1489597200,140.0345,140.074,139.126,139.3415,,,,,,0,0
1489611600,139.3415,139.586,139.005,139.012,,,,,,0,0
1489626000,139.012,139.209,138.94,139.1065,,,,,,0,0
1489640400,139.1065,139.236,138.568,139.0335,,,,,,0,0
1489654800,139.0335,140.199,138.832,140.164,,,,,,0,0
1489669200,140.164,140.176,139.67,139.9215,,,,,,0,0
1489683600,139.9215,140.144,139.866,140.0805,,,,,,0,0
1489698000,140.0805,140.187,139.885,140.182,,,,,,0,0
1489712400,140.182,140.212,140.049,140.1325,,,,,,0,0
1489726800,140.1325,140.416,139.734,140.3135,,,,,,0,0
1489741200,140.3135,140.472,139.595,139.867,,,,,,0,0
1489755600,139.867,139.879,139.162,139.5825,,,,,,0,0
1489770000,139.5825,139.783,139.55,139.686,,,,,,0,0
1489957200,139.686,139.725,139.408,139.45,,,,,,0,0
1489971600,139.45,139.498,139.302,139.387,,,,,,0,0
1489986000,139.387,140.067,139.382,139.9065,,,,,,0,0
1490000400,139.9065,140.144,139.562,139.6165,,,,,,0,0
1490014800,139.6165,139.815,138.92,139.124,,,,,,0,0
1490029200,139.124,139.16,138.902,139.1005,,,,,,0,0
1490043600,139.1005,139.232,138.928,139.0595,,,,,,0,0
1490058000,139.0595,139.442,139.054,139.2735,,,,,,0,0
1490072400,139.2735,139.776,139.147,139.661,,,,,,0,0
1490086800,139.661,140.42,139.654,140.244,,,,,,0,0
1490101200,140.244,140.268,139.37,139.8,,,,,,0,0
1490115600,139.8,139.83,139.304,139.4125,,,,,,0,0
1490130000,139.4125,139.518,139.001,139.3625,,,,,,0,0
1490144400,139.3625,139.476,139.046,139.3045,,,,,,0,0
1490158800,139.3045,139.354,138.696,138.697,,,,,,0,0
1490173200,138.697,138.814,138.471,138.5835,,,,,,0,0
1490187600,138.5835,138.68,137.758,138.591,,,,,,0,0
1490202000,138.591,138.832,138.228,138.768,,,,,,0,0
1490216400,138.768,139.086,138.72,139.0465,,,,,,0,0
1490230800,139.0465,139.291,138.903,138.972,,,,,,0,0
1490245200,138.972,139.244,138.526,138.529,,,,,,0,0
1490259600,138.529,139.152,138.392,138.565,,,,,,0,0
1490274000,138.565,139.336,138.306,139.2425,,,,,,0,0
1490288400,139.2425,139.28,138.616,138.89,,,,,,0,0
1490302800,138.89,139.144,138.742,139.0815,,,,,,0,0
1490317200,139.0815,139.173,138.893,138.942,,,,,,0,0
1490331600,138.942,139.135,138.822,138.8995,,,,,,0,0
1490346000,138.8995,138.93,138.502,138.6055,,,,,,0,0
1490360400,138.6055,138.909,138.397,138.543,,,,,,0,0
1490374800,138.543,139.024,138.303,138.8715,,,,,,0,0
1490562000,138.8715,138.8715,138.093,138.121,,,,,,0,0
1490576400,138.121,138.382,138.052,138.328,,,,,,0,0
1490590800,138.328,138.68,138.112,138.6615,,,,,,0,0
1490605200,138.6615,139.04,138.598,138.82,,,,,,0,0
1490619600,138.82,139.116,138.668,138.916,,,,,,0,0
1490634000,138.916,139.068,138.862,138.984,,,,,,0,0
1490648400,138.984,139.228,138.866,139.024,,,,,,0,0
1490662800,139.024,139.079,138.882,138.965,,,,,,0,0
1490677200,138.965,139.398,138.804,139.3715,,,,,,0,0
1490691600,139.3715,139.392,138.39,138.5425,,,,,,0,0
1490706000,138.5425,138.546,138.044,138.1135,,,,,,0,0
1490720400,138.1135,138.464,138.098,138.3815,,,,,,0,0
1490734800,138.3815,138.513,137.603,137.895,,,,,,0,0
1490749200,137.895,138.171,137.782,137.961,,,,,,0,0
1490763600,137.961,138.266,137.652,138.1075,,,,,,0,0
1490778000,138.1075,138.35,137.522,137.63,,,,,,0,0
1490792400,137.63,138.05,137.569,137.8125,,,,,,0,0
1490806800,137.8125,138.208,137.783,138.055,,,,,,0,0
1490821200,138.055,138.538,137.991,138.478,,,,,,0,0
1490835600,138.478,138.728,138.382,138.4255,,,,,,0,0
1490850000,138.4255,138.426,137.756,137.8245,,,,,,0,0
1490864400,137.8245,138.77,137.798,138.7395,,,,,,0,0
1490878800,138.7395,139.314,138.705,138.9475,,,,,,0,0
1490893200,138.9475,139.616,138.919,139.56,,,,,,0,0
1490907600,139.56,140.016,139.362,139.9375,,,,,,0,0
1490922000,139.9375,140.1,139.788,139.8625,,,,,,0,0
1490936400,139.8625,139.922,139.154,139.299,,,,,,0,0
1490950800,139.299,139.838,139.167,139.5285,,,,,,0,0
1490965200,139.5285,139.798,138.988,139.607,,,,,,0,0
1490979600,139.607,139.896,139.426,139.813,,,,,,0,0
1491166800,139.813,139.887,139.376,139.563,,,,,,0,0
1491181200,139.563,139.735,139.509,139.6405,,,,,,0,0
1491195600,139.6405,139.906,139.238,139.3165,,,,,,0,0
1491210000,139.3165,139.568,138.947,139.1335,,,,,,0,0
1491224400,139.1335,139.387,138.339,138.5095,,,,,,0,0
1491238800,138.5095,138.538,138.306,138.481,,,,,,0,0
1491253200,138.481,138.522,138.106,138.179,,,,,,0,0
1491267600,138.179,138.284,137.621,137.8015,,,,,,0,0
1491282000,137.8015,137.856,137.222,137.448,,,,,,0,0
1491296400,137.448,137.713,137.098,137.3915,,,,,,0,0
1491310800,137.3915,137.934,137.319,137.6205,,,,,,0,0
1491325200,137.6205,137.884,137.571,137.741,,,,,,0,0
1491339600,137.741,138.009,137.648,137.791,,,,,,0,0
1491354000,137.791,137.91,137.563,137.704,,,,,,0,0
1491368400,137.704,138.283,137.456,138.1435,,,,,,0,0
1491382800,138.1435,138.857,138.139,138.708,,,,,,0,0
1491397200,138.708,139.042,138.608,138.772,,,,,,0,0
1491411600,138.772,138.86,138.128,138.1935,,,,,,0,0
1491426000,138.1935,138.23,137.769,137.9205,,,,,,0,0
1491440400,137.9205,138.079,137.724,137.9905,,,,,,0,0
1491454800,137.9905,138.116,137.794,137.992,,,,,,0,0
1491469200,137.992,138.369,137.892,138.135,,,,,,0,0
1491483600,138.135,138.726,138.018,138.334,,,,,,0,0
1491498000,138.334,138.426,138.043,138.171,,,,,,0,0
1491512400,138.171,138.356,138.067,138.209,,,,,,0,0
1491526800,138.209,138.222,137.297,137.815,,,,,,0,0
1491541200,137.815,138.007,137.423,137.574,,,,,,0,0
1491555600,137.574,137.751,136.993,137.2015,,,,,,0,0
1491570000,137.2015,137.694,137.1,137.6525,,,,,,0,0
1491584400,137.6525,137.828,137.359,137.41,,,,,,0,0
1491771600,137.41,137.962,137.38,137.88,,,,,,0,0
1491786000,137.88,138.134,137.878,138.007,,,,,,0,0
1491800400,138.007,138.156,137.829,138.014,,,,,,0,0
1491814800,138.014,138.118,137.804,138.008,,,,,,0,0
1491829200,138.008,138.272,137.594,137.8155,,,,,,0,0
1491843600,137.8155,137.891,137.599,137.729,,,,,,0,0
1491858000,137.729,137.764,137.452,137.592,,,,,,0,0
1491872400,137.592,137.745,137.362,137.4195,,,,,,0,0
1491886800,137.4195,137.73,137.116,137.4675,,,,,,0,0
1491901200,137.4675,137.586,137.252,137.256,,,,,,0,0
1491915600,137.256,137.324,136.85,137.0185,,,,,,0,0
1491930000,137.0185,137.2,136.9,136.9225,,,,,,0,0
1491944400,136.9225,137.036,136.54,136.6115,,,,,,0,0
1491958800,136.6115,136.772,136.558,136.594,,,,,,0,0
1491973200,136.594,137.35,136.524,137.1365,,,,,,0,0
1491987600,137.1365,137.214,136.79,136.845,,,,,,0,0
1492002000,136.845,137.17,136.765,136.9005,,,,,,0,0
1492016400,136.9005,137.164,136.611,136.686,,,,,,0,0
1492030800,136.686,136.798,136.53,136.596,,,,,,0,0
1492045200,136.596,136.827,136.496,136.766,,,,,,0,0
1492059600,136.766,137.13,136.669,136.829,,,,,,0,0
1492074000,136.829,136.982,136.561,136.738,,,,,,0,0
1492088400,136.738,136.884,136.523,136.5375,,,,,,0,0
1492102800,136.5375,136.578,136.341,136.394,,,,,,0,0
1492117200,136.394,136.588,136.382,136.503,,,,,,0,0
1492131600,136.503,136.631,136.455,136.499,,,,,,0,0
1492146000,136.499,136.522,136.135,136.2625,,,,,,0,0
1492160400,136.2625,136.313,136.054,136.108,,,,,,0,0
1492174800,136.108,136.188,136.02,136.083,,,,,,0,0
1492189200,136.083,136.179,135.978,136.09,,,,,,0,0
1492376400,136.09,136.393,135.638,135.86,,,,,,0,0
1492390800,135.86,135.926,135.599,135.7315,,,,,,0,0
1492405200,135.7315,135.964,135.7,135.835,,,,,,0,0
1492419600,135.835,136.395,135.796,136.3085,,,,,,0,0
1492434000,136.3085,136.636,136.219,136.585,,,,,,0,0
1492448400,136.585,136.982,136.527,136.835,,,,,,0,0
1492462800,136.835,137.168,136.81,137.043,,,,,,0,0
1492477200,137.043,137.185,136.814,137.0345,,,,,,0,0
1492491600,137.0345,137.347,136.982,137.0555,,,,,,0,0
1492506000,137.0555,138.43,136.146,138.3295,,,,,,0,0
1492520400,138.3295,138.85,138.232,138.4585,,,,,,0,0
1492534800,138.4585,140.044,138.423,139.2265,,,,,,0,0
1492549200,139.2265,139.616,139.202,139.323,,,,,,0,0
1492563600,139.323,139.469,139.068,139.303,,,,,,0,0
1492578000,139.303,139.909,139.258,139.548,,,,,,0,0
1492592400,139.548,140.201,139.479,139.737,,,,,,0,0
1492606800,139.737,139.982,139.06,139.1955,,,,,,0,0
1492621200,139.1955,139.341,138.931,139.1155,,,,,,0,0
1492635600,139.1155,139.387,139.01,139.2805,,,,,,0,0
1492650000,139.2805,139.576,139.158,139.501,,,,,,0,0
1492664400,139.501,140.05,139.384,139.9345,,,,,,0,0
1492678800,139.9345,140.066,139.481,139.6225,,,,,,0,0
1492693200,139.6225,140.344,139.574,140.158,,,,,,0,0
1492707600,140.158,140.232,139.971,140.0785,,,,,,0,0
1492722000,140.0785,140.158,139.851,139.9085,,,,,,0,0
1492736400,139.9085,139.967,139.727,139.794,,,,,,0,0
1492750800,139.794,140.152,139.446,139.681,,,,,,0,0
1492765200,139.681,139.774,139.192,139.4975,,,,,,0,0
1492779600,139.4975,139.699,139.238,139.4685,,,,,,0,0
1492794000,139.4685,139.898,139.309,139.763,,,,,,0,0
1492981200,139.763,142.136,139.763,141.049,,,,,,0,0
1492995600,141.049,141.054,140.598,140.8905,,,,,,0,0
1493010000,140.8905,141.276,140.679,141.2695,,,,,,0,0
1493024400,141.2695,141.415,140.784,140.828,,,,,,0,0
1493038800,140.828,141.056,140.195,140.3435,,,,,,0,0
1493053200,140.3435,140.566,140.29,140.4635,,,,,,0,0
1493067600,140.4635,140.474,140.06,140.385,,,,,,0,0
1493082000,140.385,140.847,140.366,140.688,,,,,,0,0
1493096400,140.688,141.571,140.678,141.5615,,,,,,0,0
1493110800,141.5615,141.934,141.31,141.881,,,,,,0,0
1493125200,141.881,142.626,141.702,142.4895,,,,,,0,0
1493139600,142.4895,142.665,142.272,142.6035,,,,,,0,0
1493154000,142.6035,143.022,142.422,142.8355,,,,,,0,0
1493168400,142.8355,142.909,142.702,142.8815,,,,,,0,0
1493182800,142.8815,143.032,142.34,142.554,,,,,,0,0
1493197200,142.554,143.266,142.448,142.907,,,,,,0,0
1493211600,142.907,143.516,142.544,143.3285,,,,,,0,0
1493226000,143.3285,143.389,142.49,142.6875,,,,,,0,0
1493240400,142.6875,143.019,142.599,142.921,,,,,,0,0
1493254800,142.921,143.232,142.918,143.16,,,,,,0,0
1493269200,143.16,143.71,143.061,143.502,,,,,,0,0
1493283600,143.502,143.902,143.397,143.726,,,,,,0,0
1493298000,143.726,143.798,143.148,143.5605,,,,,,0,0
1493312400,143.5605,143.61,143.367,143.5825,,,,,,0,0
1493326800,143.5825,143.63,143.342,143.4675,,,,,,0,0
1493341200,143.4675,143.604,143.304,143.3975,,,,,,0,0
1493355600,143.3975,144.136,143.392,143.8735,,,,,,0,0
1493370000,143.8735,144.356,143.851,144.0245,,,,,,0,0
1493384400,144.0245,144.347,143.74,144.2685,,,,,,0,0
1493398800,144.2685,144.506,144.195,144.413,,,,,,0,0
1493586000,144.413,144.413,143.808,144.0355,,,,,,0,0
1493600400,144.0355,144.3,143.912,144.134,,,,,,0,0
1493614800,144.134,144.606,144.078,144.5185,,,,,,0,0
1493629200,144.5185,144.634,144.261,144.401,,,,,,0,0
1493643600,144.401,144.512,144.082,144.3705,,,,,,0,0
1493658000,144.3705,144.496,144.054,144.131,137.84949999999998,135.599,140.1,,,0,0
1493672400,144.131,144.491,144.072,144.42,137.84949999999998,135.599,140.1,,,0,0
1493686800,144.42,144.524,144.252,144.293,137.84949999999998,135.599,140.1,,,0,0
1493701200,144.293,144.808,144.236,144.5375,137.84949999999998,135.599,140.1,,,0,0
1493715600,144.5375,145.122,144.536,144.946,137.84949999999998,135.599,140.1,,,0,0
1493730000,144.946,145.031,144.696,144.906,137.84949999999998,135.599,140.1,,,0,0
1493744400,144.906,144.982,144.776,144.9225,137.84949999999998,135.599,140.1,,,0,0
1493758800,144.9225,145.098,144.833,145.084,137.84949999999998,135.599,140.1,,,0,0
1493773200,145.084,145.112,144.614,144.7385,137.84949999999998,135.599,140.1,,,0,0
1493787600,144.7385,145.102,144.517,144.9045,137.84949999999998,135.599,140.1,,,0,0
1493802000,144.9045,145.172,144.806,145.114,137.84949999999998,135.599,140.1,,,0,0
1493816400,145.114,145.363,144.785,145.1165,137.84949999999998,135.599,140.1,,,0,0
1493830800,145.1165,145.264,145.03,145.102,137.84949999999998,135.599,140.1,,,0,0
1493845200,145.102,145.318,144.888,145.3085,137.84949999999998,135.599,140.1,,,0,0
1493859600,145.3085,145.34,145.158,145.226,137.84949999999998,135.599,140.1,,,0,0
1493874000,145.226,145.493,144.66,145.467,137.84949999999998,135.599,140.1,,,0,0
1493888400,145.467,145.738,145.356,145.594,137.84949999999998,135.599,140.1,,,0,0
1493902800,145.594,145.71,145.204,145.413,137.84949999999998,135.599,140.1,,,0,0
1493917200,145.413,145.446,145.074,145.348,137.84949999999998,135.599,140.1,,,0,0
1493931600,145.348,145.578,145.278,145.5445,137.84949999999998,135.599,140.1,,,0,0
1493946000,145.5445,145.588,144.807,144.9555,137.84949999999998,135.599,140.1,,,0,0
1493960400,144.9555,145.352,144.883,145.31,137.84949999999998,135.599,140.1,,,0,0
1493974800,145.31,145.859,145.074,145.7585,137.84949999999998,135.599,140.1,,,0,0
1493989200,145.7585,146.132,145.607,146.0875,137.84949999999998,135.599,140.1,,,0,0
1494003600,146.0875,146.45,145.924,146.318,137.84949999999998,135.599,140.1,,,0,0
1494190800,146.318,146.711,145.948,146.0425,137.84949999999998,135.599,140.1,,,0,0
1494205200,146.0425,146.291,145.95,146.112,137.84949999999998,135.599,140.1,,,0,0
1494219600,146.112,146.389,145.934,146.1125,137.84949999999998,135.599,140.1,,,0,0
1494234000,146.1125,146.138,145.667,146.1195,137.84949999999998,135.599,140.1,,,0,0
1494248400,146.1195,146.187,145.801,146.1665,137.84949999999998,135.599,140.1,,,0,0
1494262800,146.1665,146.649,146.098,146.5595,137.84949999999998,135.599,140.1,,,0,0
1494277200,146.5595,146.794,146.446,146.6265,137.84949999999998,135.599,140.1,,,0,0
1494291600,146.6265,146.809,146.489,146.72,137.84949999999998,135.599,140.1,,,0,0
