timeframe,family,strategy,direction,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,avg_fwd_4_atr,avg_fwd_8_atr,avg_fwd_16_atr,avg_fwd_24_atr,avg_mfe_16_atr,avg_mae_16_atr,hit_1atr_first_16
H4,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6,long,1415,40.7773851590106,-66.4672490301565,-0.04697332086936855,0.92554515233099,129.52154805205006,19,3.6374558303886926,-0.03311998395533469,0.08882954516554888,0.13736308520055876,0.24643146273354857,2.1641100318061106,-2.171174447662527,48.8339222614841
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,short,638,37.460815047021946,-83.55731835458124,-0.13096758362787028,0.8032727869657781,91.63391845417623,14,3.4059561128526648,-0.07840156800508678,-0.13335396692952606,-0.1674824023235965,-0.09457360456343322,2.148930495131893,-2.160106115394854,47.33542319749217
H4,RSI 70/30否定,RSI_70_30_REJECT_6_Q,short,1121,39.1614629794826,-84.14824421016488,-0.07506533827847,0.883392175331095,117.10726269627021,20,3.5173951828724355,-0.006813276541533155,-0.08707023158998632,-0.15740939909607377,-0.3018223607655379,2.168769395200367,-2.2956769107679893,47.814451382694024
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6,long,1045,39.13875598086125,-92.19540755711395,-0.08822527038958274,0.8635695153367252,119.26994270059677,13,4.000956937799043,0.0030654383533760695,0.015027261236283704,-0.034471383527308566,0.044459918036796255,2.0209373268008535,-2.200390321104607,46.698564593301434
H4,Bollinger外側否定,BB_OUTER_REJECT_12,long,3364,40.428061831153386,-118.76143931660297,-0.03530363832241468,0.9444383692374584,167.59912937710237,17,3.6441736028537455,-0.022051701489115713,0.05090110884099024,0.0535069227859107,0.07002075826090007,2.1611246619937483,-2.2623119241462737,49.6730083234245
H4,RSI 70/30否定,RSI_70_30_REJECT_6,short,1568,39.15816326530612,-122.42845900008146,-0.07807937436229685,0.8787830097446704,170.985084201634,14,3.5357142857142856,-0.004669558083655327,-0.002064832394725535,-0.08673134329872026,-0.19818243242097097,2.23500566023099,-2.2616386064741683,48.46938775510204
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6,short,976,37.5,-125.21386297339633,-0.12829289239077493,0.8066218397230593,133.77434715694113,13,3.5584016393442623,-0.07353810267049544,-0.16234070183030597,-0.17211333369745957,-0.14306437058681523,2.1207619302555756,-2.1809128652739025,46.61885245901639
H4,Bollinger外側否定,BB_OUTER_REJECT_3,long,3323,40.29491423412579,-127.25507094320182,-0.038295236516160645,0.9398677387703991,167.4197028860421,17,3.64008426120975,-0.025275621389776005,0.04675174490509004,0.035311104272753094,0.04970731256061713,2.1518315996207726,-2.271435139145277,49.53355401745411
H4,Bollinger外側否定,BB_OUTER_REJECT_6,long,3341,40.287339120023944,-129.93270910953382,-0.038890364893604853,0.9389429417109668,170.9213295006168,17,3.6339419335528285,-0.023344136733730425,0.04778536391274055,0.046607669376815326,0.06345867614932038,2.15971144195439,-2.2671816882655955,49.536067045794674
H4,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6_Q,long,1867,39.68934118907338,-131.48196113191938,-0.07042418914403822,0.890197977639376,182.8982872122009,15,3.787359400107124,-0.05647089386638501,0.04236659930969662,0.010992081728457562,0.028920341041057004,2.1115245813837364,-2.2050494257501074,49.384038564542045
H4,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,short,1397,38.29634931997137,-133.7023138770844,-0.0957067386378557,0.8530768953089108,171.8619057969034,15,3.309949892627058,-0.05317588452060091,-0.08586324424362492,-0.14402612827728892,-0.17459377332620196,2.231652995531657,-2.3187538025507366,47.816750178954905
H4,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6,short,2019,39.32639920752848,-146.97728994729806,-0.07279707278221796,0.8865010698506344,197.4132761850244,17,3.4210004952947,-0.03945060108888314,-0.10957322174344504,-0.16839727817686814,-0.17526858382830324,2.2604307782223745,-2.3612398650787867,49.43041109460129
H4,EMA50クロス否定,EMA50_CROSS_FAIL_6,long,2082,39.52929875120077,-154.86857450000258,-0.07438452185398779,0.8846552921555775,162.6079452512468,13,3.9764649375600385,0.032728090531400286,0.08896739930480724,0.20767065288945688,0.15107437199379686,2.2227239510998222,-2.116501758190903,47.83861671469741
H4,Bollinger外側否定,BB_OUTER_REJECT_6_Q,short,1608,38.55721393034826,-155.92478137024287,-0.09696814761831024,0.8512267109997379,179.2611169126222,17,3.6318407960199006,-0.06592955147705877,-0.13107921983407733,-0.24792427179988008,-0.2817929612649759,2.187074461965521,-2.3365405533339594,47.38805970149254
H4,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,short,1312,37.57621951219512,-172.9379932814903,-0.13181249487918467,0.8024102049914608,174.93983404160406,12,3.7446646341463414,-0.058988512352239564,-0.08924686174271602,-0.16299012553862477,-0.28994525416378186,2.1715561431164763,-2.1627905974878376,46.417682926829265
H4,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,long,1557,37.957610789980734,-173.96029904894306,-0.1117278735060649,0.8312754092148803,183.7700197978104,15,3.729608220937701,-0.0030902940150608145,0.07456619121790407,0.2383470255816148,0.17046738515680862,2.222441872416846,-2.1201126537624204,47.20616570327553
H4,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6,long,2569,39.47061113273647,-200.46418426444487,-0.0780319907607804,0.8788244483285252,245.19357215570042,18,3.756325418450759,-0.0429584449997424,0.03508833162403463,0.047863205733709724,0.08687720136054708,2.1201899469850245,-2.2025354838026905,48.96847022187622
H4,EMA50クロス否定,EMA50_CROSS_FAIL_6,short,1941,37.50643997939206,-255.27856705797615,-0.13151909688715926,0.8025467711513429,256.65272849978584,13,3.8588356517259146,-0.05206095795603,-0.10859921361216265,-0.15763294842048928,-0.2259923146295818,2.1298577329689072,-2.1515319500110675,46.93456980937661
H4,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6_Q,short,2271,37.12021136063408,-294.09618919760453,-0.1295007438122433,0.8053308402382799,322.7763732999306,16,3.4592690444738,-0.06095190885436437,-0.13762439071797322,-0.20731973678265553,-0.2542203126157554,2.16449149652783,-2.298376980835806,47.07177454865698
H4,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6,short,3250,38.36923076923077,-323.90952690983784,-0.09966446981841164,0.847059227280677,346.7935040397628,17,3.5323076923076924,-0.04230903497022195,-0.09828941457529933,-0.17181473074749615,-0.16526971866568035,2.2012285409458436,-2.2706162642405405,48.276923076923076
H4,Bollinger外側否定,BB_OUTER_REJECT_3,short,3476,37.91714614499425,-412.5151870686308,-0.11867525519811012,0.8202365239612475,440.0611691089068,16,3.6027042577675488,-0.05198851151130065,-0.1199406470000021,-0.2297097715602494,-0.2537465378521822,2.22912112749764,-2.367553205806064,47.986191024165706
H4,Bollinger外側否定,BB_OUTER_REJECT_12,short,3527,37.935922880635104,-416.91320334887087,-0.1182061818397706,0.8208813408114262,442.39806855410245,17,3.5968244967394387,-0.05306574488944598,-0.12151113268936056,-0.22633672083257259,-0.25065391558965683,2.2269351223429603,-2.365623568678579,47.97278140062376
H4,Bollinger外側否定,BB_OUTER_REJECT_6,short,3509,37.87403818751781,-420.2882618669595,-0.11977436929807908,0.8186909702381768,445.7731270721911,17,3.6055856369335992,-0.053547067534883364,-0.12386326158218196,-0.23315691783529802,-0.25805963782909497,2.2243865407805683,-2.367981887316792,47.96238244514107
