timeframe,family,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,avg_fwd_4_atr,avg_fwd_8_atr,avg_fwd_16_atr,avg_fwd_24_atr,avg_mfe_16_atr,avg_mae_16_atr,hit_1atr_first_16
D1,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6_Q,CHFJPY,121,47.107438016528924,17.35785086360602,0.14345331292236382,1.2677617621408257,9.237091204118837,5,3.87603305785124,0.05981181698550698,-0.0024039528659025055,-0.4165968326864016,-0.45876544861881613,2.0266824170074265,-2.2271177337150894,57.02479338842975
D1,RSI 70/30否定,RSI_70_30_REJECT_6,SILVER,75,53.333333333333336,17.2913909388429,0.23055187918457198,1.454073399190623,8.37739118144605,5,4.653333333333333,0.03986248898906574,0.2770059980885467,-0.4388181117296369,-0.6352515689614858,2.4378297184625635,-2.893660459507265,60.0
H4,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,GBPJPY,323,43.343653250774,16.79422733111458,0.051994511861035854,1.0884829380648302,14.846842571924036,9,3.4272445820433437,0.022731269108704124,0.014134828072930887,0.14389514140306398,0.060176397666284985,2.4047768320391896,-2.315778232849123,52.012383900928796
D1,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6,CHFJPY,167,45.50898203592814,16.225893944514112,0.09716104158391684,1.1753955498956543,6.888243726255025,5,3.7964071856287425,0.04245105843807133,-0.007286337396568994,-0.33793548841040494,-0.16732709887001548,2.0576147263705438,-2.2503198397663358,55.688622754491014
D1,Bollinger外側否定,BB_OUTER_REJECT_12,EURJPY,190,44.73684210526316,15.844425801403059,0.08339171474422663,1.1498672021162075,8.137564823581199,8,3.405263157894737,0.04767437194851283,0.03897379321073363,0.12671550409611868,0.6215988331832132,2.321241747365263,-2.2266978013214875,51.578947368421055
D1,Bollinger外側否定,BB_OUTER_REJECT_6,EURJPY,190,44.73684210526316,15.844425801403059,0.08339171474422663,1.1498672021162075,8.137564823581199,8,3.405263157894737,0.04767437194851283,0.03897379321073363,0.12671550409611868,0.6215988331832132,2.321241747365263,-2.2266978013214875,51.578947368421055
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,EURJPY,91,45.05494505494506,15.274664125729691,0.1678534519310955,1.3082545261922138,7.47618657281198,6,4.472527472527473,0.05896150665717732,0.2896100156964591,0.4050997016799944,0.8482172750516426,2.3336579888735747,-1.9093338744791364,51.64835164835166
H4,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,GBPJPY,250,43.6,15.16471418286361,0.06065885673145444,1.103771392112026,18.672256129777693,8,3.424,-0.011418716705694656,-0.02946278627718342,0.18000819671172355,0.031433384162761244,2.445076364994299,-2.352958941987231,52.400000000000006
H4,RSI 70/30否定,RSI_70_30_REJECT_6,USDJPY,409,42.54278728606357,14.821910676432386,0.03623939040692515,1.0611593776227655,16.894379073837058,11,3.7237163814180927,0.023119807370868124,0.020701557571269968,0.025662799392904233,0.05873482290939814,2.3094462956848303,-2.2965670057729466,51.1002444987775
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,EURJPY,57,50.877192982456144,14.71480064081024,0.2581543972071972,1.5173206654569156,4.650573030760254,3,2.4035087719298245,0.40298659314615365,0.4660538250451415,0.12310443452662662,0.20161638794181672,2.5380271500684977,-1.9392981426693396,57.89473684210527
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6,EURJPY,118,44.91525423728814,14.255977880891876,0.12081337187196506,1.218409384783178,11.092298197720208,6,4.127118644067797,0.04074403035133943,0.10712251122975733,0.17637935434919544,0.5032872977899199,2.2334423106023236,-2.008461656450434,51.69491525423729
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,EURJPY,73,49.31506849315068,14.170510566993643,0.19411658310950197,1.3855888849343874,7.364843012082746,4,3.0273972602739727,0.19533211457463898,-0.04642877004769792,-0.032589978507670356,0.011278428008413104,2.2759645511098756,-2.164936910695445,60.273972602739725
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6,SILVER,50,56.00000000000001,13.99302966209908,0.2798605932419816,1.5774279421077406,3.4167180518462255,4,4.12,0.360083695368071,0.5867387387589672,0.0902016226839091,-0.09356340727079944,2.6074026698243613,-1.9742727216539648,62.0
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,CHFJPY,68,50.0,13.767371823663948,0.20246135034799925,1.402673989227434,4.072007651986228,4,3.7205882352941178,0.10760371320028059,0.11012692279024625,-0.48641377717484635,-0.6593552385035035,2.12075218156324,-2.243794178540337,55.88235294117647
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,SILVER,63,52.38095238095239,12.93305762037873,0.20528662889490046,1.3978976697238765,7.863812042460347,5,4.746031746031746,-0.073421988590279,0.28623137917416536,-0.44616301119177965,-0.5044458947509295,2.4790792449208037,-3.00908031961928,52.38095238095239
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,SILVER,31,61.29032258064516,12.566703948355736,0.4053775467211528,1.9480519586571399,2.3599971947192016,2,5.645161290322581,0.25327979705332754,0.6207580625445451,0.38349545975779303,0.6544233619218395,2.762081345065274,-1.9581116091642345,67.74193548387096
D1,RSI 70/30否定,RSI_70_30_REJECT_6,CHFJPY,86,46.51162790697674,12.29971012939503,0.1430198852255236,1.2642577465281473,5.7714326940657,5,3.616279069767442,0.15182860851697275,0.3009237303712927,0.18279119398223992,0.25569722092683866,2.1944271801871036,-1.8697858642242098,52.32558139534884
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,SILVER,52,53.84615384615385,11.980903869461347,0.2304019974896413,1.4590649149517834,7.566500129958667,7,5.115384615384615,-0.002068919517879699,0.06841292012187489,-0.6576914863156813,-0.9993622971894172,2.3736732518554584,-3.055771890281643,61.53846153846154
D1,RSI 70/30否定,RSI_70_30_REJECT_6,GBPJPY,70,47.14285714285714,11.96256878887755,0.17089383984110784,1.3226460456352434,7.559277873814313,6,3.3285714285714287,0.05257878210352578,-0.30788385244638755,-0.16071363097111907,0.3371990546252855,2.3081199024463572,-2.5971167424091726,52.85714285714286
H4,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,GBPJPY,404,42.82178217821782,11.534740156465245,0.02855133702095358,1.0479848899608502,31.346591004150664,8,3.844059405940594,0.1569894149710351,0.17689114116714663,0.17016947612990363,0.03374189480556376,2.374866853005208,-2.106035084342576,50.742574257425744
H4,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,USDJPY,273,42.857142857142854,10.822270979934578,0.0396420182415186,1.0675050835818458,16.028586062700203,8,3.6446886446886446,0.09599878628488197,0.15652718108193214,0.09756846505025238,0.18832851878676338,2.410469097700924,-2.1656028815087742,49.08424908424908
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,USDJPY,47,48.93617021276596,10.458430333402118,0.22251979432770463,1.4405361386443765,5.065305187296814,5,3.74468085106383,-0.09271406587863348,0.1522973846254782,0.0030431642265891044,-0.10401289538482902,2.181986009349404,-2.1094498232696455,55.319148936170215
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6,EURJPY,99,45.45454545454545,10.254044687430635,0.10357620896394582,1.189850008231188,7.455576861384209,6,2.808080808080808,0.10817766557943893,-0.061229838953549214,-0.007526670198161195,0.03880444180903698,2.2980051465810574,-2.2044699479681835,55.55555555555556
D1,RSI 70/30否定,RSI_70_30_REJECT_6,USDJPY,72,45.83333333333333,10.035456867459057,0.1393813453813758,1.2542913445496604,4.610589261823464,4,3.8194444444444446,0.3712967504863037,0.5188959689967378,-0.03343884484639979,0.029127089672811177,2.7064602730922376,-2.042798651257367,59.72222222222222
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6,GBPJPY,90,44.44444444444444,9.895282254058847,0.10994758060065385,1.1942691473584592,7.737709074143181,7,3.022222222222222,0.06915922540335478,0.0965948156017955,0.27809283651796035,0.6011482710137417,2.579865197219322,-2.2193360712976613,54.44444444444444
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,GBPJPY,48,47.91666666666667,9.63330844693477,0.2006939259778077,1.387405997756721,6.111733833346219,6,3.2083333333333335,0.12781928016463015,-0.1088490639065292,0.041326891308609226,0.5389629559091024,2.3660986591025086,-2.5099480350343923,58.333333333333336
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,USDJPY,54,48.148148148148145,9.478639594235542,0.17553036285621373,1.3339714021127955,4.0420696693514655,4,3.611111111111111,0.0321440632319584,0.13974662752652195,0.025863592828550188,0.30317626936189146,2.509023606899991,-2.2655976473509947,55.55555555555556
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,GBPJPY,66,45.45454545454545,8.79055801852199,0.13319027300790895,1.2395274644753311,9.326215046531736,6,3.227272727272727,0.13102284522421545,0.16570674902023752,0.3778999402592,0.6324037134347901,2.6360330812292645,-2.1865848649722257,57.57575757575758
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,CHFJPY,59,45.76271186440678,8.476204543544753,0.14366448378889413,1.2634171968399623,4.126327148074146,4,3.5084745762711864,0.10451991291208462,0.38067755483082394,0.24145895383070995,0.14643297536752614,2.2519851228369006,-1.8080945962585333,50.847457627118644
D1,RSI 70/30否定,RSI_70_30_REJECT_6,EURJPY,84,44.047619047619044,7.502274012054945,0.08931278585779696,1.1572779305438492,7.048450667714565,6,2.2261904761904763,0.21452636750492668,0.13482993655555514,0.023301736108640753,0.09481692635868837,2.374925707082627,-2.1842082564357304,48.80952380952381
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,USDJPY,100,41.0,6.940400262094884,0.06940400262094884,1.1160762598516525,9.864338435217835,7,3.27,0.05940057682552035,0.14142645436875606,0.26956517496043875,0.17405000110696334,2.2903000206162023,-2.0100956127548404,45.0
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,AUDJPY,215,43.25581395348837,6.863955009917427,0.03192537213915082,1.054111528722849,17.16348703263532,8,3.8046511627906976,0.07836833586561659,0.12111760238701956,0.1480450047194173,0.23951476847819972,2.1637106828965305,-1.9969405264587206,51.627906976744185
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,XAUUSD,69,44.927536231884055,6.768674902761056,0.09809673772117472,1.1746239328260528,5.7423610576128805,4,4.231884057971015,0.1037195561450993,0.40972718955693005,0.57515511907692,1.1473407898496777,2.369072748054029,-1.9087445307818898,53.62318840579711
D1,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6_Q,XAUUSD,116,43.103448275862064,6.6833371321486315,0.057614975277143377,1.1004677624383088,14.153652036695199,8,4.336206896551724,0.07215614409362474,0.35717197001386825,0.3858487058099173,0.15725272480284552,2.4700325854140472,-2.126080883027649,56.03448275862068
D1,Bollinger外側否定,BB_OUTER_REJECT_3,AUDJPY,181,41.43646408839779,6.577628261767952,0.03634048763407708,1.0610716828375812,13.169152013651544,6,3.3591160220994474,-0.06811003018666993,-0.13797913840752746,-0.26420561787869196,-0.15209742619763195,2.028599724700561,-2.4865730807869615,50.82872928176796
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6,GBPJPY,115,41.73913043478261,6.027256517298106,0.05241092623737484,1.088585485260111,6.898131542122341,5,3.208695652173913,0.027176667324250912,0.11316475970613292,-0.05690058822247208,-0.33994154991672915,2.033327352773961,-2.05074621310181,51.30434782608696
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6,USDJPY,66,43.93939393939394,5.729173120076724,0.08680565333449582,1.1552676727502302,8.73903428018115,7,3.606060606060606,-0.14163797050221602,0.27083480247808417,-0.1575816442720658,-0.11780693439379175,2.105677449720108,-2.0432174969541497,46.96969696969697
D1,Bollinger外側否定,BB_OUTER_REJECT_12,AUDJPY,182,41.208791208791204,5.5636460794883895,0.03056948395323291,1.0511753102619916,14.183134195931107,6,3.340659340659341,-0.07928904365226407,-0.14190608490512072,-0.279010653577953,-0.19800821335009405,2.0174535723670415,-2.492540068681661,50.54945054945055
D1,Bollinger外側否定,BB_OUTER_REJECT_6,AUDJPY,182,41.208791208791204,5.5636460794883895,0.03056948395323291,1.0511753102619916,14.183134195931107,6,3.340659340659341,-0.07928904365226407,-0.14190608490512072,-0.279010653577953,-0.19800821335009405,2.0174535723670415,-2.492540068681661,50.54945054945055
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,EURJPY,52,44.230769230769226,4.964546346505433,0.09547204512510447,1.1686507120701553,4.57458589563077,4,3.8076923076923075,-0.1002993353601937,0.06289553143369359,-0.1012006856104591,0.16204967759461011,2.0446832411642926,-2.019909195537394,50.0
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,XAUUSD,50,44.0,4.577821815245979,0.09155643630491958,1.1602668292620988,7.334044663667419,5,3.2,0.10127858395517002,0.0038739543103177756,-0.21413595199658783,-0.15069653404714012,2.2714070221896607,-2.58718855451896,48.0
H4,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,USDJPY,195,42.05128205128205,4.406608099959412,0.02259799025620211,1.0380250705215481,17.586821758514603,9,3.4410256410256412,0.12707164434582613,0.13576207380302927,-0.08373230425187636,0.004483371863240393,2.450480622704446,-2.3326857889029764,49.23076923076923
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,USDJPY,53,43.39622641509434,3.903089574076614,0.07364319951087951,1.1286242853627966,5.608492786124079,4,4.2075471698113205,0.36761293235803827,0.5817609730891691,0.052656684493076984,-0.03788583797625892,2.8827909420460465,-2.0909814058740626,58.490566037735846
D1,Bollinger外側否定,BB_OUTER_REJECT_6_Q,SILVER,71,45.07042253521127,3.3753560364623647,0.047540225865667106,1.0791292557605576,14.484012124475107,8,4.690140845070423,-0.025474083961153526,-0.11572808847791632,0.24549312458785089,0.21800874143533105,2.1850145440001683,-2.0700702485113065,53.52112676056338
H4,Bollinger外側否定,BB_OUTER_REJECT_6_Q,XAUUSD,473,40.169133192389005,3.289003958450838,0.006953496740910862,1.0110874629862945,32.235804666452886,11,3.79492600422833,-0.07816959073482845,0.05402956283695437,0.2232795984180079,0.29731052703271427,2.3128956014689055,-2.1593741144224476,48.837209302325576
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,GBPJPY,39,41.02564102564102,3.0970317587580114,0.0794110707373849,1.1325130464076023,10.269862337115192,8,2.9743589743589745,-0.17399635012922823,0.1954277539664706,-0.5688004495552124,-0.33160663950250413,2.131363827189224,-2.499225815732358,51.28205128205128
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,CHFJPY,36,44.44444444444444,2.5968915646770223,0.07213587679658395,1.1308492487974466,6.35982859323892,5,4.444444444444445,-0.021065662023227343,-0.07374817931747352,-0.23959595275921675,-0.28945932996554685,2.0271279689060866,-2.0918169752609153,55.55555555555556
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,EURJPY,209,41.62679425837321,1.8866489916140683,0.009027028668009897,1.0149875630647684,26.064226906303343,9,3.61244019138756,0.015640726915420074,0.0007682850418666937,0.04310272154824199,0.08367360048926915,2.176435371791534,-2.1453324122942377,50.717703349282296
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,XAUUSD,76,42.10526315789473,1.3729627885283209,0.018065299849056853,1.0305712528165671,8.17435249451347,5,2.723684210526316,0.2559146136599848,0.30176952226512166,-0.016464808430636795,-0.02288203042680441,2.6761488465714365,-2.4928937477447617,46.05263157894737
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6_Q,CHFJPY,49,40.816326530612244,0.7470968218795573,0.015246873915909332,1.0251406666822802,8.216027575617089,7,4.3061224489795915,0.15147207742432667,0.3044384496708828,0.07405513992135838,-0.007412969463910835,1.9525267562584856,-1.693642104523636,42.857142857142854
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,SILVER,65,41.53846153846154,0.5775407968331441,0.008885243028202216,1.013725737278346,10.545068143348393,6,2.9076923076923076,0.34549748480376813,-0.008198731251745384,-0.23911011815997327,-0.14870164194843613,2.2383329959078577,-2.4233968868413522,50.76923076923077
H4,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,GBPJPY,218,42.201834862385326,0.5628869727339829,0.0025820503336421233,1.004263826090949,30.12051149582335,7,3.293577981651376,-0.056371332967345145,-0.07035898596523722,-0.014257389899394212,0.08084166112979253,2.3402813166710064,-2.201361999615767,48.1651376146789
D1,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6,XAUUSD,169,40.828402366863905,0.19659157251224002,0.0011632637426759764,1.001941735727046,17.14117396949867,8,3.7455621301775146,0.09183743231906306,0.11086836865898306,0.12024110819660191,-0.08023775447515787,2.398662574174597,-2.3285576688531067,51.4792899408284
H4,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,EURJPY,365,41.0958904109589,0.13334885597147905,0.00036533933142870973,1.0006001801046491,14.658760438879646,10,3.084931506849315,0.005838205791746098,0.020930180907179585,-0.06106959869596586,-0.0471268794500681,2.2904367766950524,-2.302116384995036,50.41095890410959
D1,Donchian高安値更新否定,DONCHIAN55_FALSE_BREAK_6_Q,XAUUSD,64,40.625,-0.15959180822294616,-0.002493622003483534,0.9958011583124899,7.054853950417035,5,3.859375,0.04827108960462407,0.08357936142157264,-0.07521770786933396,-0.4366283530792368,2.270923517821753,-2.379887985276074,51.5625
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,EURJPY,71,39.436619718309856,-0.5241888302576334,-0.007382941271234273,0.9879831186643209,11.438897838882909,6,3.5211267605633805,-0.19548880884781306,-0.10031516453976094,-0.22140570705000728,-0.34268180541006565,1.9176875347907651,-2.3514154261383093,47.88732394366197
D1,Bollinger外側否定,BB_OUTER_REJECT_6_Q,XAUUSD,86,40.69767441860465,-0.8025568666253262,-0.009332056588666584,0.9845750337735912,16.08829104237971,14,3.302325581395349,-0.08249468797955127,0.23163791959795202,0.2899036678975411,0.2901500307438326,2.298059233018374,-2.162200045503953,51.162790697674424
D1,Donchian高安値更新否定,DONCHIAN20_FALSE_BREAK_6,USDJPY,178,39.8876404494382,-1.0101425494660914,-0.005674958143067929,0.9907006797244742,18.159314759815143,6,3.4719101123595504,-0.06781023910701331,0.09817406905872808,-0.0010125698960463643,-0.046040840331304844,2.2812144715205322,-2.2056322290021324,48.87640449438202
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6,EURJPY,54,38.88888888888889,-1.0227150870035426,-0.018939168277843383,0.9693757403543574,5.970583743583249,5,4.222222222222222,-0.009476501030145842,0.1015920506105875,-0.07900333119976544,0.0016859830425740203,1.946571630219982,-1.960979987839205,46.2962962962963
D1,Bollinger外側否定,BB_OUTER_REJECT_6_Q,AUDJPY,87,40.229885057471265,-1.0619312282134845,-0.012206106071419363,0.9798779989004182,8.867413488119235,6,3.528735632183908,-0.053302666363846264,-0.05145987580302457,-0.07224195695291648,-0.17555617432369341,2.045303991459011,-2.3369726708720053,50.57471264367817
D1,Bollinger外側否定,BB_OUTER_REJECT_6_Q,EURJPY,100,41.0,-1.1101350592021721,-0.011101350592021721,0.9812827048754561,5.462305632627196,5,3.39,0.10316332978630932,-0.10298291539918716,-0.20452811018634984,0.13934019537308465,2.0797558394438793,-2.2749474246387513,49.0
D1,RSI 70/30否定,RSI_70_30_REJECT_6_Q,AUDJPY,43,39.53488372093023,-1.1761145987877084,-0.02735150229738857,0.9554376015071621,6.155980641978498,6,4.255813953488372,0.24115897807585157,0.0626619043447075,0.11797680891229086,0.08712323094321,1.8866590958351321,-2.007853180388625,51.162790697674424
H4,Bollinger外側否定,BB_OUTER_REJECT_6_Q,GBPJPY,497,41.649899396378274,-1.1853122070828208,-0.002384934018275293,0.9960722364016229,35.3504252612414,9,3.523138832997988,-0.057442815939554366,0.013880101937055783,-0.15631580641883341,-0.2005957593909866,2.2013998251115168,-2.3441491466535354,50.30181086519114
H4,Bollinger外側否定,BB_OUTER_REJECT_6_Q,EURJPY,511,40.90019569471624,-1.4370471060722139,-0.002812225256501397,0.9954096950688318,43.15513345375565,12,3.391389432485323,0.014891907351224871,0.02728452761449352,-0.1200532700115762,-0.17739550564706635,2.190556288139112,-2.244990242081727,48.92367906066536
D1,Bollinger外側否定,BB_OUTER_REJECT_3,CHFJPY,199,41.20603015075377,-1.4503840703129116,-0.00728836216237644,0.9878145605785349,18.02153835648391,9,3.291457286432161,0.020993456716519452,-0.0023171997353155383,-0.10720142417087973,-0.05898142955798518,2.1425247207363203,-2.2071672536616647,49.74874371859296
D1,Bollinger外側否定,BB_OUTER_REJECT_6,CHFJPY,199,41.20603015075377,-1.4503840703129116,-0.00728836216237644,0.9878145605785349,18.02153835648391,9,3.291457286432161,0.020993456716519452,-0.0023171997353155383,-0.10720142417087973,-0.05898142955798518,2.1425247207363203,-2.2071672536616647,49.74874371859296
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6,GBPJPY,78,39.743589743589745,-1.5784057758474277,-0.020235971485223433,0.9669196883801194,9.943921966111954,6,3.8846153846153846,-0.28339372482201863,-0.29403742970515995,-0.3709808607534794,-0.1945071082574434,1.7249995502366249,-2.3308464499647346,48.717948717948715
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6,XAUUSD,96,40.625,-1.661323209766973,-0.0173054501017393,0.9714593636605245,13.146885447184628,7,4.072916666666667,0.044159524683834335,0.3499368859824301,0.49852951063977835,0.649691414891309,2.395257573923686,-1.9376161158598313,51.041666666666664
D1,Bollinger外側否定,BB_OUTER_REJECT_12,CHFJPY,202,41.089108910891085,-2.0428914038373174,-0.010113323781372857,0.9831272819129803,18.02153835648391,9,3.262376237623762,0.013805329303409783,-0.023967059295654493,-0.0932810043242118,-0.052660820625570134,2.135377573655487,-2.2147814801426735,49.504950495049506
H4,RSI 70/30否定,RSI_70_30_REJECT_6_Q,CHFJPY,286,41.60839160839161,-2.0881118844380486,-0.007301090505028142,0.9881249072343936,15.250349149134784,10,3.772727272727273,0.2594437441678644,0.24983025655322283,0.22756987809679297,0.2756966550916932,2.3992931344091746,-1.9592552041732103,51.39860139860139
D1,EMA200クロス否定,EMA200_CROSS_FAIL_6_Q,GBPJPY,53,37.735849056603776,-2.5895824280747717,-0.04886004581273154,0.9226874668535532,7.2922644813350885,4,2.943396226415094,-0.3662604909825694,-0.3035810520564288,-0.04285657957116229,0.1365583862762582,1.7628702370360108,-2.228590847345504,45.28301886792453
D1,MACDクロス否定,MACD_SIGNAL_CROSS_FAIL_6,GBPJPY,54,37.03703703703704,-2.6133627929778847,-0.04839560727736823,0.924355265730562,10.07111217199347,9,3.5555555555555554,-0.08500722023484013,-0.02093622545213077,-0.2637243158759227,-0.19552076621319223,2.1221789381662095,-2.4561529795384796,51.85185185185185
D1,EMA50クロス否定,EMA50_CROSS_FAIL_6_Q,GBPJPY,84,38.095238095238095,-2.862703762787175,-0.03407980669984732,0.9458560301827368,13.218516320906557,6,2.988095238095238,0.008077006067521302,0.19442747262054913,0.29713129949171335,0.19769228015650256,2.284518027889823,-1.9703432246750847,44.047619047619044
