family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
wick_sweep,1599,2014-04-04 12:00:00,long,24,6,2.017381892209043,1.5130364191568075,0.662551440329218,0.8127572016461045,3.452280280329516,0.15020576131688657,True,False,H4順,13,116.00984469622763,1600,2014-04-04 13:00:00,116.433,116.85615530377238,1601,2014-04-04 14:00:00,116.00984469622763,SL,1,0.42315530377237565,1.0,12,-1.0472639709858598,IS_2014_2024,2014
wick_sweep,1881,2014-04-22 06:00:00,long,24,6,3.117654273946431,1.906914750083827,0.7795918367346896,0.9346938775509999,2.4719265278863944,0.15510204081631018,True,False,H4順,7,115.63417740436569,1882,2014-04-22 07:00:00,115.888,116.14182259563432,1894,2014-04-22 19:00:00,115.947,TIME,12,0.2538225956343183,1.0,12,0.15365062319421904,IS_2014_2024,2014
wick_sweep,1959,2014-04-25 12:00:00,long,24,6,2.9770688397107934,0.3379764141700435,0.6171171171170958,0.8648648648648649,1.5963992328884513,0.2477477477477691,False,False,H4中立,13,115.63818740833415,1960,2014-04-25 13:00:00,115.858,116.07781259166586,1971,2014-04-28 00:00:00,115.63818740833415,SL,11,0.21981259166585687,1.0,12,-1.0909865983947489,IS_2014_2024,2014
wick_sweep,2920,2014-06-20 13:00:00,long,24,6,1.9371497545948442,0.052927588923456684,0.6168224299065693,0.8878504672897146,1.1326504029597768,0.2710280373831453,True,False,H4順,14,113.7871062619639,2921,2014-06-20 14:00:00,113.901,114.0148937380361,2924,2014-06-20 17:00:00,114.0148937380361,TP,3,0.11389373803609715,1.0,12,0.8243977206747618,IS_2014_2024,2014
wick_sweep,3181,2014-07-07 10:00:00,long,24,6,1.5251311048580467,0.5129986443612338,0.7674418604651585,0.9534883720929657,1.1923752274344586,0.18604651162780705,False,False,H4中立,11,113.89657501061389,3182,2014-07-07 11:00:00,113.993,114.0894249893861,3184,2014-07-07 13:00:00,113.89657501061389,SL,2,0.096424989386108,1.0,12,-1.2074151122788885,IS_2014_2024,2014
wick_sweep,3997,2014-08-22 10:00:00,long,24,6,3.991941565610276,0.6772959982783832,0.8242187499999934,0.8242187499999934,2.627087508473631,0.16015624999998743,True,False,H4順,11,113.51051073676273,3998,2014-08-22 11:00:00,113.742,113.97348926323728,4010,2014-08-24 23:00:00,113.662,TIME,12,0.23148926323727892,1.0,12,-0.43198547786429076,IS_2014_2024,2014
wick_sweep,4571,2014-09-25 08:00:00,long,24,6,3.537826913117727,1.1438087012335387,0.8212560386473201,0.9468599033815968,1.3765604718334628,0.12560386473427662,True,False,H4順,9,114.87692504081942,4572,2014-09-25 09:00:00,115.102,115.32707495918059,4576,2014-09-25 13:00:00,114.87692504081942,SL,4,0.2250749591805885,1.0,12,-1.0888592852480017,IS_2014_2024,2014
wick_sweep,5172,2014-10-30 09:00:00,long,24,6,3.2078376411618748,0.8918987834071607,0.7155963302752449,0.8623853211009145,1.6338986116198702,0.14678899082566954,True,False,H4順,10,113.6213153577034,5173,2014-10-30 10:00:00,113.833,114.0446846422966,5177,2014-10-30 14:00:00,114.0446846422966,TP,4,0.21168464229660344,1.0,12,0.9055198346794233,IS_2014_2024,2014
wick_sweep,5297,2014-11-06 15:00:00,long,24,6,3.118119346530554,0.4882084005424998,0.7374631268436608,0.9823008849557515,1.2080485239701184,0.2448377581120907,True,False,H4順,16,118.0568764266048,5298,2014-11-06 16:00:00,118.446,118.8351235733952,5310,2014-11-07 04:00:00,118.597,TIME,12,0.3891235733951959,1.0,12,0.33665398078296777,IS_2014_2024,2014
wick_sweep,5548,2014-11-21 02:00:00,long,24,6,2.173064680817978,0.18108872340150328,0.5817490494296457,0.859315589353638,1.133960339395046,0.2775665399239924,True,False,H4順,3,122.62961389797103,5549,2014-11-21 03:00:00,122.903,123.17638610202899,5554,2014-11-21 08:00:00,122.62961389797103,SL,5,0.2733861020289794,1.0,12,-1.0731566083702755,IS_2014_2024,2014
wick_sweep,5849,2014-12-09 15:00:00,long,24,6,3.5849972093815006,2.270165363786625,0.7993311036789235,0.9074693422519533,2.985833330376259,0.10813823857302989,True,False,H4順,16,122.09691627122155,5850,2014-12-09 16:00:00,122.971,123.84508372877846,5862,2014-12-10 04:00:00,122.577,TIME,12,0.8740837287784586,1.0,12,-0.4736388361542722,IS_2014_2024,2014
wick_sweep,6560,2015-01-22 16:00:00,long,24,6,2.880982662046031,0.25881786165387194,0.7246722288438678,0.9797377830750942,1.0967080097353028,0.25506555423122645,True,False,H4順,17,134.86599664950884,6561,2015-01-22 17:00:00,135.841,136.81600335049117,6573,2015-01-23 05:00:00,135.784,TIME,12,0.9750033504911642,1.0,12,-0.07897408758770823,IS_2014_2024,2015
wick_sweep,7781,2015-04-03 12:00:00,long,24,6,2.3796150753029295,1.1646454447101773,0.5981848184818419,0.9059405940594026,4.356636663545515,0.3077557755775608,True,False,H4順,13,124.03936074919254,7782,2015-04-03 13:00:00,125.19,126.34063925080746,7794,2015-04-06 01:00:00,124.94,TIME,12,1.1506392508074583,1.0,12,-0.2346521725297815,IS_2014_2024,2015
wick_sweep,7875,2015-04-09 10:00:00,long,24,6,3.891310278184037,0.4157176197812098,0.7523809523809298,0.7619047619047845,1.0151244203958656,0.009523809523854638,False,False,H4中立,11,123.40362576137846,7876,2015-04-09 11:00:00,123.605,123.80637423862154,7877,2015-04-09 12:00:00,123.80637423862154,TP,1,0.2013742386215398,1.0,12,0.900682430201025,IS_2014_2024,2015
wick_sweep,8096,2015-04-22 15:00:00,long,24,6,5.604734706105467,0.2720745002964066,0.8364116094986892,0.8364116094986892,1.2131321836744682,0.03693931398415729,True,False,H4順,16,123.68051711394679,8097,2015-04-22 16:00:00,124.06,124.43948288605321,8099,2015-04-22 18:00:00,123.68051711394679,SL,2,0.3794828860532107,1.0,12,-1.052703298976191,IS_2014_2024,2015
wick_sweep,8187,2015-04-28 10:00:00,long,24,6,3.0713072638105965,0.993414748402381,0.5571142284569149,0.8396793587174414,2.0654748310532445,0.28256513026052643,True,False,H4順,11,123.92068181257909,8188,2015-04-28 11:00:00,124.386,124.8513181874209,8191,2015-04-28 14:00:00,124.8513181874209,TP,3,0.46531818742090536,1.0,12,0.9570186583274056,IS_2014_2024,2015
wick_sweep,8762,2015-06-01 09:00:00,long,24,6,3.0675095117485114,0.11916390333862377,0.5531135531135992,0.7692307692308092,1.0494111487560525,0.21611721611721002,True,False,H4順,10,130.84097082147954,8763,2015-06-01 10:00:00,131.103,131.36502917852047,8764,2015-06-01 11:00:00,131.36502917852047,TP,1,0.26202917852046426,1.0,12,0.9236726225952739,IS_2014_2024,2015
wick_sweep,9006,2015-06-15 13:00:00,long,24,6,3.793356148386751,0.7102314790335393,0.8579881656804654,0.9378698224852456,1.1062591701075992,0.07988165680478025,True,False,H4順,14,131.427893161904,9007,2015-06-15 14:00:00,131.81,132.192106838096,9009,2015-06-15 16:00:00,132.192106838096,TP,2,0.3821068380960071,1.0,12,0.9476586179414128,IS_2014_2024,2015
wick_sweep,9143,2015-06-23 06:00:00,long,24,6,2.6899424502194083,0.17781616759536856,0.8642857142856759,0.8642857142856759,1.059330360142692,0.082142857142843,True,False,H4順,7,133.09213641550645,9144,2015-06-23 07:00:00,133.4,133.70786358449357,9145,2015-06-23 08:00:00,133.09213641550645,SL,1,0.30786358449356044,1.0,12,-1.064963837905292,IS_2014_2024,2015
