family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,21661,2017-06-26 07:00:00,long,24,12,1.7588074172705146,0.16437452497863791,0.28014184397161174,0.7198581560283883,2.3176808021975797,0.6702127659574806,True,False,H4順,8,114.76166532891565,21662,2017-06-26 08:00:00,114.989,115.33000200662653,21663,2017-06-26 09:00:00,114.76166532891565,SL,1,0.2273346710843498,1.5,24,-1.0879760218914847,IS_2014_2024,2017
breakout,21678,2017-06-27 00:00:00,long,24,12,2.603626398007855,0.49953297171083694,0.15950920245396794,0.8404907975460321,1.2336950664979043,0.8220858895705708,True,False,H4順,1,115.00257531785181,21679,2017-06-27 01:00:00,115.164,115.4061370232223,21683,2017-06-27 05:00:00,115.00257531785181,SL,4,0.16142468214819417,1.5,24,-1.1238967903412036,IS_2014_2024,2017
breakout,21686,2017-06-27 08:00:00,long,24,12,2.2361203012539836,0.6160739605495156,0.018300653594784305,0.9816993464052157,4.363857220559481,0.8183006535947583,True,False,H4順,9,114.60293927453007,21687,2017-06-27 09:00:00,115.393,116.5780910882049,21693,2017-06-27 15:00:00,116.5780910882049,TP,6,0.7900607254699281,1.5,24,1.4746854901715218,IS_2014_2024,2017
breakout,21733,2017-06-29 07:00:00,long,24,12,2.392358682657613,0.7253938977536569,0.0,1.0,1.8110827778352097,1.0,True,False,H4順,8,117.08536744685401,21734,2017-06-29 08:00:00,117.506,118.13694882971899,21742,2017-06-29 16:00:00,117.08536744685401,SL,8,0.42063255314599246,1.5,24,-1.0475474374259108,IS_2014_2024,2017
breakout,21768,2017-06-30 18:00:00,long,24,12,2.0786013472142186,0.06085994935532886,0.08389261744968299,0.916107382550317,1.3950973006077416,0.832214765100634,True,False,H4順,19,117.07327896543558,21769,2017-06-30 19:00:00,117.394,117.87508155184665,21771,2017-07-02 21:00:00,117.07327896543558,SL,2,0.32072103456442846,1.5,24,-1.0623594895394755,IS_2014_2024,2017
breakout,21781,2017-07-03 07:00:00,long,24,12,1.706660286849231,0.9593338879493906,0.23743016759778487,0.7625698324022151,1.8974670269938714,0.6508379888268196,True,False,H4順,8,117.28426548394181,21782,2017-07-03 08:00:00,117.595,118.06110177408729,21786,2017-07-03 12:00:00,117.28426548394181,SL,4,0.31073451605819,1.5,24,-1.0643636254308644,IS_2014_2024,2017
breakout,21829,2017-07-05 07:00:00,long,24,12,2.069394710144786,0.7040839990137104,0.3445595854922203,0.6554404145077797,2.3632732488634893,0.5155440414507779,True,False,H4順,8,117.36933344312295,21830,2017-07-05 08:00:00,117.655,118.08349983531556,21831,2017-07-05 09:00:00,117.36933344312295,SL,1,0.2856665568770467,1.5,24,-1.0700116955189067,IS_2014_2024,2017
breakout,21862,2017-07-06 16:00:00,long,24,12,3.2587115643382725,0.21140375654724325,0.058479532163770394,0.9415204678362296,0.8817083504776286,0.9298245614035088,True,False,H4順,17,117.5352116637191,21863,2017-07-06 17:00:00,117.735,118.03468250442135,21871,2017-07-07 01:00:00,118.03468250442135,TP,8,0.19978833628090342,1.5,24,1.3998940560179143,IS_2014_2024,2017
breakout,21895,2017-07-10 01:00:00,long,24,12,1.870857129749888,0.32907584692662917,0.07142857142860769,0.9285714285713923,0.8531596031433084,0.9142857142857114,True,False,H4順,2,118.31218081834062,21896,2017-07-10 02:00:00,118.475,118.71922877248906,21903,2017-07-10 09:00:00,118.31218081834062,SL,7,0.1628191816593727,1.5,24,-1.1228356499288359,IS_2014_2024,2017
breakout,22045,2017-07-18 07:00:00,long,24,12,1.4065160241150763,0.16269401771483422,0.1322160148975738,0.8677839851024262,2.81828024235001,0.7486033519553006,True,False,H4順,8,116.7818916535034,22046,2017-07-18 08:00:00,117.288,118.0471625197449,22070,2017-07-19 08:00:00,117.458,TIME,24,0.5061083464966032,1.5,24,0.29637922598654126,IS_2014_2024,2017
