symbol,timeframe,variant,rr,max_hold_bars,trades,win_rate,total_r_after_cost,avg_r_after_cost,median_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,avg_bars_held,target_hit_pct,stop_hit_pct,oos_trades,oos_total_r
GBPJPY,H1,A_BREAK,1.5,120,168,51.19047619047619,23.611433828978925,0.1405442489820174,0.048449588349967904,1.301862760541195,13.65466763438806,6,0.9472920418548008,0.7581727318094196,51.041666666666664,35.714285714285715,42.857142857142854,24,4.072071236469566
XAUUSD,H4,PULLBACK_REACCEL,2.0,120,56,53.57142857142857,22.467847994409098,0.4012115713287339,0.11958518474038574,1.9345038018030822,4.236918092411181,4,1.3009502078802424,0.7639568539666196,54.910714285714285,37.5,39.285714285714285,7,6.775840825807139
GBPJPY,H1,PULLBACK_REACCEL,1.0,120,157,59.23566878980891,21.195712534343848,0.13500453843531113,0.9429668912540747,1.3431101022440235,6.064146547064743,5,0.7829340168079895,0.7137828317694331,38.445859872611464,50.955414012738856,37.57961783439491,22,3.9059866400559176
XAUUSD,H4,PULLBACK_REACCEL,2.0,48,56,58.92857142857143,21.10469732390407,0.3768695950697155,0.49317357064910977,1.99308663889365,4.23691809241118,4,1.1799454876039819,0.7107464770298684,33.410714285714285,25.0,35.714285714285715,7,4.9533308422325355
GBPJPY,H1,PULLBACK_REACCEL,2.0,120,157,45.85987261146497,20.445041464032073,0.13022319403842084,-0.36937699796385237,1.2546765054306146,11.461995853409967,7,1.1271945940745078,0.8340964226504824,59.43312101910828,25.477707006369428,47.77070063694268,22,1.0804010287247579
GBPJPY,H1,A_BREAK,1.5,48,168,51.19047619047619,19.98689556241022,0.11896961644291797,0.027678742935025077,1.3069098833943005,12.878016615362034,7,0.8263759796294936,0.6780066253857467,30.648809523809526,26.190476190476193,32.73809523809524,24,3.941084836440429
XAUUSD,H4,A_BREAK,2.0,48,74,55.4054054054054,19.730468387172074,0.266627951178001,0.17938490031979923,1.775944253311506,4.07257189560648,3,1.017110004581963,0.6568812045860338,36.17567567567568,17.56756756756757,28.37837837837838,8,6.167666418646155
EURJPY,H1,A_BREAK,1.0,120,157,57.961783439490446,18.800132752391434,0.11974606848656964,0.5345150332731702,1.3113715608252343,8.48220710811668,5,0.732878438889047,0.7061787415252518,45.47770700636943,47.77070063694268,36.30573248407643,19,4.804122975994175
XAUUSD,H4,B_BREAK,1.0,48,71,66.19718309859155,18.29825547412551,0.2577219080862748,0.4004036191874499,2.0738451478095326,4.528362217347215,6,0.7762925413661803,0.530082111752668,32.098591549295776,42.25352112676056,18.30985915492958,7,2.660854227245627
XAUUSD,H4,PULLBACK_REACCEL,1.5,120,56,57.14285714285714,18.249217691383073,0.3258788873461263,0.49222452753180435,1.8292598198226186,4.736918092411179,4,1.0934714996331347,0.7405284602157575,45.160714285714285,44.642857142857146,35.714285714285715,7,4.775840825807146
CHFJPY,H4,A_BREAK,1.0,48,88,60.22727272727273,18.209480690937305,0.20692591694246937,0.7040349226737128,1.658577736914564,7.1952196615519215,5,0.7981151286590337,0.6443370392158113,26.34090909090909,48.86363636363637,25.0,7,5.542627904041839
XAUUSD,H4,A_BREAK,2.0,120,74,48.64864864864865,18.15768469851165,0.2453741175474547,-0.0910434770028089,1.5226608856864643,6.900938091042581,5,1.184870176512239,0.8065572877059096,63.486486486486484,29.72972972972973,41.891891891891895,8,4.815491087443757
XAUUSD,H4,PULLBACK_REACCEL,1.5,48,56,58.92857142857143,18.054399632708098,0.322399993441216,0.6123129692159929,1.8495541430097193,4.736918092411179,4,1.0411772299022242,0.7107464770298684,29.5,35.714285714285715,35.714285714285715,7,3.453330842232543
CHFJPY,H4,A_BREAK,1.0,120,88,61.36363636363637,18.0091103997453,0.20464898181528748,0.9712802623045773,1.5771312812786469,9.61288740740616,6,0.8402723811663452,0.7060965614241613,37.03409090909091,55.68181818181818,32.95454545454545,7,5.814670560088004
XAUUSD,H4,A_BREAK,1.5,48,74,56.75675675675676,17.944743356189385,0.2424965318403971,0.2129167876690261,1.712603171558924,3.8350552936989786,3,0.9186053257445339,0.6542252679175516,33.148648648648646,27.027027027027028,28.37837837837838,8,4.667666418646155
CHFJPY,H4,A_BREAK,2.0,120,88,48.86363636363637,17.32471921926656,0.19687180930984727,-0.0809505066825302,1.4253769589040224,16.318617379928966,11,1.1879066431916967,0.8673218997607616,63.26136363636363,26.136363636363637,43.18181818181818,7,9.093087116580607
XAUUSD,H4,A_BREAK,1.0,48,74,63.51351351351351,17.1721757445126,0.2320564289799,0.6926411214627664,1.7877541617753148,4.155337239526292,3,0.7857625712961306,0.5911789356978053,27.594594594594593,48.64864864864865,24.324324324324326,8,5.713392846387045
EURJPY,H1,A_BREAK,1.0,48,157,54.14012738853503,17.119172878120093,0.10903931769503244,0.1577562169499582,1.3290413092551454,4.633237000708519,5,0.6598937694582802,0.644609138832049,28.878980891719745,38.853503184713375,26.11464968152866,19,3.9153166624954405
GBPJPY,H1,A_BREAK,2.0,48,168,47.61904761904761,17.088853780133675,0.10171936773889093,-0.05074839863643074,1.2434650391268889,17.307813968576532,9,0.9104830676480203,0.7111589793089885,33.61904761904762,16.071428571428573,35.11904761904761,24,1.8918865445830333
CHFJPY,H4,A_BREAK,1.5,48,88,53.40909090909091,17.073161989136075,0.19401320442200085,0.17105148734981135,1.5409069534310056,6.572594150036185,5,0.9543396226366319,0.7286505670074971,32.55681818181818,27.27272727272727,28.40909090909091,7,5.783081089602753
CHFJPY,H4,A_BREAK,1.5,120,88,52.27272727272727,16.591254014728964,0.18853697744010187,0.08916990059784842,1.4318537529535291,12.209896563380939,6,1.0412565268147453,0.828973810379667,52.61363636363637,38.63636363636363,40.909090909090914,7,7.401179966311487
XAUUSD,H4,A_BREAK,1.0,120,74,62.16216216216216,15.965253268077332,0.21574666578482882,0.9772489423903289,1.6139406225018336,4.952138369470787,3,0.8363891694042749,0.6737906621797254,40.17567567567568,55.4054054054054,31.08108108108108,8,6.227298732839607
GBPJPY,H1,B_BREAK,1.0,48,169,55.62130177514793,15.90261694979221,0.09409832514669947,0.10995548945670802,1.2929066725499119,6.758022354397005,6,0.6659803126137265,0.5692079288533584,33.01775147928994,36.09467455621302,22.485207100591715,23,1.529934005147991
GBPJPY,H1,A_BREAK,2.0,120,168,45.23809523809524,15.7409487275043,0.09369612337800179,-0.6119312891793127,1.1778968088476176,17.6546676343881,6,1.075737806117255,0.8204636226178538,60.19047619047619,24.404761904761905,48.80952380952381,24,0.1871896955046548
XAUUSD,H4,A_BREAK,1.5,120,74,52.702702702702695,15.230444213437393,0.2058168136950999,0.11172970530938728,1.4805448951807394,6.991793992856948,5,1.021922921404761,0.7755678905202826,55.5945945945946,37.83783783783784,37.83783783783784,8,3.315491087443757
EURJPY,H4,B_BREAK,2.0,120,76,43.42105263157895,15.18246216402384,0.1997692390003137,-0.06555648606677257,1.4379169141043944,8.995443152749193,10,1.1487952301330426,0.7205716498466517,65.78947368421052,26.31578947368421,42.10526315789473,6,1.7672594973502962
USDJPY,H1,PULLBACK_REACCEL,2.0,48,144,50.69444444444444,15.142119291601148,0.10515360619167463,0.054170381063772435,1.2404233612834927,16.39675528346396,8,0.9671972772487875,0.7183264329865394,33.708333333333336,13.194444444444445,38.19444444444444,19,1.8276025285617583
XAUUSD,H4,PULLBACK_REACCEL,1.0,120,56,64.28571428571429,14.881368253294136,0.2657387188088239,0.9807358617859242,1.7768780029720361,5.236918092411179,4,0.8628080515954466,0.6632926155497326,27.517857142857142,60.71428571428571,32.142857142857146,7,4.9605782688496625
CHFJPY,H4,A_BREAK,2.0,48,88,50.0,14.87461325332027,0.16902969606045762,0.020118929181301863,1.4572943417963091,11.915654284696203,5,1.0174518535932704,0.7496354717095085,36.27272727272727,14.772727272727273,28.40909090909091,7,6.043233723569672
XAUUSD,H4,PULLBACK_REACCEL,1.0,48,56,64.28571428571429,14.583958180997497,0.2604278246606696,0.9755578783236942,1.7624317242591876,5.236918092411179,4,0.8557520417630243,0.6452860962471071,22.107142857142858,57.14285714285714,32.142857142857146,7,4.422979699375741
EURJPY,H4,B_BREAK,2.0,48,76,48.68421052631579,14.374999322157988,0.18914472792313142,-0.020906557666726805,1.5202086774983716,6.870980420085738,6,0.9586447370176504,0.6234270545653594,36.76315789473684,17.105263157894736,26.31578947368421,6,1.1381566748332945
XAUUSD,H4,B_BREAK,1.0,120,71,60.56338028169014,14.309207583920173,0.20153813498479117,0.9688484922260188,1.5850275480036502,6.080592442546095,6,0.8431509964700822,0.6405090209876433,49.7887323943662,52.112676056338024,29.577464788732392,7,2.2027171078539767
XAUUSD,H1,B_BREAK,2.0,120,158,45.56962025316456,13.857740665202773,0.08770721940001755,-0.2795918670943384,1.1826970943310116,9.580043890331083,9,0.9911861058428371,0.7668501524840392,73.20886075949367,21.518987341772153,43.037974683544306,11,5.080378607806883
EURJPY,H4,B_BREAK,1.5,120,76,48.68421052631579,13.201209303108163,0.17370012240931793,-0.010075552944497135,1.3973851382687044,8.098761457999618,9,0.986127403704818,0.6940060412014941,55.89473684210526,36.84210526315789,40.78947368421053,6,5.090460683962946
CHFJPY,H4,B_BREAK,1.0,120,90,58.88888888888889,13.007368415841176,0.14452631573156863,0.7659820942148617,1.3865506692870937,9.642978445388591,4,0.7940013093219864,0.7130339936337328,50.34444444444444,50.0,34.44444444444444,8,5.650392157967031
USDJPY,H1,PULLBACK_REACCEL,2.0,120,144,42.36111111111111,12.708927533130794,0.08825644120229718,-0.6480409073745286,1.1667029275010725,16.87124920768134,12,1.1209265911703288,0.8552841924632628,57.11805555555556,25.694444444444443,49.30555555555556,19,-0.9127729282903179
AUDJPY,H4,PULLBACK_REACCEL,1.5,120,66,50.0,12.688228424772918,0.1922458852238321,0.09693323626278587,1.3913584862528052,4.5639715448684015,4,0.9340883467198844,0.7751817404043103,40.25757575757576,43.93939393939394,48.484848484848484,3,1.9707441305866347
GBPJPY,H1,PULLBACK_REACCEL,1.5,48,157,49.681528662420384,12.687573565588757,0.08081257048145706,-0.00398149170439996,1.2006616203503513,7.96365740099077,6,0.8410031211631844,0.7123407792673705,30.471337579617835,24.840764331210192,33.75796178343949,22,0.2596257758308973
GBPJPY,H1,PULLBACK_REACCEL,2.0,48,157,47.13375796178344,12.257781452154806,0.07807504109652742,-0.06756279556367517,1.181834891817322,10.40418071177999,6,0.9308883733600484,0.7424407266649904,33.152866242038215,15.92356687898089,36.30573248407643,22,0.739869069188654
GBPJPY,H1,A_BREAK,1.0,120,168,55.952380952380956,12.18791285693908,0.0725471003389231,0.4708434805398086,1.17284538015734,10.264110472305982,6,0.7717674791016075,0.7070553777144384,41.57738095238095,47.023809523809526,39.285714285714285,24,3.053673888076899
USDJPY,H1,PULLBACK_REACCEL,1.0,48,144,56.25,11.973337755471679,0.08314817885744222,0.4526425432178846,1.2121328352354293,13.020606590430551,8,0.7675914529518454,0.6703338519117277,25.395833333333332,42.36111111111111,34.02777777777778,19,3.2585956396904345
CHFJPY,H4,PULLBACK_REACCEL,1.0,120,71,59.154929577464785,11.607495301576245,0.16348584931797527,0.9737336607135909,1.407159706159491,5.2304961184268866,3,0.8359796409985196,0.729172308145364,34.67605633802817,56.33802816901409,38.028169014084504,6,3.923335197100854
AUDJPY,H4,PULLBACK_REACCEL,1.5,48,66,51.515151515151516,11.600528478780454,0.17576558301182507,0.044535810674406484,1.4119404945739344,6.723494728540917,7,0.841460154744351,0.7081451235228736,27.833333333333332,36.36363636363637,37.878787878787875,3,3.1675406817175307
USDJPY,H1,PULLBACK_REACCEL,1.0,120,144,54.861111111111114,11.525325028869918,0.0800369793671522,0.8546461533529353,1.188522816093671,11.230276710695222,8,0.8035977027235607,0.7355750601550031,36.138888888888886,50.0,40.97222222222222,19,2.7574613590774435
USDJPY,H1,A_BREAK,2.0,48,160,51.87500000000001,11.218185784773333,0.07011366115483333,0.06559621367560335,1.174745173116921,8.881174003472822,7,0.8370900185337135,0.7132772215386729,34.975,11.875,36.25,23,2.863837684138219
XAUUSD,H1,B_BREAK,1.5,120,158,48.10126582278481,10.900032234453162,0.06898754578767824,-0.11784193293701331,1.1518353232292156,10.622770987034594,7,0.8641141448308169,0.7412404368806075,65.72151898734177,29.746835443037973,40.50632911392405,11,4.2000712801319295
CHFJPY,H1,PULLBACK_REACCEL,2.0,48,147,49.65986394557823,10.865607675163377,0.07391569847049916,-0.02413821868271745,1.1664629251921368,9.27254581075366,5,0.9202522009224017,0.7392224307580512,33.04081632653061,14.965986394557824,38.775510204081634,14,-4.017818932203147
EURJPY,H4,B_BREAK,1.5,48,76,50.0,10.844867194365557,0.14269562097849417,0.017624768807664948,1.394727173236356,6.870980420085739,6,0.8610294208399134,0.6163290376292415,34.026315789473685,26.31578947368421,26.31578947368421,6,2.791469216538178
USDJPY,H1,PULLBACK_REACCEL,1.5,48,144,52.083333333333336,10.566002481728173,0.07337501723422342,0.13961823635722978,1.1687145821831901,16.89675528346402,8,0.8976057245495136,0.7144831595875601,31.59722222222222,20.833333333333336,38.19444444444444,19,3.3554135853785096
EURJPY,H1,PULLBACK_REACCEL,2.0,120,130,43.07692307692308,10.162730013526332,0.07817484625789486,-1.0082999281946645,1.1414762915818648,9.461779668213296,7,1.0148705263963669,0.8651122024579888,49.36923076923077,26.153846153846157,53.07692307692308,16,7.151456407349566
CHFJPY,H1,PULLBACK_REACCEL,1.5,48,147,52.38095238095239,9.972365039602916,0.06783921795648243,0.1513713500836803,1.1621033208058724,12.118591191438712,5,0.8398986632500208,0.7173685677146943,31.047619047619047,23.12925170068027,36.734693877551024,14,-2.267050771248094
XAUUSD,H1,PULLBACK_REACCEL,1.0,120,122,54.91803278688525,9.727455512397004,0.07973324190489348,0.6061304519586148,1.19076812366248,5.91150969556041,3,0.8177214342790737,0.7132299491218106,38.78688524590164,49.18032786885246,38.52459016393443,6,-0.042083885094259976
XAUUSD,H1,B_BREAK,2.0,48,158,48.734177215189874,9.585342102637707,0.06066672216859308,-0.08022919125224201,1.1571181470844627,11.344366995253516,8,0.7731751472552854,0.6350400171834163,39.72784810126582,9.49367088607595,30.37974683544304,11,-1.1617321353999186
EURJPY,H4,A_BREAK,2.0,120,75,41.333333333333336,8.636486131334882,0.11515314841779843,-1.0022939569515124,1.2182018249123605,6.77243823277937,6,1.1212933141794932,0.8372584054797259,52.733333333333334,28.000000000000004,50.66666666666667,7,1.9426673691574894
USDJPY,H1,PULLBACK_REACCEL,1.5,120,144,45.13888888888889,8.462271136725636,0.05876577178281692,-0.3388003123438108,1.1165768995806589,13.805770020292906,8,0.9963195332861355,0.8188757297631635,49.96527777777778,33.33333333333333,47.22222222222222,19,1.4346018530569788
CHFJPY,H4,PULLBACK_REACCEL,1.0,48,71,54.929577464788736,8.288739553127193,0.11674281060742527,0.37661756134751845,1.3308364597125482,4.227385895960821,3,0.7640917075438763,0.6886872875135878,26.267605633802816,42.25352112676056,30.985915492957744,6,1.747068027790561
GBPJPY,H1,PULLBACK_REACCEL,1.0,48,157,53.503184713375795,8.145560127780755,0.05188254858459079,0.14019908926566543,1.138911802153469,6.626434228714986,5,0.7190563425518313,0.6728555885306394,25.796178343949045,38.853503184713375,31.210191082802545,22,0.6797856090592878
AUDJPY,H4,B_BREAK,2.0,120,72,44.44444444444444,8.11024165504807,0.11264224520900096,-0.4582782956093315,1.2231503118021916,5.611352187159435,7,1.044599553363718,0.7896819372003709,67.76388888888889,25.0,47.22222222222222,8,-2.64556724438592
USDJPY,H1,B_BREAK,1.5,120,172,47.093023255813954,8.061541568076166,0.04686942772137306,-0.20429099986323554,1.101384281685818,15.38403183899764,6,0.8728309786900282,0.7768267984756161,69.63372093023256,27.325581395348834,41.86046511627907,24,4.261963133322076
USDJPY,H1,B_BREAK,1.5,48,172,52.32558139534884,7.99723331870123,0.04649554255058855,0.07621965643379608,1.1367878123942456,9.782729633652226,7,0.6955387488772444,0.6333899673463645,38.406976744186046,12.209302325581394,26.744186046511626,24,6.01387834703192
GBPJPY,H1,A_BREAK,1.0,48,168,53.57142857142857,7.9031175862687135,0.04704236658493282,0.10557534846404046,1.1264856529658638,12.161134119290752,7,0.6968249195662212,0.6532785277505362,26.55952380952381,38.095238095238095,31.547619047619047,24,1.320901061200751
CHFJPY,H4,PULLBACK_REACCEL,1.5,48,71,50.70422535211267,7.513276261097369,0.1058207924098221,0.04783973161234263,1.2799737099696609,4.736810183469309,3,0.8947668646795838,0.719007576501713,32.46478873239437,19.718309859154928,32.3943661971831,6,2.747068027790557
USDJPY,H1,B_BREAK,2.0,48,172,51.74418604651163,7.444631694426467,0.043282742409456204,0.0693592570738362,1.1251757589259506,10.41087653993668,7,0.7234137278320744,0.6471742379100565,39.76162790697674,3.488372093023256,27.325581395348834,24,7.513878347031914
USDJPY,H4,PULLBACK_REACCEL,1.0,120,60,58.333333333333336,7.2947077861017,0.121578463101695,0.6187318103505647,1.3104670201201274,5.040092760840321,5,0.7792068625234178,0.6729644888867953,38.38333333333333,48.333333333333336,36.666666666666664,9,0.7610887253709488
CHFJPY,H4,B_BREAK,1.0,48,90,50.0,7.2444394208723315,0.0804937713430259,0.09320314098471578,1.2409896370812914,8.527873681614137,4,0.6934562729200958,0.6286032249752412,32.2,36.666666666666664,24.444444444444443,8,4.309990487625227
CHFJPY,H4,PULLBACK_REACCEL,1.5,120,71,49.29577464788733,7.155892837216485,0.10078722305938712,-0.017053202069581806,1.2064353951513627,10.500253483080256,4,1.0405467942685769,0.8368504681271416,54.225352112676056,33.80281690140845,46.478873239436616,6,5.148715766197526
GBPJPY,H4,B_BREAK,1.5,120,80,48.75,6.993084096062998,0.08741355120078748,-0.16610538270896485,1.1831103785697183,6.670905138537542,4,0.8969499442097669,0.7957248134635448,57.075,33.75,45.0,6,5.87022546212275
CHFJPY,H4,PULLBACK_REACCEL,2.0,48,71,49.29577464788733,6.604862319426876,0.09302622985108276,-0.006143089167356492,1.2400576144736268,7.081508456874056,4,0.9550821376016909,0.7344886750286693,35.394366197183096,12.676056338028168,32.3943661971831,6,3.1317148386843394
XAUUSD,H1,B_BREAK,1.5,48,158,49.36708860759494,6.025939400066486,0.038138856962446115,-0.042846126705855615,1.1004525134036869,9.271087204253774,8,0.72680078346501,0.6280447126601221,37.91139240506329,16.455696202531644,29.746835443037973,11,-0.8341515530086782
EURJPY,H4,A_BREAK,1.5,48,75,49.333333333333336,5.935680271888813,0.07914240362518418,-0.0051999784421573,1.1705299677513268,4.761430300261593,5,0.872357619105726,0.7494185065836465,28.066666666666666,29.333333333333332,40.0,7,-0.8258172692272987
USDJPY,H1,B_BREAK,2.0,120,172,44.18604651162791,5.645226869830754,0.03282108645250439,-0.331705390657971,1.068084474317136,15.200702720839352,7,0.9732852375909644,0.8070912457036094,76.68604651162791,15.69767441860465,43.02325581395349,24,2.536599715581723
EURJPY,H4,PULLBACK_REACCEL,2.0,120,50,40.0,5.553413322308424,0.11106826644616849,-1.0050195989230297,1.1943414208036038,7.040190803783504,5,1.1472132721968795,0.8484279274799872,43.26,30.0,56.00000000000001,3,-0.036285826842777924
USDJPY,H1,A_BREAK,1.0,48,160,55.625,5.454207944203595,0.03408879965127247,0.15667279228045114,1.0941795265078451,8.541001519127528,7,0.6698226945955872,0.661350858408594,29.29375,31.874999999999996,32.5,23,1.6410928209404292
USDJPY,H4,B_BREAK,2.0,120,82,43.90243902439025,5.333918529697838,0.06504778694753462,-0.45971444888845403,1.1327844700602046,11.956647308670338,10,0.9244174033269427,0.7803346555097223,71.5609756097561,18.29268292682927,43.90243902439025,10,0.5058483918227845
CHFJPY,H1,PULLBACK_REACCEL,1.0,48,147,55.10204081632652,5.243135030401984,0.03566758524082982,0.20711203958199798,1.090995551127313,10.294533420428088,5,0.721127342431831,0.685293644702503,26.081632653061224,37.41496598639456,34.69387755102041,14,-0.8397394676859944
USDJPY,H1,A_BREAK,1.5,48,160,52.5,5.193124796972568,0.03245702998107855,0.08132203348777045,1.082288124956166,9.833864751911324,7,0.7800871752527612,0.6987244427479264,33.3,17.5,35.625,23,3.526795697307173
XAUUSD,H1,B_BREAK,1.0,120,158,52.53164556962025,5.158246078583053,0.03264712707963958,0.1698203168263478,1.0786149055477887,13.112575564981762,7,0.6951705494533515,0.6981231972170597,54.80379746835443,41.77215189873418,36.708860759493675,11,2.3188939131266038
XAUUSD,H1,PULLBACK_REACCEL,1.5,120,122,46.72131147540984,5.095640174388873,0.041767542413023544,-0.3079990410937704,1.082983743517049,9.911509695560397,4,0.9790453361756439,0.8050910127965761,50.19672131147541,33.60655737704918,46.72131147540984,6,1.15973684715577
EURJPY,H4,A_BREAK,1.5,120,75,44.0,5.043789884966751,0.06725053179955667,-0.27163200959173844,1.1344081054810007,5.149937176862677,4,0.9337556771818889,0.7948230899831281,43.22666666666667,36.0,48.0,7,0.4426673691575016
AUDJPY,H4,B_BREAK,2.0,48,72,56.94444444444444,4.961766297661504,0.06891342080085422,0.08554485409055013,1.1879786558647822,4.500991959604728,3,0.8261953967862259,0.6491749585922767,39.40277777777778,6.944444444444445,30.555555555555557,8,-0.34450472183834635
USDJPY,H4,PULLBACK_REACCEL,1.0,48,60,56.666666666666664,4.805212480617728,0.08008687467696213,0.20028549199146756,1.215529524498035,5.794530011982137,5,0.713688539296147,0.6416363748625501,24.05,40.0,33.33333333333333,9,0.3492324953059509
GBPJPY,H4,B_BREAK,2.0,48,80,46.25,4.604097607989928,0.0575512200998741,-0.1447530292655722,1.1366930742614563,6.398710949044563,5,0.8480030492250501,0.7129398964611914,36.7,12.5,35.0,6,2.9185765657596408
EURJPY,H4,A_BREAK,2.0,48,75,48.0,4.5953003060599595,0.06127067074746613,-0.3849282820718462,1.128201231071499,6.261430300261594,6,1.003657940187111,0.7674611491391383,31.32,16.0,41.333333333333336,7,-1.4412776989060303
GBPJPY,H4,B_BREAK,1.0,120,80,53.75,4.569336544660832,0.0571167068082604,0.2532499766921128,1.1337916273266464,6.1038642591665875,4,0.7275124800658224,0.7252579086692725,46.6375,47.5,40.0,6,4.798567544104821
GBPJPY,H4,B_BREAK,1.5,48,80,47.5,4.501655780178741,0.056270697252234256,-0.05651647013407209,1.1378269410294035,6.398710949044563,5,0.7668184434010894,0.6916104716847713,34.35,20.0,33.75,6,3.5623880858978905
AUDJPY,H4,PULLBACK_REACCEL,2.0,120,66,39.39393939393939,4.374989442934747,0.06628771883234465,-1.0074278435111232,1.1105924703625047,7.947913078731993,4,1.1296121423151315,0.874865314352967,49.878787878787875,30.303030303030305,59.09090909090909,3,-0.029255869413360003
AUDJPY,H4,B_BREAK,1.0,48,72,59.72222222222222,4.345373438505044,0.060352408868125616,0.2101984895786251,1.1767739583628085,4.265637396923527,3,0.6771851880989455,0.6237404607107537,33.833333333333336,30.555555555555557,29.166666666666668,8,-1.1982222687915143
GBPJPY,H4,B_BREAK,2.0,120,80,45.0,4.295346945591685,0.05369183681989607,-0.42626710519035355,1.1064004395878995,7.011832076961327,5,1.0284435757916053,0.8352170541872216,66.35,18.75,47.5,6,5.452228713094466
XAUUSD,H1,PULLBACK_REACCEL,1.0,48,122,52.459016393442624,4.121049090950644,0.03377909090943151,0.19323329275619633,1.083632376753333,5.193841117990121,5,0.7635543934562525,0.6696143901333479,26.704918032786885,40.98360655737705,35.24590163934426,6,-1.4218472505044049
USDJPY,H4,A_BREAK,1.0,120,86,53.48837209302325,4.097341843855404,0.047643509812272146,0.3606689038016334,1.1099258608492466,4.952087801906764,4,0.7398266856419237,0.7027501298668716,39.27906976744186,45.348837209302324,41.86046511627907,11,2.3750529667970808
CHFJPY,H4,B_BREAK,1.5,120,90,45.55555555555556,4.0413507009637115,0.04490389667737457,-0.10012269352099193,1.096258237660124,15.668619271932506,6,0.9627782608315866,0.8202837526596635,69.5111111111111,27.77777777777778,43.333333333333336,8,7.120193929052263
AUDJPY,H4,B_BREAK,1.5,48,72,56.94444444444444,3.9345931815912527,0.054647127522100734,0.08554485409055013,1.1490637594114108,4.605202979753154,3,0.771411809380644,0.6469259911289607,37.263888888888886,18.055555555555554,30.555555555555557,8,-0.6982222687915097
CHFJPY,H1,PULLBACK_REACCEL,2.0,120,147,38.095238095238095,3.8372134508676905,0.026103492863045513,-0.5627754756373092,1.0473702826131448,15.462651768234444,5,1.0900259869171824,0.8285914470036744,57.89795918367347,24.489795918367346,48.97959183673469,14,0.9843399586434383
USDJPY,H4,A_BREAK,1.5,120,86,45.348837209302324,3.6500253566156298,0.042442155309484066,-0.7446003536342753,1.082272355357356,8.682373343755135,6,0.8927770729638849,0.7876243799108478,50.31395348837209,33.72093023255814,50.0,11,-0.584976625271777
EURJPY,H4,PULLBACK_REACCEL,2.0,48,50,44.0,3.58482330737805,0.071696466147561,-0.6864267073608271,1.136094611624374,5.589947178293327,4,1.0385089200830269,0.7962657824002559,28.36,22.0,48.0,3,-0.036285826842777924
