family,direction,lookback,move_bars,move_atr,trigger_atr,wick_ratio,close_location,bar_range_atr,body_max,range_width_max,bb_z,rsi_low,rsi_high,h4,hours,rr,stop_buffer_atr,max_risk_atr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,12,67,56.71641791044776,4.529975533049739,0.06761157512014536,1.1506354449094434,6.443367510508923,3,-2.4335256476553497,-4.108708905406581,60,2.0667809713289853,7,2.463194561720753,0.3589701261325189
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,12,101,57.42574257425742,8.21753134675191,0.08136169650249415,1.1902504379577277,4.365789705694002,3,-2.3334002318168174,-2.3375512728496832,91,8.953246833554324,10,-0.7357154868024132,0.3214805396229501
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,1.0,0.25,2.0,12,79,55.69620253164557,2.760544386723736,0.034943599831946025,1.0765386070196405,4.851869895410462,4,-2.9026315541875736,-2.823631462566143,70,2.3698725647482606,9,0.3906718219754757,0.025812858344601786
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,12,79,55.69620253164557,2.760544386723736,0.034943599831946025,1.0765386070196405,4.851869895410462,4,-2.9026315541875736,-2.823631462566143,70,2.3698725647482606,9,0.3906718219754757,0.025812858344601786
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.15,2.0,8,95,63.1578947368421,4.513350516067669,0.0475089528007123,1.1238935092341977,7.152143214291989,7,-4.330941315522942,-3.0655024732652985,87,4.114181453889594,8,0.39916906217807324,-0.0644494541445777
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,12,75,60.0,7.040446791942509,0.09387262389256679,1.2183928082988826,6.6050441219156,5,-3.3675273963474206,-4.443971896111083,69,7.36981454675435,6,-0.3293677548118388,-0.3657590395937067
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,70,neutral,,1.0,0.25,2.0,12,75,60.0,7.040446791942509,0.09387262389256679,1.2183928082988826,6.6050441219156,5,-3.3675273963474206,-4.443971896111083,69,7.36981454675435,6,-0.3293677548118388,-0.3657590395937067
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.25,2.0,8,50,57.99999999999999,0.4196464843596919,0.008392929687193837,1.0215620451141598,3.7976059799892434,3,-2.0631803503933335,-1.6412605069863204,45,0.4137876704118423,5,0.005858813947850039,-0.5129137871092557
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,0.8,0.25,2.0,8,50,57.99999999999999,0.4196464843596919,0.008392929687193837,1.0215620451141598,3.7976059799892434,3,-2.0631803503933335,-1.6412605069863204,45,0.4137876704118423,5,0.005858813947850039,-0.5129137871092557
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,any,,0.8,0.25,2.0,8,120,63.33333333333333,8.522186661202493,0.07101822217668745,1.1927955977842675,6.0275089119665815,3,-3.387371621398504,-5.7386706556590275,108,7.877819679061751,12,0.6443669821407434,-0.5462983678919198
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,any,,0.8,0.25,2.0,8,120,63.33333333333333,8.522186661202493,0.07101822217668745,1.1927955977842675,6.0275089119665815,3,-3.387371621398504,-5.7386706556590275,108,7.877819679061751,12,0.6443669821407434,-0.5462983678919198
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.25,2.0,8,83,54.21686746987952,1.857158409154494,0.02237540251993366,1.050919587051348,5.070717256004315,4,-1.6271363635386453,-2.2625592998400483,75,0.452508768729841,8,1.404649640424653,-0.7063447930819304
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,70,neutral,,1.0,0.25,2.0,8,83,54.21686746987952,1.857158409154494,0.02237540251993366,1.050919587051348,5.070717256004315,4,-1.6271363635386453,-2.2625592998400483,75,0.452508768729841,8,1.404649640424653,-0.7063447930819304
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,70,neutral,,1.0,0.25,2.0,8,158,56.32911392405063,10.123853440432606,0.06407502177488991,1.1527634335211003,9.709789088789922,7,-3.044152398598878,-4.4241490703000785,144,7.869503628986616,14,2.254349811445993,-0.7739058324029422
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.15,2.0,12,115,58.26086956521739,7.968499773083013,0.06929130237463489,1.1567360548463328,9.684302807513747,4,-3.7693486205755447,-4.301040016146581,103,6.83163348248574,12,1.1368662905972753,-0.9110948719509686
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.15,2.0,12,115,58.26086956521739,7.968499773083013,0.06929130237463489,1.1567360548463328,9.684302807513747,4,-3.7693486205755447,-4.301040016146581,103,6.83163348248574,12,1.1368662905972753,-0.9110948719509686
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.15,2.0,8,76,64.47368421052632,5.331151590841579,0.07014673145844183,1.1905307194455717,6.037710799635395,7,-4.330941315522942,-3.3723485375002724,69,5.667335188686147,7,-0.3361835978445691,-0.9171936373929928
