trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_after_cost_r,early_exit_rate,symbol,rule_name,rule_desc,early_exit_bars
31,16.129032258064516,-4.597337038321285,-0.14830119478455758,0.7626936177677605,8.720647724637697,35.483870967741936,AUDJPY,pre_range20,直前6本値幅がATR2.0以内,3
20,55.00000000000001,22.082292811128234,1.1041146405564117,3.421720128735471,3.453491143787674,15.0,SILVER,pre_range20,直前6本値幅がATR2.0以内,3
159,35.22012578616352,81.58258484703707,0.5130980179058935,1.9860066966531054,15.384007704388168,25.78616352201258,ALL,pre_range20,直前6本値幅がATR2.0以内,3
24,50.0,26.110566146600505,1.0879402561083544,3.8161867386254587,2.2744397383818313,25.0,XAUUSD,pre_range20,直前6本値幅がATR2.0以内,6
24,54.166666666666664,29.951356047460067,1.2479731686441695,4.467091935604205,2.505417388893143,20.833333333333336,USDJPY,pre_range20,直前6本値幅がATR2.0以内,6
23,13.043478260869565,-7.181732386414312,-0.31224923419192663,0.5536647676074825,11.549128758391875,39.130434782608695,EURJPY,pre_range20,直前6本値幅がATR2.0以内,6
9,22.22222222222222,0.3651010207868872,0.04056678008743191,1.0653204644580028,4.5088225968853095,22.22222222222222,GBPJPY,pre_range20,直前6本値幅がATR2.0以内,6
28,28.57142857142857,11.413540899983113,0.40762646071368264,1.9396263544649321,4.638241001165208,46.42857142857143,CHFJPY,pre_range20,直前6本値幅がATR2.0以内,6
31,16.129032258064516,-3.552982187528647,-0.11461232862995635,0.8061514228695263,8.720647724637697,41.935483870967744,AUDJPY,pre_range20,直前6本値幅がATR2.0以内,6
20,50.0,19.476894507277237,0.9738447253638618,3.198052497042297,3.453491143787674,25.0,SILVER,pre_range20,直前6本値幅がATR2.0以内,6
159,33.33333333333333,76.58274404816484,0.4816524782903449,1.9703020846218662,16.173179405226776,33.33333333333333,ALL,pre_range20,直前6本値幅がATR2.0以内,6
42,47.61904761904761,35.975589536642595,0.8565616556343475,2.5685055886859502,6.194396550002722,0.0,XAUUSD,pre_range25,直前6本値幅がATR2.5以内,0
42,45.23809523809524,32.63745760516839,0.7770823239325808,2.376343834760196,5.204295197852819,0.0,USDJPY,pre_range25,直前6本値幅がATR2.5以内,0
33,33.33333333333333,10.097418295730026,0.3059823725978796,1.446412602291373,8.598852496056617,0.0,EURJPY,pre_range25,直前6本値幅がATR2.5以内,0
22,31.818181818181817,5.236631282752107,0.23802869467055032,1.3372091925978633,6.397364313338468,0.0,GBPJPY,pre_range25,直前6本値幅がATR2.5以内,0
40,35.0,13.633032868442822,0.34082582171107056,1.4948959553672034,12.865919865306045,0.0,CHFJPY,pre_range25,直前6本値幅がATR2.5以内,0
46,21.73913043478261,-7.728746449773968,-0.1680162271689993,0.792621928095215,15.690630225798142,0.0,AUDJPY,pre_range25,直前6本値幅がATR2.5以内,0
27,66.66666666666666,39.74729269341142,1.4721219516078303,4.738853045655384,2.492637420893222,0.0,SILVER,pre_range25,直前6本値幅がATR2.5以内,0
252,39.285714285714285,129.5986758323734,0.5142804596522754,1.8087545906551536,16.98490686880224,0.0,ALL,pre_range25,直前6本値幅がATR2.5以内,0
42,40.476190476190474,28.20344863421307,0.6715106817669779,2.2877916845770976,5.977214509969741,16.666666666666664,XAUUSD,pre_range25,直前6本値幅がATR2.5以内,1
42,42.857142857142854,32.96339322335449,0.7848426957941544,2.6122222235404835,5.204295197852819,19.047619047619047,USDJPY,pre_range25,直前6本値幅がATR2.5以内,1
33,33.33333333333333,11.934439345100962,0.3616496771242716,1.574267945987919,8.245807533636205,12.121212121212121,EURJPY,pre_range25,直前6本値幅がATR2.5以内,1
22,22.727272727272727,3.3543694140075044,0.1524713370003411,1.291748346921274,4.53445893567887,40.909090909090914,GBPJPY,pre_range25,直前6本値幅がATR2.5以内,1
40,30.0,11.550686012373777,0.2887671503093444,1.4857616919534378,10.939185800507536,22.5,CHFJPY,pre_range25,直前6本値幅がATR2.5以内,1
46,17.391304347826086,-6.058997541676115,-0.13171733786252424,0.7960913631431316,10.469667269327172,28.26086956521739,AUDJPY,pre_range25,直前6本値幅がATR2.5以内,1
27,62.96296296296296,37.879175741363035,1.4029324348652976,4.921395863261864,2.647698243101825,14.814814814814813,SILVER,pre_range25,直前6本値幅がATR2.5以内,1
252,34.92063492063492,119.82651482873673,0.47550204297117754,1.8697043873043355,13.582148935072638,21.428571428571427,ALL,pre_range25,直前6本値幅がATR2.5以内,1
42,40.476190476190474,30.503054936346523,0.7262632127701553,2.5561970686553783,4.732426658944743,26.190476190476193,XAUUSD,pre_range25,直前6本値幅がATR2.5以内,3
42,42.857142857142854,34.07526923774862,0.81131593423211,2.7624476371417446,4.5653094417969875,23.809523809523807,USDJPY,pre_range25,直前6本値幅がATR2.5以内,3
33,24.242424242424242,1.944733598497188,0.05893132116658146,1.0890025508490164,8.95850172119823,24.242424242424242,EURJPY,pre_range25,直前6本値幅がATR2.5以内,3
22,22.727272727272727,3.3543694140075044,0.1524713370003411,1.291748346921274,4.53445893567887,40.909090909090914,GBPJPY,pre_range25,直前6本値幅がATR2.5以内,3
40,25.0,8.058486853456646,0.20146217133641614,1.3768154308685119,8.80388557539074,37.5,CHFJPY,pre_range25,直前6本値幅がATR2.5以内,3
46,17.391304347826086,-2.7653215235283573,-0.06011568529409472,0.8953346437476517,10.469667269327172,39.130434782608695,AUDJPY,pre_range25,直前6本値幅がATR2.5以内,3
27,62.96296296296296,37.879175741363035,1.4029324348652976,4.921395863261864,2.647698243101825,14.814814814814813,SILVER,pre_range25,直前6本値幅がATR2.5以内,3
252,32.93650793650794,113.04976825789117,0.44861019149956816,1.8712968524119695,13.50162421184082,29.761904761904763,ALL,pre_range25,直前6本値幅がATR2.5以内,3
42,40.476190476190474,31.910336505301874,0.7597699167929017,2.7539183006520496,4.732426658944746,33.33333333333333,XAUUSD,pre_range25,直前6本値幅がATR2.5以内,6
42,40.476190476190474,31.660245854025458,0.7538153774767966,2.6862283411528782,4.5653094417969875,30.952380952380953,USDJPY,pre_range25,直前6本値幅がATR2.5以内,6
33,21.21212121212121,-0.337315806973324,-0.010221691120403756,0.9840550233963993,9.850840721394682,33.33333333333333,EURJPY,pre_range25,直前6本値幅がATR2.5以内,6
22,22.727272727272727,4.322059391168887,0.19645724505313122,1.4104603519061667,4.53445893567887,45.45454545454545,GBPJPY,pre_range25,直前6本値幅がATR2.5以内,6
40,25.0,10.499330949765953,0.2624832737441488,1.5542028979645999,7.117331915265047,47.5,CHFJPY,pre_range25,直前6本値幅がATR2.5以内,6
46,17.391304347826086,-1.7209666727357193,-0.03741231897251564,0.9321819814255928,10.469667269327172,43.47826086956522,AUDJPY,pre_range25,直前6本値幅がATR2.5以内,6
27,59.25925925925925,35.27377743751204,1.3064362013893347,4.751667351413832,2.492637420893222,22.22222222222222,SILVER,pre_range25,直前6本値幅がATR2.5以内,6
252,31.746031746031743,111.60746765806518,0.4428867764208936,1.9119924657898313,13.50162421184082,36.904761904761905,ALL,pre_range25,直前6本値幅がATR2.5以内,6
39,48.717948717948715,35.11867509938746,0.9004788487022426,2.682772114365347,5.159583885748379,0.0,XAUUSD,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
41,43.90243902439025,29.65576080488841,0.7233112391436197,2.250603648198002,5.204295197852819,0.0,USDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
33,33.33333333333333,10.097418295730026,0.3059823725978796,1.446412602291373,8.598852496056617,0.0,EURJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
22,31.818181818181817,5.236631282752107,0.23802869467055032,1.3372091925978633,6.397364313338468,0.0,GBPJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
36,36.11111111111111,13.911447487242656,0.38642909686785154,1.5715783878016172,9.687196929621608,0.0,CHFJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
41,21.951219512195124,-6.5508057320813435,-0.1597757495629596,0.8022313275044014,13.598653848732376,0.0,AUDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
25,68.0,38.23710730943882,1.5294842923775527,5.057725132314066,2.492637420893222,0.0,SILVER,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
237,39.66244725738397,125.70623454735812,0.5304060529424394,1.8401893067333124,14.643016917171167,0.0,ALL,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,0
39,43.58974358974359,28.93497441811171,0.7419224209772234,2.3668492877315654,5.418140080135949,10.256410256410255,XAUUSD,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
41,41.46341463414634,29.9816964230745,0.7312608883676707,2.4663890014356338,5.204295197852819,19.51219512195122,USDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
33,33.33333333333333,11.934439345100962,0.3616496771242716,1.574267945987919,8.245807533636205,12.121212121212121,EURJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
22,22.727272727272727,3.3543694140075044,0.1524713370003411,1.291748346921274,4.53445893567887,40.909090909090914,GBPJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
36,30.555555555555557,11.127242776358532,0.30909007712107034,1.5230997312776875,8.028104422227146,22.22222222222222,CHFJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
41,19.51219512195122,-3.3052912815391013,-0.08061686052534393,0.8774027664474087,10.09551582932096,24.390243902439025,AUDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
25,64.0,36.122252226573124,1.444890089062925,5.152574090877843,2.647698243101825,12.0,SILVER,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
237,35.86497890295359,118.14968332168725,0.4985218705556424,1.9031083226358338,11.34302963938822,19.40928270042194,ALL,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,1
39,43.58974358974359,31.23458072024516,0.8008866851344912,2.655294782679794,4.17335222911095,20.51282051282051,XAUUSD,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
41,41.46341463414634,31.093572437468634,0.7583798155480155,2.6082277410739834,4.5653094417969875,24.390243902439025,USDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
33,24.242424242424242,1.944733598497188,0.05893132116658146,1.0890025508490164,8.95850172119823,24.242424242424242,EURJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
22,22.727272727272727,3.3543694140075044,0.1524713370003411,1.291748346921274,4.53445893567887,40.909090909090914,GBPJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
36,25.0,5.795262721504945,0.16097952004180402,1.2797105266426876,8.193913443306041,33.33333333333333,CHFJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
41,19.51219512195122,-0.9442537746183935,-0.023030579868741307,0.9616149705395768,10.09551582932096,34.146341463414636,AUDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
25,64.0,36.122252226573124,1.444890089062925,5.152574090877843,2.647698243101825,12.0,SILVER,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
237,33.755274261603375,108.60051734367818,0.45823003098598386,1.8648712097456328,13.12747277183459,27.004219409282697,ALL,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,3
39,43.58974358974359,32.64186228920051,0.8369708279282182,2.869285230865825,4.173352229110947,28.205128205128204,XAUUSD,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
41,39.02439024390244,28.678549053745474,0.6994768061889141,2.527422826106073,4.5653094417969875,31.70731707317073,USDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
33,21.21212121212121,-0.337315806973324,-0.010221691120403756,0.9840550233963993,9.850840721394682,33.33333333333333,EURJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
22,22.727272727272727,4.322059391168887,0.19645724505313122,1.4104603519061667,4.53445893567887,45.45454545454545,GBPJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
36,25.0,8.236106817814251,0.22878074493928477,1.4506036059411374,6.182214567211394,44.44444444444444,CHFJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
41,19.51219512195122,0.10010107617424391,0.0024414896627864367,1.004249642190365,10.09551582932096,39.02439024390244,AUDJPY,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
25,60.0,33.51685392272213,1.3406741569088851,4.970576596436016,2.492637420893222,20.0,SILVER,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
237,32.48945147679325,107.15821674385218,0.4521443744466337,1.9066054276048006,13.12747277183459,34.59915611814346,ALL,stagnation_break,直前6本停滞 + ATR0.05以上ブレイク,6
39,48.717948717948715,35.051310169347595,0.8987515428037844,2.677995964394034,5.319493791467362,0.0,XAUUSD,stagnation_body60,停滞 + 実体60%以上,0
34,47.05882352941176,28.87980997310722,0.8494061756796242,2.5546721007860826,4.162612044943469,0.0,USDJPY,stagnation_body60,停滞 + 実体60%以上,0
28,39.285714285714285,15.214397486917319,0.5433713388184757,1.8692924650218712,8.245807533636205,0.0,EURJPY,stagnation_body60,停滞 + 実体60%以上,0
21,33.33333333333333,6.271531815244812,0.29864437215451484,1.4326857994495394,6.397364313338468,0.0,GBPJPY,stagnation_body60,停滞 + 実体60%以上,0
32,37.5,14.077828006385033,0.4399321251995323,1.6650091849096218,8.671306522083471,0.0,CHFJPY,stagnation_body60,停滞 + 実体60%以上,0
30,20.0,-7.164577966267981,-0.238819265542266,0.7113191474315284,9.300549167186933,0.0,AUDJPY,stagnation_body60,停滞 + 実体60%以上,0
22,68.18181818181817,34.07799950663497,1.5489999775743166,5.190269914332054,1.2020009234477507,0.0,SILVER,stagnation_body60,停滞 + 実体60%以上,0
206,41.74757281553398,126.40829899136895,0.6136325193755774,2.0065816374641736,12.76039775336055,0.0,ALL,stagnation_body60,停滞 + 実体60%以上,0
39,41.02564102564102,27.279169266918057,0.6994658786389245,2.3740437889003596,7.021788304249217,17.94871794871795,XAUUSD,stagnation_body60,停滞 + 実体60%以上,1
34,47.05882352941176,31.980864877478734,0.9406136728670216,3.0666032008073105,4.162612044943469,17.647058823529413,USDJPY,stagnation_body60,停滞 + 実体60%以上,1
28,39.285714285714285,16.29694265767217,0.5820336663454346,1.9925357622251856,8.245807533636206,10.714285714285714,EURJPY,stagnation_body60,停滞 + 実体60%以上,1
21,23.809523809523807,4.389269946500212,0.20901285459524818,1.419521011025503,4.53445893567887,42.857142857142854,GBPJPY,stagnation_body60,停滞 + 実体60%以上,1
32,31.25,9.879435926141337,0.3087323726919168,1.5062054764095851,7.411551692054619,18.75,CHFJPY,stagnation_body60,停滞 + 実体60%以上,1
30,16.666666666666664,-5.158488421106309,-0.17194961403687697,0.7407111086943564,6.355286143502292,26.666666666666668,AUDJPY,stagnation_body60,停滞 + 実体60%以上,1
22,63.63636363636363,31.963144423769275,1.4528702010804215,5.314606434209638,2.647698243101825,13.636363636363635,SILVER,stagnation_body60,停滞 + 実体60%以上,1
206,37.37864077669903,116.63033867737346,0.566166692608609,2.069709715369881,10.726476909215691,20.388349514563107,ALL,stagnation_body60,停滞 + 実体60%以上,1
39,41.02564102564102,28.495901758977997,0.7306641476661024,2.5290396786888967,6.131603763950057,23.076923076923077,XAUUSD,stagnation_body60,停滞 + 実体60%以上,3
34,47.05882352941176,33.092740891872864,0.973315908584496,3.303993188660471,3.5236262888876375,23.52941176470588,USDJPY,stagnation_body60,停滞 + 実体60%以上,3
28,28.57142857142857,6.307236911068394,0.2252584611095855,1.3606647719164204,8.95850172119823,25.0,EURJPY,stagnation_body60,停滞 + 実体60%以上,3
21,23.809523809523807,4.389269946500212,0.20901285459524818,1.419521011025503,4.53445893567887,42.857142857142854,GBPJPY,stagnation_body60,停滞 + 実体60%以上,3
32,25.0,5.5024483822708525,0.17195151194596414,1.3055438420487393,6.456559181071514,34.375,CHFJPY,stagnation_body60,停滞 + 実体60%以上,3
30,16.666666666666664,-2.797450914185602,-0.09324836380618673,0.8404530441969065,5.735347375445382,40.0,AUDJPY,stagnation_body60,停滞 + 実体60%以上,3
22,63.63636363636363,31.963144423769275,1.4528702010804215,5.314606434209638,2.647698243101825,13.636363636363635,SILVER,stagnation_body60,停滞 + 実体60%以上,3
206,34.95145631067961,106.953291400274,0.5191907349527864,2.0293807908413335,9.47596506905225,28.640776699029125,ALL,stagnation_body60,停滞 + 実体60%以上,3
39,41.02564102564102,29.903183327933345,0.7667482904598294,2.7356118563271914,6.131603763950057,30.76923076923077,XAUUSD,stagnation_body60,停滞 + 実体60%以上,6
34,44.11764705882353,29.96699627848085,0.8813822434847308,3.0644614708066853,3.5236262888876375,29.411764705882355,USDJPY,stagnation_body60,停滞 + 実体60%以上,6
28,25.0,3.4121318405842858,0.12186185144943877,1.196037097782982,8.95850172119823,32.142857142857146,EURJPY,stagnation_body60,停滞 + 実体60%以上,6
21,23.809523809523807,5.356959923661593,0.2550933296981711,1.5641943045245377,4.534458935678869,47.61904761904761,GBPJPY,stagnation_body60,停滞 + 実体60%以上,6
32,25.0,7.189002042396542,0.22465631382489193,1.4404445628587164,5.1479265505062894,43.75,CHFJPY,stagnation_body60,停滞 + 実体60%以上,6
30,16.666666666666664,-2.3429452100105235,-0.07809817366701745,0.862818874333931,5.735347375445382,43.333333333333336,AUDJPY,stagnation_body60,停滞 + 実体60%以上,6
22,59.09090909090909,29.357746119918275,1.3344430054508307,5.105593772706015,2.390243071283429,22.727272727272727,SILVER,stagnation_body60,停滞 + 実体60%以上,6
206,33.49514563106796,102.84307432296438,0.49923822486875913,2.036752842495321,8.958501721198232,35.43689320388349,ALL,stagnation_body60,停滞 + 実体60%以上,6
36,50.0,34.194395732092445,0.9498443258914568,2.816714281747734,4.14091538647185,0.0,XAUUSD,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
34,47.05882352941176,28.87980997310722,0.8494061756796242,2.5546721007860826,4.162612044943469,0.0,USDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
28,39.285714285714285,15.214397486917319,0.5433713388184757,1.8692924650218712,8.245807533636205,0.0,EURJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
21,33.33333333333333,6.271531815244812,0.29864437215451484,1.4326857994495394,6.397364313338468,0.0,GBPJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
30,36.666666666666664,12.237638895315037,0.40792129651050124,1.609463629413421,7.581291544049741,0.0,CHFJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
29,20.689655172413794,-6.1192069271653455,-0.21100713541949467,0.7425980595928282,8.255178128084296,0.0,AUDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
21,66.66666666666666,31.3602222689506,1.4933439175690761,4.856088907295301,1.2020009234477507,0.0,SILVER,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
199,41.70854271356784,122.03878924446208,0.6132602474596085,2.0054300101765907,11.670382775326814,0.0,ALL,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,0
36,44.44444444444444,28.010695050816704,0.7780748625226862,2.4648660682688415,6.462713874415424,11.11111111111111,XAUUSD,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
34,47.05882352941176,31.980864877478734,0.9406136728670216,3.0666032008073105,4.162612044943469,17.647058823529413,USDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
28,39.285714285714285,16.29694265767217,0.5820336663454346,1.9925357622251856,8.245807533636206,10.714285714285714,EURJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
21,23.809523809523807,4.389269946500212,0.20901285459524818,1.419521011025503,4.53445893567887,42.857142857142854,GBPJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
30,30.0,8.039246815071342,0.26797489383571144,1.436284004273521,6.321536714020889,20.0,CHFJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
29,17.24137931034483,-4.89533639431067,-0.16880470325209207,0.7506399795401597,6.355286143502292,24.137931034482758,AUDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
21,61.904761904761905,29.245367186084913,1.3926365326707102,4.947742054379056,2.647698243101825,14.285714285714285,SILVER,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
199,37.68844221105528,113.0670501393134,0.5681761313533337,2.0572428410050714,9.636461931181955,19.09547738693467,ALL,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,1
36,44.44444444444444,29.227427542876637,0.8118729873021288,2.632366320438045,5.572529334116265,16.666666666666664,XAUUSD,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
34,47.05882352941176,33.092740891872864,0.973315908584496,3.303993188660471,3.5236262888876375,23.52941176470588,USDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
28,28.57142857142857,6.307236911068394,0.2252584611095855,1.3606647719164204,8.95850172119823,25.0,EURJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
21,23.809523809523807,4.389269946500212,0.20901285459524818,1.419521011025503,4.53445893567887,42.857142857142854,GBPJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
30,23.333333333333332,2.707266760217754,0.0902422253405918,1.1514666616587053,6.321536714020888,33.33333333333333,CHFJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
29,17.24137931034483,-2.5342988873899626,-0.08738961680655043,0.8532590492687954,5.472195348649743,37.93103448275862,AUDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
21,61.904761904761905,29.245367186084913,1.3926365326707102,4.947742054379056,2.647698243101825,14.285714285714285,SILVER,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
199,35.175879396984925,102.4350103512308,0.5147487957348281,1.9967315779980204,9.340942602001618,27.1356783919598,ALL,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,3
36,44.44444444444444,30.634709111831988,0.850964141995333,2.856912108220578,5.572529334116265,25.0,XAUUSD,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
34,44.11764705882353,29.96699627848085,0.8813822434847308,3.0644614708066853,3.5236262888876375,29.411764705882355,USDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
28,25.0,3.4121318405842858,0.12186185144943877,1.196037097782982,8.95850172119823,32.142857142857146,EURJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
21,23.809523809523807,5.356959923661593,0.2550933296981711,1.5641943045245377,4.534458935678869,47.61904761904761,GBPJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
30,23.333333333333332,4.393820420343443,0.14646068067811474,1.271439174237659,5.1479265505062894,43.333333333333336,CHFJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
29,17.24137931034483,-2.0797931832148837,-0.07171700631775461,0.8763210007038469,5.472195348649743,41.37931034482759,AUDJPY,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
21,57.14285714285714,26.639968882233912,1.2685699467730434,4.725520682044989,2.390243071283429,23.809523809523807,SILVER,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
199,33.66834170854271,98.32479327392119,0.494094438562418,2.0026226979665696,8.958501721198232,34.17085427135678,ALL,stagnation_break_body60,停滞 + ATR0.05以上ブレイク + 実体60%以上,6
69,46.3768115942029,55.40416244500405,0.8029588760145514,2.4288656885736724,6.191470136398017,0.0,XAUUSD,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
56,35.714285714285715,22.150602939807342,0.39554648106798823,1.5962344120554302,9.370884365293918,0.0,USDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
52,32.69230769230769,14.479354167833836,0.2784491186121892,1.4020019822750123,9.39159686758271,0.0,EURJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
57,40.35087719298245,33.16435282567421,0.5818307513276176,1.9438333361092441,6.163523410317843,0.0,GBPJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
56,35.714285714285715,20.785302606218547,0.3711661179681883,1.5470573468550273,9.098735472616884,0.0,CHFJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
68,22.058823529411764,-10.696708358036297,-0.15730453467700437,0.8051247551690239,17.953720538557192,0.0,AUDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
54,44.44444444444444,32.804104488760565,0.607483416458529,1.940840531863112,4.409989050637499,0.0,SILVER,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
412,36.650485436893206,168.09117111526226,0.4079882794059764,1.6116111797752815,17.953720538557207,0.0,ALL,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,0
69,39.130434782608695,45.155575597781,0.6544286318518986,2.315717120875144,4.7567368219344175,20.28985507246377,XAUUSD,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
56,35.714285714285715,26.909421552843515,0.48052538487220564,1.8307425466342728,9.370884365293918,16.071428571428573,USDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
52,32.69230769230769,18.79394964080547,0.36142210847702827,1.5928032320969263,9.391596867582717,15.384615384615385,EURJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
57,33.33333333333333,28.716735372413627,0.503802374954625,2.0357196610577213,6.6375915428926895,28.07017543859649,GBPJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
56,33.92857142857143,22.794343134989987,0.40704184169624974,1.6890272259938512,7.738822272162306,16.071428571428573,CHFJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
68,20.588235294117645,-2.5769815300634704,-0.03789678720681574,0.9412356615693358,11.666647160847136,25.0,AUDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
54,42.592592592592595,32.83992315059265,0.6081467250109749,2.0265168220816534,4.818422388687548,11.11111111111111,SILVER,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
412,33.737864077669904,172.6329669193628,0.4190120556295213,1.7343947545161726,11.666647160847134,19.174757281553397,ALL,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,1
69,37.68115942028986,44.707702789789,0.6479377215911449,2.403610591825175,4.191392450785273,28.985507246376812,XAUUSD,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
56,35.714285714285715,28.515376675443644,0.5092031549186365,1.9262432629507742,8.731898609238087,21.428571428571427,USDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
52,26.923076923076923,10.685635076042603,0.20549298223158852,1.3459204812154495,9.539012979669826,30.76923076923077,EURJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
58,32.758620689655174,31.752809759953156,0.5474622372405716,2.2865987061815494,6.6375915428926895,37.93103448275862,GBPJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
56,30.357142857142854,21.866040377278182,0.3904650067371104,1.7774513012866946,7.261501920017441,33.92857142857143,CHFJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
68,19.11764705882353,-0.34923118441695766,-0.0051357527120140835,0.99097117357613,12.178946322841833,38.23529411764706,AUDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
